FID,omschrij_3,opmerking,code,ngd_mv,ngd_lat,bag_dp_mv,bag_dp_lat,naam_geb,comcode,comoms,gdb_geomattr_data,shape
vakindeling_stort_loswal.11,Stortvak,Vak,f9,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((573968.8627000004 5766363.9575, 574293.4627 5765983.648600001, 573913.3565999996 5765659.407299999, 573588.7927999999 5766039.7469999995, 573968.8627000004 5766363.9575))"
vakindeling_stort_loswal.12,Stortvak,Vak,g12,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574785.4351000004 5767717.331800001, 575109.8477999996 5767337.2502, 574729.6639 5767012.942600001, 574405.2555999998 5767393.026799999, 574785.4351000004 5767717.331800001))"
vakindeling_stort_loswal.13,Stortvak,Vak,f12,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((575109.8477999996 5767337.2502, 575434.4517000001 5766956.944700001, 575054.2638999997 5766632.6337, 574729.6639 5767012.942600001, 575109.8477999996 5767337.2502))"
vakindeling_stort_loswal.14,Stortvak,Vak,f11,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574729.6639 5767012.942600001, 575054.2638999997 5766632.6337, 574673.8633000003 5766308.141100001, 574349.2632999998 5766688.449999999, 574729.6639 5767012.942600001))"
vakindeling_stort_loswal.15,Stortvak,Vak,g11,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574405.2555999998 5767393.026799999, 574729.6639 5767012.942600001, 574349.2632999998 5766688.449999999, 574024.8556000004 5767068.533600001, 574405.2555999998 5767393.026799999))"
vakindeling_stort_loswal.16,Stortvak,Vak,d4,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((572716.1462000003 5763981.3397, 573040.7116999999 5763601.0013, 572660.3095000004 5763276.5107, 572335.744 5763656.8489, 572716.1462000003 5763981.3397))"
vakindeling_stort_loswal.17,Stortvak,Vak,d3,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((572335.744 5763656.8489, 572660.3095000004 5763276.5107, 572279.6305 5762951.7838, 571955.0187999997 5763332.082699999, 572335.744 5763656.8489))"
vakindeling_stort_loswal.18,Stortvak,Vak,e3,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((572011.3722000001 5764036.9604, 572335.744 5763656.8489, 571955.2840999998 5763332.309, 571630.6025 5763712.152899999, 572011.3722000001 5764036.9604))"
vakindeling_stort_loswal.19,Stortvak,Vak,e6,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((573152.3617000002 5765010.256899999, 573476.7550999997 5764630.1543000005, 573096.3529000003 5764305.6636, 572771.9611 5764685.7644, 573152.3617000002 5765010.256899999))"
vakindeling_stort_loswal.20,Stortvak,Vak,d8,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574237.7346999999 5765279.2852, 574562.2984999996 5764898.9454, 574181.7396 5764574.321, 573857.1573000001 5764954.645, 574237.7346999999 5765279.2852))"
vakindeling_stort_loswal.21,Stortvak,Vak,d7,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((573857.1573000001 5764954.645, 574181.7396 5764574.321, 573801.3375000004 5764249.830399999, 573476.7550999997 5764630.1543000005, 573857.1573000001 5764954.645))"
vakindeling_stort_loswal.22,Stortvak,Vak,e7,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((573532.7622999996 5765334.749399999, 573857.1573000001 5764954.645, 573476.7550999997 5764630.1543000005, 573152.3617000002 5765010.256899999, 573532.7622999996 5765334.749399999))"
vakindeling_stort_loswal.23,Stortvak,Vak,e10,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574673.8633000003 5766308.141100001, 574998.2807 5765928.0462, 574617.8784999996 5765603.555600001, 574293.4627 5765983.648600001, 574673.8633000003 5766308.141100001))"
vakindeling_stort_loswal.24,Stortvak,Vak,2,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((597487.4189999998 5818424.1798, 597980.7276999997 5818343.180400001, 597751.4161999999 5817874.183800001, 597258.0451999996 5817955.1833, 597487.4189999998 5818424.1798))"
vakindeling_stort_loswal.25,Stortvak,Vak,19,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((601170.0790999997 5818323.6797, 600940.7686000001 5817854.6831, 600447.3965999996 5817936.1828000005, 600676.7706000004 5818405.179400001, 601170.0790999997 5818323.6797))"
vakindeling_stort_loswal.26,Stortvak,Vak,5,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((598474.0987 5818261.6808, 598244.7258000001 5817792.6841, 597751.4161999999 5817874.183800001, 597980.7276999997 5818343.180400001, 598474.0987 5818261.6808))"
vakindeling_stort_loswal.27,Stortvak,Vak,22,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((601663.4501999998 5818242.680500001, 601434.0772000002 5817773.683800001, 600940.7686000001 5817854.6831, 601170.0790999997 5818323.6797, 601663.4501999998 5818242.680500001))"
vakindeling_stort_loswal.28,Stortvak,Vak,8,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((598967.4073999999 5818180.1811999995, 598738.0344000002 5817711.184800001, 598244.7258000001 5817792.6841, 598474.0987 5818261.6808, 598967.4073999999 5818180.1811999995))"
vakindeling_stort_loswal.29,Stortvak,Vak,25,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((602156.7598000001 5818161.1808, 601927.3859000001 5817692.1842, 601434.0772000002 5817773.683800001, 601663.4501999998 5818242.680500001, 602156.7598000001 5818161.1808))"
vakindeling_stort_loswal.30,Stortvak,Vak,11,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((599460.7152000004 5818099.1819, 599231.4056000002 5817630.1852, 598738.0344000002 5817711.184800001, 598967.4073999999 5818180.1811999995, 599460.7152000004 5818099.1819))"
vakindeling_stort_loswal.31,Stortvak,Vak,28,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((602650.0683000004 5818079.681299999, 602420.7578999996 5817610.684699999, 601927.3859000001 5817692.1842, 602156.7598000001 5818161.1808, 602650.0683000004 5818079.681299999))"
vakindeling_stort_loswal.165,Stortvak,Vak,g2,0,0,0,0,KF IJgeul,00011,in de bodem en op de bodem,,"POLYGON ((601210.6264000004 5816796.8276, 601129.2763 5816303.489800001, 600635.9623999996 5816384.9848, 600717.3125999998 5816878.322699999, 601210.6264000004 5816796.8276))"
vakindeling_stort_loswal.32,Stortvak,Vak,14,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((599460.7197000002 5818099.1809, 599954.0881000003 5818017.6822999995, 599724.7149999999 5817548.685699999, 599231.4056000002 5817630.1852, 599460.7197000002 5818099.1809))"
vakindeling_stort_loswal.33,Stortvak,Vak,17,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((600447.3965999996 5817936.1828000005, 600218.0861999998 5817467.186000001, 599724.7149999999 5817548.685699999, 599954.0881000003 5818017.6822999995, 600447.3965999996 5817936.1828000005))"
vakindeling_stort_loswal.34,Stortvak,Vak,3,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((597751.4161999999 5817874.183800001, 597522.0433 5817405.1872000005, 597028.6714000003 5817486.6866999995, 597258.0451999996 5817955.1833, 597751.4161999999 5817874.183800001))"
vakindeling_stort_loswal.35,Stortvak,Vak,20,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((600447.3965999996 5817936.1828000005, 600940.7686000001 5817854.6831, 600711.3947000001 5817386.1866999995, 600218.0861999998 5817467.186000001, 600447.3965999996 5817936.1828000005))"
vakindeling_stort_loswal.36,Stortvak,Vak,6,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((598244.7258000001 5817792.6841, 598015.3519000001 5817323.6875, 597522.0433 5817405.1872000005, 597751.4161999999 5817874.183800001, 598244.7258000001 5817792.6841))"
vakindeling_stort_loswal.37,Stortvak,Vak,23,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((600940.7686000001 5817854.6831, 601434.0772000002 5817773.683800001, 601204.7033000002 5817304.6872000005, 600711.3947000001 5817386.1866999995, 600940.7686000001 5817854.6831))"
vakindeling_stort_loswal.38,Stortvak,Vak,9,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((598738.0344000002 5817711.184800001, 598508.7230000002 5817242.188100001, 598015.3519000001 5817323.6875, 598244.7258000001 5817792.6841, 598738.0344000002 5817711.184800001))"
vakindeling_stort_loswal.39,Stortvak,Vak,26,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((601434.0772000002 5817773.683800001, 601927.3859000001 5817692.1842, 601698.0752999997 5817223.1875, 601204.7033000002 5817304.6872000005, 601434.0772000002 5817773.683800001))"
vakindeling_stort_loswal.40,Stortvak,Vak,12,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((598738.0344000002 5817711.184800001, 599231.4056000002 5817630.1852, 599002.0324999997 5817161.1886, 598508.7230000002 5817242.188100001, 598738.0344000002 5817711.184800001))"
vakindeling_stort_loswal.41,Stortvak,Vak,29,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((601927.3859000001 5817692.1842, 602420.7578999996 5817610.684699999, 602191.3838999998 5817141.687999999, 601698.0752999997 5817223.1875, 601927.3859000001 5817692.1842))"
vakindeling_stort_loswal.42,Stortvak,Vak,15,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((599724.7149999999 5817548.685699999, 599495.3411999997 5817079.689099999, 599002.0324999997 5817161.1886, 599231.4056000002 5817630.1852, 599724.7149999999 5817548.685699999))"
vakindeling_stort_loswal.43,Stortvak,Vak,18,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((599724.7149999999 5817548.685699999, 600218.0861999998 5817467.186000001, 599988.7122 5816998.1895, 599495.3411999997 5817079.689099999, 599724.7149999999 5817548.685699999))"
vakindeling_stort_loswal.44,Stortvak,Vak,21,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((600218.0861999998 5817467.186000001, 600711.3947000001 5817386.1866999995, 600482.0218000002 5816917.190099999, 599988.7122 5816998.1895, 600218.0861999998 5817467.186000001))"
vakindeling_stort_loswal.45,Stortvak,Vak,24,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((600711.3947000001 5817386.1866999995, 601204.7033000002 5817304.6872000005, 600975.3927999996 5816835.6906, 600482.0218000002 5816917.190099999, 600711.3947000001 5817386.1866999995))"
vakindeling_stort_loswal.46,Stortvak,Vak,27,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((601204.7033000002 5817304.6872000005, 601698.0752999997 5817223.1875, 601468.7016000003 5816754.191, 600975.3927999996 5816835.6906, 601204.7033000002 5817304.6872000005))"
vakindeling_stort_loswal.47,Stortvak,Vak,30,0,0,0,0,Loswal IJmuiden,00011,in de bodem en op de bodem,,"POLYGON ((602191.3838999998 5817141.687999999, 601962.0110999998 5816673.1917, 601468.7016000003 5816754.191, 601698.0752999997 5817223.1875, 602191.3838999998 5817141.687999999))"
vakindeling_stort_loswal.48,Stortvak,Deelvak,1A,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((568817.6699000001 5766712.6438, 568665.3332000002 5766996.154200001, 568878.9727999996 5767310.5276999995, 569030.7983999997 5767027.0118, 568817.6699000001 5766712.6438))"
vakindeling_stort_loswal.49,Stortvak,Deelvak,1B,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569030.7983999997 5767027.0118, 568878.9727999996 5767310.527799999, 569057.0242999997 5767572.533, 569208.4884000001 5767289.1077, 569030.7983999997 5767027.0118))"
vakindeling_stort_loswal.50,Stortvak,Deelvak,1C,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569208.4884000001 5767289.1077, 569057.0242999997 5767572.533, 569235.0772000002 5767834.540200001, 569386.1798999999 5767551.205700001, 569208.4884000001 5767289.1077))"
vakindeling_stort_loswal.51,Stortvak,Deelvak,1D,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569386.1798999999 5767551.205700001, 569235.0772000002 5767834.540200001, 569444.8607000001 5768143.239499999, 569595.5668000001 5767860.0549, 569386.1798999999 5767551.205700001))"
vakindeling_stort_loswal.52,Stortvak,Deelvak,1E,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((568964.8526999997 5766438.725400001, 568817.6699000001 5766712.6438, 569030.7983999997 5767027.0118, 569177.7275999999 5766752.6392, 568964.8526999997 5766438.725400001))"
vakindeling_stort_loswal.53,Stortvak,Deelvak,1F,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569177.7275999999 5766752.6392, 569030.7983999997 5767027.0118, 569208.4884000001 5767289.1077, 569355.2682999996 5767014.448000001, 569177.7275999999 5766752.6392))"
vakindeling_stort_loswal.54,Stortvak,Deelvak,2A,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569595.5668000001 5767860.0549, 569444.8607000001 5768143.239499999, 569653.7369999997 5768450.6039, 569804.2030999996 5768167.7971, 569595.5668000001 5767860.0549))"
vakindeling_stort_loswal.55,Stortvak,Deelvak,2B,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569804.2030999996 5768167.7971, 569653.7369999997 5768450.6039, 569830.8805999998 5768711.273, 569981.1425999999 5768428.785800001, 569804.2030999996 5768167.7971))"
vakindeling_stort_loswal.56,Stortvak,Deelvak,2C,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569981.1425999999 5768428.785800001, 569830.8805999998 5768711.273, 570008.0241 5768971.9421, 570158.0820000004 5768689.7743999995, 569981.1425999999 5768428.785800001))"
vakindeling_stort_loswal.57,Stortvak,Deelvak,2D,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((570158.0811000001 5768689.7732, 570008.0231999997 5768971.9408, 570220.1120999996 5769284.0326000005, 570369.9310999997 5769002.2554, 570158.0811000001 5768689.7732))"
vakindeling_stort_loswal.58,Stortvak,Deelvak,2E,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569742.0480000004 5767584.809, 569595.5668000001 5767860.0549, 569804.2030999996 5768167.7971, 569950.6865999997 5767892.4758, 569742.0480000004 5767584.809))"
vakindeling_stort_loswal.59,Stortvak,Deelvak,2F,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569950.6865999997 5767892.4758, 569804.2030999996 5768167.7971, 569981.1425999999 5768428.785800001, 570127.6272999998 5768153.399700001, 569950.6865999997 5767892.4758))"
vakindeling_stort_loswal.60,Stortvak,Deelvak,3A,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569113.2927999999 5766162.4669, 568964.8526999997 5766438.725400001, 569177.7275999999 5766752.6392, 569325.7577999998 5766476.2106, 569113.2927999999 5766162.4669))"
vakindeling_stort_loswal.61,Stortvak,Deelvak,3B,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569325.7577999998 5766476.2106, 569177.7275999999 5766752.6392, 569355.2682999996 5767014.448000001, 569503.0197000001 5766737.9703, 569325.7577999998 5766476.2106))"
vakindeling_stort_loswal.62,Stortvak,Deelvak,3C,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569503.0197000001 5766737.9703, 569355.2682999996 5767014.448000001, 569532.8101000004 5767276.258199999, 569680.2823999999 5766999.7313, 569503.0197000001 5766737.9703))"
vakindeling_stort_loswal.63,Stortvak,Deelvak,3D,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569680.2823999999 5766999.7313, 569532.8101000004 5767276.258199999, 569742.0480000004 5767584.809, 569889.2197000002 5767308.265699999, 569680.2823999999 5766999.7313))"
vakindeling_stort_loswal.64,Stortvak,Deelvak,3E,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569262.7800000003 5765884.2596, 569113.2927999999 5766162.4669, 569325.7577999998 5766476.2106, 569474.6447999999 5766198.1822, 569262.7800000003 5765884.2596))"
vakindeling_stort_loswal.65,Stortvak,Deelvak,3F,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569474.6447999999 5766198.1822, 569325.7577999998 5766476.2106, 569503.0197000001 5766737.9703, 569651.4696000004 5766460.1855999995, 569474.6447999999 5766198.1822))"
vakindeling_stort_loswal.66,Stortvak,Deelvak,4A,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569889.2197000002 5767308.265699999, 569742.0480000004 5767584.809, 569950.6865999997 5767892.4758, 570097.71 5767616.139799999, 569889.2197000002 5767308.265699999))"
vakindeling_stort_loswal.67,Stortvak,Deelvak,4B,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((570097.71 5767616.139799999, 569950.6865999997 5767892.4758, 570127.6272999998 5768153.399700001, 570274.5242999997 5767877.238700001, 570097.71 5767616.139799999))"
vakindeling_stort_loswal.68,Stortvak,Deelvak,4C,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((570274.5242999997 5767877.238700001, 570127.6272999998 5768153.399700001, 570304.568 5768414.3236, 570451.3386000004 5768138.3375, 570274.5242999997 5767877.238700001))"
vakindeling_stort_loswal.69,Stortvak,Deelvak,4D,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((570451.3386000004 5768138.3375, 570304.568 5768414.3236, 570516.4227999998 5768726.733200001, 570663.0464000003 5768450.9629999995, 570451.3386000004 5768138.3375))"
vakindeling_stort_loswal.70,Stortvak,Deelvak,4E,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((570036.7465000004 5767031.055199999, 569889.2197000002 5767308.265699999, 570097.71 5767616.139799999, 570244.9035 5767339.483999999, 570036.7465000004 5767031.055199999))"
vakindeling_stort_loswal.71,Stortvak,Deelvak,4F,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((570244.9035 5767339.483999999, 570097.71 5767616.139799999, 570274.5242999997 5767877.238700001, 570421.4347000001 5767601.0524, 570244.9035 5767339.483999999))"
vakindeling_stort_loswal.72,Stortvak,Deelvak,5A,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569410.2734000003 5765609.763, 569262.7800000003 5765884.2596, 569474.6447999999 5766198.1822, 569621.9260999998 5765923.1523, 569410.2734000003 5765609.763))"
vakindeling_stort_loswal.73,Stortvak,Deelvak,5B,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569621.9260999998 5765923.1523, 569474.6447999999 5766198.1822, 569651.4696000004 5766460.1855999995, 569798.6359000001 5766184.8027, 569621.9260999998 5765923.1523))"
vakindeling_stort_loswal.74,Stortvak,Deelvak,5C,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569798.6359000001 5766184.8027, 569651.4696000004 5766460.1855999995, 569828.2954000002 5766722.1907, 569975.3464000002 5766446.454, 569798.6359000001 5766184.8027))"
vakindeling_stort_loswal.75,Stortvak,Deelvak,5D,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569975.3464000002 5766446.454, 569828.2954000002 5766722.1907, 570036.7465000004 5767031.055199999, 570183.6891000001 5766754.942299999, 569975.3464000002 5766446.454))"
vakindeling_stort_loswal.76,Stortvak,Deelvak,5E,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569561.0664999997 5765329.1252999995, 569410.2734000003 5765609.763, 569621.9260999998 5765923.1523, 569772.5472999997 5765641.885399999, 569561.0664999997 5765329.1252999995))"
vakindeling_stort_loswal.77,Stortvak,Deelvak,5F,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((569772.5472999997 5765641.885399999, 569621.9260999998 5765923.1523, 569798.6359000001 5766184.8027, 569949.1772999996 5765903.104499999, 569772.5472999997 5765641.885399999))"
vakindeling_stort_loswal.78,Stortvak,Deelvak,6A,0,0,0,0,Verdiepte Loswallen,00011,in de bodem en op de bodem,,"POLYGON ((570183.6891000001 5766754.942299999, 570036.7465000004 5767031.055199999, 570244.9035 5767339.483999999, 570391.8888999997 5767063.2192, 570183.6891000001 5766754.942299999))"
vakindeling_stort_loswal.79,Stortvak,Vak,b6,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574125.7265999997 5763869.732799999, 574450.3088999996 5763489.4088, 574069.9061000003 5763164.9189, 573745.3236999996 5763545.242900001, 574125.7265999997 5763869.732799999))"
vakindeling_stort_loswal.80,Stortvak,Vak,b5,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((573745.3236999996 5763545.242900001, 574069.9061000003 5763164.9189, 573689.6480999999 5762840.5526, 573365.0826000003 5763220.890900001, 573745.3236999996 5763545.242900001))"
vakindeling_stort_loswal.81,Stortvak,Vak,c5,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((573420.9353 5763925.3397, 573745.3236999996 5763545.242900001, 573365.0826000003 5763220.890900001, 573040.7116999999 5763601.0013, 573420.9353 5763925.3397))"
vakindeling_stort_loswal.82,Stortvak,Vak,c8,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574562.2984999996 5764898.9454, 574886.6705 5764518.830399999, 574506.1294999998 5764194.2226, 574181.7396 5764574.321, 574562.2984999996 5764898.9454))"
vakindeling_stort_loswal.83,Stortvak,Vak,b8,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574886.6705 5764518.830399999, 575211.2344000004 5764138.490700001, 574830.7117999997 5763813.898600001, 574506.1294999998 5764194.2226, 574886.6705 5764518.830399999))"
vakindeling_stort_loswal.84,Stortvak,Vak,b7,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574506.1294999998 5764194.2226, 574830.7117999997 5763813.898600001, 574450.3088999996 5763489.4088, 574125.7265999997 5763869.732799999, 574506.1294999998 5764194.2226))"
vakindeling_stort_loswal.85,Stortvak,Vak,c7,0,0,0,0,KF Maasgeul,00011,in de bodem en op de bodem,,"POLYGON ((574181.7396 5764574.321, 574506.1294999998 5764194.2226, 574125.7265999997 5763869.732799999, 573801.3375000004 5764249.830399999, 574181.7396 5764574.321))"
