NaamPlaatsingsadres,ClusterCode,ClusterOmschrijving,ContainerCode,Fractie,latitude,longitude
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,107101650,huisvuil - 9752EC0WK232,53.17231,6.59912
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,1080139,huisvuil - 9752EC0WK232,53.17231,6.5992
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,1080140,huisvuil - 9752EC0WK232,53.17231,6.59927
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,1080141,huisvuil - 9752EC0WK232,53.17231,6.59935
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,1080142,huisvuil - 9752EC0WK232,53.17231,6.59942
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,1080143,huisvuil - 9752EC0WK232,53.17235,6.59912
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,1080145,huisvuil - 9752EC0WK232,53.17235,6.5992
9752EC0WK232,WIJK_232,Wijkcontainer 232 Vondellaan Parkflat,1080146,huisvuil - 9752EC0WK232,53.17235,6.59927
loc2016,2016,Kromme Riet naast nr. 25,155,huisvuil - loc2016,53.24581,6.51891
Loc1254,1254,Timorstraat,296,huisvuil - Loc1254,53.23428,6.56809
loc1184,1184,Sontweg (to huisnr. 144),1114,huisvuil - loc1184,53.2177,6.58629
loc1125,1125,Asingastraat Zuid,126,huisvuil - loc1125,53.23235,6.56072
loc1125,1125,Asingastraat Zuid,127,huisvuil - loc1125,53.23235,6.56079
Loc1871,1871,Graaf Adolfstraat West,707,huisvuil - Loc1871,53.22137,6.54524
Loc1871,1871,Graaf Adolfstraat West,708,huisvuil - Loc1871,53.22137,6.54531
loc1110,1110,De Hoogte,110,huisvuil - loc1110,53.23536,6.56299
Loc2192,2192,Verlengde Meeuwerderweg Noord,904,huisvuil - Loc2192,53.20808,6.58172
Loc1656,1656,Kleine Badstraat,476,huisvuil - Loc1656,53.21171,6.55817
Loc1656,1656,Kleine Badstraat,477,huisvuil - Loc1656,53.21171,6.55824
loc1029,1029,Koeriersterweg West,54,huisvuil - loc1029,53.20967,6.55204
Loc2998,2998,Westerse Drift tussen 3 en 5,1082783,huisvuil - Loc2998,53.17132,6.59962
Loc1652,1652,Van Brakelplein Noord,471,huisvuil - Loc1652,53.21256,6.5502
Loc1933,1933,Semmelweisstraat,971,huisvuil - Loc1933,53.19512,6.55242
loc1412,1412,Vrydemalaan West,1017,huisvuil - loc1412,53.22537,6.56896
loc1412,1412,Vrydemalaan West,1018,huisvuil - loc1412,53.22537,6.56903
9752LA0WK57,WIJK_57,Wijkcontainer 57 Laarmanhof,110100067,huisvuil - 9752LA0WK57,53.1789,6.60683
9752LA0WK57,WIJK_57,Wijkcontainer 57 Laarmanhof,1080205,huisvuil - 9752LA0WK57,53.1789,6.6069
loc1236,1236,West-Indischekade Noord,278,huisvuil - loc1236,53.23821,6.56944
Loc1001,1001,Barkmolenstraat (Griffeweg 21-81),1326,huisvuil - Loc1001,53.21481,6.58103
Loc1343,1343,Couperusstraat Noord,378,huisvuil - Loc1343,53.20021,6.56848
Loc1694,1694,Nieuweweg oost,797,huisvuil - Loc1694,53.21828,6.57544
Loc1694,1694,Nieuweweg oost,798,huisvuil - Loc1694,53.21828,6.57551
Loc1976,1976,Zilverhof,1080130,huisvuil - Loc1976,53.22145,6.53106
Loc1460,1460,Klaprooslaan (Treslinghuis),584,huisvuil - Loc1460,53.22613,6.58068
Loc1460,1460,Klaprooslaan (Treslinghuis),637,huisvuil - Loc1460,53.22613,6.58075
loc1457,1457,Zaagmuldersweg Noord,580,huisvuil - loc1457,53.22655,6.57892
Loc2013,2013,Spijksterriet thv huisnummers 17 en 18,152,huisvuil - Loc2013,53.24303,6.52138
loc1148,1148,Anna Paulownstraat,163,huisvuil - loc1148,53.20687,6.57388
loc1134,1134,Allersmastraat,139,huisvuil - loc1134,53.22892,6.56035
loc1053,1053,Atjehstraat Noord,31,huisvuil - loc1053,53.23036,6.56443
loc1053,1053,Atjehstraat Noord,32,huisvuil - loc1053,53.23036,6.5645
Loc1836,1836,Vlasstraat,660,huisvuil - Loc1836,53.22244,6.56779
Loc1542,1542,Verlengde Visserstraat,517,huisvuil - Loc1542,53.21839,6.55708
Loc1542,1542,Verlengde Visserstraat,518,huisvuil - Loc1542,53.21839,6.55715
loc2001,2001,Boerhaavelaan Noord (21-103),24,huisvuil - loc2001,53.19792,6.55255
loc2201,2201,Zaagmuldersweg thv Kievitstraat,1104,huisvuil - loc2201,53.22695,6.57859
Loc2562,2562,La Liberte,1019,huisvuil - Loc2562,53.20004,6.55487
Loc2562,2562,La Liberte,1020,huisvuil - Loc2562,53.20004,6.55494
loc1058,1058,Sabangplein Zuid,41,huisvuil - loc1058,53.22917,6.5633
loc1058,1058,Sabangplein Zuid,42,huisvuil - loc1058,53.22917,6.56337
9752LA0WK68,WIJK_68,Wijkcontainer 68 Brinkhof,110100021,huisvuil - 9752LA0WK68,53.17393,6.60999
9752LA0WK68,WIJK_68,Wijkcontainer 68 Brinkhof,1080226,huisvuil - 9752LA0WK68,53.17393,6.61006
loc2122,2122,Goudlaan 1 t/m 251,1164,huisvuil - loc2122,53.22552,6.53228
Loc1241,1241,Coranthijnestraat,282,huisvuil - Loc1241,53.23643,6.57206
loc1843,1843,Spilsluizen,669,huisvuil - loc1843,53.22208,6.56456
loc2193,2193,Winschoterdiep Zuid,905,huisvuil - loc2193,53.20889,6.58393
Loc2987,2987,Irenelaan (Westerholm),1359,huisvuil - Loc2987,53.16873,6.60485
loc1497,1497,Asterstraat,629,huisvuil - loc1497,53.2285,6.58817
loc2052,2052,Amkemaheerd/Boelemaheerd,738,huisvuil - loc2052,53.24983,6.60239
loc1321,1321,Helperzoom/Colijnlaan,354,huisvuil - loc1321,53.19433,6.59456
Loc1468,1468,Meidoornpad,595,huisvuil - Loc1468,53.22437,6.58542
Loc2041,2041,Wibenaheerd hoek Froukemaheerd,484,huisvuil - Loc2041,53.24581,6.60118
loc1092,1092,Muntinglaan,95,huisvuil - loc1092,53.20277,6.56054
loc2234,2234,Zaagmuldersweg Ripperdahuis,895,huisvuil - loc2234,53.22549,6.58011
loc2234,2234,Zaagmuldersweg Ripperdahuis,896,huisvuil - loc2234,53.22549,6.58018
Loc2511,2511,Groenhof Zuid,994,huisvuil - Loc2511,53.22389,6.50172
loc1347,1347,Hora Siccemasingel Noord,382,huisvuil - loc1347,53.19892,6.57204
loc1111,1111,Idastraat,111,huisvuil - loc1111,53.23556,6.56422
loc1333,1333,Van Imhoffstraat,367,huisvuil - loc1333,53.19745,6.57751
Loc2301,2301,Oosterhamrikkade,1148,huisvuil - Loc2301,53.228,6.57326
loc1467,1467,Begoniastraat,594,huisvuil - loc1467,53.22328,6.58638
loc1372,1372,Da Costastraat,412,huisvuil - loc1372,53.19417,6.5681
loc1505,1505,Kraanvogelstraat t.o.v. 33,1220,huisvuil - loc1505,53.23008,6.58667
Loc1447,1447,Eemskanaal NZ,569,huisvuil - Loc1447,53.21767,6.58145
Loc1570,1570,Rembrandt van Rijnstraat Zuid,513,huisvuil - Loc1570,53.21592,6.54515
Loc2474,2474,Aquamarijnstraat 291-433,926,huisvuil - Loc2474,53.23256,6.52512
9752LA0WK37,WIJK_37,Wijkcontainer 37 Kroonkampweg,110100023,huisvuil - 9752LA0WK37,53.17224,6.60329
9752LA0WK37,WIJK_37,Wijkcontainer 37 Kroonkampweg,1080199,huisvuil - 9752LA0WK37,53.17224,6.60336
loc1300,1300,Coendersweg Zuid,335,huisvuil - loc1300,53.1987,6.58302
loc1038,1038,Illegaliteitslaan Midden,63,huisvuil - loc1038,53.20838,6.55437
loc1867,1867,Koninginnelaan Midden,701,huisvuil - loc1867,53.22156,6.55096
loc1867,1867,Koninginnelaan Midden,702,huisvuil - loc1867,53.22156,6.55103
loc1920,1920,Overwinningsplein West,957,huisvuil - loc1920,53.19834,6.55937
loc1920,1920,Overwinningsplein West,958,huisvuil - loc1920,53.19834,6.55944
loc1217,1217,Paulus Lamanstraat,249,huisvuil - loc1217,53.21039,6.58152
loc1217,1217,Paulus Lamanstraat,250,huisvuil - loc1217,53.21039,6.58159
Loc2173,2173,Bordewijklaan 47-75,1281,huisvuil - Loc2173,53.19059,6.57639
loc1477,1477,Vinkenstraat West,608,huisvuil - loc1477,53.22931,6.57813
loc1292,1292,Helper Oostsingel,418,huisvuil - loc1292,53.20085,6.58045
loc1716,1716,Haddingestraat,832,huisvuil - loc1716,53.21647,6.56544
loc1716,1716,Haddingestraat,833,huisvuil - loc1716,53.21647,6.56551
loc1332,1332,Verlengde Hereweg,366,huisvuil - loc1332,53.19853,6.57967
loc1728,1728,Praediniussingel West,851,huisvuil - loc1728,53.21472,6.5596
loc1344,1344,Van Schendelstraat/Hora Siccemasingel,379,huisvuil - loc1344,53.19996,6.57063
loc2050,2050,Godekenheerd Oost,736,huisvuil - loc2050,53.24579,6.59622
loc2472,2472,Fortunaflat,898,huisvuil - loc2472,53.22548,6.52752
Loc1566,1566,Adriaan van Ostadestraat Noord,510,huisvuil - Loc1566,53.218,6.54079
Loc2022,2022,Doornbosheerd,263,huisvuil - Loc2022,53.24634,6.59152
loc2509,2509,W.H. Alkemastraat/Zuiderweg,1118,huisvuil - loc2509,53.20379,6.50934
Loc2991,2991,Anjerplein 32 tm 51,1082795,huisvuil - Loc2991,53.17203,6.62393
loc1296,1296,Helperbrink/Brinklaan,330,huisvuil - loc1296,53.19958,6.58186
Loc1562,1562,Van Goghstraat Zuid,524,huisvuil - Loc1562,53.21864,6.54503
loc1851,1851,Noorderbuitensingel,679,huisvuil - loc1851,53.22645,6.55689
Loc2230,2230,Dr C Hofstede de Grootkade,1066,huisvuil - Loc2230,53.21887,6.55452
Loc2230,2230,Dr C Hofstede de Grootkade,1068,huisvuil - Loc2230,53.21887,6.55459
loc2170,2170,Gerard Revelaan,1060,huisvuil - loc2170,53.19022,6.57901
Loc1952,1952,G Meirstraat,1339,huisvuil - Loc1952,53.18839,6.5576
9751BT0WK98,WIJK_98,Wijkcontainer 98 Jachtlaan boven Aldi,106214085,huisvuil - 9751BT0WK98,53.17156,6.61131
9751BT0WK98,WIJK_98,Wijkcontainer 98 Jachtlaan boven Aldi,1040846,huisvuil - 9751BT0WK98,53.17156,6.61138
loc2196,2196,Verlengde Lodwijkstraat,995,huisvuil - loc2196,53.20685,6.58198
loc1459,1459,Goudsbloemstraat,582,huisvuil - loc1459,53.22402,6.58218
loc1459,1459,Goudsbloemstraat,583,huisvuil - loc1459,53.22402,6.58225
Loc1450,1450,Gorectkade Zuid Oost,573,huisvuil - Loc1450,53.22295,6.58147
loc1324,1324,Helperwestsingel Bim,357,huisvuil - loc1324,53.19991,6.57427
loc1451,1451,Gorechtkade Midden Oost,574,huisvuil - loc1451,53.22412,6.58028
9752LA0WK84,WIJK_84,Wijkcontainer 84 Vondellaan,110201162,huisvuil - 9752LA0WK84,53.1703,6.59785
9752LA0WK84,WIJK_84,Wijkcontainer 84 Vondellaan,1080197,huisvuil - 9752LA0WK84,53.1703,6.59792
9752LA0WK84,WIJK_84,Wijkcontainer 84 Vondellaan,H9003,huisvuil - 9752LA0WK84,53.17034,6.59785
Loc1970,1970,Hoogeweg,1286,huisvuil - Loc1970,53.2351,6.52751
Loc1970,1970,Hoogeweg,1287,huisvuil - Loc1970,53.2351,6.52758
Loc1970,1970,Hoogeweg,1288,huisvuil - Loc1970,53.2351,6.52766
Loc1970,1970,Hoogeweg,1289,huisvuil - Loc1970,53.23514,6.52751
Loc1970,1970,Hoogeweg,1290,huisvuil - Loc1970,53.23514,6.52759
Loc1970,1970,Hoogeweg,1291,huisvuil - Loc1970,53.23514,6.52766
loc2299,2299,Soendastraat 140 tm 177,1310,huisvuil - loc2299,53.23644,6.56756
Loc3001,3001,Sint Jansstraat,212,huisvuil - Loc3001,53.21963,6.57092
Loc3001,3001,Sint Jansstraat,213,huisvuil - Loc3001,53.21963,6.57099
Loc3001,3001,Sint Jansstraat,214,huisvuil - Loc3001,53.21967,6.57092
Loc3001,3001,Sint Jansstraat,215,huisvuil - Loc3001,53.21967,6.571
9752LA0WK16,WIJK_16,Wijkcontainer 16 Parkweg,107214353,huisvuil - 9752LA0WK16,53.17059,6.61782
9752LA0WK16,WIJK_16,Wijkcontainer 16 Parkweg,1007413,huisvuil - 9752LA0WK16,53.17059,6.61789
loc1063,1063,Bankastraat Zuid,49,huisvuil - loc1063,53.22888,6.56086
loc1063,1063,Bankastraat Zuid,50,huisvuil - loc1063,53.22888,6.56093
Loc1262,1262,Ceramstraat,305,huisvuil - Loc1262,53.23252,6.57324
Loc1681,1681,Nieuwstad,427,huisvuil - Loc1681,53.21534,6.56668
Loc1574,1574,Hoendiep West,508,huisvuil - Loc1574,53.21388,6.545
loc1154,1154,Rabenhauptstraat,171,huisvuil - loc1154,53.20972,6.57153
loc1154,1154,Rabenhauptstraat,172,huisvuil - loc1154,53.20972,6.5716
Loc1914,1914,Canadalaan,949,huisvuil - Loc1914,53.20001,6.5621
loc1025,1025,Emmasingel Cascade woontoren,20,huisvuil - loc1025,53.21246,6.559
loc1025,1025,Emmasingel Cascade woontoren,21,huisvuil - loc1025,53.21246,6.55907
loc1064,1064,Nieuwe Ebbingestraat,274,huisvuil - loc1064,53.22733,6.56048
loc1064,1064,Nieuwe Ebbingestraat,1230,huisvuil - loc1064,53.22733,6.56055
loc1916,1916,Paterwoldseweg Noord,951,huisvuil - loc1916,53.19969,6.55923
Loc1847,1847,Noorderstationstraat,672,huisvuil - Loc1847,53.22887,6.55921
Loc1847,1847,Noorderstationstraat,673,huisvuil - Loc1847,53.22887,6.55928
Loc1847,1847,Noorderstationstraat,1300,huisvuil - Loc1847,53.22891,6.55921
loc1112,1112,Bedumerweg Noord,112,huisvuil - loc1112,53.23505,6.56494
Loc1132,1132,Almastraat,136,huisvuil - Loc1132,53.2303,6.56069
Loc1132,1132,Almastraat,137,huisvuil - Loc1132,53.2303,6.56076
XXloc2508XX,2508,Polmanstraat,1107,huisvuil - XXloc2508XX,53.21228,6.50068
loc1052,1052,Atjehstraat Zuid,29,huisvuil - loc1052,53.23015,6.5649
loc1052,1052,Atjehstraat Zuid,30,huisvuil - loc1052,53.23015,6.56497
Loc1351,1351,Jacques Perkstraat,386,huisvuil - Loc1351,53.19733,6.56604
Loc1232,1232,Curaçaostraat,1070,huisvuil - Loc1232,53.23793,6.56758
loc1026,1026,Verzetstrijderslaan Zuid,51,huisvuil - loc1026,53.207,6.55208
Loc1339,1339,Van Royenlaan midden,374,huisvuil - Loc1339,53.1968,6.57912
loc1917,1917,Invasiestraat Zuid,952,huisvuil - loc1917,53.19916,6.56029
loc1917,1917,Invasiestraat Zuid,953,huisvuil - loc1917,53.19916,6.56036
loc1109,1109,Hermanstraat,109,huisvuil - loc1109,53.23592,6.56221
loc2169,2169,Bordewijklaan 119-149,1175,huisvuil - loc2169,53.18837,6.57785
loc1441,1441,Petrus Campersingel Noord,562,huisvuil - loc1441,53.22195,6.57854
loc1138,1138,Het Lansink,1048,huisvuil - loc1138,53.23734,6.56198
loc1721,1721,Schuitemakersstraat,841,huisvuil - loc1721,53.21598,6.5614
loc1721,1721,Schuitemakersstraat,842,huisvuil - loc1721,53.21598,6.56147
Loc1650,1650,Marwixstraat,467,huisvuil - Loc1650,53.21266,6.55762
Loc1650,1650,Marwixstraat,468,huisvuil - Loc1650,53.21266,6.55769
loc1866,1866,Koninginnelaan Midden,700,huisvuil - loc1866,53.22211,6.55063
loc1955,1955,Sportlaan 22 t/m 118,897,huisvuil - loc1955,53.19231,6.55816
Loc1257,1257,Soendastraat Zuid,299,huisvuil - Loc1257,53.23387,6.56497
loc2515,2515,Reitdiephaven,1010,huisvuil - loc2515,53.23679,6.52175
GVR0013,GVR0013,Papengang                     C020001192,GVR0013,huisvuil - GVR0013,53.21772,6.57094
9752LA0WK73,WIJK_73,Wijkcontainer 73 H. Muntinglaan,1080232,huisvuil - 9752LA0WK73,53.17768,6.60773
9752LA0WK73,WIJK_73,Wijkcontainer 73 H. Muntinglaan,110201057,huisvuil - 9752LA0WK73,53.17768,6.6078
loc1838,1838,Grote Leliestraat Oost,662,huisvuil - loc1838,53.22195,6.55966
loc2165,2165,Maria Dermoutlaan 2-112,1189,huisvuil - loc2165,53.18927,6.56853
loc1083,1083,Kamerlingh Onnesstraat Noord,83,huisvuil - loc1083,53.20643,6.56054
loc1083,1083,Kamerlingh Onnesstraat Noord,84,huisvuil - loc1083,53.20643,6.56061
Loc1869,1869,Graaf Adolfstraat Oost,705,huisvuil - Loc1869,53.22189,6.54779
Loc2195,2195,Lunettenhof,1082,huisvuil - Loc2195,53.20581,6.5874
9752LA0WK50,WIJK_50,Wijkcontainer 50 Walstroweg,110201156,huisvuil - 9752LA0WK50,53.17444,6.62037
9752LA0WK50,WIJK_50,Wijkcontainer 50 Walstroweg,1080215,huisvuil - 9752LA0WK50,53.17444,6.62044
Loc1573,1573,Paulus Potterstraat Oost,516,huisvuil - Loc1573,53.21477,6.54515
loc1295,1295,Verlengde Hereweg Noord,329,huisvuil - loc1295,53.20012,6.57865
Loc1259,1259,Bataviastraat West,302,huisvuil - Loc1259,53.23261,6.56764
loc1136,1136,Agnetapark,1042,huisvuil - loc1136,53.23768,6.56025
loc1963,1963,G. Pirestraat,878,huisvuil - loc1963,53.18522,6.55393
loc1359,1359,Hora Siccemasingel Midden,395,huisvuil - loc1359,53.19698,6.57437
loc1088,1088,Paterswoldseweg,88,huisvuil - loc1088,53.20512,6.55839
loc1461,1461,Zaagmuldersweg Zuid,585,huisvuil - loc1461,53.22153,6.58366
loc1461,1461,Zaagmuldersweg Zuid,586,huisvuil - loc1461,53.22153,6.58373
loc2551,2551,Ciboga terrein,1001,huisvuil - loc2551,53.22639,6.5637
loc2551,2551,Ciboga terrein,1002,huisvuil - loc2551,53.22639,6.56377
loc1560,1560,Wassenberghstraat,544,huisvuil - loc1560,53.21745,6.5484
loc1560,1560,Wassenberghstraat,545,huisvuil - loc1560,53.21745,6.54847
loc2489,2489,Metaallaan 1-253 (Zuid),934,huisvuil - loc2489,53.22265,6.53603
9752LA0WK29,WIJK_29,Wijkcontainer 29 Multatulilaan,110100043,huisvuil - 9752LA0WK29,53.1733,6.595
9752LA0WK29,WIJK_29,Wijkcontainer 29 Multatulilaan,1080189,huisvuil - 9752LA0WK29,53.1733,6.59507
9752LA0WK63,WIJK_63,Wijkcontainer 63 Van Maerlantlaan,110201097,huisvuil - 9752LA0WK63,53.16928,6.59661
9752LA0WK63,WIJK_63,Wijkcontainer 63 Van Maerlantlaan,1080222,huisvuil - 9752LA0WK63,53.16928,6.59668
loc1455,1455,Zaagmuldersweg Noord,578,huisvuil - loc1455,53.22898,6.57582
loc1455,1455,Zaagmuldersweg Noord,1071,huisvuil - loc1455,53.22898,6.57589
loc1016,1016,Hazelaarstraat,1140,huisvuil - loc1016,53.23356,6.54989
Loc1850,1850,Akkerstraat Zuid,678,huisvuil - Loc1850,53.22738,6.55812
loc1350,1350,Multatulistraat Noord,385,huisvuil - loc1350,53.1978,6.56485
Loc1140,1140,Oostzaan,1073,huisvuil - Loc1140,53.23678,6.56484
9752LA0WK49,WIJK_49,Wijkcontainer 49 Quintusweg,110100008,huisvuil - 9752LA0WK49,53.16609,6.62289
9752LA0WK49,WIJK_49,Wijkcontainer 49 Quintusweg,1080214,huisvuil - 9752LA0WK49,53.16609,6.62296
Loc1651,1651,Van Speykstraat,469,huisvuil - Loc1651,53.21241,6.55325
Loc1651,1651,Van Speykstraat,470,huisvuil - Loc1651,53.21241,6.55332
loc1688,1688,Oostersingel Midden,790,huisvuil - loc1688,53.22018,6.57604
loc1352,1352,Verweystraat,387,huisvuil - loc1352,53.19736,6.56719
loc1208,1208,Nieuwstraat Zuid,238,huisvuil - loc1208,53.21114,6.58105
loc1463,1463,Slachthuisstraat,588,huisvuil - loc1463,53.22199,6.58565
loc1463,1463,Slachthuisstraat,589,huisvuil - loc1463,53.22199,6.58572
Loc1723,1723,Trompstraat,845,huisvuil - Loc1723,53.21572,6.57475
Loc1723,1723,Trompstraat,846,huisvuil - Loc1723,53.21572,6.57482
Loc2025,2025,Vinkenhof Siersteenlaan,271,huisvuil - Loc2025,53.22564,6.52893
Loc2025,2025,Vinkenhof Siersteenlaan,1022,huisvuil - Loc2025,53.22564,6.529
9752LA0WK69,WIJK_69,Wijkcontainer 69 Oude Brinkhof,110100022,huisvuil - 9752LA0WK69,53.17548,6.61057
9752LA0WK69,WIJK_69,Wijkcontainer 69 Oude Brinkhof,1080227,huisvuil - 9752LA0WK69,53.17548,6.61064
loc1921,1921,Overwinningsplein Oost,959,huisvuil - loc1921,53.19818,6.56068
loc1220,1220,Van Sijsenstraat Zuid,253,huisvuil - loc1220,53.20977,6.58124
Loc2240,2240,Kajuit 327-369,1056,huisvuil - Loc2240,53.23824,6.62253
Loc2240,2240,Kajuit 327-369,1297,huisvuil - Loc2240,53.23824,6.6226
Loc1407,1407,Eyssoniusplein,491,huisvuil - Loc1407,53.22718,6.56631
9752LA0WK24,WIJK_24,Wijkcontainer 24 Hooftlaan,110100040,huisvuil - 9752LA0WK24,53.17363,6.59761
9752LA0WK24,WIJK_24,Wijkcontainer 24 Hooftlaan,1080185,huisvuil - 9752LA0WK24,53.17363,6.59768
loc1095,1095,Van Leeuwenhoekstraat Oost,91,huisvuil - loc1095,53.20458,6.56206
Loc1711,1711,Grote Markt,822,huisvuil - Loc1711,53.21849,6.56848
Loc1711,1711,Grote Markt,823,huisvuil - Loc1711,53.21849,6.56855
Loc1648,1648,Van Heemskerckstraat,463,huisvuil - Loc1648,53.21298,6.54896
Loc1648,1648,Van Heemskerckstraat,464,huisvuil - Loc1648,53.21298,6.54903
Loc1248,1248,West-Indischekade Zuid,289,huisvuil - Loc1248,53.23535,6.57738
loc1127,1127,Adriaan Pauwstraat Noord,129,huisvuil - loc1127,53.23227,6.55963
loc1127,1127,Adriaan Pauwstraat Noord,130,huisvuil - loc1127,53.23227,6.5597
Loc1873,1873,Prinsesseweg,711,huisvuil - Loc1873,53.22045,6.54789
Loc1873,1873,Prinsesseweg,712,huisvuil - Loc1873,53.22045,6.54796
loc1035,1035,Paterswoldseweg Zuid,60,huisvuil - loc1035,53.20832,6.55729
loc1941,1941,Friesestraatweg Brivec 209,1325,huisvuil - loc1941,53.22772,6.53407
loc1120,1120,Van Slingerlandtstraat,120,huisvuil - loc1120,53.23336,6.56074
loc1051,1051,Padangstraat Oost,28,huisvuil - loc1051,53.23004,6.56644
Loc1553,1553,Taco Mesdagplein,538,huisvuil - Loc1553,53.21823,6.55125
