FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
talud_maas_2017.74,Zandmeren (bij Kerkdriel),224.7416359,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152879.4290000014 418932.34899999946, 152877.56049999967 418928.85449999943, 152875.69200000167 418925.3599999994, 152873.82349999994 418921.8654999994, 152871.9549999982 418918.37099999934, 152870.09629999846 418914.81529999897, 152868.23750000075 418911.2595000006, 152866.378800001 418907.70380000025, 152864.51999999955 418904.1479999982, 152862.85599999875 418901.0780000016, 152859.73699999973 418897.6506999992, 152856.61800000072 418894.2232999988, 152853.4990000017 418890.7960000001, 152850.12319999933 418887.3429999985, 152846.7474000007 418883.8900000006, 152843.37159999833 418880.436999999, 152839.99579999968 418876.9840000011, 152836.62000000104 418873.5309999995, 152833.23479999974 418869.94790000096, 152829.84959999844 418866.3647999987, 152826.46440000087 418862.78170000017, 152823.07919999957 418859.19860000163, 152819.69399999827 418855.6154999994, 152816.3088000007 418852.03240000084, 152812.9235999994 418848.4492999986, 152809.53840000182 418844.86620000005, 152806.15320000052 418841.2831000015, 152802.76799999923 418837.69999999925, 152800.15729999915 418835.00349999964, 152797.5465000011 418832.30700000003, 152794.93580000103 418829.6105000004, 152792.32499999925 418826.9140000008, 152788.7712999992 418826.49269999936, 152785.21770000085 418826.07129999995, 152781.6640000008 418825.6499999985, 152777.9450000003 418824.8044999987, 152774.2259999998 418823.95899999887, 152770.8812999986 418823.3553000018, 152767.53669999912 418822.751699999, 152764.19200000167 418822.1479999982, 152760.08929999918 418823.15249999985, 152755.98649999872 418824.1570000015, 152751.88379999995 418825.16149999946, 152747.7809999995 418826.16600000113, 152744.15249999985 418828.64649999887, 152740.5240000002 418831.1270000003, 152736.89550000057 418833.6075000018, 152733.26700000092 418836.0879999995, 152729.90619999915 418839.503800001, 152726.5454000011 418842.91959999874, 152723.18459999934 418846.3354000002, 152719.8238000013 418849.7512000017, 152716.46299999952 418853.16699999943)"
talud_maas_2017.75,Zandmeren (bij Kerkdriel),66.38461922,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152829.1330000013 418845.28400000185, 152830.5714999996 418848.3374999985, 152832.01000000164 418851.3909999989, 152835.57299999893 418854.3295000009, 152839.13599999994 418857.2679999992, 152841.80999999866 418859.3740000017, 152844.4840000011 418861.48000000045, 152847.94099999964 418864.01999999955, 152851.9210000001 418866.26199999824, 152855.90100000054 418868.50400000066, 152859.38450000063 418869.56749999896, 152862.86800000072 418870.631000001, 152865.98550000042 418871.4915000014, 152869.10300000012 418872.3520000018, 152872.59450000152 418872.41800000146, 152876.0859999992 418872.4840000011, 152878.68299999833 418870.811999999, 152881.2800000012 418869.1400000006, 152883.2410000004 418866.5489999987)"
talud_maas_2017.76,De Paaldere 't Wildt,226.88003969,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153487.53599999845 421372.4140000008, 153486.26900000125 421368.73699999973, 153485.00200000033 421365.05999999866, 153484.38170000166 421361.49529999867, 153483.7613000013 421357.9307000004, 153483.1409999989 421354.3660000004, 153482.14400000125 421351.36250000075, 153481.14699999988 421348.3590000011, 153480.30999999866 421345.743999999, 153479.47300000116 421343.12900000066, 153479.17500000075 421340.83300000057, 153477.86050000042 421337.2410000004, 153476.5460000001 421333.6490000002, 153474.76999999955 421329.2039999999, 153473.71400000155 421324.7199999988, 153472.65799999982 421320.23600000143, 153471.78799999878 421316.20259999856, 153470.91800000146 421312.1691999994, 153470.04800000042 421308.1358000003, 153469.17799999937 421304.10240000114, 153468.30799999833 421300.0689999983, 153467.05700000003 421295.9646999985, 153465.80600000173 421291.86030000076, 153464.5549999997 421287.756000001, 153462.86100000143 421284.2479999997, 153462.1475000009 421281.5870000012, 153461.43400000036 421278.92599999905, 153461.02050000057 421276.37849999964, 153460.60700000077 421273.83100000024, 153459.58300000057 421269.8434999995, 153458.55900000036 421265.85599999875, 153457.87049999833 421261.44849999994, 153457.18200000003 421257.04100000113, 153456.25250000134 421253.5879999995, 153455.32299999893 421250.13500000164, 153454.42749999836 421246.2749999985, 153453.53200000152 421242.4149999991, 153452.51199999824 421240.0469999984, 153451.4919999987 421237.6790000014, 153450.5465000011 421234.2745000012, 153449.6009999998 421230.87000000104, 153448.7613000013 421227.2952999994, 153447.92170000076 421223.7206999995, 153447.08199999854 421220.1460000016, 153445.66899999976 421215.95899999887, 153444.7424999997 421212.0540000014, 153443.81599999964 421208.1490000002, 153443.1640000008 421205.03350000083, 153442.51199999824 421201.91800000146, 153441.55249999836 421199.57250000164, 153440.59299999848 421197.2270000018, 153439.52699999884 421194.07250000164, 153438.4609999992 421190.91800000146, 153436.4200000018 421187.125, 153434.87099999934 421184.7960000001, 153433.32200000063 421182.4670000002, 153431.32550000027 421180.9074999988, 153429.3289999999 421179.34800000116, 153424.8759999983 421177.61100000143, 153420.32499999925 421176.50400000066, 153417.30950000137 421175.77050000057, 153414.29399999976 421175.0370000005, 153412.09299999848 421174.64499999955, 153409.37000000104 421174.2424999997, 153406.64699999988 421173.83999999985)"
talud_maas_2017.77,De Paaldere 't Wildt,27.1955778,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153434.31799999997 421413.2749999985, 153433.1884999983 421409.5460000001, 153432.05900000036 421405.81700000167, 153430.9294999987 421402.0879999995, 153429.80000000075 421398.3590000011, 153429.47949999943 421395.28400000185, 153429.15900000185 421392.20899999887, 153429.31549999863 421389.5, 153429.47199999914 421386.79100000113)"
talud_maas_2017.78,De Paaldere 't Wildt,304.76773822,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153540.77299999818 421723.14400000125, 153539.44299999997 421719.15199999884, 153538.5324999988 421716.34650000185, 153537.62200000137 421713.54100000113, 153536.43349999934 421710.6325000003, 153535.24500000104 421707.72399999946, 153533.5700000003 421704.7655000016, 153531.89499999955 421701.80700000003, 153530.26799999923 421698.4219999984, 153528.6409999989 421695.0370000005, 153527.3374999985 421692.11199999973, 153526.03400000185 421689.186999999, 153524.45699999854 421685.2250000015, 153522.6889999993 421681.5769999996, 153521.67480000108 421677.71130000055, 153520.66050000116 421673.8454999998, 153519.6462999992 421669.9798000008, 153518.63199999928 421666.11400000006, 153516.96429999918 421661.61400000006, 153515.2965000011 421657.11400000006, 153513.628800001 421652.61400000006, 153511.9609999992 421648.11400000006, 153510.4798000008 421644.34849999845, 153508.9985000007 421640.58300000057, 153507.51729999855 421636.81749999896, 153506.03599999845 421633.0520000011, 153505.13199999928 421630.58850000054, 153504.22800000012 421628.125, 153502.74500000104 421624.09800000116, 153501.6409999989 421620.09899999946, 153500.58199999854 421616.56599999964, 153499.43499999866 421612.58300000057, 153498.32400000095 421609.28500000015, 153496.55700000003 421605.3819999993, 153495.47199999914 421603.38699999824, 153494.13599999994 421601.2710000016, 153493.07499999925 421598.8579999991, 153491.73999999836 421595.19099999964, 153490.81899999827 421590.81500000134, 153489.94249999896 421588.2905000001, 153489.06599999964 421585.7659999989, 153487.563000001 421581.86400000006, 153486.16580000147 421577.90520000085, 153484.7686999999 421573.94629999995, 153483.37150000036 421569.98750000075, 153481.97430000082 421566.02870000154, 153480.57719999924 421562.06980000064, 153479.1799999997 421558.11100000143, 153477.7098999992 421553.6629999988, 153476.2397999987 421549.21499999985, 153474.76960000023 421544.7670000009, 153473.29949999973 421540.3189999983, 153471.82939999923 421535.87099999934, 153470.35929999873 421531.4230000004, 153468.88910000026 421526.9750000015, 153467.41899999976 421522.52699999884, 153467.04199999943 421519.6114999987, 153466.6649999991 421516.6959999986, 153465.9985000007 421513.6469999999, 153465.33199999854 421510.59800000116, 153463.8110000007 421506.98900000006, 153462.2899999991 421503.37999999896, 153460.71570000052 421498.9957000017, 153459.14130000025 421494.61129999906, 153457.56700000167 421490.2270000018, 153456.13800000027 421486.11100000143, 153454.70899999887 421481.99500000104, 153453.2800000012 421477.87900000066, 153451.77629999816 421473.52430000156, 153450.2725000009 421469.1695000008, 153448.7688000016 421464.8148000017, 153447.2650000006 421460.4600000009, 153445.9437999986 421456.1075000018, 153444.62249999866 421451.75499999896, 153443.3013000004 421447.40249999985, 153441.98000000045 421443.05000000075, 153441.29450000077 421439.5720000006, 153440.6090000011 421436.0940000005)"
talud_maas_2017.79,De Paaldere 't Wildt,11.59057591,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153566.42700000107 421733.08199999854, 153562.68129999936 421732.13500000164, 153558.93569999933 421731.188000001, 153555.19000000134 421730.2410000004)"
talud_maas_2017.80,De Paaldere 't Wildt,43.6423921,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153620.27699999884 421904.79300000146, 153617.97800000012 421902.0859999992, 153616.26900000125 421899.7989999987, 153614.55999999866 421897.51199999824, 153613.68299999833 421895.12150000036, 153612.80600000173 421892.73099999875, 153612.43149999902 421890.17749999836, 153612.05700000003 421887.6240000017, 153611.12799999863 421884.80000000075, 153610.19900000095 421881.9759999998, 153609.0009999983 421877.5379999988, 153607.6325000003 421875.1770000011, 153606.26399999857 421872.81599999964, 153604.7340000011 421869.0520000011, 153603.2039999999 421865.2879999988)"
talud_maas_2017.81,Coehoorn,25.81064457,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182578.88800000027 418405.7950000018, 182583.128800001 418406.90579999983, 182587.36950000003 418408.0164999999, 182591.61030000076 418409.1273000017, 182595.8509999998 418410.23800000176, 182599.87700000033 418411.19299999997, 182603.90300000086 418412.1479999982)"
talud_maas_2017.82,Coehoorn,22.49259401,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182627.22100000083 418416.7710000016, 182631.14930000156 418417.7479999997, 182635.07770000026 418418.7250000015, 182639.00600000098 418419.7019999996, 182642.35570000112 418420.52600000054, 182645.70529999956 418421.3500000015, 182649.0549999997 418422.1739999987)"
talud_maas_2017.83,Coehoorn,28.51706917,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182794.9140000008 418461.5729999989, 182799.59870000184 418462.6860000007, 182804.28330000117 418463.7989999987, 182808.96799999848 418464.9120000005, 182813.48900000006 418466.1620000005, 182818.01000000164 418467.4120000005, 182822.5309999995 418468.6620000005)"
talud_maas_2017.84,Coehoorn,23.71172814,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181057.311999999 418395.05700000003, 181062.06949999928 418393.8575000018, 181066.82699999958 418392.6579999998, 181071.05550000072 418391.68250000104, 181075.28400000185 418390.70699999854, 181077.8585000001 418390.27849999815, 181080.43299999833 418389.8500000015)"
talud_maas_2017.85,Coehoorn,30.29420523,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181150.27600000054 418374.25400000066, 181153.11199999973 418373.58249999955, 181155.94799999893 418372.91099999845, 181158.63500000164 418372.1114999987, 181161.32200000063 418371.311999999, 181163.8214999996 418370.5645000003, 181166.3209999986 418369.81700000167, 181170.64799999818 418369.37099999934, 181175.5780000016 418369.5159999989, 181179.93299999833 418369.6959999986)"
talud_maas_2017.86,Coehoorn,25.96701352,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181192.13899999857 418366.2589999996, 181195.79800000042 418365.4149999991, 181199.45699999854 418364.5709999986, 181203.77299999818 418363.73699999973, 181208.08900000155 418362.90300000086, 181211.68549999967 418362.16699999943, 181215.28200000152 418361.4310000017, 181217.6009999998 418361.5689999983)"
talud_maas_2017.87,Coehoorn,29.1998582,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181245.48999999836 418358.8189999983, 181250.39139999822 418357.9970000014, 181255.2928000018 418357.17500000075, 181260.19420000166 418356.3530000001, 181265.0956000015 418355.5309999995, 181269.99700000137 418354.70899999887, 181274.28299999982 418353.9620000012)"
talud_maas_2017.88,Coehoorn,34.63736972,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181286.26300000027 418352.313000001, 181290.30530000106 418351.69729999825, 181294.3476999998 418351.0817000009, 181298.3900000006 418350.46599999815, 181302.82580000162 418349.8817999996, 181307.26159999892 418349.2976000011, 181311.69739999995 418348.71339999884, 181316.13320000097 418348.1292000003, 181320.56899999827 418347.5450000018)"
talud_maas_2017.89,Coehoorn,40.60857028,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181336.58100000024 418344.7870000005, 181341.39889999852 418344.0960999988, 181346.21680000052 418343.40520000085, 181351.0348000005 418342.7142000012, 181355.85269999877 418342.02329999954, 181360.67060000077 418341.3324000016, 181365.48849999905 418340.6414999999, 181370.30649999902 418339.95050000027, 181375.12440000102 418339.2595999986, 181376.7782999985 418339.0223999992)"
talud_maas_2017.90,Coehoorn,25.00100846,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181626.72800000012 418315.85500000045, 181631.07470000163 418315.64930000156, 181635.4215000011 418315.443500001, 181639.76830000058 418315.2377999984, 181644.11499999836 418315.0320000015, 181647.91149999946 418315.1085000001, 181651.70800000057 418315.18499999866)"
talud_maas_2017.91,Coehoorn,33.00853538,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181760.4290000014 418311.7710000016, 181765.14440000057 418311.7441000007, 181769.85990000144 418311.71730000153, 181774.5753000006 418311.69040000066, 181779.29069999978 418311.6636000015, 181784.00609999895 418311.6367000006, 181788.72159999982 418311.60990000144, 181793.436999999 418311.58300000057)"
talud_maas_2017.92,Coehoorn,124.68638548,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181812.73699999973 418312.1319999993, 181816.83359999955 418312.3011999987, 181820.93019999936 418312.47040000185, 181825.02679999918 418312.6396000013, 181829.123399999 418312.8088000007, 181833.2199999988 418312.9780000001, 181837.84519999847 418313.0799999982, 181842.47030000016 418313.18200000003, 181847.09549999982 418313.28400000185, 181851.72069999948 418313.38599999994, 181856.34580000117 418313.48800000176, 181860.97100000083 418313.58999999985, 181865.84650000185 418313.6220000014, 181870.72199999914 418313.65399999917, 181875.59750000015 418313.6860000007, 181880.47300000116 418313.7179999985, 181884.53550000116 418313.7778000012, 181888.59800000116 418313.8374999985, 181892.66050000116 418313.89719999954, 181896.72300000116 418313.95699999854, 181901.02380000055 418314.12099999934, 181905.32459999993 418314.28500000015, 181909.62539999932 418314.44900000095, 181913.9261999987 418314.61300000176, 181918.22700000182 418314.77699999884, 181923.01330000162 418314.9268000014, 181927.79949999973 418315.07649999857, 181932.58579999954 418315.22630000114, 181937.37200000137 418315.3759999983)"
talud_maas_2017.93,Coehoorn,20.26179096,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181953.55200000107 418316.63800000027, 181957.59939999878 418316.83839999884, 181961.64680000022 418317.03880000114, 181965.69420000166 418317.2391999997, 181969.74159999937 418317.4395999983, 181973.7890000008 418317.6400000006)"
talud_maas_2017.94,Coehoorn,26.75637167,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (181996.18499999866 418319.1339999996, 182000.62700000033 418319.52749999985, 182005.06899999827 418319.9210000001, 182009.51099999994 418320.3145000003, 182013.9530000016 418320.70800000057, 182018.39499999955 418321.1015000008, 182022.83700000122 418321.49500000104)"
talud_maas_2017.95,Coehoorn,24.12387931,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182037.73999999836 418322.1409999989, 182042.54659999907 418322.5593999997, 182047.35319999978 418322.97780000046, 182052.1598000005 418323.39620000124, 182056.9664000012 418323.8145999983, 182061.77299999818 418324.2329999991)"
talud_maas_2017.96,Coehoorn,25.77550708,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (182089.05700000003 418325.20899999887, 182093.32719999924 418325.67870000005, 182097.5973000005 418326.14829999954, 182101.8674999997 418326.6180000007, 182106.13769999892 418327.08769999817, 182110.40780000016 418327.5573000014, 182114.67799999937 418328.02699999884)"
talud_maas_2017.97,Coehoorn,28.59291894,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (179900.54300000146 418950.02699999884, 179903.14600000158 418947.76399999857, 179905.65799999982 418945.80799999833, 179908.1700000018 418943.8520000018, 179911.69350000098 418940.750500001, 179915.21700000018 418937.6490000002, 179918.74049999937 418934.5474999994, 179922.26399999857 418931.4459999986)"
talud_maas_2017.98,Coehoorn,26.3277144,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (179932.44700000063 418923.1629999988, 179935.7655000016 418920.2921999991, 179939.08399999887 418917.42130000144, 179942.40249999985 418914.55050000176, 179945.72100000083 418911.67969999835, 179949.03950000182 418908.8088000007, 179952.35799999908 418905.938000001)"
talud_maas_2017.99,Coehoorn,26.79661495,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (179974.27100000158 418890.14499999955, 179977.80469999835 418887.41380000114, 179981.33830000088 418884.6827000007, 179984.87200000137 418881.95149999857, 179988.40569999814 418879.22030000016, 179991.93930000067 418876.4891999997, 179995.47300000116 418873.7580000013)"
talud_maas_2017.100,Coehoorn,30.34963915,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180007.42300000042 418864.84899999946, 180010.96700000018 418862.3247999996, 180014.51099999994 418859.80050000176, 180018.0549999997 418857.27629999816, 180021.59899999946 418854.7520000003, 180025.19669999927 418852.36930000037, 180028.79430000111 418849.9866999984, 180032.39200000092 418847.6039999984)"
talud_maas_2017.101,Coehoorn,32.62088085,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180051.64499999955 418833.8509999998, 180054.87700000033 418831.808699999, 180058.1090000011 418829.76630000025, 180061.34099999815 418827.72399999946, 180064.43980000168 418825.5218000002, 180067.5384999998 418823.3194999993, 180070.6372999996 418821.11730000004, 180073.73600000143 418818.9149999991, 180076.16800000146 418817.20600000024, 180078.6000000015 418815.4970000014)"
talud_maas_2017.102,Coehoorn,31.51866574,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180221.1339999996 418728.8060000017, 180224.24929999933 418727.1497000009, 180227.36470000073 418725.49329999834, 180230.48000000045 418723.8370000012, 180233.81549999863 418721.93930000067, 180237.15100000054 418720.0414999984, 180240.48649999872 418718.1438000016, 180243.82200000063 418716.24599999934, 180246.32449999824 418715.0084999986, 180248.82699999958 418713.7710000016)"
talud_maas_2017.103,De Paaldere 't Wildt,13.0649022,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153635.87000000104 421939.3260000013, 153635.11199999973 421936.2340000011, 153634.35399999842 421933.1420000009, 153632.98099999875 421930.0874999985, 153631.60799999908 421927.0329999998)"
talud_maas_2017.104,De Paaldere 't Wildt,103.19956473,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153685.11400000006 422070.30999999866, 153683.00780000165 422066.124499999, 153680.9017000012 422061.9389999993, 153678.79549999908 422057.75349999964, 153676.68930000067 422053.56799999997, 153674.58320000023 422049.3825000003, 153672.47700000182 422045.1970000006, 153670.3264000006 422040.89719999954, 153668.1757999994 422036.59739999846, 153666.02519999817 422032.2976000011, 153663.87460000068 422027.9978, 153661.72399999946 422023.6979999989, 153659.81549999863 422019.17379999906, 153657.90700000152 422014.6495000012, 153655.9985000007 422010.12530000135, 153654.08999999985 422005.6009999998, 153652.19929999858 422001.5320999995, 153650.30860000104 421997.4633000009, 153648.41789999977 421993.3944000006, 153646.52710000053 421989.32559999824, 153644.63639999926 421985.25670000166, 153642.74570000172 421981.1878999993, 153640.85500000045 421977.118999999)"
talud_maas_2017.105,De Paaldere 't Wildt,45.67487958,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153845.97700000182 422374.1409999989, 153845.0399999991 422372.7109999992, 153843.08399999887 422369.2749999985, 153842.2960000001 422366.5399999991, 153841.5080000013 422363.8049999997, 153840.3280000016 422360.36250000075, 153839.14799999818 422356.9200000018, 153837.04899999872 422352.98050000146, 153834.94999999925 422349.04100000113, 153832.87200000137 422345.0799999982, 153830.79399999976 422341.118999999, 153827.99599999934 422337.48849999905, 153825.19799999893 422333.8579999991)"
talud_maas_2017.106,De Paaldere 't Wildt,36.28413882,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153872.48200000077 422418.63699999824, 153870.63329999894 422415.2509999983, 153868.7846999988 422411.86499999836, 153866.9360000007 422408.4789999984, 153864.66230000183 422404.93129999936, 153862.38870000094 422401.38369999826, 153860.11499999836 422397.8359999992, 153858.14169999957 422394.3299999982, 153856.1682999991 422390.82400000095, 153854.1950000003 422387.31799999997)"
talud_maas_2017.107,De Paaldere 't Wildt,148.11668056,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153888.48000000045 422428.2950000018, 153891.7100000009 422426.9924999997, 153894.94000000134 422425.69000000134, 153897.3924999982 422424.0320000015, 153899.8449999988 422422.3740000017, 153902.09299999848 422419.818500001, 153904.34099999815 422417.26300000027, 153906.38899999857 422413.58900000155, 153908.14400000125 422409.0870000012, 153908.9919999987 422405.0210000016, 153909.7049999982 422401.62000000104, 153909.58900000155 422399.36400000006, 153909.62700000033 422395.8929999992, 153908.5390000008 422393.14499999955, 153907.23299999908 422390.97399999946, 153905.8299999982 422388.84699999914, 153904.56899999827 422386.61100000143, 153902.94000000134 422383.9070000015, 153901.5540000014 422381.4149999991, 153900.40700000152 422378.93499999866, 153899.5249999985 422376.64400000125, 153897.8280000016 422373.4239999987, 153896.5780000016 422370.9450000003, 153895.51199999824 422368.89499999955, 153893.61100000143 422365.76099999994, 153891.9140000008 422362.5170000009, 153890.55600000173 422359.55999999866, 153889.49300000072 422357.4459999986, 153888.32200000063 422355.2250000015, 153887.66899999976 422353.8669999987, 153886.3900000006 422350.9270000011, 153884.49399999902 422347.31799999997, 153883.27600000054 422344.86199999973, 153881.35449999943 422340.7745000012, 153879.43299999833 422336.686999999, 153877.64699999988 422333.3685000017, 153875.86100000143 422330.05000000075, 153874.36100000143 422327.56500000134, 153872.86100000143 422325.0799999982, 153871.28400000185 422321.47250000015, 153869.70699999854 422317.86499999836, 153867.33900000155 422313.56799999997, 153865.2659999989 422310.13899999857, 153864.25349999964 422307.7644999996, 153863.2410000004 422305.3900000006, 153861.12099999934 422301.7809999995)"
talud_maas_2017.108,De Paaldere 't Wildt,99.44696034,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153951.64429999888 422512.2846000008, 153949.93360000104 422509.3599999994, 153947.62079999968 422505.4059999995, 153945.30799999833 422501.4519999996, 153942.9952000007 422497.4979999997, 153940.68239999935 422493.54399999976, 153938.36960000172 422489.58999999985, 153936.05680000037 422485.63599999994, 153933.74399999902 422481.68200000003, 153931.23270000145 422477.679299999, 153928.72140000015 422473.67660000175, 153926.21009999886 422469.67390000075, 153923.69889999926 422465.6711000018, 153921.1876000017 422461.6684000008, 153918.6763000004 422457.6656999998, 153916.1649999991 422453.6629999988, 153913.78029999882 422450.14130000025, 153911.39550000057 422446.61950000003, 153909.01080000028 422443.0978000015, 153906.6259999983 422439.5760000013, 153904.20930000022 422435.6213000007, 153901.7927000001 422431.6667000018, 153899.3759999983 422427.7120000012)"
talud_maas_2017.109,De Paaldere 't Wildt,22.29402332,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153232.6700000018 420105.8929999992, 153234.4149999991 420103.8200000003, 153235.3200000003 420101.32499999925, 153235.91699999943 420098.1000000015, 153235.2349999994 420094.78599999845, 153233.93299999833 420091.4270000011, 153232.9530000016 420088.49500000104, 153232.56799999997 420086.0159999989, 153232.14799999818 420085.0379999988)"
talud_maas_2017.110,De Paaldere 't Wildt,53.74302765,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153238.438000001 420238.13500000164, 153237.9389999993 420233.30000000075, 153237.88929999992 420229.40469999984, 153237.8396999985 420225.50930000097, 153237.7899999991 420221.61400000006, 153238.21700000018 420218.20149999857, 153238.64400000125 420214.7890000008, 153240.1875 420211.2650000006, 153241.73099999875 420207.7410000004, 153242.37950000167 420203.4600000009, 153243.02800000086 420199.1790000014, 153243.22300000116 420195.4930000007, 153243.41800000146 420191.80700000003, 153242.97549999878 420188.5465000011, 153242.53299999982 420185.28599999845)"
talud_maas_2017.111,De Paaldere 't Wildt,145.05883263,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153307.14600000158 420405.438000001, 153306.60559999943 420400.65029999986, 153306.065200001 420395.8625999987, 153305.52479999885 420391.0749000013, 153304.98440000042 420386.28720000014, 153304.44399999827 420381.499499999, 153303.90359999985 420376.71180000156, 153303.36320000142 420371.9241000004, 153302.82279999927 420367.13639999926, 153302.28240000084 420362.34870000184, 153301.7419999987 420357.5610000007, 153301.31599999964 420353.41270000115, 153300.8900000006 420349.2642999999, 153300.46400000155 420345.1160000004, 153300.46070000157 420341.2120000012, 153300.4572999999 420337.30799999833, 153300.4539999999 420333.40399999917, 153300.6827000007 420329.3220000006, 153300.9112999998 420325.23999999836, 153301.1400000006 420321.1579999998, 153301.0447999984 420316.6959999986, 153300.94949999824 420312.2340000011, 153300.85429999977 420307.7719999999, 153300.7589999996 420303.30999999866, 153300.63699999824 420298.96400000155, 153300.5150000006 420294.6180000007, 153300.39299999923 420290.2719999999, 153300.40399999917 420286.3454999998, 153300.4149999991 420282.41899999976, 153300.42599999905 420278.4924999997, 153300.436999999 420274.56599999964, 153300.23070000112 420269.9743000008, 153300.02430000156 420265.38269999996, 153299.81799999997 420260.79100000113)"
talud_maas_2017.112,De Paaldere 't Wildt,7.75147061,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153240.51399999857 420306.6950000003, 153243.85700000077 420308.54199999943, 153247.4910000004 420310.04399999976)"
talud_maas_2017.113,Coehoorn,32.4571876,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180259.38699999824 418708.2870000005, 180263.54100000113 418705.97100000083, 180267.6950000003 418703.6550000012, 180271.84899999946 418701.33900000155, 180276.00299999863 418699.0229999982, 180280.01929999888 418697.0432999991, 180284.03570000082 418695.0637000017, 180288.05200000107 418693.08399999887)"
talud_maas_2017.114,Coehoorn,37.80163091,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180310.05099999905 418681.93200000003, 180313.81799999997 418679.90850000083, 180317.5850000009 418677.88500000164, 180321.35200000182 418675.8614999987, 180325.11899999902 418673.8379999995, 180328.88599999994 418671.8145000003, 180332.65300000086 418669.79100000113, 180336.2553000003 418667.94370000064, 180339.85770000145 418666.09629999846, 180343.4600000009 418664.2490000017)"
talud_maas_2017.115,Coehoorn,35.09957801,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180355.89600000158 418657.7509999983, 180360.18499999866 418655.86499999836, 180364.47399999946 418653.9789999984, 180368.38269999996 418652.2153000012, 180372.29129999876 418650.45169999823, 180376.19999999925 418648.688000001, 180380.10869999975 418646.9243000001, 180384.01729999855 418645.1607000008, 180387.92599999905 418643.3969999999)"
talud_maas_2017.116,Coehoorn,38.69292944,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180407.98800000176 418633.41600000113, 180411.45569999889 418631.7677000016, 180414.92330000177 418630.11930000037, 180418.3909999989 418628.47100000083, 180422.52629999816 418626.5174999982, 180426.66149999946 418624.5639999993, 180430.79679999873 418622.6105000004, 180434.93200000003 418620.6570000015, 180439.02650000155 418618.9389999993, 180443.12099999934 418617.22100000083)"
talud_maas_2017.117,Coehoorn,10.49099431,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (180603.84099999815 418544.6009999998, 180606.12900000066 418543.4389999993, 180608.41699999943 418542.27699999884, 180610.98149999976 418541.5009999983, 180613.5460000001 418540.7250000015)"
