;;Subsidieregister;;;;
;;;;;;
Datum;Subsidieaanvrager;Subsidieprogramma;Subsidieregeling; Aangevraagd bedrag ; Verleend bedrag ; Wijk aanvrager 
12-jul-19;Bewoner;Bewoners en Bestuur;Initiatievenfonds stad >= 20.000; € 20.000,00 ; € 20.000,00 ; UTRECHT-OOST 
12-mrt-19;Stichting Arkin;Volksgezondheid;Verslavingszorg, voorlichting en educatie; € 91.665,00 ; € 91.665,00 ;  
28-feb-19;Stichting De Tussenvoorziening;Volksgezondheid;Hulp en dienstverlening prostituees; € 28.341,00 ; € -   ; UTRECHT-WEST 
26-feb-19;Bewoner;Openbare ruimte en groen;Aanpak wateroverlast Lombok; € 652,00 ; € -   ; UTRECHT-WEST 
26-feb-19;Bewoner;Openbare ruimte en groen;Aanpak wateroverlast Lombok; € 4.250,00 ; € 4.250,00 ; UTRECHT-WEST 
26-feb-19;happy Homes C.V.;Openbare ruimte en groen;Aanpak wateroverlast Lombok; € 8.500,00 ; € -   ; UTRECHT-WEST 
20-feb-19;VVE JP Coenstraat 45 - 45B;Openbare ruimte en groen;Aanpak wateroverlast Lombok; € 15.000,00 ; € 7.097,50 ; UTRECHT-WEST 
29-jan-19;Gemeente Utrecht (UVO);Duurzaamheid;Energiemaatregelen maatschappelijk vastgoed; € 44.480,00 ; € 44.480,00 ;  
25-jan-19;Bewoner;Stedelijke Ontwikkeling;Stedelijke herontwikkeling Ruimte voor Initiatief; € 72.509,00 ; € -   ; UTRECHT-OOST 
25-jan-19;Meek IT;Economie;Lokaal Economisch Fonds; € 4.800,00 ; € -   ; UTRECHT-WEST 
15-jan-19;Bewoner;Openbare ruimte en groen;Aanpak wateroverlast Lombok; € 4.250,00 ; € 4.250,00 ; UTRECHT-WEST 
14-jan-19;Broeke Steigerbouw BV;Werk en inkomen;Werkgeverscheque; € 3.000,00 ; € -   ; UTRECHT-WEST 
10-jan-19;Wasserette en kleding reparatie NOVA;Werk en inkomen;Werkgeverscheque; € 3.000,00 ; € 3.000,00 ; UTRECHT-ZUIDWEST 
08-jan-19;Alliander NV;Werk en inkomen;Werkgeverscheque; € 4.500,00 ; € 3.000,00 ;  
07-jan-19;Stichting Mitros;(Nog) niet bepaald;Algemene subsidieaanvraag; € 189.150,00 ; € 189.150,00 ;  
06-jan-19;De Grote Schaar;Werk en inkomen;Plusbonus; € 5.000,00 ; € 5.000,00 ; LEIDSCHE RIJN 
04-jan-19;Bewoner;Bewoners en Bestuur;Initiatievenfonds Zuidwest < € 20.000; € 1.550,00 ; € 860,93 ; UTRECHT-ZUIDWEST 
03-jan-19;Maatschap Optima Media;Economie;Lokaal Economisch Fonds; € 4.000,00 ; € -   ;  
03-jan-19;MVGM Vastgoedmanagement B.V.;Bewoners en Bestuur;Initiatievenfonds West < € 20.000; € 2.234,13 ; € 2.234,13 ;  
02-jan-19;Katholieke Scholenstichting Utrecht (K.S.U.);Bewoners en Bestuur;Initiatievenfonds Zuidwest < € 20.000; € 2.500,00 ; € 2.500,00 ;  
31-dec-18;Ad Hoc Orkest;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 2.000,00 ; € -   ; UTRECHT-NOORDWEST 
31-dec-18;Bewoner;Bewoners en Bestuur;Initiatievenfonds Zuidwest < € 20.000; € 1.750,00 ; € 500,00 ; VLEUTEN-DE MEERN 
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 600,00 ; € 600,00 ; UTRECHT-NOORDWEST 
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 1.300,00 ; € -   ; UTRECHT-NOORDWEST 
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 1.656,00 ; € -   ;  
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 3.000,00 ; € -   ; UTRECHT-ZUIDWEST 
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 3.500,00 ; € -   ; UTRECHT-NOORDOOST 
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 3.500,00 ; € 3.500,00 ; BINNENSTAD 
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 3.975,00 ; € 3.975,00 ;  
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € -   ; BINNENSTAD 
31-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € 4.000,00 ; UTRECHT-ZUIDWEST 
31-dec-18;Maatschappij tot Bevordering der Toonkunst, Afdeling Utrecht en omstreken;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 3.000,00 ; € 3.000,00 ; UTRECHT-NOORDOOST 
31-dec-18;Muziekgebouw aan 't IJ;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 2.000,00 ; € 2.000,00 ;  
31-dec-18;Stichting De Dreef;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 2.000,00 ; € -   ; UTRECHT-NOORDOOST 
31-dec-18;stichting ensemble Windstreken;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 1.652,00 ; € -   ;  
31-dec-18;Stichting Improvisatietehater En Theatersport;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 1.500,00 ; € -   ; LEIDSCHE RIJN 
31-dec-18;Stichting KunstRijk;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 3.500,00 ; € -   ;  
31-dec-18;Stichting Utrechts Universiteitsfonds;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € 2.000,00 ; UTRECHT-OOST 
31-dec-18;Stichting Woord en Gebaar;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € -   ;  
31-dec-18;Stichting Zingen Is Leuk Toch;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 1.795,00 ; € -   ; UTRECHT-NOORDOOST 
31-dec-18;Studievereniging Hucbald;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 2.000,00 ; € 1.000,00 ; BINNENSTAD 
31-dec-18;Utrechtsch Studenten Concert;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 2.000,00 ; € -   ; UTRECHT-OOST 
31-dec-18;Wervelwind Muziektheater;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 3.000,00 ; € 3.000,00 ; UTRECHT-NOORDWEST 
30-dec-18;Werkstichting Lage Weide;Economie;Economie algemeen; € 50.000,00 ; € 50.000,00 ; UTRECHT-WEST 
28-dec-18;SY Diensten;Economie;Lokaal Economisch Fonds; € 100.000,00 ; € -   ;  
25-dec-18;Stichting Lokalis;Jeugd;Buurtteams jeugd en gezin; € 238.143,00 ; € 238.143,00 ;  
23-dec-18;Sports & Businesscampus De Vechtsebanen Exploitatie B.V.;Sport;Exploitatiesubsidie sportaccommodaties; € 200.000,00 ; € 200.000,00 ; OVERVECHT 
23-dec-18;Stichting Utrechts Centrum;Onderwijs;Cultuureducatie (UCK); € 60.000,00 ; € 60.000,00 ; BINNENSTAD 
22-dec-18;Bewonersvereniging De Klop;Bewoners en Bestuur;Initiatievenfonds wijk < 20.000; € 40.000,00 ; € 40.000,00 ; OVERVECHT 
21-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 1.965,00 ; € 1.965,00 ;  
21-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 2.750,00 ; € 2.750,00 ;  
21-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € -   ; UTRECHT-NOORDWEST 
21-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € 4.000,00 ;  
21-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € 4.000,00 ; BINNENSTAD 
21-dec-18;Bewoner;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € 4.000,00 ; UTRECHT-NOORDWEST 
21-dec-18;Bewoner;Sport;Onderhoud volkstuinen; € 25.000,00 ; € 12.908,00 ; UTRECHT-OOST 
21-dec-18;Sports & Businesscampus De Vechtsebanen Exploitatie B.V.;Sport;Exploitatiesubsidie sportaccommodaties; € 240.819,00 ; € -   ; OVERVECHT 
21-dec-18;Stichting Compagnie Red Yellow en Blue;Cultuur;Eenmalige subsidie cultuur verkorte procedure; € 4.000,00 ; € 4.000,00 ; UTRECHT-NOORDWEST 
