OBJECTID;KLASSE;MATERIAAL;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_SPANKABEL;POSITIONDETERMINATION;DATE_MODIFIED;X;Y
1405;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81362.7149999999;454553.18
1406;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81392.7039999999;454459.956999999
1407;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81271.3555000015;454530.4745
1408;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81227.4567999989;454421.223299999
1409;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81271.3434000015;454474.362500001
1410;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81405.2850000001;454472.041999999
1411;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81387.2655000016;454422.312399998
1412;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81232.7049999982;454498.510000002
1413;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81212.7010000013;454480.877999999
1414;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81258.7292999998;454463.327799998
1415;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81191.2780999988;454462.0046
1417;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81245.0524000004;454450.808699999
1418;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81336.9510999993;454481.271699999
1419;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81253.2115000002;454516.5845
1420;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81207.6145000011;454428.1776
1421;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81322.7243999988;454497.531599999
1422;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81179.8465000019;454449.748199999
1423;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81243.2745000012;454429.328600001
1424;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81285.3480000012;454485.943
1426;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81353.0960000008;454463.32
1427;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81374.2540000007;454438.660999998
1428;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81227.4567999989;454421.223299999
1429;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81384.9039999992;454440.886
1430;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81459.493999999;454551.467
1431;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81435.4210000001;454496.982000001
641;tether;Steel;;Gemeente Den Haag;Buiten bedrijf;Onbekend;2014-04-22;81343.4576999992;454948.065299999
642;tether;Steel;;Gemeente Den Haag;Buiten bedrijf;Onbekend;2014-04-22;81375.7829999998;454963.206999999
643;tether;Steel;;Gemeente Den Haag;Buiten bedrijf;Onbekend;2014-04-22;81357.1942000017;454957.9443
644;tether;Steel;;Gemeente Den Haag;Buiten bedrijf;Onbekend;2014-04-22;81331.4666000009;454939.6182
969;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81650.2939999998;454488.932999998
970;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81668.2690000013;454469.443
971;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81620.4100000001;454492.223000001
972;onbekend;Steel;;Gemeente Den Haag;Buiten bedrijf;Onbekend;2014-04-23;81574.9820000008;454514.296999998
973;onbekend;Steel;;Gemeente Den Haag;Buiten bedrijf;Onbekend;2014-04-23;81592.1411000006;454503.017299999
974;onbekend;Steel;;Gemeente Den Haag;Buiten bedrijf;Onbekend;2014-04-23;81599.563000001;454496.68
975;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81574.9820000008;454514.296999998
976;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81592.1411000006;454503.017299999
1281;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81599.563000001;454496.68
1282;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81558.807500001;454524.9005
1283;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81539.8709999993;454538.691
1284;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81506.7333999984;454562.7128
1285;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81523.8559999987;454550.302000001
1286;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81498.9897000007;454590.094000001
1287;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81510.5119999983;454600.578000002
1288;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81522.6490000002;454611.065000001
1289;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81533.6149999984;454620.344999999
1290;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81547.2153999992;454631.747499999
1291;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81552.2556999996;454648.8528
1292;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81566.1050000005;454654.410999999
1293;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81580.8968999982;454667.201699998
1294;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81588.5780000016;454678.511
1295;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81626.2729999982;454697.044500001
1296;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81653.4809999987;454686.896000002
1297;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81610.5302999988;454684.0469
1298;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81577.4552999996;454694.691300001
1299;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81655.6649999991;454683.955499999
1300;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81664.7696000002;454671.030200001
1301;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81594.8273000009;454673.141899999
1302;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81671.6988000013;454661.201299999
1303;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81681.8059;454647.284200002
1304;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81656.7001999989;454722.213100001
1305;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81603.9897999987;454642.649300002
1306;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81570.8790000007;454738.293000001
1307;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81566.0892999992;454711.199999999
1308;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81668.568;454738.521000002
1309;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81668.568;454738.521000002
1310;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81521.6143000014;454847.986400001
1311;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81533.7705999985;454857.191199999
1312;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81505.7454000004;454836.151000001
1313;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81493.8909000009;454827.245099999
1314;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81476.3997999989;454814.0913
1315;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81460.0980000012;454801.855
1317;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81418.7190000005;454770.732000001
1318;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81406.2309999987;454760.756999999
1319;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81450.1077999994;454776.1074
1320;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81457.435899999;454766.3497
1321;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81464.6048000008;454756.8039
1322;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81450.2272000015;454794.484200001
1323;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81445.3020000011;454774.798
1324;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81445.3020000011;454774.798
1325;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81445.3020000011;454774.798
1326;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81467.3460000008;454697.061999999
1327;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81455.311999999;454713.070999999
1328;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81443.2780000009;454729.046999998
1329;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81461.3409999982;454704.982999999
1330;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81449.2219999991;454721.035
1331;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81457.5055;454676.434799999
1332;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81491.6414999999;454690.276799999
1333;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81505.1336999983;454699.207199998
1334;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81444.8225000016;454667.443599999
1646;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82099.3520000018;454642.670000002
1647;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82214.1248999983;454720.222600002
1648;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82213.9309;454715.541299999
1649;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82199.6475000009;454739.580800001
1650;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82167.8381999992;454678.838
1651;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82236.261;454756.6664
1652;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82222.8874999993;454727.928300001
1653;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82215.2025000006;454741.6483
1654;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82223.8165000007;454742.080400001
1655;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82172.7204000019;454698.811900001
1656;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82185.6306000017;454710.5308
1657;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82199.1149000004;454719.695
1658;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82201.5483999997;454729.2335
1659;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82201.8016999997;454792.041299999
1660;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82141.5998000018;454737.8605
1661;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82155.8106000014;454750.773200002
1662;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82166.4759000018;454761.260200001
1663;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82188.1140000001;454780.833799999
1664;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82119.7542999983;454733.362
1665;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82227.9175000005;454492.485399999
1666;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82192.2199999988;454527.969999999
1667;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82206.7613999993;454513.1829
1668;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;82220.7369999997;454499.500799999
1669;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81113.7140000016;454300.736000001
1670;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81132.9976000004;454262.931699999
1671;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81140.9459999986;454248.370000001
1672;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81123.5034999996;454280.434999999
1738;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80573.9070000015;454693.903000001
1739;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80340.4169999994;454571.811999999
1740;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80369.6140000001;454612.375999998
1741;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80501.2210000008;454635.565299999
1742;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80664.9008000009;454770.725400001
1677;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80837.9235999994;454453.173999999
1678;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80857.0929999985;454416.673
1679;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80872.9990000017;454389.756999999
1681;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80817.4860000014;454493.037999999
1682;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80846.8671000004;454435.474100001
1683;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80654.4890000001;454457.151999999
1684;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80677.4039999992;454469.616999999
1685;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80699.9919999987;454481.953000002
1686;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80631.5940000005;454444.556000002
1687;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80802.3550000004;454499.245000001
1688;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80638.1783999987;454456.816799998
1689;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80746.2859999985;454507.374000002
1690;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80768.1429999992;454519.094000001
1691;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80723.0689999983;454494.440000001
1692;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80583.8770000003;454418.364
1693;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80608.9019999988;454432.23
1694;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80516.4899999984;454381.495000001
1695;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80631.5940000005;454444.556000002
1696;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80504.7840000019;454345.713
1697;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80562.1920000017;454406.602000002
1698;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80539.5020000003;454394.068
1699;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80624.1563999988;454542.757300001
1700;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80688.3850000016;454562.852000002
1701;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80746.1733999997;454594.491300002
1702;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80727.7012999989;454584.397100002
1703;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80650.1411999986;454542.145599999
1704;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80698.4479999989;454583.263999999
1705;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80580.2401000001;454550.207400002
1432;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81503.1790000014;454562.59
1433;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81448.438000001;454509.666999999
1434;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81461.8049999997;454522.579
1435;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81407.8170000017;454503.096000001
1436;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81475.0960000008;454565.956999999
1437;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81398.3726000004;454408.7271
1438;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81408.0769999996;454396.4914
1439;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81305.1026999988;454336.4848
1440;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81227.2399000004;454349.848000001
1441;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81251.0033;454412.446800001
1442;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81288.0920000002;454345.620000001
1443;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81273.8073999994;454360.482999999
1444;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81264.6629999988;454396.272
1445;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81257.3640000001;454389.693999998
1446;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81192.7360000014;454419.919
1447;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81239.0734999999;454356.3638
1448;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81255.6334999986;454365.417800002
1449;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81267.6724000014;454378.268599998
1450;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81103.3819999993;454368.6182
1451;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81114.7208000012;454374.856199998
1452;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81130.3704000004;454383.497000001
1453;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81159.9508000016;454400.377500001
1454;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81145.5001000017;454391.746800002
1455;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81175.378800001;454408.223000001
1456;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81024.8579999991;454367.837000001
1457;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81090.8900000006;454342.807
1458;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80936.7074999995;454335.0911
1459;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;81102.4039999992;454321.653999999
1460;tether;Steel;;Gemeente Den Haag;Onbekend;Onbekend;2014-04-23;80955.3574000001;454345.057799999
