FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,status,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken.535,27,31,Tholen en St. Philipsland,Zuid-Beveland oost,1:4000,19,Oesterdam,Bergsediepsluis,nvt,KD.v19.ss.001,nvt,49B-001-01,nvt,1809,ss,schutsluis,nvt,b,waterkerend kunstwerk,70740.993561,391954.030887,RWS Zeeland,Zeeland,JA,0, ,,,POINT (70740.99399999902 391954.0309999995)
kunstwerken.536,28,30,Noord-Beveland,Zuid-Beveland west,1:4000,21,Zandkreekdam,Katse Heule,nvt,KD.v21.dm.001,nvt,nvt,nvt,1810,dm,doorlaatmiddel,nvt,b,waterkerend kunstwerk,49481.550487,395891.386594,RWS Zeeland,Zeeland,JA,0, ,,,POINT (49481.550000000745 395891.38699999824)
kunstwerken.537,28,30,Noord-Beveland,Zuid-Beveland west,1:4000,21,Zandkreekdam,Zandkreeksluis,nvt,KD.v21.ss.002,nvt,48E-001-01,nvt,1811,ss,schutsluis,nvt,b,waterkerend kunstwerk,49431.325,396112.854,RWS Zeeland,Zeeland,JA,0, ,,,POINT (49431.324999999255 396112.8539999984)
kunstwerken.538,30,31,Zuid-Beveland west,Zuid-Beveland oost,1:4000,22,Sluizen kanaal door Zuid-Beveland te Hansweert,Sluizen Hansweert,Sluizen Hansweert,KD.v22.ss.001,nvt,48H-353-01,nvt,1812,ss,schutsluis,nvt,b,waterkerend kunstwerk,59261.785878,386241.647166,RWS Zeeland,Zeeland,JA,0, ,,,POINT (59261.78599999845 386241.6469999999)
kunstwerken.539,31,Belgie,Zuid-Beveland oost,Belgie,1:4000,23,Zeedijk Paviljoenpolder,Bathse spuisluis,nvt,KD.v23.sp.001,nvt,49D-354-01,nvt,1813,sp,spuisluis,nvt,b,waterkerend kunstwerk,74774.102627,378851.311708,RWS Zeeland,Zeeland,JA,0, ,,,POINT (74774.10300000012 378851.311999999)
kunstwerken.540,31,Belgie,Zuid-Beveland oost,Belgie,1:4000,23,Zeedijk Paviljoenpolder,Suatiesluis Bath,nvt,KD.v23.sp.002,nvt,nvt,nvt,1814,sp,stroomsluis,nvt,b,waterkerend kunstwerk,73693.585002,379557.997004,Waterschap Scheldestromen,Zeeland,NEE,4, ,,,POINT (73693.5850000009 379557.9970000014)
kunstwerken.541,38,41,Bommelerwaard,Land van Maas en Waal,1:2000,24,Heerewaardense afsluitdijk + Schutsluis St. Andrie,Sluis Sint Andries,nvt,KD.v24.ss.001,nvt,45B-001-01,nvt,1815,ss,schutsluis,2e ID BEHEER 45A-001-01,b,waterkerend kunstwerk,152923.436369,423307.923826,RWS Limburg,Gelderland,JA,0, ,,,POINT (152923.4360000007 423307.9239999987)
kunstwerken.542,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Balgstuw Ramspol,nvt,KD.v25.sk.001,nvt,IWK-10a-60,nvt,1816,sk,stormkering,nvt,b,waterkerend kunstwerk,185667.761706,513968.265992,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (185667.76199999824 513968.2659999989)
kunstwerken.543,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Gemaal Rechterveld,nvt,KD.v25.gm.002,nvt,IWK-10a-50,nvt,1817,gm,gemaal,nvt,b,waterkerend kunstwerk,185807.041341,513369.836083,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (185807.04100000113 513369.8359999992)
kunstwerken.544,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Inlaatgemaal 't Katje,nvt,KD.v25.gm.003,nvt,IWK-10a-40,nvt,1818,gm,gemaal,nvt,b,waterkerend kunstwerk,185532.899711,511072.065512,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (185532.8999999985 511072.06599999964)
kunstwerken.545,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,"Gemaal 't Raasje, Kattewaardweg Kampereiland",nvt,KD.v25.gm.004,nvt,IWK-10a-20,nvt,1819,gm,gemaal,nvt,b,waterkerend kunstwerk,187704.747071,510871.433705,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (187704.74700000137 510871.43400000036)
kunstwerken.546,7,10,Noordoostpolder,Mastenbroek,1:2000,25,Ramspolkering,Ganzensluis,nvt,KD.v25.sp.005,nvt,IWK-10a-10,nvt,1820,sp,spuisluis,nvt,b,waterkerend kunstwerk,190827.877352,509016.341076,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (190827.87700000033 509016.34099999815)
kunstwerken.547,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Gemaal Oude Spaarndammer,nvt,KD.14.gm.020,nvt,GH-91.200,nvt,435,gm,gemaal,nvt,c,waterkerend kunstwerk,106325.513656,492747.664264,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (106325.51399999857 492747.6640000008)
kunstwerken.548,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Haarlemmer Sluisje,nvt,KD.14.ss.021,nvt,RL-DNR-010,nvt,436,ss,schutsluis,nvt,c,waterkerend kunstwerk,106639.628402,492247.158,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (106639.62799999863 492247.1579999998)
kunstwerken.549,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Boezemsluis te Spaarndam,nvt,KD.14.ks.022,nvt,RL-DNR-013,nvt,437,ks,keersluis,nvt,c,waterkerend kunstwerk,106685.803132,492147.942664,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (106685.80299999937 492147.94299999997)
kunstwerken.550,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Boezemsluis te Spaarndam,nvt,KD.14.ks.023,nvt,RL-DNR-014,nvt,438,ks,keersluis,nvt,c,waterkerend kunstwerk,106690.433863,492139.132357,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (106690.43400000036 492139.1319999993)
kunstwerken.551,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Kolksluis te Spaarndam,nvt,KD.14.ss.024,nvt,RL-DNR-012,nvt,439,ss,schutsluis,nvt,c,waterkerend kunstwerk,106734.328568,492071.925708,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (106734.32899999991 492071.92599999905)
kunstwerken.552,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Woerdense sluis,nvt,KD.14.ks.025,nvt,RL-DNR-011,nvt,440,ks,keersluis,nvt,c,waterkerend kunstwerk,106807.796609,491984.091491,HHRS De Stichtse Rijnlanden,Zuid-Holland,NEE,1, ,,,POINT (106807.79699999839 491984.09099999815)
kunstwerken.553,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Groote Sluis te Spaarndam,nvt,KD.14.ss.026,nvt,RL-DNR-001,nvt,441,ss,schutsluis,nvt,c,waterkerend kunstwerk,107012.135378,491953.807544,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (107012.13500000164 491953.80799999833)
kunstwerken.554,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,stuw GH-83.080.02.I001,nvt,KD.14.st.028,nvt,GH-83.080.02.I001,nvt,443,st,stuw,nvt,c,waterkerend kunstwerk,110416.646717,489921.459918,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (110416.64699999988 489921.4600000009)
kunstwerken.555,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker GH-73.000.00.H005,nvt,KD.14.du.029,nvt,GH-73.000.00.H005,nvt,444,du,duiker,nvt,c,waterkerend kunstwerk,111547.357792,488846.467202,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (111547.35799999908 488846.4670000002)
kunstwerken.556,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,coupure v13-kcp01,nvt,KD.14.co.030,nvt,v13-kcp01,nvt,445,co,coupure,nvt,c,waterkerend kunstwerk,111566.376777,488879.958946,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (111566.37700000033 488879.95899999887)
kunstwerken.557,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,coupure v13-kcp02,nvt,KD.14.co.031,nvt,v13-kcp02,nvt,446,co,coupure,nvt,c,waterkerend kunstwerk,111602.259014,488913.678174,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (111602.25899999961 488913.6779999994)
kunstwerken.558,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,coupure v13-kcp03,nvt,KD.14.co.032,nvt,v13-kcp03,nvt,447,co,coupure,nvt,c,waterkerend kunstwerk,111617.846691,488930.344451,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (111617.84699999914 488930.3440000005)
kunstwerken.559,91,nvt,Itteren,nvt,1:250,nvt,nvt,duiker; ID: 467,nvt,KD.91.du.008,nvt,gm_id = 467,nvt,1737,du,duiker,kwk_vnm = 0095,a,waterkerend kunstwerk,176905.475606,322891.343166,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (176905.4759999998 322891.3429999985)
kunstwerken.560,91,nvt,Itteren,nvt,1:250,nvt,nvt,duiker; ID: 554,nvt,KD.91.du.009,nvt,gm_id = 554,nvt,1738,du,duiker,kwk_vnm = 0070,a,waterkerend kunstwerk,177620.031506,322637.968766,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (177620.03200000152 322637.9690000005)
kunstwerken.561,91,nvt,Itteren,nvt,1:250,nvt,nvt,duiker; ID: 552,nvt,KD.91.du.010,nvt,gm_id = 552,nvt,1739,du,duiker,kwk_vnm = 0067,a,waterkerend kunstwerk,177685.234206,322641.731266,Waterschap Roer en Overmaas,Limburg,NEE,0,beheerder wil kw laten vervallen,,,POINT (177685.2340000011 322641.73099999875)
kunstwerken.562,92,nvt,Borgharen,nvt,1:250,nvt,nvt,duiker; ID: 370,nvt,KD.92.du.001,nvt,gm_id = 370,nvt,1740,du,duiker,kwk_vnm = 0050,a,waterkerend kunstwerk,176765.368006,320741.633266,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (176765.36800000072 320741.6330000013)
kunstwerken.563,92,nvt,Borgharen,nvt,1:250,nvt,nvt,coupure; ID:  35,nvt,KD.92.co.002,nvt,gm_id =  35,nvt,1741,co,coupure,kwkident = 43.1122854281842,a,waterkerend kunstwerk,176393.168269,321142.589774,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (176393.16800000146 321142.58999999985)
kunstwerken.564,92,nvt,Borgharen,nvt,1:250,nvt,nvt,duiker; ID: 369,nvt,KD.92.du.003,nvt,gm_id = 369,nvt,1742,du,duiker,kwk_vnm = 0025,a,waterkerend kunstwerk,175743.885306,321308.569866,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (175743.88500000164 321308.5700000003)
kunstwerken.565,92,nvt,Borgharen,nvt,1:250,nvt,nvt,duiker; ID: 368,nvt,KD.92.du.004,nvt,gm_id = 368,nvt,1743,du,duiker,kwk_vnm = 0017,a,waterkerend kunstwerk,176024.389868,320786.602488,Waterschap Roer en Overmaas,Limburg,NEE,6, ,,,POINT (176024.3900000006 320786.6020000018)
kunstwerken.566,92,nvt,Borgharen,nvt,1:250,nvt,nvt,duiker; ID: 367,nvt,KD.92.du.005,nvt,gm_id = 367,nvt,1744,du,duiker,kwk_vnm = 0005,a,waterkerend kunstwerk,176216.570806,320510.676066,Waterschap Roer en Overmaas,Limburg,NEE,0, ,,,POINT (176216.5709999986 320510.67599999905)
kunstwerken.567,93,nvt,Bosscherveld,nvt,1:250,nvt,nvt,Sluis Bosscherveld,nvt,KD.93.ss.006,nvt,61F-002-01,nvt,1750,ss,schutsluis,nvt,a,waterkerend kunstwerk,176211.711962,319723.235719,RWS Limburg,Limburg,JA,0, ,,,POINT (176211.71200000122 319723.23600000143)
kunstwerken.568,6,12,Friesland en Groningen,Wieringen,1:10000,1,Afsluitdijk,Schutsluis Kornwerderzand,Lorentzsluizen,KD.v1.ss.001,nvt,10B-001-05,nvt,1764,ss,schutsluis,nvt,b,waterkerend kunstwerk,151630.642073,564788.714869,RWS IJsselmeergebied,Noord-Holland,JA,0, ,,,POINT (151630.64200000092 564788.7149999999)
kunstwerken.569,6,12,Friesland en Groningen,Wieringen,1:10000,1,Afsluitdijk,Spuisluizen Kornwerderzand,Lorentzsluizen,KD.v1.sp.002,nvt,10B-001-01,nvt,1765,sp,spuisluis,nvt,b,waterkerend kunstwerk,151114.585042,565172.525705,RWS IJsselmeergebied,Noord-Holland,JA,0, ,,,POINT (151114.5850000009 565172.5260000005)
kunstwerken.570,6,12,Friesland en Groningen,Wieringen,1:10000,1,Afsluitdijk,Uitwateringssluizen Den Oever,Stevinsluizen,KD.v1.sp.003,nvt,14E-001-02,nvt,1766,sp,spuisluis,nvt,b,waterkerend kunstwerk,132087.740143,550028.347461,RWS IJsselmeergebied,Noord-Holland,JA,0, ,,,POINT (132087.73999999836 550028.3469999991)
kunstwerken.571,6,12,Friesland en Groningen,Wieringen,1:10000,1,Afsluitdijk,Schutsluis Den Oever,Stevinsluizen,KD.v1.ss.004,nvt,14E-001-01,nvt,1767,ss,schutsluis,nvt,b,waterkerend kunstwerk,132066.667739,549419.38534,RWS IJsselmeergebied,Noord-Holland,JA,0, ,,,POINT (132066.66800000146 549419.3850000016)
kunstwerken.572,7,9,Noordoostpolder,Vollenhove,1:4000,2,Kadoelersluis,Kadoelerkeersluis,nvt,KD.v2.ks.001,nvt,KSL-ZZL-09,nvt,1768,ks,keersluis,nvt,b,waterkerend kunstwerk,195205.995045,519141.327753,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (195205.99500000104 519141.3280000016)
kunstwerken.573,8,11,Flevoland,IJsseldelta,1:4000,3,Roggebotsluis,Roggebotsluis,Roggebotsluizen,KD.v3.ss.001,nvt,21C-001-01,nvt,1769,ss,schutsluis,nvt,b,waterkerend kunstwerk,186739.588325,506474.334279,RWS IJsselmeergebied,Flevoland,JA,0, ,,,POINT (186739.58799999952 506474.33399999887)
kunstwerken.574,8,11,Flevoland,IJsseldelta,1:4000,3,Roggebotsluis,Spuisluis Roggebot,Roggebotsluizen,KD.v3.sp.002,nvt,21C-001-03,nvt,1770,sp,spuisluis,nvt,b,waterkerend kunstwerk,186813.292891,506475.897134,RWS IJsselmeergebied,Flevoland,JA,0, ,,,POINT (186813.29300000146 506475.8969999999)
kunstwerken.575,8,13,Flevoland,Noord-Holland,1:10000,4,Houtribdijk,Houtrib schutsluizen,Houtribsluizen,KD.v4.ss.001,nvt,20D-001-01,nvt,1771,ss,schutsluis,nvt,b,waterkerend kunstwerk,158210.686015,504576.035938,RWS IJsselmeergebied,Flevoland,JA,0, ,,,POINT (158210.6860000007 504576.03599999845)
kunstwerken.576,8,13,Flevoland,Noord-Holland,1:10000,4,Houtribdijk,Houtrib spuisluizen,Houtribsluizen,KD.v4.sp.002,nvt,20D-001-04,nvt,1772,sp,spuisluis,nvt,b,waterkerend kunstwerk,157776.12046,504406.971329,RWS IJsselmeergebied,Flevoland,JA,0, ,,,POINT (157776.12000000104 504406.97100000083)
kunstwerken.577,8,13,Flevoland,Noord-Holland,1:10000,4,Houtribdijk,Naviduct,nvt,KD.v4.na.003,nvt,20A-100-01,nvt,1773,na,naviduct,nvt,b,waterkerend kunstwerk,148805.499,522661.399,RWS IJsselmeergebied,Flevoland,JA,0, ,,,POINT (148805.4990000017 522661.3990000002)
kunstwerken.578,8,13,Flevoland,Noord-Holland,1:10000,4,Houtribdijk,Spuisluis Krabbersgat,Krabbersgatsluizen,KD.v4.sp.004,nvt,20A-001-02,nvt,1774,sp,spuisluis,nvt,b,waterkerend kunstwerk,148022.706417,522756.523862,RWS IJsselmeergebied,Flevoland,JA,0, ,,,POINT (148022.70600000024 522756.5240000002)
kunstwerken.579,8,13,Flevoland,Noord-Holland,1:10000,4,Houtribdijk,Krabbersgatsluis,Krabbersgatsluizen,KD.v4.ss.005,nvt,20A-001-01,nvt,1775,ss,schutsluis,nvt,b,waterkerend kunstwerk,147966.618,522805.39,RWS IJsselmeergebied,Flevoland,JA,0, ,,,POINT (147966.61800000072 522805.3900000006)
kunstwerken.580,8,45,Flevoland,Gelderse Vallei,1:4000,5,Nijkerkersluis,Nijkerkersluis,Nijkerkersluizen,KD.v5.ss.001,nvt,32E-001-01,nvt,1776,ss,schutsluis,nvt,b,waterkerend kunstwerk,160732.496171,474872.301615,RWS IJsselmeergebied,Gelderland,JA,0, ,,,POINT (160732.49599999934 474872.3020000011)
kunstwerken.581,8,45,Flevoland,Gelderse Vallei,1:4000,5,Nijkerkersluis,Spuisluis Nijkerk,Nijkerkersluizen,KD.v5.sp.002,nvt,32E-001-02,nvt,1777,sp,spuisluis,nvt,b,waterkerend kunstwerk,160708.271198,474998.593134,RWS IJsselmeergebied,Gelderland,JA,0, ,,,POINT (160708.27100000158 474998.5929999985)
kunstwerken.582,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Gemaal Nauerna,nvt,KD.13.gm.106,nvt,38k3,nvt,403,gm,gemaal,nvt,c,waterkerend kunstwerk,111623.353069,494898.057812,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (111623.35300000012 494898.05799999833)
kunstwerken.583,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Inlaatduiker De Kil,nvt,KD.13.du.107,nvt,39k1,nvt,404,du,duiker,nvt,c,waterkerend kunstwerk,108719.843645,499629.448918,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (108719.8440000005 499629.44900000095)
kunstwerken.584,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Inlaatduiker,nvt,KD.13.du.108,nvt,40k2,nvt,405,du,duiker,nvt,c,waterkerend kunstwerk,107232.66567,499227.753954,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (107232.66600000113 499227.75400000066)
kunstwerken.585,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Gemaal St Aagtendijk,nvt,KD.13.gm.109,nvt,40k3,nvt,406,gm,gemaal,nvt,c,waterkerend kunstwerk,106544.823557,499791.664183,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (106544.82400000095 499791.6640000008)
kunstwerken.586,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Spoorlijn Uitgeest-Beverwijk,nvt,KD.13.co.110,nvt,40k4,nvt,407,co,coupure,nvt,c,waterkerend kunstwerk,106480.115225,499884.803983,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (106480.11499999836 499884.8040000014)
kunstwerken.587,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Duiker Botgat,nvt,KD.13.du.111,nvt,83k0,nvt,408,du,duiker,nvt,a,waterkerend kunstwerk,108816.668225,542394.172175,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (108816.66800000146 542394.1719999984)
kunstwerken.588,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Zeedoksluis,nvt,KD.13.ss.112,nvt,86k1,nvt,409,ss,schutsluis,nvt,a,waterkerend kunstwerk,113817.398487,552778.093756,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (113817.39799999818 552778.0940000005)
kunstwerken.589,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Gemaaltje visafslag,nvt,KD.13.gm.113,nvt,86k7,nvt,410,gm,gemaal,nvt,a,waterkerend kunstwerk,113952.098697,552327.057025,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (113952.09899999946 552327.057)
kunstwerken.590,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Coupure Visafslag,nvt,KD.13.co.114,nvt,86k2,nvt,411,co,coupure,nvt,a,waterkerend kunstwerk,114117.110532,552111.356343,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (114117.11100000143 552111.3559999987)
kunstwerken.591,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Coupure Moormanbrug,nvt,KD.13.co.115,nvt,86k3,nvt,412,co,coupure,nvt,a,waterkerend kunstwerk,114125.354931,552099.780256,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (114125.35500000045 552099.7800000012)
kunstwerken.592,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Koopvaardersschutsluis,nvt,KD.13.ss.116,nvt,86k4,nvt,413,ss,schutsluis,nvt,a,waterkerend kunstwerk,114697.662214,551329.243345,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (114697.66200000048 551329.2430000007)
kunstwerken.593,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Gemaal De Helsdeur,nvt,KD.13.gm.117,nvt,86k5,nvt,414,gm,gemaal,nvt,a,waterkerend kunstwerk,114761.611314,551215.02931,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (114761.61100000143 551215.0289999992)
kunstwerken.594,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Spuisluis Oostoever,nvt,KD.13.sp.118,nvt,88k1,nvt,415,sp,spuisluis,nvt,a,waterkerend kunstwerk,115034.63454,549683.922798,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (115034.63500000164 549683.9230000004)
kunstwerken.595,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW spuisluis Boonerhaven Vlaardingen,nvt,KD.14.sp.001,nvt,SLUIS7,nvt,416,sp,spuisluis,nvt,a,waterkerend kunstwerk,77247.79438,436633.467037,HHRS van Delfland,Zuid-Holland,NEE,6, ,,,POINT (77247.79399999976 436633.4670000002)
kunstwerken.596,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW keersluis Gemeentehaven Maasluis,nvt,KD.14.ks.002,nvt,SLUIS6,nvt,417,ks,keersluis,nvt,a,waterkerend kunstwerk,76658.29231,437200.04209,HHRS van Delfland,Zuid-Holland,NEE,6, ,,,POINT (76658.29199999943 437200.04199999943)
kunstwerken.597,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW gemaal Westland,nvt,KD.14.gm.003,nvt,350182,nvt,418,gm,gemaal,nvt,a,waterkerend kunstwerk,71586.699357,441331.607263,HHRS van Delfland,Zuid-Holland,NEE,6, ,,,POINT (71586.69900000095 441331.6070000008)
kunstwerken.598,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW spuisluis Scheveningen,nvt,KD.14.sp.007,nvt,SLUIS15,nvt,422,sp,spuisluis,nvt,a,waterkerend kunstwerk,77894.255125,456720.105004,HHRS van Delfland,Zuid-Holland,NEE,6, ,,,POINT (77894.25499999896 456720.10500000045)
kunstwerken.599,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Gemaal Drs. P.H. Schoute,nvt,KD.14.gm.008,nvt,450180,nvt,423,gm,gemaal,nvt,a,waterkerend kunstwerk,78216.82881,456361.366537,HHRS van Delfland,Zuid-Holland,NEE,6, ,,,POINT (78216.82899999991 456361.3669999987)
kunstwerken.600,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Uitwateringssluis Katwijk,nvt,KD.14.sp.009,nvt,RL-DMI-009,nvt,424,sp,spuisluis,nvt,a,waterkerend kunstwerk,87568.037518,469629.376557,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (87568.03799999878 469629.3770000003)
kunstwerken.601,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker V05-KDU01,nvt,KD.14.du.010,nvt,V05-KDU01,nvt,425,du,duiker,nvt,c,waterkerend kunstwerk,104912.357802,496992.128568,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (104912.35799999908 496992.12900000066)
kunstwerken.602,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker V05-KDU02,nvt,KD.14.du.011,nvt,V05-KDU02,nvt,426,du,duiker,nvt,c,waterkerend kunstwerk,104940.151402,496767.299,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (104940.15100000054 496767.2989999987)
kunstwerken.603,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker V05-KDU03,nvt,KD.14.du.012,nvt,V05-KDU03,nvt,427,du,duiker,nvt,c,waterkerend kunstwerk,105074.359816,496434.006345,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (105074.3599999994 496434.006000001)
kunstwerken.604,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker V06-KDU10,nvt,KD.14.du.018,nvt,V06-KDU10,nvt,433,du,duiker,nvt,c,waterkerend kunstwerk,105169.096056,495829.535968,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (105169.09600000083 495829.53599999845)
kunstwerken.605,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker GH-75.020.06.008,nvt,KD.14.du.019,nvt,GH-75.020.06.008,nvt,434,du,duiker,nvt,c,waterkerend kunstwerk,104568.505969,493676.947656,HHRS van Rijnland,Zuid-Holland,NEE,0, ,,,POINT (104568.50600000098 493676.9479999989)
kunstwerken.606,16,43,Alblasserwaard en de Vijfheerenlanden,"Betuwe, Tieler- en Culemborgerwaarden",1:2000,nvt,nvt,Broeksesluis (Vogelwerf) duikerschuiven,nvt,KD.16.du.015,nvt,160081.012,nvt,621,du,duiker,nvt,c,waterkerend kunstwerk,131578.703973,429689.985455,Waterschap Rivierenland,Zuid-Holland,NEE,0, ,,,POINT (131578.7039999999 429689.9849999994)
kunstwerken.607,16,43,Alblasserwaard en de Vijfheerenlanden,"Betuwe, Tieler- en Culemborgerwaarden",1:2000,nvt,nvt,Spijkersluis,nvt,KD.16.is.016,nvt,160081.016,nvt,622,is,inlaatsluis,nvt,c,waterkerend kunstwerk,128264.121975,429212.482842,Waterschap Rivierenland,Zuid-Holland,NEE,0, ,,,POINT (128264.12200000137 429212.4829999991)
kunstwerken.608,16,43,Alblasserwaard en de Vijfheerenlanden,"Betuwe, Tieler- en Culemborgerwaarden",1:2000,nvt,nvt,Duikersluis 5e uitgang (I) - inlaatsluis,nvt,KD.16.is.017,nvt,160081.023,nvt,623,is,inlaatsluis,Beheerder van het kunstwerk is  Gemeente Gorinchem,c,waterkerend kunstwerk,126868.148923,427271.951078,Waterschap Rivierenland,Zuid-Holland,NEE,0, ,,,POINT (126868.14900000021 427271.9510000013)
kunstwerken.609,16,nvt,Alblasserwaard en de Vijfheerenlanden,nvt,1:2000,nvt,nvt,Coupure Dalempoort,nvt,KD.16.co.018,nvt,160541.001,nvt,624,co,coupure,"Beheerder van het kunstwerk is  Gemeente Gorinchem, lengte van de coupure is circa 6 meter",a,waterkerend kunstwerk,126925.193261,426692.31003,Waterschap Rivierenland,Zuid-Holland,NEE,0, ,,,POINT (126925.19299999997 426692.30999999866)
kunstwerken.610,16,nvt,Alblasserwaard en de Vijfheerenlanden,nvt,1:2000,nvt,nvt,Inlaat duiker,nvt,KD.16.is.019,nvt,160541.052,nvt,625,is,inlaatsluis,Beheerder van het kunstwerk is onbekend,a,waterkerend kunstwerk,126888.523947,426696.496632,Waterschap Rivierenland,Zuid-Holland,NEE,0, ,,,POINT (126888.52400000021 426696.4970000014)
