FID,BUREAU,TITEL,RAPNR,TYPE_RAP,DATUM,STRAAT,VLAK_NUM,INTERN_NUM,GEOMETRIE
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-559f,Royal Haskoning,"Waterhuishoudkundigplan Stadsbrug, herziene versie",9R7622,Waterhuishoudkundigplan,20060825,"Waterhuishoudkundigplan Stadsbrug, herziene versie",69,72.pdf,"POLYGON ((186257.303400246 429885.659901047, 185866.36452906 430137.033913253, 185663.673764126 430262.333658849, 185376.221406582 430638.232895637, 185328.312680324 430527.674296582, 185372.536119947 430284.44537866, 185354.109686771 430214.424932592, 185648.932617585 429982.251874576, 185634.191471044 429934.343148319, 185335.683253595 430055.957607279, 185317.256820419 429993.307734481, 185258.292234256 429923.287288413, 185125.62191539 429661.631937315, 184611.377018317 428625.329335504, 184658.548687247 428594.667750699, 184693.927438945 428589.950583806, 184757.609192001 428613.536418271, 185146.775460676 429323.470035672, 185208.098630285 429285.732700527, 184884.972698113 428712.596923025, 184993.467536652 428655.990920308, 185099.603791745 428698.445422346, 185375.558054987 429141.85911029, 185436.881224597 429104.121775146, 185153.851211015 428622.970752057, 184494.332314784 428413.056825317, 184185.87382342 427793.191613281, 184289.061849205 427752.653460294, 184473.326180963 427682.633014225, 185022.433889605 428154.349703528, 185578.912171517 429153.062381661, 185643.394100068 429153.691120066, 185731.938710671 428976.601898861, 185807.399942898 428898.777603834, 185936.384975129 428976.168623172, 185951.126121669 429046.189069241, 186050.628860819 429035.133209335, 186120.649306888 429009.336202889, 186198.273659844 429082.855431584, 186216.820539242 429137.778239775, 186233.691504085 429242.235730668, 186221.885556005 429531.481458637, 186210.079607924 429661.34688752, 186198.273659844 429779.406368324, 186257.303400246 429885.659901047))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-559e,Fugro,In situ doorlatendheidsonderzoek Biezendwarsstraat,6006-0632-000.R01/BBS/GKB,Ondergronds,20070122,Biezendwarsstraat,63,61.pdf,"POLYGON ((186565.849583333 428999.746333333, 186542.085 428934.789805556, 186506.479626448 428841.589999109, 186531.35253807 428845.491632305, 186526.558805556 428860.961166667, 186579.791472222 428994.993416667, 186565.849583333 428999.746333333))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-559d,Geo- en Milieutechniek,Geotechnisch onderzoek Nieuwbouw a/d/ Lamastraat 61,512.03,Ondergronds,20031002,Lamastraat 61,64,73.pdf,"POLYGON ((186458.039127451 426350.216714052, 186453.178205882 426304.848112745, 186509.078803922 426321.456261438, 186509.888957516 426324.696875817, 186514.749879085 426325.101952614, 186529.524722872 426279.100895795, 186626.755669177 426308.630294302, 186601.436313725 426393.559931373, 186458.039127451 426350.216714052))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-559c,Fugro,"In situ doorlatendheidsonderzoek Florence Nightingalestraat, Waterstraat, Zwaluwstraat en Uranusstraat",6006-0644-000,Ondergronds,20070115,Florence Nightingalestraat,65,74.pdf,"POLYGON ((184979.016664706 427548.898705882, 184961.760058824 427535.260420588, 184978.738332353 427513.828829412, 184996.273270588 427528.302111765, 184979.016664706 427548.898705882))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-559b,Fugro,"In situ doorlatendheidsonderzoek Florence Nightingalestraat, Waterstraat, Zwaluwstraat en Uranusstraat",6006-0644-000,Ondergronds,20070115,Waterstraat,66,74.pdf,"POLYGON ((186380.134723145 428982.158672291, 186358.746764293 428934.837813329, 186392.432799486 428917.192747276, 186452.853783244 428894.468040995, 186474.509091582 428953.017578354, 186471.300897754 428954.354325782, 186460.606918328 428957.295170125, 186459.537520385 428959.701315496, 186450.180288387 428955.958422696, 186380.134723145 428982.158672291))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-559a,Fugro,"In situ doorlatendheidsonderzoek Florence Nightingalestraat, Waterstraat, Zwaluwstraat en Uranusstraat",6006-0644-000,Ondergronds,20070115,Zwaluwstraat,67,74.pdf,"POLYGON ((186681.859788235 428677.981352941, 186661.512376471 428603.374176471, 186662.190623529 428594.783047059, 186683.668447059 428586.191917647, 186685.477105882 428596.365623529, 186683.668447059 428597.043870588, 186695.198647059 428642.938588235, 186705.146270588 428640.903847059, 186706.276682353 428645.877658824, 186709.894 428645.199411765, 186716.902552941 428669.164141176, 186681.859788235 428677.981352941))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5599,Fugro,"In situ doorlatendheidsonderzoek Florence Nightingalestraat, Waterstraat, Zwaluwstraat en Uranusstraat",6006-0644-000,Ondergronds,20070115,Uranusstraat,68,74.pdf,"POLYGON ((185818.677041445 427991.306970568, 185835.525029202 427969.058986735, 185878.076998282 427998.002965702, 185853.453016175 428021.546948594, 185818.677041445 427991.306970568))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5598,Witteveen en Bos,Analyse grondwatersysteem Nijmegen,NM116-1,Analyse grondwatersysteem,20051116,Gemeente Nijmegen,0,64.pdf,"POLYGON ((184192.685229458 422491.790510604, 185940.466356768 424207.145489071, 186171.882584489 424092.107034009, 186371.953592023 424223.741151965, 186338.762266234 424389.69778091, 188048.115544358 424671.824050114, 189541.725204855 424738.206701692, 189060.450980917 425916.498767195, 189220.077620132 425990.456856374, 189336.615824676 426042.152068831, 190919.165225091 426895.642877965, 190155.764731948 427127.982158487, 190205.551720632 427672.319901424, 189839.512989332 428006.529177828, 189823.85147406 428020.828822207, 189873.638462743 428173.508920835, 189060.450980917 428604.99615609, 188579.176756979 428936.909413978, 188396.624465141 429501.161952388, 187567.97113281 429535.195340885, 185333.192794974 430706.527435199, 184901.649391806 429689.317984874, 184516.342781834 429011.178351324, 183961.501263475 429288.599110503, 183329.598423122 428764.582120942, 181850.021040831 428533.398154959, 181665.073868044 428440.924568566, 180555.390831326 426267.795288326, 180940.697441298 426159.909437534, 181495.538959657 426175.321701932, 181680.486132443 425928.725471551, 182065.792742415 424865.279228029, 182142.854064409 424772.805641636, 182142.854064409 424603.270733248, 182343.213501594 424418.323560462, 182898.055019954 423647.710340518, 182928.879548751 423508.999960929, 183098.414457139 423277.815994946, 183206.300307931 423354.87731694, 184192.685229458 422491.790510604))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5597,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering Varenstraat en Bosbesstraat te Nijmegen,-,Bovengronds,20041101,Varenstraat en Bosbesstraat,1,17.pdf,"MULTIPOLYGON (((186384.497708524 428079.595993419, 186373.573819289 428068.216942132, 186368.765981726 428071.582428426, 186365.400495432 428069.178509645, 186366.362062944 428068.697725888, 186347.13071269 428054.274213198, 186306.744877157 428025.907971574, 186305.302525888 428027.831106599, 186303.860174619 428026.869539086, 186304.340958376 428025.907971574, 186259.628069036 427996.580162437, 186247.127691371 427993.214676142, 186155.778777665 427923.501031472, 186159.144263959 427918.212410152, 186159.625047716 427914.366140102, 186162.028966497 427913.404572589, 186166.836804061 427907.635167513, 186378.924901835 428053.919145665, 186382.227926904 428056.197348223, 186395.689872081 428071.10164467, 186390.882034518 428074.467130965, 186388.958899492 428075.909482234, 186386.554980711 428077.832617259, 186384.497708524 428079.595993419)), ((186383.189494416 428080.717319797, 186384.497708524 428079.595993419, 186385.112629442 428080.236536041, 186383.189494416 428080.717319797)))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5596,"GeoConsult, Klostermann",Beoordelig toepassing waterdoorlatende verharding Herstructurering Varenstraat en Bosbesstraat te Nijmegen,-,Bovengronds,20041101,Varenstraat en Bosbesstraat,2,17.pdf,"POLYGON ((186446.172166497 427989.368406092, 186444.249031472 427986.96448731, 186415.402006091 427966.290785787, 186330.784064975 427911.96222132, 186178.85639797 427816.286253807, 186187.510505584 427805.709011168, 186289.917445685 427869.653250762, 186301.456255838 427866.768548223, 186427.902383756 427947.059435533, 186441.364328934 427948.501786802, 186473.576840609 427973.983325888, 186469.730570558 427992.733892386, 186456.749409137 427999.464864975, 186446.172166497 427989.368406092))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5595,Royal Haskoning,Notitie onderzoek infiltratie hemelwater Berg en Dalseweg,9P6322.A0/L002/HWG/DHEN/Nijm,Ondergronds,20040513,Berg en Dalseweg,3,12.pdf,"POLYGON ((190062.262633249 427150.349663706, 190062.888670051 427149.097590101, 190064.766780457 427147.219479695, 190091.686362944 427145.341369289, 190099.51182297 427185.094706218, 190065.079798858 427210.4491967, 190062.262633249 427150.349663706))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5594,Royal Haskoning,Waterhuishoudkundigplan Waalfront,1234567890,Waterhuishoudkundigplan,20062506,Waterhuishoudkundigplan Waalfront,4,50.pdf,"POLYGON ((186817.442939344 429277.080260912, 186979.591303801 429137.162792753, 187142.041149386 429027.603594568, 187217.5992171 429038.937304725, 187285.601478043 429246.721990939, 187262.934057729 429273.167314639, 187228.932927258 429299.612638339, 187194.931796786 429292.056831567, 187147.482939008 429318.226954978, 186921.765734326 429369.811634229, 186939.980825513 429391.338560177, 186497.850884876 429707.618779884, 186258.011757131 429877.631856352, 186205.121109731 429764.294754781, 186216.454819888 429677.40297691, 186303.346597759 429673.625073524, 186370.345246565 429646.349836799, 186587.270423432 429475.790346591, 186704.840557459 429368.155716848, 186817.442939344 429277.080260912))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5593,Fugro,Aanleg infiltratie riool winkelsteeg te Nijmegen,6004-0403-001,Ondergronds,20040701,Winkelsteegseweg,5,15.pdf,"POLYGON ((185125.776634678 424986.535617917, 185117.928499318 424983.114635837, 185133.826004277 424950.514688958, 185177.292600116 424892.760462081, 185182.996954267 424885.460358651, 185202.744651149 424859.251437204, 185209.143621777 424864.713973106, 185177.091365876 424907.4505616, 185142.680310837 424952.728265598, 185125.776634678 424986.535617917))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5592,Fugro,Infiltratie riool aan de Gerard Noodtstraat te Nijmegen,R04719000,Ondergronds,20031215,Gerard Noodtstraat,6,11.pdf,"POLYGON ((188384.975849276 428675.270371517, 188335.472226238 428628.584027839, 188306.0920272 428603.02727936, 188270.071098241 428575.256954241, 188242.904475843 428557.548341122, 188205.877375684 428538.028619843, 188213.725511044 428524.948394243, 188233.446466563 428533.198998083, 188267.656287361 428553.724890562, 188306.49449568 428580.690278721, 188339.295676798 428608.66183808, 188372.499326397 428640.859316478, 188397.653606396 428666.214830717, 188384.975849276 428675.270371517))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5591,Fugro,Dobbelmanterrein te Nijmegen,6006-0467-000,Ondergronds,20060701,De Ruyterstraat,7,42.pdf,"POLYGON ((187033.043563932 427891.002730249, 187057.734713934 427887.344782101, 187078.463086775 427886.125466052, 187120.529490483 427879.724056792, 187142.477179373 427866.921238272, 187195.517427526 427857.776367901, 187262.579810248 427847.41218148, 187287.27096025 427844.973549381, 187289.099934324 427856.557051852, 187237.888660246 427862.348803087, 187146.439956534 427876.675766668, 187136.990257151 427884.60132099, 187110.470133074 427891.307559262, 187059.258858996 427901.671745683, 187038.530486155 427904.415206794, 187033.958050969 427900.147600621, 187033.043563932 427891.002730249))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5590,Fugro,Dobbelmanterrein te Nijmegen,6006-0467-000,Ondergronds,20060701,Graafsedwarsstraat,8,42.pdf,"POLYGON ((187138.819231225 427976.964511738, 187128.759873817 427969.648615441, 187143.086837398 427951.663703711, 187150.707562707 427946.786439514, 187146.439956534 427926.667724697, 187183.019438019 427918.437341363, 187253.434939877 427880.333714817, 187278.430918891 427875.456450619, 187281.174380003 427889.173756175, 187251.910794815 427894.355849386, 187259.531520124 427936.117424081, 187197.651230613 427948.615413588, 187153.146194806 427958.674770996, 187147.049614559 427965.381009268, 187138.819231225 427976.964511738))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-558f,Fugro,Rosa de Limastraat te Nijmegen,6006-0658-000,Ondergronds,20061212,Rosa de Limastraat,9,63.pdf,"POLYGON ((184853.080334593 427443.763205532, 184793.543418114 427404.319998364, 184673.725373701 427571.767575961, 184562.093655303 427502.555910555, 184771.217074435 427201.894482336, 184879.871947009 427280.036685215, 184844.894008578 427332.131487134, 184902.942502144 427373.063117213, 184853.080334593 427442.27478262, 184853.080334593 427443.763205532))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-558e,Grontmij,Doorlaatfactor van de bodem Dichtersplein Nijmegen,11-99016301/RK/TVO,Ondergronds,20060808,De Genestetlaan,10,67.pdf,"POLYGON ((186721.301909959 427513.078009748, 186714.599998535 427524.349406234, 186544.91978657 427423.211470198, 186551.621697994 427412.244706049, 186706.070293086 427504.243671962, 186721.301909959 427513.078009748))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-558d,Grontmij,Doorlaatfactor van de bodem Dichtersplein Nijmegen,11-99016301/RK/TVO,Ondergronds,20060808,Dr. Schaepmanstraat,11,67.pdf,"POLYGON ((186565.581158441 427420.559808722, 186551.621697994 427412.244706049, 186612.243533148 427321.768901824, 186624.733458984 427329.993974935, 186565.581158441 427420.559808722))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-558c,Grontmij,Doorlaatfactor van de bodem Dichtersplein Nijmegen,11-99016301/RK/TVO,Ondergronds,20060808,Pater van Meursstraat,12,67.pdf,"POLYGON ((186640.3154512 427465.07609356, 186654.892060393 427440.88014577, 186642.706766894 427356.801620631, 186617.477879681 427341.102715985, 186624.733458984 427329.993974935, 186646.057722606 427345.530224145, 186652.455001693 427344.007062458, 186667.686618566 427442.403307457, 186650.639136557 427471.225507717, 186640.3154512 427465.07609356))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-558b,Grontmij,Doorlaatfactor van de bodem Dichtersplein Nijmegen,11-99016301/RK/TVO,Ondergronds,20060808,Potgietersplein,13,67.pdf,"POLYGON ((186703.633234386 427461.899777055, 186694.189631925 427402.191838913, 186731.050144758 427394.576030476, 186741.103011894 427457.939556668, 186703.633234386 427461.899777055))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-558a,Fugro,Orion Terrein aan de Nijmeegsebaan te Nijmegen,6006-0699-000,Ondergronds,20061206,Nijmeegsebaan,14,62.pdf,"POLYGON ((188930.631751156 425728.172825505, 188953.1124244 425683.211479016, 189051.128159745 425736.265867873, 189034.042848079 425803.707887605, 188930.631751156 425728.172825505))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5589,Syncera,Verhardingsonderzoek en infiltratieonderzoek Kwakkenbergweg,B06B0189,Ondergronds,20060720,Kwakkenbergweg,15,44.pdf,"POLYGON ((189926.048517421 426831.641313127, 189651.132081796 426879.770941212, 189649.206896673 426863.9844232, 189908.72185131 426817.779980238, 189918.347776927 426816.239832139, 189926.048517421 426831.641313127))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5588,Syncera,Verhardingsonderzoek en infiltratieonderzoek Lindelaan,B06B0189,Ondergronds,20060720,Lindenlaan,16,46.pdf,"POLYGON ((189954.156220223 426913.654199384, 190082.758586468 426894.40234815, 190081.603475394 426905.953458891, 189955.696368322 426926.360421199, 189954.156220223 426913.654199384))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5587,Fugro,Infiltratievoorziening en aanleg verharding Grote Markt e.o. te Nijmegen,R-2983,Ondergronds,20000530,Houtstraat/Stikke Hezelstraat/Ganzenheuvel,17,3.pdf,"POLYGON ((187717.379556855 428757.388287859, 187734.100144527 428765.584654365, 187714.101010253 428791.485172523, 187699.675405202 428823.287074566, 187686.889073453 428871.153854961, 187688.200492094 428880.333785447, 187799.015367254 428862.629633795, 187802.293913856 428876.071674864, 187719.674539477 428884.923750691, 187683.610526851 428896.398663799, 187685.249800152 428906.234303606, 187681.315544229 428908.529286228, 187679.676270928 428924.266309919, 187681.971253549 428934.429804386, 187680.004125588 428936.069077688, 187654.75931675 428899.021501081, 187661.972119275 428894.759390498, 187661.316409955 428892.136553216, 187667.217793839 428887.546587973, 187670.168485781 428879.350221467, 187674.430596364 428865.580325737, 187681.971253549 428832.794859713, 187698.363986561 428792.140881844, 187717.379556855 428757.388287859))"
MIL_WAT_INFILTRATIE.fid-36cc8544_1861f90ef02_-5586,Syncera,Verhardingsonderzoek en infiltratieonderzoek Oude Graafseweg,B06B0189,Ondergronds,20060720,Oude Graafseweg,18,40.pdf,"POLYGON ((185459.421366732 427078.769039091, 185505.87943802 427108.271865847, 185626.531433704 427189.98433784, 185732.206689507 427265.108308873, 185792.175728782 427305.995872152, 186085.034653941 427514.84135085, 186080.552266008 427523.806126716, 185872.441397694 427373.96630153, 185641.278248582 427211.319653678, 185456.860002199 427083.251427024, 185459.421366732 427078.769039091))"
