Ministerie;Handelsnaam;7000 - Huisvesting overig;7110 - Gebruik en onderhoud gebouw en terreinen;7210 - Verbruik van energie en water;7310 - Verhuizen;7410 - Verwerven en afstoten;Eindtotaal
BZK;First Service B.V.;;1;;;;1
BZK;Flamco B.V.;;1;;;;1
BZK;Flitz-Events;;1;;;;1
BZK;Flora Nova Hoven.- en Groenvoorzieningen B.V.;;1;;;;1
BZK;Flowers&Wheels;;1;;;;1
BZK;FOAMBOARDEN.NL;;1;;;;1
BZK;Fokbros Studio;;1;;;;1
BZK;Formenta Wego B.V.;;1;;;;1
BZK;Frame Vastgoed Participaties B.V.;;1;;;;1
BZK;Frensly J.E. Constancia Jefcon Airconditioning;;1;;;;1
BZK;Frisia Bergum B.V.;;1;;;;1
BZK;Frisia Makelaars o.g.;;1;;;;1
BZK;Fudura B.V.;;;1;;;1
BZK;Fugro GeoServices B.V.;;1;;;;1
BZK;Fuhler Wegenbouw;;1;;;;1
BZK;Fundashon Cas Bonairiano;;;;;1;1
BZK;G & C Holding B.V.;;;;;1;1
BZK;GALABO GmbH;;1;;;;1
BZK;GEA Westfalia Separator Nederland B.V.;;1;;;;1
BZK;Geleijns B.V.;;1;;;;1
BZK;GeoCensus B.V.;;1;;;;1
BZK;GeoComfort B.V.;;1;;;;1
BZK;Geonius Geotechniek B.V.;;1;;;;1
BZK;Geotron Caribbean, onderzoeksburo voor Grond;;1;;;;1
BZK;Gerard van Beek Fotografie;;1;;;;1
BZK;Gerritse IJzerwaren;;;;;1;1
BZK;Geveke B.V.;;1;;;;1
BZK;Geveltechniek IJmond B.V.;;1;;;;1
BZK;GEZE Benelux B.V.;;1;;;;1
BZK;Gielissen Exhibitions B.V.;;1;;;;1
BZK;Glaslaminaat;;1;;;;1
BZK;Glaszetbedrijf D. van Dalen B.V.;;1;;;;1
BZK;GLE Maritime B.V.;;1;;;;1
BZK;Gordijnenreinigers.nl;;1;;;;1
BZK;Goudappel Coffeng B.V.;;1;;;;1
BZK;Graafmelding.nl B.V.;;1;;;;1
BZK;GrachtenAtelier;;1;;;;1
BZK;Grand & Johnson B.V.;;;;;1;1
BZK;Grondslag Milieukundig Adviesbureau;;1;;;;1
BZK;Groningen Seaports N.V.;;;;;1;1
BZK;Grottendieck Maatwerk;;;;;1;1
BZK;GSAudits;;1;;;;1
BZK;Guido Geelen V.O.F.;;1;;;;1
BZK;H. Duivenvoorden V.O.F.;;;;;1;1
BZK;H.O.D. Nederland B.V.;;1;;;;1
BZK;H.P.V. Lumiere Classique B.V.;;1;;;;1
BZK;H4a Groen B.V.;;1;;;;1
BZK;Héman Verhuurservice B.V.;;1;;;;1
BZK;Hörmann Nederland B.V.;;1;;;;1
BZK;Haase Garten- und Landschaftsbau Gm;;1;;;;1
BZK;HABO B.V.;;1;;;;1
BZK;Hafkamp Installatietechniek B.V.;;1;;;;1
BZK;Hagemann & Henrichsmann;;1;;;;1
BZK;Handelshuisweert;;1;;;;1
BZK;Handwerksservice;;1;;;;1
BZK;Handyman Indoors & Outdoors Services & Supplies B.V.;;1;;;;1
BZK;Hans Kollhoff & Alexander Pols archit. B.V.;;1;;;;1
BZK;Hanzevast Real Estate;;;1;;;1
BZK;Harmen de Jong Fotografie;;1;;;;1
BZK;HAVENSCHAP DELFZIJL-EEMSHAVEN;;;;;1;1
BZK;Health2Work B.V.;;1;;;;1
BZK;Hectas Facility Services C.V.;;1;;;;1
BZK;Heerlijkheid Breust;;1;;;;1
BZK;Heijdra Milieu Services B.V.;;1;;;;1
BZK;Heko;;1;;;;1
BZK;Henri Culinair;;1;;;;1
BZK;Heras Zwolle;;1;;;;1
BZK;Herruer Grond- Weg- en Waterbouw;;1;;;;1
BZK;Het Bakkertje;;1;;;;1
BZK;HOEK architectuur & restauratie;;1;;;;1
BZK;Holding Beheermaatschappij Ropeni B.V.;;1;;;;1
BZK;Homemade;;1;;;;1
BZK;Hosmar;;;;;1;1
BZK;Hot.expl.mij. Jaarbeurspln. Utrecht B.V.;;1;;;;1
BZK;Hotel Boschhuis;;1;;;;1
BZK;Hotel Faber B.V.;;1;;;;1
BZK;Hotel New York B.V.;;1;;;;1
BZK;Hotel Restaurant Huiskamercafé Oortjeshekken;;1;;;;1
BZK;House of Lords B.V.;;1;;;;1
BZK;Houthandel Lemmens;;1;;;;1
BZK;Hovart;;1;;;;1
BZK;Hoveniersbedrijf Klein Zwitserland;;1;;;;1
BZK;HR GROEP LEEK;;1;;;;1
BZK;HRG-Parts;;;;;1;1
BZK;Hubens Machinehandel B.V.;;1;;;;1
BZK;Hugro Technics;;1;;;;1
BZK;Hulscher B.V.;;1;;;;1
BZK;Ibis B.V.;;1;;;;1
BZK;IBK B.V.;;1;;;;1
BZK;Iconnective B.V.;;1;;;;1
BZK;IFO Nederland B.V.;;1;;;;1
BZK;IJB Geotechniek B.V.;;1;;;;1
BZK;iLabb B.V.;;;;;1;1
BZK;Ilabb t.a.v. Maarten Stoltz;;;;;1;1
BZK;Ilex Installatie Management B.V.;;1;;;;1
BZK;Imming Logistics;;1;;;;1
BZK;Imming Logistics Fine Art B.V.;;1;;;;1
BZK;In Den Stallen V.O.F.;;1;;;;1
BZK;In Pace B.V.;;1;;;;1
BZK;Independent Solar Systems B.V.;;1;;;;1
BZK;Indonesisch Specialiteiten Rest. Batavia B.V.;;1;;;;1
BZK;Indutech;;1;;;;1
BZK;Infrabouw B.V.;;1;;;;1
BZK;Ing.bur. Beton-/Staalkonstrukt. Broersma B.V.;;1;;;;1
BZK;Ingenieursbureau International N.V.;;1;;;;1
BZK;Ingenieursbureau Wassenaar B.V.;;1;;;;1
BZK;Inspectie van het Onderwijs;;1;;;;1
BZK;Installatiebedrijf van Bentem;;1;;;;1
BZK;Installatiebedrijf Van de Blaak B.V.;;1;;;;1
BZK;Installatiebureau Pals B.V.;;1;;;;1
BZK;Installect Advies;;1;;;;1
BZK;Instaver Systems B.V.;;1;;;;1
BZK;Int. Verhuisbedr. Joh. van Buuren & Zn. B.V.;;1;;;;1
BZK;International Lighting Company (I.L.C.);;1;;;;1
BZK;Interswitch;;1;;;;1
BZK;Intertraining B.V.;;1;;;;1
BZK;Intex Architecten B.V.;;1;;;;1
BZK;IPR Vastgoedmanagement B.V.;;1;;;;1
BZK;Isolatiebedrijf Zirkzee B.V.;;1;;;;1
BZK;ITS Hendrion B.V.;;1;;;;1
BZK;J. van der Krol Houthandel B.V.;;1;;;;1
BZK;J. vd Velden Ongediertebestr.- Multi Onderh.;;1;;;;1
BZK;J.E. van Reekum, restauratie metalen kunstv.;;1;;;;1
BZK;Jacot Audiovisueel Rental B.V.;;1;;;;1
BZK;Jaro B.V.;;1;;;;1
BZK;John Matthijssen Lichtreclame B.V.;;1;;;;1
BZK;JONKER KETELONDERHOUD;;1;;;;1
BZK;Jonker. Restaurateur/Decorateur;;1;;;;1
BZK;Jonkers Groenvoorziening;;1;;;;1
BZK;Jonkers Hoveniers B.V.;;1;;;;1
BZK;Jorge Gil Consulting;;1;;;;1
BZK;Jorinde Koenen Schilderijenrestauratie;;1;;;;1
BZK;Joulz Meetbedrijf B.V.;;1;;;;1
BZK;JvandeW;;1;;;;1
BZK;JWP Waterservice;;1;;;;1
BZK;Kadanz;;1;;;;1
BZK;Kantelingen B.V.;;1;;;;1
BZK;KaroKon Karolien Consultancy;;1;;;;1
BZK;Karpenteria Ramon N.V.;;1;;;;1
BZK;K-atelier;;1;;;;1
BZK;Kemp Schalkwijk B.V.;;1;;;;1
BZK;Kenter;;;1;;;1
BZK;Kin Machinebouw B.V.;;1;;;;1
BZK;Kiwa ISA Sport;;1;;;;1
BZK;Kiwa Nederland B.V.;;1;;;;1
BZK;Kiwa Technology;;1;;;;1
BZK;Klein Architecten B.V.;;1;;;;1
BZK;Klimaatservice Holland B.V.;;1;;;;1
BZK;Klink-Nijland Gww Raalte B.V.;;1;;;;1
BZK;Klomp;;1;;;;1
BZK;Klotz Bedrijfshuisvesting;;1;;;;1
BZK;Koen Ketel Hoveniers;;1;;;;1
BZK;Konecranes B.V.;;1;;;;1
BZK;Konermann;;1;;;;1
BZK;Koning & Hartman B.V.;;1;;;;1
BZK;Kors Hoogwerksystemen B.V.;;1;;;;1
BZK;Kortom Video;;1;;;;1
BZK;KOVO Assen B.V.;;1;;;;1
BZK;KozijnenKoning;;1;;;;1
BZK;KplusV organisatieadvies B.V.;;1;;;;1
BZK;KPN B.V.;;1;;;;1
BZK;Kramer Gieten B.V.;;1;;;;1
BZK;Kronenburg Promotie & Begeleiding B.V.;;1;;;;1
BZK;Kuno Terwindt;;1;;;;1
BZK;Kwint B.V.;;1;;;;1
BZK;KYBYS B.V.;;1;;;;1
BZK;Landbouwbedrijf J.J. Beukema;;;;;1;1
BZK;Landgoed Bieduinen B.V.;;;;;1;1
BZK;Lanten ingenieursbureau B.V.;;1;;;;1
BZK;Lebkov;;1;;;;1
BZK;Leerkotte B.V.;;1;;;;1
BZK;Lelystad Airport;;;1;;1;1
BZK;Lenntech B.V.;;1;;;;1
BZK;Letman;;1;;;;1
BZK;Liftforce B.V.;;1;;;;1
BZK;Liftinstituut B.V.;;1;;;;1
BZK;Liftinstituut Solutions B.V.;;1;;;;1
BZK;Lise Steyn Schilderijenrestaurator;;1;;;;1
BZK;Li-Tech Holding B.V.;;1;;;;1
BZK;Liverental B.V.;;1;;;;1
BZK;LLC;;;;;1;1
BZK;Lobo Groningen B.V.;;1;;;;1
BZK;Lokapost;;1;;;;1
BZK;Lola Landscape Architects;;1;;;;1
BZK;Lomans Amersfoort B.V.;;1;;;;1
BZK;Loodgietersbedrijf Curacao B.V.;;1;;;;1
BZK;Loodgietersbedrijf Van Gelder;;1;;;;1
BZK;Loohuis-Meulenbeld Installatietechnieken;;1;;;;1
BZK;Loonbedrijf Joge B.V.;;1;;;;1
BZK;Lubron Waterbehandeling B.V.;;1;;;;1
BZK;Luuk Kramer fotografie;;1;;;;1
BZK;LVA Liftadvies B.V.;;1;;;;1
BZK;Lynx Outdoor;;1;;;;1
BZK;M. Grooten Euregiotrac B.V.;;1;;;;1
BZK;M. Langeveld Metaalrestauratie;;1;;;;1
BZK;M. van der Spek Groenprojecten B.V.;;1;;;;1
BZK;M.I.G. Leiden B.V.;;1;;;;1
BZK;Möhringer Liften;;1;;;;1
BZK;Maastricht Aachen Airport Beh.&Infrastr. B.V.;;;1;;1;1
BZK;Maatschap de Weerd;;;;;1;1
BZK;Maatschap Veraart;;1;;;;1
BZK;Machinefabriek Rusthoven B.V.;;1;;;;1
BZK;Machteld de Vos van Steenwijk;;1;;;;1
BZK;Madri Install Service B.V.;;1;;;;1
BZK;Madurodam B.V.;;1;;;1;1
BZK;MaJe 2015 B.V.;;1;;;;1
BZK;Marcel Verheul Marktkramenverhuur;;;;;1;1
BZK;Margit Kranenburg;;1;;;;1
BZK;Marialena Kasimidi Studio;;1;;;;1
BZK;Marks Wachters Praktijk B.V.;;1;;;;1
BZK;MarPo;;1;;;;1
BZK;Mastermate Brinkman B.V.;;1;;;;1
BZK;Materiaal Metingen Testgroep B.V.;;1;;;;1
BZK;MDX communicatie;;1;;;;1
BZK;Mecanoo Architecten B.V.;;1;;;;1
BZK;Meesters in B.V.;;1;;;;1
BZK;Melenco B.V.;;1;;;;1
BZK;Meneerdekok;;1;;;;1
BZK;Mennens Groningen B.V.;;1;;;;1
BZK;Menova Holding B.V.;;;1;;;1
BZK;Metos B.V.;;1;;;;1
BZK;Milieu en Bouwkundig Advies Buro Wim Jager;;1;;;;1
BZK;Millers;;1;;;;1
BZK;MILON B.V.;;1;;;;1
BZK;Ministerie van Financiën;;1;;;;1
BZK;Mokx Systeemwanden B.V.;;1;;;;1
BZK;Monica Betist tekst en idee;;;;;1;1
BZK;Motion Consult B.V.;;1;;;;1
BZK;Mourik Klimaattechniek B.V.;;1;;;;1
BZK;Mourik Limburg Civiel B.V.;;1;;;;1
BZK;mts JB en C van der Starre;;1;;;;1
BZK;Museum Catering Den Haag B.V.;;1;;;;1
BZK;MVGM Vastgoedtaxaties;;1;;;;1
BZK;N. Design;;1;;;;1
BZK;N.A. van den Hoven & Zonen B.V.;;1;;;;1
BZK;N.V. Port of Den Helder;;;;;1;1
BZK;N.V. PWN Waterleidingbedrijf Noord-Holland;;;1;;;1
BZK;N.V. Univé Schade;;1;;;;1
BZK;N.V. Waterbedrijf Groningen;;;1;;;1
BZK;Naaykens' Luchttechnische Apparatenbouw B.V.;;1;;;;1
BZK;Nationaal Gevangenismuseum;;1;;;;1
BZK;NATO AWACS E-3A Component;;1;;;;1
BZK;Natuurbalans/Limes Divergens B.V.;;1;;;;1
BZK;Natuurlijk Heuvelland;;1;;;;1
BZK;Natuurportret;;1;;;;1
BZK;Natuursteen Stefano;;1;;;;1
BZK;Natuurvol Tuinen en Wonen;;1;;;;1
BZK;NDB Elektrotechniek Gmbh & Co *;;1;;;;1
BZK;Nederman Nederland B.V.;;1;;;;1
BZK;Nespresso Nederland B.V.;;1;;;;1
BZK;NetAxis Nederland B.V.;;1;;;;1
BZK;NH 1816 Verzekeringen;;1;;;;1
BZK;NIBA Bleskensgraaf;;1;;;;1
BZK;NIC Best Deal B.V.;;;;;1;1
BZK;Nieman Raadgevende Ingenieurs B.V.;;1;;;;1
BZK;Nieuwegein (NWG), Waternet;;;1;;;1
BZK;Nomacon Asbestlaboratorium B.V.;;1;;;;1
BZK;Noordelijk Atelier Textielrestauratie;;1;;;;1
BZK;Noorman Bouw- en milieu-advies;;1;;;;1
BZK;Novon Benelux B.V.;;1;;;;1
BZK;Oasen N.V.;;;1;;;1
BZK;Obex B.V.;;1;;;;1
BZK;OBM Veenendaal B.V.;;1;;;;1
BZK;ODS B.V.;;1;;;;1
BZK;One Architecture B.V.;;1;;;;1
BZK;Ontwerpwerk B.V.;;1;;;;1
BZK;Opgeleid Persoon B.V.;;1;;;;1
BZK;Orcavoice B.V.;;1;;;;1
BZK;Orionis Walcheren;;1;;;;1
BZK;Otto Ooms B.V.;;1;;;;1
BZK;Out of The Sun;;1;;;;1
BZK;Paagman Den Haag B.V.;;1;;;;1
BZK;Pactechno;;1;;;;1
BZK;PALMBOUT Urban Landscapes B.V.;;1;;;;1
BZK;Parkstad Koeltechniek;;1;;;;1
BZK;PBT Beveiligingsgroep B.V.;;1;;;;1
BZK;PCM Consulting;;1;;;;1
BZK;Peter Mul Boomverzorging B.V.;;1;;;;1
BZK;Petracon, PD RES;;1;;;;1
BZK;PHB De Combi Nijmegen B.V.;;1;;;;1
BZK;Pieter Hulst;;1;;;;1
BZK;Pieters Bouwtechniek Delft B.V.;;1;;;;1
BZK;Pi-liftconsultants B.V.;;1;;;;1
BZK;PJ Delft;;1;;;;1
BZK;Pjotr Muller;;1;;;;1
BZK;PL Service B.V.;;1;;;;1
BZK;Planecologie;;1;;;;1
BZK;Planting Power;;1;;;;1
BZK;Plein 9 A B.V.;;1;;;;1
BZK;Ploegmakers Cultuurtechniek B.V.;;1;;;;1
BZK;Polderman Grondverzet & Loonwerk;;1;;;;1
BZK;Polvo B.V.;;1;;;;1
BZK;PREAM Architects;;1;;;;1
BZK;Previder;;1;;;;1
BZK;Prins;;1;;;;1
BZK;Prins Milieu Consultancy B.V.;;1;;;;1
BZK;Pro3P;;1;;;;1
BZK;Progenta Project Services Benelux B.V.;;1;;;;1
BZK;ProHub;;1;;;;1
BZK;Projectburo B.V.;;1;;;;1
BZK;Proliad LED Lighting B.V.;;1;;;;1
BZK;Promad;;1;;;;1
BZK;Pruis Schilderwerken Elburg B.V.;;1;;;;1
BZK;Punt Vastgoed Beheer B.V.;;1;;;;1
BZK;Q & S Experts B.V.;;1;;;;1
BZK;Quartel Asbestverwijdering B.V.;;1;;;;1
BZK;R&A Elektrotechniek Aruba N.V.;;1;;;;1
BZK;R.J. van der Veen Holding B.V.;;1;;;;1
BZK;Randstad Holding Nederland B.V.;;1;;;;1
BZK;Ranox B.V.;;1;;;;1
BZK;Rapenburg Plaza B.V.;;1;;;;1
BZK;Rasp-Stuc Adviseur;;1;;;;1
BZK;RBI Corrosion B.V.;;1;;;;1
BZK;RDH Architecten Stedenbouwkundigen B.V.;;1;;;;1
BZK;Reaseuro;;1;;;;1
BZK;Red Bee Media B.V.;;1;;;;1
BZK;Regelink Ecologie B.V.;;1;;;;1
BZK;Reisswolf Nederland B.V.;;;;;1;1
BZK;Relining Advies B.V.;;1;;;;1
BZK;Remote Office Manager;;1;;;;1
BZK;RenD Bouw;;1;;;;1
BZK;Rensa Technisch Handelsbureau;;1;;;;1
BZK;Rensink Bouwmanagement;;1;;;;1
BZK;Rentokil pest control;;1;;;;1
BZK;Restaurant Momento;;1;;;;1
BZK;Restauratie Beeldhouwwerken Breda;;1;;;;1
BZK;Restauratiearchitectuur BBM B.V.;;1;;;;1
BZK;Rho Adviseurs B.V.;;1;;;;1
BZK;Rich Interiors B.V.;;1;;;;1
BZK;Rietema Agro;;;;;1;1
BZK;RIETVELD SCHILDERS;;1;;;;1
BZK;Rigo Research en Advies B.V.;;1;;;;1
BZK;Roamler Nederland B.V.;;1;;;;1
BZK;Rob en Robin;;1;;;;1
BZK;Rocargo Logistics Services B.V.;;1;;;;1
BZK;Rood Wit Blauw Water Services B.V.;;1;;;;1
BZK;ROUTZ B.V.;;1;;;;1
BZK;RPS Analyse B.V.;;1;;;;1
BZK;Ruben Jorksveld Fotografie;;1;;;;1
BZK;Rubo Bodegraven B.V.;;1;;;;1
BZK;'s Zomers V.O.F.;;1;;;;1
BZK;Sajoscha;;1;;;;1
BZK;Salbam B.V.;;1;;;;1
BZK;Sallandse United B.V.;;1;;;;1
BZK;Salverda Bouw B.V.;;1;;;;1
BZK;Sander's Schetsontwerp;;1;;;;1
BZK;Sanquin Blood Supply Foundation;;;;;1;1
BZK;Saricon B.V.;;1;;;;1
BZK;Sauter Building Control Nederland B.V.;;1;;;;1
BZK;Scheepswerf Gebroeders Kooiman B.V.;;1;;;;1
BZK;Schoonderbeek Installatie B.V.;;1;;;;1
BZK;Schoonmaakbedrijf Argo B.V.;;1;;;;1
BZK;Seconed B.V.;;1;;;;1
BZK;Security Fencing Systems (SFS);;1;;;;1
BZK;Security Monitoring Centre;;1;;;;1
BZK;Sedeko Verkoop & Montage B.V.;;1;;;;1
BZK;Selecta Netherlands B.V.;;1;;;;1
BZK;Service Support B.V.;;1;;;;1
BZK;SGS Intron B.V.;;1;;;;1
BZK;SGS Nederland B.V.;;1;;;;1
BZK;Shai Valley;;;;;2;1
BZK;Siegers Landmeetkunde B.V.;;1;;;;1
BZK;Signum Reclamebelettering;;1;;;;1
BZK;Simons Botanisch Advies;;1;;;;1
BZK;Sitex Electronics B.V.;;1;;;;1
BZK;SKG-IKOB Certificatie B.V.;;1;;;;1
BZK;Sky Enterprises;;1;;;;1
BZK;Skyworks B.V.;;1;;;;1
BZK;Smart Boys Media Solutions B.V.;;1;;;;1
BZK;SMB-Genderen B.V.;;1;;;;1
BZK;Smeba Brandbeveiliging B.V.;;1;;;;1
BZK;Smezo Handelsonderneming B.V.;;1;;;;1
BZK;Smits B.V.;;1;;;;1
BZK;Smits van Burgst Groep B.V.;;1;;;;1
BZK;Solar Nederland B.V.;;1;;;;1
BZK;SolBeach B.V.;;1;;;;1
BZK;Soloan B.V.;;1;;;;1
BZK;Sommerdijk Interieurbouw;;;;;1;1
BZK;Sovon Vogelonderzoek Nederland;;1;;;;1
BZK;Spaces Zuid As B.V.;;1;;;;1
BZK;Spect Gebouwenconsult B.V.;;1;;;;1
BZK;Stadgenoot;;;;;1;1
BZK;Steinbuch Consultancy;;1;;;;1
BZK;Stg. Beveiliging Industrieterrein Moerdijk;;;;;1;1
BZK;Stg. Centr. voor Arbeidsverhoud. Overh.pers.;;1;;;;1
BZK;Stg. ProDemos - Huis voor dem. en rechtsstaat;;1;;;;1
BZK;Stichting Arta;;1;;;;1
BZK;Stichting Beheer Synagoge;;1;;;;1
BZK;Stichting Bewaarder Familiefonds Nieuwe Weme;;1;;;;1
BZK;Stichting Broodje Hagelslag;;1;;;;1
BZK;Stichting Deltares;;1;;;;1
BZK;Stichting Dutch Green Building Council;;1;;;;1
BZK;Stichting Faunistisch Onderzoek Carabidae;;1;;;;1
BZK;Stichting Fonds Collectieve Kennis-CT;;1;;;;1
BZK;Stichting Het Utrechts Landschap;;;;;1;1
BZK;Stichting 'Het Zuid-Hollands Landschap';;;;;1;1
BZK;Stichting Humanity House;;1;;;;1
BZK;Stichting Kenniscentrum Glas;;1;;;;1
BZK;Stichting Kunstwerk Loods 6;;1;;;;1
BZK;Stichting Monumentenwacht Noord-Holland;;1;;;;1
BZK;Stichting Promotie Waddenland;;;;;1;1
BZK;Stichting Raad van Arbitrage voor de Bouw;;1;;;;1
BZK;Stichting Salvage;;1;;;;1
BZK;Stichting Vastgoed Managers-Expert (Vgme);;1;;;;1
BZK;Stichting Waternet;;1;;;1;1
BZK;Stokerkade cultuurhistorische uitgeverij;;1;;;;1
BZK;Straalbedrijf Kuilboer;;1;;;;1
BZK;Strijbosch B.V.;;1;;;;1
BZK;Strootman Landschapsarchitecten B.V.;;1;;;;1
BZK;Studimo;;1;;;;1
BZK;Studio Acht Caribbean Architects B.V.;;1;;;;1
BZK;Studio Cleo W�chter;;1;;;;1
BZK;studio ecvandera;;1;;;;1
BZK;Studio EMM;;1;;;;1
BZK;studio PROTOTYPE B.V.;;1;;;;1
BZK;Studio Rendier;;1;;;;1
BZK;Studio Seven Architecten;;1;;;;1
BZK;Studio Terp;;1;;;;1
BZK;Sunshine Yoga;;1;;;;1
BZK;Sustainable Change B.V.;;1;;;;1
BZK;suzanne fischer;;1;;;;1
BZK;SVH Beveiligingstechniek B.V.;;1;;;;1
BZK;SXM Solutions N.V.;;1;;;;1
BZK;TAPISCO;;1;;;;1
BZK;Task Engineering & Projectmanagement B.V.;;1;;;;1
BZK;Tauro Beheer B.V.;;1;;;;1
BZK;Technisch Bureau W. Janssen B.V.;;;1;;;1
BZK;Technisch Buro J. Zoet;;1;;;;1
BZK;Technisch Commercieel Adviesburo Vogels B.V.;;1;;;;1
BZK;Technisch Installatiebedrijf Toonen B.V.;;1;;;;1
BZK;Technolab B.V.;;1;;;;1
BZK;Teken- en Adviesburo Otte B.V.;;1;;;;1
BZK;Tekstkantoor Van As;;1;;;;1
BZK;Telesignal Europe B.V.;;1;;;;1
BZK;Terra Nostra B.V.;;1;;;;1
BZK;TESTERS LOONBEDRIJF;;1;;;;1
BZK;Things To Make And Do B.V.;;1;;;;1
BZK;thyssenkrupp Home Solutions N.V.;;1;;;;1
BZK;Thyzo B.V.;;1;;;;1
BZK;Tielemans Zonwering B.V.;;1;;;;1
BZK;Tijdhof Consulting;;1;;;;1
BZK;Timmer- en Meubelfabriek Harryvan B.V.;;1;;;;1
BZK;Timmers Projecten & Service B.V.;;1;;;;1
BZK;Timp Dienstverlening;;1;;;;1
BZK;Tint, Buro voor Grafische Vormgeving;;1;;;;1
BZK;Tjacko Sijpkens Holding B.V.;;1;;;;1
BZK;TMCDAS B.V.;;1;;;;1
BZK;Tolhuis Rioolinspecties B.V.;;1;;;;1
BZK;Top professional cleaning;;1;;;;1
BZK;Track Line B.V.;;1;;;;1
BZK;Tracktor;;1;;;;1
BZK;Transiënt B.V.;;1;;;;1
BZK;Trebbe Bouw B.V.;;1;;;;1
BZK;Tree Magic;;1;;;;1
BZK;Trigion Alarmcentrale B.V.;;1;;;;1
BZK;Trigion Beveiliging B.V.;;1;;;;1
BZK;Troostwijk Real Estate B.V.;;1;;;;1
BZK;Tschiskale GmbH;;1;;;;1
BZK;Tuesday Multimedia;;1;;;;1
BZK;Tuinman en Van der Linde V.O.F.;;1;;;;1
BZK;TUV Nord Systems;;1;;;;1
BZK;Uitgeverij Blauwdruk B.V.;;1;;;;1
BZK;Ultimoo Incasso B.V.;;1;;;;1
BZK;Uniglas B.V.;;1;;;;1
BZK;Uniscape B.V.;;1;;;;1
BZK;United (DUL) NL Propco II B.V.;;;;;1;1
BZK;Unive Verzekeringen;;1;;;;1
BZK;Urban Industrial Sub A B.V.;;;1;;1;1
BZK;UvA Cafe de Krater;;1;;;;1
BZK;V. Eysinga & Oostra c.s. rentmeest. & jurist.;;;;;1;1
BZK;V.F.M. Adviesgroep B.V.;;1;;;;1
BZK;V.O.F. Heesmans Elektro;;1;;;;1
BZK;V.O.F. TES/Kemkens Maintenance;;1;;;;1
BZK;Vaarkamp B.V.;;1;;;;1
BZK;Vacuflex B.V.;;1;;;;1
BZK;Valerie Kuypers Fotografie;;1;;;;1
BZK;van Alphen en Roest Installatietechniek B.V.;;1;;;;1
BZK;Van Beek Ingenieurs B.V.;;1;;;;1
BZK;Van Bogaert BVBA Schaerer Benelux;;1;;;;1
BZK;Van Buttingha Wichers Notarissen;;1;;;;1
BZK;Van den Berg Architecten;;1;;;;1
BZK;Van den Heuvel Aannemingsbedrijf B.V.;;1;;;;1
BZK;Van den Pol Elektrotechniek B.V.;;1;;;;1
BZK;Van der Heijden & Zn. Loonw./Transp. V.O.F.;;1;;;;1
BZK;Van der Meer Multiglas B.V.;;1;;;;1
BZK;Van der Veen Lijstenatelier;;1;;;;1
BZK;Van der Velden Rioleringsbeh. Rotterdam B.V.;;1;;;;1
BZK;Van der Velden Rioleringsbeheer Arnhem B.V.;;1;;;;1
BZK;Van Enckevort Groothandel B.V.;;1;;;;1
BZK;van Haren Onderhoud & Montage;;1;;;;1
BZK;Van Herk BVA;;1;;;;1
BZK;van Kessel Havenbouw N.V.;;1;;;;1
BZK;Van Wezel V.O.F.;;;;;1;1
BZK;Van Wijk Onroerend Goed B.V.;;;;;1;1
BZK;Vandervelde Protection B.V.;;1;;;;1
BZK;Vastcon B.V.;;1;;;;1
BZK;VCK Travel B.V.;;1;;;;1
BZK;Vegte van der J.J.;;1;;;;1
BZK;Velocity Landscapes;;1;;;;1
BZK;Venema Restauratie;;1;;;;1
BZK;Verhuurbedrijf Paul B.V.;;1;;;;1
BZK;Versmarkt Kralingen;;1;;;;1
BZK;Vhiva B.V.;;1;;;;1
BZK;Via Aperta Verhardingsadviseurs B.V.;;1;;;;1
BZK;Vianen Bouwadvies B.V.;;1;;;;1
BZK;Vihamij Handel B.V.;;1;;;;1
BZK;Vincent van Drie, Meubelrestaurator;;1;;;;1
BZK;Vision Tronics;;1;;;;1
BZK;Visser en Visser B.V.;;1;;;;1
BZK;Vitens N.V.;;;1;;;1
BZK;Vitruvius Bouwkostenadvies B.V.;;1;;;;1
BZK;Vitruvius Consultancy B.V.;;1;;;;1
BZK;Vlaming Decorateur-Restaurateur;;1;;;;1
BZK;Vogel Kathodische Bescherming B.V.;;1;;;;1
BZK;Volantis Consultants B.V.;;1;;;;1
BZK;VSK IX B.V.;;1;;;;1
BZK;VVE de Weiert 41 tot en met 49;;1;;;;1
BZK;VVE Hoge Nieuwstr. 18 t/m 20a 's-Gravenhage;;1;;;;1
BZK;W4Y Adviseurs B.V.;;1;;;;1
BZK;W5A Structures;;1;;;;1
BZK;Waargenoegen;;1;;;;1
BZK;WAREMA Nederland B.V.;;1;;;;1
BZK;Waterkant;;;;;1;1
BZK;Waternet;;;1;;;1
BZK;Waterval Electro B.V.;;1;;;;1
BZK;Webpuccino;;1;;;;1
BZK;Weedfreeservice;;1;;;;1
BZK;Westenberg Holding B.V.;;1;;;;1
BZK;Wiggen van J.K.;;1;;;;1
BZK;Wildbeheereenheid Midden Veluwe;;1;;;;1
BZK;Willem Hoebink;;1;;;;1
BZK;Willem Kuhlsysteme GMBH;;1;;;;1
BZK;Wizard Information Technology B.V.;;1;;;;1
BZK;WKO Assist;;1;;;;1
BZK;WL Techniek B.V.;;1;;;;1
BZK;Wooninc.;;;;;1;1
BZK;Www.Steigerverkoop.Nl;;;;;1;1
