Nummer;Totaal van;Jaar;Soort verzoek;Antwoord;Land van aanvraag;Aantal antwoorden
1;Jaar;2018;*Alle*;*Alle*;*Alle*;4060
2;Jaar, Soort verzoek;2018;LP;*Alle*;*Alle*;2720
2;Jaar, Soort verzoek;2018;T&O;*Alle*;*Alle*;1340
3;Jaar, Antwoord;2018;*Alle*;Nationaliteit bevestigd;*Alle*;1760
3;Jaar, Antwoord;2018;*Alle*;Nationaliteit niet bevestigd;*Alle*;340
3;Jaar, Antwoord;2018;*Alle*;Verzoek ingetrokken door DT&V;*Alle*;1970
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Afghanistan;440
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Albanië;270
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Algerije;180
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Angola;20
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Armenië;150
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Azerbeidzjan;30
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Bangladesh;20
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Belarus;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Bosnië-Herzegovina;60
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Burundi;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Chili;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;China;30
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Colombia;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Democratische Republiek Congo;30
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Egypte;70
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Ethiopië;30
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Gambia;30
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Georgië;260
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Ghana;40
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Guinee;90
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;India;40
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Irak;330
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Iran;280
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Ivoorkust;30
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Jordanië;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Kameroen;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Kenya;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Koeweit;10
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Kosovo;40
4;Jaar, Land van aanvraag;2018;*Alle*;*Alle*;Libanon;20
