Ministerie;Handelsnaam;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel (binnen- en buitenland);1120 - Arbeidsomstandigheden en personele zorg (incl. BHV middelen);1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Studie en opleiding;1160 - Personeelsevenementen, - bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis en verblijfkosten;Eindtotaal
BZK;Magnetics Coaching & Development;;;;;;1;;;;1
BZK;Mainpress B.V.;;;;1;;1;;;;1
BZK;Make Me See;;;;;;1;;;;1
BZK;MaMa Kelly B.V.;;;;1;;;;;;1
BZK;Mammonis B.V.;1;;;;;;;;;1
BZK;Management Drives Holding B.V.;;;;;;1;;;;1
BZK;Manta;;;;1;;;;;;1
BZK;Manta Beach;;;;1;;;;;;1
BZK;Manutan B.V.;1;;;;;1;;;;1
BZK;Mariët de Haan;;;;;;1;;;;1
BZK;Marius Jouw Wijnvriend!;;;;1;;;;;;1
BZK;Marks Wachters Praktijk B.V.;;;;1;;;;;;1
BZK;Markthak Cafe BV;;;;;;;;;1;1
BZK;Markus & Markus stroopwafels bv;;;;;;;;;1;1
BZK;Markus Verbeek Praehep;;;;;;1;;;;1
BZK;Martijn Kessler;;;;;;1;;;;1
BZK;Martini Hotel Group B.V.;1;;;;;;;;;1
BZK;Master in Time;;;;;;1;;;;1
BZK;Masterclass Academy of Languages B.V.;;;;;;1;;;;1
BZK;Maters & Roberti, Speltheatraal;;;;;;1;;;;1
BZK;Mavim B.V.;;;;;;1;;;;1
BZK;Maxilia B.V.;;;;1;;;;;;1
BZK;Maximes Denneweg 10B B.V.;;;;1;;;;;1;1
BZK;MAZO brasserie;;;;1;;;;;;1
BZK;Media Markt Arena B.V.;;;;1;;;;;;1
BZK;Mediterraan Restaurant Het Zuiden B.V.;;;;1;;;;;;1
BZK;Medja Makan Catering Molukse/Ind. gerechten;;;;1;;;;;;1
BZK;Medprevent B.V.;;;;;;1;;;;1
BZK;Meesterbakker Roodenrijs;;;;1;;;;;;1
BZK;Meet & Discover! - Station033 B.V.;;;;1;;;;;;1
BZK;Meeting Plaza Utrecht B.V.;;;;1;;1;;;;1
BZK;Melchior Jaspers Contemporary Art & Design;;;;;;;;;1;1
BZK;Melioka B.V.;;;;;;1;;;;1
BZK;ME-motion;;;;;;1;;;;1
BZK;MENS²;;;;;;1;;;;1
BZK;Mercure Den Haag Central;1;;;;;;;;;1
BZK;Mercure Hotel Amsterdam City;;;;;;;;;1;1
BZK;Metamorfase;;;;;;1;;;;1
BZK;Meurs HRM;;;;;;1;;;;1
BZK;MevrouwdeBedrijfsarts;;;1;;;;;;;1
BZK;MH Psychologen;;;1;;;;;;;1
BZK;Michiel de Nooij Economisch Onderzoek en Adv.;;;;;;1;;;;1
BZK;Mier Entertainment;;;;1;;;;;;1
BZK;Mil�;;;;1;;;;;;1
BZK;Minang Kabau Baru;;;;1;;;;;;1
BZK;Mind Academy B.V.;;;;;;1;;;;1
BZK;Mindcampus B.V.;;;;;;1;;;;1
BZK;mindyourheart;;;;;;1;;;;1
BZK;MingleMush B.V.;;;;1;;;;;;1
BZK;Ministerie van Financi�n;;;;;;;;;1;1
BZK;Mintlab B.V.;;;;;;1;;;;1
BZK;Missing Link B.V.;;;;;;1;;;;1
BZK;Missing Link BV;;;;;;1;;;;1
BZK;Miyagi and Jones;;;;1;;;;;;1
BZK;Mobilit. Adv.bur. Apeldoorn (MAA-coaching);;;;;;1;;;;1
BZK;Mobility Railways Amsterdam B.V.;1;;;;;;;;;1
BZK;Monsterevents;;;;1;;;;;;1
BZK;MoreThanWords;;;;1;;;;;;1
BZK;Motam International Holding B.V.;;;;;;1;;;;1
BZK;Motus B.V.;;;;;1;;;;;1
BZK;MRI Centrum;;;1;;;;;;;1
BZK;Mudde Serv. t.h.o.d.n. Paintbar Zuid-Holland;;;;;;;1;;;1
BZK;Multigift Relatiegeschenken B.V.;;;;1;;;;;;1
BZK;MultiVlaai Retail B.V.;;;;1;;;;;;1
BZK;Munckhof Taxi B.V.;;;;1;;;;;;1
BZK;Murphy's Law;;;;1;;;1;;;1
BZK;Museum Catharijneconvent;;;;1;;;;;;1
BZK;Muziekvereniging De Broederband;;;;1;;;;;;1
BZK;MV Consult;;;;;;1;;;;1
BZK;Mychandise;;;;;;1;;;;1
BZK;N29;;;;1;;;;;;1
BZK;Nagoya;;;;1;;;;;;1
BZK;Nationaal Gevangenismuseum;;;;1;;;;;;1
BZK;Nationale Handelsacademie B.V.;;;;;;1;;;;1
BZK;Navigator;;;;;;1;;;;1
BZK;NCOI Opleidingen B.V.;;;;;;1;;;;1
BZK;NCOI Trainingen B.V.;;;;;;1;;;;1
BZK;Nederl. Organisatie Voor Executeurs (NOVEX);;;;;;1;;;;1
BZK;Nederl. Ver. van Bouwkostendeskundigen;;;;;;1;;;;1
BZK;Nederl. Ver. voor Arb.- en Bedr.geneesknd.;;;;;1;;;;;1
BZK;Nederland. Vereniging voor Aanbestedingsrecht;;;;;;;;1;;1
BZK;Nederlands Architectuur Forum;;;;;;;;1;;1
BZK;Nederlandse Mediatorsvereniging;;;;;;1;;;;1
BZK;Nederlandse Vereniging voor Burgerzaken;;;;;;1;;1;;1
BZK;Nederlandse Vereniging voor Medezeggenschap;;;;;;;;1;;1
BZK;Nederlandse Vereniging voor Vlaggenkunde;;;;;;;;1;;1
BZK;Nedprom B.V.;;;;;;1;;;;1
