FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
rijbanen_kenmerk.11,Gescheiden,R,58.84799957,R,59.44100189,H,006,KLK0007489267,R,I,,"LINESTRING (150155.28200000152 488683.2109999992, 150207.8134999983 488722.314100001, 150285.1314000003 488776.7846000008, 150298.62519999966 488787.3680000007, 150315 488802, 150321 488808, 150321.2311999984 488808.34690000117, 150330 488819, 150338.80889999866 488831.75189999864, 150344.1667000018 488842.1367999986, 150350.91360000148 488856.5566999987, 150359.1911999993 488878.2894000001, 150371 488913, 150383 488940, 150387.85700000077 488948.2030000016, 150402.26399999857 488970.03500000015, 150417.561999999 488990.3830000013, 150440.43400000036 489014.44299999997, 150463.63800000027 489032.7083999999, 150489.78709999844 489050.7611999996, 150518.62669999897 489069.14979999885, 150542.5714999996 489083.7019000016, 150564.53429999948 489105.37099999934)"
rijbanen_kenmerk.12,Gescheiden,R,56.15200043,R,56.18700027,H,006,KLK0007489239,R,I,,"LINESTRING (148420.14310000092 487240.50659999996, 148410.99500000104 487216.8429999985, 148407.32820000127 487207.93879999965)"
rijbanen_kenmerk.13,Gescheiden,R,56.18700027,R,56.52399826,H,006,KLK0007489240,R,I,,"LINESTRING (148318.09820000082 487339.46979999915, 148318.04340000078 487330.60379999876, 148309.94889999926 487314.04679999873, 148287.75019999966 487272.47030000016, 148274.50459999964 487244.1394000016, 148272.03299999982 487233.70899999887, 148269.30200000107 487222.90900000185, 148269.08100000024 487211.7800000012, 148269.35700000077 487197.1799999997, 148274.53599999845 487182.4149999991, 148277.125 487176.8509999998, 148286.05000000075 487165.1710000001, 148297.2899999991 487155.47399999946, 148311.39400000125 487147.65100000054, 148328.5700000003 487144.0249999985, 148341.5850000009 487144.2349999994, 148351.72300000116 487145.77699999884, 148367.2589999996 487153.16000000015, 148383.62200000137 487166.6579999998, 148395.98900000006 487182.65300000086, 148402 487195, 148407.32820000127 487207.93879999965)"
rijbanen_kenmerk.14,Gescheiden,R,56.04499817,R,56.5,T,006,KLK0007489232,L,I,,"LINESTRING (148124.8289999999 487456.69200000167, 148113.19000000134 487418.3590000011, 148092.0300000012 487359.8289999999, 148077.6099999994 487321.9050000012, 148072.5460000001 487299.94000000134, 148071.82699999958 487289.16000000015, 148073.58399999887 487275.74500000104, 148076.61800000072 487265.5249999985, 148082.80799999833 487254.0760000013, 148089.2349999994 487245.72100000083, 148098.97700000182 487237.09800000116, 148109.35700000077 487231.02899999917, 148120.21700000018 487227.35599999875, 148132.51399999857 487225.2800000012, 148143.69299999997 487225.12000000104, 148155.35200000182 487226.7170000002, 148166.69000000134 487231.66800000146, 148175.6339999996 487237.41699999943, 148186.01399999857 487245.881000001, 148197.9919999987 487261.3720000014, 148209.80600000173 487276.93499999866, 148244.7344999984 487332.3002000004, 148262.44590000063 487349.7987000011)"
rijbanen_kenmerk.15,Gescheiden,R,5.38700008,R,5.52600002,T,013,KLK0007586263,L,I,,"LINESTRING (83952.48209999874 450745.29470000044, 83947 450759, 83936.5159999989 450798.3139999993, 83930.89699999988 450832.34899999946, 83927.63199999928 450850.41699999943, 83922.68499999866 450880.97349999845)"
rijbanen_kenmerk.16,Gescheiden,R,5.69999981,R,5.80600023,T,013,KLK0007586266,L,I,,"LINESTRING (84037 450484.1926999986, 84037 450512, 84035 450540, 84027 450577, 84022.80480000004 450589.5855999999)"
rijbanen_kenmerk.17,Gescheiden,R,22.36300087,R,22.3920002,T,044,KLK0007411794,L,I,,"LINESTRING (87879.81300000101 461508.1169999987, 87893.48550000042 461518.4904000014, 87902.76680000126 461526.0967000015)"
rijbanen_kenmerk.18,Gescheiden,R,9.8739996,R,9.93700027,H,003,KLK0007641779,R,I,,"LINESTRING (103856.07899999991 420701.8260000013, 103868 420701, 103932.86140000075 420699.75549999997)"
rijbanen_kenmerk.19,Gescheiden,R,11.02499962,R,11.77999973,H,009,KLK0007493182,R,I,,"LINESTRING (124206.91739999875 478897.0711000003, 124199.14959999919 478922.7082000002, 124199.21579999849 478938.31859999895, 124200.07569999993 478955.5826999992, 124202.45690000057 478972.1191999987, 124205.76419999823 478987.2666000016, 124209.41019999981 479001.7126000002, 124211.58709999919 479007.8346000016, 124215.65900000185 479018.90790000185, 124221.1165000014 479031.7787999995, 124227.53299999982 479044.7039999999, 124233.85619999841 479055.9882000014, 124240.65500000119 479066.46649999917, 124249.21700000018 479078.5291999988, 124258.02589999884 479089.16699999943, 124267.67969999835 479099.8903999999, 124277.55220000073 479109.40769999847, 124291.28409999982 479121.2346000001, 124304.55600000173 479130.7707999982, 124320.41479999945 479140.879900001, 124340.48440000042 479151.23409999907, 124351.14649999887 479155.4629999995, 124367.0159999989 479161.4050000012, 124388.34019999951 479167.34760000184, 124406.35159999877 479170.5795000009, 124427.20080000162 479172.69619999826, 124445.08940000087 479172.81639999896, 124464.90370000154 479171.65949999914, 124481.6939000003 479169.2320000008, 124503.34980000183 479164.51949999854, 124520.30939999968 479159.19519999996, 124539.38100000098 479151.9479999989, 124564.30820000172 479140.8931999989, 124591.48860000074 479127.8136, 124617.27789999917 479117.0276999995, 124639.06379999965 479109.314100001, 124657.1240000017 479104.5962000005, 124681.41299999878 479100.5177000016, 124706.12689999864 479099.0364000015, 124719.9514000006 479098.97030000016, 124735.8925999999 479099.5656000003, 124750.84160000086 479101.61609999835, 124768.03950000182 479104.4604000002, 124782.52549999952 479108.03229999915, 124799.79509999976 479109.21609999985)"
rijbanen_kenmerk.20,Gescheiden,R,11.25500011,R,11.41800022,H,009,KLK0007493192,R,I,,"LINESTRING (124434.2349999994 479162.77600000054, 124455.33049999923 479155.98149999976, 124476.29879999906 479148.1763000004, 124495.4149999991 479139.9741999991, 124517.50769999996 479129.5230999999, 124538.18250000104 479118.87950000167, 124552.3310999982 479111.33889999986, 124584.95430000126 479095.46389999986, 124591.4085999988 479086.5023000017)"
rijbanen_kenmerk.21,Gescheiden,R,76.72200012,R,76.91000366,T,009,KLK0007648805,L,I,,"LINESTRING (109544.89719999954 515552.59420000017, 109551 515547, 109558 515541, 109579 515520, 109633 515465, 109682.26429999992 515419.5843999982)"
rijbanen_kenmerk.22,Gescheiden,R,38.29499817,R,38.32600021,H,016,KLK0007655374,R,I,,"LINESTRING (104029.08080000058 420878.7049999982, 104025.32220000029 420871.39660000056, 104015.40029999986 420858.2996999994, 104012.77580000088 420856.2162999995)"
rijbanen_kenmerk.23,Gescheiden,R,6.63100004,R,6.82299995,H,001,KLK0008046785,R,I,,"LINESTRING (127646.25490000099 483584.8775999993, 127649.15129999816 483567.1843000017, 127662.26799999923 483551.6031999998, 127674.9189000018 483536.0984000005, 127684.17139999941 483524.29030000046, 127693.41290000081 483511.9506999999, 127705.37990000099 483495.9257000014, 127714.18279999867 483483.4708000012, 127722.78180000186 483470.51469999924, 127736.1323999986 483449.3773000017, 127741.70050000027 483441.0692999996, 127749.4178000018 483430.36510000005)"
rijbanen_kenmerk.24,Gescheiden,R,6.82299995,R,6.8579998,H,001,KLK0008046793,R,I,,"LINESTRING (127749.4178000018 483430.36510000005, 127751.09200000018 483428.04300000146, 127757.19729999825 483420.1229999997, 127763.69159999862 483412.15370000154, 127770.309799999 483404.6563999988, 127771.57730000094 483403.3000999987)"
rijbanen_kenmerk.25,Gescheiden,R,6.8579998,R,6.96500015,H,001,KLK0008046794,R,I,,"LINESTRING (127771.57730000094 483403.3000999987, 127779.50600000098 483394.8158, 127786.58729999885 483387.74240000173, 127793.86430000141 483380.882100001, 127798.59690000117 483376.62680000067, 127839.15700000152 483343.09600000083)"
rijbanen_kenmerk.26,Gescheiden,R,7.09000015,R,7.12400007,T,001,KLK0008046804,L,I,,"LINESTRING (128035.35000000149 483286.1810000017, 128018.50470000133 483299.91739999875, 128011.95659999922 483306.4706000015)"
rijbanen_kenmerk.27,Gescheiden,R,6.94500017,R,6.96799994,H,001,KLK0008046815,R,I,,"LINESTRING (127847.76399999857 483336.8990000002, 127853.5577000007 483329.1063000001, 127866.15100000054 483318.7740000002)"
rijbanen_kenmerk.28,Gescheiden,R,7.05299997,R,7.0999999,H,001,KLK0008046817,R,I,,"LINESTRING (127931.01700000092 483264.0879999995, 127977.1453000009 483234.13500000164)"
rijbanen_kenmerk.29,Gescheiden,R,8.45300007,R,8.9090004,H,009,KLK0007551211,R,I,,"LINESTRING (126631.77529999986 480154.3852000013, 126632.37469999865 480154.46400000155, 126632.97360000014 480154.54670000076, 126633.57200000063 480154.633200001, 126634.1699000001 480154.72349999845, 126634.76709999889 480154.81760000065, 126635.3636999987 480154.9156000018, 126635.95969999954 480155.01729999855, 126636.5549999997 480155.1229000017, 126637.14970000088 480155.2322999984, 126637.7435999997 480155.3454999998, 126638.33680000156 480155.4624999985, 126638.92920000106 480155.5832999982, 126639.52089999989 480155.7078000009, 126640.11169999838 480155.83619999886, 126640.70169999823 480155.96829999983, 126641.29080000147 480156.1042000018, 126641.87909999862 480156.24390000105, 126642.4664000012 480156.3872999996, 126643.0529000014 480156.53440000117, 126643.63830000162 480156.6854000017, 126644.2228000015 480156.83999999985, 126644.80629999936 480156.998399999, 126645.38879999891 480157.16050000116, 126645.97019999847 480157.3264000006, 126646.55059999973 480157.49599999934, 126647.1297999993 480157.6691999994, 126647.70800000057 480157.8462000005, 126648.28500000015 480158.02690000087, 126648.86080000177 480158.21119999886, 126649.4354000017 480158.39930000156, 126650.00879999995 480158.59099999815, 126650.58100000024 480158.7862999998, 126651.15190000087 480158.98530000076, 126651.72159999982 480159.188000001, 126652.28990000114 480159.3942999989, 126652.85689999908 480159.6042999998, 126653.4224999994 480159.8178000003, 126653.98680000007 480160.03500000015, 126654.54960000142 480160.2558000013, 126655.1110999994 480160.4802000001, 126655.67110000178 480160.70809999853, 126656.22960000113 480160.9397, 126656.78660000116 480161.1748000011, 126657.34209999815 480161.4134000018, 126657.89609999955 480161.65569999814, 126658.44849999994 480161.90139999986, 126658.99929999933 480162.1506999992, 126659.5485999994 480162.40349999815, 126660.0962000005 480162.6598000005, 126660.64209999889 480162.91959999874, 126661.1864 480163.18290000036, 126661.72899999842 480163.44959999993, 126662.26979999989 480163.71990000084, 126662.80900000036 480163.9935999997, 126663.34629999846 480164.2707000002, 126663.88190000132 480164.5511999987, 126664.41569999978 480164.83520000055, 126664.9475999996 480165.12260000035, 126665.47769999877 480165.4134000018, 126684.55829999968 480176.4849999994, 126756.28290000185 480216.1341000013, 126851.4140000008 480268.5058000013, 126944.75879999995 480319.8407999985, 126994.19299999997 480347.56760000065, 127031.30970000103 480373.49020000175)"
rijbanen_kenmerk.30,Gescheiden,R,8.96700001,R,9.41800022,H,009,KLK0007551229,R,I,,"LINESTRING (126193.1400000006 479909.64169999957, 126221.40900000185 479920.38340000063, 126289.40709999949 479957.8220000006, 126508.06210000068 480079.3156999983, 126566.10069999844 480112.7142000012, 126566.54850000143 480112.93030000106, 126566.99460000172 480113.14990000054, 126567.43890000135 480113.3729999997, 126567.88149999827 480113.5995000005, 126568.32229999825 480113.8295000009, 126568.7613000013 480114.0628999993, 126569.19839999825 480114.2998000011, 126569.63369999826 480114.5401000008, 126570.06709999964 480114.7837000005, 126570.49850000069 480115.03079999983, 126570.92810000107 480115.28119999915, 126571.35559999943 480115.53500000015, 126571.78119999915 480115.7921000011, 126572.20470000058 480116.05249999836, 126572.62620000169 480116.3161999993, 126573.04560000077 480116.5832999982, 126573.46290000156 480116.85350000113, 126573.87810000032 480117.1270999983, 126574.2910999991 480117.4039000012, 126574.70190000162 480117.68389999866, 126575.11059999838 480117.96709999815, 126575.51700000092 480118.25349999964, 126575.92119999975 480118.5430999994, 126576.32310000062 480118.83579999954, 126576.72269999981 480119.13159999996, 126577.11989999935 480119.4305999987, 126577.51480000094 480119.73270000145, 126577.90740000084 480120.0377999991, 126578.2974999994 480120.34600000083, 126578.68519999832 480120.65729999915, 126579.07050000131 480120.9715999998, 126579.45329999924 480121.28880000114, 126579.83359999955 480121.60909999907, 126580.21139999852 480121.9323000014, 126580.58659999818 480122.2584999986, 126580.95930000022 480122.5876000002, 126581.32939999923 480122.91959999874, 126581.69689999893 480123.25450000167, 126582.06179999933 480123.59219999984, 126582.42399999872 480123.93279999867, 126582.78350000083 480124.2762000002, 126583.14039999992 480124.6224000007, 126583.49980000034 480124.9871000014, 126583.85680000111 480125.3542000018, 126584.21110000089 480125.7239000015, 126584.56280000135 480126.09600000083, 126584.91189999878 480126.4706000015, 126585.25840000063 480126.84760000184, 126585.60229999945 480127.2270000018, 126585.94339999929 480127.60880000144, 126586.28189999983 480127.9930000007, 126586.61769999936 480128.37959999964, 126586.95080000162 480128.76850000024, 126587.28119999915 480129.1596999988, 126587.60880000144 480129.55319999903, 126587.93360000104 480129.94900000095, 126588.25569999963 480130.3471000008, 126588.57490000129 480130.7474000007, 126588.89139999822 480131.1499999985, 126589.20499999821 480131.55469999835, 126589.51579999924 480131.96169999987, 126589.8236999996 480132.3707999997, 126590.128800001 480132.7820000015, 126590.43100000173 480133.1953999996, 126590.7303000018 480133.61089999974, 126591.02659999952 480134.0284000002, 126591.3200000003 480134.4481000006, 126591.61050000042 480134.8696999997, 126591.89809999987 480135.2934000008)"
rijbanen_kenmerk.31,Gescheiden,R,47.83599854,R,47.85400009,T,035,KLK0007555391,L,I,,"LINESTRING (240925.0201999992 482618.7254999988, 240911.64090000093 482622.84800000116)"
rijbanen_kenmerk.32,Gescheiden,R,6.7329998,R,6.7579999,T,001,KLK0008046771,L,I,,"LINESTRING (127769.69720000029 483520.50450000167, 127758.23050000146 483528.57009999827, 127748.88749999925 483534.33949999884)"
rijbanen_kenmerk.33,Gescheiden,R,9.94799995,R,10.26599979,H,001,KLK0008046891,R,I,,"LINESTRING (130701.23600000143 482660.94209999964, 130738.57679999992 482651.5804999992, 130825.68939999864 482628.97459999844, 130883.66679999977 482613.52639999986, 130941.17610000074 482597.8319000006, 130979.5111999996 482586.4109000005, 131028.21570000052 482571.6479000002)"
rijbanen_kenmerk.34,Gescheiden,R,8.42500019,R,8.90699959,T,009,KLK0007729124,L,I,,"LINESTRING (126657.9087000005 480106.254900001, 126677.31199999899 480120.05779999867, 126727.47709999979 480147.1512000002, 126821.03400000185 480199.43299999833, 126941.36400000006 480265.65520000085, 127033.07229999825 480318.0031999983, 127080.95870000124 480343.439199999, 127084.3434999995 480344.64730000123)"
rijbanen_kenmerk.35,Gescheiden,R,9.02999973,R,9.04399967,T,009,KLK0007729149,L,I,,"LINESTRING (126534.74700000137 480042.2595999986, 126538.59070000052 480044.3969999999, 126548.46049999818 480050.4956)"
rijbanen_kenmerk.36,Gescheiden,R,9.04399967,R,9.41399956,T,009,KLK0007729150,L,I,,"LINESTRING (126218.30860000104 479863.89090000093, 126228.1024999991 479873.3819000013, 126250.82019999996 479885.90190000087, 126276.41550000012 479899.9868000001, 126312.07620000094 479917.99159999937, 126425.3487999998 479981.42599999905, 126534.74700000137 480042.2595999986)"
rijbanen_kenmerk.37,Gescheiden,R,10.375,R,10.87199974,T,009,KLK0007729181,L,I,,"LINESTRING (125055.07499999925 479046.1420000009, 125062.67350000143 479050.1226999983, 125148.47019999847 479097.7602000013, 125177.77309999987 479121.5566000007, 125187.99969999865 479139.6495999992, 125193.70289999992 479161.0859999992, 125196.88859999925 479201.39339999855, 125200.78280000016 479227.1651000008, 125210.81269999966 479245.65150000155, 125222.0225000009 479262.9578999989, 125237.75560000166 479277.11769999936, 125258.01199999824 479290.09750000015, 125322.94339999929 479326.3145000003, 125337.36129999906 479334.21229999885, 125383.08139999956 479357.07229999825, 125412.34939999878 479375.0582999997)"
rijbanen_kenmerk.38,Gescheiden,R,10.43500042,R,10.68799973,T,009,KLK0007729195,L,I,,"LINESTRING (125048.24460000172 479058.31060000136, 125129.55249999836 479103.8548000008, 125152.35550000146 479119.26089999825, 125159.72599999979 479126.0095999986, 125163.04630000144 479129.7463000007, 125168.70270000026 479137.9781999998, 125172.79430000111 479147.0843999982, 125175.02569999918 479156.8145999983, 125175.23550000042 479164.15249999985, 125175.31100000069 479166.7932000011, 125174.25349999964 479173.14079999924, 125173.63879999891 479176.6354999989, 125172.07699999958 479181.38280000165, 125170.06830000132 479185.95899999887, 125167.60680000111 479190.30860000104, 125164.7388000004 479194.4015999995, 125161.47670000046 479198.18829999864, 125157.85489999875 479201.6319999993, 125149.69280000031 479207.379900001, 125142.50340000167 479211.1350999996, 125134.24839999899 479213.0401000008, 125132.81159999967 479213.1983000003)"
rijbanen_kenmerk.39,Gescheiden,R,10.68799973,R,10.7159996,T,009,KLK0007729204,L,I,,"LINESTRING (125114.88850000128 479213.2349999994, 125115.86070000008 479213.4365000017, 125125.83460000157 479213.96660000086, 125132.81159999967 479213.1983000003)"
rijbanen_kenmerk.40,Gescheiden,R,10.7159996,R,10.80799961,T,009,KLK0007729205,L,I,,"LINESTRING (125008.69590000063 479167.74720000103, 125021.13940000162 479170.25510000065, 125034.65900000185 479176.7391999997, 125060.90579999983 479189.9684000015, 125087.99909999967 479202.98589999974, 125106.07580000162 479211.4085999988, 125114.88850000128 479213.2349999994)"
rijbanen_kenmerk.41,Gescheiden,R,11.41800022,R,11.77499962,H,009,KLK0007729260,R,I,,"LINESTRING (124158.40320000052 479394.2564999983, 124176.22349999845 479375.06230000034, 124184.49909999967 479362.65769999847, 124194.64079999924 479347.58040000126, 124204.1015000008 479333.51570000127, 124210.61639999971 479323.83669999987, 124217.37959999964 479313.91230000183, 124224.57539999858 479303.7179000005, 124230.41660000011 479295.8273999989, 124248.78970000148 479273.6853, 124270.76779999956 479251.4305000007, 124294.53750000149 479231.3379999995, 124313.25919999927 479217.87519999966, 124334.71570000052 479204.6035999991, 124358.90839999914 479192.061900001, 124389.07580000162 479179.57290000096, 124434.2349999994 479162.77600000054)"
rijbanen_kenmerk.42,Gescheiden,R,8.42500019,R,8.59500027,T,009,KLK0007729067,L,I,,"LINESTRING (126939.66250000149 480255.5507999994, 126949.73699999973 480261.118999999, 127084.3434999995 480344.64730000123)"
rijbanen_kenmerk.43,Gescheiden,R,8.59500027,R,9.27900028,T,009,KLK0007729068,L,I,,"LINESTRING (126340.95839999989 479924.7798999995, 126373.44200000167 479942.7261000015, 126435.8300999999 479977.1937999986, 126558.12719999999 480044.7595000006, 126579.46009999886 480056.5452999994, 126592.67650000006 480063.84699999914, 126646.20190000162 480093.4182999991, 126688.15619999915 480116.5967999995, 126731.82420000061 480140.7221000008, 126777.47170000151 480165.94110000134, 126829.67430000007 480194.7815000005, 126867.41160000116 480215.6303000003, 126898.79830000177 480232.9706000015, 126922.09090000018 480245.8390999995, 126939.66250000149 480255.5507999994)"
rijbanen_kenmerk.44,Gescheiden,R,9.27900028,R,9.41399956,T,009,KLK0007729069,L,I,,"LINESTRING (126218.30860000104 479863.89090000093, 126232.60229999945 479869.66899999976, 126273.33469999954 479889.6116000004, 126311.52829999849 479908.8515000008, 126335.63940000162 479921.8412999995, 126340.95839999989 479924.7798999995)"
rijbanen_kenmerk.45,Gescheiden,R,10.375,R,10.4989996,T,009,KLK0007729071,L,I,,"LINESTRING (125289.24760000035 479327.2049999982, 125306.45279999822 479330.52529999986, 125350.58540000021 479350.2102999985, 125376.83210000023 479361.58740000054, 125377.31230000034 479361.80249999836, 125397.15340000018 479370.6908, 125412.34939999878 479375.0582999997)"
rijbanen_kenmerk.101,Gescheiden,R,6.93400002,R,7.09000015,T,001,KLK0008046803,L,I,,"LINESTRING (127897.8209999986 483410.11300000176, 127907.68719999865 483403.4204000011, 127937.47850000113 483373.51480000094, 127969.59820000082 483341.47940000147, 127983.67550000176 483327.78819999844, 127994.6651000008 483317.5844999999, 128003.78330000117 483314.65029999986, 128011.95659999922 483306.4706000015)"
