X,Y,OBJECTID,BOOMSOORT,BEHEERCODE,LEGENDA,EIGENAAR,PLANTJAAR,BOMENTYPEN,PLANJR_SNOEI_THEO,SNOEIPERIODE,TYPE_WAARDEVOLLE_BOOM,CLAS_WAARDEVOLLE_BOOM,KENM_WAARDEVOLLE_BOOM,LEEFTIJD_WAARDEVOLLE_BOOM,NEDERLANDSE_NAAM,JAAR_VAN_TOEKENNING,BUURTNAAM,WIJKNAAM,LAT,LON
5.84568314605849,52.0185720422137,11,Fagus sylvatica,09.700.B.0107,Gemeentelijke boom buitengebied,Gem.Arnhem/Cluster Openbare Ruimte,1950,,2024,Maand 1 t/m 12,,Toekomstboom,,50 - 79 jaar,Gewone beuk,2022,West van Schaarsbergen,Schaarsbergen,52.0185721,5.8456831
5.87809819956749,51.9942319659642,12,Fagus sylvatica,02.12.B.1430,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1960,Structurerende laanboom volwassen,2026,Maand 1 t/m 12,,Buitengewone boom,,50 - 79 jaar,Gewone beuk,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9942321,5.8780982
5.87704070850017,51.9940331374288,13,Acer campestre 'Elsrijk',02.12.B.1436,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1975,Structurerende laanboom volwassen,2026,Maand 5 t/m 10,,Toekomstboom,,30 - 49 jaar,Veldesdoorn cv.,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9940333,5.8770407
5.88991502033259,52.0031781757479,14,Quercus robur,02.12.B.1465,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1990,Park laanboom volwassen,2025,Maand 1 t/m 12,,Niet bepaald,,30 - 49 jaar,Zomereik,,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0031782,5.8899150
5.88157899509553,52.0000128376593,15,Sorbus intermedia 'Brouwers',02.12.B.1473,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1960,,2026,Maand 4 t/m 10,,Toekomstboom,,50 - 79 jaar,Zweedse lijsterbes cv.,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0000129,5.8815790
5.88153470237829,52.0000463434611,16,Sorbus intermedia 'Brouwers',02.12.B.1474,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1960,,2026,Maand 4 t/m 10,,Niet bepaald,,50 - 79 jaar,Zweedse lijsterbes cv.,,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0000464,5.8815347
5.90306030926155,51.9904262248372,17,Betula pendula,02.12.B.2907,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1998,Park solitaire boom,2025,Maand 5 t/m 10,,Toekomstboom,,0 - 29 jaar,Ruwe berk,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9904263,5.9030603
5.90292885277056,51.990504505389,18,Betula pendula,02.12.B.2909,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1998,Park solitaire boom,2025,Maand 5 t/m 10,,Toekomstboom,,0 - 29 jaar,Ruwe berk,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9905046,5.9029289
5.90325331449735,51.9907242680145,19,Betula pendula,02.12.B.2919,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1998,Park solitaire boom,2025,Maand 5 t/m 10,,Toekomstboom,,0 - 29 jaar,Ruwe berk,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9907244,5.9032533
5.90295475838433,51.9906517288289,20,Betula pendula,02.12.B.2921,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1998,Park solitaire boom,2025,Maand 5 t/m 10,,Toekomstboom,,0 - 29 jaar,Ruwe berk,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9906518,5.9029548
5.90313651962904,51.9906128752752,21,Betula pendula,02.12.B.2923,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1998,Park solitaire boom,2025,Maand 5 t/m 10,,Toekomstboom,,0 - 29 jaar,Ruwe berk,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9906130,5.9031365
5.94323810046167,51.9994253294684,22,Fagus sylvatica,03.10.B.0957,Particuliere waardevolle boom,Particulier,1940,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Gewone beuk,2013,Geitenkamp,Geitenkamp,51.9994254,5.9432381
5.94795596699209,51.9983807757117,23,Quercus robur,03.08.B.2640,Particuliere waardevolle boom,Particulier,1945,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Zomereik,2013,Paasberg,Velperweg e.o.,51.9983808,5.9479560
5.95064933440659,51.9937834769629,24,Aesculus hippocastanum,03.08.B.2642,Particuliere waardevolle boom,Ministerie van Defensie,1900,,0,Maand 6 t/m 9,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Paasberg,Velperweg e.o.,51.9937836,5.9506493
5.95403443642541,51.9924232692739,25,Acer saccharinum,04.05.B.3703,Particuliere waardevolle boom,Particulier,1900,,0,Maand 5 t/m 10,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Zilveresdoorn,2013,Elsweide,Presikhaaf-Oost,51.9924234,5.9540344
5.89720076246349,51.9919700557194,26,Tilia cordata,02.12.B.0269,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1950,,2026,Maand 6 t/m 9,,Buitengewone boom,,50 - 79 jaar,Winterlinde,2022,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9919702,5.8972008
5.89717188851291,51.9884259582961,27,Acer platanoides,02.12.B.0271,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1965,,2026,Maand 5 t/m 10,,Buitengewone boom,,50 - 79 jaar,Noorse esdoorn,2022,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9884261,5.8971719
5.89775684789943,51.9888414512518,28,Prunus avium,02.12.B.0292,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 1 t/m 12,,Niet bepaald,,30 - 49 jaar,Zoete kers,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9888416,5.8977569
5.84864329762135,52.0133298232063,29,Fagus sylvatica,09.700.B.0234,Gemeentelijke boom buitengebied,Gem.Arnhem/Cluster Openbare Ruimte,1950,,2024,Maand 1 t/m 12,,Toekomstboom,,50 - 79 jaar,Gewone beuk,2022,West van Schaarsbergen,Schaarsbergen,52.0133299,5.8486433
5.89823793876628,51.9905326141082,30,Acer pseudoplatanus 'Rotterdam',02.12.B.0302,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1975,,2026,Maand 5 t/m 10,,Niet bepaald,,30 - 49 jaar,Gewone esdoorn cv.,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9905327,5.8982380
5.8986481806738,51.9878457514543,31,Acer platanoides,02.12.B.0313,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1965,,2026,Maand 5 t/m 10,,Buitengewone boom,,50 - 79 jaar,Noorse esdoorn,2022,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9878459,5.8986482
5.89961821994856,51.9891289944071,32,Prunus avium 'Plena',02.12.B.0323,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 1 t/m 12,,Niet bepaald,,30 - 49 jaar,Dubbele sierkers,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9891291,5.8996182
5.88149527507024,52.0000839634419,33,Sorbus intermedia 'Brouwers',02.12.B.1475,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1960,,2026,Maand 4 t/m 10,,Niet bepaald,,50 - 79 jaar,Zweedse lijsterbes cv.,,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0000841,5.8814953
5.88778371047428,52.0030379202611,34,Fagus sylvatica 'Atropunicea',02.12.B.1482,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Park solitaire boom,2025,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Bruine beuk,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0030380,5.8877837
5.8826034695176,51.9982430773176,35,Quercus palustris,02.12.B.1495,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Structurerende laanboom volwassen,2026,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Moeraseik,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9982432,5.8826035
5.88396046081074,51.9968747699093,36,Quercus robur,02.12.B.1523,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Structurerende laanboom volwassen,2026,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Zomereik,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9968749,5.8839605
5.88935986361645,51.9981947442109,37,Quercus rubra,02.12.B.1530,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Park solitaire boom,2023,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Amerikaanse eik,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9981948,5.8893599
5.89383148656257,51.9975050194853,38,Acer pseudoplatanus,02.12.B.2941,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Park solitaire boom,2026,Maand 5 t/m 10,,Buitengewone boom,,80 jaar en ouder,Gewone esdoorn,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9975051,5.8938315
5.88854038226542,52.0326942932523,39,Quercus rubra,09.200.B.0110,Gemeentelijke boom buitengebied,Gem.Arnhem/Cluster Openbare Ruimte,1930,,2021,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Amerikaanse eik,2022,N.O. van Schaarsbergen,Schaarsbergen,52.0326942,5.8885404
5.95145074613475,51.979786526163,40,Quercus cerris,04.04.B.1176,Particuliere waardevolle boom,Particulier,1960,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Moseik,2013,Presikhaaf III,Presikhaaf-West,51.9797866,5.9514507
5.89609301901871,51.9865521279189,41,Aesculus hippocastanum,02.12.B.3017,Particuliere waardevolle boom,Particulier,1930,,0,Maand 6 t/m 9,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9865523,5.8960930
5.88310450624525,51.9836834109179,42,Aesculus hippocastanum,02.15.B.0326,Particuliere waardevolle boom,Particulier,1900,,0,Maand 6 t/m 9,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Klingelbeek,Klingelbeek e.o.,51.9836836,5.8831045
5.88055132858343,51.9830050077713,43,Aesculus hippocastanum,02.15.B.0327,Particuliere waardevolle boom,Particulier,1925,,0,Maand 6 t/m 9,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Witte paardenkastanje,2013,Klingelbeek,Klingelbeek e.o.,51.9830052,5.8805513
5.87129515417244,51.9840957217152,44,Quercus robur,02.15.B.0342,Particuliere waardevolle boom,Particulier,1850,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Zomereik,2013,Klingelbeek,Klingelbeek e.o.,51.9840959,5.8712952
5.89847596471977,51.9878988391612,45,Acer platanoides,02.12.B.0330,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1985,,2026,Maand 5 t/m 10,,Niet bepaald,,30 - 49 jaar,Noorse esdoorn,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9878990,5.8984760
5.89581851450657,51.9864005669637,46,Tilia platyphyllos,02.12.B.0363,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2023,Maand 6 t/m 9,,Niet bepaald,,30 - 49 jaar,Zomerlinde,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9864007,5.8958185
5.88917873578539,51.9912809313701,47,Acer saccharinum 'Laciniatum Wieri',02.12.B.0376,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1975,Structurerende laanboom volwassen,2026,Maand 5 t/m 10,,Buitengewone boom,,30 - 49 jaar,Zilveresdoorn cv.,2022,Sterrenberg,Burgemeesterswijk/Hoogkamp,51.9912811,5.8891788
5.89005769918867,51.9915183353839,48,Aesculus hippocastanum,02.12.B.0387,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1995,,2025,Maand 6 t/m 9,,Niet bepaald,,0 - 29 jaar,Witte paardenkastanje,,Gulden Bodem,Burgemeesterswijk/Hoogkamp,51.9915185,5.8900577
5.89037684339872,51.9901746155988,49,Acer pseudoplatanus,02.12.B.0394,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1940,Structurerende laanboom volwassen,2026,Maand 5 t/m 10,,Buitengewone boom,,80 jaar en ouder,Gewone esdoorn,2022,Sterrenberg,Burgemeesterswijk/Hoogkamp,51.9901747,5.8903769
5.89106432367823,51.9910919722369,50,Carpinus betulus 'Fastigiata',02.12.B.0406,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 5 t/m 10,,Niet bepaald,,30 - 49 jaar,Zuilvormige haagbeuk,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9910921,5.8910643
5.88944855217488,51.998291637448,51,Quercus rubra,02.12.B.1531,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Park solitaire boom,2023,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Amerikaanse eik,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9982917,5.8894486
5.88299082129508,52.0013322902735,52,Tilia europaea,02.12.B.1536,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Laanboom volwassen,2025,Maand 6 t/m 9,,Buitengewone boom,,80 jaar en ouder,Hollandse linde,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0013324,5.8829908
5.88553616482125,51.9970575272508,53,Quercus robur,02.12.B.1540,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1950,,2026,Maand 1 t/m 12,,Buitengewone boom,,50 - 79 jaar,Zomereik,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9970576,5.8855362
5.88312697211239,52.0013998301108,54,Tilia europaea,02.12.B.1577,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Laanboom volwassen,2025,Maand 6 t/m 9,,Buitengewone boom,,80 jaar en ouder,Hollandse linde,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0013999,5.8831270
5.88415929809448,52.001998079479,55,Tilia europaea,02.12.B.1592,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Laanboom volwassen,2025,Maand 6 t/m 9,,Buitengewone boom,,80 jaar en ouder,Hollandse linde,2022,Bakenberg,Schaarsbergen,52.0019982,5.8841593
5.89687162796621,51.9868002514365,56,Quercus robur,02.12.B.3020,Particuliere waardevolle boom,Particulier,1900,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Zomereik,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9868004,5.8968716
5.905402238762,51.9902756254087,57,Quercus robur,02.12.B.2868,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Park solitaire boom,2021,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Zomereik,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9902757,5.9054023
5.90556362784677,51.990346281985,58,Platanus x hispanica,02.12.B.2871,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Park solitaire boom,2026,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Gewone plataan,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9903464,5.9055636
5.90566216140495,51.9902264735591,59,Tilia cordata 'Rancho',02.12.B.2873,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1990,Park solitaire boom,2026,Maand 6 t/m 9,,Toekomstboom,,30 - 49 jaar,Winterlinde cv.,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9902266,5.9056622
5.93708383326052,52.0001464541083,60,Platanus x hispanica,03.11.B.3083,Particuliere waardevolle boom,Particulier,1950,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Gewone plataan,2013,Monnikenhuizen,Monnikenhuizen,52.0001465,5.9370838
5.89666607249885,51.9865442547149,61,Fagus sylvatica 'Atropunicea',02.12.B.3022,Particuliere waardevolle boom,Particulier,1900,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Bruine beuk,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9865444,5.8966661
5.89400412840403,51.9905588027279,62,Quercus rubra,02.12.B.3051,Particuliere waardevolle boom,Particulier,1925,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,80 jaar en ouder,Amerikaanse eik,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9905589,5.8940041
5.89445574533744,51.990583821397,63,Quercus cerris,02.12.B.3052,Particuliere waardevolle boom,Particulier,1950,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Moseik,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9905839,5.8944558
5.89718653583467,51.9883377820259,64,Acer pseudoplatanus,02.12.B.3056,Particuliere waardevolle boom,Particulier,1945,,0,Maand 5 t/m 10,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Gewone esdoorn,2013,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9883379,5.8971866
5.89107341996215,51.991570940138,65,Tilia x europaea 'Pallida',02.12.B.0407,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 6 t/m 9,,Niet bepaald,,30 - 49 jaar,Koningslinde,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9915711,5.8910734
5.89158042140939,51.990818825094,66,Carpinus betulus 'Fastigiata',02.12.B.0418,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 5 t/m 10,,Niet bepaald,,30 - 49 jaar,Zuilvormige haagbeuk,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9908189,5.8915804
5.9049623571999,51.988931116078,67,Quercus robur,02.12.B.8741,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,,2025,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Zomereik,2022,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9889312,5.9049624
5.93795375088112,51.998567353926,68,Tilia tomentosa 'Doornik',03.11.B.3089,Particuliere waardevolle boom,Particulier,1950,,0,Maand 6 t/m 9,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Zilverlinde cv.,2013,Monnikenhuizen,Monnikenhuizen,51.9985674,5.9379538
5.93737914873114,51.9863479335251,69,Quercus rubra,03.08.B.2616,Particuliere waardevolle boom,Particulier,1952,,0,Maand 1 t/m 12,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,"Biodiversiteit;Kroon Stam Leeftijd",50 - 79 jaar,Amerikaanse eik,2013,Plattenburg,Velperweg e.o.,51.9863480,5.9373791
5.93872316784309,51.9882211068865,70,Juglans regia,03.08.B.2625,Particuliere waardevolle boom,Particulier,1970,,0,Maand 6 t/m 9,Vastgestelde Particuliere waardevolle boom,Particuliere waardevolle boom,Kroon Stam Leeftijd,50 - 79 jaar,Okkernoot,2013,Plattenburg,Velperweg e.o.,51.9882212,5.9387232
5.89999858729672,51.9862720712052,71,Tilia platyphyllos,02.12.B.0185,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1970,,2026,Maand 6 t/m 9,,Niet bepaald,,50 - 79 jaar,Zomerlinde,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9862722,5.8999986
5.90006384051032,51.9874319401196,72,Corylus colurna,02.12.B.0186,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 1 t/m 12,,Niet bepaald,,30 - 49 jaar,Boomhazelaar,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9874321,5.9000639
5.90048676182032,51.9869048255686,73,Quercus robur 'Fastigiata',02.12.B.0195,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1990,,2026,Maand 1 t/m 12,,Niet bepaald,,30 - 49 jaar,Piramidale eik,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9869049,5.9004868
5.89228873147412,51.9918257168065,74,Tilia x europaea 'Pallida',02.12.B.0430,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 6 t/m 9,,Buitengewone boom,,30 - 49 jaar,Koningslinde,2022,Gulden Bodem,Burgemeesterswijk/Hoogkamp,51.9918258,5.8922887
5.89271969556823,51.9902790747283,75,Carpinus betulus 'Fastigiata',02.12.B.0437,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 5 t/m 10,,Niet bepaald,,30 - 49 jaar,Zuilvormige haagbeuk,,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9902792,5.8927197
5.89290528030072,51.9901977954875,76,Carpinus betulus 'Fastigiata',02.12.B.0440,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 5 t/m 10,,Buitengewone boom,,30 - 49 jaar,Zuilvormige haagbeuk,2022,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9901979,5.8929053
5.89307598808448,51.991864984079,77,Tilia x europaea 'Pallida',02.12.B.0442,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1980,,2026,Maand 6 t/m 9,,Buitengewone boom,,30 - 49 jaar,Koningslinde,2022,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9918651,5.8930760
5.88535992097616,52.0022930962938,78,Quercus rubra,02.12.B.1612,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,,2025,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Amerikaanse eik,2022,Hoogkamp,Burgemeesterswijk/Hoogkamp,52.0022932,5.8853599
5.88614259772901,52.0029724439802,79,Quercus rubra,02.12.B.1646,Gemeentelijke boom,Gem.Arnhem/Cluster Openbare Ruimte,1900,Laanboom volwassen,2025,Maand 1 t/m 12,,Buitengewone boom,,80 jaar en ouder,Amerikaanse eik,2022,Bakenberg,Schaarsbergen,52.0029725,5.8861426
