FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2014_25.11,701763,7,1763,-88,-47.47,40.53,0.29,-,- - - - 5 -,1,,,"POLYGON ((105779.45800000057 534961.743999999, 105772.52499999851 534963.8640000001, 105830.9990000017 535155.125, 105837.93200000003 535153.004999999, 105779.45800000057 534961.743999999))"
trend_2014_25.12,701777,7,1777,-82,-40.81,41.19,0.88,-,- - - - 5 -,1,,,"POLYGON ((105738.45800000057 534827.745000001, 105717.42000000179 534834.1770000011, 105775.89400000125 535025.438000001, 105796.93299999833 535019.006000001, 105738.45800000057 534827.745000001))"
trend_2014_25.13,701791,7,1791,-73,-36.76,36.24,0.1,-,- - - - 5 -,1,,,"POLYGON ((105698.45800000057 534693.745000001, 105696.06799999997 534694.4759999998, 105754.54199999943 534885.7369999997, 105756.93299999833 534885.006000001, 105698.45800000057 534693.745000001))"
trend_2014_25.14,701808,7,1808,-60,-22.47,37.53,0.1,-,- - - - 5 -,1,,,"POLYGON ((105655.10300000012 534576.0309999995, 105652.75299999863 534576.8859999999, 105721.15700000152 534764.8249999993, 105723.50699999928 534763.9690000005, 105655.10300000012 534576.0309999995))"
trend_2014_25.15,701827,7,1827,-53,-17.9,35.1,0.83,-,- - - - 5 -,1,,,"POLYGON ((105593.10300000012 534400.0309999995, 105573.60399999842 534407.1279999986, 105642.00800000131 534595.0670000017, 105661.50699999928 534587.9690000005, 105593.10300000012 534400.0309999995))"
trend_2014_25.16,701844,7,1844,-48,-14.14,33.86,1.65,-,- - - - 5 -,1,,,"POLYGON ((105530.92799999937 534217.0109999999, 105491.92500000075 534230.4400000013, 105557.0390000008 534419.5439999998, 105596.04100000113 534406.1140000001, 105530.92799999937 534217.0109999999))"
trend_2014_25.17,701862,7,1862,-41,-14.94,26.06,1.64,-,- - - - 5 -,1,,,"POLYGON ((105473.92799999937 534055.0109999999, 105435.16099999845 534068.3590000011, 105500.27499999851 534257.4629999995, 105539.04100000113 534244.1140000001, 105473.92799999937 534055.0109999999))"
trend_2014_25.18,701880,7,1880,-41,-12.89,28.11,1.77,-,- - - - 5 -,1,,,"POLYGON ((105410.92799999937 533877.0109999999, 105369.08900000155 533891.4169999994, 105434.20199999958 534080.5210000016, 105476.04100000113 534066.1140000001, 105410.92799999937 533877.0109999999))"
trend_2014_25.19,701896,7,1896,-49,-17.68,31.32,1.22,-,- - - - 5 -,1,,,"POLYGON ((105364.10300000012 533752.0309999995, 105335.44200000167 533762.4620000012, 105403.84600000083 533950.4010000005, 105432.50699999928 533939.9699999988, 105364.10300000012 533752.0309999995))"
trend_2014_25.20,701910,7,1910,-55,-17.98,37.02,1.49,-,- - - - 5 -,1,,,"POLYGON ((105317.10300000012 533620.0309999995, 105282.09899999946 533632.7710000016, 105350.50299999863 533820.7089999989, 105385.50699999928 533807.9690000005, 105317.10300000012 533620.0309999995))"
trend_2014_25.21,701925,7,1925,-61,-44.24,16.76,-0.14,>2024,- 2 - - 5 -,3,,,"POLYGON ((105335.50699999928 533666.9690000005, 105338.79600000009 533665.7719999999, 105270.39200000092 533477.8339999989, 105267.10300000012 533479.0309999995, 105335.50699999928 533666.9690000005))"
trend_2014_25.22,701940,7,1940,-65,-47.38,17.62,-0.52,>2024,- 2 - - 5 -,3,,,"POLYGON ((105285.50699999928 533524.9690000005, 105297.72300000116 533520.5229999982, 105229.31899999827 533332.5850000009, 105217.10300000012 533337.0309999995, 105285.50699999928 533524.9690000005))"
trend_2014_25.23,701955,7,1955,-64,-55.51,8.49,-0.98,2022,- 2 - - 5 -,3,,,"POLYGON ((105235.50699999928 533383.9690000005, 105258.52899999917 533375.5899999999, 105190.125 533187.6510000005, 105167.10300000012 533196.0309999995, 105235.50699999928 533383.9690000005))"
trend_2014_25.24,701969,7,1969,-62,-55.07,6.93,-1.29,2019,- 2 - - 5 -,3,,,"POLYGON ((105188.50600000098 533251.9699999988, 105218.81199999899 533240.9389999993, 105150.40799999982 533053.0009999983, 105120.10200000182 533064.0309999995, 105188.50600000098 533251.9699999988))"
trend_2014_25.25,302180,3,2180,326,293.78,-32.22,-4.06,-,1 - - - - -,4,,,"POLYGON ((189615.50699999928 610019.5870000012, 189608.42599999905 609918.3339999989, 189408.91299999878 609932.2859999985, 189415.99399999902 610033.5379999988, 189615.50699999928 610019.5870000012))"
trend_2014_25.26,302200,3,2200,360,314.34,-45.66,-5.16,-,1 - - - - -,4,,,"POLYGON ((189831.77600000054 610005.4719999991, 189820.53299999982 609876.9629999995, 189621.29399999976 609894.3940000013, 189632.53700000048 610022.9030000009, 189831.77600000054 610005.4719999991))"
trend_2014_25.27,302220,3,2220,360,347.2,-12.8,-5.14,-,1 - - - - -,4,,,"POLYGON ((190025.77600000054 609987.4719999991, 190014.57699999958 609859.4609999992, 189815.33799999952 609876.8920000009, 189826.53700000048 610004.9030000009, 190025.77600000054 609987.4719999991))"
trend_2014_25.28,302240,3,2240,390,387.08,-2.92,-4.44,-,1 - - - - -,4,,,"POLYGON ((190224.77600000054 609968.4719999991, 190215.10200000182 609857.8940000013, 190015.86300000176 609875.3260000013, 190025.53700000048 609985.9030000009, 190224.77600000054 609968.4719999991))"
trend_2014_25.29,302260,3,2260,350,415.61,65.61,-4.04,>2024,- - - - - -,3,,,"POLYGON ((190424.77600000054 609950.4719999991, 190415.97300000116 609849.8559999987, 190216.7340000011 609867.2870000005, 190225.53700000048 609967.9030000009, 190424.77600000054 609950.4719999991))"
trend_2014_25.30,302280,3,2280,300,445.37,145.37,-3.71,>2024,- - - - - -,3,,,"POLYGON ((190622.77600000054 609932.4719999991, 190614.69200000167 609840.0749999993, 190415.4530000016 609857.506000001, 190423.53700000048 609949.9030000009, 190622.77600000054 609932.4719999991))"
trend_2014_25.31,304800,3,4800,183,201.27,18.27,0.09,-,- - - - - -,1,,,"POLYGON ((170515.12200000137 604345.3779999986, 170513.50299999863 604343.8150000013, 170374.57200000063 604487.6829999983, 170376.19000000134 604489.2459999993, 170515.12200000137 604345.3779999986))"
trend_2014_25.32,910235,9,10235,110,176.05,66.05,1.45,-,- - - - - -,1,,,"POLYGON ((76497.92000000179 457544.59800000116, 76469.74799999967 457567.41099999845, 76595.61199999973 457722.83999999985, 76623.78400000185 457700.02699999884, 76497.92000000179 457544.59800000116))"
trend_2014_25.33,910288,9,10288,57,115.82,58.82,1.27,-,- - - - - -,1,,,"POLYGON ((76169.68299999833 457172.5920000002, 76145.72100000083 457193.4210000001, 76276.93299999833 457344.36300000176, 76300.89499999955 457323.53400000185, 76169.68299999833 457172.5920000002))"
trend_2014_25.34,910338,9,10338,27,104.85,77.85,-13.15,2019,- - - - - -,3,,,"POLYGON ((75957.89499999955 456928.53400000185, 76206.00600000098 456712.8539999984, 76074.79399999976 456561.9120000005, 75826.68299999833 456777.5920000002, 75957.89499999955 456928.53400000185))"
trend_2014_25.35,910391,9,10391,1,97.32,96.32,-3.1,>2024,- - - - - -,3,,,"POLYGON ((75611.89499999955 456529.53400000185, 75670.38500000164 456478.6889999993, 75539.17300000042 456327.7470000014, 75480.68299999833 456378.5920000002, 75611.89499999955 456529.53400000185))"
trend_2014_25.36,910437,9,10437,3,133.73,130.73,16.68,-,- - - - - -,1,,,"POLYGON ((75180.68299999833 456026.5920000002, 74865.9690000005 456300.16800000146, 74997.18100000173 456451.1099999994, 75311.89499999955 456177.53400000185, 75180.68299999833 456026.5920000002))"
trend_2014_25.37,910468,9,10468,21,106.76,85.76,-16.15,2019,- - - - - -,3,,,"POLYGON ((75114.89499999955 455943.53400000185, 75419.6090000011 455678.6499999985, 75288.39699999988 455527.70800000057, 74983.68299999833 455792.5920000002, 75114.89499999955 455943.53400000185))"
trend_2014_25.38,910488,9,10488,20,120.63,100.63,-3.08,>2024,- - - - - -,3,,,"POLYGON ((74985.89499999955 455790.53400000185, 75044.00800000131 455740.0170000009, 74912.79600000009 455589.07499999925, 74854.68299999833 455639.5920000002, 74985.89499999955 455790.53400000185))"
trend_2014_25.39,910507,9,10507,34,140.18,106.18,1.52,-,- - - - - -,1,,,"POLYGON ((74714.67500000075 455471.1770000011, 74685.56500000134 455495.6030000001, 74814.12200000137 455648.811999999, 74843.23200000077 455624.38599999994, 74714.67500000075 455471.1770000011))"
trend_2014_25.40,910527,9,10527,32,113.44,81.44,-11.45,2021,- - - - - -,3,,,"POLYGON ((74726.89499999955 455483.53400000185, 74942.93100000173 455295.73699999973, 74811.7190000005 455144.7950000018, 74595.68299999833 455332.5920000002, 74726.89499999955 455483.53400000185))"
trend_2014_25.41,910547,9,10547,46,91.19,45.19,-21.71,2016,- - - - - -,3,,,"POLYGON ((74596.89499999955 455329.53400000185, 75006.51399999857 454973.45699999854, 74875.30200000107 454822.5159999989, 74465.68299999833 455178.5920000002, 74596.89499999955 455329.53400000185))"
trend_2014_25.42,910567,9,10567,56,95.06,39.06,-25.17,2015,- - - - - -,3,,,"POLYGON ((74467.89499999955 455176.53400000185, 74942.79600000009 454763.70899999887, 74811.58399999887 454612.7670000009, 74336.68299999833 455025.5920000002, 74467.89499999955 455176.53400000185))"
trend_2014_25.43,910592,9,10592,56,150.77,94.77,-12.45,2021,- - - - - -,3,,,"POLYGON ((74293.23200000077 454972.38599999994, 74531.66299999878 454772.31799999997, 74403.10599999875 454619.1090000011, 74164.67399999872 454819.1770000011, 74293.23200000077 454972.38599999994))"
trend_2014_25.44,1603458,16,3458,-128,-113.71,14.29,0.13,-,- - - 4 - -,1,,,"POLYGON ((27467.81700000167 384787.69000000134, 27465.72899999842 384785.2010000013, 27312.51900000125 384913.7580000013, 27314.609000001103 384916.2479999997, 27467.81700000167 384787.69000000134))"
trend_2014_25.45,1700011,17,11,243,310.68,67.68,3.27,-,- - - - - -,1,,,"POLYGON ((28461.11499999836 381344.0549999997, 28504.436000000685 381413.3830000013, 28674.04600000009 381307.3990000002, 28630.72500000149 381238.0709999986, 28461.11499999836 381344.0549999997))"
trend_2014_25.46,1700031,17,31,197,248.78,51.78,-1.16,>2024,- - - 4 - -,3,,,"POLYGON ((28459.72500000149 381341.0709999986, 28444.357000000775 381316.4770000018, 28274.747999999672 381422.4609999992, 28290.11499999836 381447.0549999997, 28459.72500000149 381341.0709999986))"
trend_2014_25.47,1700051,17,51,157,189.54,32.54,-3.09,2024,- - - 4 - -,3,,,"POLYGON ((28274.754000000656 381454.65300000086, 28234.96700000018 381388.436999999, 28063.534000001848 381491.4439999983, 28103.320000000298 381557.66000000015, 28274.754000000656 381454.65300000086))"
trend_2014_25.48,1700071,17,71,179,164.86,-14.14,-6.68,-,1 - - 4 - -,4,,,"POLYGON ((28102.754000000656 381557.65300000086, 28016.743000000715 381414.506000001, 27845.309000000358 381517.51399999857, 27931.320000000298 381660.66099999845, 28102.754000000656 381557.65300000086))"
trend_2014_25.49,1700146,17,146,139,198.92,59.92,2.4,-,- - - - - -,1,,,"POLYGON ((27288.320000000298 382047.66000000015, 27319.221999999136 382099.08999999985, 27490.655999999493 381996.08300000057, 27459.754000000656 381944.65300000086, 27288.320000000298 382047.66000000015))"
trend_2014_25.50,1700161,17,161,108,154.94,46.94,2.24,-,- - - - - -,1,,,"POLYGON ((27160.320000000298 382124.66099999845, 27189.162000000477 382172.6620000005, 27360.596000000834 382069.65399999917, 27331.754000000656 382021.65300000086, 27160.320000000298 382124.66099999845))"
trend_2014_25.51,1700171,17,171,106,140.95,34.95,2.16,-,- - - 4 - -,1,,,"POLYGON ((26679.14699999988 382253.19900000095, 26686.662000000477 382306.6730000004, 26884.715999998152 382278.8379999995, 26877.20100000128 382225.36400000006, 26679.14699999988 382253.19900000095))"
trend_2014_25.52,1700188,17,188,104,135.48,31.48,-2.96,2024,- - - 4 - -,3,,,"POLYGON ((26728.20300000161 382246.0450000018, 26716.6259999983 382172.95600000024, 26519.08900000155 382204.2419999987, 26530.664999999106 382277.33100000024, 26728.20300000161 382246.0450000018))"
trend_2014_25.53,1700208,17,208,98,117.82,19.82,-3.15,2020,- - - 4 - -,3,,,"POLYGON ((26536.20300000161 382276.04399999976, 26523.88300000131 382198.26399999857, 26326.346000000834 382229.55000000075, 26338.664999999106 382307.33100000024, 26536.20300000161 382276.04399999976))"
trend_2014_25.54,1700230,17,230,78,114.28,36.28,1.07,-,- - - 4 - -,1,,,"POLYGON ((26120.664999999106 382340.33100000024, 26124.848999999464 382366.7520000003, 26322.38699999824 382335.46400000155, 26318.201999999583 382309.04399999976, 26120.664999999106 382340.33100000024))"
trend_2014_25.55,1700251,17,251,70,120.22,50.22,2.27,-,- - - 4 - -,1,,,"POLYGON ((25907.664999999106 382372.33100000024, 25916.541999999434 382428.3819999993, 26114.079999998212 382397.0949999988, 26105.201999999583 382341.04399999976, 25907.664999999106 382372.33100000024))"
trend_2014_25.56,1700271,17,271,75,121.47,46.47,-1.66,>2024,- - - 4 5 -,3,,,"POLYGON ((25908.201999999583 382371.04399999976, 25901.710000000894 382330.0549999997, 25704.173000000417 382361.3420000002, 25710.664999999106 382402.33100000024, 25908.201999999583 382371.04399999976))"
trend_2014_25.57,1700290,17,290,66,106.57,40.57,-2.63,>2024,- - - 4 5 -,3,,,"POLYGON ((25725.201999999583 382399.04399999976, 25714.916999999434 382334.1039999984, 25517.379000000656 382365.3909999989, 25527.664999999106 382430.33100000024, 25725.201999999583 382399.04399999976))"
trend_2014_25.58,1700308,17,308,76,108.74,32.74,1.27,-,- - - 4 5 -,1,,,"POLYGON ((25344.664999999106 382458.33100000024, 25349.631000000983 382489.69000000134, 25547.16899999976 382458.40300000086, 25542.201999999583 382427.04399999976, 25344.664999999106 382458.33100000024))"
trend_2014_25.59,1700324,17,324,77,89.99,12.99,-3.44,2017,- - - 4 5 -,3,,,"POLYGON ((25384.20300000161 382451.04399999976, 25370.7490000017 382366.1030000001, 25173.212000001222 382397.3900000006, 25186.664999999106 382482.33100000024, 25384.20300000161 382451.04399999976))"
trend_2014_25.60,1700336,17,336,78,88.45,10.45,-3.48,2017,- - - 4 5 -,3,,,"POLYGON ((25253.20100000128 382472.36400000006, 25241.09299999848 382386.2109999992, 25043.039000000805 382414.0450000018, 25055.14699999988 382500.1979999989, 25253.20100000128 382472.36400000006))"
trend_2014_25.61,1700352,17,352,75,93.13,18.13,-2.9,2020,- - - 4 5 -,3,,,"POLYGON ((24886.0009999983 382507.5379999988, 24891.05799999833 382435.21499999985, 24691.545000001788 382421.26399999857, 24686.48800000176 382493.5870000012, 24886.0009999983 382507.5379999988))"
trend_2014_25.62,1700373,17,373,67,88.56,21.56,-1.2,>2024,- - - 4 5 -,3,,,"POLYGON ((24672.0009999983 382493.5390000008, 24674.09299999848 382463.61100000143, 24474.58100000024 382449.66000000015, 24472.48800000176 382479.5870000012, 24672.0009999983 382493.5390000008))"
trend_2014_25.63,1700396,17,396,59,57.15,-1.85,-7.29,-,1 - - 4 5 -,4,,,"POLYGON ((24442.0009999983 382479.5379999988, 24454.71400000155 382297.7320000008, 24255.20100000128 382283.7809999995, 24242.48800000176 382465.5870000012, 24442.0009999983 382479.5379999988))"
trend_2014_25.64,1700413,17,413,49,46.34,-2.66,-6.38,-,1 - - 4 5 -,4,,,"POLYGON ((24269 382469.5379999988, 24280.127000000328 382310.4270000011, 24080.61400000006 382296.4759999998, 24069.48800000176 382455.5870000012, 24269 382469.5379999988))"
trend_2014_25.65,1700421,17,421,87,89.76,2.76,-3.93,-,- - - 4 5 -,3,,,"POLYGON ((23746.6790000014 382336.66000000015, 23797.28200000152 382252.44299999997, 23625.848999999464 382149.4360000007, 23575.245999999344 382233.65300000086, 23746.6790000014 382336.66000000015))"
trend_2014_25.66,1600840,16,840,227,323.24,96.24,0.36,-,- - - - - -,1,,,"POLYGON ((29879.469000000507 403010.58900000155, 29879.6259999983 403019.5879999995, 30079.594999998808 403016.09699999914, 30079.438000001013 403007.09899999946, 29879.469000000507 403010.58900000155))"
trend_2014_25.67,1600860,16,860,210,331.56,121.56,2.75,-,- - - - - -,1,,,"POLYGON ((29679.469000000507 403012.58900000155, 29680.66899999976 403081.3289999999, 29880.63800000027 403077.8379999995, 29879.438000001013 403009.09899999946, 29679.469000000507 403012.58900000155))"
trend_2014_25.68,1600880,16,880,199,316.68,117.68,4.3,-,- - - - - -,1,,,"POLYGON ((29479.469000000507 403015.58900000155, 29481.344999998808 403123.0729999989, 29681.313999999315 403119.58199999854, 29679.438000001013 403012.09899999946, 29479.469000000507 403015.58900000155))"
trend_2014_25.69,1600900,16,900,165,244.54,79.54,-1.61,>2024,- - - - - -,3,,,"POLYGON ((29479.438000001013 403015.09800000116, 29478.73600000143 402974.85500000045, 29278.765999998897 402978.3449999988, 29279.469000000507 403018.58900000155, 29479.438000001013 403015.09800000116))"
trend_2014_25.70,1600920,16,920,129,158.76,29.76,-4.46,2020,- - - - - -,3,,,"POLYGON ((29279.438000001013 403018.09800000116, 29277.49199999869 402906.61499999836, 29077.522999998182 402910.10599999875, 29079.469000000507 403021.58900000155, 29279.438000001013 403018.09800000116))"
trend_2014_25.71,1600940,16,940,67,93.16,26.16,-4.56,2019,- - - - - -,3,,,"POLYGON ((29080.438000001013 403021.09899999946, 29078.447999998927 402907.1160000004, 28878.47899999842 402910.60599999875, 28880.469000000507 403024.58900000155, 29080.438000001013 403021.09899999946))"
trend_2014_25.72,1600950,16,950,30,65.37,35.37,-6,2019,- - - - - -,3,,,"POLYGON ((28718.107000000775 403018.47399999946, 28754.39600000158 402872.9290000014, 28560.337000001222 402824.5450000018, 28524.04899999872 402970.08900000155, 28718.107000000775 403018.47399999946))"
trend_2014_25.73,1600965,16,965,60,120.72,60.72,-4.96,>2024,- - - - - -,3,,,"POLYGON ((28318.602000001818 402867.0309999995, 28380.60300000012 402759.64400000125, 28207.39699999988 402659.64400000125, 28145.39699999988 402767.0309999995, 28318.602000001818 402867.0309999995))"
trend_2014_25.74,1600985,16,985,97,156.23,59.23,-4.21,>2024,- - - - - -,3,,,"POLYGON ((28159.651999998838 402776.10599999875, 28210.677999999374 402684.0529999994, 28035.754000000656 402587.08999999985, 27984.727000001818 402679.14400000125, 28159.651999998838 402776.10599999875))"
trend_2014_25.75,1601005,16,1005,145,191.73,46.73,-2.62,>2024,- - - - - -,3,,,"POLYGON ((27969.60300000012 402671.0320000015, 28002.35300000012 402614.30700000003, 27829.147999998182 402514.30700000003, 27796.397999998182 402571.0309999995, 27969.60300000012 402671.0320000015))"
trend_2014_25.76,1601025,16,1025,184,231.84,47.84,-0.35,>2024,- - - - - -,3,,,"POLYGON ((27795.60300000012 402573.0320000015, 27799.97800000012 402565.4539999999, 27626.772999998182 402465.4539999999, 27622.397999998182 402473.0320000015, 27795.60300000012 402573.0320000015))"
trend_2014_25.77,1200650,12,650,286,940.83,654.83,6.46,-,- - - - - -,1,,,"POLYGON ((57738.00200000033 429593.5379999988, 57749.267000000924 429754.64499999955, 57948.78000000119 429740.69299999997, 57937.51399999857 429579.5870000012, 57738.00200000033 429593.5379999988))"
trend_2014_25.78,1200675,12,675,296,994.89,698.89,12.14,-,- - - - - -,1,,,"POLYGON ((57400.56199999899 429583.09899999946, 57395.265000000596 429886.5520000011, 57595.234999999404 429890.04300000146, 57600.53200000152 429586.58900000155, 57400.56199999899 429583.09899999946))"
trend_2014_25.79,1200700,12,700,311,1016.76,705.76,12.88,-,- - - - - -,1,,,"POLYGON ((57147.56199999899 429578.09800000116, 57141.94299999997 429900.0489999987, 57341.91200000048 429903.5399999991, 57347.53200000152 429581.58900000155, 57147.56199999899 429578.09800000116))"
trend_2014_25.80,1200725,12,725,315,1017.18,702.18,13.25,-,- - - - - -,1,,,"POLYGON ((56900.56199999899 429573.09899999946, 56894.78099999949 429904.2980000004, 57094.75 429907.7890000008, 57100.53200000152 429576.58900000155, 56900.56199999899 429573.09899999946))"
trend_2014_25.81,1200750,12,750,270,975.21,705.21,13.26,-,- - - - - -,1,,,"POLYGON ((56580.22399999946 429558.47199999914, 56551.33199999854 429888.7109999992, 56750.5709999986 429906.1420000009, 56779.46299999952 429575.90300000086, 56580.22399999946 429558.47199999914))"
trend_2014_25.82,1200775,12,775,291,889.15,598.15,7.8,-,- - - - - -,1,,,"POLYGON ((56216.27499999851 429476.36499999836, 56175.732000000775 429667.1039999984, 56371.36199999973 429708.6860000007, 56411.90500000119 429517.9470000006, 56216.27499999851 429476.36499999836))"
trend_2014_25.83,1200800,12,800,291,819.92,528.92,6.65,-,- - - - - -,1,,,"POLYGON ((55972.27499999851 429425.36499999836, 55937.710000000894 429587.9820000008, 56133.33900000155 429629.56500000134, 56167.903999999166 429466.9479999989, 55972.27499999851 429425.36499999836))"
trend_2014_25.84,1200825,12,825,299,745.01,446.01,7.12,-,- - - - - -,1,,,"POLYGON ((55727.27499999851 429373.36499999836, 55690.267000000924 429547.4759999998, 55885.89600000158 429589.05799999833, 55922.90500000119 429414.9479999989, 55727.27499999851 429373.36499999836))"
trend_2014_25.85,1200850,12,850,300,667.81,367.81,7.24,-,- - - - - -,1,,,"POLYGON ((55482.27499999851 429322.36499999836, 55444.642999999225 429499.41000000015, 55640.27199999988 429540.9919999987, 55677.90500000119 429363.9479999989, 55482.27499999851 429322.36499999836))"
trend_2014_25.86,1200875,12,875,297,588.22,291.22,7.45,-,- - - - - -,1,,,"POLYGON ((55236.27499999851 429270.36499999836, 55197.55200000107 429452.5450000018, 55393.18100000173 429494.1279999986, 55431.903999999166 429311.9479999989, 55236.27499999851 429270.36499999836))"
trend_2014_25.87,1200900,12,900,266,507.94,241.94,7.67,-,- - - - - -,1,,,"POLYGON ((54909.9990000017 429189.0760000013, 54853.936000000685 429372.4470000006, 55045.197000000626 429430.9210000001, 55101.25899999961 429247.55000000075, 54909.9990000017 429189.0760000013))"
trend_2014_25.88,301540,3,1540,-12,21.6,33.6,-10.89,2017,- - - 4 5 6,3,,,"POLYGON ((183076.46400000155 609711.9030000009, 183100.19200000167 609440.6889999993, 182900.9530000016 609423.2580000013, 182877.2250000015 609694.4719999991, 183076.46400000155 609711.9030000009))"
trend_2014_25.89,301560,3,1560,-9,31.27,40.27,-6.6,2020,- - - 4 5 6,3,,,"POLYGON ((183294.00600000098 609728.5379999988, 183305.5159999989 609563.9409999996, 183106.00299999863 609549.9890000001, 183094.49399999902 609714.5870000012, 183294.00600000098 609728.5379999988))"
trend_2014_25.90,301580,3,1580,-1,40.96,41.96,-4.52,2023,- - - 4 5 6,3,,,"POLYGON ((183494.00600000098 609745.5379999988, 183501.88899999857 609632.8139999993, 183302.3759999983 609618.8619999997, 183294.49399999902 609731.5870000012, 183494.00600000098 609745.5379999988))"
trend_2014_25.91,301600,3,1600,6,55.45,49.45,5.02,-,- - - 4 5 6,1,,,"POLYGON ((183476.22399999946 609745.4719999991, 183465.28599999845 609870.493999999, 183664.5249999985 609887.925999999, 183675.46400000155 609762.9030000009, 183476.22399999946 609745.4719999991))"
trend_2014_25.92,301620,3,1620,7,53.21,46.21,1.54,-,- - - 4 5 6,1,,,"POLYGON ((183674.22399999946 609763.4719999991, 183670.86899999902 609801.8249999993, 183870.10799999908 609819.256000001, 183873.46299999952 609780.9030000009, 183674.22399999946 609763.4719999991))"
trend_2014_25.93,301640,3,1640,10,57.5,47.5,0.26,-,- - - 4 5 6,1,,,"POLYGON ((183874.22399999946 609782.4719999991, 183873.65799999982 609788.9470000006, 184072.89699999988 609806.3790000007, 184073.46299999952 609799.9030000009, 183874.22399999946 609782.4719999991))"
trend_2014_25.94,301660,3,1660,7,42.39,35.39,-1.83,>2024,- - - 4 5 6,3,,,"POLYGON ((184272.46299999952 609818.9030000009, 184276.44999999925 609773.3269999996, 184077.2109999992 609755.8960000016, 184073.22399999946 609801.4719999991, 184272.46299999952 609818.9030000009))"
trend_2014_25.95,301680,3,1680,13,48.87,35.87,4.15,-,- - - 4 5 6,1,,,"POLYGON ((184272.22399999946 609819.4719999991, 184263.18200000003 609922.8269999996, 184462.4210000001 609940.2580000013, 184471.46299999952 609836.9030000009, 184272.22399999946 609819.4719999991))"
trend_2014_25.96,301700,3,1700,20,40.88,20.88,3.21,-,- - - 4 5 6,1,,,"POLYGON ((184473.22399999946 609838.4719999991, 184466.23000000045 609918.4169999994, 184665.4690000005 609935.8480000012, 184672.46299999952 609855.9030000009, 184473.22399999946 609838.4719999991))"
trend_2014_25.97,301720,3,1720,19,33.29,14.29,-5.73,2016,- - - 4 5 -,3,,,"POLYGON ((184872.46299999952 609874.9030000009, 184884.94799999893 609732.1979999989, 184685.70899999887 609714.7670000009, 184673.22399999946 609857.4719999991, 184872.46299999952 609874.9030000009))"
