SellingPointNumber,SellingPointId,SellingPointDesc,StartDateSellingPoint,EndDateSellingPoint,AreaManagerId,AreaId
112,810076,Parkeergarage Castellum,20200225,29991231,484,484_CAST
115,810079,Parkeerterein Bospark,20200225,29991231,484,484_BOSPAR
113,810077,Parkeerdak Aarhof,20200225,29991231,484,484_AARHOF
114,810078,Parkeerdak Hoogvliet,20200225,29991231,484,484_PARAD
119,810104,Garage Stadhuisplein,20200608,29991231,2579,GARSTAD
123,810579,Parkeergarage Stationsplein,20200608,29991231,150,150_LEEUW
117,810102,Garage Amarena,20200608,29991231,2579,GARAMERE
74,812003,Kruisstraat,20200817,29991231,344,KRUISSTR
73,812002,Kop van Lombok,20200817,29991231,344,KVL
24420,4472,NV Station,20130101,20291231,394,4472
1169,26071,,20190116,29991231,202,BP_26071
19230,21882,Sophiastraat 4 - B80708,20161001,20190524,758,A_A6
20347,16943,Zuiderzeeweg 50_BORD,20220211,29991231,363,T16B
24428,4455,HD Hfdw-W,20100101,20291231,394,4455
19206,21881,Spoorstraat 3 - B 80514,20161001,20190524,758,A_A6
19204,21881,Delpratsingel 1 - B 80505,20161001,20190524,758,A_A6
19330,21895,Nijverheidssingel 5 - B 80590,20170101,20190524,758,A_A7
19273,21886,Bernhardsingel 3 - B 80633,20161001,20190524,758,B_B4
7574,2233,ZEILSTR 89 (4056),20090201,20210705,518,T43F
19039,2268,KRANENBURGWEG 141 (5391),20171130,20200310,518,T43F
19278,21886,Beatrixstraat 1 - B 80630,20161001,20190524,758,B_B4
19238,21883,Pelmolen 1-B,20181001,20190524,758,A11_A7
19215,21882,Nassaustraat 2 - B 80572,20161001,20190524,758,A_A6
19013,2100,HARSTENHOEKWEG 73 (3411),20000121,20200310,518,T43B
19175,21836,Marksingel 3 - B 80543,20161001,20190524,758,A_A6
19195,21880,Koolwijkpark 2 - B 80703,20161001,20190524,758,B1_B2_B4
19272,21886,Balfortstraat 2 - B 80610,20161001,20190524,758,B_B4
19331,21895,Nijverheidssingel 6 - B 80591,20170101,20190524,758,A_A7
19287,21887,Hertog Janlaan 2 - B 80628,20161001,20190524,758,B_B4
19134,21806,Beyerd-Vlaszak 4 - B 80691,20161001,20190524,758,A3_A7
19319,21892,Nachtegaalstraat 1,20161001,20190524,758,B9_B10_B12
19207,21881,Meerten Verhoffstraat 2 - B 80510,20161001,20190228,758,A_A6
19245,21884,Spuistraat 1 - B 80521,20161001,20190524,758,A_A6_1305
19313,21892,Leeuwerikstraat 1,20161001,20190524,758,B9_B10_B12
19234,21882,J.F. Kennedylaan 1 - B 80548,20161001,20190524,758,A_A6
19304,21890,Past Pottersplein 1,20161001,20190524,758,B_15
19228,21882,Nw Boschstraat 1 - B 80573,20161001,20190524,758,A_A6
19164,21823,Haagdijk 4 - B 80547,20161001,20190524,758,A1_A2_A6
682,8154,,20110101,20500101,153,070101
19223,21882,Kloosterlaan 3 - B 80711,20161001,20190524,758,A_A6
19324,21892,Industriekade 1 - B80748,20190301,20190524,758,B9_B10_B12
19201,21881,Meerten Verhoffstraat 1 - B 80509,20161001,20190524,758,A_A6
19200,21881,Terheijdenstraat 1 - B 80517,20161001,20190524,758,A_A6
19308,21891,Ceresstraat 2,20161001,20190524,758,B3_B5_B11
19243,21884,Zijlstraat 1 - B 80522,20161001,20190524,758,A_A6_1305
19236,21882,Mauritsstraat 1 - B 80565,20161001,20190524,758,A_A6
24433,4452,HD Raadh C,20130101,20291231,394,4452
19283,21886,Vredenburchsingel 3 - B 80622,20161001,20190524,758,B_B4
19178,21846,Nw Ginnekenstraat 1 - B 80576,20161001,20190524,758,A4_A5_A8
19233,21882,Mauritssingel 2 - B 80716,20161001,20190524,758,A_A6
19130,21806,Beyerd-Vlaszak 6 - B 80743,20171127,20190524,758,A3_A7
23902,4451,HD Cent B,20130101,20221215,394,4451
19137,21807,Boschstraat 2 - B 80527,20161001,20190524,758,A1_A2_A6
24421,4461,Achter Restaurant Den Burgh,20220915,20291231,394,4461
566,8006,,20110101,20500101,153,030101
19131,21806,Beyerd-Vlaszak 3 - B 80690,20161001,20190524,758,A3_A7
24426,4457,HD Station,20130101,20291231,394,4457
19222,21882,Nassausingel 2 - B 80569,20161001,20190524,758,A_A6
19148,21810,Concordiastraat 2 - B 80537,20161001,20190524,758,A_A6
19279,21886,Gen. van de Hamsingel 1 - B 80614,20161001,20190524,758,B_B4
19135,21806,Beyerd-Vlaszak 5 - B 80742,20171127,20190524,758,A3_A7
216,8927,,20120101,20210920,80,A2
23889,4491,Schiphol C,20130101,20221215,394,4491
19186,21865,Van Goorstraat 1 - B 80603,20161001,20190524,758,A_A6
23895,4457,HD Station,20130101,20221215,394,4457
19248,21884,Nw Leuvenaarstraat 2 - B 80585,20161001,20190524,758,A_A6_1305
19136,21807,Boschstraat 1 - B 80526,20161001,20190524,758,A1_A2_A6
19311,21891,Ceresstraat 1,20161001,20190524,758,B3_B5_B11
16549,7452,A81-Leeuwenbrug,20171130,20211123,150,ZONE_3
19251,21884,Schorsmolenstraat 1 - B 80594,20161001,20190524,758,A_A6_1305
613,8061,,20110101,20500101,153,010101
19141,21809,Chasseveld 8 - B 80535,20161001,20190524,758,A3_A7
19296,21890,Speelhuislaan 6 - B80749,20190301,20190524,758,B_15
19328,21893,Minckelersstraat 1,20161001,20190524,758,B10_B12
24427,4456,HD Cent A,20130101,20291231,394,4456
241,8962,,20120101,20500101,80,A1
19220,21882,Valkenstraat 1 - B 80709,20161001,20190524,758,A_A6
19333,21895,Nijverheidssingel 2 - B 80587,20170101,20190524,758,A_A7
19212,21881,Spoorstraat 4 - B 80515,20161001,20190524,758,A_A6
19297,21890,Speelhuislaan 2,20161001,20190524,758,B_15
19229,21882,Nassaustraat 1 - B 80571,20161001,20190524,758,A_A6
5450,3850,,20150601,29991231,375,BPM
19023,2233,TREILERWEG 36 (5400),20171130,20200310,518,T43F
19666,30033,,20210901,20220701,344,3300
1180,26071,,20190116,29991231,202,BP_26071
19291,21887,Hertog Janlaan 1 - B 80627,20161001,20190524,758,B_B4
19146,21809,Chasseveld 4 - B 80744,20171127,20190524,758,A3_A7
19231,21882,Nassausingel 1 - B 80568,20161001,20190524,758,A_A6
708,8182,,20110101,20500101,153,060101
19702,30201,,20210401,20220701,344,20100
19326,21893,Lachappelstraat 1,20161001,20190524,758,B10_B12
23893,4459,HD Verzetswk C,20130101,20221215,394,4459
23894,4458,HD Beukenh,20130101,20221215,394,4458
18595,21753,Rembrandtweg,20160901,20191128,362,100A5
19271,21886,Vredenburchsingel 1 - B 80620,20161001,20190524,758,B_B4
19225,21882,Sophiastraat 3 - B 80600,20161001,20190524,758,A_A6
19276,21886,Vredenburchsingel 2 - B 80621,20161001,20190524,758,B_B4
19302,21890,Speelhuislaan 5,20161001,20190524,758,B_15
19208,21881,Meerten Verhoffstraat 2 - B 80510,20161001,20190524,758,A_A6
23892,4460,HD Raadhuis B,20150101,20221215,394,4460
168,8760,,20180101,29991231,72,VIGNET
19133,21806,Beyerd-Vlaszak 2 - B 80689,20161001,20190524,758,A3_A7
19285,21886,Bernhardsingel 2 - B 80632,20161001,20190524,758,B_B4
19144,21809,Chasseveld 6 - B 80533,20161001,20190524,758,A3_A7
19290,21887,Lovensdijkstraat 1 - B 80629,20161001,20190524,758,B_B4
19149,21810,Concordiastraat 3 - B 80538,20161001,20190524,758,A_A6
19147,21809,Chasseveld 1 - B 80529,20161001,20190524,758,A3_A7
19143,21809,Chasseveld 9- B 80745,20171127,20190524,758,A3_A7
564,8004,,20110101,20500101,153,010201
19257,21884,Nw Leuvenaarstraat 1 - B 80584,20161001,20190524,758,A_A6_1305
218,8929,,20120101,20210920,80,A2
19254,21884,Middellaan 2 - B 80567,20161001,20190524,758,A_A6_1305
8456,2258,LEYWEG 332 (4709),20130701,20211011,518,T19
19241,21884,Zijlstraat 2 - B 80523,20161001,20190228,758,A_A6_1305
18678,21787,,20210927,20211119,362,16
19270,21886,Irenestraat 1 - B 80617,20161001,20190524,758,B_B4
19145,21809,Chasseveld 3 - B 80531,20161001,20190524,758,A3_A7
158,8754,,20180101,29991231,72,VOORSTRAAT
18602,21758,Ten westen van Stadshart,20160901,20191128,362,11
19252,21884,Leuvenaarstraat 1 - B 80557,20161001,20190524,758,A_A6_1305
19132,21806,Beyerd-Vlaszak 1 - B 80688,20161001,20190524,758,A3_A7
19320,21892,Kwartelstraat 1,20161001,20190524,758,B9_B10_B12
19194,21880,Koolwijkpark 4 - B 80705,20161001,20190524,758,B1_B2_B4
19275,21886,Markendaalseweg 5 - B 80619,20161001,20190524,758,B_B4
19282,21886,Balfortstraat 3 - B 80611,20161001,20190524,758,B_B4
19317,21892,Terheijdenseweg 1,20161001,20190524,758,B9_B10_B12
19321,21892,Pauwstraat 1,20161001,20190524,758,B9_B10_B12
19315,21892,Polderstraat 2 - B80752,20190301,20190524,758,B9_B10_B12
19277,21886,Bernhardsingel 1 - B 80631,20161001,20190228,758,B_B4
19153,21816,Gasthuisvelden 3 (Terrein) - B 80640,20161001,20190524,758,B3_B5
19177,21846,Nw Ginnekenstraat 3 - B 80578,20161001,20190524,758,A4_A5_A8
19218,21882,Seeligsingel 2 - B 80597,20161001,20190524,758,A_A6
1102,26001,,20190116,29991231,202,BP_26001
19213,21881,Emmastraat 1 - B 80507,20161001,20190524,758,A_A6
18679,21787,,20210927,20211119,362,16
19239,21883,Nw Huizen 1 - B 80583,20161001,20190524,758,A11_A7
19197,21880,Koolwijkpark 1 - B 80702,20161001,20190524,758,B1_B2_B4
19173,21836,Marksingel 1 - B 80562,20161001,20190524,758,A_A6
18628,21767,Ten westen van Rembrandtweg en ten zuiden van Gr.v.Prinster.,20160901,20191128,362,1WEST
19216,21882,J.F. Kennedylaan 2 - B 80549,20161001,20190524,758,A_A6
8757,7028,Langegracht,20220719,29991231,546,ZONE_A
8804,7000,Rapenburg,20220613,29991231,546,ZONE_7000
18608,21759,Ten noordwesten van Stadshart,20160901,20191128,362,12
8795,7000,Oude Vest,20220613,29991231,546,ZONE_7000
18615,21760,Ten noordoosten van Stadshart,20160901,20191128,362,13
217,8928,,20120101,20210920,80,A2
19152,21816,Gasthuisvelden 2 (Terrein) - B 80639,20161001,20190524,758,B3_B5
8797,7000,Oude Vest,20220613,29991231,546,ZONE_7000
8806,7000,Steenschuur,20220613,29991231,546,ZONE_7000
18992,1822,G DEYNOOTWEG 994 (1295),19921106,20200310,518,T43
1175,26071,,20190116,29991231,202,BP_26071
19202,21881,Spoorstraat 2 - B 80513,20161001,20190524,758,A_A6
8773,7000,Hogewoerd,20220613,29991231,546,ZONE_7000
19199,21881,Academiesingel 1 - B 80501,20161001,20190524,758,A_A6
19226,21882,Nassausingel 3 - B 80570,20161001,20190524,758,A_A6
8782,7000,Kraaierstraat,20220613,29991231,546,ZONE_7000
8766,7000,Korte Mare,20220613,29991231,546,ZONE_7000
8768,7006,Doezastraat,20221212,29991231,546,ZONE_A
19266,21886,Dr van Campenstraat 1 - B 80613,20161001,20190524,758,B_B4
19312,21892,Oude Terheijdenseweg 1,20161001,20190524,758,B9_B10_B12
8767,7006,Doezastraat,20221212,29991231,546,ZONE_A
18596,21753,Rembrandtweg,20160901,20191128,362,100A5
19203,21881,Academiesingel 2 - B 80502,20161001,20190524,758,A_A6
219,8930,,20120101,20210920,80,A2
19011,2082,STEVINSTR 187 (2554),19960502,20200310,518,T43J
9988,36221,Sluis,20191101,20230101,713,DINSDSTR
8791,7000,Nieuwe Rijn,20220613,29991231,546,ZONE_7000
19298,21890,Speelhuislaan 3,20161001,20190524,758,B_15
19138,21807,Boschstraat 3 - B 80528,20161001,20190524,758,A1_A2_A6
8800,7000,Plantage,20220613,29991231,546,ZONE_7000
8790,7029,Levendaal,20220719,29991231,546,ZONE_A
19142,21809,Chasseveld 5 - B 80532,20161001,20190524,758,A3_A7
19185,21865,Van Goorstraat 2 - B 80604,20161001,20190524,758,A_A6
8465,2258,LEYWEG 574 (4708),20130701,20211011,518,T19
8810,7000,Zonneveldstraat,20220613,29991231,546,ZONE_7000
19171,21834,Markendaalseweg 2 - B 80560,20161001,20190524,758,A_A6_1304
8232,2248,BREEZANDSTR 16 (5254),20150202,20210705,518,T43S
18592,21752,Nieuw Loopveld,20160901,20191128,362,100A2
20292,7000,Oude Vest,20220613,29991231,546,ZONE_7000
8794,7000,Oude Varkenmarkt,20220613,29991231,546,ZONE_7000
19316,21892,Polderstraat 1 - B80753,20190301,20190524,758,B9_B10_B12
19232,21882,Sophiastraat 1 - B 80598,20161001,20190524,758,A_A6
18600,21758,Ten westen van Stadshart,20160901,20191128,362,11
19196,21880,Koolwijkpark 3 - B 80704,20161001,20190524,758,B1_B2_B4
8780,7000,Kaiserstraat,20220613,29991231,546,ZONE_7000
1091,26001,,20190116,29991231,202,BP_26001
9981,36209,Sluis,20191101,20230101,713,NIEUWEWEG
8805,7000,Rapenburg,20220613,29991231,546,ZONE_7000
18620,21761,Ten oosten van Stadshart,20160901,20191128,362,14
19205,21881,Academiesingel 4 - B 80504,20161001,20190524,758,A_A6
18606,21759,Ten noordwesten van Stadshart,20160901,20191128,362,12
8802,7000,Rapenburg,20220613,29991231,546,ZONE_7000
19284,21886,Balfortstraat 1 - B 80609,20161001,20190524,758,B_B4
8781,7000,Klokpoort,20220613,29991231,546,ZONE_7000
8792,7000,Oude Singel,20220613,29991231,546,ZONE_7000
19274,21886,Gen. van der Plaatstraat 2 - B 80616,20161001,20190524,758,B_B4
8770,7000,Haven,20220613,29991231,546,ZONE_7000
19303,21890,- Belcrumweg 1 - B80747,20190301,20190524,758,B_15
8798,7000,Oude Vest,20220613,29991231,546,ZONE_7000
8778,7000,Kaasmarkt,20220613,29991231,546,ZONE_7000
19260,21884,Zijlstraat 2 - B 80523,20161001,20190524,758,A_A6_1305
8776,7000,Houtmarkt,20220613,29991231,546,ZONE_7000
19247,21884,Adr v Bergenstraat 4 - 80714,20161001,20190524,758,A_A6_1305
8801,7000,Rapenburg,20220613,29991231,546,ZONE_7000
245,8968,,20120101,20500101,80,D
19166,21823,Haagdijk 2 - B 80545,20161001,20190524,758,A1_A2_A6
9990,36227,Sluis,20191101,20230101,713,NIEUWSTR
19322,21892,van Voorst tot Voorststraat 1,20161001,20190524,758,B9_B10_B12
8793,7000,Oude Singel,20220613,29991231,546,ZONE_7000
8772,7000,Herengracht,20220613,29991231,546,ZONE_7000
580,8021,,20110101,20500101,153,010201
19280,21886,Bernhardsingel 1 - B 80631,20161001,20190524,758,B_B4
19198,21881,Spoorstraat 1 - B 80512,20161001,20190524,758,A_A6
7547,2233,VISAFSLAGWEG  (5402),20171130,20210802,518,T43F
19165,21823,Haagdijk 1 - B 80544,20161001,20190524,758,A1_A2_A6
19179,21846,Nw Ginnekenstraat 4 - B 80579,20161001,20190524,758,A4_A5_A8
19140,21809,Chasseveld 2 - B 80530,20161001,20190524,758,A3_A7
19323,21892,Kivietstraat 1,20161001,20190524,758,B9_B10_B12
19176,21846,Nw Ginnekenstraat 2 - B 80577,20161001,20190524,758,A4_A5_A8
19170,21834,Markendaalseweg 1 - B 80559,20161001,20190524,758,A_A6_1304
19235,21882,Sophiastraat 2 - B 80599,20161001,20190524,758,A_A6
19008,2077,IJSCLUBWEG 24 (4652),20121201,20200310,518,T11
1141,26041,,20190116,29991231,202,BP_26041
19227,21882,Kloosterlaan 2 - B 80710,20161001,20190524,758,A_A6
7572,2233,KIELSTR 15 (4671),20130601,20210705,518,T43F
19139,21809,Chasseveld 7 - B 80534,20161001,20190524,758,A3_A7
19267,21886,Zaanmarkstraat 1 - B 80625,20161001,20190524,758,B_B4
19253,21884,Adr v Bergenstraat 2 - B 80525,20161001,20190524,758,A_A6_1305
19154,21816,Gasthuisvelden 1 (Terrein) - B 80638,20161001,20190524,758,B3_B5
19209,21881,Stationsweg 1 - B 80516,20161001,20190524,758,A_A6
19255,21884,Nw Prinsenkade 1 - 80715,20161001,20190524,758,A_A6_1305
19217,21882,Mauritssingel 1 - B 80564,20161001,20190524,758,A_A6
19318,21892,Vinkstraat 1,20161001,20190524,758,B9_B10_B12
19325,21893,Christian Huygenstraat 1,20161001,20190524,758,B10_B12
19259,21884,Adr v Bergenstraat 3 - 80713,20161001,20190524,758,A_A6_1305
19269,21886,Gen. van der Plaatstraat 1 - B 80615,20161001,20190524,758,B_B4
19240,21883,Fellenoordstraat 1 - B 80539,20161001,20190524,758,A11_A7
19309,21891,Oranjesingel 1,20161001,20190524,758,B3_B5_B11
19158,21820,Ginnekenmarkt 1 - B 80642,20161001,20190524,758,BL14M00G30
16464,17362,Molenstraat 1a_BORD,20201211,20230101,363,T18A
18607,21759,Ten noordwesten van Stadshart,20160901,20191128,362,12
251,8974,,20120101,20500101,80,B5
16430,17328,Lobbrich Boudgerslaan 36,20201130,20230101,363,T18A
16449,17347,E. du Perronstraat 1_BORD,20201211,20230101,363,T18A
18677,21787,,20210927,20211119,362,16
1749,72014,,20120604,29991231,361,72014
1154,26061,,20190116,29991231,202,BP_26061
11982,17316,Oudegracht 65,20201119,20210525,363,T18A
16478,17376,Achter Het Vosje t/o 26_BORD,20201211,20230101,363,T18A
10206,21875,Singelzone Inloopstraten incl. 1e 15 min. gratis-Wilhelminastraat,20161001,20300101,758,BL14M00G30
22703,34217,Centrum toegang leveranciers,20220401,29991231,203,CTG
7207,2082,DOORNIKSESTR 33 (3611),20030106,20210705,518,T43J
16477,17375,Achter Het Vosje t/o 12_BORD,20201211,20230101,363,T18A
12329,17381,Korte Muiderweg 23_BORD,20210219,20210525,363,T18A
16479,17377,Oudegracht 109_BORD,20201211,20230101,363,T18A
24446,72010,,20230101,29991231,361,72010
10177,21820,Singelzone Inloopstraten incl. 1e 15 min. gratis-Ginnekenweg,20161001,20300101,758,BL14M00G30
12263,17361,Achterherengracht 1a_BORD,20201211,20210525,363,T18A
19374,51301,51301,20130101,20190429,855,CITYRING
12246,17344,Lobbrich Boudgerslaan 1_BORD,20201211,20210525,363,T18A
22705,34224,Centrum toegang leveranciers,20220401,29991231,203,CTG
630,8090,,20110101,20500101,153,080101
22704,34227,Gowthorperplein,20220401,29991231,203,GOWTHORPPL
1087,26001,,20190116,29991231,202,BP_26001
11989,17321,Nieuwstraat 58,20201130,20210525,363,T18A
19010,2082,KORTRIJKSESTR 14 (3378),19991025,20200310,518,T43J
11984,17318,Nieuwstad 54,20201119,20210525,363,T18A
16416,17314,Achtergracht 18,20201119,20230101,363,T18A
11979,17313,Herenstraat 30,20201119,20210525,363,T18A
16796,3013,,20200801,20210923,14,3013
12250,17348,P.C. Boutensstraat 13_BORD,20201211,20210525,363,T18A
16451,17349,Stationsplein 17_BORD,20201211,20230101,363,T18A
19381,51301,BINNENST2,20181201,20191001,855,CITYRING
16455,17353,Jozef Israëlstraat 2_BORD,20201211,20230101,363,T18A
11999,17331,Lobbrich Boudgerslaan 13,20201130,20210525,363,T18A
235,8952,,20120101,20500101,80,B4
16462,17360,Kerklaan 3_BORD,20201211,20230101,363,T18A
12249,17347,E. du Perronstraat 1_BORD,20201211,20210525,363,T18A
16422,17320,Nieuwstad 14,20201119,20230101,363,T18A
19376,51301,BINNENST2,20181201,20191001,855,CITYRING
16882,3028,,20200801,20220425,14,3028
16821,3019,,20200801,20220425,14,3019
16698,3009,,20200801,20220425,14,3009
12268,17366,Talmastraat 27_BORD,20201211,20210525,363,T18A
12275,17373,Achtergracht 119_BORD,20201211,20210525,363,T18A
16485,17383,Herensingel 31_BORD,20210219,20230101,363,T18A
19684,30081,,20120101,20990101,344,8100
1574,30122,,20120402,20211022,344,12200
1570,30101,,20120101,20211022,344,10100
1557,30064,,20210901,20211022,344,6400
19693,30131,,20121101,20990101,344,13100
16472,17370,Hoogstraat 24 _BORD,20201211,20230101,363,T18A
1573,30121,,20181115,20211022,344,12100
16458,17356,Molenstraat t/o 15_BORD,20201211,20230101,363,T18A
12274,17372,Oudegracht 71a _BORD,20201211,20210525,363,T18A
1560,30071,,20120101,20211022,344,7100
19701,30181,,20210401,20990101,344,18100
11910,30091,,20201101,20211022,344,9100
