FID,omschr,code,rijstrknrs,wvk_id,wvk_begdat,afstand,fk_veld1,fk_veld4,ibn,gdb_geomattr_data,shape
strooksignalering_wegvak.37,Kruis-pijlsignalering,KP,1,248358037,2021-05-01T00:00:00,487,024835803720210501,KPK0001022131,I,,POINT (124202.32710000128 478815.01249999925)
strooksignalering_wegvak.38,Autosnelwegsignalering,AU,1,248358037,2021-05-01T00:00:00,487,024835803720210501,KPK0001022130,I,,POINT (124202.32710000128 478815.01249999925)
strooksignalering_wegvak.39,Kruis-pijlsignalering,KP,12,600443592,2021-04-01T00:00:00,174,060044359220210401,KPK0001076244,I,,POINT (104078.7976000011 421062.7094999999)
strooksignalering_wegvak.40,Autosnelwegsignalering,AU,12,600443592,2021-04-01T00:00:00,174,060044359220210401,KPK0001076243,I,,POINT (104078.7976000011 421062.7094999999)
strooksignalering_wegvak.41,Autosnelwegsignalering,AU,12,297375005,2021-04-01T00:00:00,357,029737500520210401,KPK0000915388,I,,POINT (148989.85130000114 487850.4605999999)
strooksignalering_wegvak.42,Kruis-pijlsignalering,KP,12,297375005,2021-04-01T00:00:00,357,029737500520210401,KPK0000915387,I,,POINT (148989.85130000114 487850.4605999999)
strooksignalering_wegvak.43,Autosnelwegsignalering,AU,12,298375007,2021-04-01T00:00:00,134,029837500720210401,KPK0000916397,I,,POINT (149336.8051000014 488113.6169000007)
strooksignalering_wegvak.44,Kruis-pijlsignalering,KP,12,298375007,2021-04-01T00:00:00,134,029837500720210401,KPK0000916396,I,,POINT (149336.8051000014 488113.6169000007)
strooksignalering_wegvak.45,Kruis-pijlsignalering,KP,12,298376002,2021-04-01T00:00:00,176,029837600220210401,KPK0000916438,I,,POINT (149355.15529999882 488110.317400001)
strooksignalering_wegvak.46,Autosnelwegsignalering,AU,12,298376002,2021-04-01T00:00:00,176,029837600220210401,KPK0000916437,I,,POINT (149355.15529999882 488110.317400001)
strooksignalering_wegvak.47,Autosnelwegsignalering,AU,1,253360059,2021-05-01T00:00:00,74,025336005920210501,KPK0001085614,I,,POINT (127005.63109999895 480302.33949999884)
strooksignalering_wegvak.48,Kruis-pijlsignalering,KP,1,253360059,2021-05-01T00:00:00,74,025336005920210501,KPK0001085613,I,,POINT (127005.63109999895 480302.33949999884)
strooksignalering_wegvak.49,Autosnelwegsignalering,AU,1,600448997,2021-05-01T00:00:00,277,060044899720210501,KPK0001085616,I,,POINT (126899.00620000064 480242.3440999985)
strooksignalering_wegvak.50,Kruis-pijlsignalering,KP,1,600448997,2021-05-01T00:00:00,277,060044899720210501,KPK0001085615,I,,POINT (126899.00620000064 480242.3440999985)
strooksignalering_wegvak.51,Autosnelwegsignalering,AU,12,252359060,2021-05-01T00:00:00,176,025235906020210501,KPK0001085597,I,,POINT (126375.0951000005 479943.6394999996)
strooksignalering_wegvak.52,Kruis-pijlsignalering,KP,12,252359060,2021-05-01T00:00:00,176,025235906020210501,KPK0001085596,I,,POINT (126375.0951000005 479943.6394999996)
strooksignalering_wegvak.53,Kruis-pijlsignalering,KP,12,252359060,2021-05-01T00:00:00,486,025235906020210501,KPK0001085595,I,,POINT (126646.43840000033 480093.54890000075)
strooksignalering_wegvak.54,Autosnelwegsignalering,AU,12,252359060,2021-05-01T00:00:00,486,025235906020210501,KPK0001085594,I,,POINT (126646.43840000033 480093.54890000075)
strooksignalering_wegvak.55,Kruis-pijlsignalering,KP,12,252359060,2021-05-01T00:00:00,786,025235906020210501,KPK0001085593,I,,POINT (126909.02859999985 480238.62260000035)
strooksignalering_wegvak.56,Autosnelwegsignalering,AU,12,252359060,2021-05-01T00:00:00,786,025235906020210501,KPK0001085592,I,,POINT (126909.02859999985 480238.62260000035)
strooksignalering_wegvak.57,Kruis-pijlsignalering,KP,12,252359060,2021-05-01T00:00:00,926,025235906020210501,KPK0001085591,I,,POINT (127029.17449999973 480310.4129000008)
strooksignalering_wegvak.58,Autosnelwegsignalering,AU,12,252359060,2021-05-01T00:00:00,926,025235906020210501,KPK0001085590,I,,POINT (127029.17449999973 480310.4129000008)
strooksignalering_wegvak.59,Kruis-pijlsignalering,KP,123,248357008,2021-04-01T00:00:00,186,024835700820210401,KPK0001022778,I,,POINT (124299.7239000015 478743.2314000018)
strooksignalering_wegvak.60,Autosnelwegsignalering,AU,123,248357008,2021-04-01T00:00:00,186,024835700820210401,KPK0001022777,I,,POINT (124299.7239000015 478743.2314000018)
strooksignalering_wegvak.61,Autosnelwegsignalering,AU,123,248358038,2021-04-01T00:00:00,30,024835803820210401,KPK0001022129,I,,POINT (124125.16310000047 479359.93499999866)
strooksignalering_wegvak.62,Kruis-pijlsignalering,KP,123,248358038,2021-04-01T00:00:00,30,024835803820210401,KPK0001022128,I,,POINT (124125.16310000047 479359.93499999866)
strooksignalering_wegvak.63,Autosnelwegsignalering,AU,1,600174068,2021-04-01T00:00:00,342,060017406820210401,KPK0001076250,I,,POINT (103944.91750000045 420360.5370000005)
strooksignalering_wegvak.64,Kruis-pijlsignalering,KP,1,600174068,2021-04-01T00:00:00,342,060017406820210401,KPK0001076249,I,,POINT (103944.91750000045 420360.5370000005)
strooksignalering_wegvak.65,Kruis-pijlsignalering,KP,1,600173896,2021-04-01T00:00:00,333,060017389620210401,KPK0001073116,I,,POINT (103310.64299999923 417825.72740000114)
strooksignalering_wegvak.66,Autosnelwegsignalering,AU,1,600173896,2021-04-01T00:00:00,333,060017389620210401,KPK0001073115,I,,POINT (103310.64299999923 417825.72740000114)
strooksignalering_wegvak.67,Kruis-pijlsignalering,KP,12,391287043,2021-05-01T00:00:00,347,039128704320210501,KPK0001085716,I,,POINT (196138.0535000004 443385.5544000007)
strooksignalering_wegvak.68,Autosnelwegsignalering,AU,12,391287043,2021-05-01T00:00:00,347,039128704320210501,KPK0001085715,I,,POINT (196138.0535000004 443385.5544000007)
strooksignalering_wegvak.69,Autosnelwegsignalering,AU,123,600146702,2021-05-01T00:00:00,61,060014670220210501,KPK0001085885,I,,POINT (196394.0870999992 443105.5584000014)
strooksignalering_wegvak.70,Kruis-pijlsignalering,KP,123,600146702,2021-05-01T00:00:00,61,060014670220210501,KPK0001085884,I,,POINT (196394.0870999992 443105.5584000014)
strooksignalering_wegvak.71,Kruis-pijlsignalering,KP,123,600448514,2021-05-01T00:00:00,238,060044851420210501,KPK0001085456,I,,POINT (125269.32449999824 479316.2457000017)
strooksignalering_wegvak.72,Autosnelwegsignalering,AU,123,600448514,2021-05-01T00:00:00,238,060044851420210501,KPK0001085455,I,,POINT (125269.32449999824 479316.2457000017)
strooksignalering_wegvak.73,Autosnelwegsignalering,AU,123,600448514,2021-05-01T00:00:00,70,060044851420210501,KPK0001085458,I,,POINT (125121.95019999892 479235.61030000076)
strooksignalering_wegvak.74,Kruis-pijlsignalering,KP,123,600448514,2021-05-01T00:00:00,70,060044851420210501,KPK0001085457,I,,POINT (125121.95019999892 479235.61030000076)
strooksignalering_wegvak.75,Kruis-pijlsignalering,KP,1,600449023,2021-05-01T00:00:00,69,060044902320210501,KPK0001085619,I,,POINT (126372.27870000154 479951.70589999855)
strooksignalering_wegvak.76,Autosnelwegsignalering,AU,1,600449023,2021-05-01T00:00:00,69,060044902320210501,KPK0001085618,I,,POINT (126372.27870000154 479951.70589999855)
strooksignalering_wegvak.77,Autosnelwegsignalering,AU,12345,256362014,2021-05-01T00:00:00,298,025636201420210501,KPK0001085415,I,,POINT (128616.6959999986 481322.6862999983)
strooksignalering_wegvak.78,Kruis-pijlsignalering,KP,12345,256362014,2021-05-01T00:00:00,298,025636201420210501,KPK0001085414,I,,POINT (128616.6959999986 481322.6862999983)
strooksignalering_wegvak.79,Autosnelwegsignalering,AU,12345,256362014,2021-05-01T00:00:00,634,025636201420210501,KPK0001085411,I,,POINT (128817.63100000098 481590.623300001)
strooksignalering_wegvak.80,Kruis-pijlsignalering,KP,12345,256362014,2021-05-01T00:00:00,634,025636201420210501,KPK0001085410,I,,POINT (128817.63100000098 481590.623300001)
strooksignalering_wegvak.81,Autosnelwegsignalering,AU,12,250358034,2021-05-01T00:00:00,112,025035803420210501,KPK0001085626,I,,POINT (125152.57459999993 479101.09329999983)
strooksignalering_wegvak.82,Kruis-pijlsignalering,KP,12,250358034,2021-05-01T00:00:00,112,025035803420210501,KPK0001085624,I,,POINT (125152.57459999993 479101.09329999983)
strooksignalering_wegvak.83,Kruis-pijlsignalering,KP,12,250358034,2021-05-01T00:00:00,352,025035803420210501,KPK0001085623,I,,POINT (125267.79320000112 479295.55319999903)
strooksignalering_wegvak.84,Autosnelwegsignalering,AU,12,250358034,2021-05-01T00:00:00,352,025035803420210501,KPK0001085622,I,,POINT (125267.79320000112 479295.55319999903)
strooksignalering_wegvak.85,Kruis-pijlsignalering,KP,12,600124443,2021-04-01T00:00:00,231,060012444320210401,KPK0001022774,I,,POINT (124369.63109999895 479131.40569999814)
strooksignalering_wegvak.86,Autosnelwegsignalering,AU,12,600124443,2021-04-01T00:00:00,231,060012444320210401,KPK0001022773,I,,POINT (124369.63109999895 479131.40569999814)
strooksignalering_wegvak.87,Kruis-pijlsignalering,KP,123,600146701,2021-05-01T00:00:00,26,060014670120210501,KPK0001085883,I,,POINT (196164.0208999999 443405.10379999876)
strooksignalering_wegvak.88,Autosnelwegsignalering,AU,123,600146701,2021-05-01T00:00:00,26,060014670120210501,KPK0001085882,I,,POINT (196164.0208999999 443405.10379999876)
strooksignalering_wegvak.89,Autosnelwegsignalering,AU,1,355036127,2021-04-01T00:00:00,39,035503612720210401,KPK0000716022,I,,POINT (177792.72300000116 318385.41330000013)
strooksignalering_wegvak.90,Kruis-pijlsignalering,KP,1,355036127,2021-04-01T00:00:00,39,035503612720210401,KPK0000716021,I,,POINT (177792.72300000116 318385.41330000013)
strooksignalering_wegvak.91,Kruis-pijlsignalering,KP,1,355036127,2021-04-01T00:00:00,159,035503612720210401,KPK0000716020,I,,POINT (177819.17320000008 318502.2296999991)
strooksignalering_wegvak.92,Autosnelwegsignalering,AU,1,355036127,2021-04-01T00:00:00,159,035503612720210401,KPK0000716019,I,,POINT (177819.17320000008 318502.2296999991)
strooksignalering_wegvak.93,Autosnelwegsignalering,AU,1,356033081,2021-04-01T00:00:00,57,035603308120210401,KPK0001190331,I,,POINT (178223.65049999952 316982.86510000005)
strooksignalering_wegvak.94,Kruis-pijlsignalering,KP,1,356033081,2021-04-01T00:00:00,57,035603308120210401,KPK0001190330,I,,POINT (178223.65049999952 316982.86510000005)
strooksignalering_wegvak.95,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,86,035603412220210401,KPK0000745744,I,,POINT (178180.73999999836 317154.1130999997)
strooksignalering_wegvak.96,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,86,035603412220210401,KPK0000745743,I,,POINT (178180.73999999836 317154.1130999997)
strooksignalering_wegvak.97,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,236,035603412220210401,KPK0000745742,I,,POINT (178116.46570000052 317289.1528000012)
strooksignalering_wegvak.98,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,236,035603412220210401,KPK0000745741,I,,POINT (178116.46570000052 317289.1528000012)
strooksignalering_wegvak.99,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,374,035603412220210401,KPK0000745740,I,,POINT (178029.88830000162 317396.2996000014)
strooksignalering_wegvak.100,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,374,035603412220210401,KPK0000745739,I,,POINT (178029.88830000162 317396.2996000014)
strooksignalering_wegvak.101,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,521,035603412220210401,KPK0000745738,I,,POINT (177930.14400000125 317504.1682999991)
strooksignalering_wegvak.102,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,521,035603412220210401,KPK0000745737,I,,POINT (177930.14400000125 317504.1682999991)
strooksignalering_wegvak.103,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,652,035603412220210401,KPK0000745736,I,,POINT (177861.59120000154 317615.4210000001)
strooksignalering_wegvak.104,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,652,035603412220210401,KPK0000745735,I,,POINT (177861.59120000154 317615.4210000001)
strooksignalering_wegvak.105,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,803,035603412220210401,KPK0000745734,I,,POINT (177815.41169999912 317758.7435999997)
strooksignalering_wegvak.106,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,803,035603412220210401,KPK0000745733,I,,POINT (177815.41169999912 317758.7435999997)
strooksignalering_wegvak.107,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,952,035603412220210401,KPK0000745732,I,,POINT (177801.38800000027 317906.9560999982)
strooksignalering_wegvak.108,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,952,035603412220210401,KPK0000745731,I,,POINT (177801.38800000027 317906.9560999982)
strooksignalering_wegvak.109,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,1096,035603412220210401,KPK0000745730,I,,POINT (177795.36320000142 318050.8256999999)
strooksignalering_wegvak.110,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,1096,035603412220210401,KPK0000745729,I,,POINT (177795.36320000142 318050.8256999999)
strooksignalering_wegvak.111,Kruis-pijlsignalering,KP,12,356034122,2021-04-01T00:00:00,1254,035603412220210401,KPK0000745728,I,,POINT (177788.91039999947 318208.6895999983)
strooksignalering_wegvak.112,Autosnelwegsignalering,AU,12,356034122,2021-04-01T00:00:00,1254,035603412220210401,KPK0000745727,I,,POINT (177788.91039999947 318208.6895999983)
strooksignalering_wegvak.113,Kruis-pijlsignalering,KP,1,356034124,2021-04-01T00:00:00,54,035603412420210401,KPK0000716026,I,,POINT (178184.7375999987 317075.99549999833)
strooksignalering_wegvak.114,Autosnelwegsignalering,AU,1,356034124,2021-04-01T00:00:00,54,035603412420210401,KPK0000716025,I,,POINT (178184.7375999987 317075.99549999833)
strooksignalering_wegvak.115,Autosnelwegsignalering,AU,12,170305016,2021-04-01T00:00:00,1,017030501620210401,KPK0001158415,I,,POINT (85417.03669999912 452975.7382000014)
strooksignalering_wegvak.116,Kruis-pijlsignalering,KP,12,170305016,2021-04-01T00:00:00,1,017030501620210401,KPK0001158414,I,,POINT (85417.03669999912 452975.7382000014)
strooksignalering_wegvak.117,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,1042,060045713120210701,KPK0001106088,I,,POINT (229127.8200000003 486947.7721000016)
strooksignalering_wegvak.118,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,1299,060045713120210701,KPK0001106086,I,,POINT (228872.1777999997 486974.1479999982)
strooksignalering_wegvak.119,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,1444,060045713120210701,KPK0001106084,I,,POINT (228727.9941000007 486989.5115999989)
strooksignalering_wegvak.120,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,1692,060045713120210701,KPK0001106083,I,,POINT (228481.2413999997 487013.9626000002)
strooksignalering_wegvak.121,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,2145,060045713120210701,KPK0001106082,I,,POINT (228029.5089999996 487047.1805999987)
strooksignalering_wegvak.122,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,2315,060045713120210701,KPK0001106081,I,,POINT (227860.31500000134 487063.71510000154)
strooksignalering_wegvak.123,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,2471,060045713120210701,KPK0001106080,I,,POINT (227705.05460000038 487078.88800000027)
strooksignalering_wegvak.124,Autosnelwegsignalering,AU,1,600457131,2021-07-01T00:00:00,2784,060045713120210701,KPK0001106079,I,,POINT (227393.41259999946 487107.9395999983)
strooksignalering_wegvak.125,Autosnelwegsignalering,AU,12,600454208,2021-07-01T00:00:00,496,060045420820210701,KPK0001192345,I,,POINT (86085.79710000008 432103.32669999823)
strooksignalering_wegvak.126,Kruis-pijlsignalering,KP,12,600454208,2021-07-01T00:00:00,496,060045420820210701,KPK0001192344,I,,POINT (86085.79710000008 432103.32669999823)
strooksignalering_wegvak.127,Kruis-pijlsignalering,KP,12,600454208,2021-07-01T00:00:00,182,060045420820210701,KPK0001192343,I,,POINT (85797.27360000089 432020.32880000025)
strooksignalering_wegvak.128,Autosnelwegsignalering,AU,12,600454208,2021-07-01T00:00:00,182,060045420820210701,KPK0001192342,I,,POINT (85797.27360000089 432020.32880000025)
strooksignalering_wegvak.129,Autosnelwegsignalering,AU,123,600450744,2021-06-01T00:00:00,339,060045074420210601,KPK0001096042,I,,POINT (128252.49670000002 480988.17240000144)
strooksignalering_wegvak.130,Kruis-pijlsignalering,KP,123,600450744,2021-06-01T00:00:00,339,060045074420210601,KPK0001096041,I,,POINT (128252.49670000002 480988.17240000144)
strooksignalering_wegvak.131,Autosnelwegsignalering,AU,123,303227035,2021-07-01T00:00:00,198,030322703520210701,KPK0001474754,I,,POINT (151858.92909999937 413705.7824999988)
strooksignalering_wegvak.132,Kruis-pijlsignalering,KP,123,303227035,2021-07-01T00:00:00,198,030322703520210701,KPK0001474753,I,,POINT (151858.92909999937 413705.7824999988)
strooksignalering_wegvak.133,Kruis-pijlsignalering,KP,1234,303227035,2021-07-01T00:00:00,1046,030322703520210701,KPK0001103334,I,,POINT (152305.125500001 412985.31219999865)
strooksignalering_wegvak.134,Autosnelwegsignalering,AU,1234,303227035,2021-07-01T00:00:00,1046,030322703520210701,KPK0001103333,I,,POINT (152305.125500001 412985.31219999865)
strooksignalering_wegvak.135,Kruis-pijlsignalering,KP,1234,303227035,2021-07-01T00:00:00,704,030322703520210701,KPK0001103332,I,,POINT (152135.52820000052 413282.11250000075)
strooksignalering_wegvak.136,Autosnelwegsignalering,AU,1234,303227035,2021-07-01T00:00:00,704,030322703520210701,KPK0001103331,I,,POINT (152135.52820000052 413282.11250000075)
strooksignalering_wegvak.137,Kruis-pijlsignalering,KP,12,600454209,2021-07-01T00:00:00,304,060045420920210701,KPK0001192347,I,,POINT (86164.26579999924 432399.16739999875)
strooksignalering_wegvak.138,Autosnelwegsignalering,AU,12,600454209,2021-07-01T00:00:00,304,060045420920210701,KPK0001192346,I,,POINT (86164.26579999924 432399.16739999875)
strooksignalering_wegvak.139,Autosnelwegsignalering,AU,123,280311003,2021-08-01T00:00:00,491,028031100320210801,KPK0001068331,I,,POINT (140712.09820000082 456043.14499999955)
strooksignalering_wegvak.140,Kruis-pijlsignalering,KP,123,280311003,2021-08-01T00:00:00,491,028031100320210801,KPK0001068330,I,,POINT (140712.09820000082 456043.14499999955)
strooksignalering_wegvak.141,Kruis-pijlsignalering,KP,12,280311003,2021-08-01T00:00:00,103,028031100320210801,KPK0001068327,I,,POINT (140325.0199000016 456028.1986999996)
strooksignalering_wegvak.142,Autosnelwegsignalering,AU,12,600200199,2019-09-01T00:00:00,328,060020019920190901,KPK0000915263,I,,POINT (141800.55460000038 484617.84809999913)
strooksignalering_wegvak.143,Kruis-pijlsignalering,KP,12,600200199,2019-09-01T00:00:00,328,060020019920190901,KPK0000915262,I,,POINT (141800.55460000038 484617.84809999913)
strooksignalering_wegvak.144,Autosnelwegsignalering,AU,12,600200173,2019-09-01T00:00:00,204,060020017320190901,KPK0000915295,I,,POINT (146288.7153000012 485402.7886000015)
strooksignalering_wegvak.145,Kruis-pijlsignalering,KP,12,600200173,2019-09-01T00:00:00,204,060020017320190901,KPK0000915294,I,,POINT (146288.7153000012 485402.7886000015)
strooksignalering_wegvak.146,Kruis-pijlsignalering,KP,12,600200192,2019-09-01T00:00:00,223,060020019220190901,KPK0000915293,I,,POINT (145946.6398999989 485196.9910000004)
strooksignalering_wegvak.147,Autosnelwegsignalering,AU,12,600200192,2019-09-01T00:00:00,223,060020019220190901,KPK0000915292,I,,POINT (145946.6398999989 485196.9910000004)
strooksignalering_wegvak.148,Kruis-pijlsignalering,KP,12,291370015,2020-07-01T00:00:00,258,029137001520200701,KPK0000915244,I,,POINT (145954.0936000012 485147.93299999833)
strooksignalering_wegvak.149,Autosnelwegsignalering,AU,12,291370015,2020-07-01T00:00:00,258,029137001520200701,KPK0000915243,I,,POINT (145954.0936000012 485147.93299999833)
strooksignalering_wegvak.150,Autosnelwegsignalering,AU,12,600199672,2020-08-01T00:00:00,329,060019967220200801,KPK0000915352,I,,POINT (148232.62539999932 487183.8814999983)
strooksignalering_wegvak.151,Kruis-pijlsignalering,KP,12,600199672,2020-08-01T00:00:00,329,060019967220200801,KPK0000915351,I,,POINT (148232.62539999932 487183.8814999983)
strooksignalering_wegvak.152,Autosnelwegsignalering,AU,12,600199643,2020-08-01T00:00:00,330,060019964320200801,KPK0000915350,I,,POINT (147974.95340000093 486720.4675000012)
strooksignalering_wegvak.153,Kruis-pijlsignalering,KP,12,600199643,2020-08-01T00:00:00,330,060019964320200801,KPK0000915349,I,,POINT (147974.95340000093 486720.4675000012)
strooksignalering_wegvak.154,Kruis-pijlsignalering,KP,12,600200292,2020-08-01T00:00:00,255,060020029220200801,KPK0000920768,I,,POINT (148143.10709999874 487124.4965999983)
