OBJECTID,OWAIDENT,OWACATEG,OWAOPPVL,IWS_MEMO,IWS_DIEPSTE_PUNT,IWS_GEM_BODHO_VLAKTE,IWS_LEGGERSTATUS,OWAJAAR,IWS_BOUWJAAR,LEG_ZIENSWIJZE,LEG_GEREED_VOOR_CL,INRICHTING,FUNCTIE,WSZDEELGEBIED,Shape__Area,Shape__Length
319,SW0402,1,21433,,,4.7,1,2015,,,,,,,21432.5560836792,652.314434108944
320,SW0403,1,24854,"Landbouwberging
Onderhoud door agrariërs dmv. pachtcontract",,4.7,1,2015,,,,,,,24853.7617111206,679.021378090227
321,SW0404,1,19541,,,4.05,1,2015,,,,,,,19541.1006774902,863.927405296378
322,SW0405,1,8892,,,4.05,1,2015,,,,,,,8891.81566619873,435.620569726505
323,AS0034,1,31162,,,6.1,1,2012,,,,,,,30257.7067947388,929.940465913988
324,SW0321,1,8445,Onderhoud berging eigenaar!,,3.25,1,2013,,,,,,,8444.94131469727,447.144722431978
325,SW0322,1,920,,,,1,2013,,,,,,,920.193458557129,118.037952799036
326,W9350,1,18834,Waterberging,,,2,2018,2018,,,,,,30163.8592529297,804.696290479746
327,SW0325,1,102102,,,,1,2013,,,,,,,102102.477668762,3717.94094365379
328,SW0324,1,581,,,,1,2013,,,,,,,581.376823425293,92.1348492721368
329,SW0334,1,15724,,,,1,2013,,,,,,,15724.1780853271,503.76756125902
330,13023,1,2512,Waterberging Project Drogteropslagen,"5,10",,2,2018,2017,,,,,,2512.13729095459,400.148479047818
331,13021,1,9506,Waterberging Project Drogteropslagen,"5,07",,2,2018,2017,,,,,,13242.1921081543,1116.40682618389
332,13020,1,7366,Waterberging Project Drogteropslagen,"5,02",,2,2018,2017,,,,,,7366.38494873047,663.706144052868
333,13019,1,2541,Waterberging Project Drogteropslagen,"4,47",,2,2018,2017,,,,,,2541.12450408936,293.107855812824
334,SW0332,1,13047,,,,1,2013,,,,,,,13047.4157714844,665.208092578389
335,13017,1,4728,Waterberging Project Drogteropslagen,"4,68",,2,2018,2017,,,,,,4727.98887634277,318.026251842977
336,13018,1,1947,Waterberging Project Drogteropslagen,"5,07",,2,2018,2017,,,,,,2094.88987731934,230.048437278819
337,SW0378,1,24798,"Landbouwberging

Onderhoud door agrariërs dmv. pachtcontract",,4.1,1,2015,2015,,,,,,24798.4306564331,708.086079013429
338,SW0379,1,672,,,3.9,1,2015,,,,,,,671.561180114746,209.218411605721
339,SW0380,1,3873,,,3.9,1,2015,2015,,,,,,3872.93981170654,785.482957970331
340,SW0381,1,34490,,,3.8,1,2015,2015,,,,,,34489.6508483887,1404.88450287703
341,SW0382,1,1984,,,3.75,1,2015,,,,,,,1984.18194580078,429.916564844554
342,SW0383,1,4727,,,3.3,1,2015,,,,,,,4726.97682189941,1070.0861988851
343,SW0384,1,8557,"Landbouwberging
Onderhoud door agrariërs dmv. pachtcontract",,3.3,1,2015,2015,,,,,,8556.95104217529,587.046623268815
344,OK0175,1,20194,,,6.45,1,2015,,,,,,,20194.4645767212,1026.12103845613
345,OK0278,1,6375,,,,2,2013,,,,,,,6565.23188781738,419.44378939171
346,OK0176,1,13309,,,6.45,1,2015,,,,,,,13308.6342468262,784.610648862149
347,OK0177,1,15563,,,5.95,1,2015,,,,,,,15562.8363952637,829.183749814996
348,NW0069,1,15899,,,0.7,1,2015,,,,,,,15898.7062149048,1189.45130267462
349,AS0036,1,22687,Berging wordt door WGS onderhouden,,7.8,1,2015,2015,,,,,,22686.6438217163,1959.80289460779
350,OK0271,1,23248,,,4.56,2,2013,,,,,,,23468.0695800781,906.784979916978
351,DV0266,1,2980,,,,1,2005,,,,,,,2979.91984558105,755.158825916929
352,DV0110,1,6214,,,0.7,1,2005,,,,,,,6214.3899230957,363.519490629348
353,SW0168,1,29554,,,4.3,1,2005,,,,,,,29554.200302124,1196.74885067516
354,SW0269,1,5018,,,0.23,2,2011,,,,,,,7750.3609085083,373.276691395628
355,SW0064,1,13097,,,,1,2002,,,,,,,13097.1943130493,703.253851550625
356,SW0135,1,881,,,,1,2005,,,,,,,880.672180175781,201.043465124335
357,SW0355,1,19797,,,4.5,1,2014,,,,,,,19796.8137893677,574.214822416507
358,SW0373,1,25738,,,3.05,1,2015,,,,,,,25737.8166732788,1249.2431317853
359,SW0374,1,779,,,4.9,1,2015,,,,,,,779.255699157715,227.77838969937
360,SW0375,1,2669,,,4.9,1,2015,,,,,,,2669.15774536133,578.572891669493
361,SW0376,1,5013,,,4.7,1,2015,,,,,,,5012.82307434082,969.42851957963
362,SW0377,1,382,,,3.8,1,2015,,,,,,,381.797172546387,180.225750281188
363,SW0358,1,8126,,,1.6,1,2014,,,,,,,8125.71433258057,531.677300094883
364,SW0385,1,777,,,3.3,1,2015,,,,,,,777.454544067383,183.27971880403
365,SW0386,1,1335,,,2.8,1,2015,,,,,,,1335.38188934326,372.966831391906
366,SW0387,1,2559,,,2.8,1,2015,,,,,,,2558.89436340332,665.162027374285
367,SW0388,1,6357,,,2.8,1,2015,,,,,,,6357.39435577393,1406.68916218491
368,SW0389,1,4355,,,1.9,1,2015,,,,,,,4354.74613189697,1080.70887871452
369,SW0391,1,17797,"Landbouwberging
Onderhoud door agrariërs dmv. pachtcontract",,3.15,1,2015,2015,,,,,,17797.4794845581,531.915764923306
370,SW0392,1,3110,,,,1,2015,,,,,,,3109.99390411377,752.761018144812
371,SW0393,1,1957,,,,1,2015,,,,,,,1956.7858581543,479.416069553376
372,SW0394,1,1421,,,,1,2015,,,,,,,1420.8412322998,248.956962417366
373,SW0395,1,1578,,,,1,2015,,,,,,,1577.77902984619,350.058411692993
374,SW0396,1,1711,,,,1,2015,,,,,,,1711.37755584717,327.127257676872
375,SW0397,1,1271,,,,1,2015,,,,,,,1270.74343109131,255.444812675643
376,SW0398,1,1800,,,,1,2015,,,,,,,1799.66569519043,409.080015545907
377,SW0399,1,1572,,,,1,2015,,,,,,,1572.10201263428,355.229316046946
378,SW0054,1,5283,,,5.65,1,2005,,,,,,,5282.78018188477,625.276381743949
379,AS0033,1,574,,,,1,2008,,,,,,,574.369926452637,495.676055846656
380,SW0309,1,4825,,,,1,2012,,,,,,,4824.59149169922,271.247886764487
381,SW0320,1,10207,,,2.55,1,2011,,,,,,,10207.17578125,412.666790100032
382,SW0318,1,19807,,,2.84,1,2011,,,,,,,19807.2053070068,553.576802506509
383,SW0319,1,6445,,,2.8,1,2011,,,,,,,6444.98641204834,370.559757751284
384,SW0335,1,13709,,,,1,2013,,,,,,,13709.4888534546,541.283325776137
385,SW0350,1,7666,,,3.45,1,2014,,,,,,,7666.37445831299,514.689823237348
386,SW0351,1,12901,,,,1,2014,,,,,,,12900.5665969849,463.420612845283
387,SW0360,1,9155,,,3.35,1,2014,,,,,,,9154.93286895752,611.937611395489
388,SW0359,1,7523,,,3.35,1,2014,,,,,,,7523.01927185059,714.850679889443
389,SW0310,1,387,,,,1,2012,,,,,,,387.386222839355,179.107804529836
390,SW0348,1,6591,,,3.45,1,2014,,,,,,,6591.32878112793,418.105321751949
391,SW0347,1,907,,,3.35,1,2014,,,,,,,907.393226623535,130.319102517677
392,SW0349,1,375,,,2.2,1,2014,,,,,,,374.922950744629,81.8994815197753
393,SW0311,1,8197,,,2.8,1,2011,,,,,,,8196.50225830078,550.358840337653
394,SW0312,1,5134,,,2.8,1,2011,,,,,,,5133.57346343994,373.60764033714
395,SW0313,1,4406,,,2.8,1,2011,,,,,,,4406.1096496582,302.210945225515
396,SW0329,1,16805,,,3.4,1,2011,,,,,,,16805.2192611694,532.926217676123
397,SW0339,1,792,,,3.05,1,2005,,,,,,,792.459434509277,223.490675143854
398,SW0340,1,2787,,,,1,2014,,,,,,,2786.56060791016,2435.15958483218
399,SW0341,1,2112,,,,1,2014,,,,,,,2111.55129241943,1864.74118307085
400,SW0277,1,6535,,,-0.5,1,2010,,,,,,,6535.22947692871,1303.05277496185
401,SW0275,1,2307,,,3.3,1,2008,,,,,,,2484.62329101563,312.94632397893
402,SW0162,1,1535,,,3,1,2005,,,,,,,1535.10053253174,178.741739070593
403,SW0156,1,2660,,,3.9,1,2009,,,,,,,3953.95056152344,741.707530317638
404,SW0356,1,39369,,,4.1,1,2014,,,,,,,39369.1041946411,1482.04629663768
405,SW0357,1,36974,,,2.89,1,2014,,,,,,,34661.556388855,1100.1271381523
406,SW0189,1,5695,,,,1,2002,,,,,,,5695.45834350586,689.03649962954
407,AS0035,1,13125,,,5.85,1,2014,2014,,,,,,13125.2129516602,596.621439973898
408,OK0395,1,3038,,,5.22,1,2014,,,,,,,3037.81816864014,1617.31298526268
409,DV0205,1,24364,,,-0.15,1,2005,,,,,,,24363.7150497437,758.256758678497
410,SW0034,1,16490,,,0.75,1,2009,,,,,,,11499.6359710693,561.07743393504
411,SW0365,1,7548,"TN 14-03-16: Onderhoud -> Waterschap, kruidenrijk grasland: rijdend 1x p/j tussen 15 juli-15 sept. maaien/begrazen. Moerasruigte: rijdend 1x per 3-5 jaar tussen 1 nov.-1 febr. maaien. Struweel/Bos: indien nodig 1x p/jr tussen 1 nov.-15 mrt opkronen en omgevallen bomen verwijderen.",,,1,2015,2015,,,,,,7547.88739776611,478.370642551711
412,OK0298,1,10599,,,5.2,1,2014,,,,,,,10598.8701019287,621.882092667868
413,OK0301,1,2258,,,5.9,1,2014,,,,,,,2257.7385559082,306.179864279692
414,SW0364,1,1264,,,3.55,1,2014,,,,,,,1263.67826843262,307.692399622366
415,SW0363,1,1547,,,3.45,1,2014,,,,,,,1547.48458099365,219.355579908243
416,SW0353,1,11801,,,3.2,1,2014,,,,,,,11801.4344482422,632.435630392895
417,SW0155,1,4412,,,3.9,1,2009,,,,,,,4599.91348266602,442.55571640313
418,SW0276,1,15335,,,,1,2011,,,,,,,15335.1030883789,867.580689178674
419,SW0305,1,9223,,,0.55,1,2009,,,,,,,6489.8131942749,563.960893812097
420,SW0292,1,2847,,,,1,2010,,,,,,,2847.22206878662,348.339626511233
421,SW0293,1,4546,,,,1,2010,,,,,,,4545.76480865479,292.708471867279
422,SW0304,1,2189,,,2.8,1,2005,,,,,,,2273.77949523926,308.4472188542
423,SW0055,1,2407,,,5.6,1,2005,,,,,,,2406.8233795166,331.457251397681
424,SW0047,1,772,,,,1,2007,,,,,,,771.967147827148,216.485938105093
425,SW0272,1,5536,,,0.3,1,2011,,,,,,,5536.08921051025,403.229661071069
426,SW0352,1,11042,,,,1,2014,,,,,,,11041.9298248291,525.894779415439
427,SW0154,1,17593,,,3.9,1,2009,,,,,,,17592.9040603638,845.57229621051
428,SW0167,1,15484,,,3.85,1,2005,,,,,,,15483.9810638428,1326.26501328916
429,NW0058,1,606,,,0.3,1,2005,,,,,,,629.48323059082,183.280522391166
430,SW0037,1,10372,,,3,1,2006,,,,,,,10372.1119308472,414.238747057473
431,SW0153,1,6698,,,4,1,2009,,,,,,,6976.24928283691,428.222759544989
432,SW0294,1,1877,,,3.45,1,2010,,,,,,,1877.20503997803,187.459289823423
433,DV0258,1,8669,,,,1,2005,,,,,,,8669.15888977051,444.441519840394
434,DV0260,1,16392,,,2.4,1,2008,,,,,,,16392.2102661133,714.276599191072
435,SW0326,1,31327,,,,1,2013,,,,,,,31326.8141403198,1674.58722098613
436,SW0327,1,958,,,,1,2013,,,,,,,957.660858154297,124.334698640208
437,SW0328,1,3030,,,,1,2013,,,,,,,3030.15995788574,216.596370312284
438,SW0307,1,7686,,,,1,2007,,,,,,,7685.73851013184,714.689033486919
439,SW0308,1,2253,,,3.8,1,2008,,,,,,,2253.11743164063,530.560512289125
440,SW0298,1,1066,,,5.8,1,2005,,,,,,,1065.51320648193,309.040795496507
441,SW0306,1,763,,,,1,2007,,,,,,,1009.92806243896,155.439441974179
442,SW0160,1,2165,,,2.8,1,2005,,,,,,,3267.53289031982,292.073678067252
443,SW0165,1,8428,,,3.8,1,2005,,,,,,,8427.69776916504,867.407785193736
444,SW0157,1,7917,,,3.8,1,2009,,,,,,,8976.55004882813,614.354787583377
445,SW0303,1,2384,,,,1,2002,,,,,,,2384.24475097656,492.882208294338
446,SW0301,1,13956,,,5.5,1,2005,,,,,,,13956.3888168335,496.373474782138
447,15595,1,657314,Waterberging,,,1,2016,2016,,,,,,35094.6478652954,1029.82228250307
448,15596,1,657314,Waterberging,,,1,2016,2016,,,,,,9157.22428131104,486.081425236913
449,15598,1,657314,Waterberging,,,1,2016,2016,,,,,,45957.7826690674,1681.89494769483
450,15599,1,657314,Waterberging,,,1,2016,2016,,,,,,51704.5084762573,952.317992974541
451,15602,1,465725,Waterberging,,,1,2016,2016,,,,,,6984.97686004639,454.09933277918
452,15604,1,465725,Waterberging,,,1,2016,2016,,,,,,38718.505317688,1021.50025284707
453,15606,1,465725,Waterberging,,,1,2016,2016,,,,,,8668.49381256104,977.132146958917
454,15607,1,465725,Waterberging,,,1,2016,2016,,,,,,23353.8106613159,863.130630887556
455,SW0134,1,2597,,,,1,2005,,,,,,,2596.67309570313,739.874984008278
456,OK0303,1,7677,,,,1,2015,,,,,,,7676.80353546143,471.86489377012
457,DV0094,1,2146,,,,1,2005,,,,,,,2146.036277771,227.507285607276
458,W22954,,15315,,"13,2",13.42,2,2020,2020,,,,,,13677.411529541,1419.05623480855
459,OK0174,1,7830,,,,1,2015,,,,,,,7006.6570892334,803.672013427608
460,SZ0260,1,3399,,,,1,2013,,,,,,,3399.27824401855,282.617094492036
461,SZ0261,1,706,,,,1,2013,,,,,,,706.39045715332,189.784537768864
462,OK0279,1,1604,,,,1,2013,,,,,,,1603.90975189209,391.207913096867
463,OK0280,1,1498,,,,1,2013,,,,,,,1498.35403442383,354.541037713731
464,SZ0264,1,4026,,,0.97,1,2014,,,,,,,4026.30006408691,548.329366140547
465,SZ0265,1,18546,,,2.13,1,2014,,,,,,,18545.6356124878,552.804197723487
466,OV0001,1,25502,,,1.3,1,2014,,,,,,,25501.9779510498,1120.1927374314
467,OV0002,1,42560,,,1.2,1,2014,,,,,,,42559.6378555298,2139.67477264607
468,OK0399,1,1450,,,,1,2015,,,,,,,1132.21314239502,418.33937182473
469,SW0043,1,5406,,,5,1,2007,,,,,,,5405.72213745117,665.211490662644
470,AS0039,1,17958,Berging wordt door WGS onderhouden,,6.3,1,2015,2015,,,,,,17958.3000717163,538.361783690637
471,DV0277,1,15048,,,2.2,1,2013,,,,,,,15047.5796890259,493.068110016988
472,SW0400,1,7553,"TN 14-03-16: Onderhoud -> Stichting baron van Ittersumfonds, kruidenrijk grasland: rijdend 1x p/j tussen 15 juli-15 sept. maaien en maaisel afvoeren/begrazen. Moerasruigte: rijdend 1x per 3-5 jaar tussen 1 nov.-1 febr. maaien en maaisel afvoeren. Poel: rijdend <30% open water tussen 1
okt.-1 nov. opschonen.",,1.3,1,2015,2015,,,,,,7741.48181152344,427.170151248658
473,SW0369,1,6143,"TN 24-03-16: Onderhoud -> dhr. Kleinlangevelsloo, kruidenrijk grasland: rijdend 1x p/j tussen 15 juli-15 sept. maaien/begrazen.",,1.75,1,2015,,,,,,,6142.61161804199,423.287168296721
474,SW0371,1,6782,"TN 24-03-16: Onderhoud -> dhr. Kleinlangevelsloo, kruidenrijk grasland: rijdend 1x p/j tussen 15 juli-15 sept. maaien/begrazen.",,1.75,1,2015,,,,,,,6781.82099151611,419.42515791906
475,SW0368,1,13129,"TN 24-03-16: Onderhoud -> dhr. Kleinlangevelsloo, kruidenrijk grasland: rijdend 1x p/j tussen 15 juli-15 sept. maaien/begrazen.",,1.75,1,2015,,,,,,,13064.6848526001,484.526739355763
476,SW0370,1,6955,"TN 24-03-16: Onderhoud -> dhr. Kleinlangevelsloo, kruidenrijk grasland: rijdend 1x p/j tussen 15 juli-15 sept. maaien/begrazen.",,1.75,1,2015,,,,,,,6870.81224060059,380.994800058699
477,OK0179,1,201,,,6.45,1,2015,,,,,,,200.570709228516,82.3617558594055
478,OK0180,1,4007,,,6.45,1,2015,,,,,,,4007.39855957031,1053.31972998021
479,OK0178,1,646,,,6.45,1,2015,,,,,,,645.834976196289,183.033069798789
480,SW0407,1,988,"TN 14-03-16: Onderhoud -> Stichting baron van Ittersumfonds, kruidenrijk grasland: rijdend 1x p/j tussen 15 juli-15 sept. maaien en maaisel afvoeren/begrazen. Moerasruigte: rijdend 1x per 3-5 jaar tussen 1 nov.-1 febr. maaien en maaisel afvoeren. Poel: rijdend <30% open water tussen 1
okt.-1 nov. opschonen.",,1.3,1,2015,2015,,,,,,981.360870361328,123.263367840553
481,SW0068,1,7938,,,3.15,1,2015,,,,,,,7937.89462280273,410.865656014639
482,SW0069,1,7365,,,2.6,1,2015,,,,,,,7365.34539031982,472.47085452274
483,SW0406,1,5032,"TN 28-06-2016: Berging ingetekend nav mail Marjet Hooft van Huijsduijnen. De berging ligt in een laagte en zal vooral gebiedseigen water bergen, dus water van de aanliggende gronden, en in minder mate water bergen vanuit de hoofdwatergang SW.55.134..

De watergang waar deze berging op aan takt wordt onderhouden door de eigenaar van de berging en de aanliggende gronden. Dat onderhoud heeft hij altijd gedaan en blijft hij ook doen en dat gaat goed. Ik heb je vraag voorgelegd aan de hydrologen (Frank en Guus). Hun voorstel is om de huidige situatie te handhaven, dus de watergang niet op de legger te zetten. ",,,1,2015,2015,,,,,,5031.76262664795,260.574228341954
484,NW0070,1,3982,,,2.2,1,2015,,,,,,,3982.35904693604,716.57537980487
485,SW0071,1,1147,,,3.49,1,2016,,,,,,,1147.3505859375,360.563344284177
486,SW0410,1,4838,,,4.1,1,0,,,,,,,4838.77029418945,285.100484992531
487,SW0411,1,160,,,3.6,1,2017,,,,,,,160.202934265137,47.6460861689822
488,SW0412,1,142,,,3.45,1,2017,,,,,,,141.534675598145,45.5172727378813
489,SW0408,1,10676,,,4.1,1,2017,,,,,,,10676.4666061401,767.446001586977
490,SW0413,1,170,,,4.1,1,2017,,,,,,,170.194732666016,48.297683234369
491,SW0414,1,142,,,4.1,1,2017,,,,,,,142.227142333984,44.2389489570759
492,SW0409,1,3114,,,4.1,1,2017,,,,,,,3113.55589294434,608.540445403065
493,SW0415,1,614,,,4.1,1,2017,,,,,,,614.050941467285,154.872973677166
494,SW0416,1,424,,,4.1,1,2017,,,,,,,424.193893432617,133.920153683374
495,NW0073,1,7825,,,2.45,1,2017,2017,,,,,,7824.59693908691,395.741243286327
496,NW0074,1,4734,,,2.35,1,2017,2017,,,,,,4733.56900787354,405.134481380481
497,OK0266,1,18795,,,4.04,1,2009,,,,,,,18795.1466751099,593.142501137702
498,DV0109,1,1828,,,0.71,1,2005,,,,,,,1827.82377624512,214.642638596492
499,DV0102,1,8976,,,0.7,1,2005,,,,,,,8976.22465515137,425.584150258454
500,DV0121,1,4423,,,0.2,1,2005,,,,,,,4422.79377746582,262.375041562095
501,20728,,,,,,2,0,,,,,,,1198.17604827881,151.532236485505
502,SW0041,1,7077,,,4.8,1,2007,,,,,,,7076.75131988525,367.327798749407
503,SW0172,1,3776,,,,1,2005,,,,,,,3776.08740997314,832.052647080318
504,SW0166,1,422,,,3.75,1,2005,,,,,,,503.550346374512,148.589702623219
505,SW0278,1,622,,,-0.72,1,2010,,,,,,,610.828330993652,197.268930203517
506,NW0061,1,3572,,,0.14,1,2005,,,,,,,3571.76177978516,798.518855209739
507,SW0053,1,2401,,,5.6,1,2005,,,,,,,2400.58792877197,332.199776874281
508,NW0258,1,20785,,,1.5,1,2009,,,,,,,20784.6595153809,813.178458353559
509,SW0163,1,38138,,,3.5,1,2005,,,,,,,19929.2591781616,697.26189525731
510,SW0038,1,10717,,,3.25,1,2006,,,,,,,10717.4673233032,477.580101435991
511,SW0174,1,6707,,,2.9,1,2006,,,,,,,6707.37301635742,1259.69309887331
512,SW0053,1,5668,,,5.6,1,2005,,,,,,,5445.90570068359,590.730068409214
513,SW0042,1,1189,,,5.2,1,2007,,,,,,,1188.6615447998,201.206356889812
514,NW0062,1,3719,,,0.3,1,2005,,,,,,,3718.67844390869,866.399398544926
515,SW0036,1,9233,,,2.85,1,2006,,,,,,,9233.25164031982,388.836727289142
516,AS0031,1,1853,,,,1,2008,,,,,,,1853.26993560791,434.435579458548
517,SW0300,1,744,,,,1,2005,,,,,,,743.70979309082,302.919715525557
518,SW0296,1,1038,,,,1,2009,,,,,,,1037.55364227295,142.891697382849
519,SW0170,1,7015,,,4.4,2,2005,,,,,,,5672.07595062256,674.744214482286
520,AS0029,1,3099,,,,1,2008,,,,,,,3099.36496734619,502.768828569855
521,SW0164,1,2655,,,3.7,1,2005,,,,,,,2655.44203948975,606.973624755817
522,NW0063,1,5258,,,0.13,1,2005,,,,,,,5257.83602905273,1223.04092376825
523,SW0302,1,17930,,,5.5,1,2005,,,,,,,17043.2319107056,544.881936315403
524,SW0159,1,12483,,,3.4,1,2009,,,,,,,13702.3571624756,531.372806282751
525,SW0132,1,2616,,,,1,2005,,,,,,,2615.89093017578,239.999983849887
526,SW0171,1,5515,,,4.3,1,2005,,,,,,,5515.45648956299,915.754986861995
527,SW0045,1,1422,,,,1,2007,,,,,,,1421.71629333496,221.698640121643
528,SW0279,1,6769,,,-0.77,1,2010,,,,,,,6769.48840332031,1326.33734959514
529,SW0052,1,2594,,,2.6,1,2005,,,,,,,2593.89379119873,222.879082794493
530,SW0046,1,3631,,,,1,2007,,,,,,,3631.41676330566,846.997986073112
531,SW0299,1,775,,,,1,2005,,,,,,,881.290298461914,425.153674697534
532,SW0158,1,24036,,,3.6,1,2009,,,,,,,25704.1315689087,735.871152482505
533,SW0161,1,1112,,,,1,2005,,,,,,,1111.73742675781,948.042460040973
534,AS0032,1,1852,,,,1,2008,,,,,,,1851.79415130615,455.492762296248
535,SW0295,1,4585,,,3.12,1,2010,,,,,,,4585.24390411377,302.584810045273
536,NW0059,1,2434,,,0.25,1,2005,,,,,,,2434.35369873047,671.968248693155
537,AS0030,1,1934,,,,1,2008,,,,,,,1933.61237335205,382.993294057065
538,DV0280,1,42489,,,,1,2013,,,,,,,42488.8837966919,3461.0436912013
539,DV0083,1,812,,,,1,2005,,,,,,,811.561882019043,229.174800682879
540,DV0118,1,417,,,,1,2005,,,,,,,417.107704162598,119.700635898999
541,OK0290,1,1329,,,,1,2014,,,,,,,1328.9009552002,403.538952566976
542,OK0294,1,2405,,,,1,2014,,,,,,,2405.01220703125,686.631586146978
543,NW0007,1,4442,,,0.3,1,2011,,,,,,,4442.00537109375,340.366392409349
544,DV0093,1,2024,,,,1,2005,,,,,,,2023.58068847656,755.920999611035
545,15609,1,465725,Waterberging,,,1,2016,2016,,,,,,38641.1025085449,909.585248851108
546,15610,1,465725,Waterberging,,,1,2016,2016,,,,,,18918.064743042,569.967081919301
547,15612,1,465725,Waterberging,,,1,2016,2016,,,,,,34081.0702590942,1241.67430455902
548,HV0001,1,116854,Waterberging,,,1,2015,2014,,,,,,116853.565841675,1420.70702815572
549,HV0002,1,41007,Waterberging,,,1,2015,2014,,,,,,41007.4151763916,947.063246263978
550,11417,1,465725,Waterberging,,,2,2016,2016,,,,,,81190.7274017334,1466.7326740181
551,11418,1,657314,Waterberging,,,1,2016,2016,,,,,,221808.03326416,2276.66719394507
552,15274,1,657314,Waterberging,,,1,2016,2016,,,,,,122813.39490509,2217.61026415593
553,15593,1,657314,Waterberging,,,1,2016,2016,,,,,,28571.6748275757,845.695730944306
554,W22634,,15176,,"13,45",13.55,2,2020,2020,,,,,,18863.5789871216,619.805205383488
555,W23958,,,,,,2,2019,2019,,,,,,77.213264465332,43.0183435751016
556,DV0263,1,2937,,,-0.55,1,2008,,,,,,,2937.22332763672,780.523937155542
557,DV0262,1,1586,,,-0.55,1,2008,,,,,,,1585.54907226563,474.520647777833
558,24553,,,,,,2,2019,,,,,,,90.379638671875,42.3530782884644
559,DV0233,1,22330,,,2.4,1,2005,,,,,,,19687.8559799194,762.257990061452
560,SW0274,1,7715,,,-0.35,1,2011,,,,,,,7714.94561767578,397.45377106363
561,OK0391,1,8474,,,6.08,1,2014,,,,,,,8473.59029388428,482.830115793368
562,VR0006,1,10272,,,,1,2011,,,,,,,10272.235458374,1040.57028338544
563,RB0014,1,936,,,,2,2012,,,,,,,694.291366577148,140.411916057601
564,KK0145,1,3044,,,-2.85,1,2009,,,,,,,3043.91104125977,230.753236457631
565,KO0188,1,1049,,,,1,2009,,,,,,,1048.50299072266,284.15051128286
566,KK0143,1,5052,,,-2.75,1,2009,,,,,,,5052.21356201172,310.519501012751
567,KK0149,1,29606,,,-2.7,1,2009,,,,,,,29605.6845550537,1178.204744785
568,RB0011,1,2207,,,,1,2012,,,,,,,2206.50860595703,421.885815251248
569,KK0154,1,2344,,,,1,2010,,,,,,,2343.81977081299,362.483554117967
570,RB0012,1,3457,,,,1,2012,,,,,,,3456.96660614014,538.69372115267
571,KK0140,1,15814,,,-2.65,1,2009,,,,,,,15813.531867981,663.755180071664
572,OK0264,1,8884,,,3.95,1,2009,,,,,,,8884.41096496582,462.583322261775
573,OK0267,1,13265,,,4.28,1,2009,,,,,,,13264.7223815918,583.464461500095
574,KO0177,1,1077,,,,1,2009,,,,,,,1076.69165802002,285.805624699829
575,OK0277,1,4773,,,3.97,1,2014,,,,,,,4773.21656799316,423.183641128843
576,KK0153,1,25043,,,,1,2010,,,,,,,25043.004524231,717.418098309562
577,KK0144,1,3552,,,-2.8,1,2009,,,,,,,3552.46880340576,254.314143135524
578,KK0150,1,11059,,,-2.85,1,2009,,,,,,,11058.8942947388,490.09512719675
579,OK0276,1,12602,,,4.52,1,2013,,,,,,,12601.54637146,516.619017158456
580,DV0129,1,3959,,,1.04,1,2005,,,,,,,3958.79582214355,266.407475774288
581,OK0273,1,5647,,,4.54,1,2013,,,,,,,5647.14242553711,372.432786293413
582,OK0293,1,2089,,,,1,2014,,,,,,,2089.01512145996,667.093035753002
583,SW0337,1,1205,,,4.4,1,2011,,,,,,,1205.18012237549,171.684162641838
584,KK0147,1,40308,,,-3,1,2009,,,,,,,40308.2668228149,860.858384029818
585,RB0013,1,785,,,,2,2012,,,,,,,723.654602050781,133.685886530999
586,KK0142,1,3721,,,-2.75,1,2009,,,,,,,3721.05519104004,273.473236251598
587,KK0146,1,6239,,,-2.85,1,2009,,,,,,,6238.60688018799,358.578656762831
588,KK0138,1,15995,,,-2.7,2,2009,,,,,,,16364.1164703369,540.417788458556
589,SW0336,1,3389,,,4.3,1,2011,,,,,,,3388.59204101563,406.318963023875
590,KK0148,1,4439,,,,1,2010,,,,,,,4439.03550720215,348.738067404968
591,KK0151,1,10267,,,-2.85,1,2009,,,,,,,10266.5757446289,447.570258435422
592,SZ0270,,,,,,2,0,,,,,,,20203.5146331787,608.658073134673
593,DV0279,1,10963,,,1.7,1,2013,,,,,,,10962.9307632446,461.116285971306
594,VR0005,1,6989,,,,1,2011,,,,,,,6989.42225646973,916.692754643128
595,W22329,,42722,,13.00,13.6,1,2020,2020,,,,,,43218.2081680298,827.502763856107
596,OK0289,1,2891,,,,1,2014,,,,,,,2891.0267791748,692.195602376001
597,KK0152,1,20318,,,,1,2010,,,,,,,20317.8259353638,624.874527016438
598,KK0139,1,2268,,,-2.6,1,2009,,,,,,,2268.36577606201,226.851565981125
599,MB394,1,1570,"Bobembreedte 13.52 m.
Bodemlengte 84.47 m.
Bodemhoogte -0.90 NAP.
Talud noordzijde  1:4
Talud rest   1:1.5
",,-0.9,1,2017,,,,,,,1569.60753631592,209.940479769964
600,W22633,,16421,,"13,45",13.75,2,2020,2020,,,,,,20051.0454483032,681.06328258114
