FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
overlaat_drempel_legger.1,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Overlaat,Overlaat zuidzijde SSC Amerongen,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KR.L.921,225.vh",3024254C-B53F-42D5-9DC7-0427D74F55D5,,,0,,"POLYGON ((157532.65340000018 443233.05849999934, 157532.68100000173 443233.04399999976, 157535.8590000011 443231.3040000014, 157538.14600000158 443230.0529999994, 157539.48800000176 443229.2569999993, 157545.12000000104 443225.91800000146, 157552.48900000006 443221.2710000016, 157564.3350000009 443213.7820000015, 157574.97100000083 443207.23999999836, 157583.95199999958 443201.69299999997, 157592.6009999998 443196.4360000007, 157601.20199999958 443190.936999999, 157611.60599999875 443184.38899999857, 157620.6700000018 443178.81500000134, 157630.54899999872 443172.60500000045, 157640.6499999985 443166.22199999914, 157651.8040000014 443159.3500000015, 157664.2030000016 443151.66600000113, 157676.625 443143.8220000006, 157689.936999999 443135.52800000086, 157702.1499999985 443127.83999999985, 157713.25699999928 443121.11100000143, 157721.3440000005 443116.54199999943, 157726.3049999997 443113.4450000003, 157728.92300000042 443112.2019999996, 157731.09600000083 443111.2010000013, 157732.00699999928 443110.79100000113, 157730.52100000158 443106.3350000009, 157726.7030000016 443108.1400000006, 157719.46599999815 443112.48900000006, 157710.41299999878 443117.9849999994, 157698.18100000173 443125.6779999994, 157688.87799999863 443131.5529999994, 157676.75299999863 443139.02600000054, 157662.55999999866 443147.8839999996, 157646.2190000005 443158.1259999983, 157627.23699999973 443169.95699999854, 157610.78700000048 443180.1570000015, 157597.97800000012 443188.16800000146, 157587.8289999999 443194.40300000086, 157574.8590000011 443202.5390000008, 157570.4849999994 443205.2829999998, 157553.41299999878 443215.8900000006, 157542.1259999983 443222.91000000015, 157533.65300000086 443228.03400000185, 157531.81830000132 443229.02059999853, 157527.13500000164 443231.5390000008, 157520.05200000107 443234.81799999997, 157518.3669999987 443235.59699999914, 157511.63100000098 443238.3740000017, 157503.2899999991 443241.4310000017, 157496.5089999996 443243.5469999984, 157495.15700000152 443243.8440000005, 157496.1099999994 443247.84699999914, 157497.3660000004 443247.50400000066, 157505.15700000152 443245.2340000011, 157512.65399999917 443242.40199999884, 157519.813000001 443239.3770000003, 157527.50699999928 443235.7589999996, 157532.65340000018 443233.05849999934))"
overlaat_drempel_legger.2,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Overlaat,Waterreguleringswerk Overlaat Pannerden,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL1.KR.R.869,300.vh",13F0E132-1FF4-4522-BA2F-1BAD52274C84,,,0,,"POLYGON ((199376.7410000004 433593.16600000113, 199379.9759999998 433586.2989999987, 199380.4609999992 433586.50400000066, 199386.20100000128 433574.2509999983, 199391.91000000015 433562.12000000104, 199397.66899999976 433549.83900000155, 199399.1559999995 433545.91800000146, 199403.2749999985 433547.16899999976, 199412.6339999996 433550.0879999995, 199412.77299999818 433549.5020000003, 199403.11800000072 433546.5069999993, 199399.38500000164 433545.31599999964, 199400.25600000098 433542.90199999884, 199403.16099999845 433538.9389999993, 199404.93609999865 433536.39079999924, 199409.13599999994 433530.36199999973, 199408.68400000036 433530.0249999985, 199410.82400000095 433526.9450000003, 199410.65199999884 433526.8280000016, 199404.39130000025 433535.70490000024, 199402.2740000002 433538.70699999854, 199399.18100000173 433543.0920000002, 199398.89699999988 433543.0029999986, 199394.16200000048 433541.51900000125, 199393.68299999833 433541.375, 199392.59840000048 433541.0394000001, 199388.91899999976 433539.90100000054, 199388.4389999993 433539.7580000013, 199383.66200000048 433538.2659999989, 199383.18299999833 433538.12000000104, 199378.40300000086 433536.63500000164, 199377.92399999872 433536.48999999836, 199373.1490000002 433535.006000001, 199372.6700000018 433534.86199999973, 199369.70899999887 433533.94299999997, 199369.52199999988 433533.88500000164, 199367.90399999917 433533.3830000013, 199367.42500000075 433533.23699999973, 199362.64699999988 433531.7520000003, 199362.16800000146 433531.60599999875, 199357.39600000158 433530.12900000066, 199356.91699999943 433529.9829999991, 199352.13800000027 433528.49599999934, 199351.65900000185 433528.3509999998, 199346.88899999857 433526.8660000004, 199346.41000000015 433526.72100000083, 199341.63500000164 433525.23900000006, 199341.1559999995 433525.0940000005, 199336.3830000013 433523.62000000104, 199335.9050000012 433523.47300000116, 199331.125 433521.98999999836, 199330.64600000158 433521.8429999985, 199325.86899999902 433520.36400000006, 199325.3900000006 433520.2179999985, 199320.61499999836 433518.73099999875, 199320.13599999994 433518.5850000009, 199315.36100000143 433517.10599999875, 199314.88199999928 433516.9609999992, 199310.10799999908 433515.4770000018, 199309.62900000066 433515.33100000024, 199304.85599999875 433513.84800000116, 199304.37700000033 433513.7019999996, 199299.60300000012 433512.2190000005, 199299.1240000017 433512.07400000095, 199294.3440000005 433510.5949999988, 199293.86499999836 433510.44900000095, 199289.08900000155 433508.9629999995, 199288.6099999994 433508.81700000167, 199283.8350000009 433507.3289999999, 199283.35599999875 433507.18400000036, 199278.5799999982 433505.7049999982, 199278.1009999998 433505.5610000007, 199273.34299999848 433504.0799999982, 199272.86400000006 433503.93400000036, 199268.08300000057 433502.4439999983, 199267.60399999842 433502.2980000004, 199262.8289999999 433500.82499999925, 199262.3500000015 433500.6790000014, 199257.57600000128 433499.19000000134, 199257.09800000116 433499.04300000146, 199252.32699999958 433497.5489999987, 199251.84800000116 433497.40300000086, 199247.061999999 433495.9360000007, 199246.58199999854 433495.79300000146, 199241.8040000014 433494.311999999, 199241.32499999925 433494.16600000113, 199239.0150000006 433493.4494000003, 199236.54800000042 433492.68400000036, 199236.06899999827 433492.5390000008, 199231.26099999994 433491.06599999964, 199231.00600000098 433490.95600000024, 199232.11899999902 433486.06500000134, 199235.15399999917 433471.51300000027, 199235.17599999905 433471.4070000015, 199234.89299999923 433471.3530000001, 199234.21299999952 433474.5850000009, 199233.8299999982 433474.5320000015, 199230.49109999835 433489.7474000007, 199230.30900000036 433490.5769999996, 199230.2536999993 433490.7644999996, 199229.60399999842 433492.9670000002, 199215.3660000004 433494.2100000009, 199215.41800000146 433494.7980000004, 199229.36800000072 433493.62900000066, 199229.16340000182 433494.2945000008, 199228.80200000107 433495.4699999988, 199225.57200000063 433503.41800000146, 199222.45199999958 433511.08399999887, 199222.84899999946 433511.3299999982, 199222.76900000125 433511.52600000054, 199221.73000000045 433514.1959999986, 199221.9750000015 433514.2980000004, 199227.6640000008 433500.3969999999, 199229.4910000004 433495.7670000009, 199229.81599999964 433495.8520000018, 199234.61800000072 433497.32400000095, 199235.09600000083 433497.4690000005, 199239.87000000104 433498.94999999925, 199240.34800000116 433499.0949999988, 199245.15199999884 433500.58399999887, 199245.63100000098 433500.7270000018, 199250.39299999923 433502.186999999, 199250.87200000137 433502.33300000057, 199255.62799999863 433503.8220000006, 199256.10599999875 433503.9690000005, 199260.8900000006 433505.4609999992, 199261.36800000072 433505.6070000008, 199266.14400000125 433507.0799999982, 199266.62200000137 433507.2259999998, 199271.40199999884 433508.71499999985, 199271.87999999896 433508.86100000143, 199276.65700000152 433510.34699999914, 199277.13599999994 433510.4919999987, 199281.90799999982 433511.9699999988, 199282.38599999994 433512.11400000006, 199287.1559999995 433513.6009999998, 199287.6339999996 433513.7470000014, 199292.40799999982 433515.2320000008, 199292.88699999824 433515.3779999986, 199297.67500000075 433516.8599999994, 199298.15399999917 433517.00499999896, 199302.91800000146 433518.4840000011, 199303.39600000158 433518.62999999896, 199308.17300000042 433520.11499999836, 199308.65199999884 433520.26000000164, 199313.4299999997 433521.74500000104, 199313.90799999982 433521.8900000006, 199318.67500000075 433523.3669999987, 199319.15399999917 433523.51300000027, 199323.92700000107 433524.9990000017, 199324.4050000012 433525.14499999955, 199329.18299999833 433526.6240000017, 199329.66099999845 433526.7710000016, 199334.43200000003 433528.2509999983, 199334.90900000185 433528.3979999982, 199339.7049999982 433529.87900000066, 199340.16899999976 433530.0379999988, 199344.95800000057 433531.50499999896, 199345.436999999 433531.6499999985, 199350.21400000155 433533.13800000027, 199350.69200000167 433533.2820000015, 199355.45800000057 433534.7650000006, 199355.9360000007 433534.91099999845, 199360.71200000122 433536.3900000006, 199361.19099999964 433536.53500000015, 199365.96700000018 433538.01999999955, 199366.33100000024 433538.1490000002, 199366.4290000014 433538.18400000036, 199371.22700000182 433539.6490000002, 199371.70600000024 433539.79300000146, 199376.47399999946 433541.2749999985, 199376.95199999958 433541.4200000018, 199381.72800000012 433542.90399999917, 199382.20600000024 433543.0489999987, 199387.0150000006 433544.55099999905, 199387.49399999902 433544.6939999983, 199390.56899999827 433545.6457000002, 199392.24700000137 433546.1649999991, 199392.7259999998 433546.30799999833, 199397.46700000018 433547.7879999988, 199397.73900000006 433547.8729999997, 199392.0080000013 433560.0859999992, 199376.52899999917 433593.0720000006, 199376.7410000004 433593.16600000113))"
overlaat_drempel_legger.3,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Overlaat,Overlaat zuidoever Driel (midden),ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KR.R.891,180.st",916A9504-078E-4993-863C-E0D3293DADD2,,,0,,"POLYGON ((183828.9200000018 442256.61499999836, 183827.08799999952 442254.41600000113, 183750.93879999965 442382.38479999825, 183747.19700000063 442388.6730000004, 183738.75699999928 442402.85500000045, 183742.78799999878 442405.7870000005, 183755.44429999962 442383.8680000007, 183765.79100000113 442365.94900000095, 183828.9200000018 442256.61499999836))"
overlaat_drempel_legger.4,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Overlaat,Overlaat zuidoever Driel (boven),ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL2.KR.L.890,105.st",667983EB-20F5-4010-BD6D-DA7C3C5D9320,,,0,,"POLYGON ((184930.90399999917 442555.22399999946, 184929.78400000185 442554.44099999964, 184908.94999999925 442539.4629999995, 184902.9360000007 442535.1400000006, 184879.55000000075 442516.5780000016, 184849.33900000155 442493.1420000009, 184827.21799999848 442474.0249999985, 184824.72800000012 442476.76399999857, 184827.24399999902 442478.90300000086, 184840.84200000018 442490.4670000002, 184872.9459999986 442516.5709999986, 184882.80999999866 442524.18200000003, 184893.64600000158 442532.54300000146, 184903.9149999991 442540.46599999815, 184907.5390000008 442543.0329999998, 184928.64799999818 442557.98900000006, 184930.90399999917 442555.22399999946))"
overlaat_drempel_legger.16,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Overlaat,Drempel Stuwdam toegangsweg SSC Hagestein,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KR.R.946,720.vh",979B42CB-262E-4C0E-82DA-52BA45089C71,,,0,,"POLYGON ((138006.20600000024 444926.4279999994, 138005.7606999986 444926.28350000083, 138005.6185999997 444926.6554000005, 138004.9103000015 444928.5095999986, 138004.01269999892 444930.85929999873, 138003.8825000003 444931.20010000095, 138011.76300000027 444933.7199999988, 138022.5309999995 444937.1620000005, 138032.95100000128 444940.5390000008, 138043.56700000167 444943.9270000011, 138054.59800000116 444947.4530000016, 138065.41800000146 444950.938000001, 138075.6790000014 444954.2109999992, 138086.60399999842 444957.7120000012, 138096.7960000001 444961.00400000066, 138107.92500000075 444964.5940000005, 138119.00499999896 444968.13500000164, 138130.10700000077 444971.6799999997, 138140.76300000027 444975.09899999946, 138151.34699999914 444978.5150000006, 138151.96339999884 444978.71269999817, 138161.94299999997 444981.9140000008, 138172.26300000027 444985.2039999999, 138183.41299999878 444988.7740000002, 138194.25200000033 444992.2650000006, 138204.9910000004 444995.73000000045, 138215.69099999964 444999.16600000113, 138225.72800000012 445002.375, 138237.22199999914 445006.0689999983, 138247.86100000143 445009.4789999984, 138258.76700000092 445012.9770000018, 138263.3740000017 445014.4629999995, 138268.46200000122 445016.0940000005, 138274.0610000007 445017.9120000005, 138278.5089999996 445019.3539999984, 138282.6799999997 445020.7129999995, 138286.7890000008 445022.04399999976, 138291.29300000146 445023.48900000006, 138291.41640000045 445023.08999999985, 138291.73429999873 445022.0614, 138291.8748999983 445021.6064000018, 138292.8280000016 445018.5227999985, 138292.6330000013 445018.43499999866, 138291.34589999914 445018.04410000145, 138291.45600000024 445017.6779999994, 138288.32600000128 445016.75, 138283.83999999985 445015.3669999987, 138280.01700000092 445014.19000000134, 138275.7749999985 445012.8669999987, 138271.54800000042 445011.5520000011, 138266.8660000004 445010.08399999887, 138255.28599999845 445006.3839999996, 138245.23000000045 445003.1339999996, 138234.2340000011 444999.5929999985, 138223.93499999866 444996.28599999845, 138218.8324000016 444994.65199999884, 138205.40839999914 444990.3471000008, 138202.72899999842 444989.48699999973, 138191.99300000072 444986.0460000001, 138180.30900000036 444982.2809999995, 138169.59299999848 444978.86400000006, 138158.29800000042 444975.2280000001, 138158.2573999986 444975.21489999816, 138153.58700000122 444973.70320000127, 138150.65069999918 444972.75279999897, 138147.74399999902 444971.811999999, 138137.10700000077 444968.40900000185, 138134.11400000006 444967.44839999825, 138128.41950000077 444965.6207000017, 138126.65700000152 444965.0549999997, 138116.72300000116 444961.8819999993, 138105.98999999836 444958.4230000004, 138095.51799999923 444955.07400000095, 138094.69319999963 444954.80799999833, 138087.09530000016 444952.3577999994, 138084.39200000092 444951.48600000143, 138073.01399999857 444947.84600000083, 138067.62739999965 444946.1180999987, 138063.8225999996 444944.89770000055, 138060.2509999983 444943.7520000003, 138049.76300000027 444940.40399999917, 138038.063000001 444936.66099999845, 138027.53799999878 444933.2800000012, 138016.93100000173 444929.881000001, 138009.26700000092 444927.4134999998, 138006.20600000024 444926.4279999994))"
overlaat_drempel_legger.17,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Overlaat,Drempel  T Waalse Waard,ON,Pannerdensch Kanaal - Nederrijn - Lek,"RL3.KR.R.948,000.gr",F9FB743D-2F11-470E-8AEA-2D8E55F0A378,,,0,,"POLYGON ((136904.938000001 445764.66899999976, 136896.01249999925 445755.2399000004, 136894.8460999988 445754.00769999996, 136894.33799999952 445753.47100000083, 136893.96040000021 445752.5931000002, 136888.40100000054 445739.66899999976, 136885.16629999876 445730.815200001, 136881.94200000167 445738.46599999815, 136869.95309999958 445751.3370999992, 136857.375 445765.4600000009, 136859.32200000063 445764.79300000146, 136861.44099999964 445764.3960000016, 136863.66699999943 445764.33199999854, 136865.75200000033 445764.8530000001, 136866.7655000016 445765.3627999984, 136867.54899999872 445765.7569999993, 136869.30600000173 445767.20699999854, 136870.3687000014 445768.31280000135, 136870.80999999866 445768.7719999999, 136871.40199999884 445769.6303000003, 136872.03500000015 445770.5480000004, 136872.35130000114 445771.0340999998, 136873.17300000042 445772.2969999984, 136874.21499999985 445774.30999999866, 136874.92300000042 445776.2659999989, 136875.2650000006 445778.3729999997, 136875.0850000009 445780.3969999999, 136874.58700000122 445782.40300000086, 136873.7340000011 445784.33399999887, 136872.2274999991 445785.5669, 136878.59600000083 445782.5760000013, 136893.70800000057 445775.44099999964, 136904.1110999994 445771.4459999986, 136909.04960000142 445767.0625, 136904.938000001 445764.66899999976))"
