ID;GUID;BUISHOOGTE;MEETWAARDE;WATERSTAND_NAP;SIGNALERING;REDEN_GEEN_METING_CODE;REDEN_GEEN_METING_OMSC;BEHEEROBJECT_ID;INSPECTIEDATUM;JAAR;PEILBUISID;STATUS_CODE;STATUS_OMSC;EXTRA_LOCATIE_AANDUIDING;IDEOMA_PEILBUISNUMMER;LENGTE_BUIS;FILTER_DIAMETER;STRAATHOOGTE;HUISNUMMER;FILTER_LENGTE;INTERVENTIEWAARDE_HOOGSTE_WATE;INTERVENTIEWAARDE_LAAGSTE_WATE;EOS_NUMMER;FILTER_VAN;FILTER_TOT;IBDH_KRING;IBDH_MILIEU;DSB_MILIEU;PEILBUISNUMMER;DINONUMMER;IBDH_DRAINAGE;IBDH_NOODDRINKWATER_;STRAATNAAM_ID;STRAATNAAM_CODE;STRAATNAAM_OMSC;PROJECT_ID;PROJECT_OMSC;X;Y;LONG;LAT
34641;{26864F23-020F-4518-8ABE-34C3D21FD8D9};8.4;6.88;1.52;;;;31151;20120628000000;2012;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34642;{B4356B34-018A-4986-8D7F-0D9691FE0205};8.4;6.84;1.56;;;;31151;20120726000000;2012;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34643;{C32A203A-7334-4F1D-9863-4CD147602461};8.4;6.68;1.72;;;;31151;20120823000000;2012;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34644;{B1FA49B9-5F94-4F11-9627-D7C421F758D8};8.4;6.74;1.66;;;;31151;20120920000000;2012;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34645;{4FBD4ACF-1E2F-4055-8D2B-0D52CA211EC5};8.4;6.72;1.68;;;;31151;20121017000000;2012;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34646;{05CCA23D-40F0-4482-BCD9-5BF2E2D70242};8.4;6.67;1.73;;;;31151;20121115000000;2012;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34647;{E738E661-7764-4B95-A3E5-48FFB4AB6C0B};8.4;6.7;1.7;;;;31151;20121213000000;2012;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34648;{06B4CEFD-E316-494F-A263-385374CF80C4};8.4;6.65;1.75;;;;31151;20130214000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34649;{9E65A2AB-FB6E-45D3-9D30-0653B089A0BB};8.4;6.79;1.61;;;;31151;20130228000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34650;{318CE5DD-FB86-435D-B71E-D6CAB886EE5E};8.4;6.8;1.6;;;;31151;20130327000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34651;{850ADB4A-5E0F-4102-A84E-9EB9E9DA36D7};8.4;6.85;1.55;;;;31151;20130424000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34652;{891718A6-8675-4A56-8430-675A905014EF};8.4;6.83;1.57;;;;31151;20130522000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34653;{EF8380D3-2A07-48EB-881F-67CC9680609B};8.4;;;;-92;Auto boven peilbuis;31151;20130621000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34654;{0FF4E610-2B5C-4C6C-9999-2FCD63EB9773};8.4;6.83;1.57;;;;31151;20130716000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34655;{79C32204-6943-4FF4-8738-926950CA054C};8.4;6.84;1.56;;;;31151;20130815000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34656;{3BE11B62-F1F3-41E5-BD2B-A02968888D3A};8.4;6.83;1.57;;;;31151;20130911000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34657;{9D67C719-6FEF-424B-84F3-07BE44038D40};8.4;6.74;1.66;;;;31151;20131010000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34658;{C8B18EB3-2267-4109-B6EA-E92274AD2AF6};8.4;6.58;1.82;;;;31151;20131106000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34659;{78A9504C-50B1-4FAE-A56D-A67F1BB08EA4};8.4;6.71;1.69;;;;31151;20131204000000;2013;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34660;{187C583A-4442-4525-98ED-0123B90EEB4A};8.4;6.64;1.76;;;;31151;20140122000000;2014;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34661;{55A46B6D-AF44-4223-BF4F-CA9213A37A5F};8.4;6.62;1.78;;;;31151;20140218000000;2014;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34662;{632778DC-1183-4EE1-93F0-EA8BABFA4846};8.4;6.64;1.76;;;;31151;20140319000000;2014;4438;NON_ACTIEF;Non Actief;;CP0262;;;8.57;29;;7.87;;;;8.3;Ja;Nee;Nee;4;;Nee;Nee;21284;051800370;Alkmaarsestraat;30403;SCHEVENINGEN zandsuppletie 2;79693.99;459091.09;4.287750608037874;52.11491372450038
34663;{FD9F2DB9-BA54-4E11-BC84-5BC3668D0BD7};5.97;;;;-99;Niet te meten;31152;20090127000000;2009;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34664;{D5B18E41-F729-436A-8F45-8B04C3C28A92};5.97;6.1;-0.13;;;;31152;20090311000000;2009;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34665;{79929178-C221-44AC-9F4C-705E3194D371};5.97;6.16;-0.19;;;;31152;20090423000000;2009;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34666;{36251FE2-D3CA-4123-9A16-C1EDEB548F88};5.97;6.17;-0.2;;;;31152;20090603000000;2009;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34694;{388B2A66-C25E-448A-AC53-AE3FC2ABEA89};5.97;5.91;0.06;;;;31152;20110103000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34695;{6C6847D5-FA2D-493B-8F17-36339C85FAA6};5.97;5.94;0.03;;;;31152;20110111000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34696;{F075E6C8-FE26-43CA-B608-3DD830CC5015};5.97;5.82;0.15;;;;31152;20110119000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34697;{8CCF83F9-7ADC-444A-B026-EA7464F23C74};5.97;5.88;0.09;;;;31152;20110126000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34698;{08993356-01C3-4E9A-BB0D-DD181801FA75};5.97;5.88;0.09;;;;31152;20110204000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34699;{EB5980ED-7A86-4EDB-9B0D-7CCA927D21F9};5.97;6;-0.03;;;;31152;20110317000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34700;{FCB0B4EE-59FD-4687-AEFD-EAAE5A885BB6};5.97;6.07;-0.1;;;;31152;20110427000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34701;{25043CF3-65F5-4DFC-92E0-96B60DBFECC8};5.97;6.16;-0.19;;;;31152;20110608000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34702;{D0E5E16D-2B40-406A-B085-6F5F5F1112AB};5.97;5.98;-0.01;;;;31152;20110726000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34703;{903F4301-7C9F-4657-BF94-5151D7A68C00};5.97;5.94;0.03;;;;31152;20110831000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34704;{35D7A255-6953-4695-8C32-5620BD8EFFD3};5.97;5.96;0.01;;;;31152;20111012000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34705;{BF70C1A3-A86F-4192-8E75-3A13E9748FB8};5.97;6.12;-0.15;;;;31152;20111124000000;2011;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34706;{0D5110ED-CF0A-44E3-BFED-A7DFD8F50A87};5.97;6.09;-0.12;;;;31152;20120216000000;2012;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34707;{5F92F971-AF43-4EE9-BAB1-B61217F0D12B};5.97;;;;-90;Niet te vinden;31152;20120309000000;2012;4439;NON_ACTIEF;Non Actief;;CP0263;;;7.16;1;;6.46;;;;7.3;Ja;Nee;Nee;2;;Nee;Nee;21404;051801070;Badhuisweg;30403;SCHEVENINGEN zandsuppletie 2;79472.45;458713.56;4.28460045880879;52.11149079561395
34708;{82EF253F-DCE2-4319-9A77-414309E4CEFE};4.18;3.37;0.81;;;;31153;20090127000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34709;{465BFDE9-A7DE-4579-9C84-B63E9292530C};4.18;3.4;0.78;;;;31153;20090311000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34710;{6F0DBFBA-2736-4901-B35D-2C649C4DAD85};4.18;3.47;0.71;;;;31153;20090423000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34711;{12C60735-DAA5-4FE4-9A36-2C51072FA9D6};4.18;3.45;0.73;;;;31153;20090603000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34712;{E843139F-0093-443C-A392-2290CE4AE2C6};4.18;3.43;0.75;;;;31153;20090722000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34713;{9C145DEC-46F9-42DD-99F2-CD3AC4CD3739};4.18;3.48;0.7;;;;31153;20090827000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34714;{0FE72D4C-EF8D-4D24-B70D-8268823319FA};4.18;3.46;0.72;;;;31153;20091009000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
34715;{A2D452D9-EAD7-4BCA-89CB-A57DAC3E4679};4.18;3.36;0.82;;;;31153;20091120000000;2009;4440;NON_ACTIEF;Non Actief;;CP0264;;;4.3;90;;3.6;;;;5;Ja;Nee;Nee;3;;Nee;Nee;21858;051803950;Dirk Hoogenraadstraat;30403;SCHEVENINGEN zandsuppletie 2;79142.6;458468.81;4.279840444355788;52.10924618845936
