GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEWEEGBAAR,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,PUIC,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,WEGNAAM,ID,Shape__Area,Shape__Length
520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,0.248736,"0,248736",Zuid,Z,Maastricht,26,KUNSTWERKEN,Limburg,177449.30499,317827.154,50.8498402741977,5.70596005111704,KUNSTWERKEN,Zuid,Z,Nee,Prorail,L0004,bestaand,,3.601822,283,1fca4e6e6613485ca618dbee0f4199f7,3,gerealiseerd,2016/01/05 11:00:45+00,,6074886,0,0
609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,27.664968,"27,664968",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,210336.001,462199.626929,52.1452067653084,6.19563638395305,KUNSTWERKEN,Noord-Oost,NO,Nee,Prorail,L0004,bestaand,,149.311639,283,e76cd2e4da694276b579b4f17a397192,1,gerealiseerd,2020/05/11 17:29:30+00,,6074904,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.670104,"45,670104",Randstad Zuid,RZ,Leiden,1,KUNSTWERKEN,Rijn en Gouwe,93038.4765,464514.650254,52.165311147988,4.48156366198998,KUNSTWERKEN,Randstad Zuid,RZ,Nee,Prorail,L0004,bestaand,,433.245091,283,1ccd62eca1ba4b27b9b5d312f42adb5d,1,gerealiseerd,2022/01/13 08:36:55+00,,6074948,0,0
534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.771327,"45,771327",Randstad Zuid,RZ,Leiden,1,KUNSTWERKEN,Rijn en Gouwe,92978.85892,464499.3595,52.1651670394664,4.48069517772707,KUNSTWERKEN,Randstad Zuid,RZ,Nee,Prorail,L0004,bestaand,,1146.665876,283,750031f85dff4ab1a8fde18f5f79d560,1,gerealiseerd,2021/07/28 09:58:22+00,,6075088,0,0
501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,80.658713,"80,658713",Noord-Oost,NO,Groningen,37,KUNSTWERKEN,Wadden,233877.677661,581106.6125,53.2107702269699,6.56788089552403,KUNSTWERKEN,Noord-Oost,NO,Nee,Prorail,L0004,bestaand,,581.66297,283,5fa7cf707fee4f3b8ac8b2596be47164,2,gerealiseerd,2021/04/07 10:36:46+00,,6077627,0,0
133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,19.029876,"19,029876",Randstad Noord,RN,Haarlem,8,KUNSTWERKEN,Kennemerland,108017.563755,478509.238,52.2925615850734,4.6985410639664,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,1035.977378,283,e801b2ba65e342418db83d10f5c7bd42,1,,2022/01/31 07:55:50+00,,6078717,0,0
625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,17.289476,"17,289476",Zuid,Z,Roosendaal,19,KUNSTWERKEN,Zeeland,104078.444268,413736.7285,51.7100671835244,4.65043480852266,KUNSTWERKEN,Zuid,Z,Nee,Prorail,L0004,bestaand,,13.168771,283,fe0c7ac813924f5a91cbf4a99a40f9a6,0,gerealiseerd,2020/07/27 05:58:20+00,,6081120,0,0
006,,6,006__,Groningen - Sauwerd,Gn-Dz,Groningen - Delfzijl ,3.900995,"3,900995",Noord-Oost,NO,Groningen,37,KUNSTWERKEN,Wadden,233075.379,583229.744382,53.2299620098676,6.5563900221534,KUNSTWERKEN,Noord-Oost,NO,Nee,Prorail,L0004,bestaand,,1584.953735,283,e9bd87bcc8e245b2b92e7ba432d83776,1,gerealiseerd,2021/04/14 14:34:33+00,,6081953,0,0
035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,46.621415,"46,621415",Randstad Noord,RN,Driebergen,15,KUNSTWERKEN,Neerlands Midden,146303.065517,453002.8675,52.065250031097,5.26037395318523,KUNSTWERKEN,Randstad Noord,RN,,Prorail,L0004,bestaand,,3968.636688,283,bf70a0b3f10847fde0531529a8c0e238,1,gerealiseerd,2021/11/11 14:24:54+00,,6090604,0,0
609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,27.66656,"27,666560",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,210327.952,462224.574853,52.1454317837868,6.19552286397142,KUNSTWERKEN,Noord-Oost,NO,Nee,Prorail,L0004,bestaand,,206.010961,283,da6cf41d3a50419f858ee28d30398381,1,gerealiseerd,2020/05/11 17:29:28+00,,6092793,0,0
609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,27.38604,"27,386040",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,210069.1115,462091.841675,52.1442647414806,6.19172016077877,KUNSTWERKEN,Noord-Oost,NO,Nee,Prorail,L0004,bestaand,,1402.017022,283,4498d0ea41cb498d8ec3d38b1139a225,1,gerealiseerd,2022/01/21 11:56:43+00,,6092794,0,0
035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,42.038115,"42,038115",Randstad Noord,RN,Driebergen,15,KUNSTWERKEN,Neerlands Midden,141794.2675,452781.246006,52.063169036527,5.19463006418347,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,124.446803,283,1b1bcd233ba143fd9fc714fbef2b02e3,1,gerealiseerd,2021/04/14 11:54:31+00,,6092853,0,0
135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,40.056704,"40,056704",Randstad Noord,RN,Weesp,11,KUNSTWERKEN,Amstelsepoort,160805.591,502253.784375,52.5079398332165,5.47271627422343,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,7061.359177,283,0bfa6b51f5ea42deb35903dee0c3c479,1,gerealiseerd,2020/09/18 16:14:53+00,,6093113,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.177251,"61,177251",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,183273.2475,426268.856717,51.8243098905611,5.79731189612595,KUNSTWERKEN,Noord-Oost,NO,Nee,Prorail,L0004,bestaand,,32.188749,283,05f1b13fa6d7437fa3c922f985b41564,0,gerealiseerd,2021/04/22 12:05:14+00,,6093996,0,0
047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.167565,"61,167565",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,183263.724,426266.940349,51.8242931487819,5.79717360228935,KUNSTWERKEN,Noord-Oost,NO,Nee,Prorail,L0004,bestaand,,30.172524,283,daf23b2d02084b79ae98133d1a270649,0,gerealiseerd,2021/04/22 12:05:14+00,,6096209,0,0
096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,2.976868,"2,976868",Randstad Noord,RN,Duivendrecht,10,KUNSTWERKEN,Amstelsepoort,123579.163926,482993.66,52.3339733963544,4.92621439957281,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,45.296549,283,5d0dcbc9ce0441c2bfedb7f8d526f544,3,gerealiseerd,2021/02/01 15:53:39+00,,6096278,0,0
073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,3.431146,"3,431146",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,113095.344,549743.253256,52.9331257525977,4.7639720319434,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,828.887932,283,8700c5ca5d49473ea98207c5ac0107af,1,gerealiseerd,2022/09/01 07:56:11+00,,6098684,0,0
226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,9.336724,"9,336724",Randstad Zuid,RZ,Rijn en Gouwe,81,KUNSTWERKEN,Rijn en Gouwe,104327.555607,452191.041,52.0557050759009,4.64838522650446,KUNSTWERKEN,Randstad Zuid,RZ,Nee,Prorail,L0004,bestaand,,4.6378,283,8664d89fde4d426e9f97a52d59692b4f,0,gerealiseerd,2022/03/16 14:47:38+00,,6098713,0,0
107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,22.545787,"22,545787",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,84530.840582,453645.946,52.0666163533784,4.35948171816048,KUNSTWERKEN,Randstad Zuid,RZ,Nee,Prorail,L0004,bestaand,,4811.738615,283,d14d072fcfcd4e6399bbff6d3a0b32ce,1,gerealiseerd,2021/11/22 14:16:01+00,,6099018,0,0
,,,,,,,,,Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,117676.668445,488599.2355,52.3839830902776,4.83899757012236,KUNSTWERKEN,Randstad Noord,RN,Nee,Prorail,L0004,bestaand,,28028.983013,283,bcd742bccd0148379b41cac21a78396c,2,gerealiseerd,2023/01/19 10:33:19+00,,6099580,0,0
