FID,id,grid_code,se_anno_cad_data,area,len,gdb_geomattr_data,shape
dieptepolygonen_noordzee__bonn_gebied_.227,770,-150,,,,,"POLYGON ((646436.7322000004 6989463.942499999, 645897.6700999998 6989509.585000001, 645989.0756999999 6989995.608100001, 646406.1661999999 6990350.765099999, 646569.9358000001 6989767.763900001, 646436.7322000004 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.228,771,20,,,,,"POLYGON ((709936.7324000001 6989963.942699999, 710173.3530000001 6990127.315699998, 710336.7323000003 6990363.942699999, 710836.7324999999 6990363.942699999, 710836.7324999999 6989463.942499999, 709936.7324000001 6989463.942499999, 709936.7324000001 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.229,772,20,,,,,"POLYGON ((718936.7318000002 6990263.943399999, 719436.7319999998 6990263.943399999, 719436.7319999998 6990163.943100002, 719536.7322000004 6990163.943100002, 719536.7322000004 6990063.942899998, 719636.7324000001 6990063.942899998, 719636.7324000001 6989963.942699999, 719736.7326999996 6989963.942699999, 719836.7319999998 6989963.942699999, 719836.7319999998 6989463.942499999, 718936.7318000002 6989463.942499999, 718936.7318000002 6990263.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.230,773,-5,,,,,"POLYGON ((720736.7320999997 6989463.942499999, 719936.7322000004 6989463.942499999, 719936.7322000004 6989963.942699999, 720255.0917999996 6990045.632399999, 720336.7320999997 6990363.942699999, 720736.7320999997 6990363.942699999, 720736.7320999997 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.231,774,0,,,,,"POLYGON ((720936.7324999999 6989463.942499999, 720736.7320999997 6989463.942499999, 720736.7320999997 6990363.942699999, 721336.7324999999 6990363.942699999, 721336.7324999999 6989863.942499999, 721173.3531 6989627.315499999, 720936.7324999999 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.232,775,-10,,,,,"POLYGON ((735436.7320999997 6989463.942499999, 735037.9046 6989663.9366, 734936.7319 6989863.942499999, 735436.7320999997 6989863.942499999, 735436.7320999997 6990263.943399999, 734936.7319 6990263.943399999, 734936.7319 6990863.9428, 735836.7319999998 6990863.9428, 735792.2986000003 6990308.413400002, 735736.7318000002 6989863.942499999, 735636.7324999999 6989863.942499999, 735636.7324999999 6989763.9432, 735536.7323000003 6989763.9432, 735536.7323000003 6989663.943, 735436.7320999997 6989663.943, 735436.7320999997 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.233,776,-5,,,,,"POLYGON ((735536.7323000003 6989463.942499999, 735436.7320999997 6989463.942499999, 735436.7320999997 6989663.943, 735536.7323000003 6989663.943, 735536.7323000003 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.234,777,0,,,,,"POLYGON ((735636.7324999999 6989463.942499999, 735536.7323000003 6989463.942499999, 735536.7323000003 6989663.943, 735636.7324999999 6989663.943, 735636.7324999999 6989763.9432, 735736.7318000002 6989763.9432, 735736.7318000002 6989563.942699999, 735636.7324999999 6989563.942699999, 735636.7324999999 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.235,778,5,,,,,"POLYGON ((735736.7318000002 6989463.942499999, 735636.7324999999 6989463.942499999, 735636.7324999999 6989563.942699999, 735736.7318000002 6989563.942699999, 735736.7318000002 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.236,779,10,,,,,"POLYGON ((735736.7318000002 6989463.942499999, 735736.7318000002 6989563.942699999, 735836.7319999998 6989563.942699999, 735836.7319999998 6989463.942499999, 735736.7318000002 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.237,780,10,,,,,"POLYGON ((745036.7319999998 6989463.942499999, 744836.7324000001 6989463.942499999, 744836.7324000001 6989563.942699999, 745036.7319999998 6989563.942699999, 745036.7319999998 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.238,781,-5,,,,,"POLYGON ((745036.7319999998 6989763.9432, 745104.3102000002 6989861.8434000015, 745465.5406 6989942.831300002, 745863.881 6989683.498199999, 746436.7323000003 6990063.942899998, 746436.7323000003 6989863.942499999, 745863.881 6989483.498599999, 745495.9119999995 6989723.098299999, 745036.7319999998 6989763.9432))"
dieptepolygonen_noordzee__bonn_gebied_.272,1600,10,,,,,"POLYGON ((785736.7318000002 6980763.9428, 785636.7324999999 6980763.9428, 785636.7324999999 6980963.9432, 785736.7318000002 6980963.9432, 785736.7318000002 6980763.9428))"
dieptepolygonen_noordzee__bonn_gebied_.239,782,-50,,,,,"POLYGON ((757336.7322000004 6989463.942499999, 756436.7320999997 6989463.942499999, 756436.7320999997 6989963.942699999, 756336.7319 6989963.942699999, 756336.7319 6990463.942899998, 756236.7325999998 6990463.942899998, 756193.1772999996 6990620.382599998, 755896.8886000002 6991020.027899999, 755436.7325999998 6991063.943300001, 755436.7325999998 6991463.9432, 755336.7324000001 6991463.9432, 755336.7324000001 6991663.942699999, 755298.6464999998 6992025.8202, 755011.5373 6992893.508000001, 755236.7322000004 6993363.9428, 755336.7324000001 6993363.9428, 755336.7324000001 6992863.942600001, 755836.7325999998 6992863.942600001, 755836.7325999998 6992363.943399999, 755793.1772999996 6992207.503699999, 755493.1776 6991802.8651, 755993.1777999997 6991807.503699999, 756336.7319 6991863.9432, 756836.7319999998 6991863.9432, 756836.7319999998 6991363.943, 757336.7322000004 6991363.943, 757158.9005000005 6991141.817699999, 756371.0099 6990916.561500002, 756666.9083000002 6990679.611000001, 756806.5562000005 6990348.274900001, 757288.0018999996 6989962.698100001, 757336.7322000004 6989463.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.240,783,0,,,,,"POLYGON ((735536.7323000003 6989363.9432, 735436.7320999997 6989363.9432, 735436.7320999997 6989463.942499999, 735536.7323000003 6989463.942499999, 735536.7323000003 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.241,784,5,,,,,"POLYGON ((735636.7324999999 6989363.9432, 735536.7323000003 6989363.9432, 735536.7323000003 6989463.942499999, 735636.7324999999 6989463.942499999, 735636.7324999999 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.242,785,10,,,,,"POLYGON ((735636.7324999999 6989363.9432, 735636.7324999999 6989463.942499999, 735736.7318000002 6989463.942499999, 735736.7318000002 6989363.9432, 735636.7324999999 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.243,786,-30,,,,,"POLYGON ((744536.7326999996 6989363.9432, 744436.7324999999 6989363.9432, 744436.7324999999 6989763.9432, 744536.7326999996 6989763.9432, 744536.7326999996 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.244,1171,-20,,,,,"POLYGON ((730736.7319 6985063.943, 730636.7325999998 6985063.943, 730636.7325999998 6985263.942499999, 730636.7325999998 6985363.9428, 730736.7319 6985363.9428, 730736.7319 6985163.9432, 730736.7319 6985063.943))"
dieptepolygonen_noordzee__bonn_gebied_.245,1172,-5,,,,,"POLYGON ((730836.7320999997 6985063.943, 730736.7319 6985063.943, 730736.7319 6985163.9432, 730836.7320999997 6985163.9432, 730836.7320999997 6985063.943))"
dieptepolygonen_noordzee__bonn_gebied_.246,1173,10,,,,,"POLYGON ((730836.7320999997 6985063.943, 730836.7320999997 6985163.9432, 730936.7324000001 6985163.9432, 730936.7324000001 6985063.943, 730836.7320999997 6985063.943))"
dieptepolygonen_noordzee__bonn_gebied_.247,1174,10,,,,,"POLYGON ((740136.7323000003 6985063.943, 740036.7319999998 6985063.943, 740036.7319999998 6985163.9432, 740136.7323000003 6985163.9432, 740136.7323000003 6985063.943))"
dieptepolygonen_noordzee__bonn_gebied_.248,1175,5,,,,,"POLYGON ((740236.7324999999 6985063.943, 740136.7323000003 6985063.943, 740136.7323000003 6985163.9432, 740236.7324999999 6985163.9432, 740236.7324999999 6985063.943))"
dieptepolygonen_noordzee__bonn_gebied_.249,1176,0,,,,,"POLYGON ((740336.7326999996 6985063.943, 740236.7324999999 6985063.943, 740236.7324999999 6985163.9432, 740336.7326999996 6985163.9432, 740336.7326999996 6985063.943))"
dieptepolygonen_noordzee__bonn_gebied_.250,1177,-40,,,,,"POLYGON ((771436.7326999996 6985063.943, 770936.7324999999 6985063.943, 770936.7324999999 6985163.9432, 771436.7326999996 6985163.9432, 771436.7326999996 6985063.943))"
dieptepolygonen_noordzee__bonn_gebied_.251,1178,-150,,,,,"POLYGON ((770436.7324000001 6988863.943100002, 770749.8183000004 6988769.674400002, 770890.4430999998 6988517.6602, 771065.6382999998 6987746.620700002, 771414.2714999998 6986827.944499999, 772373.9397 6986001.131700002, 772927.7474999996 6985358.3336, 773483.0210999995 6985817.6598000005, 773836.7324999999 6985863.942899998, 773769.8377999999 6985374.3376, 773329.4079 6985071.2793000005, 772629.0170999998 6985293.038199998, 771588.6854999997 6986415.847199999, 771008.1187000005 6986841.6831, 770884.7790999999 6987312.038400002, 770706.5563000003 6988245.528900001, 770436.7324000001 6988863.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.252,1179,-30,,,,,"POLYGON ((698936.7322000004 6984963.9428, 698836.7319999998 6984963.9428, 698836.7319999998 6985863.942899998, 698936.7322000004 6985863.942899998, 698936.7322000004 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.253,1180,0,,,,,"POLYGON ((730836.7320999997 6984963.9428, 730736.7319 6984963.9428, 730736.7319 6985063.943, 730836.7320999997 6985063.943, 730836.7320999997 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.254,1181,10,,,,,"POLYGON ((740236.7324999999 6984963.9428, 740136.7323000003 6984963.9428, 740136.7323000003 6985063.943, 740236.7324999999 6985063.943, 740236.7324999999 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.255,1182,5,,,,,"POLYGON ((740336.7326999996 6984963.9428, 740236.7324999999 6984963.9428, 740236.7324999999 6985063.943, 740336.7326999996 6985063.943, 740336.7326999996 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.256,1183,-10,,,,,"POLYGON ((740436.7319999998 6984963.9428, 740336.7326999996 6984963.9428, 740336.7326999996 6985063.943, 740336.7326999996 6985163.9432, 740336.7326999996 6985263.942499999, 740236.7324999999 6985263.942499999, 740236.7324999999 6985363.9428, 740136.7323000003 6985363.9428, 740036.7319999998 6985363.9428, 739936.7318000002 6985363.9428, 739936.7318000002 6985863.942899998, 740436.7319999998 6985863.942899998, 740436.7319999998 6985763.942699999, 740736.7326999996 6985763.942699999, 740936.7322000004 6985763.942699999, 740936.7322000004 6985663.942499999, 740536.7322000004 6985663.942499999, 740536.7322000004 6985563.9432, 740436.7319999998 6985563.9432, 740436.7319999998 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.257,1184,-5,,,,,"POLYGON ((740536.7322000004 6984963.9428, 740436.7319999998 6984963.9428, 740436.7319999998 6985563.9432, 740536.7322000004 6985563.9432, 740536.7322000004 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.258,1185,0,,,,,"POLYGON ((740636.7324000001 6984963.9428, 740536.7322000004 6984963.9428, 740536.7322000004 6985563.9432, 740736.7326999996 6985563.9432, 740736.7326999996 6985463.943, 740636.7324000001 6985463.943, 740636.7324000001 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.259,1186,10,,,,,"POLYGON ((740736.7326999996 6984963.9428, 740636.7324000001 6984963.9428, 740636.7324000001 6985463.943, 740736.7326999996 6985463.943, 740736.7326999996 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.260,1187,20,,,,,"POLYGON ((740736.7326999996 6984963.9428, 740736.7326999996 6985463.943, 740836.7319999998 6985463.943, 740936.7322000004 6985463.943, 740936.7322000004 6985563.9432, 741036.7324000001 6985563.9432, 741036.7324000001 6985663.942499999, 741036.7324000001 6985763.942699999, 741136.7325999998 6985763.942699999, 741136.7325999998 6985863.942899998, 741136.7325999998 6986063.943399999, 741136.7325999998 6986163.942699999, 741236.7319 6986163.942699999, 741336.7320999997 6986163.942699999, 741336.7320999997 6986263.942899998, 741436.7323000003 6986263.942899998, 741436.7323000003 6986363.943100002, 741536.7325999998 6986363.943100002, 741536.7325999998 6986463.943300001, 741636.7319 6986463.943300001, 741636.7319 6986563.942600001, 741636.7319 6986663.9428, 741736.7320999997 6986663.9428, 741736.7320999997 6986763.943100002, 741836.7323000003 6986763.943100002, 741836.7323000003 6986863.943300001, 741936.7324999999 6986863.943300001, 742036.7318000002 6986863.943300001, 742036.7318000002 6986963.942600001, 742036.7318000002 6987063.9428, 742136.7319999998 6987063.9428, 742136.7319999998 6987163.943, 742236.7323000003 6987163.943, 742336.7324999999 6987163.943, 742336.7324999999 6987263.9432, 742436.7326999996 6987263.9432, 742536.7319999998 6987263.9432, 742536.7319999998 6987363.942499999, 742636.7322000004 6987363.942499999, 742636.7322000004 6987463.942699999, 742636.7322000004 6987563.943, 742736.7324000001 6987563.943, 742736.7324000001 6987663.9432, 742836.7326999996 6987663.9432, 742836.7326999996 6987763.942499999, 742936.7319999998 6987763.942499999, 742936.7319999998 6987863.942699999, 742936.7319999998 6987963.942899998, 743036.7322000004 6987963.942899998, 743036.7322000004 6988063.943100002, 743036.7322000004 6988163.943399999, 743136.7324000001 6988163.943399999, 743136.7324000001 6988263.942699999, 743236.7325999998 6988263.942699999, 743336.7319 6988263.942699999, 743436.7320999997 6988263.942699999, 743536.7323000003 6988263.942699999, 743536.7323000003 6988363.942899998, 743636.7325999998 6988363.942899998, 743636.7325999998 6988463.943100002, 743736.7319 6988463.943100002, 743836.7320999997 6988463.943100002, 743836.7320999997 6988563.943300001, 743936.7323000003 6988563.943300001, 744036.7324999999 6988563.943300001, 744036.7324999999 6988663.942600001, 744136.7318000002 6988663.942600001, 744136.7318000002 6988763.9428, 744236.7319999998 6988763.9428, 744236.7319999998 6988863.943100002, 744336.7323000003 6988863.943100002, 744336.7323000003 6988963.943300001, 744336.7323000003 6989063.942600001, 744436.7324999999 6989063.942600001, 744536.7326999996 6989063.942600001, 744536.7326999996 6989163.9428, 744636.7319999998 6989163.9428, 744636.7319999998 6989263.943, 744736.7322000004 6989263.943, 744736.7322000004 6989363.9432, 744836.7324000001 6989363.9432, 744836.7324000001 6989463.942499999, 745036.7319999998 6989463.942499999, 745070.3263999997 6989397.536800001, 745336.7325999998 6989263.943, 745336.7325999998 6988963.943300001, 745336.7325999998 6988463.943100002, 744836.7324000001 6988463.943100002, 744836.7324000001 6987963.942899998, 743836.7320999997 6987963.942899998, 743836.7320999997 6987463.942699999, 743336.7319 6987463.942699999, 743336.7319 6986463.943300001, 742836.7326999996 6986463.943300001, 742836.7326999996 6985963.943100002, 742336.7324999999 6985963.943100002, 742336.7324999999 6985463.943, 741836.7323000003 6985463.943, 741836.7323000003 6984963.9428, 740736.7326999996 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.261,1188,-75,,,,,"POLYGON ((761836.7319 6984963.9428, 761309.2911 6985015.432, 761192.2989999996 6985819.4728999995, 761081.1655000001 6986408.4131000005, 761036.7319999998 6987863.942699999, 761136.7322000004 6987863.942699999, 761194.8376000002 6987197.640700001, 761384.7795000002 6985412.038899999, 761836.7319 6985363.9428, 761836.7319 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.262,1189,-40,,,,,"POLYGON ((771536.7319999998 6984963.9428, 771436.7326999996 6984963.9428, 771436.7326999996 6985063.943, 771536.7319999998 6985063.943, 771536.7319999998 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.263,1190,-10,,,,,"POLYGON ((776436.7325999998 6984963.9428, 776136.7319999998 6984963.9428, 776178.6267999997 6985434.956999999, 776433.0214999998 6985803.432300001, 776533.2164000003 6985356.6796, 776436.7325999998 6984963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.264,1191,-5,,,,,"POLYGON ((777336.7318000002 6985363.9428, 777495.9121000003 6985404.787599999, 777627.1618999997 6985594.9122, 777977.5524000004 6985823.098099999, 778236.7319999998 6985863.942899998, 777980.2866000002 6985520.382399999, 777881.0685999999 6985050.045400001, 777384.0959999999 6984976.607700001, 777336.7318000002 6985363.9428))"
dieptepolygonen_noordzee__bonn_gebied_.265,1192,-30,,,,,"POLYGON ((730636.7325999998 6984863.942600001, 730536.7324000001 6984863.942600001, 730536.7324000001 6985263.942499999, 730636.7325999998 6985263.942499999, 730636.7325999998 6985063.943, 730636.7325999998 6984863.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.266,1193,-10,,,,,"POLYGON ((730736.7319 6984863.942600001, 730636.7325999998 6984863.942600001, 730636.7325999998 6985063.943, 730736.7319 6985063.943, 730736.7319 6984963.9428, 730736.7319 6984863.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.267,1595,-20,,,,,"POLYGON ((762836.7323000003 6980863.943, 762336.7320999997 6980863.943, 762336.7320999997 6980963.9432, 762336.7320999997 6981263.943, 762336.7320999997 6981363.9432, 762836.7323000003 6981363.9432, 762836.7323000003 6980863.943))"
dieptepolygonen_noordzee__bonn_gebied_.268,1596,-50,,,,,"POLYGON ((779336.7324999999 6981363.9432, 779436.7318000002 6981363.9432, 779386.7322000004 6980827.864700001, 779336.7324999999 6981363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.269,1597,-30,,,,,"POLYGON ((762836.7323000003 6980763.9428, 762336.7320999997 6980763.9428, 762336.7320999997 6980863.943, 762836.7323000003 6980863.943, 762836.7323000003 6980763.9428))"
dieptepolygonen_noordzee__bonn_gebied_.270,1598,-10,,,,,"POLYGON ((778136.7326999996 6980763.9428, 777793.1776999999 6980822.305, 777883.4117 6981338.185800001, 778196.4976000004 6980915.920200001, 778136.7326999996 6980763.9428))"
dieptepolygonen_noordzee__bonn_gebied_.271,1599,5,,,,,"POLYGON ((780236.7326999996 6980763.9428, 780136.7324999999 6980763.9428, 780136.7324999999 6980863.943, 780236.7326999996 6980863.943, 780236.7326999996 6980763.9428))"
dieptepolygonen_noordzee__bonn_gebied_.273,1601,-50,,,,,"POLYGON ((762336.7320999997 6980663.942600001, 762236.7319 6980663.942600001, 762236.7319 6980863.943, 762336.7320999997 6980863.943, 762336.7320999997 6980763.9428, 762336.7320999997 6980663.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.274,1602,-40,,,,,"POLYGON ((762836.7323000003 6980663.942600001, 762336.7320999997 6980663.942600001, 762336.7320999997 6980763.9428, 762836.7323000003 6980763.9428, 762836.7323000003 6980663.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.275,1603,-5,,,,,"POLYGON ((779936.7319999998 6980663.942600001, 779836.7326999996 6980663.942600001, 779836.7326999996 6980763.9428, 779936.7319999998 6980763.9428, 779936.7319999998 6980663.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.276,1604,-10,,,,,"POLYGON ((785536.7323000003 6980663.942600001, 785436.7320999997 6980663.942600001, 785436.7320999997 6981163.9428, 785536.7323000003 6981163.9428, 785536.7323000003 6980963.9432, 785536.7323000003 6980663.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.277,1605,0,,,,,"POLYGON ((780036.7322000004 6980563.943300001, 779936.7319999998 6980563.943300001, 779936.7319999998 6980663.942600001, 779936.7319999998 6980763.9428, 779836.7326999996 6980763.9428, 779836.7326999996 6981363.9432, 780336.7319999998 6981363.9432, 780336.7319999998 6980863.943, 780236.7326999996 6980863.943, 780136.7324999999 6980863.943, 780136.7324999999 6980763.9428, 780036.7322000004 6980763.9428, 780036.7322000004 6980563.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.278,1606,0,,,,,"POLYGON ((785536.7323000003 6980563.943300001, 785536.7323000003 6980663.942600001, 785536.7323000003 6980963.9432, 785636.7324999999 6980963.9432, 785636.7324999999 6980763.9428, 785636.7324999999 6980563.943300001, 785536.7323000003 6980563.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.279,1607,20,,,,,"POLYGON ((786336.7322000004 6980563.943300001, 785870.3256000001 6980597.536800001, 785736.7318000002 6980663.942600001, 785736.7318000002 6980763.9428, 785736.7318000002 6980963.9432, 785736.7318000002 6981563.942699999, 785736.7318000002 6982063.942899998, 785636.7324999999 6982063.942899998, 785636.7324999999 6982163.943100002, 785636.7324999999 6982363.942600001, 785636.7324999999 6982563.943100002, 785636.7324999999 6982763.942600001, 785736.7318000002 6982763.942600001, 785736.7318000002 6982863.9428, 785836.7320999997 6982863.9428, 786336.7322000004 6982863.9428, 786336.7322000004 6980563.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.280,1608,-50,,,,,"POLYGON ((693336.7319 6991363.943, 698136.7323000003 6991363.943, 698092.2988 6990908.412900001, 697802.1621000003 6990786.184500001, 697592.2986000003 6990323.427700002, 697702.8454 6989434.3717, 698492.2988 6989319.4723000005, 698881.4588000001 6989169.8882, 699566.1271000002 6990025.619399998, 699467.3962000003 6990819.252599999, 698570.1310999999 6991197.3478999995, 698436.7319999998 6991363.943, 698436.7319999998 6991863.9432, 701136.7324000001 6991863.9432, 701193.7631000001 6990971.7436, 701404.7012999998 6990369.924600001, 701176.2833000002 6989885.934, 700697.1815999998 6989441.952, 700579.3103999998 6989192.318300001, 699085.3650000002 6987836.8858, 698390.6381000001 6987691.5429, 697884.7792999996 6987812.0386000015, 697322.1814000001 6988043.136, 696826.7714 6987584.084800001, 696361.3415999999 6986704.519000001, 696396.8890000004 6985806.9177, 695990.3459000001 6984255.306400001, 695970.3256000001 6983749.880800001, 696094.1540999999 6982843.807300001, 696397.9627 6982402.3401999995, 696676.5760000004 6981522.231600001, 696926.1858000001 6981390.1510999985, 697471.0097000003 6981581.118299998, 697536.7319 6980963.9432, 697336.7324000001 6980963.9432, 697336.7324000001 6980663.942600001, 696883.0217000004 6980617.6603999995, 696388.4899000004 6980509.786600001, 696245.8143999996 6980521.248799998, 695903.9199000001 6980918.063200001, 695750.5022 6981593.6424, 695383.0212000003 6981910.225499999, 695273.9391999999 6982390.2738999985, 695083.0214 6982910.225900002, 694990.4434000002 6983507.1439, 695190.4429000001 6984610.225900002, 695308.7051999997 6985769.594799999, 695590.4429000001 6986710.225900002, 695692.0056999996 6987815.9023, 695890.8337000003 6988912.508900002, 695875.1112000002 6989108.224399999, 695660.6584000001 6989891.750500001, 695449.818 6990269.673999999, 694916.9079 6990430.117199998, 694532.5327000003 6990288.9432, 694390.443 6989510.2256000005, 693920.5217000004 6988480.684599999, 693435.0717000002 6988217.659600001, 692886.7323000003 6988419.0271000005, 692468.9590999996 6988265.5967000015, 691982.5330999997 6987994.198199999, 691445.8140000002 6988037.319400001, 691129.506 6988404.4395, 690958.7054000003 6989894.814599998, 691288.6853 6990486.3363999985, 691894.4474999998 6990756.631000001, 692385.5606000004 6990408.425500002, 692804.5053000003 6990562.289099999, 693142.4940999998 6990750.826299999, 693283.0212000003 6991217.659699999, 693336.7319 6991363.943), (691536.7325999998 6988863.943100002, 691892.2989999996 6989308.412999999, 691981.1660000002 6989639.3279, 691389.2713000001 6990008.412700001, 691292.2986000003 6988933.840599999, 691536.7325999998 6988863.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.281,1609,-50,,,,,"POLYGON ((762836.7323000003 6980463.943100002, 762336.7320999997 6980463.943100002, 762336.7320999997 6980663.942600001, 762836.7323000003 6980663.942600001, 762836.7323000003 6980463.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.282,1610,-40,,,,,"POLYGON ((776936.7319 6980463.943100002, 776436.7325999998 6980463.943100002, 776436.7325999998 6980963.9432, 776893.1775000002 6981007.504000001, 777279.1153999995 6981507.5042, 777489.9548000004 6981346.432300001, 777536.7323000003 6980963.9432, 777483.9007000001 6981011.1292, 777329.7007999998 6981183.761100002, 776936.7319 6980463.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.283,1611,10,,,,,"POLYGON ((780136.7324999999 6980463.943100002, 780136.7324999999 6980763.9428, 780236.7326999996 6980763.9428, 780236.7326999996 6980463.943100002, 780136.7324999999 6980463.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.284,1612,-20,,,,,"POLYGON ((785436.7320999997 6980463.943100002, 784936.7319 6980463.943100002, 784936.7319 6981163.9428, 785436.7320999997 6981163.9428, 785436.7320999997 6980663.942600001, 785436.7320999997 6980463.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.285,1613,-5,,,,,"POLYGON ((785436.7320999997 6980463.943100002, 785436.7320999997 6980663.942600001, 785536.7323000003 6980663.942600001, 785536.7323000003 6980563.943300001, 785536.7323000003 6980463.943100002, 785436.7320999997 6980463.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.286,1614,10,,,,,"POLYGON ((786336.7322000004 6980463.943100002, 785736.7318000002 6980463.943100002, 785736.7318000002 6980663.942600001, 785870.3256000001 6980597.536800001, 786336.7322000004 6980563.943300001, 786336.7322000004 6980463.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.287,1615,5,,,,,"POLYGON ((780136.7324999999 6980363.9428, 780036.7322000004 6980363.9428, 780036.7322000004 6980563.943300001, 780036.7322000004 6980763.9428, 780136.7324999999 6980763.9428, 780136.7324999999 6980463.943100002, 780136.7324999999 6980363.9428))"
dieptepolygonen_noordzee__bonn_gebied_.288,1616,-10,,,,,"POLYGON ((778336.7322000004 6980263.942600001, 778236.7319999998 6980263.942600001, 778136.7326999996 6980263.942600001, 778036.7324999999 6980263.942600001, 778036.7324999999 6980363.9428, 778336.7322000004 6980363.9428, 778336.7322000004 6980263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.289,1617,-5,,,,,"POLYGON ((778536.7325999998 6980263.942600001, 778336.7322000004 6980263.942600001, 778336.7322000004 6980363.9428, 778536.7325999998 6980363.9428, 778536.7325999998 6980263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.290,1618,-40,,,,,"POLYGON ((778736.7322000004 6981863.943399999, 779336.7324999999 6981863.943399999, 779336.7324999999 6981363.9432, 779386.7322000004 6980827.864700001, 779436.7318000002 6981363.9432, 779536.7320999997 6981363.9432, 779453.8224 6980216.756700002, 779283.9000000004 6980411.128800001, 779024.7204 6981085.298900001, 778784.8766999999 6981299.6000000015, 778736.7322000004 6981863.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.291,1619,-5,,,,,"POLYGON ((780036.7322000004 6980263.942600001, 779936.7319999998 6980263.942600001, 779936.7319999998 6980563.943300001, 780036.7322000004 6980563.943300001, 780036.7322000004 6980363.9428, 780036.7322000004 6980263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.292,322,-30,,,,,"POLYGON ((781536.7318000002 6993363.9428, 781436.7324999999 6993363.9428, 781236.7320999997 6993363.9428, 781386.7319999998 6993598.250500001, 781536.7318000002 6993363.9428))"
dieptepolygonen_noordzee__bonn_gebied_.293,323,-20,,,,,"POLYGON ((782336.7326999996 6993363.9428, 781736.7323000003 6993363.9428, 781536.7318000002 6993363.9428, 781386.7319999998 6993598.250500001, 781236.7320999997 6993363.9428, 781136.7319 6993363.9428, 779936.7319999998 6993363.9428, 779836.7326999996 6993363.9428, 779636.7323000003 6993363.9428, 779536.7320999997 6993363.9428, 779436.7318000002 6993363.9428, 779436.7318000002 6993863.943, 780436.7322000004 6993863.943, 780499.1343999999 6993627.468600001, 781110.4627 6993748.2749999985, 781390.7363999998 6994139.339499999, 781436.7324999999 6994863.943300001, 781736.7323000003 6994863.943300001, 781780.7755000005 6994044.961199999, 781890.9312000005 6993885.451900002, 781981.7520000003 6994239.5407, 782222.6694 6994588.3631, 782391.2247000001 6994626.155699998, 782577.5524000004 6994504.787300002, 782795.9117999999 6994423.098499998, 782836.7319 6994363.943100002, 782736.7325999998 6994363.943100002, 782636.7324000001 6994363.943100002, 782536.7322000004 6994363.943100002, 782105.4826999996 6994290.688200001, 781993.1776999999 6993531.7652, 782236.7324999999 6993463.943, 782336.7326999996 6993463.943, 782336.7326999996 6993363.9428))"
