X,Y,OBJECTID,SIGMA_ID,REF_WISSEL_KRUISING_NAAM,HOEKVERHOUDING,WISSEL_KRUISING_TYPE_SIGMA,WISSELTEKENINGNUMMER,DATUM_GOEDGEKEURD,POSITIONELE_NAUWKEURIGHEID_MM,REF_WISSEL_KRUISING_PUIC
4.3966222546301,52.0671808553415,21,1244,75,9,Rechts,420117_R,2009/07/01 00:00:00+00,10,dbe6c594-d4f9-4abe-8315-f65f7e4c69be
4.39594191176289,52.0676581062923,22,1245,77,9,Links,420116_L,2009/07/01 00:00:00+00,10,9cd899eb-f4cb-4784-8694-aed017f7213d
4.40158110585708,52.0636449051083,23,1246,65,9,Rechts,420117_R,2009/07/01 00:00:00+00,10,92c48196-4673-4aa5-9a7f-0588d56cb356
4.39696139936099,52.0668812738943,24,1247,71,9,Links,420116_L,2009/07/01 00:00:00+00,10,6bd3c07d-ff23-44d6-b94a-2398bba4d222
6.67724144460271,52.6108810491465,25,1374,367,15,Symmetrisch (S),415256_S,2012/01/01 00:00:00+00,10,e8ac9b74-a4fd-4f32-be51-58914419c79e
6.73561417747218,52.6652487167305,26,1378,403,9,Links,49591_L,2012/01/01 00:00:00+00,10,66e899c7-3e01-4d4e-afa1-4a0db5572050
6.84816351180576,52.7172287563414,27,1381,431A,9,Links,420116_L,2012/10/01 00:00:00+00,10,0a050b28-88c4-4054-85aa-b914a54bba61
6.85152481712547,52.7239390981076,28,1382,443,12,Rechts,420052_R,2012/10/01 00:00:00+00,10,0e106690-57c4-4b17-b6b5-1da8801df86c
6.89990142419684,52.7880742415148,29,1383,461,12,Rechts,420052_R,2012/01/01 00:00:00+00,10,1526e05f-d580-4fc6-b4a4-3be9a4fcd3b6
6.9005157047486,52.7938834152134,30,1384,906,9,Links,420116_L,2012/01/01 00:00:00+00,10,f07977d6-1492-42d6-ab1d-26dbcb88296f
6.90078385914683,52.7942753190635,31,1385,911,9,Links,420116_L,2012/01/01 00:00:00+00,10,235ef9f4-ac1b-40d6-b3fe-12b1774e9fed
6.85122868366756,52.7234865667614,32,1390,441,12,Links,420051_L,2012/10/01 00:00:00+00,10,7d90367c-fd84-4c5a-bbe8-687a5c343ecc
6.89980766107154,52.7745490375561,33,1391,453,9,Links,420116_L,2012/01/01 00:00:00+00,10,911809c5-8870-4d93-84f9-ed3122246fde
6.8998011410763,52.7912344002638,34,1392,471,9,Rechts,420117_R,2012/01/01 00:00:00+00,10,b6e3a39c-cea3-4ac5-bc0b-e5737851dec4
6.89982665419755,52.7916739247972,35,1393,473B,9,Rechts,420117_R,2012/01/01 00:00:00+00,10,1c3ced00-0c4a-4026-99e8-fd8b51dad2fd
6.84831267870979,52.7177168978243,36,1396,431B/433,9,Engels,415099_E,2012/10/01 00:00:00+00,10,9a69a54d-f113-4897-b5ea-569a43cc5f18
6.89970951239884,52.791198422064,37,1405,473A,9,Rechts,420117_R,2012/01/01 00:00:00+00,10,14891626-0549-4581-90c1-1e3c73d963f7
6.41007078302823,52.5087525848013,38,1407,311,15,Links,420006_L,2011/12/01 00:00:00+00,10,b423b5d7-f05d-4f6e-9780-4fce90983905
5.08924027758685,52.6557138799687,39,1450,69B,15,Rechts,413821_R,2007/08/01 00:00:00+00,10,6e0d9685-d404-4cba-9569-5fb24cd0085b
5.09050679999561,52.6564197814891,40,1451,73A,9,Links,411508_L,2007/08/01 00:00:00+00,10,45332d1d-1285-41fc-a3e8-bfbc2f7a5e4c
5.17953727893287,52.6897625775364,41,1452,83,12,Links,420051_L,2007/05/01 00:00:00+00,10,7ae5984a-86be-40d5-9f91-e0b6774a98ad
5.18818758374946,52.6913405079226,42,1453,91,12,Rechts,420052_R,2007/05/01 00:00:00+00,10,481d6d3c-7bdb-44da-9126-548145ea8956
5.0883673481225,52.6552887948402,43,1457,69A,15,Rechts,48454_R,2007/08/01 00:00:00+00,10,c62f4995-2e71-4d7f-8006-65d18b519edc
5.09085941231026,52.6566651766349,44,1458,73B,9,Links,411508_L,2007/08/01 00:00:00+00,10,0f189e6d-c9d4-470b-abb8-84661502e533
6.55973988469674,53.210574109726,45,1480,21,9,Rechts,44061_R,2009/08/01 00:00:00+00,10,22785aa8-1c89-42fe-8c2a-073c217844bc
6.5602812073248,53.210591846353,46,1481,19B/25,9,Engels,44076_E,2009/08/01 00:00:00+00,10,4883c8b4-4f22-42e0-8eb3-cee8ebb666f6
6.56090136113651,53.2106120511237,47,1482,35,9,Rechts,44061_R,2009/08/01 00:00:00+00,10,c8991300-6d30-4f74-8e44-0799935d3107
6.56905458582077,53.2109132671803,48,1487,119,9,Rechts,411508_R,2009/08/01 00:00:00+00,10,861646e8-33cc-45eb-a7d2-22353517ce16
6.57098438795006,53.210825393111,49,1488,125,8,Links,44149_L,2009/08/01 00:00:00+00,10,9ce6f020-e0a4-45f2-a82e-272d8c303110
6.57213706313906,53.2106181721641,50,1489,171B,9,Links,411508_L,2009/08/01 00:00:00+00,10,8db8dc58-a5e2-40ed-a6a4-8566d4affe6c
6.57256052282068,53.2105245046712,51,1490,175A,9,Links,411037_L,2009/08/01 00:00:00+00,10,17b67ee2-30a2-4949-8e6e-26c6f137193a
6.57258118491218,53.2105582376775,52,1492,173A,9,Rechts,411037_R,2009/08/01 00:00:00+00,10,fd23c4e4-4c43-44f9-98c7-691d3621f91f
6.56035899988186,53.2105533118937,53,1495,27,9,Rechts,44061_R,2009/08/01 00:00:00+00,10,1637e5db-c7e4-478b-a527-8665aae207d4
6.56096072918811,53.2104927122303,54,1496,29,9,Rechts,44061_R,2009/08/01 00:00:00+00,10,78d73bc1-7193-4478-9c9a-8351888bbc55
6.569364596123,53.2107316434021,55,1503,145B,9,Links,411508_L,2009/08/01 00:00:00+00,10,4a72aeea-37dc-4438-ab8c-7b472f72435f
6.57261998722651,53.2104377991516,56,1505,177B/179,9,Engels,412622_E,2009/08/01 00:00:00+00,10,f1b42337-a5f7-4f35-a3d9-a973cd5c22ee
6.56758054787639,53.2105075457453,57,1523,133/141A,9,Engels,415099_E,2009/08/01 00:00:00+00,10,e763e72d-5701-4496-adc5-538f40afacca
6.55974039669376,53.2106100888044,58,1525,19A,9,Rechts,44061_R,2009/08/01 00:00:00+00,10,7ca30975-fd50-41a4-9a6c-e20111e7550f
6.5617991621467,53.2106746637772,59,1527,37B,9,Links,44061_L,2009/08/01 00:00:00+00,10,899cd518-5e6a-4240-804b-d2e17d3200b1
6.17947885281617,52.2576873209907,60,1582,171B,9,Links,420116_L,2008/12/01 00:00:00+00,10,deb5a2b2-d8dc-4623-ad0c-b0c8580c4d90
6.1789551768115,52.2576272696546,61,1583,175,9,Links,420116_L,2008/12/01 00:00:00+00,10,ad5c8068-cb5e-4af6-b217-19c3569f10aa
6.16811291197441,52.2554640685654,62,1593,131,9,Links,411508_L,2008/12/01 00:00:00+00,10,7bbad760-4fdc-40a0-b5ec-0402bac542cf
6.17783129270794,52.2573320866191,63,1595,167B,9,Links,411037_L,2008/12/01 00:00:00+00,10,d44ae3ec-92cd-4b14-a79f-de8ddac4cb14
6.18099935114478,52.2577788803052,64,1598,930,9,Links,411508_L,2008/12/01 00:00:00+00,10,dd1f8a94-f96a-4cf7-a640-a8bad35aed4f
6.1798474443142,52.257641859761,65,1601,929A/929B,9,Engels,430107_E,2008/12/01 00:00:00+00,10,bda172b7-046c-4387-99fa-b9c5fdecb7b3
5.36265142287068,52.1533382115576,66,1607,89A,10,Rechts,413344_R,2012/11/01 00:00:00+00,10,f2f189a6-903a-46f8-bf5b-4031e8cc94e9
5.36562087705902,52.1533325027387,67,1609,127B,9,Links,411508_L,2012/11/01 00:00:00+00,10,d6dda1db-df83-4495-bc3b-67e089358f37
5.36674864826771,52.1532213311211,68,1610,135B,9,Rechts,420117_R,2012/11/01 00:00:00+00,10,6f8bf5d3-d14e-4dc9-a8cd-ffdedee81695
5.35283340131251,52.1577294781607,69,1616,27,9,Links,44061_L,2012/10/01 00:00:00+00,10,50d54573-ecee-4d8b-91d7-79dc51886a22
5.36280555149502,52.1534828435738,70,1617,79,10,Links,413344_L,2012/11/01 00:00:00+00,10,cbf71635-633c-422d-a07c-77897207971e
5.36508638260641,52.1534231973629,71,1620,131B/133A,9,Engels,415099_E,2012/11/01 00:00:00+00,10,0d3a5169-7591-420e-8162-2c5de3dcf30a
5.36310677054647,52.1534246270677,72,1625,87B,9,Rechts,420117_R,2012/11/01 00:00:00+00,10,d1579274-826c-42b8-94f4-3d3d6b51dc83
5.35246132338292,52.1580530488704,73,1635,25A,9,Links,420116_L,2012/10/01 00:00:00+00,10,834a1838-174f-42f4-ae42-9f6821becd7f
5.36282625529228,52.1535182514372,74,1637,83,10,Links,413344_L,2012/11/01 00:00:00+00,10,f09cde6a-eb6f-4d44-b2f1-6c1ea349331a
5.36659525865036,52.1537741079031,75,1640,103B/121A,9,Engels,415099_E,2012/11/01 00:00:00+00,10,3bb09c10-cc29-4ad5-b81b-b80cd94eb9b5
5.36718884084798,52.1537940806056,76,1641,153B,9,Rechts,420117_R,2012/11/01 00:00:00+00,10,83c6e8e9-d703-4b4a-911f-6eec727915b0
5.36258439434766,52.1533737738649,77,1644,85/87A,9,Engels,415099_E,2012/11/01 00:00:00+00,10,4ebe4935-849c-4c7b-8ed0-19e9011995d5
5.36322823303751,52.1533943693774,78,1645,89B/91,10,Engels,413366_E,2012/11/01 00:00:00+00,10,43ca0c3f-fe74-43ee-b576-b5791da87a91
5.36508143662484,52.153383774311,79,1647,127A,9,Rechts,411508_R,2012/11/01 00:00:00+00,10,22b3d54c-1150-4609-9e22-ec49b6aff1f2
5.36566133232409,52.1533685518322,80,1648,133B/135A,9,Engels,415099_E,2012/11/01 00:00:00+00,10,be4ac0f6-d34a-466c-94c2-4142cdfaaf61
5.37382246470843,52.1535783380829,81,1650,205B,9,Rechts,411508_R,2012/11/01 00:00:00+00,10,f849aeb7-bb40-4b9d-9e52-071a46889601
5.37429662964156,52.1535950034714,82,1651,207,9,Rechts,411508_R,2012/11/01 00:00:00+00,10,9255d4f0-a720-4562-8d74-614fcf6c2937
5.36622509162012,52.1534292872732,83,1660,137B,9,Links,420116_L,2012/11/01 00:00:00+00,10,ae618aca-d311-4da0-b925-383b87d6b532
5.36728577610917,52.1536812699822,84,1664,149/151A,9,Engels,415099_E,2012/11/01 00:00:00+00,10,f58cc812-9e94-4421-8929-ce4afd90c456
5.36421592313196,52.1535325973248,85,1667,93/95A,10,Engels,413366_E,2012/11/01 00:00:00+00,10,9198191f-7e1e-431d-8316-bc10bab88ddd
5.36489398765168,52.1535565114096,86,1668,97/141A,10,Engels,413366_E,2012/11/01 00:00:00+00,10,edbed8a1-d53a-46c4-9a6d-a774f0811bd3
5.35704569169616,52.1564465472064,87,1682,508,9,Links,420116_L,2011/03/01 00:00:00+00,10,
5.27332530671967,52.2093092290019,88,1691,1103,9,Links,420116_L,2012/10/01 00:00:00+00,10,dc23cfb0-0d61-4d90-89cc-1d2136b6e7b4
5.29036226724381,52.2027194334499,89,1692,1145,9,Rechts,48224_R,2012/10/01 00:00:00+00,10,41d16a26-429b-4a60-8c85-3df04c00bab6
5.29058574310643,52.2025588224278,90,1693,1147,9,Rechts,411508_R,2012/10/01 00:00:00+00,10,89643bbe-5548-4e63-a720-f6bc6096393a
5.27388570887612,52.2093427712752,91,1694,1105,9,Links,420116_L,2012/10/01 00:00:00+00,10,fb10eac1-52c2-4e4e-ba03-420e584599d2
5.29007942904026,52.2029752667224,92,1695,1143,9,Rechts,48224_R,2012/10/01 00:00:00+00,10,94f82942-91f9-4c8f-95d8-55eb2c377ea9
5.29132829064869,52.2018340158625,93,1696,1149,9,Rechts,420117_R,2012/10/01 00:00:00+00,10,6699508e-b962-40e9-b4f9-4244e4ecfcaa
5.87073289996481,50.8560934706019,94,1826,403,9,Links,420116_L,2011/12/01 00:00:00+00,10,80a5e874-42e9-451a-9dd7-74246d09dd3f
4.69704004134044,52.5246171764394,95,1846,901,9,Links,46084_L,2012/05/01 00:00:00+00,10,9f60d6d4-3b7a-4f5c-9d46-0824c5f39f8b
4.70352941494451,52.5206398216395,96,1862,209,9,Rechts,411508_R,2012/05/01 00:00:00+00,10,97ec8154-2328-44f9-b3d9-76ced3441af2
4.69900355289249,52.5236317431445,97,1863,902,9,Links,46084_L,2012/05/01 00:00:00+00,10,b75732c2-9f40-42ed-a4cf-f2b18932fe41
5.18510826683088,52.222286751808,98,2028,59B,9,Rechts,420117_R,2012/10/01 00:00:00+00,10,82be9809-7f73-4289-8d85-42b4795f24c2
5.18401425051305,52.2236890657537,99,2029,39A,9,Rechts,420117_R,2012/10/01 00:00:00+00,10,68cd2247-5cc3-4b26-92f4-8c2af6ef0587
5.18493309488042,52.2225940143875,100,2030,59A,9,Rechts,420117_R,2012/10/01 00:00:00+00,10,88c387f8-1158-4652-84e2-587169c75118
5.18561511995304,52.2217212187635,101,2031,61B,9,Links,420116_L,2012/10/01 00:00:00+00,10,6c5858d0-21f1-4446-8167-2e0f80413d64
5.18337618914008,52.2248386499921,102,2038,31,9,Links,420116_L,2012/10/01 00:00:00+00,10,b42d49f8-652b-492d-b41d-2843bb7dbe02
5.18355075002848,52.2245310278552,103,2039,35A,9,Links,420116_L,2012/10/01 00:00:00+00,10,8c37fb2c-e11b-4706-abc2-8019eacde3f8
5.18437396914587,52.223566101518,104,2041,119,9,Links,44061_L,2012/10/01 00:00:00+00,10,cd05525d-9242-425b-9095-7a8cacb93ea7
5.18466058505861,52.2232856538287,105,2042,120,9,Links,44065_L,2012/10/01 00:00:00+00,10,278fb374-61e8-4cac-81d2-0aaf014230f4
5.18424318551738,52.2233954353607,106,2044,41B/43A,9,Engels,415099_E,2012/10/01 00:00:00+00,10,f64c783a-025b-4577-81c5-38f162ee9235
5.24010018636573,52.1396085393601,107,2051,96,12,Rechts,420052_R,2012/11/01 00:00:00+00,10,c67d22cd-a77b-47dd-a7b8-a499de5fbfc1
5.24946209290283,52.1421141442915,108,2052,113A,12,Links,413574_L,2012/11/01 00:00:00+00,10,29bf6375-df1e-4a3a-85cd-4d7fbc7e0dd1
5.25204910758418,52.1428067295564,109,2053,115B,12,Rechts,420052_R,2012/11/01 00:00:00+00,10,580537f9-f686-41bb-b44c-34a1cf7b9916
5.23995448828938,52.1397385357439,110,2054,95B,12,Links,420051_L,2012/11/01 00:00:00+00,10,a81ddad8-dc8f-4354-b3fc-7c0c45ed5771
5.25008917797833,52.1423219831059,111,2055,113B,12,Links,413574_L,2012/11/01 00:00:00+00,10,89a35cf5-b5e8-416e-932a-9bc60bbb4ef5
5.25137631242123,52.1426663676235,112,2056,115A,12,Rechts,413574_R,2012/11/01 00:00:00+00,10,df482f28-791b-445c-97cc-257918bf9ea0
5.23800535943711,52.1390922103854,113,2057,95A,12,Links,48902_L,2012/11/01 00:00:00+00,10,b4a647f5-a499-4e0d-8ae6-3bb8be05aac2
5.25079540808815,52.1425109427772,114,2058,114,12,Links,413574_L,2012/11/01 00:00:00+00,10,cceceab5-150b-43d3-8f4e-47e588d827f6
4.44846770837574,51.9272737965767,115,2165,401,12,Rechts,420052_R,2006/08/01 00:00:00+00,10,4d7a48c4-81a6-478c-b939-da82a49a1aef
6.80649307870261,52.2577651712899,116,2228,201B,15,Rechts,48454_R,2011/04/01 00:00:00+00,10,186348cf-572f-4df9-8cfb-a4f933d3204b
6.80750305462193,52.2571081539245,117,2248,213B,9,Links,48224_L,2011/02/01 00:00:00+00,10,3b6a3fc6-a590-4e1c-98aa-fb657487db4a
6.8059601917325,52.2581954428617,118,2259,201A,15,Rechts,48454_R,2003/07/01 00:00:00+00,10,f68e3c12-05ef-4f53-9ec5-a3fc50b84e16
4.45847196564043,51.9237557634098,119,2351,179B,9,Links,420116_L,2005/01/01 00:00:00+00,10,35d4d473-3529-4f78-97a9-d2c650627a38
4.33390303085002,52.075150776289,120,2406,101,9,Links,420116_L,2001/10/01 00:00:00+00,10,0f2a6c76-2624-489c-a50d-7115b6d1dd9c
4.91671988368427,52.3764868780831,121,2487,345B,9,Rechts,412826_R,2009/07/01 00:00:00+00,10,c3feaf9d-efe8-4e64-a6f3-e9ba0723645a
4.91932636025568,52.3761312446442,122,2489,355B,9,Rechts,420117_R,2009/07/01 00:00:00+00,10,564a1647-7d0c-451e-b8da-f5df2e0d1dba
4.92482254748746,52.3753399509376,123,2490,361B,15,Rechts,413821_R,2009/07/01 00:00:00+00,10,54e6154d-53ee-4411-9857-346cd7e1dac7
4.92585925042099,52.3751881069932,124,2491,363A,15,Links,420006_L,2009/07/01 00:00:00+00,10,0ff0f8ba-728b-4520-9b6a-d5d64337aa8d
4.93255573038893,52.3678671272646,125,2493,413B/417A,9,Engels,415099_E,2009/07/01 00:00:00+00,10,cd2cf121-1a12-4f24-b50b-aed3164d20fd
4.91615414095878,52.376618200854,126,2497,345A,9,Rechts,420117_R,2009/07/01 00:00:00+00,10,2dfa52ac-3ae2-413c-b600-dcc02c4fb578
4.91773539056655,52.3763822017344,127,2498,349B,9,Rechts,420117_R,2009/07/01 00:00:00+00,10,6f8ca9c4-0e14-4ba6-9e81-a58953d50bc9
4.91882115566369,52.3762342743389,128,2499,355A,9,Rechts,420117_R,2009/07/01 00:00:00+00,10,06c79fac-9234-4e54-a11c-6cc41a756e44
4.91934108606504,52.3761661211612,129,2500,353B,9,Rechts,420117_R,2009/07/01 00:00:00+00,10,78c8d592-0fed-474b-9cb0-d52506eb4554
4.92397961161501,52.3755005852671,130,2501,361A,15,Rechts,413821_R,2009/07/01 00:00:00+00,10,b515d48d-b883-4eee-bb49-1251d15363fd
4.92673131152349,52.3750976218317,131,2502,363B,15,Links,420006_L,2009/07/01 00:00:00+00,10,b87fe10e-7de6-4acb-bc4b-2497837825be
4.91678803705406,52.376585138997,132,2505,349A,9,Rechts,411508_R,2009/07/01 00:00:00+00,10,cdd1c745-d7fd-40c7-9a90-b2360d680d13
4.91837932368725,52.3763658361552,133,2506,351B/353A,9,Engels,412794_E,2009/07/01 00:00:00+00,10,0b94ec4e-87c6-4b3d-8e0f-07fa3c5e94e9
4.91787664856667,52.3764719519278,134,2507,351A,9,Rechts,411508_R,2009/07/01 00:00:00+00,10,538e517a-1a96-4ecb-bfbb-a4b43f71dd71
6.65012249928911,52.3603996890214,135,2543,69,15,Rechts,44106_R,2010/08/01 00:00:00+00,10,c17e6f05-0560-4012-b270-0746639a9c4a
6.6514717406139,52.359512878168,136,2544,73B,9,Rechts,49625_R,2010/08/01 00:00:00+00,10,a46ec70f-b59d-44b9-ac99-4187b354f2f4
6.65145861802511,52.3594548791185,137,2551,75,9,Links,44061_L,2003/11/01 00:00:00+00,10,f5a76dad-0c7b-4e7a-a244-86d71939cad3
5.05852407902627,52.6446667715904,138,2840,43,9,Symmetrisch (S),415098_S,2007/08/01 00:00:00+00,10,c7bdca5b-10f6-4214-922c-87bbc175bb9e
6.5732398317145,52.5083941451573,139,2920,331,15,Symmetrisch (T),413433_T_VERV,2011/12/01 00:00:00+00,10,db5a8982-2f23-4246-b7f5-4ea050d82b50
6.6185380950871,52.3746809747478,140,2940,15,9,Rechts,411508_R,2006/06/01 00:00:00+00,10,4160003f-ec9f-4ab5-9add-34ffbdfff2db
6.61841970509578,52.3714330999173,141,2941,17,9,Links,420116_L,2006/06/01 00:00:00+00,10,fb272ec9-f91c-43c5-8ec5-f479599beb58
6.61704061534265,52.3685279947573,142,2942,21,9,Rechts,0,2006/06/01 00:00:00+00,10,a23ed41f-8d83-4a5a-8ee3-3237e3a36edf
5.09310500991188,52.0984763138545,143,2947,841,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,75bd1437-2d6f-4dae-a10e-61845562f7f8
5.0926887600702,52.0985260752746,144,2948,847,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,5bea4c47-1946-4ce9-abab-fab875a8a37a
5.09200227166383,52.0986081399359,145,2951,849,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,ce1b580a-6dbb-43a4-b164-34dae7b79970
5.09240691597735,52.0985112436818,146,2952,843,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,26dfa53b-d343-4c33-a776-2db23f6e2e78
5.09281813933327,52.0984426946426,147,2954,837,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,5ea4eac6-52ce-497c-8f0c-9aa3a87dd052
5.09283079962822,52.0983233331347,148,2960,861,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,b61ebc90-b884-4ec3-8e22-f781fcb5e5c1
5.09191490783216,52.0982436987264,149,2963,863/865,9,Engels,412825_E,2008/09/01 00:00:00+00,10,2a8f00f8-bd66-49d1-8321-ee95af10cef8
5.09030527837486,52.0981037264989,150,2966,871,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,fb7a73d8-d9cd-4be0-9bff-0f5f5b2b074f
5.09056529699188,52.0980599994784,151,2968,875,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,7c70a339-613f-43ad-b0c4-b88df4c2ecda
5.0907064406781,52.0980529872887,152,2970,879,9,Links,412826_L,2008/09/01 00:00:00+00,10,14fa53d7-4053-41ee-a4d1-1b65f7061219
5.09019333425526,52.0979334652553,153,2971,881,9,Rechts,420117_R,2008/09/01 00:00:00+00,10,59f2a62b-f4b4-452c-a006-48a8498d55a1
5.09261067653009,52.0980135953943,154,2974,885,9,Rechts,412826_R,2008/09/01 00:00:00+00,10,f7851e33-8d28-4a7b-ac3a-3eb5f589d8bc
4.01098243678102,51.9520394914233,155,3524,1633,9,Rechts,420117_R,2014/02/11 13:46:42+00,10,a8864f38-d115-4c24-af82-d81db342774e
3.99851071381988,51.94187605482,156,3525,1675,9,Links,420116_L,2014/02/11 13:46:42+00,10,46a37880-c400-4c06-a017-ad9c59c843e9
3.97444300272263,51.9419737136345,157,3526,1703,12,Rechts,420052_R,2014/02/11 13:46:42+00,10,e7415b74-6dd3-4811-b88f-c3559ce6d7dc
4.01057429456185,51.9517739104465,158,3531,1635,9,Rechts,420117_R,2014/02/11 13:50:06+00,10,f5665b29-287e-425b-a82c-373ff669f8e2
4.01029733023829,51.9515482669352,159,3532,1647,9,Rechts,420117_R,2014/02/11 13:50:06+00,10,552603e1-5b45-4787-b31c-668bf7d3882f
3.99881439904263,51.9421905460376,160,3533,1673,9,Links,420116_L,2014/02/11 13:50:06+00,10,bb2506f8-6a1c-4857-96f4-c6655ef63f3e
3.97422742144314,51.9424421482446,161,3534,1705,12,Rechts,420052_R,2014/02/11 13:50:06+00,10,c2ef9651-cf61-461e-b67f-7242e5da4cbd
3.97401634666656,51.9427884486567,162,3535,1707,9,Rechts,420117_R,2014/02/11 13:50:06+00,10,0420600b-4f5d-41cf-813c-ea0c4fdbfaba
4.5318680228102,51.8660929736423,163,3642,3009B,15,Links,420006_L,2014/02/13 10:40:31+00,10,574b5404-806b-4f28-84ce-5480d017e6f5
4.53366068211525,51.8664647775864,164,3645,3005,12,Links,420051_L,2014/02/13 10:41:26+00,10,8238f5c9-a7c8-48c9-8487-7806bfcd79ee
4.53278886673663,51.8663044872746,165,3646,3009A,15,Links,420006_L,2014/02/13 10:41:26+00,10,c2be2ecb-c682-4835-8858-dfa7dd0f8022
4.57060845381006,51.8444204572352,166,4802,2375,15,Rechts,413821_R,2014/03/04 11:29:23+00,10,6df65bbe-90d0-4080-ab43-c775dc8ff590
4.57090228444843,51.8443481696311,167,4804,2373,15,Rechts,413821_R,2014/03/04 11:59:43+00,10,932467f2-ef53-43b0-97e0-816814b9432a
4.54558362707905,51.8626512459237,168,4807,311B,15,Links,48454_L,2014/03/04 11:59:43+00,10,e374fb01-9a3f-40b0-962d-7b5cf00dbe36
4.54497174917859,51.8633353229084,169,4808,317A,15,Rechts,48454_R,2014/03/04 11:59:43+00,10,fd697a00-868e-4bcd-89be-41b84288e197
4.5917404466457,51.832943737273,170,4819,3569,9,Rechts,420117_R,2014/03/04 14:21:52+00,10,bd7ddab9-3fb2-4f32-9542-2d2411f216e0
4.61346819269195,51.8257624256517,171,5121,2301A,12,Rechts,420052_R,2014/03/05 08:41:32+00,10,4081a540-b79d-42f5-afa4-e6931bfe8dea
4.61188489619098,51.8262460244653,172,5122,2303A,12,Links,420051_L,2014/03/05 08:41:32+00,10,d5a92589-07df-474d-b075-7d4fce997705
4.6110578838389,51.8264985203079,173,5123,2305B,12,Links,420051_L,2014/03/05 08:41:32+00,10,9fe6abb1-5678-4ed7-8bb5-04f5e1231298
