TYPE_CODE;TYPE;ID
FST;Fietsstrook;104903
FST;Fietsstrook;104904
FST;Fietsstrook;104905
FST;Fietsstrook;104906
FST;Fietsstrook;104907
FST;Fietsstrook;104908
FST;Fietsstrook;104909
FST;Fietsstrook;104910
FST;Fietsstrook;104911
FST;Fietsstrook;104912
FST;Fietsstrook;104913
FST;Fietsstrook;104914
FST;Fietsstrook;104915
FST;Fietsstrook;104916
FST;Fietsstrook;104917
FST;Fietsstrook;104918
FST;Fietsstrook;104919
FST;Fietsstrook;104920
FST;Fietsstrook;104921
FST;Fietsstrook;104922
FST;Fietsstrook;104923
FST;Fietsstrook;104924
FST;Fietsstrook;104925
FST;Fietsstrook;104926
FST;Fietsstrook;104927
FST;Fietsstrook;104928
FST;Fietsstrook;104929
FST;Fietsstrook;104930
FST;Fietsstrook;104931
FST;Fietsstrook;104932
FST;Fietsstrook;104933
FST;Fietsstrook;104934
FST;Fietsstrook;104935
FST;Fietsstrook;104936
FST;Fietsstrook;104937
FST;Fietsstrook;104938
FST;Fietsstrook;104939
FST;Fietsstrook;104940
FST;Fietsstrook;104941
FST;Fietsstrook;104942
FST;Fietsstrook;104943
FST;Fietsstrook;104944
FST;Fietsstrook;104945
FST;Fietsstrook;104946
FST;Fietsstrook;104947
FST;Fietsstrook;104948
FST;Fietsstrook;104949
FST;Fietsstrook;104950
FST;Fietsstrook;104951
FST;Fietsstrook;104952
FST;Fietsstrook;104953
FST;Fietsstrook;104954
FST;Fietsstrook;104955
FST;Fietsstrook;104956
FST;Fietsstrook;104957
FST;Fietsstrook;104958
FST;Fietsstrook;104959
FST;Fietsstrook;104960
FST;Fietsstrook;104961
FST;Fietsstrook;104962
FST;Fietsstrook;104963
FST;Fietsstrook;104964
FST;Fietsstrook;104965
FST;Fietsstrook;104966
FST;Fietsstrook;104967
FST;Fietsstrook;104968
FST;Fietsstrook;104969
FST;Fietsstrook;104970
FST;Fietsstrook;104971
FST;Fietsstrook;104972
FST;Fietsstrook;104973
FST;Fietsstrook;104974
FST;Fietsstrook;104975
FST;Fietsstrook;104976
FST;Fietsstrook;104977
FST;Fietsstrook;104978
FST;Fietsstrook;104979
FST;Fietsstrook;104980
FST;Fietsstrook;104981
FST;Fietsstrook;104982
FST;Fietsstrook;104983
FST;Fietsstrook;104984
FST;Fietsstrook;104985
FST;Fietsstrook;104986
FST;Fietsstrook;104987
FST;Fietsstrook;104988
FST;Fietsstrook;104989
FST;Fietsstrook;104990
FST;Fietsstrook;104991
FST;Fietsstrook;105082
FST;Fietsstrook;105083
FST;Fietsstrook;105084
FST;Fietsstrook;105085
FST;Fietsstrook;105086
FST;Fietsstrook;105087
FST;Fietsstrook;105088
FST;Fietsstrook;105089
FST;Fietsstrook;105090
FST;Fietsstrook;105091
FST;Fietsstrook;105092
FST;Fietsstrook;105093
FST;Fietsstrook;105094
FST;Fietsstrook;105095
FST;Fietsstrook;105096
FST;Fietsstrook;105097
FST;Fietsstrook;105098
FST;Fietsstrook;105099
FST;Fietsstrook;105100
FST;Fietsstrook;105101
FST;Fietsstrook;105102
FST;Fietsstrook;105103
FST;Fietsstrook;105104
FST;Fietsstrook;105105
FST;Fietsstrook;105106
FST;Fietsstrook;105107
FST;Fietsstrook;105108
FST;Fietsstrook;105109
FST;Fietsstrook;105110
FST;Fietsstrook;105111
FST;Fietsstrook;105112
FST;Fietsstrook;105113
FST;Fietsstrook;104992
FST;Fietsstrook;104993
FST;Fietsstrook;104994
FST;Fietsstrook;104995
FST;Fietsstrook;104996
FST;Fietsstrook;104997
FST;Fietsstrook;104998
FST;Fietsstrook;104999
FST;Fietsstrook;105000
FST;Fietsstrook;105001
FST;Fietsstrook;105002
FST;Fietsstrook;105003
FST;Fietsstrook;105004
FST;Fietsstrook;105005
FST;Fietsstrook;105006
FST;Fietsstrook;105007
FST;Fietsstrook;105008
FST;Fietsstrook;105009
FST;Fietsstrook;105010
FST;Fietsstrook;105011
FST;Fietsstrook;105012
FST;Fietsstrook;105013
FST;Fietsstrook;105014
FST;Fietsstrook;105015
FST;Fietsstrook;105016
FST;Fietsstrook;105017
FST;Fietsstrook;105018
FST;Fietsstrook;105019
FST;Fietsstrook;105020
FST;Fietsstrook;105021
FST;Fietsstrook;105022
FST;Fietsstrook;105023
FST;Fietsstrook;105024
FST;Fietsstrook;105025
FST;Fietsstrook;105026
FST;Fietsstrook;105027
FST;Fietsstrook;105028
FST;Fietsstrook;105029
FST;Fietsstrook;105030
FST;Fietsstrook;105031
FST;Fietsstrook;105032
FST;Fietsstrook;105033
FST;Fietsstrook;105034
FST;Fietsstrook;105035
FST;Fietsstrook;105036
FST;Fietsstrook;105037
FST;Fietsstrook;105038
FST;Fietsstrook;105039
FST;Fietsstrook;105040
FST;Fietsstrook;105041
FST;Fietsstrook;105042
FST;Fietsstrook;105043
FST;Fietsstrook;105044
FST;Fietsstrook;105045
FST;Fietsstrook;105046
FST;Fietsstrook;105047
FST;Fietsstrook;105048
FST;Fietsstrook;105049
FST;Fietsstrook;105050
FST;Fietsstrook;105051
FST;Fietsstrook;105052
FST;Fietsstrook;105053
FST;Fietsstrook;105054
FST;Fietsstrook;105055
FST;Fietsstrook;105056
FST;Fietsstrook;105057
FST;Fietsstrook;105058
FST;Fietsstrook;105059
FST;Fietsstrook;105060
FST;Fietsstrook;105061
FST;Fietsstrook;105062
FST;Fietsstrook;105063
FST;Fietsstrook;105064
FST;Fietsstrook;105065
FST;Fietsstrook;105066
FST;Fietsstrook;105067
FST;Fietsstrook;105068
FST;Fietsstrook;105069
FST;Fietsstrook;105070
FST;Fietsstrook;105071
FST;Fietsstrook;105072
FST;Fietsstrook;105073
FST;Fietsstrook;105074
FST;Fietsstrook;105075
FST;Fietsstrook;105076
FST;Fietsstrook;105077
FST;Fietsstrook;105078
FST;Fietsstrook;105079
FST;Fietsstrook;105080
FST;Fietsstrook;105081
FST;Fietsstrook;102735
FST;Fietsstrook;102736
FST;Fietsstrook;102737
FST;Fietsstrook;102738
FST;Fietsstrook;102739
FST;Fietsstrook;102740
FST;Fietsstrook;102741
FST;Fietsstrook;102742
FST;Fietsstrook;102743
FST;Fietsstrook;102744
FST;Fietsstrook;102745
FST;Fietsstrook;102746
FST;Fietsstrook;102747
FST;Fietsstrook;102748
FST;Fietsstrook;102749
FST;Fietsstrook;102750
FST;Fietsstrook;102751
FST;Fietsstrook;102752
FST;Fietsstrook;102753
FST;Fietsstrook;102754
FST;Fietsstrook;102755
FST;Fietsstrook;102756
FST;Fietsstrook;102757
FST;Fietsstrook;102758
FST;Fietsstrook;102759
FST;Fietsstrook;102760
FST;Fietsstrook;102761
FST;Fietsstrook;102762
FST;Fietsstrook;102763
FST;Fietsstrook;102764
FST;Fietsstrook;102765
FST;Fietsstrook;102766
FST;Fietsstrook;102767
FST;Fietsstrook;102768
FST;Fietsstrook;102769
FST;Fietsstrook;102770
FST;Fietsstrook;102771
FST;Fietsstrook;102772
FST;Fietsstrook;102773
FST;Fietsstrook;102774
FST;Fietsstrook;102775
FST;Fietsstrook;102776
FST;Fietsstrook;102777
FST;Fietsstrook;102778
FST;Fietsstrook;102779
FST;Fietsstrook;102780
FST;Fietsstrook;102781
FST;Fietsstrook;102782
FST;Fietsstrook;102783
FST;Fietsstrook;102784
FST;Fietsstrook;102785
FST;Fietsstrook;102786
FST;Fietsstrook;102787
FST;Fietsstrook;102788
FST;Fietsstrook;102789
FST;Fietsstrook;102790
FST;Fietsstrook;102791
FST;Fietsstrook;102792
FST;Fietsstrook;102793
FST;Fietsstrook;102794
FST;Fietsstrook;102795
FST;Fietsstrook;102796
FST;Fietsstrook;102797
FST;Fietsstrook;102798
FST;Fietsstrook;102799
FST;Fietsstrook;102800
FST;Fietsstrook;102801
FST;Fietsstrook;102802
FST;Fietsstrook;102803
FST;Fietsstrook;102804
FST;Fietsstrook;102805
FST;Fietsstrook;102806
FST;Fietsstrook;102807
FST;Fietsstrook;102808
FST;Fietsstrook;102809
FST;Fietsstrook;102810
FST;Fietsstrook;102811
FST;Fietsstrook;104748
FST;Fietsstrook;104749
FST;Fietsstrook;104750
FST;Fietsstrook;104751
FST;Fietsstrook;104752
FST;Fietsstrook;104753
FST;Fietsstrook;104754
FST;Fietsstrook;104755
FST;Fietsstrook;104756
FST;Fietsstrook;104757
FST;Fietsstrook;104758
FST;Fietsstrook;104759
FST;Fietsstrook;104760
FST;Fietsstrook;104761
FST;Fietsstrook;104762
FST;Fietsstrook;104763
FST;Fietsstrook;104764
FST;Fietsstrook;104765
FST;Fietsstrook;104766
FST;Fietsstrook;104767
FST;Fietsstrook;104768
FST;Fietsstrook;104769
FST;Fietsstrook;104770
FST;Fietsstrook;104771
FST;Fietsstrook;104772
FST;Fietsstrook;104773
FST;Fietsstrook;104774
FST;Fietsstrook;104775
FST;Fietsstrook;104776
FST;Fietsstrook;104777
FST;Fietsstrook;104778
FST;Fietsstrook;104779
FST;Fietsstrook;104780
FST;Fietsstrook;104781
FST;Fietsstrook;104782
FST;Fietsstrook;104783
FST;Fietsstrook;104784
FST;Fietsstrook;104785
FST;Fietsstrook;104786
FST;Fietsstrook;104787
FST;Fietsstrook;104788
FST;Fietsstrook;104789
FST;Fietsstrook;104790
FST;Fietsstrook;104791
FST;Fietsstrook;104792
FST;Fietsstrook;104793
FST;Fietsstrook;104794
FST;Fietsstrook;104795
FST;Fietsstrook;104796
FST;Fietsstrook;104797
FST;Fietsstrook;104798
FST;Fietsstrook;104799
FST;Fietsstrook;104800
FST;Fietsstrook;104801
FST;Fietsstrook;104802
FST;Fietsstrook;104803
FST;Fietsstrook;104804
FST;Fietsstrook;104805
FST;Fietsstrook;104806
FST;Fietsstrook;104807
FST;Fietsstrook;104808
FST;Fietsstrook;104809
FST;Fietsstrook;104810
FST;Fietsstrook;104811
FST;Fietsstrook;104812
FST;Fietsstrook;104813
FST;Fietsstrook;104814
FST;Fietsstrook;104815
FST;Fietsstrook;104816
FST;Fietsstrook;104817
FST;Fietsstrook;104818
FST;Fietsstrook;104819
FST;Fietsstrook;104820
FST;Fietsstrook;104821
FST;Fietsstrook;104822
FST;Fietsstrook;104823
FST;Fietsstrook;104824
FST;Fietsstrook;104825
FST;Fietsstrook;104826
FST;Fietsstrook;104827
FST;Fietsstrook;104828
FST;Fietsstrook;104829
FST;Fietsstrook;104830
FST;Fietsstrook;104831
FST;Fietsstrook;104832
FST;Fietsstrook;104833
FST;Fietsstrook;104834
FST;Fietsstrook;104835
FST;Fietsstrook;104836
FST;Fietsstrook;104837
FST;Fietsstrook;104838
FST;Fietsstrook;104839
FST;Fietsstrook;104840
FST;Fietsstrook;104841
FST;Fietsstrook;104842
FST;Fietsstrook;104843
FST;Fietsstrook;104844
FST;Fietsstrook;104845
FST;Fietsstrook;104846
FST;Fietsstrook;104847
FST;Fietsstrook;104848
FST;Fietsstrook;104849
FST;Fietsstrook;104850
FST;Fietsstrook;104851
FST;Fietsstrook;104852
FST;Fietsstrook;104853
FST;Fietsstrook;104854
FST;Fietsstrook;104855
FST;Fietsstrook;104856
FST;Fietsstrook;104857
FST;Fietsstrook;104858
FST;Fietsstrook;104859
FST;Fietsstrook;104860
FST;Fietsstrook;104861
FST;Fietsstrook;104862
FST;Fietsstrook;104863
FST;Fietsstrook;104864
FST;Fietsstrook;104865
FST;Fietsstrook;104866
FST;Fietsstrook;104867
FST;Fietsstrook;104868
FST;Fietsstrook;104869
FST;Fietsstrook;104870
FST;Fietsstrook;104871
FST;Fietsstrook;104872
FST;Fietsstrook;104873
FST;Fietsstrook;104874
FST;Fietsstrook;104875
FST;Fietsstrook;104876
FST;Fietsstrook;104877
FST;Fietsstrook;104878
FST;Fietsstrook;104879
FST;Fietsstrook;104880
FST;Fietsstrook;104881
FST;Fietsstrook;104882
FST;Fietsstrook;104883
FST;Fietsstrook;104884
FST;Fietsstrook;104885
FST;Fietsstrook;104886
FST;Fietsstrook;104887
FST;Fietsstrook;104888
FST;Fietsstrook;104889
FST;Fietsstrook;104890
FST;Fietsstrook;104891
FST;Fietsstrook;104892
FST;Fietsstrook;104893
FST;Fietsstrook;104894
FST;Fietsstrook;104895
FST;Fietsstrook;104896
FST;Fietsstrook;104897
FST;Fietsstrook;104898
FST;Fietsstrook;104899
FST;Fietsstrook;104900
FST;Fietsstrook;104901
FST;Fietsstrook;104902
FST;Fietsstrook;104464
FST;Fietsstrook;104465
FST;Fietsstrook;104466
FST;Fietsstrook;104467
FST;Fietsstrook;104468
FST;Fietsstrook;104469
FST;Fietsstrook;104470
FST;Fietsstrook;104471
FST;Fietsstrook;104472
FST;Fietsstrook;104473
FST;Fietsstrook;104474
FST;Fietsstrook;104475
FST;Fietsstrook;104476
FST;Fietsstrook;104477
FST;Fietsstrook;104478
FST;Fietsstrook;104479
FST;Fietsstrook;104480
FST;Fietsstrook;104481
FST;Fietsstrook;104482
FST;Fietsstrook;104483
FST;Fietsstrook;104484
FST;Fietsstrook;104485
FST;Fietsstrook;104486
FST;Fietsstrook;104487
FST;Fietsstrook;104488
FST;Fietsstrook;104489
FST;Fietsstrook;104490
FST;Fietsstrook;104491
FST;Fietsstrook;104492
FST;Fietsstrook;104495
FST;Fietsstrook;104496
FST;Fietsstrook;104497
FST;Fietsstrook;104498
FST;Fietsstrook;104499
FST;Fietsstrook;104500
FST;Fietsstrook;104501
FST;Fietsstrook;104502
FST;Fietsstrook;104503
FST;Fietsstrook;104504
FST;Fietsstrook;104505
FST;Fietsstrook;104506
FST;Fietsstrook;104507
FST;Fietsstrook;104508
FST;Fietsstrook;104509
FST;Fietsstrook;104510
FST;Fietsstrook;104511
FST;Fietsstrook;104512
FST;Fietsstrook;104513
FST;Fietsstrook;104514
FST;Fietsstrook;104515
FST;Fietsstrook;104516
FST;Fietsstrook;104517
FST;Fietsstrook;104518
FST;Fietsstrook;104519
FST;Fietsstrook;104520
FST;Fietsstrook;104521
FST;Fietsstrook;104522
FST;Fietsstrook;104523
FST;Fietsstrook;104524
