Nummer;Totaal van;Jaar;Maand;Aanleverende organisatie;Nationaliteit;Aantal instroom
3;Jaar, Maand, Aanleverende organisatie;2016;7;Overige;;140
3;Jaar, Maand, Aanleverende organisatie;2016;7;Vreemdelingenpolitie;;180
3;Jaar, Maand, Aanleverende organisatie;2016;8;Immigratie- en Naturalisatiedienst;;1640
3;Jaar, Maand, Aanleverende organisatie;2016;8;Koninklijke Marechaussee;;100
3;Jaar, Maand, Aanleverende organisatie;2016;8;Overige;;150
3;Jaar, Maand, Aanleverende organisatie;2016;8;Vreemdelingenpolitie;;200
3;Jaar, Maand, Aanleverende organisatie;2016;9;Immigratie- en Naturalisatiedienst;;1490
3;Jaar, Maand, Aanleverende organisatie;2016;9;Koninklijke Marechaussee;;70
3;Jaar, Maand, Aanleverende organisatie;2016;9;Overige;;130
3;Jaar, Maand, Aanleverende organisatie;2016;9;Vreemdelingenpolitie;;190
3;Jaar, Maand, Aanleverende organisatie;2016;10;Immigratie- en Naturalisatiedienst;;1220
3;Jaar, Maand, Aanleverende organisatie;2016;10;Koninklijke Marechaussee;;110
3;Jaar, Maand, Aanleverende organisatie;2016;10;Overige;;110
3;Jaar, Maand, Aanleverende organisatie;2016;10;Vreemdelingenpolitie;;170
3;Jaar, Maand, Aanleverende organisatie;2016;11;Immigratie- en Naturalisatiedienst;;1630
3;Jaar, Maand, Aanleverende organisatie;2016;11;Koninklijke Marechaussee;;150
3;Jaar, Maand, Aanleverende organisatie;2016;11;Overige;;120
3;Jaar, Maand, Aanleverende organisatie;2016;11;Vreemdelingenpolitie;;210
3;Jaar, Maand, Aanleverende organisatie;2016;12;Immigratie- en Naturalisatiedienst;;1420
3;Jaar, Maand, Aanleverende organisatie;2016;12;Koninklijke Marechaussee;;120
3;Jaar, Maand, Aanleverende organisatie;2016;12;Overige;;160
3;Jaar, Maand, Aanleverende organisatie;2016;12;Vreemdelingenpolitie;;180
4;Jaar, Aanleverende organisatie;2016;;Immigratie- en Naturalisatiedienst;;15590
4;Jaar, Aanleverende organisatie;2016;;Koninklijke Marechaussee;;1270
4;Jaar, Aanleverende organisatie;2016;;Overige;;2420
4;Jaar, Aanleverende organisatie;2016;;Vreemdelingenpolitie;;2280
5;Jaar, Maand, Nationaliteit;2016;1;;Afghaanse;60
5;Jaar, Maand, Nationaliteit;2016;1;;Albanese;160
5;Jaar, Maand, Nationaliteit;2016;1;;Algerijnse;20
5;Jaar, Maand, Nationaliteit;2016;1;;Angolese;10
5;Jaar, Maand, Nationaliteit;2016;1;;Armeense;20
5;Jaar, Maand, Nationaliteit;2016;1;;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Belarussische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Burger van Bosnië-Herzegovina;10
5;Jaar, Maand, Nationaliteit;2016;1;;Burundese;10
5;Jaar, Maand, Nationaliteit;2016;1;;Chinese;20
5;Jaar, Maand, Nationaliteit;2016;1;;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Egyptische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Eritrese;40
5;Jaar, Maand, Nationaliteit;2016;1;;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Georgische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Ghanese;10
5;Jaar, Maand, Nationaliteit;2016;1;;Guinese;10
5;Jaar, Maand, Nationaliteit;2016;1;;Indiase;10
5;Jaar, Maand, Nationaliteit;2016;1;;Iraakse;80
5;Jaar, Maand, Nationaliteit;2016;1;;Iraanse;40
5;Jaar, Maand, Nationaliteit;2016;1;;Kosovaarse;40
5;Jaar, Maand, Nationaliteit;2016;1;;Libische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Macedonische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Marokkaanse;40
5;Jaar, Maand, Nationaliteit;2016;1;;Mongolische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Montenegrijnse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Nepalese;10
5;Jaar, Maand, Nationaliteit;2016;1;;Nigeriaanse;40
5;Jaar, Maand, Nationaliteit;2016;1;;Oekraïense;80
5;Jaar, Maand, Nationaliteit;2016;1;;Onbekend;10
5;Jaar, Maand, Nationaliteit;2016;1;;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Poolse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Russische;10
5;Jaar, Maand, Nationaliteit;2016;1;;Servische;60
5;Jaar, Maand, Nationaliteit;2016;1;;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Soedanese;10
5;Jaar, Maand, Nationaliteit;2016;1;;Somalische;20
5;Jaar, Maand, Nationaliteit;2016;1;;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2016;1;;Staatloos;10
5;Jaar, Maand, Nationaliteit;2016;1;;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2016;1;;Syrische;110
5;Jaar, Maand, Nationaliteit;2016;1;;Turkse;20
5;Jaar, Maand, Nationaliteit;2016;1;;Ugandese;10
5;Jaar, Maand, Nationaliteit;2016;2;;Afghaanse;70
5;Jaar, Maand, Nationaliteit;2016;2;;Albanese;200
5;Jaar, Maand, Nationaliteit;2016;2;;Algerijnse;20
5;Jaar, Maand, Nationaliteit;2016;2;;Angolese;10
5;Jaar, Maand, Nationaliteit;2016;2;;Armeense;20
5;Jaar, Maand, Nationaliteit;2016;2;;Belarussische;10
5;Jaar, Maand, Nationaliteit;2016;2;;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Bulgaarse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Burger van Bosnië-Herzegovina;30
5;Jaar, Maand, Nationaliteit;2016;2;;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2016;2;;Burundese;10
5;Jaar, Maand, Nationaliteit;2016;2;;Chinese;20
5;Jaar, Maand, Nationaliteit;2016;2;;Colombiaanse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Egyptische;10
5;Jaar, Maand, Nationaliteit;2016;2;;Eritrese;40
5;Jaar, Maand, Nationaliteit;2016;2;;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2016;2;;Georgische;10
5;Jaar, Maand, Nationaliteit;2016;2;;Ghanese;10
5;Jaar, Maand, Nationaliteit;2016;2;;Guinese;20
5;Jaar, Maand, Nationaliteit;2016;2;;Indiase;20
5;Jaar, Maand, Nationaliteit;2016;2;;Indonesische;20
5;Jaar, Maand, Nationaliteit;2016;2;;Iraakse;130
5;Jaar, Maand, Nationaliteit;2016;2;;Iraanse;60
5;Jaar, Maand, Nationaliteit;2016;2;;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Kameroense;10
5;Jaar, Maand, Nationaliteit;2016;2;;Kosovaarse;50
5;Jaar, Maand, Nationaliteit;2016;2;;Libanese;10
5;Jaar, Maand, Nationaliteit;2016;2;;Libische;10
5;Jaar, Maand, Nationaliteit;2016;2;;Marokkaanse;50
5;Jaar, Maand, Nationaliteit;2016;2;;Mongolische;10
5;Jaar, Maand, Nationaliteit;2016;2;;Nigeriaanse;40
5;Jaar, Maand, Nationaliteit;2016;2;;Oekraïense;90
5;Jaar, Maand, Nationaliteit;2016;2;;Onbekend;10
5;Jaar, Maand, Nationaliteit;2016;2;;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Poolse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Roemeense;10
5;Jaar, Maand, Nationaliteit;2016;2;;Russische;10
5;Jaar, Maand, Nationaliteit;2016;2;;Servische;100
5;Jaar, Maand, Nationaliteit;2016;2;;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Soedanese;20
5;Jaar, Maand, Nationaliteit;2016;2;;Somalische;50
5;Jaar, Maand, Nationaliteit;2016;2;;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Staatloos;20
5;Jaar, Maand, Nationaliteit;2016;2;;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2016;2;;Syrische;180
5;Jaar, Maand, Nationaliteit;2016;2;;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2016;2;;Turkse;30
5;Jaar, Maand, Nationaliteit;2016;2;;Ugandese;10
5;Jaar, Maand, Nationaliteit;2016;2;;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2016;3;;Afghaanse;140
5;Jaar, Maand, Nationaliteit;2016;3;;Albanese;320
5;Jaar, Maand, Nationaliteit;2016;3;;Algerijnse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Armeense;20
5;Jaar, Maand, Nationaliteit;2016;3;;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Braziliaanse;20
5;Jaar, Maand, Nationaliteit;2016;3;;Burger van Bosnië-Herzegovina;50
5;Jaar, Maand, Nationaliteit;2016;3;;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2016;3;;Burundese;10
5;Jaar, Maand, Nationaliteit;2016;3;;Chinese;30
5;Jaar, Maand, Nationaliteit;2016;3;;Egyptische;10
5;Jaar, Maand, Nationaliteit;2016;3;;Eritrese;40
5;Jaar, Maand, Nationaliteit;2016;3;;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2016;3;;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Georgische;20
5;Jaar, Maand, Nationaliteit;2016;3;;Ghanese;20
5;Jaar, Maand, Nationaliteit;2016;3;;Guinese;20
5;Jaar, Maand, Nationaliteit;2016;3;;Hongaarse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Indiase;20
5;Jaar, Maand, Nationaliteit;2016;3;;Indonesische;20
5;Jaar, Maand, Nationaliteit;2016;3;;Iraakse;120
5;Jaar, Maand, Nationaliteit;2016;3;;Iraanse;90
5;Jaar, Maand, Nationaliteit;2016;3;;Jamaicaanse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Kosovaarse;50
5;Jaar, Maand, Nationaliteit;2016;3;;Liberiaanse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Libische;10
5;Jaar, Maand, Nationaliteit;2016;3;;Macedonische;40
5;Jaar, Maand, Nationaliteit;2016;3;;Marokkaanse;40
5;Jaar, Maand, Nationaliteit;2016;3;;Mongolische;40
5;Jaar, Maand, Nationaliteit;2016;3;;Nigeriaanse;30
5;Jaar, Maand, Nationaliteit;2016;3;;Oekraïense;120
5;Jaar, Maand, Nationaliteit;2016;3;;Onbekend;20
5;Jaar, Maand, Nationaliteit;2016;3;;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Poolse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Roemeense;10
5;Jaar, Maand, Nationaliteit;2016;3;;Russische;10
5;Jaar, Maand, Nationaliteit;2016;3;;Servische;100
5;Jaar, Maand, Nationaliteit;2016;3;;Sierra Leoonse;20
5;Jaar, Maand, Nationaliteit;2016;3;;Soedanese;10
5;Jaar, Maand, Nationaliteit;2016;3;;Somalische;30
5;Jaar, Maand, Nationaliteit;2016;3;;Staatloos;20
5;Jaar, Maand, Nationaliteit;2016;3;;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2016;3;;Syrische;160
5;Jaar, Maand, Nationaliteit;2016;3;;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2016;3;;Turkse;20
5;Jaar, Maand, Nationaliteit;2016;3;;Ugandese;10
5;Jaar, Maand, Nationaliteit;2016;3;;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2016;4;;Afghaanse;140
5;Jaar, Maand, Nationaliteit;2016;4;;Albanese;300
5;Jaar, Maand, Nationaliteit;2016;4;;Algerijnse;30
5;Jaar, Maand, Nationaliteit;2016;4;;Angolese;10
5;Jaar, Maand, Nationaliteit;2016;4;;Armeense;20
5;Jaar, Maand, Nationaliteit;2016;4;;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Burger van Bosnië-Herzegovina;60
5;Jaar, Maand, Nationaliteit;2016;4;;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2016;4;;Chinese;20
5;Jaar, Maand, Nationaliteit;2016;4;;Dominicaanse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Egyptische;10
5;Jaar, Maand, Nationaliteit;2016;4;;Eritrese;60
5;Jaar, Maand, Nationaliteit;2016;4;;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2016;4;;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Georgische;20
5;Jaar, Maand, Nationaliteit;2016;4;;Ghanese;10
5;Jaar, Maand, Nationaliteit;2016;4;;Guinese;20
5;Jaar, Maand, Nationaliteit;2016;4;;Indiase;10
5;Jaar, Maand, Nationaliteit;2016;4;;Indonesische;20
5;Jaar, Maand, Nationaliteit;2016;4;;Iraakse;190
5;Jaar, Maand, Nationaliteit;2016;4;;Iraanse;100
5;Jaar, Maand, Nationaliteit;2016;4;;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Kosovaarse;70
5;Jaar, Maand, Nationaliteit;2016;4;;Libanese;10
5;Jaar, Maand, Nationaliteit;2016;4;;Libische;10
5;Jaar, Maand, Nationaliteit;2016;4;;Macedonische;40
5;Jaar, Maand, Nationaliteit;2016;4;;Marokkaanse;40
5;Jaar, Maand, Nationaliteit;2016;4;;Moldavische;10
5;Jaar, Maand, Nationaliteit;2016;4;;Mongolische;50
5;Jaar, Maand, Nationaliteit;2016;4;;Montenegrijnse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Nigeriaanse;40
5;Jaar, Maand, Nationaliteit;2016;4;;Oekraïense;80
5;Jaar, Maand, Nationaliteit;2016;4;;Onbekend;20
5;Jaar, Maand, Nationaliteit;2016;4;;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Palestijnse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Poolse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Roemeense;10
5;Jaar, Maand, Nationaliteit;2016;4;;Russische;10
5;Jaar, Maand, Nationaliteit;2016;4;;Servische;80
5;Jaar, Maand, Nationaliteit;2016;4;;Sierra Leoonse;20
5;Jaar, Maand, Nationaliteit;2016;4;;Soedanese;10
5;Jaar, Maand, Nationaliteit;2016;4;;Somalische;30
5;Jaar, Maand, Nationaliteit;2016;4;;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Staatloos;40
5;Jaar, Maand, Nationaliteit;2016;4;;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2016;4;;Syrische;130
5;Jaar, Maand, Nationaliteit;2016;4;;Tadzjiekse;10
5;Jaar, Maand, Nationaliteit;2016;4;;Turkse;20
5;Jaar, Maand, Nationaliteit;2016;5;;Afghaanse;170
5;Jaar, Maand, Nationaliteit;2016;5;;Albanese;320
5;Jaar, Maand, Nationaliteit;2016;5;;Algerijnse;20
5;Jaar, Maand, Nationaliteit;2016;5;;Amerikaans burger;10
5;Jaar, Maand, Nationaliteit;2016;5;;Armeense;20
5;Jaar, Maand, Nationaliteit;2016;5;;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Burger van Bosnië-Herzegovina;30
5;Jaar, Maand, Nationaliteit;2016;5;;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2016;5;;Chinese;20
5;Jaar, Maand, Nationaliteit;2016;5;;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2016;5;;Egyptische;10
5;Jaar, Maand, Nationaliteit;2016;5;;Eritrese;30
5;Jaar, Maand, Nationaliteit;2016;5;;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2016;5;;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Georgische;40
5;Jaar, Maand, Nationaliteit;2016;5;;Ghanese;20
5;Jaar, Maand, Nationaliteit;2016;5;;Guinese;20
5;Jaar, Maand, Nationaliteit;2016;5;;Indiase;10
5;Jaar, Maand, Nationaliteit;2016;5;;Indonesische;20
5;Jaar, Maand, Nationaliteit;2016;5;;Iraakse;200
5;Jaar, Maand, Nationaliteit;2016;5;;Iraanse;90
5;Jaar, Maand, Nationaliteit;2016;5;;Kosovaarse;80
5;Jaar, Maand, Nationaliteit;2016;5;;Libanese;10
5;Jaar, Maand, Nationaliteit;2016;5;;Libische;10
5;Jaar, Maand, Nationaliteit;2016;5;;Macedonische;40
5;Jaar, Maand, Nationaliteit;2016;5;;Marokkaanse;40
5;Jaar, Maand, Nationaliteit;2016;5;;Mongolische;40
5;Jaar, Maand, Nationaliteit;2016;5;;Nigeriaanse;40
5;Jaar, Maand, Nationaliteit;2016;5;;Oekraïense;70
5;Jaar, Maand, Nationaliteit;2016;5;;Onbekend;10
5;Jaar, Maand, Nationaliteit;2016;5;;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Poolse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Roemeense;10
5;Jaar, Maand, Nationaliteit;2016;5;;Russische;20
5;Jaar, Maand, Nationaliteit;2016;5;;Servische;80
5;Jaar, Maand, Nationaliteit;2016;5;;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Soedanese;20
5;Jaar, Maand, Nationaliteit;2016;5;;Somalische;40
5;Jaar, Maand, Nationaliteit;2016;5;;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Staatloos;30
5;Jaar, Maand, Nationaliteit;2016;5;;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2016;5;;Syrische;90
5;Jaar, Maand, Nationaliteit;2016;5;;Turkse;20
5;Jaar, Maand, Nationaliteit;2016;5;;Ugandese;10
5;Jaar, Maand, Nationaliteit;2016;5;;Venezolaanse;10
5;Jaar, Maand, Nationaliteit;2016;5;;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Afghaanse;160
5;Jaar, Maand, Nationaliteit;2016;6;;Albanese;280
5;Jaar, Maand, Nationaliteit;2016;6;;Algerijnse;20
5;Jaar, Maand, Nationaliteit;2016;6;;Armeense;20
5;Jaar, Maand, Nationaliteit;2016;6;;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Belarussische;10
5;Jaar, Maand, Nationaliteit;2016;6;;Bengalese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Burger van Bosnië-Herzegovina;30
5;Jaar, Maand, Nationaliteit;2016;6;;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2016;6;;Burundese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Chinese;20
5;Jaar, Maand, Nationaliteit;2016;6;;Egyptische;10
5;Jaar, Maand, Nationaliteit;2016;6;;Eritrese;40
5;Jaar, Maand, Nationaliteit;2016;6;;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2016;6;;Filipijnse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Georgische;50
5;Jaar, Maand, Nationaliteit;2016;6;;Ghanese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Guinese;30
5;Jaar, Maand, Nationaliteit;2016;6;;Indonesische;10
5;Jaar, Maand, Nationaliteit;2016;6;;Iraakse;160
5;Jaar, Maand, Nationaliteit;2016;6;;Iraanse;100
5;Jaar, Maand, Nationaliteit;2016;6;;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Kazachse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Kosovaarse;100
5;Jaar, Maand, Nationaliteit;2016;6;;Libanese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Liberiaanse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Libische;10
5;Jaar, Maand, Nationaliteit;2016;6;;Macedonische;70
5;Jaar, Maand, Nationaliteit;2016;6;;Malinese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Marokkaanse;40
5;Jaar, Maand, Nationaliteit;2016;6;;Moldavische;10
5;Jaar, Maand, Nationaliteit;2016;6;;Mongolische;40
5;Jaar, Maand, Nationaliteit;2016;6;;Nigeriaanse;30
5;Jaar, Maand, Nationaliteit;2016;6;;Oekraïense;40
5;Jaar, Maand, Nationaliteit;2016;6;;Onbekend;10
5;Jaar, Maand, Nationaliteit;2016;6;;Pakistaanse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Poolse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Roemeense;10
5;Jaar, Maand, Nationaliteit;2016;6;;Russische;10
5;Jaar, Maand, Nationaliteit;2016;6;;Senegalese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Servische;100
5;Jaar, Maand, Nationaliteit;2016;6;;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2016;6;;Soedanese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Somalische;30
5;Jaar, Maand, Nationaliteit;2016;6;;Staatloos;10
5;Jaar, Maand, Nationaliteit;2016;6;;Surinaamse;20
5;Jaar, Maand, Nationaliteit;2016;6;;Syrische;60
5;Jaar, Maand, Nationaliteit;2016;6;;Turkse;20
5;Jaar, Maand, Nationaliteit;2016;6;;Ugandese;10
5;Jaar, Maand, Nationaliteit;2016;6;;Vietnamese;20
5;Jaar, Maand, Nationaliteit;2016;7;;Afghaanse;130
5;Jaar, Maand, Nationaliteit;2016;7;;Albanese;230
5;Jaar, Maand, Nationaliteit;2016;7;;Algerijnse;20
5;Jaar, Maand, Nationaliteit;2016;7;;Armeense;20
5;Jaar, Maand, Nationaliteit;2016;7;;Azerbeidzjaanse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Belarussische;10
5;Jaar, Maand, Nationaliteit;2016;7;;Braziliaanse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Burger van Bosnië-Herzegovina;20
5;Jaar, Maand, Nationaliteit;2016;7;;Burger van Congo;10
5;Jaar, Maand, Nationaliteit;2016;7;;Chinese;20
5;Jaar, Maand, Nationaliteit;2016;7;;Colombiaanse;20
5;Jaar, Maand, Nationaliteit;2016;7;;Cubaanse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Egyptische;10
5;Jaar, Maand, Nationaliteit;2016;7;;Eritrese;30
5;Jaar, Maand, Nationaliteit;2016;7;;Ethiopische;10
5;Jaar, Maand, Nationaliteit;2016;7;;Gambiaanse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Georgische;70
5;Jaar, Maand, Nationaliteit;2016;7;;Ghanese;10
5;Jaar, Maand, Nationaliteit;2016;7;;Guinese;10
5;Jaar, Maand, Nationaliteit;2016;7;;Indiase;10
5;Jaar, Maand, Nationaliteit;2016;7;;Indonesische;10
5;Jaar, Maand, Nationaliteit;2016;7;;Iraakse;170
5;Jaar, Maand, Nationaliteit;2016;7;;Iraanse;90
5;Jaar, Maand, Nationaliteit;2016;7;;Ivoriaanse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Kosovaarse;70
5;Jaar, Maand, Nationaliteit;2016;7;;Libische;10
5;Jaar, Maand, Nationaliteit;2016;7;;Macedonische;50
5;Jaar, Maand, Nationaliteit;2016;7;;Marokkaanse;60
5;Jaar, Maand, Nationaliteit;2016;7;;Mongolische;70
5;Jaar, Maand, Nationaliteit;2016;7;;Nepalese;10
5;Jaar, Maand, Nationaliteit;2016;7;;Nigeriaanse;40
5;Jaar, Maand, Nationaliteit;2016;7;;Oekraïense;50
5;Jaar, Maand, Nationaliteit;2016;7;;Onbekend;20
5;Jaar, Maand, Nationaliteit;2016;7;;Pakistaanse;20
5;Jaar, Maand, Nationaliteit;2016;7;;Poolse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Russische;20
5;Jaar, Maand, Nationaliteit;2016;7;;Senegalese;10
5;Jaar, Maand, Nationaliteit;2016;7;;Servische;90
5;Jaar, Maand, Nationaliteit;2016;7;;Sierra Leoonse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Soedanese;10
5;Jaar, Maand, Nationaliteit;2016;7;;Somalische;40
5;Jaar, Maand, Nationaliteit;2016;7;;Sri Lankaanse;10
5;Jaar, Maand, Nationaliteit;2016;7;;Staatloos;10
5;Jaar, Maand, Nationaliteit;2016;7;;Surinaamse;30
5;Jaar, Maand, Nationaliteit;2016;7;;Syrische;40
5;Jaar, Maand, Nationaliteit;2016;7;;Tunesische;10
5;Jaar, Maand, Nationaliteit;2016;7;;Turkse;20
5;Jaar, Maand, Nationaliteit;2016;7;;Ugandese;10
5;Jaar, Maand, Nationaliteit;2016;7;;Vietnamese;10
5;Jaar, Maand, Nationaliteit;2016;8;;Afghaanse;240
