FID,jaar,bed_zosnol,bed_zosmar,bed_rupmar,bedzostot,bio_zosnol,bio_zosmar,bio_rupmar,biozostot,bio_tot,type_ws,hoofdgeb,gebied,deelgeb,gdb_geomattr_data,shape
zostera_noltei_1999.2955,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 600099.9998999983, 257759.9998999983 600099.9998999983, 257759.9998999983 600119.9998999983, 257780.0001000017 600119.9998999983, 257780.0001000017 600099.9998999983))"
zostera_noltei_1999.3704,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257660.0001000017 599660.0001000017, 257640.0001000017 599660.0001000017, 257640.0001000017 599680.0001000017, 257660.0001000017 599680.0001000017, 257660.0001000017 599660.0001000017))"
zostera_noltei_1999.3710,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599660.0001000017, 257620.00019999966 599660.0001000017, 257620.00019999966 599680.0001000017, 257640.0001000017 599680.0001000017, 257640.0001000017 599660.0001000017))"
zostera_noltei_1999.3765,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257640.0001000017 599700, 257620.00019999966 599700, 257620.00019999966 599720, 257640.0001000017 599720, 257640.0001000017 599700))"
zostera_noltei_1999.4010,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 600119.9998999983, 257700.00019999966 600119.9998999983, 257700.00019999966 600140, 257720 600140, 257720 600119.9998999983))"
zostera_noltei_1999.4044,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 600660.0001000017, 257759.9998999983 600660.0001000017, 257759.9998999983 600680, 257780.0001000017 600680, 257780.0001000017 600660.0001000017))"
zostera_noltei_1999.4046,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 600680, 257759.9998999983 600680, 257759.9998999983 600700.0001999997, 257780.0001000017 600700.0001999997, 257780.0001000017 600680))"
zostera_noltei_1999.4149,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 600640.0001000017, 257720 600640.0001000017, 257720 600660.0001000017, 257739.9998999983 600660.0001000017, 257739.9998999983 600640.0001000017))"
zostera_noltei_1999.4288,1999,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257780.0001000017 600020, 257759.9998999983 600020, 257759.9998999983 600040, 257780.0001000017 600040, 257780.0001000017 600020))"
zostera_noltei_1999.4289,1999,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257759.9998999983 600020, 257739.9998999983 600020, 257739.9998999983 600040, 257759.9998999983 600040, 257759.9998999983 600020))"
zostera_noltei_1999.4319,1999,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 600640.0001000017, 257700.00019999966 600640.0001000017, 257700.00019999966 600660.0001000017, 257720 600660.0001000017, 257720 600640.0001000017))"
zostera_noltei_1999.4364,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 600140, 257700.00019999966 600140, 257700.00019999966 600160, 257720 600160, 257720 600140))"
zostera_noltei_1999.4369,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 600140, 257720 600140, 257720 600160, 257739.9998999983 600160, 257739.9998999983 600140))"
zostera_noltei_1999.4374,1999,0,12,0,0,0,4176,0,0,4176,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 600119.9998999983, 257720 600119.9998999983, 257720 600140, 257739.9998999983 600140, 257739.9998999983 600119.9998999983))"
zostera_noltei_1999.4386,1999,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257820 599960, 257800 599960, 257800 599979.9998999983, 257820 599979.9998999983, 257820 599960))"
zostera_noltei_1999.4407,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257800 599979.9998999983, 257780.0001000017 599979.9998999983, 257780.0001000017 600000.0001000017, 257800 600000.0001000017, 257800 599979.9998999983))"
zostera_noltei_1999.4410,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 600620.0001000017, 257720 600620.0001000017, 257720 600640.0001000017, 257739.9998999983 600640.0001000017, 257739.9998999983 600620.0001000017))"
zostera_noltei_1999.4522,1999,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257759.9998999983 600160, 257739.9998999983 600160, 257739.9998999983 600180, 257759.9998999983 600180, 257759.9998999983 600160))"
zostera_noltei_1999.4615,1999,0,2,0,0,0,696,0,0,696,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257720 600600, 257700.00019999966 600600, 257700.00019999966 600620.0001000017, 257720 600620.0001000017, 257720 600600))"
zostera_noltei_1999.4619,1999,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257739.9998999983 600600, 257720 600600, 257720 600620.0001000017, 257739.9998999983 600620.0001000017, 257739.9998999983 600600))"
zostera_noltei_1999.4750,1999,0,0.5,0,0,0,0,0,0,0,Kust- en Overgangswater,Waddenzee,Eems-Dollard,Eems,,"POLYGON ((257820 599979.9998999983, 257800 599979.9998999983, 257800 600000.0001000017, 257820 600000.0001000017, 257820 599979.9998999983))"
