FID,loc_nr,oid,loc_type,loc_des,roadnumber,roadname,first_name,secnd_name,junct_ref,exit_nr,hstart_pos,hend_pos,hstart_neg,hend_neg,hecto_char,hecto_dir,pos_in,pos_out,neg_in,neg_out,dir,area_ref,lin_ref,inter_ref,pos_off,neg_off,urban_code,pres_pos,pres_neg,far_away,city_distr,top_sign,type_code,mw_ref,rw_nr,aw_ref,gdb_geomattr_data,shape
verbindingsweg_66.124,7001,1350,P1.14,Verbindingsweg,A1, ,A1 vanuit Amersfoort,A10 richting Zaandam,7000, ,-1,-1,50,42,f,1,0,0,0,1, ,2427,3000,0,7003,7002,0,0,1,0, , ,0,0,1,421,,POINT (126580.64510000125 484609.57119999826)
verbindingsweg_66.125,7002,1351,P1.14,Verbindingsweg,A1, ,A1 vanuit Amersfoort,A10 richting Haarlem,7000, ,-1,-1,31,31, ,1,0,0,0,1, ,2415,3000,0,7001,7000,0,0,1,0, , ,0,0,1,421,,POINT (126159.59769999981 485021.2507000007)
verbindingsweg_66.128,7005,1354,P1.14,Verbindingsweg,A1, ,A1 vanuit Amsterdam,A9 richting Amstelveen,7006, ,79,92,-1,-1,e,1,0,1,0,0, ,2427,3000,0,7006,7004,0,1,0,0, , ,0,0,1,421,,POINT (128669.69629999995 482902.8808000013)
verbindingsweg_66.130,7007,1356,P1.14,Verbindingsweg,A1, ,A1 vanuit Amersfoort,A9 richting Amstelveen,7006, ,-1,-1,101,101, ,1,0,0,0,1, ,2427,3000,0,7009,7006,0,0,1,0, , ,0,0,1,421,,POINT (129516.20279999822 482787.4373999983)
verbindingsweg_66.135,7014,1361,P1.14,Verbindingsweg,A1, ,A1 vanuit Amsterdam,A6 richting Lelystad,7015, ,150,165,-1,-1, ,1,0,1,0,0, ,2450,3000,0,7015,7013,0,1,0,0, , ,0,0,1,421,,POINT (135065.08399999887 481157.7674999982)
verbindingsweg_66.137,7016,1363,P1.14,Verbindingsweg,A1, ,A1 vanuit Amersfoort,A6 richting Lelystad,7015, ,-1,-1,164,154,f,1,0,0,0,1, ,2450,3000,0,7017,7015,0,0,1,0, , ,0,0,1,421,,POINT (136648.50180000067 480430.6570999995)
verbindingsweg_66.145,7024,1371,P1.14,Verbindingsweg,A1, ,A1 vanuit Amsterdam,A27 richting Almere,7026, ,296,302,-1,-1,j,1,0,1,0,0, ,2387,3000,0,7025,21688,0,1,0,0, , ,0,0,1,434,,POINT (144808.5527999997 471625.1906000003)
verbindingsweg_66.146,7025,1372,P1.14,Verbindingsweg,A1, ,A1 vanuit Amsterdam,A27 richting Utrecht,7026, ,290,299,-1,-1,e,1,0,1,0,0, ,2387,3000,0,7026,7024,0,1,0,0, , ,0,0,1,434,,POINT (144507.36899999902 471945.85060000047)
verbindingsweg_66.148,7027,1374,P1.14,Verbindingsweg,A1, ,A1 vanuit Amersfoort,A27 richting Utrecht,7026, ,-1,-1,304,284,h,1,0,0,0,1, ,2387,3000,0,7029,7028,0,0,1,0, , ,0,0,1,434,,POINT (145403.16490000114 471054.6627999991)
verbindingsweg_66.149,7028,1375,P1.14,Verbindingsweg,A1, ,A1 vanuit Amersfoort,A27 richting Almere,7026, ,-1,-1,304,292,f,1,0,0,0,1, ,2387,3000,0,7027,7026,0,0,1,0, , ,0,0,1,434,,POINT (145103.3440000005 471305.2056000009)
