FID,nzeet_id,id,category,se_anno_cad_data,gdb_geomattr_data,shape
continentale_plaat_venen.1,27,1, ,,,"POLYGON ((127003.80799999833 587510.6920000017, 126973.70300000161 587488.2930000015, 126746.7659999989 587306.7329999991, 126421.64299999923 587052.6950000003, 126178.7890000008 586819.3539999984, 125921.05700000003 586586.3090000004, 125587.32999999821 586280.3839999996, 125207.41200000048 585893.379999999, 125001.66099999845 585651.9349999987, 124751.51399999857 585426.0899999999, 124546.46299999952 585221.8339999989, 124319.80999999866 585055.0799999982, 124099.96799999848 584858.5309999995, 123896.11100000143 584713.7600000016, 123666.16299999878 584569.0980000012, 123287.9609999992 584542.7109999992, 122901.54300000146 584438.6400000006, 122408.06599999964 584171.5069999993, 122097.93699999899 584052.5329999998, 121565.4600000009 583760.9140000008, 121084.06599999964 583467.879999999, 120720.64900000021 583273.7230000012, 120087.79699999839 583048.8869999982, 119636.70899999887 582921.1209999993, 119213.39900000021 582869.3460000008, 118640.04300000146 582936.8350000009, 118107.2659999989 583079.818, 117638.68600000069 583233.8889999986, 117293.36899999902 583678.3949999996, 117049.24700000137 584081.6130000018, 116910.18200000003 584584.2039999999, 117043.36899999902 585219.5650000013, 117146.6559999995 585702.4459999986, 117328.71299999952 586259.7289999984, 117741.83199999854 586848.7789999992, 118145.83900000155 587118.4210000001, 118787.48000000045 587202.3920000009, 119312.95300000161 587251.3640000001, 120107.47100000083 587318.1350000016, 120941.37200000137 587422.1050000004, 121684.38800000027 587477.574000001, 122337.23299999908 587510.0549999997, 122816.41699999943 587726.4979999997, 123346.0009999983 587915.9539999999, 124015.63300000131 588088.5069999993, 124351.34699999914 588206.7719999999, 124902.82699999958 588267.756000001, 125461.19000000134 588123.9649999999, 125838.89600000158 587921.4140000008, 126255.29399999976 587730.550999999, 126662.19099999964 587654.9629999995, 127003.80799999833 587510.6920000017))"
continentale_plaat_venen.2,28,1, ,,,"POLYGON ((118261.72100000083 576723.8099999987, 118143.83900000155 576610.5370000005, 118014.2650000006 576456.8779999986, 117816.31199999899 576237.5260000005, 117603.36199999973 576010.9780000001, 117419.40100000054 575746.6519999988, 117236.1409999989 575512.0899999999, 117104.96700000018 575283.9479999989, 116959.2899999991 575071.0069999993, 116859.4149999991 574916.7380000018, 116668.85500000045 574689.7930000015, 116539.4840000011 574550.9149999991, 116454.80099999905 574411.1479999982, 116354.4140000008 574227.0969999991, 116231.33999999985 574028.5430000015, 116116.26999999955 573859.6790000014, 116016.28599999845 573697.9180000015, 115923.70899999887 573535.9609999992, 115876.51099999994 573410.3850000016, 115836.52400000021 573269.7089999989, 115788.42799999937 573099.4450000003, 115807.52499999851 572935.2890000008, 115820.32499999925 572830.8090000004, 115810.61899999902 572719.3330000006, 115765.8359999992 572712.8299999982, 115745.03599999845 572787.7179999985, 115739.33799999952 572877.1030000001, 115710.64499999955 572929.7899999991, 115666.25400000066 572945.5879999995, 115620.76900000125 572901.8049999997, 115574.26900000125 572813.4079999998, 115459.10099999979 572637.0529999994, 115289.93600000069 572365.0260000005, 115112.5709999986 572055.8889999986, 114944.10399999842 571821.0419999994, 114836.91899999976 571674.3779999986, 114691.65700000152 571483.7149999999, 114530.38699999824 571233.8779999986, 114368.11800000072 570939.3370000012, 114198.55999999866 570644.9180000015, 114083.17599999905 570461.1539999992, 113975.99799999967 570314.379999999, 113815.63599999994 570109.2390000001, 113693.45300000161 569955.370000001, 113593.27199999988 569786.1090000011, 113377.52199999988 569418.1900000013, 113183.75600000098 569034.9800000004, 112968.29600000009 568682.0599999987, 112806.32699999958 568402.425999999, 112614.46999999881 568115.8909999989, 112354.22500000149 567756.3759999983, 112160.85399999842 567488.6319999993, 112094.87799999863 567693.4930000007, 112049.90300000086 568359.4420000017, 111930.55099999905 569104.3839999996, 111892.48000000045 570013.0960000008, 111813.92100000009 570846.2190000005, 111836.52800000086 571638.2520000003, 111851.13699999824 572149.1359999999, 111891.53599999845 572672.1290000007, 112175.07899999991 573201.0040000007, 112432.32899999991 573704.9780000001, 112649.79300000146 574158.9849999994, 112831.15399999917 574690.7609999999, 112885.1649999991 575238.9470000006, 112794.5850000009 575650.6609999985, 112636.2340000011 575923.5940000005, 112296.81300000101 576125.0610000007, 111890.61600000039 576226.057, 111575.29500000179 576375.7289999984, 111312.8590000011 576587.6900000013, 111092.01300000027 576913.620000001, 111194.1950000003 577358.1209999993, 111578.11699999869 577820.2019999996, 112036.81599999964 578216.2109999992, 112518.21400000155 578509.3370000012, 113075.0859999992 578761.8729999997, 113615.25200000033 578874.3260000013, 114102.74199999869 578937.1099999994, 114848.77100000158 579094.8640000001, 115372.04399999976 579067.0480000004, 116059.27699999884 578957.9609999992, 116580.45899999887 578853.6770000011, 116996.16000000015 578637.2170000002, 117448.63699999824 578368.6710000001, 117719.875 578015.7390000001, 117929.30999999866 577741.3049999997, 118085.17500000075 577378.9809999987, 118175.74799999967 576967.2630000003, 118261.72100000083 576723.8099999987))"
continentale_plaat_venen.3,29,1, ,,,"POLYGON ((98374.91899999976 493187.2049999982, 97508.38899999857 493272.2120000012, 96962.09899999946 493389.91000000015, 96408.01700000092 493686.7719999999, 96065.99300000072 493798.66600000113, 95452.10700000077 493790.4910000004, 94721.55000000075 493721.6090000011, 94107.75899999961 493713.33999999985, 93546.76900000125 493767.53500000015, 92767.22599999979 493776.7659999989, 91973.47599999979 493735.1950000003, 91049.84800000116 493620.64400000125, 90237.20399999991 493362.4210000001, 89436.24399999902 493065.38800000027, 88663.38699999824 492857.05999999866, 87941.62200000137 492647.32400000095, 87462.80999999866 492443.56500000134, 86638.86300000176 492236.62999999896, 86012.18299999833 492228.76000000164, 85425.38399999961 492270.8660000004, 84817.31399999931 492467.0610000007, 84291.63399999961 492865.4059999995, 84111.88899999857 493292.3370000012, 83773.67300000042 493992.2199999988, 83493.63800000027 494485.8440000005, 83295.91200000048 495181.83199999854, 83220.93800000101 495695.243999999, 83210.16099999845 496219.75400000066, 83030.81300000101 496659.493999999, 82644.89600000158 497028.3269999996, 82081.63100000098 497453.2800000012, 81824.19000000134 497844.1180000007, 81722.63199999928 498319.936999999, 81830.02899999917 498956.12099999934, 82048.11100000143 499435.83100000024, 82445.04300000146 499910.33199999854, 82837.28400000185 500218.86100000143, 83406.88300000131 500471.2969999984, 84065.9609999992 500721.1270000003, 84801.9149999991 500981.5529999994, 85422.3040000014 501219.7899999991, 86001.09299999848 501344.0480000004, 87170.27800000086 501553.86300000176, 88002.70399999991 501607.13800000027, 88681.17199999839 501639.1030000001, 89642.79800000042 501739.76000000164, 91037.31899999827 501777.1000000015, 91907.64600000158 501816.37099999934, 93288.27499999851 501815.7250000015, 94498.43100000173 501666.5170000009, 95394.05000000075 501692.3830000013, 96286.67799999937 501615.9750000015, 97157.11300000176 501655.3299999982, 98399.6640000008 501748.0850000009, 99400.26799999923 501873.12900000066, 100273.60200000182 502014.68499999866, 100850.6959999986 502200.1409999989, 100417.9290000014 500440.1640000008, 99995.0850000009 499309.9759999998, 99643.81599999964 498098.6039999984, 99423.73600000143 497162.2710000016, 99323.43499999866 496785.6409999989, 98843.97599999979 494587.34699999914, 98374.91899999976 493187.2049999982))"
continentale_plaat_venen.4,1,1, ,,,"POLYGON ((74702.4849999994 463322.9970000014, 74761.88100000098 463615.3429999985, 75108.03500000015 464104.2529999986, 75435.99199999869 464401.7960000001, 75918.31799999997 464733.43200000003, 76400.25200000033 465052.2509999983, 76921.96599999815 465421.0720000006, 77274.81599999964 465692.41699999943, 77628.35799999908 465989.3539999984, 77942.11800000072 466236.20699999854, 78363.45600000024 466671.8209999986, 78959.47800000012 467409.27800000086, 79291.74100000039 467860.09099999815, 79586.80299999937 468350.40199999884, 79911.27400000021 468980.493999999, 80211.73600000143 469662.3669999987, 80508.6099999994 470216.4670000002, 80831.67100000009 470795.45899999887, 81066.84299999848 471428.0469999984, 81315.42500000075 472085.8299999982, 81601.30299999937 472704.2179999985, 81956.06199999899 473499.5689999983, 82524.7890000008 474173.93499999866, 82947.52400000021 474660.5480000004, 83797.59600000083 475339.80700000003, 84491.88599999994 475933.87900000066, 85196.38399999961 476438.16699999943, 85824.97899999842 476970.16000000015, 86324.80000000075 477467.36199999973, 86912.51099999994 477911.0639999993, 87365.73299999908 478115.6180000007, 87793.36100000143 478320.86499999836, 88284.17700000107 478498.8220000006, 88761.09299999848 478638.78400000185, 88965.0540000014 478620.2820000015, 89308.4849999994 478559.48900000006, 89507.44900000095 478362.1020000018, 89605.02899999917 478193.1339999996, 89591.31100000069 477707.8200000003, 89360.53200000152 477228.5009999983, 88990.58700000122 476804.2800000012, 88609.7509999983 476444.256000001, 87995.04100000113 475950.2529999986, 87521.11600000039 475465.0560000017, 86945.8049999997 475008.24500000104, 86251.91099999845 474426.87000000104, 85650.30700000003 473945.2650000006, 85257.36600000039 473611.13899999857, 84822.93299999833 473163.2270000018, 84348.6959999986 472665.22300000116, 84002.93899999931 472189.12099999934, 83487.10700000077 471577.2329999991, 83248.54300000146 471277.1889999993, 83017.77100000158 470797.8759999983, 82805.68600000069 470075.0949999988, 82607.79699999839 469403.2170000002, 82442.61199999973 468985.9919999987, 82073.34299999848 468127.0460000001, 81879.06199999899 467582.84699999914, 81730.0540000014 466832.7679999992, 81538.56100000069 465930.4200000018, 81300.8759999983 465208.43499999866, 81106.2890000008 464651.4360000007, 80740.52699999884 463920.2679999992, 80299.28799999878 463229.49599999934, 79839.24100000039 462782.2870000005, 79239.03400000185 462351.6779999994, 78561.94000000134 461910.4699999988, 77976.33199999854 461543.4479999989, 77485.90399999917 461378.29300000146, 76892.50400000066 461190.4510000013, 76406.39499999955 461178.47300000116, 75767.70499999821 461196.4930000007, 75223.4990000017 461390.6790000014, 74873.38500000164 461669.05700000003, 74595.75 462252.1700000018, 74602.86800000072 462507.6319999993, 74626.76900000125 462903.2740000002, 74702.4849999994 463322.9970000014))"
continentale_plaat_venen.5,2,1, ,,,"POLYGON ((100768.46200000122 540709.3399999999, 100636.60000000149 541019.8759999983, 100545.9450000003 541879.0159999989, 100589.25299999863 542504.1799999997, 100689.14400000125 543319.5150000006, 100910.92100000009 543926.7879999988, 101275.36600000039 544606.7430000007, 101750.06399999931 545117.4239999987, 102362.44299999997 545521.9299999997, 103182.37900000066 546035.6050000004, 103584.09600000083 546228.6559999995, 104221.66200000048 546619.6620000005, 104922.21599999815 546983.2699999996, 105467.10300000012 547261.7989999987, 105952.4149999991 547695.4990000017, 106413.61800000072 548180.8889999986, 106889.42100000009 548729.8619999997, 107339.64299999923 549279.5419999994, 107664.46499999985 549462.1009999998, 108035.88699999824 549489.8880000003, 108519.18100000173 549399.5, 108888.09899999946 549337.7960000001, 109111.84499999881 549114.1330000013, 109205.31799999997 548804.6939999983, 109208.30000000075 548459.4670000002, 109039.73000000045 547927.3819999993, 108798.96599999815 547550.6660000011, 108507.83199999854 547201.0379999988, 108110.10200000182 546700.9560000002, 107526.72100000083 545963.3110000007, 107180.38199999928 545474.6169999987, 106872.84099999815 544997.5229999982, 106513.1090000011 544483.6369999982, 105983.30099999905 543833.879999999, 105506.08700000122 543233.9160000011, 105173.35200000182 542770.3209999986, 104880.70399999991 542369.5040000007, 104537.37099999934 541982.9869999997, 104182.34499999881 541635.1590000018, 103774.8200000003 541237.6620000005, 103303.01300000027 540829.1479999982, 103054.16299999878 540618.9019999988, 102676.83999999985 540386.7509999983, 102367.4059999995 540293.2840000018, 101968.88199999928 540215.0109999999, 101546.57800000161 540201.4149999991, 101370.71999999881 540308.7019999996, 101256.84099999815 540350.3040000014, 100768.46200000122 540709.3399999999))"
continentale_plaat_venen.6,3,1, ,,,"POLYGON ((68403.44799999893 544031.0150000006, 68068.7349999994 544398.4600000009, 67765.32600000128 544969.6469999999, 67581.20100000128 545690.8220000006, 67556.14900000021 546612.0320000015, 67682.95100000128 547477.8509999998, 67831.0549999997 548189.6020000018, 68056.44099999964 548924.7479999997, 68500.47399999946 549704.8590000011, 68991.5940000005 550342.9039999992, 69410.21499999985 550676.3189999983, 70075.19299999997 551130.493999999, 70671.06300000101 551407.618999999, 71113.78000000119 551689.1350000016, 71714.1649999991 552119.5289999992, 72392.13399999961 552586.1050000004, 72993.62200000137 553054.8770000003, 73645.68600000069 553509.4589999989, 74422.03599999845 553832.563000001, 75001.60799999908 553982.307, 75541.69799999893 554094.8640000001, 76180.84299999848 554089.4400000013, 76467.77400000021 553838.3839999996, 76761.58900000155 553382.5639999993, 76726.35799999908 552590.9310000017, 76412.91099999845 551909.4829999991, 76116.35300000012 551368.1039999984, 75900.68400000036 550977.8889999986, 75357.37700000033 550302.9549999982, 74976.04500000179 549930.243999999, 74619.91000000015 549543.9270000011, 74076.90100000054 548881.7879999988, 73641.58199999854 548408.3020000011, 73324.13599999994 548033.7980000004, 72965.39900000021 547558.1099999994, 72514.46700000018 546982.8460000008, 72065.25200000033 546471.3680000007, 71798.18899999931 546069.8619999997, 71436.54600000009 545491.9930000007, 71143.89900000021 545091.1840000004, 70850.93899999931 544677.5760000013, 70639.6799999997 544440.6359999999, 70297.73299999908 544105.1149999984, 69907.21400000155 543860.4789999984, 69444.11199999973 543758.5289999992, 69037.89600000158 543859.6209999993, 68403.44799999893 544031.0150000006))"
continentale_plaat_venen.7,16,1, ,,,"POLYGON ((29977.199999999255 720462.188000001, 29546.335000000894 720602.4759999998, 29341.131999999285 721030.4640000015, 29262.80999999866 721864.2259999998, 29371.02100000158 722513.4299999997, 29551.925999999046 723467.629999999, 29696.61699999869 724051.8449999988, 29789.829999998212 724624.7809999995, 29847.95300000161 725313.8649999984, 29892.287000000477 725964.9670000002, 30041.377000000328 726702.5460000001, 30389.5 727242.5650000013, 30852.596999999136 727779.3779999986, 31426.037999998778 728146.6240000017, 31960.291000001132 728489.3819999993, 32665.776000000536 728558.6339999996, 33299.66000000015 728361.3469999991, 33749.49399999902 727990.2270000018, 33915.61899999902 727537.7459999993, 33871.28400000185 726886.6479999982, 33709.39999999851 726149.3759999983, 33397.45300000161 725531.5890000015, 33035.82999999821 724966.370000001, 32641.607999999076 724159.0300000012, 32406.344000000507 723539.0309999995, 32080.199999999255 722870.5579999983, 31832.534000001848 722263.6409999989, 31718.14699999988 721844.7769999988, 31475.995999999344 721429.7080000006, 31185.56700000167 721118.2199999988, 30845.256999999285 720846.629999999, 30429.67100000009 720628.3159999996, 29977.199999999255 720462.188000001))"
continentale_plaat_venen.8,17,1, ,,,"POLYGON ((54752.7509999983 740867.3630000018, 54284.311000000685 741034.3339999989, 53651.93200000003 741282.7960000001, 53188.60399999842 741628.8139999993, 52868.925999999046 742072.8949999996, 52564.85200000182 742618.936999999, 52462.006999999285 743044.0170000009, 52576.39699999988 743462.8770000003, 52833.23099999875 743941.5229999982, 53060.47700000182 744280.3110000007, 53313.322000000626 744618.3869999982, 53550.34400000051 744854.6090000011, 53797.98600000143 745013.7490000017, 54147.175000000745 745144.3889999986, 54599.22800000012 745297.6160000004, 55010.39999999851 745362.4780000001, 55599.81599999964 745396.6380000003, 56126.4459999986 745470.9860000014, 56666.88100000098 745583.3269999996, 57146.83999999985 745812.4230000004, 57639.08700000122 746028.5300000012, 58228.49700000137 746062.5920000002, 58953.65700000152 745926.5069999993, 59586.84299999848 745703.6499999985, 60235.32899999991 745569.754999999, 61011.16200000048 745419.3539999984, 61737.125 745308.8579999991, 62382.3040000014 745060.0119999982, 63083.949999999255 744553.6330000013, 63563.86899999902 743900.2109999992, 63675.28400000185 742886.5089999996, 63517.40799999982 742289.8949999996, 63016.550999999046 741779.8779999986, 62251.07800000161 741405.5249999985, 61319.14699999988 741023.1000000015, 60211.09200000018 740748.1339999996, 59630.87299999967 740585.8049999997, 58758.04899999872 740483.0780000016, 58195.02400000021 740473.7109999992, 57428.17399999872 740495.8460000008, 56815.879000000656 740551.9530000016, 56380.50899999961 740538.8869999982, 55767.51099999994 740569.4039999992, 55134.32800000161 740792.3729999997, 54752.7509999983 740867.3630000018))"
continentale_plaat_venen.9,18,1, ,,,"POLYGON ((16869.541000001132 741075.6020000018, 17175.11199999973 740580.7360000014, 17074.186999998987 739739.2930000015, 16848.800999999046 739016.6330000013, 16558.33900000155 738257.3759999983, 16367.675000000745 737853.5170000009, 16185.295000001788 737295.8920000009, 16120.97899999842 736837.243999999, 16120.541000001132 736376.6849999987, 16310.35000000149 735859.5170000009, 16586.712999999523 735237.5969999991, 16843.39900000021 734820.9010000005, 17404.99199999869 734331.4059999995, 18128.34299999848 734131.5159999989, 18930.276999998838 733993.3929999992, 19749.02499999851 733995.4439999983, 20551.66099999845 733882.8260000013, 21305.022999998182 733835.5890000015, 21787.855000000447 733719.3830000013, 22539.302999999374 733608.2769999988, 23314.552000001073 733432.4699999988, 23896.653000000864 733211.0940000005, 24321.291999999434 732853.4800000004, 24440.903000000864 732120.8929999992, 24306.10000000149 731434.006000001, 24071.13300000131 730826.8040000014, 23851.97500000149 730321.3709999993, 23254.403000000864 729558.2369999997, 22683.66800000146 729280.4600000009, 22015.67199999839 729184.5350000001, 20654.017000000924 729428.256000001, 20071.920000001788 729649.7300000004, 18939.188000001013 729848.5450000018, 17990.916000001132 730233.8990000002, 17344.13500000164 730431.5850000009, 16798.916000001132 730600.7659999989, 16077.756000000983 730877.2390000001, 15523.460999999195 731174.5850000009, 15186.081000000238 731452.9279999994, 14899.120999999344 732151.9409999996, 14658.537999998778 732683.2989999987, 14443.852000001818 733226.7479999997, 14233.971999999136 733936.3500000015, 14196.113000001758 734398.0100000016, 14145.059999998659 734847.175999999, 14016.129999998957 735260.2719999999, 13671.074000000954 735717.8590000011, 13148.276000000536 736218.9400000013, 12275.484999999404 736563.9030000009, 11481.936000000685 736548.2650000006, 10614.21799999848 736624.3049999997, 9644.63599999994 736716.1409999989, 8281.377000000328 736908.7829999998, 7302.710999999195 737128.7039999999, 6599.372999999672 737583.811999999, 6287.894000001252 737874.2490000017, 5870.967000000179 738500.1939999983, 5594.910000000149 739135.0210000016, 5637.741999998689 739735.0399999991, 5903.5839999988675 740085.6110000014, 6236.719000000507 740549.3409999982, 6659.008999999613 740997.7679999992, 7223.671000000089 741506.0810000002, 7883.572999998927 741768.5410000011, 8716.620000001043 741821.4589999989, 9560.64699999988 741810.0020000003, 10579.51099999994 741652.7699999996, 11524.287999998778 741587.3260000013, 12406.611999999732 741574.7679999992, 13214.756999999285 741653.8909999989, 14097.477000001818 741654.1209999993, 14687.293999999762 741701.1669999994, 15287.993000000715 741683.932, 15975.660000000149 741574.6039999984, 16367.427000001073 741409.8310000002, 16568.25 741276.1620000005, 16869.541000001132 741075.6020000018))"
continentale_plaat_venen.10,19,1, ,,,"POLYGON ((39342.82800000161 766282.5890000015, 39610.00899999961 765788.7309999987, 39716.12999999896 765030.8660000004, 39748.37700000033 764377.4759999998, 39724.43400000036 763546.6400000006, 39607.620999999344 762603.3480000012, 39316.370999999344 761818.6130000018, 38879.664000000805 760871.7329999991, 38455.86199999973 760372.2219999991, 37903.51999999955 759850.9109999985, 37387.35200000182 759251.7300000004, 36862.49100000039 758793.5069999993, 36315.254000000656 758451.1469999999, 35771.42399999872 758223.7540000007, 35180.914999999106 758151.2120000012, 34568.42399999872 758207.2380000018, 34147.357999999076 758244.949000001, 33775.982000000775 758230.0810000002, 33260.074999999255 758526.4109999985, 32773.66299999878 758962.6059999987, 32452.78599999845 759368.3920000009, 32210.80799999833 759848.7600000016, 32023.91099999845 760468.175999999, 31910.877000000328 760983.2230000012, 31899.30700000003 761469.6649999991, 31975.412000000477 761889.625, 32261.449000000954 762495.4239999987, 32491.302000001073 762923.7719999999, 32879.710000000894 763526.6590000018, 33266.92000000179 764091.1550000012, 33559.95100000128 764492.1130000018, 33878.16000000015 764879.4670000002, 34338.835999999195 765326.7939999998, 34940.063999999315 765770.0219999999, 35472.30799999833 766036.1070000008, 36054.81899999827 766275.0940000005, 36623.54899999872 766476.1920000017, 37112.98900000006 766590.0240000002, 37548.346999999136 766602.9979999997, 38084.765000000596 766574.7679999992, 38723.54699999839 766543.5410000011, 38966.36499999836 766536.5280000009, 39342.82800000161 766282.5890000015))"
