FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
spuisluis.388,158310,436760,2160,Linge-sifon,39D-002,39D-002-02,naam onbekend,Duiker onder het Amsterdam-Rijnkanaal t.b.v. 39D-401,Spuisluis,Nat,HWS,,,158.31,436.76,,39D-314-00,1676,RWS MN / MN District Zuid,1676,,,POINT (158310 436760)
spuisluis.470,158855,406636,2476,Sluis Schijndel,45G-352,45G-352-02,Doorlaatwerk sluis Schijndel,Doorlaatwerk sluis Schijndel in de Zuid-Willemsvaart,Spuisluis,Nat,HWS,,,158.855,406.636,1990,45G-352-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (158855 406636)
spuisluis.476,58900,392940,2541,Sluizencomplex Wemeldinge,48F-001,48F-001-03,Westsluis,Westsluis in het Kanaal door Zuid-Beveland,Spuisluis,Nat,HWS,,,58.9,392.94,,48F-350-00,819,De Gemeente 1/De Gemeente 1,819,,,POINT (58900 392940)
spuisluis.483,74580,379700,2586,Wachtsluis bij Spuikanaal Bath,49D-353,49D-353-01,naam onbekend,Wachtsluis in Koppelsluis onder Verbindingsweg,Spuisluis,Nat,HWS,,,74.58,379.7,1971,49D-353-00,887,Waterschap/Waterschap,887,,,POINT (74580 379700)
spuisluis.552,176277,386282,2762,Sluis Helmond (DE),51H-357,51H-357-03,Doorlaatwerk Helmond,Doorlaatsluis in de Vossenbeemd,Spuisluis,Nat,HWS,,,176.277,386.282,1989,51H-357-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (176277 386282)
spuisluis.575,174681,361830,2817,Sluis 16,57H-001,57H-001-03,Spuiwerk sluis 16,Spuiwerk nabij sluis 16 in de Zuid-Willemsvaart,Spuisluis,Nat,HWS,,,174.681,361.83,1930,57H-301-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (174681 361830)
spuisluis.577,180303,364859,2819,Sluis 15,58A-002,58A-002-03,Spuiduiker sluis 15,Spuisluis in de Zuid-Willemsvaart te Nederweert,Spuisluis,Nat,HWS,,,180.303,364.859,1930,58A-350-00,1684,RWS ZN / ZN District Zuid-Oost,1684,,,POINT (180303 364859)
spuisluis.824,151005,565103,3146,Lorentzsluizen,10B-001,10B-00120,Spuigroep 2.4 spuikoker 16,Vierde uitwateringssluis in de Afsluitdijk (spuikoker 16: west),Spuisluis,Nat,HWS,,,151.005,565.103,1931,10B-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (151005 565103)
spuisluis.825,151176,565146,3147,Lorentzsluizen,10B-001,10B-00125,Spuigroep 2.5 spuikoker 21,Vijfde uitwateringssluis in de Afsluitdijk (spuikoker 21: west),Spuisluis,Nat,HWS,,,151.176,565.146,1931,10B-353-00,1675,RWS MN / MN District Noord,1675,,,POINT (151176 565146)
spuisluis.1071,132087,549981,3398,Stevinsluizen,14E-001,14E-00131,Spuigroep 1.2 spuikoker 6,Tweede uitwateringssluis in de Afsluitdijk (spuikoker 6: west),Spuisluis,Nat,HWS,,,132.087,549.981,1930,09H-350-00,1675,RWS MN / MN District Noord,1675,,,POINT (132087 549981)
spuisluis.1072,132227,550088,3399,Stevinsluizen,14E-001,14E-00136,Spuigroep 1.3 spuikoker 11,Derde uitwateringssluis in de Afsluitdijk (spuikoker 11: west),Spuisluis,Nat,HWS,,,132.227,550.088,1930,09H-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (132227 550088)
spuisluis.1074,131948,549873,3401,Stevinsluizen,14E-001,14E-00126,Spuigroep 1.1 spuikoker 1,Eerste uitwateringssluis in de Afsluitdijk (spuikoker 1: west),Spuisluis,Nat,HWS,,,131.948,549.873,1930,14E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (131948 549873)
spuisluis.1349,148013,522760.99999999994,3688,Krabbersgatsluis,20A-001,20A-001-02,Krabbersgatsluis 1,Spuisluis tussen IJsselmeer - Markermeer te Enkhuizen (opening 1 : west),Spuisluis,Nat,HWS,,,148.013,522.761,1969,20A-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (148013 522761)
spuisluis.1357,157714,504406,3696,Houtribsluizen,20D-001,20D-001-04,Houtribsluizen 1,Spuisluis tussen IJsselmeer - Markermeer te Lelystad (opening 1 : west),Spuisluis,Nat,HWS,,,157.714,504.406,1970,20D-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (157714 504406)
spuisluis.1408,186808,506490,3747,Roggebotsluis,21C-001,21C-001-03,Roggbotsluis 1,Spuisluis tussen Vossemeer - Drontermeer (opening 1 : west),Spuisluis,Nat,HWS,,,186.808,506.49,1994,21C-001-00,1675,RWS MN / MN District Noord,1675,,,POINT (186808 506490)
spuisluis.1568,101624,498322,3926,IJmuiden sluizen,25A-001,25A-00110,Spuisluis IJmuiden 1,Spuisluis in het Noordzeekanaal (opening 1 : zuid),Spuisluis,Nat,HWS,,,101.624,498.322,1940,25A-354-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101624 498322)
spuisluis.1838,125837,488216,4198,Oranjesluizen,25E-001,25E-001-05,Zuidelijke maalgangen 1,Zuidelijke inlaatsluis / vispassage tussen Binnen IJ en Buiten IJ,Spuisluis,Nat,HWS,,,125.837,488.216,1868,25E-353-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125837 488216)
spuisluis.1839,125923,488258,4199,Oranjesluizen,25E-001,25E-001-04,Inlaatsluis Schellingwoude,Inlaatsluis tussen Binnen-en Buiten IJ,Spuisluis,Nat,HWS,,,125.923,488.258,1892,25E-354-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125923 488258)
spuisluis.2709,133814,454942,5098,Sluis bij Modellenloods (Mobilion),31H-353,31H-353-01,Sluis bij Modellenloods (Mobilion),Sluis bij Modellenloods (Mobilion) in Oude Rijn westzijde Amsterdam-Rijnkanaal,Spuisluis,Nat,HWS,,,133.814,454.942,1937,31H-353-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133814 454942)
spuisluis.2864,160707,475027,5254,Nijkerkersluis,32E-001,32E-001-02,Nijkerkersluis 1,Spuisluis tussen Nijkerkernauw - Nuldernauw (opening 1 : noord),Spuisluis,Nat,HWS,,,160.707,475.027,1962,32E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (160707 475027)
spuisluis.3516,109977,446921,5946,Waaiersluis Gouda,38A-350,38A-350-02,Waaiersluis spuisluis 1,Spuisluis Waaiersluis in de Zuider IJsseldijk (opening 1: noord),Spuisluis,Nat,HWS,,,109.977,446.921,1970,38A-350-00,887,Waterschap/Waterschap,887,,,POINT (109977 446921)
spuisluis.3596,136320,449638,6027,Plofsluis,38F-007,38F-007-01,Plofsluis en Heemsteedsebrug,Plofsluis en Heemsteedsebrug over het Amsterdam-Rijnkanaal,Spuisluis,Nat,HWS,,,136.32,449.638,1938,38F-356-00,1676,RWS MN / MN District Zuid,1676,,,POINT (136320 449638)
spuisluis.4068,47203,418910,6518,Brouwerssluis,42E-001,42E-001-01,Brouwerssluis,Doorlaatsluis tussen Noordzee - Grevelingenmeer,Spuisluis,Nat,HWS,,,47.203,418.91,1975,42E-350-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (47203 418910)
spuisluis.4117,69350,410710,6567,Flakkeese spuisluis,43C-353,43C-353-01,Flakkeese spuisluis,Doorlaatsluis in de Grevelingendam,Spuisluis,Nat,HWS,,,69.35,410.71,1980,43C-353-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (69350 410710)
spuisluis.4153,86920,412041,6608,Volkeraksluizen,43G-001,43G-001-04,Inlaatsluis Volkerak 1,Inlaatsluis tussen Hellegat - Hollandsch Diep (opening 1 : noord),Spuisluis,Nat,HWS,,,86.92,412.041,1974,43G-353-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86920 412041)
spuisluis.4668,58990,392640,7150,Sluizencomplex Wemeldinge,48F-001,48F-001-02,Middensluis,Middensluis in het Kanaal door Zuid-Beveland,Spuisluis,Nat,HWS,,,58.99,392.64,,48F-351-00,1217,n.v.t.,1217,,,POINT (58990 392640)
spuisluis.4737,73705,379563,7232,Spuisluis Bath,49D-352,49D-352-01,naam onbekend,Spuisluis bij Bath,Spuisluis,Nat,HWS,,,73.705,379.563,1968,49D-352-00,1673,RWS ZD / ZD District Zuid,1673,,,POINT (73705 379563)
spuisluis.4738,74784,378847,7233,Bathse spuisluis,49D-354,49D-354-01,Bathse spuisluis (zuid),Spuisluis tussen Westerschelde - Spuikanaal (zuidelijke koker nr 1),Spuisluis,Nat,HWS,,,74.784,378.847,1982,49D-354-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (74784 378847)
spuisluis.5185,45224,372527,7697,Uitwateringssluis WRW,54E-354,54E-354-01,Uitwateringssluis WRW,Uitwateringssluis i/d Westelijke Rijkswaterleiding met gemaal en werkplaats,Spuisluis,Nat,HWS,,,45.224,372.527,1964,54E-354-00,887,Waterschap/Waterschap,887,,,POINT (45224 372527)
spuisluis.5687,171914,394533,8308,Sluis 6,51F-001,51F-001-03,Spuiwerksluis 6,Spuisluis in de Zuid-Willemsvaart te Donk,Spuisluis,Nat,HWS,,,171.914,394.533,1870,51F-001-03,1217,n.v.t.,1217,,,POINT (171914 394533)
spuisluis.5688,168851,398703,8309,Sluis 5,51E-001,51E-001-03,Spuiwerksluis 5,Spuisluis in de Zuid-Willemsvaart te Keldonk,Spuisluis,Nat,HWS,,,168.851,398.703,1931,51E-001-03,1217,n.v.t.,1217,,,POINT (168851 398703)
spuisluis.5689,164962,402241,8310,Sluis 4,45G-350,45G-350-02,Spuiwerk sluis 4,Spuisluis in de Zuid-Willemsvaart te Veghel,Spuisluis,Nat,HWS,,,164.962,402.241,1931,45G-350-02,1217,n.v.t.,1217,,,POINT (164962 402241)
spuisluis.5690,176859,380864,8311,Sluis 10,51H-004,51H-004-04,Spuiwerk sluis 10,Spuisluis in de Zuid-Willemsvaart te Lierop,Spuisluis,Nat,HWS,,,176.859,380.864,2007,51H-004-04,1683,RWS ZN / ZN District Midden,1683,,,POINT (176859 380864)
spuisluis.5691,178662,378576,8312,Sluis 11,51H-003,51H-003-02,Spuiwerk sluis 11,Spuiwerk in de Zuid-Willemsvaart te Someren,Spuisluis,Nat,HWS,,,178.662,378.576,2003,51H-003-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (178662 378576)
spuisluis.5692,179824,373506,8313,Sluis 12,57F-001,57F-001-03,Spuiwerk sluis 12,Spuiwerk sluis 12 in de Zuid-Willemsvaart te Someren-Eind,Spuisluis,Nat,HWS,,,179.824,373.506,2007,57F-001-03,1683,RWS ZN / ZN District Midden,1683,,,POINT (179824 373506)
spuisluis.5693,180071,371295,8314,Sluis 13,58A-001,58A-001-03,Spuiwerk sluis 13,Spuisluis in de Zuid-Willemsvaart,Spuisluis,Nat,HWS,,,180.071,371.295,2003,58A-001-03,1683,RWS ZN / ZN District Midden,1683,,,POINT (180071 371295)
spuisluis.5885,134913,415810,8534,Heesbeensche uitwateringsluis,44F-376,44F-376-01,Heesbeensche uitwateringsluis,Uitwateringsluis in de Bergsche Maas te Genderen,Spuisluis,Nat,HWS,,,134.913,415.81,1892,44F-376-01,1682,RWS ZN / ZN District West,1682,,,POINT (134913 415810)
spuisluis.5899,133850,415016,8561,Genderensche uitwateringssluis,44F-377,44F-377-01,Genderensche uitwateringssluis,Uitwateringsluis in de Bergsche Maas te Doeveren,Spuisluis,Nat,HWS,,,133.85,415.016,1850,44F-377-01,1682,RWS ZN / ZN District West,1682,,,POINT (133850 415016)
spuisluis.6093,109976,446916,8981,Waaiersluis Gouda,38A-350,38A-350-04,Waaiersluis spuisluis 2,Spuisluis Waaiersluis in de Zuider IJsseldijk (opening 2: zuid),Spuisluis,Nat,HWS,,,109.976,446.916,1970,38A-350-00,887,Waterschap/Waterschap,887,,,POINT (109976 446916)
spuisluis.6124,131960,549883,9012,Stevinsluizen,14E-001,14E-00127,Spuigroep 1.1 spuikoker 2,Eerste uitwateringssluis in de Afsluitdijk (spuikoker 2),Spuisluis,Nat,HWS,,,131.96,549.883,1930,14E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (131960 549883)
spuisluis.6125,131972,549893,9013,Stevinsluizen,14E-001,14E-00128,Spuigroep 1.1 spuikoker 3,Eerste uitwateringssluis in de Afsluitdijk (spuikoker 3),Spuisluis,Nat,HWS,,,131.972,549.893,1930,14E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (131972 549893)
spuisluis.6126,131985,549903,9014,Stevinsluizen,14E-001,14E-00129,Spuigroep 1.1 spuikoker 4,Eerste uitwateringssluis in de Afsluitdijk (spuikoker 4) ,Spuisluis,Nat,HWS,,,131.985,549.903,1930,14E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (131985 549903)
spuisluis.6127,131998,549912,9015,Stevinsluizen,14E-001,14E-00130,Spuigroep 1.1 spuikoker 5,Eerste uitwateringssluis in de Afsluitdijk (spuikoker 5: oost),Spuisluis,Nat,HWS,,,131.998,549.912,1950,14E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (131998 549912)
spuisluis.6128,132100,549991,9016,Stevinsluizen,14E-001,14E-00132,Spuigroep 1.2 spuikoker 7,Tweede uitwateringssluis in de Afsluitdijk (spuikoker 7),Spuisluis,Nat,HWS,,,132.1,549.991,1930,09H-350-00,1675,RWS MN / MN District Noord,1675,,,POINT (132100 549991)
spuisluis.6129,132112,550000,9017,Stevinsluizen,14E-001,14E-00133,Spuigroep 1.2 spuikoker 8,Tweede uitwateringssluis in de Afsluitdijk (spuikoker 8),Spuisluis,Nat,HWS,,,132.112,550,1930,09H-350-00,1675,RWS MN / MN District Noord,1675,,,POINT (132112 550000)
spuisluis.6130,132126,550011,9018,Stevinsluizen,14E-001,14E-00134,Spuigroep 1.2 spuikoker 9,Tweede uitwateringssluis in de Afsluitdijk (spuikoker 9),Spuisluis,Nat,HWS,,,132.126,550.011,1930,09H-350-00,1675,RWS MN / MN District Noord,1675,,,POINT (132126 550011)
spuisluis.6131,132138,550020,9019,Stevinsluizen,14E-001,14E-00135,Spuigroep 1.2 spuikoker 10,Tweede uitwateringssluis in de Afsluitdijk (spuikoker 10: oost),Spuisluis,Nat,HWS,,,132.138,550.02,1930,09H-350-00,1675,RWS MN / MN District Noord,1675,,,POINT (132138 550020)
spuisluis.6132,132240,550098,9020,Stevinsluizen,14E-001,14E-00137,Spuigroep 1.3 spuikoker 12,Derde uitwateringssluis in de Afsluitdijk (spuikoker 12),Spuisluis,Nat,HWS,,,132.24,550.098,1930,09H-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (132240 550098)
spuisluis.6133,132252,550107,9021,Stevinsluizen,14E-001,14E-00138,Spuigroep 1.3 spuikoker 13,Derde uitwateringssluis in de Afsluitdijk (spuikoker 13),Spuisluis,Nat,HWS,,,132.252,550.107,1930,09H-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (132252 550107)
spuisluis.6134,132265,550117,9022,Stevinsluizen,14E-001,14E-00139,Spuigroep 1.3 spuikoker 14,Derde uitwateringssluis in de Afsluitdijk (spuikoker 14),Spuisluis,Nat,HWS,,,132.265,550.117,1930,09H-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (132265 550117)
spuisluis.6135,132278,550126,9023,Stevinsluizen,14E-001,14E-00140,Spuigroep 1.3 spuikoker 15,Derde uitwateringssluis in de Afsluitdijk (spuikoker 15: oost),Spuisluis,Nat,HWS,,,132.278,550.126,1930,09H-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (132278 550126)
spuisluis.6136,151021,565106,9024,Lorentzsluizen,10B-001,10B-00121,Spuigroep 2.4 spuikoker 17,Vierde uitwateringssluis in de Afsluitdijk (spuikoker 17),Spuisluis,Nat,HWS,,,151.021,565.106,1931,10B-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (151021 565106)
spuisluis.6137,151037,565110,9025,Lorentzsluizen,10B-001,10B-00122,Spuigroep 2.4 spuikoker 18,Vierde uitwateringssluis in de Afsluitdijk (spuikoker 18),Spuisluis,Nat,HWS,,,151.037,565.11,1931,10B-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (151037 565110)
spuisluis.6138,151052,565114,9026,Lorentzsluizen,10B-001,10B-00123,Spuigroep 2.4 spuikoker 19,Vierde uitwateringssluis in de Afsluitdijk (spuikoker 19),Spuisluis,Nat,HWS,,,151.052,565.114,1931,10B-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (151052 565114)
spuisluis.6139,151067,565117,9027,Lorentzsluizen,10B-001,10B-00124,Spuigroep 2.4 spuikoker 20,Vierde uitwateringssluis in de Afsluitdijk (spuikoker 20: oost),Spuisluis,Nat,HWS,,,151.067,565.117,1931,10B-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (151067 565117)
spuisluis.6140,151191,565149,9028,Lorentzsluizen,10B-001,10B-00126,Spuigroep 2.5 spuikoker 22,Vijfde uitwateringssluis in de Afsluitdijk (spuikoker 22),Spuisluis,Nat,HWS,,,151.191,565.149,1931,10B-353-00,1675,RWS MN / MN District Noord,1675,,,POINT (151191 565149)
spuisluis.6141,151207,565154,9029,Lorentzsluizen,10B-001,10B-00127,Spuigroep 2.5 spuikoker 23,Vijfde uitwateringssluis in de Afsluitdijk (spuikoker 23),Spuisluis,Nat,HWS,,,151.207,565.154,1931,10B-353-00,1675,RWS MN / MN District Noord,1675,,,POINT (151207 565154)
spuisluis.6142,151222,565158,9030,Lorentzsluizen,10B-001,10B-00128,Spuigroep 2.5 spuikoker 24,Vijfde uitwateringssluis in de Afsluitdijk (spuikoker 24),Spuisluis,Nat,HWS,,,151.222,565.158,1931,10B-353-00,1675,RWS MN / MN District Noord,1675,,,POINT (151222 565158)
spuisluis.6143,151238,565162,9031,Lorentzsluizen,10B-001,10B-00129,Spuigroep 2.5 spuikoker 25,Vijfde uitwateringssluis in de Afsluitdijk (spuikoker 25: oost),Spuisluis,Nat,HWS,,,151.238,565.162,1931,10B-353-00,1675,RWS MN / MN District Noord,1675,,,POINT (151238 565162)
spuisluis.6207,164985,402193,9132,Sluis 4,45G-350,45G-350-04,Spuiwerk sluis 4,Spuisluis in de Zuid-Willemsvaart,Spuisluis,Nat,HWS,,,164.985,402.193,2009,45G-350-04,1683,RWS ZN / ZN District Midden,1683,,,POINT (164985 402193)
spuisluis.6209,168822,398682,9134,Sluis 5,51E-001,51E-001-05,Spuiwerk sluis 5,Spuisluis in de Zuid-Willemsvaart ,Spuisluis,Nat,HWS,,,168.822,398.682,2009,51E-001-05,1683,RWS ZN / ZN District Midden,1683,,,POINT (168822 398682)
spuisluis.6211,172078,394294,9136,Sluis 6,51F-001,51F-001-05,Spuiwerk sluis 6,Spuisluis in de Zuid-Willemsvaart ,Spuisluis,Nat,HWS,,,172.078,394.294,2009,51F-001-05,1683,RWS ZN / ZN District Midden,1683,,,POINT (172078 394294)
spuisluis.6390,148028,522745,9369,Krabbersgatsluis,20A-001,20A-001-04,Krabbersgatsluis 2,Spuisluis tussen IJsselmeer - Markermeer te Enkhuizen (opening 2 : oost),Spuisluis,Nat,HWS,,,148.028,522.745,1969,20A-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (148028 522745)
spuisluis.6391,157739,504404,9370,Houtribsluizen,20D-001,20D-001-06,Houtribsluizen 2,Spuisluis tussen IJsselmeer - Markermeer te Lelystad (opening 2),Spuisluis,Nat,HWS,,,157.739,504.404,1970,20D-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (157739 504404)
spuisluis.6392,157761,504402,9371,Houtribsluizen,20D-001,20D-001-07,Houtribsluizen 3,Spuisluis tussen IJsselmeer - Markermeer te Lelystad (opening 3),Spuisluis,Nat,HWS,,,157.761,504.402,1970,20D-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (157761 504402)
spuisluis.6393,157784,504401,9372,Houtribsluizen,20D-001,20D-001-08,Houtribsluizen 4,Spuisluis tussen IJsselmeer - Markermeer te Lelystad (opening 4),Spuisluis,Nat,HWS,,,157.784,504.401,1970,20D-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (157784 504401)
spuisluis.6394,157807,504400,9373,Houtribsluizen,20D-001,20D-001-09,Houtribsluizen 5,Spuisluis tussen IJsselmeer - Markermeer te Lelystad (opening 5),Spuisluis,Nat,HWS,,,157.807,504.4,1970,20D-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (157807 504400)
spuisluis.6395,157830,504399,9374,Houtribsluizen,20D-001,20D-00110,Houtribsluizen 6,Spuisluis tussen IJsselmeer - Markermeer te Lelystad (opening 6 : oost),Spuisluis,Nat,HWS,,,157.83,504.399,1970,20D-352-00,1675,RWS MN / MN District Noord,1675,,,POINT (157830 504399)
spuisluis.6396,186815,506491,9375,Roggebotsluis,21C-001,21C-001-04,Roggebotsluis 2,Spuisluis tussen Vossemeer - Drontermeer (opening 2 : oost),Spuisluis,Nat,HWS,,,186.815,506.491,1994,21C-001-00,1675,RWS MN / MN District Noord,1675,,,POINT (186815 506491)
spuisluis.6397,101625,498332,9376,IJmuiden sluizen,25A-001,25A-00114,Spuisluis IJmuiden 2,Spuisluis in het Noordzeekanaal (opening 2),Spuisluis,Nat,HWS,,,101.625,498.332,1940,25A-354-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101625 498332)
spuisluis.6398,101626,498342,9377,IJmuiden sluizen,25A-001,25A-00115,Spuisluis IJmuiden 3,Spuisluis in het Noordzeekanaal (opening 3),Spuisluis,Nat,HWS,,,101.626,498.342,1940,25A-354-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101626 498342)
spuisluis.6399,101627,498352,9378,IJmuiden sluizen,25A-001,25A-00116,Spuisluis IJmuiden 4,Spuisluis in het Noordzeekanaal (opening 4),Spuisluis,Nat,HWS,,,101.627,498.352,1940,25A-354-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101627 498352)
spuisluis.6400,101629,498361,9379,IJmuiden sluizen,25A-001,25A-00117,Spuisluis IJmuiden 5,Spuisluis in het Noordzeekanaal (opening 5),Spuisluis,Nat,HWS,,,101.629,498.361,1940,25A-354-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101629 498361)
spuisluis.6401,101630,498372,9380,IJmuiden sluizen,25A-001,25A-00118,Spuisluis IJmuiden 6,Spuisluis in het Noordzeekanaal (opening 6),Spuisluis,Nat,HWS,,,101.63,498.372,1940,25A-354-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101630 498372)
spuisluis.6402,101631,498382,9381,IJmuiden sluizen,25A-001,25A-00119,Spuisluis IJmuiden 7,Spuisluis in het Noordzeekanaal (opening 7 : noord),Spuisluis,Nat,HWS,,,101.631,498.382,1940,25A-354-00,1667,RWS WNN / WNN District Noord,1667,,,POINT (101631 498382)
spuisluis.6403,125944,488270,9382,Oranjesluizen,25E-001,25E-00112,Zuidelijke maalgangen 2,Inlaatsluis / vispassage tussen Binnen-en Buiten IJ (opening 2),Spuisluis,Nat,HWS,,,125.944,488.27,1868,25E-353-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125944 488270)
spuisluis.6404,125944,488270,9383,Oranjesluizen,25E-001,25E-00113,Zuidelijke maalgangen 3,Inlaatsluis / vispassage tussen Binnen-en Buiten IJ (opening 3 : zuid),Spuisluis,Nat,HWS,,,125.944,488.27,1868,25E-353-00,1666,RWS WNN / WNN District Zuid,1666,,,POINT (125944 488270)
spuisluis.6405,160712,475011,9384,Nijkerkersluis,32E-001,32E-001-04,Nijkerkersluis 2,Spuisluis tussen Nijkerkernauw - Nuldernauw (opening 2),Spuisluis,Nat,HWS,,,160.712,475.011,1962,32E-351-00,1675,RWS MN / MN District Noord,1675,,,POINT (160712 475011)
