MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
001 006076,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 006084,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
001 006092,KFK 1xPLL18/24 E,,20160819000000,20160819000000,310024 PL-L 24W/830 4P MASTER
001 006106,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
001 006114,2500 1xPLL24 E,,20070418000000,20201207000000,310024 PL-L 24W/830 4P MASTER
001 006122,2500 1xPLL24 E,,20020701000000,20170406000000,310024 PL-L 24W/830 4P MASTER
001 006130,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
001 006149,KFK 1xPLL18/24 E,,20141014000000,20151214000000,320024 PL-L 24W/840 4P MASTER
001 006157,2500 1xPLL36 E,,20101018000000,20201020000000,310036 PL-L 36W/830 4P MASTER
001 006165,NSS 151 SHP-S 70,NSS 151 SHP-S 70,20010201000000,20191115000000,220070 CDO-TT 070W/828 MASTER
001 006165,NSS 151 SHP-S 70,NSS 151 SHP-S 70,20010201000000,20200211000000,220070 CDO-TT 070W/828 MASTER
001 006173,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 006181,KFK LED2WELL 1600lm overeenkomst,,20200925000000,20200925000000,LED 13W 3000K 1600lm
001 006203,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 006211,KFK 1xPLL18/24 E,,20110221000000,20170404000000,310024 PL-L 24W/830 4P MASTER
001 006246,LIBRA 1xPLL24 E RAL9007,,20100811000000,20170318000000,310024 PL-L 24W/830 4P MASTER
001 006254,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20200424000000,20200424000000,LED 13W 3000K 1400lm
001 006262,2500 1xPLL36 E,,20090928000000,20201105000000,310036 PL-L 36W/830 4P MASTER
001 006270,KFK 1xPLL18/24 E,,20161222000000,20161222000000,310024 PL-L 24W/830 4P MASTER
001 006289,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 006297,LIBRA 1xPLL36 E RAL9007,,20130401000000,20201117000000,310036 PL-L 36W/830 4P MASTER
001 006300,LIBRA 1xPLL24 E RAL9007,,20140221000000,20160114000000,310024 PL-L 24W/830 4P MASTER
001 006319,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
001 006327,KFK 1xPLL18/24 E,,20140310000000,20170401000000,310024 PL-L 24W/830 4P MASTER
001 006343,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 4000K 1600lm
001 006351,KFK 1xPLL18/24 E,,20171109000000,20201208000000,310024 PL-L 24W/830 4P MASTER
001 006378,LIBRA 1xPLL24 E RAL9007,,20160406000000,20201106000000,310024 PL-L 24W/830 4P MASTER
001 006386,2500 1xPLL24 E,,20020101000000,20180309000000,310024 PL-L 24W/830 4P MASTER
001 006394,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001 006408,2500 1xPLL24 E,,20000701000000,20201113000000,310024 PL-L 24W/830 4P MASTER
001 006416,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201104000000,310024 PL-L 24W/830 4P MASTER
001 006424,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20041201000000,20190902000000,220050 CDO-TT 050W/828
001 006432,2500 1xPLL24 E,,20010201000000,20170404000000,310024 PL-L 24W/830 4P MASTER
001 006440,2500 1xPLL24 E,,20080101000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 006459,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
001 006653,Plattegrond,,19920401000000,20180725000000,390036 TLD 36W/840
001 006661,2500 1xPLL24 E,,20041101000000,20170327000000,310024 PL-L 24W/830 4P MASTER
001 006688,2500 1xPLL24 E,,20091016000000,20201117000000,310024 PL-L 24W/830 4P MASTER
001 006696,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
001 006718,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20200424000000,20200424000000,LED 18W 3000K 2000lm
001 006726,Pro-Vision mini 12 led 3000k,,20161220000000,20161220000000,LED 12W 3000K 1250lm
001 006734,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001 006742,KFK LED2WELL 1600lm,,20180214000000,20171102000000,LED 15W 3000K 1600lm
001 006750,LIBRA 1xPLL24 E RAL9007,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
001 006769,BGP630 LED22/830 PSD DW50 2200lm 3000k,,20190816000000,20190816000000,LED 19W 3000K 2200m
001 006777,LIBRA 1xPLL24 E RAL9007,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
001 006785,Pro-Vision mini 12 led 3000k,Pro-Vision mini 12 led 3000k,20180221000000,20180221000000,LED 12W 3000K 1250lm
001 006793,LIBRA 1xPLL24 E RAL9007,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
001 006807,LIBRA 1xPLL24 E RAL9007,,20180601000000,20180601000000,310024 PL-L 24W/830 4P MASTER
001 006815,LIBRA 1xPLL24 E RAL9007,,20170228000000,20170228000000,310024 PL-L 24W/830 4P MASTER
001 006823,KIO LED 36W 350mA 3300lm,,20160420000000,20181023000000,LED 36W 3000K 3300lm
001 006831,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
001 006858,KFK 1xPLL18/24 E,,20101212000000,20160210000000,310024 PL-L 24W/830 4P MASTER
001 006866,KFK 1xPLL18/24 E,,20101212000000,20210217000000,310024 PL-L 24W/830 4P MASTER
001 006874,KFK 1xPLL18/24 E,,20101126000000,20201112000000,310024 PL-L 24W/830 4P MASTER
001 006890,LIBRA 1xPLL24 E RAL9007,,20131017000000,20181003000000,310024 PL-L 24W/830 4P MASTER
001 006904,2500 1xPLL24 E,,20090217000000,20160210000000,310024 PL-L 24W/830 4P MASTER
001 006912,TZP 1xPLL24,,19890201000000,20150604000000,310024 PL-L 24W/830 4P MASTER
001 006920,TZP 1xPLL24,,19890301000000,20200917000000,310024 PL-L 24W/830 4P MASTER
001 006939,Ampera Mini 24LED 5068 WW 500mA 003A7,,20190901000000,20190901000000,LED 38W 3000K 4900lm - 4000lm
001 006947,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20191101000000,20191101000000,LED 13W 3000K 1400lm
001 006955,KFK LED2WELL 1200lm,,20201027000000,20201027000000,LED 10W 3000K 1200lm
001 006963,KFK 1xPLL18/24 E,,20100928000000,20180723000000,310024 PL-L 24W/830 4P MASTER
001 006971,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20201027000000,20201027000000,LED 13W 3000K 1400lm
001 006998,Axia 2.1 WW 5167 8 led 480mA 1400lm,,20201027000000,20201027000000,LED 13W 3000K 1400lm
001 007005,KFK 1xPLL18/24 E,,20120109000000,20201210000000,310024 PL-L 24W/830 4P MASTER
001 007048,KFK 1xPLL18/24 E,,20101008000000,20160217000000,310024 PL-L 24W/830 4P MASTER
001 007056,2500 1xPLL24 E,,20101008000000,20160217000000,310024 PL-L 24W/830 4P MASTER
001 007064,KFK 1xPLL18/24 E,,20101008000000,20160217000000,310024 PL-L 24W/830 4P MASTER
001 007072,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001 007080,2500 1xPLL24 E,,20000501000000,20160217000000,310024 PL-L 24W/830 4P MASTER
001 007099,2310 2xPLL24 EVSA RAL9005,,19950201000000,20160217000000,310024 PL-L 24W/830 4P MASTER
001 007110,2310 2xPLL24 EVSA RAL9005,,20090723000000,20160216000000,310024 PL-L 24W/830 4P MASTER
001 007129,2500 1xPLL36 C,,19971201000000,20190611000000,310036 PL-L 36W/830 4P MASTER
001 007137,Ampera Mini 24LED 5068 WW 700mA CLO 005A8,,20180131000000,20180131000000,LED 55W 3000K 6300lm - 5300lm
001 007161,Ampera Mini 24LED 5068 WW 500mA 003A7,,20200207000000,20200207000000,LED 38W 3000K 4900lm - 4000lm
001 007188,FGS 105 1xPLL55 E,,19970501000000,20210223000000,310055 PL-L 55W/830 4P MASTER
001 007196,Furyo 1 16 led 5098 WW 350mA,,20210512000000,20210512000000,LED 20W 3000K 2500lm
001 007218,KFK 1xPLL18/24 E,,20020501000000,20201211000000,310024 PL-L 24W/830 4P MASTER
001 007226,FGS 103 1xPLL 24 E,,20020201000000,20201211000000,310024 PL-L 24W/830 4P MASTER
001 007234,FGS 105 1xPLL55 E,,20010101000000,20201209000000,310055 PL-L 55W/830 4P MASTER
001 007242,FGS 224 1xPLL36 E,,20020601000000,20201211000000,310036 PL-L 36W/830 4P MASTER
001 007250,SGS VK OR T POT SHP-TS 150W POS5,,20020401000000,20161124000000,220150 CDO-TT 150W/828 MASTER
001 007269,LIBRA 1xPLL36 E RAL9007,,20170925000000,20170925000000,310036 PL-L 36W/830 4P MASTER
001 007277,2500 1xPLL24 E,,20030701000000,20201204000000,310024 PL-L 24W/830 4P MASTER
001 007278,FGS 103 1xPLL 24 E,,20021201000000,20201211000000,310024 PL-L 24W/830 4P MASTER
001 007279,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20060316000000,20190902000000,220050 CDO-TT 050W/828
001 007280,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20060316000000,20190902000000,220050 CDO-TT 050W/828
001 007281,ALURA 1696 1xPLL 24 E,,20060316000000,20201110000000,310024 PL-L 24W/830 4P MASTER
001 011001,2550 1xPLL18/24 Iris,,20150924000000,20180913000000,310024 PL-L 24W/830 4P MASTER
001 011002,KFK LED2WELL 1500lm,,20180221000000,20180221000000,LED 13W 3000K 1500lm
001 011003,KFK LED2WELL 1200lm,,20180221000000,20180221000000,LED 11W 3000K 1200lm
001 011004,Furyo 1 CPO-TW 90W Dimbaar,Furyo 1 CPO-TW 90W Dimbaar,20140910000000,20180413000000,260090 CPO-TW 090W/728 MASTER
001 011005,2500 1xPLL24 E,,20070521000000,20180913000000,310024 PL-L 24W/830 4P MASTER
001 011006,KFK LED2WELL 2150lm overeenkomst,,20200207000000,20200207000000,LED 19W 3000K 2150lm
001 011007,Axia 2.1 WW 5167 8 led 820mA 2200lm,,20200113000000,20180918000000,LED 22W 3000K 2200lm
001 011008,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200710000000,20200710000000,LED 13W 3000K 1400lm
001 011009,2500 1xPLL24 E,,20070327000000,20180820000000,310024 PL-L 24W/830 4P MASTER
001 011011,Haagse kap A11 Elegance Son50/70,,20091118000000,20140218000000,230070 SON PIA 070W E
001 011012,MAK 2xPLL18 LEDER RAL-6009,,20031001000000,20180912000000,310018 PL-L 18W/830 4P MASTER
001 011013,2500 1xPLL36 E,,20010901000000,20180917000000,310036 PL-L 36W/830 4P MASTER
001 011014,KFK LED2WELL 2150lm overeenkomst,,20200207000000,20200207000000,LED 19W 3000K 2150lm
001 011015,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200207000000,20200207000000,LED 13W 3000K 1400lm
001 011016,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011018,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200207000000,20200207000000,LED 13W 3000K 1400lm
001 011019,KFK LED2WELL 1800lm overeenkomst,,20200207000000,20200207000000,LED 16W 3000K 1800lm
001 011020,2550 1xPLL18/24 Iris,,20150924000000,20180917000000,310024 PL-L 24W/830 4P MASTER
001 011021,KFK LED2WELL 1600lm,,20180221000000,20180221000000,LED 15W 3000K 1600lm
001 011023,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200710000000,20200710000000,LED 13W 3000K 1400lm
001 011024,KFK 1xPLL18/24 E,,20070521000000,20180913000000,310024 PL-L 24W/830 4P MASTER
001 011025,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011026,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200207000000,20200207000000,LED 13W 3000K 1400lm
001 011028,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011029,KFK 1xPLL18/24 E,,20150924000000,20180911000000,310024 PL-L 24W/830 4P MASTER
001 011030,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011032,Pro-Vision mini 12 led 3000k,,20170918000000,20170918000000,LED 12W 3000K 1250lm
001 011033,ALURA 1xPLT 32,,20021001000000,20180725000000,370032 PL-T TOP 32W/840 4P
001 011034,2500 1xPLL24 E,,20070327000000,20180913000000,310024 PL-L 24W/830 4P MASTER
001 011035,Haagse kap A11 Elegance NU-led,,19910401000000,20150812000000,LED 22W 2700K 2000lm
001 011036,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011040,ALURA 1xPLT 32,,20020601000000,20210203000000,360032 PL-T TOP 32W/830 4P
001 011041,2500 1xPLL36 E,,20070103000000,20180917000000,310036 PL-L 36W/830 4P MASTER
001 011042,SGS253 CR GB SONT70,,20070521000000,20210108000000,220070 CDO-TT 070W/828 MASTER
001 011043,LW-SRDS2 2500 LM 16A 730 DAME CC,,20201216000000,20201216000000,LED 20W 3000K 2500lm
001 011044,LUXOR SNN/V PLL36W,,20090507000000,20180913000000,310036 PL-L 36W/830 4P MASTER
001 011046,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011047,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011048,KFK 1xPLL18/24 E,,20120222000000,20180912000000,310024 PL-L 24W/830 4P MASTER
001 011050,KFK LED2WELL 1800lm overeenkomst,,20200207000000,20200207000000,LED 16W 3000K 1800lm
001 011051,Ampera Midi 32LED WW 500mA 005A1,,20170930000000,20170930000000,LED 51W 3000K 6000lm - 5100lm
001 011052,KFK LED2WELL 1600lm,,20210415000000,20210415000000,LED 15W 3000K 1600lm
001 011053,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200207000000,20200207000000,LED 13W 3000K 1400lm
001 011054,2500 1xPLL36 E,,20030401000000,20180913000000,310036 PL-L 36W/830 4P MASTER
001 011055,KFK LED2WELL 1800lm overeenkomst,,20200207000000,20200207000000,LED 16W 3000K 1800lm
001 011056,KFK LED2WELL 1800lm overeenkomst,,20200207000000,20200207000000,LED 16W 3000K 1800lm
001 011057,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011058,ALURA 1xPLT 32,,20000901000000,20180725000000,370032 PL-T TOP 32W/840 4P
001 011059,KFK LED2WELL 1600lm,,20170911000000,20170911000000,LED 15W 3000K 1600lm
001 011060,KFK LED2WELL 1050lm,,20181204000000,20181204000000,LED 09W 3000K 1050lm
001 011062,KFK LED2WELL 2150lm,,20180221000000,20180221000000,LED 19W 3000K 2150lm
001 011063,ALURA 1xPLT 32,,20001201000000,20180725000000,370032 PL-T TOP 32W/840 4P
001 011064,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20200207000000,20200207000000,LED 18W 3000K 2000lm
001 011066,ALURA 1xPLT 32,,20010101000000,20180723000000,370032 PL-T TOP 32W/840 4P
001 011068,Ampera Midi 32LED WW 500mA 005A1,,20171102000000,20171102000000,LED 51W 3000K 6000lm - 5100lm
001 011071,ALURA 1xPLT 32,,20020601000000,20180725000000,370032 PL-T TOP 32W/840 4P
001 011072,K-LUX 1212 1XPLL24  E  RAL 9011,,20021101000000,20180910000000,310024 PL-L 24W/830 4P MASTER
001 011073,ALURA 1xPLT 32,,20020401000000,20180725000000,370032 PL-T TOP 32W/840 4P
001 011074,2500 1xPLL24 E,,20070521000000,20180911000000,310024 PL-L 24W/830 4P MASTER
001 011075,GAM 2xPLL18/24 MG 21027440,,20030101000000,20180920000000,310018 PL-L 18W/830 4P MASTER
001 011077,2500 1xPLL24 E,,20070521000000,20191216000000,310024 PL-L 24W/830 4P MASTER
001 011078,VN P/36,,19951001000000,20180906000000,310036 PL-L 36W/830 4P MASTER
001 011079,LUXOR SNN/V PLL36W,,20090507000000,20180913000000,310036 PL-L 36W/830 4P MASTER
001 011080,GAM 2xPLL18/24 MG 21027440,,20030101000000,20180920000000,310024 PL-L 24W/830 4P MASTER
001 011081,GAM 2xPLL18/24 MG 21027440,,20030101000000,20180920000000,310024 PL-L 24W/830 4P MASTER
001 011093,KFK LED2WELL 1200lm,,20190501000000,20190501000000,LED 10W 3000K 1200lm
001 011094,LIBRA 1xPLL24 E RAL9007,,20130601000000,20180912000000,310024 PL-L 24W/830 4P MASTER
001 011095,KFK 1xPLL18/24 E,,20140301000000,20180912000000,310024 PL-L 24W/830 4P MASTER
001 011096,KFK 1xPLL18/24 E,,20130601000000,20180912000000,310024 PL-L 24W/830 4P MASTER
001 011097,KFK 1xPLL18/24 E,,20130601000000,20180912000000,310024 PL-L 24W/830 4P MASTER
001 020001,LIBRA 1xPLL24 E RAL9007,,20150924000000,20180911000000,310024 PL-L 24W/830 4P MASTER
001 030001,KFK 1xPLL18/24 E,,20090928000000,20201104000000,310024 PL-L 24W/830 4P MASTER
001 030003,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20070204000000,20190830000000,220050 CDO-TT 050W/828
001 030004,SAFFIER-1 SONT50W 1632 RAL7035 Gewelfd Glas,,20200810000000,20200810000000,220050 CDO-TT 050W/828
001 990002,KFK 1xPLL18/24 E,,20090707000000,20201214000000,310024 PL-L 24W/830 4P MASTER
001 990003,ALTRA-2 1xPLL 36 E,,20091015000000,20201117000000,310036 PL-L 36W/830 4P MASTER
001 990005,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200430000000,20200430000000,LED 10W 3000K 1200lm
001A000086,FGS 103 1xPLL 24 E,,20101012000000,20170321000000,310024 PL-L 24W/830 4P MASTER
001A000493,Pro-Vision mini 12 led 3000k,,20161220000000,20161220000000,LED 12W 3000K 1250lm
001A000736,KFK 1xPLL18/24 E,,20090707000000,20201214000000,310024 PL-L 24W/830 4P MASTER
001A001295,Pro-Vision mini 12 led 3000k,,20161220000000,20161220000000,LED 12W 3000K 1250lm
001A001589,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
001A001678,KFK 1xPLL18/24 E,,20090615000000,20170406000000,310024 PL-L 24W/830 4P MASTER
001A001864,KFK 1xPLL18/24 E,,20160701000000,20201207000000,310024 PL-L 24W/830 4P MASTER
001A002011,2550 1xPLL18/24 Iris,,20161201000000,20161201000000,310024 PL-L 24W/830 4P MASTER
001A002038,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
001A002976,Ampera Mini 24LED 5068 WW 350mA 003A7,,20170930000000,20170930000000,LED 27W 3000K 3600lm - 3000lm
001A003018,FGS 103 1xPLL 24 E,,20101012000000,20170327000000,310024 PL-L 24W/830 4P MASTER
001A003158,KFK 1xPLL18/24 E,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
001A003212,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
001A003255,ALBANY Midi 5068 sym 16led 350mA WW RAL5004,,20170801000000,20170801000000,LED 19W 3000K 2200m
001A003298,MATLN ANWB BEWEGWIJZERBORD NW,,20000701000000,20030227000000,391058 TL-D Xtreme 58W/840
001A003425,KFK LED2WELL 1200lm,,20171102000000,20171102000000,LED 11W 3000K 1200lm
001A003506,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
001A003573,VALENCY 1xPLT 32,,20061201000000,20201214000000,360032 PL-T TOP 32W/830 4P
001A003735,KFK LED2WELL 1600lm,,20180131000000,20180131000000,LED 15W 3000K 1600lm
001A003859,Pro-Vision mini 12 led 3000k,,20161220000000,20161220000000,LED 12W 3000K 1250lm
001A003883,2500 1xPLL24 E,,20090615000000,20170325000000,310024 PL-L 24W/830 4P MASTER
001A003921,LIBRA 1xPLL36 E RAL9007,,20151201000000,20201207000000,310036 PL-L 36W/830 4P MASTER
001A004154,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
001A004197,LIBRA 20LED WW RAL9007,,20181001000000,20181001000000,LED 19W 3000K 2200m
001A004561,KFK 1xPLL18/24 E,,20100311000000,20160211000000,310024 PL-L 24W/830 4P MASTER
001A004723,2550 1xPLL18/24 Iris,,20141201000000,20201214000000,310024 PL-L 24W/830 4P MASTER
001A004944,LIBRA 1xPLL24 E RAL9007,,20160406000000,20201106000000,310024 PL-L 24W/830 4P MASTER
001A005223,Furyo 1 CPO-TW 90W Dimbaar,,20130801000000,20180413000000,260090 CPO-TW 090W/728 MASTER
001A005371,Pro-Vision mini 12 led 3000k,,20161220000000,20160720000000,LED 12W 3000K 1250lm
001A005509,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
001A005630,2500 1xPLL24 E,,20110615000000,20201105000000,310024 PL-L 24W/830 4P MASTER
001A005827,RMB 1xPLL 18W C,,19881101000000,20190703000000,310018 PL-L 18W/830 4P MASTER
001A005991,LIBRA 1xPLL24 E RAL9007,,20170915000000,20201214000000,310024 PL-L 24W/830 4P MASTER
001A006076,KFK 1xPLL18/24 E,,20160330000000,20160330000000,310024 PL-L 24W/830 4P MASTER
001A006149,RMB 1xPLL 24W E,,19921001000000,20190613000000,310036 PL-L 36W/830 4P MASTER
001A006343,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 4000K 1600lm
001A006394,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001A006726,Pro-Vision mini 12 led 3000k,,20161220000000,20161220000000,LED 12W 3000K 1250lm
001A006734,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
001A006939,KFK LED2WELL 1800lm,,20110916000000,20110916000000,LED 25W 4000K 1800lm
001A007072,KFK 1xPLL18/24 E,,20120815000000,20201118000000,310024 PL-L 24W/830 4P MASTER
001A007129,2310 2xPLL24 EVSA RAL9005,,19980201000000,20191126000000,310024 PL-L 24W/830 4P MASTER
001A011003,Pro-Vision mini 12 led 3000k,,20180221000000,20180221000000,LED 12W 3000K 1250lm
001A011018,VP1011 WW RAL-7036,,20200410000000,20200207000000,LED 20W 3000K 2500lm
001A011024,KFK 1xPLL18/24 E,,20070521000000,20180914000000,310024 PL-L 24W/830 4P MASTER
001A011044,2500 1xPLL24 E,,20030401000000,20180913000000,310024 PL-L 24W/830 4P MASTER
001A011068,Ampera Midi 32LED WW 500mA 005A1,,20170930000000,20170930000000,LED 51W 3000K 6000lm - 5100lm
002 000019,RMB 1xPLL 18W C,,19891201000000,20190613000000,310018 PL-L 18W/830 4P MASTER
002 000027,KFK LED2WELL 1050lm overeenkomst,,20191220000000,20191220000000,LED 09W 3000K 1050lm
002 000035,RMB 1xPLL 24W E,,19991001000000,20201207000000,310024 PL-L 24W/830 4P MASTER
002 000043,LIBRA 1xPLL24 E RAL9007,,20120509000000,20170317000000,310024 PL-L 24W/830 4P MASTER
002 000051,2500 1xPLL24 E,,20030501000000,20201124000000,310024 PL-L 24W/830 4P MASTER
002 000086,Furyo 1 CPO-TW 60W Dimbaar,,20101012000000,20180412000000,260060 CPO-TW 060W/728 MASTER
002 000094,2500 1xPLL36 E,,20010101000000,20170323000000,310036 PL-L 36W/830 4P MASTER
002 000108,2500 1xPLL24 E,,20000701000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 000116,2500 1xPLL24 E,,20001101000000,20190916000000,310024 PL-L 24W/830 4P MASTER
002 000132,KFK 1xPLL18/24 E,,20120222000000,20201217000000,310024 PL-L 24W/830 4P MASTER
002 000140,KFK LED2WELL 1050lm overeenkomst,,20191212000000,20191212000000,LED 09W 3000K 1050lm
002 000159,ALTRA-3 1xPLL 55 E,,20041101000000,20170323000000,310055 PL-L 55W/830 4P MASTER
002 000167,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200916000000,20200916000000,LED 16W 3000K 2000lm
002 000175,2500 1xPLL24 E,,20090615000000,20170323000000,310024 PL-L 24W/830 4P MASTER
002 000183,2500 1xPLL24 E,,20000701000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 000191,2500 1xPLL24 E,,19990901000000,20201111000000,310024 PL-L 24W/830 4P MASTER
002 000205,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210322000000,20210322000000,LED 13W 3000K 1400lm
002 000213,KFK LED2WELL 1800lm overeenkomst,,20190613000000,20190613000000,LED 16W 3000K 1800lm
002 000221,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
002 000248,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 000256,2500 1xPLL24 E,,20041201000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 000264,KFK 1xPLL18/24 E,,20160819000000,20160819000000,310024 PL-L 24W/830 4P MASTER
002 000272,KFK 1xPLL18/24 E,,20101212000000,20170526000000,310024 PL-L 24W/830 4P MASTER
002 000299,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201110000000,310024 PL-L 24W/830 4P MASTER
002 000302,2500 1xPLL24 E,,20011001000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 000310,LIBRA 1xPLL24 E RAL9007,,20160801000000,20201109000000,310024 PL-L 24W/830 4P MASTER
002 000353,FGS 105 1xPLL55 E,,20000501000000,20160205000000,310055 PL-L 55W/830 4P MASTER
002 000361,2500 1xPLL24 E,,20090615000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 000388,2500 1xPLL24 E,,20011101000000,20171002000000,310024 PL-L 24W/830 4P MASTER
002 000396,2550 1xPLL18/24 Iris,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 000418,2500 1xPLL55 E,,20080312000000,20201120000000,310055 PL-L 55W/830 4P MASTER
002 000426,KFK 1xPLL18/24 E,,20150901000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 000434,KFK 1xPLL18/24 E,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 000442,KFK 1xPLL18/24 E,,20101212000000,20160201000000,310024 PL-L 24W/830 4P MASTER
002 000450,RMB 1xPLL 36W E,,19990201000000,20151214000000,320036 PL-L 36W/840 4P MASTER
002 000469,2500 1xPLL24 E,,20041201000000,20160114000000,310024 PL-L 24W/830 4P MASTER
002 000477,KFK 1xPLL18/24 E,,20160721000000,20160721000000,310024 PL-L 24W/830 4P MASTER
002 000485,KFK 1xPLL18/24 E,,20161220000000,20161220000000,310024 PL-L 24W/830 4P MASTER
002 000493,Pro-Vision mini 12 led 3000k,,20161220000000,20161220000000,LED 12W 3000K 1250lm
002 000507,2500 1xPLL24 E,,20041201000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 000515,Ampera Mini 24LED 5068 WW 350mA 003A7,Ampera Mini 24LED 5068 WW 350mA 003A7,20180308000000,20180308000000,LED 27W 3000K 3600lm - 3000lm
002 000523,LMB 417 PLL 24W,,19980201000000,20170329000000,310024 PL-L 24W/830 4P MASTER
