FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2012.578,"26,3",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,118676.469,423622.353,12:37:00,slik,,,25,Dordtse Biesbosch,,NL94_2,,POINT (118676.4690000005 423622.3530000001)
biezen_2012.579,"26,4",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,118729.976,423681.923,12:37:00,slik,,,4,Dordtse Biesbosch,,NL94_2,,POINT (118729.97599999979 423681.9230000004)
biezen_2012.580,"26,5",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,118639.607,423665.27,12:37:00,stortsteen,,,20,Dordtse Biesbosch,,NL94_2,,POINT (118639.60700000077 423665.26999999955)
biezen_2012.581,"26,6",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,118683.304,423693.077,12:37:00,stortsteen,,,20,Dordtse Biesbosch,,NL94_2,,POINT (118683.3040000014 423693.0769999996)
biezen_2012.582,"26,7",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,118725.269,423719.97,12:37:00,stortsteen,,,15,Dordtse Biesbosch,,NL94_2,,POINT (118725.26900000125 423719.9699999988)
biezen_2012.583,28,2012,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2012-08-22T00:00:00,118364.687,424038.751,13:06:00,zand,,,45,Dordtse Biesbosch,,NL94_2,,POINT (118364.68699999899 424038.7509999983)
biezen_2012.584,"29,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,116506.146,423608.244,13:19:00,rand stortsteen,,,175,Dordtse Biesbosch,,NL94_2,,POINT (116506.14600000158 423608.243999999)
biezen_2012.585,"29,1",2012,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2012-08-22T00:00:00,116506.146,423608.244,13:19:00,rand stortsteen,,,175,Dordtse Biesbosch,,NL94_2,,POINT (116506.14600000158 423608.243999999)
biezen_2012.586,"29,2",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,116464.242,423615.983,13:19:00,rand stortsteen,,,150,Dordtse Biesbosch,,NL94_2,,POINT (116464.24199999869 423615.9829999991)
biezen_2012.587,"29,3",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,116385.77,423627.712,13:19:00,rand stortsteen,,,3,Dordtse Biesbosch,,NL94_2,,POINT (116385.76999999955 423627.7120000012)
biezen_2012.588,"29,4",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,116385.77,423627.712,13:19:00,rand stortsteen,,,5,Dordtse Biesbosch,,NL94_2,,POINT (116385.76999999955 423627.7120000012)
biezen_2012.589,"29,5",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,116385.77,423627.712,13:19:00,rand stortsteen,,,15,Dordtse Biesbosch,,NL94_2,,POINT (116385.76999999955 423627.7120000012)
biezen_2012.590,"29,6",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,116385.77,423627.712,13:19:00,rand stortsteen,,,5,Dordtse Biesbosch,,NL94_2,,POINT (116385.76999999955 423627.7120000012)
biezen_2012.591,30,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,110741.988,420919.38,13:43:00,stortsteen,,,15,Dordtse Biesbosch,,NL94_2,,POINT (110741.98800000176 420919.37999999896)
biezen_2012.592,31,2012,Schoenoplectus x carinatus,Schoenoplectus x carinatus,2012-08-22T00:00:00,107966.975,417209.654,14:09:00,stortsteen,,,1,Dordtse Biesbosch,,NL94_2,,POINT (107966.97500000149 417209.65399999917)
biezen_2012.593,32,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,107283.643,417098.345,14:19:00,rietkraag,,,8,Dordtse Biesbosch,,NL94_2,,POINT (107283.64299999923 417098.3449999988)
biezen_2012.594,33,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,107214.163,416692.287,,stortsteen,,,25,Dordtse Biesbosch,,NL94_2,,POINT (107214.16299999878 416692.2870000005)
biezen_2012.595,"34,1",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,106096.635,416418.086,,rietkraag,,,20,Dordtse Biesbosch,,NL94_2,,POINT (106096.63500000164 416418.0859999992)
biezen_2012.596,"34,2",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,109913.279,416399.712,,rietkraag,,,40,Brabantse Biesbosch,,NL94_10,,POINT (109913.27899999917 416399.7120000012)
biezen_2012.597,35,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,107555.304,414634.761,14:52:00,slik,,,300,Brabantse Biesbosch,,NL94_10,,POINT (107555.3040000014 414634.76099999994)
biezen_2012.598,36,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,115414.209,413611.808,15:11:00,stortsteen,,,40,Amer,,NL94_10,,POINT (115414.20899999887 413611.80799999833)
biezen_2012.599,37,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,116602.089,413661.631,15:16:00,stortsteen,,,20,Brabantse Biesbosch,,NL94_10,,POINT (116602.08900000155 413661.631000001)
biezen_2012.600,38,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,121412.962,414426.106,15:30:00,rand stortsteen,,,60,Bergsche Maas,,NL94_6,,POINT (121412.96200000122 414426.10599999875)
biezen_2012.602,"39,2",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,134468.394,415462.324,16:11:00,zetsteen,,,15,Bergsche Maas,,NL94_6,,POINT (134468.39400000125 415462.32400000095)
biezen_2012.603,40,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,109951.182,415618.392,16:54:00,stortsteen,,,20,Brabantse Biesbosch,,NL94_10,,POINT (109951.18200000003 415618.3920000009)
biezen_2012.604,41,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,108854.626,415253.452,16:58:00,zetsteen,,,6,Brabantse Biesbosch,,NL94_10,,POINT (108854.6259999983 415253.4519999996)
biezen_2012.605,42,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,106494.769,415278.753,17:04:00,rand stortsteen,,,120,Brabantse Biesbosch,,NL94_10,,POINT (106494.76900000125 415278.7529999986)
biezen_2012.606,43,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,102588.615,422363.613,17:10:00,stortsteen,,,8,Oude Maas,,NL94_4,,POINT (102588.61499999836 422363.61300000176)
biezen_2012.607,44,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,103478.048,415337.513,09:22:00,rand stortsteen,,,15,Dordtse Biesbosch,,NL94_2,,POINT (103478.04800000042 415337.51300000027)
biezen_2012.608,"45,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,96336.522,412945.454,10:12:00,stortsteen,,,10,Haringvliet Oost,,NL94_1,,POINT (96336.52199999988 412945.4539999999)
biezen_2012.609,"45,2",2012,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2012-08-23T00:00:00,96336.522,412945.454,10:12:00,stortsteen,,,5,Haringvliet Oost,,NL94_1,,POINT (96336.52199999988 412945.4539999999)
biezen_2012.610,"45,3",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,96336.522,412945.454,10:12:00,stortsteen,,,15,Haringvliet Oost,,NL94_1,,POINT (96336.52199999988 412945.4539999999)
biezen_2012.611,"45,4",2012,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2012-08-23T00:00:00,96314.638,412929.637,10:12:00,rand stortsteen,,,2,Haringvliet Oost,,NL94_1,,POINT (96314.63800000027 412929.63699999824)
biezen_2012.612,"45,5",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-23T00:00:00,96294.675,412930.489,10:12:00,stortsteen,,,15,Haringvliet Oost,,NL94_1,,POINT (96294.67500000075 412930.48900000006)
biezen_2012.613,"45,6",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,96294.675,412930.489,10:12:00,stortsteen,,,10,Haringvliet Oost,,NL94_1,,POINT (96294.67500000075 412930.48900000006)
biezen_2012.614,"45,8",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,96294.675,412930.489,10:12:00,stortsteen,,,10,Haringvliet Oost,,NL94_1,,POINT (96294.67500000075 412930.48900000006)
biezen_2012.615,"45,9",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,96294.675,412930.489,10:12:00,stortsteen,,,2,Haringvliet Oost,,NL94_1,,POINT (96294.67500000075 412930.48900000006)
biezen_2012.616,46,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,96178.852,412912.061,10:20:00,stortsteen,,,20,Haringvliet Oost,,NL94_1,,POINT (96178.85200000182 412912.0610000007)
biezen_2012.617,47,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,96131.968,412926.209,10:26:00,stortsteen,,,60,Haringvliet Oost,,NL94_1,,POINT (96131.96799999848 412926.20899999887)
biezen_2012.618,48,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,95806.487,412748.915,10:29:00,stortsteen,,,20,Haringvliet Oost,,NL94_1,,POINT (95806.48699999973 412748.9149999991)
biezen_2012.619,"49,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,89649.664,414605.665,11:10:00,stortsteen,,,20,Haringvliet Oost,,NL94_1,,POINT (89649.6640000008 414605.6649999991)
biezen_2012.620,"49,2",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,89649.664,414605.665,11:10:00,stortsteen,,,60,Haringvliet Oost,,NL94_1,,POINT (89649.6640000008 414605.6649999991)
biezen_2012.621,"49,3",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,89649.664,414605.665,11:10:00,stortsteen,,,10,Haringvliet Oost,,NL94_1,,POINT (89649.6640000008 414605.6649999991)
biezen_2012.622,"50,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,84361.636,417053.013,11:33:00,stortsteen,,,1,Haringvliet Oost,,NL94_1,,POINT (84361.63599999994 417053.01300000027)
biezen_2012.623,"50,2",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,84361.636,417053.013,11:33:00,stortsteen,,,5,Haringvliet Oost,,NL94_1,,POINT (84361.63599999994 417053.01300000027)
biezen_2012.624,"50,3",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,84361.636,417053.013,11:33:00,stortsteen,,,1,Haringvliet Oost,,NL94_1,,POINT (84361.63599999994 417053.01300000027)
biezen_2012.625,"50,4",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,84361.636,417053.013,11:33:00,stortsteen,,,10,Haringvliet Oost,,NL94_1,,POINT (84361.63599999994 417053.01300000027)
biezen_2012.626,"50,5",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,84361.636,417053.013,11:33:00,stortsteen,,,5,Haringvliet Oost,,NL94_1,,POINT (84361.63599999994 417053.01300000027)
biezen_2012.627,52,2012,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2012-08-23T00:00:00,80276.111,419141.509,12:45:00,slik,,,20,Haringvliet Oost,,NL94_1,,POINT (80276.11100000143 419141.5089999996)
biezen_2012.628,53,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,79794.857,419143.124,12:54:00,stortsteen,,,2,Haringvliet Oost,,NL94_1,,POINT (79794.85700000077 419143.1240000017)
biezen_2012.629,54,2012,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2012-08-23T00:00:00,75386.312,421645.451,13:25:00,rietkraag,,,5,Haringvliet Oost,,NL94_1,,POINT (75386.31199999899 421645.4510000013)
biezen_2012.630,55,2012,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2012-08-23T00:00:00,75187.935,421890.929,,rietkraag,,,5,Haringvliet Oost,,NL94_1,,POINT (75187.93499999866 421890.9290000014)
biezen_2012.631,"56,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69807.837,426660.967,14:43:00,stortsteen,,,4,Haringvliet-west,,NL94_11,,POINT (69807.83700000122 426660.9670000002)
biezen_2012.632,"56,2",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69807.837,426660.967,14:43:00,stortsteen,,,20,Haringvliet-west,,NL94_11,,POINT (69807.83700000122 426660.9670000002)
biezen_2012.633,"56,3",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69807.837,426660.967,14:43:00,stortsteen,,,1,Haringvliet-west,,NL94_11,,POINT (69807.83700000122 426660.9670000002)
biezen_2012.634,"56,4",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69807.837,426660.967,14:43:00,stortsteen,,,10,Haringvliet-west,,NL94_11,,POINT (69807.83700000122 426660.9670000002)
biezen_2012.1082,"208,3",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-30T00:00:00,89773.913,427964.965,,slik,,,2,Oude Maas,,NL94_4,,POINT (89773.91299999878 427964.96499999985)
biezen_2012.691,1,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-21T00:00:00,106774.697,425910.453,08:55:00,stortsteen,,,7,Boven- en Beneden Merwede,,NL94_3,,POINT (106774.69700000063 425910.4530000016)
biezen_2012.692,2,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-21T00:00:00,111467.77,425484.91,09:23:00,stortsteen,,,20,Boven- en Beneden Merwede,,NL94_3,,POINT (111467.76999999955 425484.91000000015)
biezen_2012.693,"3,1",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,111520.897,418941.116,09:27:00,stortsteen,,,15,Brabantse Biesbosch,,NL94_10,,POINT (111520.89699999988 418941.1160000004)
biezen_2012.694,"3,2",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,111520.897,418941.116,09:27:00,stortsteen,,,5,Brabantse Biesbosch,,NL94_10,,POINT (111520.89699999988 418941.1160000004)
biezen_2012.695,"3,3",2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,111520.897,418941.116,09:27:00,stortsteen,,,20,Brabantse Biesbosch,,NL94_10,,POINT (111520.89699999988 418941.1160000004)
biezen_2012.696,"3,4",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-21T00:00:00,111520.897,418941.116,09:27:00,stortsteen,,,10,Brabantse Biesbosch,,NL94_10,,POINT (111520.89699999988 418941.1160000004)
biezen_2012.697,4,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-21T00:00:00,113543.748,425137.252,09:43:00,rietkraag,,,10,Boven- en Beneden Merwede,,NL94_3,,POINT (113543.74799999967 425137.2520000003)
biezen_2012.698,5,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-21T00:00:00,114139.978,425243.621,09:55:00,stortsteen,,,15,Boven- en Beneden Merwede,,NL94_3,,POINT (114139.97800000012 425243.62099999934)
biezen_2012.699,6,2012,Schoenoplectus triqueter,Schoenoplectus triqueter,2012-08-21T00:00:00,114849.421,425545.712,10:16:00,zetsteen,,,2,Boven- en Beneden Merwede,,NL94_3,,POINT (114849.42100000009 425545.7120000012)
biezen_2012.700,7,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,115171.221,425426.324,10:34:00,slik,,,15,Boven- en Beneden Merwede,,NL94_3,,POINT (115171.22100000083 425426.32400000095)
biezen_2012.701,8,2012,Eleocharis uniglumis,Eleocharis uniglumis,2012-08-21T00:00:00,117739.658,425581.823,11:22:00,slik,,,5,Boven- en Beneden Merwede,,NL94_3,,POINT (117739.65799999982 425581.8229999989)
biezen_2012.702,9,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,131903.885,423141.996,12:56:00,rand stortsteen,,,80,Boven- en Beneden Merwede,,NL94_3,,POINT (131903.88500000164 423141.99599999934)
biezen_2012.703,10,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,126105.429,426623.47,13:47:00,stortsteen,,,2,Boven- en Beneden Merwede,,NL94_3,,POINT (126105.4290000014 426623.4699999988)
biezen_2012.704,11,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,124482.919,426878.779,14:09:00,slik,,,50,Boven- en Beneden Merwede,,NL94_3,,POINT (124482.91899999976 426878.77899999917)
biezen_2012.705,12,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-21T00:00:00,122933.705,426983.327,14:25:00,stortsteen,,,3,Boven- en Beneden Merwede,,NL94_3,,POINT (122933.70499999821 426983.3269999996)
biezen_2012.706,13,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,117506.978,425946.078,14:30:00,stortsteen,,,30,Boven- en Beneden Merwede,,NL94_3,,POINT (117506.97800000012 425946.0780000016)
biezen_2012.707,14,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,117216.09,426027.379,14:51:00,rand stortsteen,,,8,Boven- en Beneden Merwede,,NL94_3,,POINT (117216.08999999985 426027.37900000066)
biezen_2012.708,15,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,111082.716,426223.825,15:16:00,slik,,,160,Boven- en Beneden Merwede,,NL94_3,,POINT (111082.71599999815 426223.82499999925)
biezen_2012.709,16,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-21T00:00:00,109490.157,426384.827,15:26:00,stortsteen,,,5,Boven- en Beneden Merwede,,NL94_3,,POINT (109490.15700000152 426384.8269999996)
biezen_2012.710,17,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-21T00:00:00,109426.799,426388.493,15:33:00,stortsteen,,,20,Boven- en Beneden Merwede,,NL94_3,,POINT (109426.79899999872 426388.4930000007)
biezen_2012.711,18,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,102366.6,423235.638,09:05:00,stortsteen,,,5,Oude Maas,,NL94_4,,POINT (102366.60000000149 423235.63800000027)
biezen_2012.712,19,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,102117.556,422680.091,09:09:00,stortsteen,,,10,Oude Maas,,NL94_4,,POINT (102117.55600000173 422680.09099999815)
biezen_2012.713,21,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,102528.013,418799.852,09:34:00,stortsteen,,,8,Oude Maas,,NL94_4,,POINT (102528.01300000027 418799.8520000018)
biezen_2012.714,"22,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,107520.418,415839.48,10:50:00,stortsteen,,,15,Dordtse Biesbosch,,NL94_2,,POINT (107520.41800000146 415839.48000000045)
biezen_2012.715,"22,2",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,107520.418,415839.48,10:50:00,stortsteen,,,30,Dordtse Biesbosch,,NL94_2,,POINT (107520.41800000146 415839.48000000045)
biezen_2012.716,"22,3",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-22T00:00:00,107520.418,415839.48,10:50:00,stortsteen,,,10,Dordtse Biesbosch,,NL94_2,,POINT (107520.41800000146 415839.48000000045)
biezen_2012.717,23,2012,Schoenoplectus lacustris,Schoenoplectus lacustris,2012-08-22T00:00:00,111747.948,421653.584,12:03:00,rietkraag,,,1,Dordtse Biesbosch,,NL94_2,,POINT (111747.94799999893 421653.58399999887)
biezen_2012.718,"57,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69129.159,426760.016,14:48:00,stortsteen,,,5,Haringvliet-west,,NL94_11,,POINT (69129.15900000185 426760.0159999989)
biezen_2012.719,"57,2",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69129.159,426760.016,14:48:00,stortsteen,,,2,Haringvliet-west,,NL94_11,,POINT (69129.15900000185 426760.0159999989)
biezen_2012.720,"57,3",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69129.159,426760.016,14:48:00,stortsteen,,,3,Haringvliet-west,,NL94_11,,POINT (69129.15900000185 426760.0159999989)
biezen_2012.721,"57,4",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69129.159,426760.016,14:48:00,stortsteen,,,1,Haringvliet-west,,NL94_11,,POINT (69129.15900000185 426760.0159999989)
biezen_2012.722,"57,5",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,69129.159,426760.016,14:48:00,stortsteen,,,1,Haringvliet-west,,NL94_11,,POINT (69129.15900000185 426760.0159999989)
biezen_2012.723,"58,1",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68916.999,426496.28,14:51:00,stortsteen,,,2,Haringvliet-west,,NL94_11,,POINT (68916.9990000017 426496.2800000012)
biezen_2012.724,"58,2",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68916.999,426496.28,14:51:00,stortsteen,,,30,Haringvliet-west,,NL94_11,,POINT (68916.9990000017 426496.2800000012)
biezen_2012.725,"58,3",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68562.031,426450.764,14:51:00,stortsteen,,,40,Haringvliet-west,,NL94_11,,POINT (68562.0309999995 426450.76399999857)
biezen_2012.726,"58,4",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68562.031,426450.764,14:51:00,stortsteen,,,30,Haringvliet-west,,NL94_11,,POINT (68562.0309999995 426450.76399999857)
biezen_2012.727,"58,5",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68562.031,426450.764,14:51:00,stortsteen,,,10,Haringvliet-west,,NL94_11,,POINT (68562.0309999995 426450.76399999857)
biezen_2012.728,"58,6",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68562.031,426450.764,14:51:00,stortsteen,,,30,Haringvliet-west,,NL94_11,,POINT (68562.0309999995 426450.76399999857)
biezen_2012.729,"58,7",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68562.031,426450.764,14:51:00,stortsteen,,,2,Haringvliet-west,,NL94_11,,POINT (68562.0309999995 426450.76399999857)
biezen_2012.730,"58,8",2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,68562.031,426450.764,14:56:00,stortsteen,,,3,Haringvliet-west,,NL94_11,,POINT (68562.0309999995 426450.76399999857)
biezen_2012.731,59,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,64535.421,425366.969,15:21:00,rietkraag,,,20,Haringvliet-west,,NL94_11,,POINT (64535.42100000009 425366.9690000005)
biezen_2012.732,60,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,65421.314,424911.206,15:26:00,zand,,,200,Haringvliet-west,,NL94_11,,POINT (65421.313999999315 424911.20600000024)
biezen_2012.733,61,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,71530.054,421547.044,15:51:00,rietkraag,,,3,Haringvliet-west,,NL94_11,,POINT (71530.0540000014 421547.04399999976)
biezen_2012.734,62,2012,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2012-08-23T00:00:00,78606.133,415266.889,16:13:00,zand,,,4,Haringvliet Oost,,NL94_1,,POINT (78606.13300000131 415266.88899999857)
