X,Y,OBJECTID,BEHEERCODE,SOORT_SPEELLOCATIE,EIGENAAR,BEHEERDER,LOCATIE_TYPE,LEEFTIJDSCATEGORIE,AFBEELDING,BUURTNAAM,WIJKNAAM,LAT,LON
5.86136650372747,51.9515821558785,11,06.22.S.9510.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,alle leeftijden,06.22.S.9510.TV.jpg,De Laar-West,De Laar,51.9515825,5.8613666
5.92040512911673,51.9583449585546,12,05.18.S.8814.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-12 jaar,05.18.S.8814.SP.jpg,Immerloo II,Malburgen-Oost (Zuid),51.9583451,5.9204051
5.92178981837241,51.9593912040211,13,05.18.S.8802.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.18.S.8802.SP.jpg,Immerloo II,Malburgen-Oost (Zuid),51.9593914,5.9217898
5.83676723642971,51.9591883640396,14,06.24.S.4906.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-12 jaar,06.24.S.4906.SP.jpg,Schuytgraaf-Noord,Schuytgraaf,51.9591887,5.8367673
5.9446542103562,52.0070525666267,15,03.11.S.5503.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-6 jaar,03.11.S.5503.SP.jpg,Arnhemse Allee,Monnikenhuizen,52.0070526,5.9446542
5.86975366188752,51.9478816235983,16,06.22.S.9649.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,alle leeftijden,06.22.S.9649.TV.jpg,De Laar-Oost,De Laar,51.9478819,5.8697537
5.85120248925327,51.9469958835125,17,06.24.S.4902.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.24.S.4902.SP.jpg,Schuytgraaf-Zuid,Schuytgraaf,51.9469962,5.8512026
5.91133674540873,51.9862314053745,18,03.06.S.3001.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-6 jaar,03.06.S.3001.SP.jpg,St. Marten,St. Marten/Sonsbeek,51.9862315,5.9113368
5.92252079017798,51.9537282454059,19,05.18.S.1505.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-12 jaar,05.18.S.1505.SP.jpg,'t Duifje,Malburgen-Oost (Zuid),51.9537285,5.9225208
5.91100247927368,51.9594351411782,20,05.18.S.8704.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-12 jaar,05.18.S.8704.SP.jpg,Eimersweide,Malburgen-Oost (Zuid),51.9594353,5.9110025
5.8971806338751,51.9426946493657,21,05.23.S.1717.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-12 jaar,05.23.S.1717.SP.jpg,Rijkerswoerd-Midden,Rijkerswoerd,51.9426949,5.8971807
5.85338636738855,51.9599852638786,22,06.21.S.9117.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.21.S.9117.SP.jpg,Elderveld-Zuid,Elderveld,51.9599856,5.8533864
5.87279580693792,51.9630045353528,23,06.21.S.9712.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.21.S.9712.SP.jpg,Elderhof,Elderveld,51.9630048,5.8727958
5.88920248846553,51.9405940951227,24,05.23.S.1709.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.23.S.1709.SP.jpg,Rijkerswoerd-Midden,Rijkerswoerd,51.9405944,5.8892026
5.91196457995726,51.9899493003773,25,03.06.S.3102.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-6 jaar,03.06.S.3102.SP.jpg,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,51.9899494,5.9119646
5.9017091844158,51.9907540226935,26,02.12.S.6901.JB,Jeu des Boules,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 2,Speel- en ontmoetingsruimte,alle leeftijden,02.12.S.6901.JB.jpg,Sonsbeek/Zijpendaal,Burgemeesterswijk/Hoogkamp,51.9907541,5.9017092
5.87483166549488,51.9418391435431,27,06.22.S.9638.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9638.SP.jpg,De Laar-Oost,De Laar,51.9418395,5.8748318
5.87573936538639,51.9450139145651,28,06.22.S.9632.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9632.SP.jpg,De Laar-Oost,De Laar,51.9450142,5.8757394
5.88375408314746,51.9850507028181,29,02.14.S.7101.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 2,Speellocatie,0-12 jaar,02.14.S.7101.SP.jpg,Lombok,Heijenoord/Lombok,51.9850509,5.8837541
5.89020867351288,51.9455898122999,30,05.23.S.1809.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-12 jaar,05.23.S.1809.SP.jpg,Rijkerswoerd-West,Rijkerswoerd,51.9455901,5.8902087
5.86843725322257,51.957837482838,31,06.21.S.9101.SP,Nat. Speel en Ontmoet. ruimte,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Grote Ontmoetingsruimte,alle leeftijden,06.21.S.9101.SP.jpg,Elderveld-Zuid,Elderveld,51.9578378,5.8684373
5.89771485374188,51.9658745363331,32,05.16.S.8229.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.16.S.8229.SP.jpg,Malburgen-West,Malburgen-West,51.9658747,5.8977149
5.86049070223285,51.9577128654235,33,06.21.S.9106.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,alle leeftijden,06.21.S.9106.TV.jpg,Elderveld-Zuid,Elderveld,51.9577132,5.8604908
5.91776968694514,51.9647771926002,34,05.17.S.8303.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,7-12 jaar,05.17.S.8303.SP.jpg,Kamillehof,Malburgen-Oost (Noord),51.9647774,5.9177697
5.89309934107545,51.9899181336705,35,02.12.S.6101.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 2,Speellocatie,0-6 jaar,02.12.S.6101.SP.jpg,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,51.9899183,5.8930994
5.96151976252147,51.9833267979457,36,04.05.S.2611.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,7-12 jaar,04.05.S.2611.SP.jpg,Over het Lange Water,Presikhaaf-Oost,51.9833269,5.9615197
5.9210280722866,51.9603523429525,37,05.18.S.8801.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Sportlocatie,alle leeftijden,05.18.S.8801.TV.jpg,Immerloo II,Malburgen-Oost (Zuid),51.9603525,5.9210281
5.8373971229724,51.948006425453,38,06.24.S.4936.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-12 jaar,06.24.S.4936.SP.jpg,Schuytgraaf-Zuid,Schuytgraaf,51.9480068,5.8373972
5.91770999977834,51.9588983590818,39,05.18.S.8804.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-12 jaar,05.18.S.8804.SP.jpg,Immerloo II,Malburgen-Oost (Zuid),51.9588985,5.9177100
5.84857626151347,51.9562739375692,40,06.24.S.4940.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-12 jaar,06.24.S.4940.SP.jpg,Schuytgraaf-Centrum,Schuytgraaf,51.9562743,5.8485763
5.9580816624078,51.977446427086,41,04.04.S.2506.BV,Basketbalveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Sportlocatie,7-19 jaar,04.04.S.2506.BV.jpg,Presikhaaf III,Presikhaaf-West,51.9774466,5.9580816
5.93398025483958,51.9875296296486,42,03.08.S.4201.SP,Particuliere speellocatie,Particulier,Derden,Speellocatie,0-6 jaar,03.08.S.4201.SP.jpg,Terrein ENKA,Velperweg e.o.,51.9875297,5.9339803
5.94374150903285,51.9799473135439,43,04.04.S.2413.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Sportlocatie,alle leeftijden,04.04.S.2413.TV.jpg,Presikhaaf II,Presikhaaf-West,51.9799474,5.9437415
5.87528944935557,51.9431284630061,44,06.22.S.9631.PV,Pannaveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,alle leeftijden,06.22.S.9631.PV.jpg,De Laar-Oost,De Laar,51.9431288,5.8752895
5.91838252382458,51.9662259700771,45,05.17.S.8301.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.17.S.8301.SP.jpg,Kamillehof,Malburgen-Oost (Noord),51.9662261,5.9183825
5.93493298008414,52.0015241125922,46,03.11.S.5406.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Grote Ontmoetingsruimte,alle leeftijden,03.11.S.5406.TV.jpg,Monnikenhuizen,Monnikenhuizen,52.0015242,5.9349330
5.94683387430706,51.9961769595383,47,03.08.S.4504.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Sportlocatie,alle leeftijden,03.08.S.4504.TV.jpg,Paasberg,Velperweg e.o.,51.9961770,5.9468339
5.88984675731282,51.9572410936216,48,05.19.S.9001.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,7-12 jaar,05.19.S.9001.SP.jpg,Kronenburg,Vredenburg/Kronenburg,51.9572413,5.8898468
5.92005136527311,51.967041567644,49,05.17.S.8308.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.17.S.8308.SP.jpg,Kamillehof,Malburgen-Oost (Noord),51.9670417,5.9200514
5.94471368528787,51.9811552862345,50,04.04.S.2411.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-6 jaar,04.04.S.2411.SP.jpg,Presikhaaf II,Presikhaaf-West,51.9811554,5.9447137
5.85101206768692,51.9636844314215,51,06.24.S.4937.OP,JOP,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speel- en ontmoetingsruimte,alle leeftijden,06.24.S.4937.OP.jpg,Schuytgraaf-Noord,Schuytgraaf,51.9636847,5.8510121
5.93643805127881,52.005350160764,52,03.10.S.5303.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,7-12 jaar,03.10.S.5303.SP.jpg,Geitenkamp,Geitenkamp,52.0053502,5.9364381
5.84799238243707,51.9493866937558,53,06.24.S.4908.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-12 jaar,06.24.S.4908.SP.jpg,Schuytgraaf-Centrum,Schuytgraaf,51.9493870,5.8479925
5.87176473574722,51.9513819864805,54,06.22.S.9606.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9606.SP.jpg,De Laar-Oost,De Laar,51.9513823,5.8717648
5.84328450268624,51.9615812097356,55,06.24.S.4912.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,alle leeftijden,06.24.S.4912.TV.jpg,Schuytgraaf-Noord,Schuytgraaf,51.9615815,5.8432846
5.86404445648038,51.9469958657106,56,06.22.S.9609.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9609.SP.jpg,De Laar-Oost,De Laar,51.9469962,5.8640445
5.90665162606708,51.9655703915897,57,05.18.S.8602.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Sportlocatie,alle leeftijden,05.18.S.8602.TV.jpg,Zeegsingel e.o.,Malburgen-Oost (Zuid),51.9655706,5.9066516
5.89209770829319,51.9476450669277,58,05.23.S.1808.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.23.S.1808.SP.jpg,Rijkerswoerd-West,Rijkerswoerd,51.9476453,5.8920978
5.92322177237925,51.9926144578189,59,03.07.S.3401.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-12 jaar,03.07.S.3401.SP.jpg,Onder de Linden,Klarendal,51.9926145,5.9232218
5.95183368627849,51.985827722446,60,04.05.S.2802.BV,Basketbalveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Grote Ontmoetingsruimte,7-19 jaar,04.05.S.2802.BV.jpg,Winkelcentrum,Presikhaaf-Oost,51.9858278,5.9518337
5.84954026002753,51.9482339452292,61,06.24.S.4903.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.24.S.4903.SP.jpg,Schuytgraaf-Zuid,Schuytgraaf,51.9482343,5.8495403
5.95924346597427,51.9811947021181,62,04.05.S.2617.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-12 jaar,04.05.S.2617.SP.jpg,Over het Lange Water,Presikhaaf-Oost,51.9811948,5.9592434
5.93854122822465,51.9839527797186,63,04.04.S.2303.TV,Trapveld,Woningstichting Vivare,Stadsdeel 4,Sportlocatie,alle leeftijden,04.04.S.2303.TV.jpg,Presikhaaf I,Presikhaaf-West,51.9839529,5.9385412
5.87507652782215,51.9431123407003,64,06.22.S.9631.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-12 jaar,06.22.S.9631.SP.jpg,De Laar-Oost,De Laar,51.9431127,5.8750766
5.90146772339243,51.9373373444935,65,05.23.S.1607.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.23.S.1607.SP.jpg,Rijkerswoerd-Oost,Rijkerswoerd,51.9373376,5.9014678
5.84612540192127,51.9623060989403,66,06.24.S.4944.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-12 jaar,06.24.S.4944.SP.jpg,Schuytgraaf-Noord,Schuytgraaf,51.9623064,5.8461254
5.91037007789082,51.9481144439428,67,05.19.S.8905.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-12 jaar,05.19.S.8905.SP.jpg,Holthuizen,Vredenburg/Kronenburg,51.9481147,5.9103701
5.88952360425822,51.9452710460952,68,05.23.S.1809.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Sportlocatie,alle leeftijden,05.23.S.1809.TV.jpg,Rijkerswoerd-West,Rijkerswoerd,51.9452713,5.8895237
5.90064170469263,51.9537328199375,69,05.19.S.9308.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Sportlocatie,alle leeftijden,05.19.S.9308.TV.jpg,Vredenburg,Vredenburg/Kronenburg,51.9537331,5.9006417
5.87654859953261,51.9470758034259,70,06.22.S.9615.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9615.SP.jpg,De Laar-Oost,De Laar,51.9470761,5.8765487
5.83587157937488,51.9511697480604,71,06.24.S.4929.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.24.S.4929.SP.jpg,Schuytgraaf-Zuid,Schuytgraaf,51.9511701,5.8358717
5.86451996081752,51.9476698626323,72,06.22.S.9607.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9607.SP.jpg,De Laar-Oost,De Laar,51.9476702,5.8645200
5.86620650242435,51.9441567076777,73,06.22.S.9624.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,7-12 jaar,06.22.S.9624.SP.jpg,De Laar-Oost,De Laar,51.9441570,5.8662066
5.90654634817034,52.0038005033306,74,03.09.S.5206.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-6 jaar,03.09.S.5206.SP.jpg,Alteveer/Cranevelt,Alteveer/Cranevelt,52.0038006,5.9065464
5.91726240754133,51.9825388582696,75,04.02.S.1101.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-6 jaar,04.02.S.1101.SP.jpg,Spijkerbuurt,Spijkerkwartier,51.9825390,5.9172624
5.91794783050226,51.9646478726758,76,05.17.S.8303.SK,Skateboardbaan,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Sportlocatie,alle leeftijden,05.17.S.8303.SK.jpg,Kamillehof,Malburgen-Oost (Noord),51.9646480,5.9179478
5.91108096751407,51.9883085406895,77,03.06.S.3007.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-12 jaar,03.06.S.3007.SP.jpg,St. Marten,St. Marten/Sonsbeek,51.9883086,5.9110810
5.91866967935156,51.9794462713597,78,04.02.S.1201.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-6 jaar,04.02.S.1201.SP.jpg,Boulevardwijk,Spijkerkwartier,51.9794464,5.9186697
5.90542362371269,51.9673192039656,79,05.18.S.8504.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Sportlocatie,alle leeftijden,05.18.S.8504.TV.jpg,Middelgraaflaan e.o.,Malburgen-Oost (Zuid),51.9673194,5.9054236
5.9239430607658,51.9778940317658,80,04.03.S.2002.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-6 jaar,04.03.S.2002.SP.jpg,Arnhemse Broek,Arnhemse Broek,51.9778942,5.9239431
5.95016854698683,51.9801077596735,81,04.04.S.2526.BV,Basketbalveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Sportlocatie,7-19 jaar,04.04.S.2526.BV.jpg,Presikhaaf III,Presikhaaf-West,51.9801079,5.9501685
5.9271422432763,52.0035335664254,82,03.11.S.5413.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-6 jaar,03.11.S.5413.SP.jpg,Klarenbeek,Monnikenhuizen,52.0035336,5.9271423
5.91749357953642,51.9737439096109,83,04.03.S.2203.BV,Basketbalveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Sportlocatie,7-19 jaar,04.03.S.2203.BV.jpg,Nieuwe Kadekwartier,Arnhemse Broek,51.9737441,5.9174936
5.91833644987741,51.9908205725912,84,03.07.S.3403.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-6 jaar,03.07.S.3403.SP.jpg,Onder de Linden,Klarendal,51.9908207,5.9183365
5.95858083509659,51.979036341419,85,04.04.S.2525.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-6 jaar,04.04.S.2525.SP.jpg,Presikhaaf III,Presikhaaf-West,51.9790365,5.9585808
5.95568182178714,51.9827490519906,86,04.04.S.2512.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Sportlocatie,alle leeftijden,04.04.S.2512.TV.jpg,Presikhaaf III,Presikhaaf-West,51.9827492,5.9556818
5.86300744041976,51.953818513045,87,06.22.S.9543.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9543.SP.jpg,De Laar-West,De Laar,51.9538188,5.8630075
5.8360162236967,51.9525594331635,88,06.24.S.4918.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.24.S.4918.SP.jpg,Schuytgraaf-Zuid,Schuytgraaf,51.9525598,5.8360163
5.90766773852278,51.9532484113575,89,05.19.S.8910.SP,Particuliere speellocatie,Particulier,Derden,Sportlocatie,alle leeftijden,05.19.S.8910.SP.jpg,Holthuizen,Vredenburg/Kronenburg,51.9532486,5.9076678
5.91477956804243,51.9894242740079,90,03.06.S.3101.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 3,Speellocatie,0-6 jaar,03.06.S.3101.SP.jpg,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,51.9894244,5.9147796
5.87737547035944,51.9980265901491,91,02.12.S.6403.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 2,Sportlocatie,alle leeftijden,02.12.S.6403.TV.jpg,Hoogkamp,Burgemeesterswijk/Hoogkamp,51.9980267,5.8773755
5.88397952409051,51.9436272888857,92,05.23.S.1801.PV,Pannaveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Sportlocatie,alle leeftijden,05.23.S.1801.PV.jpg,Rijkerswoerd-West,Rijkerswoerd,51.9436276,5.8839796
5.86367369771676,51.9535810661878,93,06.22.S.9503.BV,Basketbalveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,7-19 jaar,06.22.S.9503.BV.jpg,De Laar-West,De Laar,51.9535814,5.8636738
5.94761488165231,51.9804114326961,94,04.04.S.2405.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-6 jaar,04.04.S.2405.SP.jpg,Presikhaaf II,Presikhaaf-West,51.9804115,5.9476149
5.8350831823745,51.9610081239635,95,06.24.S.4910.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.24.S.4910.SP.jpg,Schuytgraaf-Noord,Schuytgraaf,51.9610085,5.8350832
5.85561659915795,51.9452022881164,96,06.22.S.9544.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9544.SP.jpg,De Laar-West,De Laar,51.9452026,5.8556167
5.87440159606898,51.9414070386563,97,06.22.S.9639.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9639.SP.jpg,De Laar-Oost,De Laar,51.9414074,5.8744017
5.94156120290287,51.980644701886,98,04.04.S.2412.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 4,Speellocatie,0-12 jaar,04.04.S.2412.SP.jpg,Presikhaaf II,Presikhaaf-West,51.9806448,5.9415612
5.85876764024918,51.9647311999089,99,06.21.S.9406.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,alle leeftijden,06.21.S.9406.TV.jpg,Elderveld-Noord,Elderveld,51.9647315,5.8587677
5.87350643847088,51.9489943404875,100,06.22.S.9643.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9643.SP.jpg,De Laar-Oost,De Laar,51.9489946,5.8735065
5.89455219676611,51.9566780968891,101,05.19.S.9004.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 5,Speellocatie,0-6 jaar,05.19.S.9004.SP.jpg,Kronenburg,Vredenburg/Kronenburg,51.9566783,5.8945522
5.86290377324466,51.9477759585122,102,06.22.S.9522.SP,Speelplek,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Speellocatie,0-6 jaar,06.22.S.9522.SP.jpg,De Laar-West,De Laar,51.9477763,5.8629039
5.85301524076252,51.9514549916192,103,06.22.S.9527.TV,Trapveld,Gem.Arnhem/Cluster Openbare Ruimte,Stadsdeel 6,Sportlocatie,alle leeftijden,06.22.S.9527.TV.jpg,De Laar-West,De Laar,51.9514553,5.8530153
