FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkingen,symbol,se_anno_cad_data,gdb_geomattr_data,shape
trend_2013_50.11,703250,7,3250,12,51.26,39.26,-12.8,2016,- - 3 - 5 -,3,,,"POLYGON ((102635.54300000146 520483.84699999914, 103272.03700000048 520416.9479999989, 103245.90500000119 520168.31799999997, 102609.41099999845 520235.21599999815, 102635.54300000146 520483.84699999914))"
trend_2013_50.12,807175,8,7175,187,208.88,21.88,2.46,-,- - - - - -,1,,,"POLYGON ((93097.61100000143 482645.55700000003, 92985.24500000104 482695.5850000009, 93086.9290000014 482923.97199999914, 93199.29600000009 482873.94299999997, 93097.61100000143 482645.55700000003))"
trend_2013_50.13,807200,8,7200,190,212.83,22.83,1.6,-,- - - - - -,1,,,"POLYGON ((92995.61100000143 482414.55700000003, 92922.52800000086 482447.0949999988, 93024.21200000122 482675.4820000008, 93097.29500000179 482642.94299999997, 92995.61100000143 482414.55700000003))"
trend_2013_50.14,807225,8,7225,193,222.93,29.93,1.71,-,- - - - - -,1,,,"POLYGON ((92889.65100000054 482169.6559999995, 92810.94799999893 482203.063000001, 92908.63100000098 482433.19000000134, 92987.33399999887 482399.7820000015, 92889.65100000054 482169.6559999995))"
trend_2013_50.15,807250,8,7250,198,238.08,40.08,2.82,-,- - - - - -,1,,,"POLYGON ((92793.61100000143 481957.55700000003, 92664.80099999905 482014.9070000015, 92766.48600000143 482243.29300000146, 92895.29500000179 482185.94299999997, 92793.61100000143 481957.55700000003))"
trend_2013_50.16,807275,8,7275,207,247.85,40.85,2.88,-,- - - - - -,1,,,"POLYGON ((92687.65100000054 481711.6559999995, 92555.09800000116 481767.9210000001, 92652.7809999995 481998.0469999984, 92785.33300000057 481941.7820000015, 92687.65100000054 481711.6559999995))"
trend_2013_50.17,807300,8,7300,205,255.83,50.83,2.97,-,- - - - - -,1,,,"POLYGON ((92606.65100000054 481527.6559999995, 92469.95600000024 481585.6799999997, 92567.63800000027 481815.8060000017, 92704.33399999887 481757.7820000015, 92606.65100000054 481527.6559999995))"
trend_2013_50.18,807325,8,7325,211,255.27,44.27,3.79,-,- - - - - -,1,,,"POLYGON ((92511.40700000152 481352.02600000054, 92341.0859999992 481435.09699999914, 92450.67799999937 481659.7960000001, 92621 481576.7250000015, 92511.40700000152 481352.02600000054))"
trend_2013_50.19,807350,8,7350,202,246.65,44.65,2.46,-,- - - - - -,1,,,"POLYGON ((92401.40700000152 481127.02600000054, 92290.85500000045 481180.9450000003, 92400.44799999893 481405.64400000125, 92511 481351.7250000015, 92401.40700000152 481127.02600000054))"
trend_2013_50.20,807375,8,7375,201,241.6,40.6,2.03,-,- - - - - -,1,,,"POLYGON ((92298.40700000152 480916.02600000054, 92207.1790000014 480960.51999999955, 92316.77199999988 481185.2190000005, 92408 481140.72399999946, 92298.40700000152 480916.02600000054))"
trend_2013_50.21,807400,8,7400,199,231.42,32.42,1.44,-,- - - - - -,1,,,"POLYGON ((92181.40700000152 480678.02600000054, 92116.69299999997 480709.58900000155, 92226.28599999845 480934.2870000005, 92290.9990000017 480902.72399999946, 92181.40700000152 480678.02600000054))"
trend_2013_50.22,807425,8,7425,191,227.34,36.34,2.33,-,- - - - - -,1,,,"POLYGON ((92070.40700000152 480453.02600000054, 91965.69799999893 480504.09600000083, 92075.2899999991 480728.7950000018, 92180 480677.72399999946, 92070.40700000152 480453.02600000054))"
trend_2013_50.23,807450,8,7450,195,223.6,28.6,2.76,-,- - - - - -,1,,,"POLYGON ((91960.40700000152 480228.02600000054, 91836.37299999967 480288.5210000016, 91945.96599999815 480513.2190000005, 92070 480452.72399999946, 91960.40700000152 480228.02600000054))"
trend_2013_50.24,807475,8,7475,199,223.43,24.43,2.34,-,- - - - - -,1,,,"POLYGON ((91850.40700000152 480004.02600000054, 91745.24799999967 480055.31500000134, 91854.84099999815 480280.01300000027, 91959.9990000017 480228.72399999946, 91850.40700000152 480004.02600000054))"
trend_2013_50.25,807500,8,7500,212,224.31,12.31,2.31,-,- - - - - -,1,,,"POLYGON ((91740.40700000152 479778.02600000054, 91636.59600000083 479828.6579999998, 91746.18899999931 480053.35599999875, 91850 480002.72399999946, 91740.40700000152 479778.02600000054))"
trend_2013_50.26,807525,8,7525,203,218.72,15.72,1.32,-,- - - - - -,1,,,"POLYGON ((91630.40700000152 479553.02600000054, 91571.08700000122 479581.95800000057, 91680.6799999997 479806.6570000015, 91740 479777.72399999946, 91630.40700000152 479553.02600000054))"
trend_2013_50.27,807550,8,7550,196,226.93,30.93,3.33,-,- - - - - -,1,,,"POLYGON ((91526.24300000072 479345.6240000017, 91377.8909999989 479421.21400000155, 91491.38899999857 479643.96599999815, 91639.74100000039 479568.3759999983, 91526.24300000072 479345.6240000017))"
trend_2013_50.28,807575,8,7575,198,230.84,32.84,4.18,-,- - - - - -,1,,,"POLYGON ((91410.40700000152 479105.02600000054, 91222.55900000036 479196.64499999955, 91332.15199999884 479421.3440000005, 91520 479329.72399999946, 91410.40700000152 479105.02600000054))"
trend_2013_50.29,807600,8,7600,199,227.23,28.23,3.26,-,- - - - - -,1,,,"POLYGON ((91299.40700000152 478878.02600000054, 91152.90300000086 478949.48000000045, 91262.49599999934 479174.1790000014, 91408.9990000017 479102.72399999946, 91299.40700000152 478878.02600000054))"
trend_2013_50.30,807625,8,7625,189,235.72,46.72,4.81,-,- - - - - -,1,,,"POLYGON ((91189.4059999995 478653.02600000054, 90973.24700000137 478758.4539999999, 91082.83900000155 478983.15300000086, 91298.9990000017 478877.7250000015, 91189.4059999995 478653.02600000054))"
trend_2013_50.31,807650,8,7650,197,246.2,49.2,5.84,-,- - - - - -,1,,,"POLYGON ((91079.40700000152 478429.02600000054, 90816.95899999887 478557.0309999995, 90926.55200000107 478781.7289999984, 91189 478653.7250000015, 91079.40700000152 478429.02600000054))"
trend_2013_50.32,200820,2,820,321,734.71,413.71,-3.38,>2023,- - - - - -,3,,,"POLYGON ((209813.00600000098 613871.5379999988, 209824.7950000018 613702.9499999993, 209625.28200000152 613688.9990000017, 209613.49399999902 613857.5870000012, 209813.00600000098 613871.5379999988))"
trend_2013_50.33,200840,2,840,322,772.49,450.49,0.95,-,- - - - - -,1,,,"POLYGON ((209812.49399999902 613871.5870000012, 209809.1799999997 613918.9719999991, 210008.69299999997 613932.9230000004, 210012.00600000098 613885.5379999988, 209812.49399999902 613871.5870000012))"
trend_2013_50.34,200860,2,860,309,786.06,477.06,2.35,-,- - - - - -,1,,,"POLYGON ((209998.22399999946 613883.4719999991, 209987.9840000011 614000.5249999985, 210187.22199999914 614017.9560000002, 210197.46299999952 613900.9030000009, 209998.22399999946 613883.4719999991))"
trend_2013_50.35,200880,2,880,296,808.79,512.79,5.64,-,- - - - - -,1,,,"POLYGON ((210197.22399999946 613897.4719999991, 210172.64600000158 614178.3990000002, 210371.88500000164 614195.8299999982, 210396.46299999952 613914.9030000009, 210197.22399999946 613897.4719999991))"
trend_2013_50.36,200900,2,900,302,817.44,515.44,5.92,-,- - - - - -,1,,,"POLYGON ((210412.49300000072 613914.5870000012, 210391.84600000083 614209.8660000004, 210591.3590000011 614223.8170000017, 210612.00600000098 613928.5379999988, 210412.49300000072 613914.5870000012))"
trend_2013_50.37,602051,6,2051,350,392.49,42.49,0.71,-,- - - - 5 -,1,,,"POLYGON ((112287.61100000143 569393.3729999997, 112257.50499999896 569412.1849999987, 112358.19000000134 569573.3139999993, 112388.29600000009 569554.5020000003, 112287.61100000143 569393.3729999997))"
trend_2013_50.38,602071,6,2071,358,389.59,31.59,0.26,-,- - - - 5 -,1,,,"POLYGON ((112395.61100000143 569561.3729999997, 112384.5859999992 569568.2619999982, 112485.27100000158 569729.3909999989, 112496.29500000179 569722.5020000003, 112395.61100000143 569561.3729999997))"
trend_2013_50.39,602091,6,2091,355,389.06,34.06,-0.52,>2023,- - - - 5 -,3,,,"POLYGON ((112604.29600000009 569891.5020000003, 112626.34499999881 569877.7239999995, 112525.66000000015 569716.5949999988, 112503.61100000143 569730.3729999997, 112604.29600000009 569891.5020000003))"
trend_2013_50.40,602111,6,2111,350,407.71,57.71,1.52,-,- - - - 5 -,1,,,"POLYGON ((112611.61100000143 569898.3729999997, 112547.15900000185 569938.6469999999, 112647.8440000005 570099.7760000005, 112712.29500000179 570059.5020000003, 112611.61100000143 569898.3729999997))"
trend_2013_50.41,602131,6,2131,355,425.72,70.72,4.59,-,- - - - - -,1,,,"POLYGON ((112718.61100000143 570067.3729999997, 112523.9840000011 570188.9899999984, 112624.66899999976 570350.118999999, 112819.29600000009 570228.5020000003, 112718.61100000143 570067.3729999997))"
trend_2013_50.42,602151,6,2151,355,429.05,74.05,5.09,-,- - - - - -,1,,,"POLYGON ((112826.61100000143 570235.3729999997, 112610.78200000152 570370.2380000018, 112711.46700000018 570531.3669999987, 112927.29600000009 570396.5020000003, 112826.61100000143 570235.3729999997))"
trend_2013_50.43,602171,6,2171,338,424.64,86.64,4.95,-,- - - - - -,1,,,"POLYGON ((112934.61100000143 570403.3729999997, 112724.7190000005 570534.5280000009, 112825.40399999917 570695.6570000015, 113035.29600000009 570564.5020000003, 112934.61100000143 570403.3729999997))"
trend_2013_50.44,602191,6,2191,338,422.29,84.29,4.08,-,- - - - - -,1,,,"POLYGON ((113042.61100000143 570572.3729999997, 112869.6090000011 570680.4770000018, 112970.29399999976 570841.6059999987, 113143.29600000009 570733.5020000003, 113042.61100000143 570572.3729999997))"
trend_2013_50.45,602211,6,2211,337,417.84,80.84,3.82,-,- - - - - -,1,,,"POLYGON ((113149.61100000143 570740.3729999997, 112987.63399999961 570841.5870000012, 113088.31799999997 571002.7170000002, 113250.29600000009 570901.5020000003, 113149.61100000143 570740.3729999997))"
trend_2013_50.46,602231,6,2231,333,420.48,87.48,4.48,-,- - - - - -,1,,,"POLYGON ((113257.61100000143 570909.3729999997, 113067.64799999818 571028.0749999993, 113168.33300000057 571189.2039999999, 113358.29600000009 571070.5020000003, 113257.61100000143 570909.3729999997))"
trend_2013_50.47,602251,6,2251,331,418.5,87.5,4.23,-,- - - - - -,1,,,"POLYGON ((113365.61100000143 571077.3729999997, 113186.2490000017 571189.4510000013, 113286.93400000036 571350.5799999982, 113466.29600000009 571238.5020000003, 113365.61100000143 571077.3729999997))"
trend_2013_50.48,602271,6,2271,324,402.8,78.8,3.16,-,- - - - - -,1,,,"POLYGON ((113473.61100000143 571246.3729999997, 113339.61899999902 571330.1000000015, 113440.3040000014 571491.2289999984, 113574.29500000179 571407.5020000003, 113473.61100000143 571246.3729999997))"
trend_2013_50.49,602291,6,2291,319,365.55,46.55,0.24,-,- - - - - -,1,,,"POLYGON ((113580.61100000143 571414.3729999997, 113570.43400000036 571420.7320000008, 113671.11899999902 571581.8610000014, 113681.29500000179 571575.5020000003, 113580.61100000143 571414.3729999997))"
trend_2013_50.50,602300,6,2300,323,354.63,31.63,0.51,-,- - - - - -,1,,,"POLYGON ((113629.61100000143 571490.3729999997, 113607.98600000143 571503.8859999999, 113708.67000000179 571665.0150000006, 113730.29600000009 571651.5020000003, 113629.61100000143 571490.3729999997))"
trend_2013_50.51,602320,6,2320,308,339.08,31.08,0.24,-,- - - - - -,1,,,"POLYGON ((113737.61100000143 571658.3729999997, 113727.43400000036 571664.7320000008, 113828.11899999902 571825.8610000014, 113838.29500000179 571819.5020000003, 113737.61100000143 571658.3729999997))"
trend_2013_50.52,602340,6,2340,295,322.04,27.04,0.63,-,- - - - - -,1,,,"POLYGON ((113844.61100000143 571827.3729999997, 113817.89699999988 571844.0650000013, 113918.58199999854 572005.1950000003, 113945.29500000179 571988.5020000003, 113844.61100000143 571827.3729999997))"
trend_2013_50.53,602360,6,2360,280,289.83,9.83,-2.24,2017,- - - - - -,3,,,"POLYGON ((114053.29500000179 572156.5020000003, 114148.27699999884 572097.1510000005, 114047.59200000018 571936.0219999999, 113952.61100000143 571995.3729999997, 114053.29500000179 572156.5020000003))"
trend_2013_50.54,602380,6,2380,268,282.72,14.72,-1.4,2023,- - - - - -,3,,,"POLYGON ((114161.29500000179 572325.5020000003, 114220.65900000185 572288.4079999998, 114119.97399999946 572127.2789999992, 114060.61100000143 572164.3729999997, 114161.29500000179 572325.5020000003))"
trend_2013_50.55,602400,6,2400,257,274.53,17.53,-1.5,>2023,- - - - - -,3,,,"POLYGON ((114269.29500000179 572494.5020000003, 114332.89900000021 572454.7580000013, 114232.21499999985 572293.6290000007, 114168.61100000143 572333.3729999997, 114269.29500000179 572494.5020000003))"
trend_2013_50.56,602420,6,2420,262,254.39,-7.61,-4.11,-,1 - - - - -,4,,,"POLYGON ((114377.29500000179 572663.5020000003, 114551.56899999827 572554.6039999984, 114450.88399999961 572393.4750000015, 114276.61100000143 572502.3729999997, 114377.29500000179 572663.5020000003))"
trend_2013_50.57,602440,6,2440,253,242.53,-10.47,-4.82,-,1 - - - - -,4,,,"POLYGON ((114485.29600000009 572831.5020000003, 114689.67500000075 572703.7919999994, 114588.98999999836 572542.6620000005, 114384.61100000143 572670.3729999997, 114485.29600000009 572831.5020000003))"
trend_2013_50.58,602460,6,2460,244,218.75,-25.25,-6.75,-,1 - - - - -,4,,,"POLYGON ((114593.29500000179 573000.5020000003, 114879.51199999824 572821.6539999992, 114778.82699999958 572660.5249999985, 114492.61100000143 572839.3729999997, 114593.29500000179 573000.5020000003))"
trend_2013_50.59,602480,6,2480,208,183.55,-24.45,-8.7,-,1 - - - - -,4,,,"POLYGON ((114701.29600000009 573168.5020000003, 115070.1959999986 572937.9869999997, 114969.51199999824 572776.8579999991, 114600.61100000143 573007.3729999997, 114701.29600000009 573168.5020000003))"
trend_2013_50.60,602540,6,2540,263,263.95,0.95,0.2,-,- - - - - -,1,,,"POLYGON ((114924.61100000143 573514.3729999997, 114916.12999999896 573519.6719999984, 115016.81500000134 573680.800999999, 115025.29500000179 573675.5020000003, 114924.61100000143 573514.3729999997))"
trend_2013_50.61,602560,6,2560,281,262.34,-18.66,-2.39,-,1 - - - - -,4,,,"POLYGON ((115132.29600000009 573843.5020000003, 115233.63800000027 573780.1770000011, 115132.95300000161 573619.0480000004, 115031.61100000143 573682.3729999997, 115132.29600000009 573843.5020000003))"
trend_2013_50.62,602580,6,2580,276,280.49,4.49,-0.95,2017,- - - - - -,3,,,"POLYGON ((115240.29500000179 574012.5020000003, 115280.57800000161 573987.3310000002, 115179.89299999923 573826.2019999996, 115139.61100000143 573851.3729999997, 115240.29500000179 574012.5020000003))"
trend_2013_50.63,602600,6,2600,283,308.64,25.64,0.45,-,- - - - 5 -,1,,,"POLYGON ((115248.61100000143 574021.3729999997, 115229.53000000119 574033.2960000001, 115330.21499999985 574194.425999999, 115349.29500000179 574182.5020000003, 115248.61100000143 574021.3729999997))"
trend_2013_50.64,602620,6,2620,282,338.17,56.17,2.77,-,- - - - 5 -,1,,,"POLYGON ((115356.61100000143 574190.3729999997, 115239.1559999995 574263.7670000009, 115339.84099999815 574424.8960000016, 115457.29500000179 574351.5020000003, 115356.61100000143 574190.3729999997))"
trend_2013_50.65,602640,6,2640,286,375.16,89.16,6.3,-,- - - - 5 -,1,,,"POLYGON ((115464.61100000143 574358.3729999997, 115197.47599999979 574525.2969999984, 115298.16000000015 574686.425999999, 115565.29500000179 574519.5020000003, 115464.61100000143 574358.3729999997))"
trend_2013_50.66,703075,7,3075,-85,-12.35,72.65,-0.48,>2023,- - - - - -,3,,,"POLYGON ((102839.0309999995 522212.16699999943, 102862.85200000182 522209.2419999987, 102839.69700000063 522020.6579999998, 102815.8759999983 522023.58300000057, 102839.0309999995 522212.16699999943))"
trend_2013_50.67,703100,7,3100,-67,-9.01,57.99,2.81,-,- - 3 - 5 -,1,,,"POLYGON ((102786.8759999983 521775.58300000057, 102647.42300000042 521792.70600000024, 102670.57800000161 521981.2899999991, 102810.0309999995 521964.16699999943, 102786.8759999983 521775.58300000057))"
trend_2013_50.68,703125,7,3125,-53,11.57,64.57,1.96,-,- - 3 - 5 -,1,,,"POLYGON ((102757.8759999983 521528.58300000057, 102660.60599999875 521540.52600000054, 102683.76099999994 521729.1099999994, 102781.0309999995 521717.16699999943, 102757.8759999983 521528.58300000057))"
trend_2013_50.69,1300267,13,267,121,158.11,37.11,-3.25,>2023,- - 3 - - -,3,,,"POLYGON ((45122.43100000173 419297.3139999993, 45091.425000000745 419137.80000000075, 44944.1799999997 419166.4210000001, 44975.18699999899 419325.9360000007, 45122.43100000173 419297.3139999993))"
trend_2013_50.70,1300284,13,284,109,151.82,42.82,-2.88,>2023,- - 3 - - -,3,,,"POLYGON ((44952.4299999997 419329.3139999993, 44924.95399999991 419187.9600000009, 44777.710000000894 419216.58100000024, 44805.18699999899 419357.93499999866, 44952.4299999997 419329.3139999993))"
trend_2013_50.71,1300301,13,301,77,144.59,67.59,-1.77,>2023,- - 3 - - -,3,,,"POLYGON ((44782.43100000173 419362.3139999993, 44765.54399999976 419275.44000000134, 44618.300000000745 419304.061999999, 44635.18699999899 419390.9360000007, 44782.43100000173 419362.3139999993))"
trend_2013_50.72,1300319,13,319,30,103.95,73.95,0.2,-,- - 3 - - -,1,,,"POLYGON ((44356.44200000167 419430.72399999946, 44357.31300000101 419440.6860000007, 44506.74199999869 419427.61300000176, 44505.870999999344 419417.65100000054, 44356.44200000167 419430.72399999946))"
trend_2013_50.73,1300337,13,337,4,86.58,82.58,0.51,-,- - 3 - - -,1,,,"POLYGON ((44002.129000000656 419424.65100000054, 43999.90700000152 419450.0540000014, 44149.335999999195 419463.1270000003, 44151.55900000036 419437.72399999946, 44002.129000000656 419424.65100000054))"
trend_2013_50.74,1300357,13,357,31,92.61,61.61,-0.39,>2023,- - 3 - - -,3,,,"POLYGON ((43961.55799999833 419423.72399999946, 43963.25800000131 419404.2980000004, 43813.82899999991 419391.2250000015, 43812.129000000656 419410.65100000054, 43961.55799999833 419423.72399999946))"
trend_2013_50.75,1300377,13,377,73,86.68,13.68,-8.44,2014,- - 3 - - -,3,,,"POLYGON ((43761.55799999833 419409.72399999946, 43798.33799999952 418989.3299999982, 43648.90900000185 418976.256000001, 43612.129000000656 419396.65100000054, 43761.55799999833 419409.72399999946))"
trend_2013_50.76,1300397,13,397,98,97.05,-0.95,-7.24,-,1 - 3 - - -,4,,,"POLYGON ((43562.55799999833 419395.72399999946, 43594.1090000011 419035.1020000018, 43444.6790000014 419022.02899999917, 43413.129000000656 419382.65100000054, 43562.55799999833 419395.72399999946))"
trend_2013_50.77,1300417,13,417,102,103.86,1.86,-4.14,-,- - 3 - - -,3,,,"POLYGON ((43362.55799999833 419380.7250000015, 43380.59899999946 419174.51199999824, 43231.17000000179 419161.4389999993, 43213.129000000656 419367.65100000054, 43362.55799999833 419380.7250000015))"
trend_2013_50.78,1300437,13,437,81,89.89,8.89,-3.07,2015,- - 3 - - -,3,,,"POLYGON ((43162.55799999833 419365.72399999946, 43175.93699999899 419212.80900000036, 43026.506999999285 419199.7349999994, 43013.129000000656 419352.65100000054, 43162.55799999833 419365.72399999946))"
trend_2013_50.79,1300454,13,454,75,93.72,18.72,-2.05,2022,- - 3 - - -,3,,,"POLYGON ((42700.93299999833 419284.2829999998, 42739.33100000024 419189.2470000014, 42600.25299999863 419133.0560000017, 42561.85599999875 419228.0920000002, 42700.93299999833 419284.2829999998))"
trend_2013_50.80,1300469,13,469,88,117.35,29.35,-2.94,2022,- - 3 - - -,3,,,"POLYGON ((42560.93299999833 419228.2829999998, 42616 419091.98699999973, 42476.92300000042 419035.7960000001, 42421.85599999875 419172.0920000002, 42560.93299999833 419228.2829999998))"
trend_2013_50.81,1300484,13,484,99,128.41,29.41,2.65,-,- - - - - -,1,,,"POLYGON ((42282.85599999875 419116.0920000002, 42233.221000000834 419238.9439999983, 42372.29800000042 419295.13500000164, 42421.93400000036 419172.2829999998, 42282.85599999875 419116.0920000002))"
trend_2013_50.82,1300499,13,499,109,139.65,30.65,1.04,-,- - - - - -,1,,,"POLYGON ((42142.85599999875 419060.0920000002, 42123.3759999983 419108.3060000017, 42262.45399999991 419164.4970000014, 42281.93299999833 419116.2829999998, 42142.85599999875 419060.0920000002))"
trend_2013_50.83,1300514,13,514,126,159.12,33.12,1.49,-,- - - - - -,1,,,"POLYGON ((42003.85599999875 419004.0920000002, 41975.94799999893 419073.16699999943, 42115.02499999851 419129.3579999991, 42142.93400000036 419060.2829999998, 42003.85599999875 419004.0920000002))"
trend_2013_50.84,1300529,13,529,120,178.58,58.58,1.93,-,- - - - - -,1,,,"POLYGON ((41863.85599999875 418948.0920000002, 41827.70600000024 419037.56599999964, 41966.78400000185 419093.756000001, 42002.93299999833 419004.2829999998, 41863.85599999875 418948.0920000002))"
trend_2013_50.85,1300544,13,544,120,185.94,65.94,1.22,-,- - - - - -,1,,,"POLYGON ((41723.85599999875 418893.0920000002, 41701.00499999896 418949.6499999985, 41840.08199999854 419005.84099999815, 41862.93400000036 418949.2829999998, 41723.85599999875 418893.0920000002))"
trend_2013_50.86,1300559,13,559,125,187.26,62.26,0.18,-,- - - - - -,1,,,"POLYGON ((41584.85599999875 418837.0920000002, 41581.484999999404 418845.436999999, 41720.56199999899 418901.6279999986, 41723.93400000036 418893.2829999998, 41584.85599999875 418837.0920000002))"
trend_2013_50.87,1300574,13,574,125,184.54,59.54,-1.33,>2023,- - - - - -,3,,,"POLYGON ((41584.93299999833 418837.2829999998, 41609.84499999881 418775.6259999983, 41470.767000000924 418719.43400000036, 41445.85599999875 418781.0920000002, 41584.93299999833 418837.2829999998))"
trend_2013_50.88,1300589,13,589,125,181.05,56.05,-2.83,>2023,- - - - - -,3,,,"POLYGON ((41444.93400000036 418781.2829999998, 41497.94099999964 418650.0870000012, 41358.86300000176 418593.8960000016, 41305.85599999875 418725.0920000002, 41444.93400000036 418781.2829999998))"
trend_2013_50.89,1300604,13,604,125,170.4,45.4,-4.2,2023,- - - - - -,3,,,"POLYGON ((41376.313999999315 418750.23900000006, 41441.20699999854 418550.5170000009, 41298.54899999872 418504.1649999991, 41233.65500000119 418703.88699999824, 41376.313999999315 418750.23900000006))"
trend_2013_50.90,1300619,13,619,120,159.15,39.15,-4.72,2021,- - - - - -,3,,,"POLYGON ((41233.313999999315 418703.23900000006, 41306.24199999869 418478.7899999991, 41163.583000000566 418432.436999999, 41090.65500000119 418656.88599999994, 41233.313999999315 418703.23900000006))"
trend_2013_50.91,1300634,13,634,110,160.87,50.87,-3.75,>2023,- - - - - -,3,,,"POLYGON ((41091.31300000101 418656.23900000006, 41149.254000000656 418477.91600000113, 41006.596000000834 418431.563000001, 40948.65500000119 418609.88599999994, 41091.31300000101 418656.23900000006))"
trend_2013_50.92,1300649,13,649,110,166.94,56.94,1.6,-,- - - - - -,1,,,"POLYGON ((40806.65500000119 418561.88699999824, 40781.93400000036 418637.97100000083, 40924.59299999848 418684.3229999989, 40949.313999999315 418608.23900000006, 40806.65500000119 418561.88699999824))"
trend_2013_50.93,1300664,13,664,100,166.68,66.68,0.93,-,- - - - - -,1,,,"POLYGON ((40663.65500000119 418514.88599999994, 40649.28599999845 418559.1099999994, 40791.9450000003 418605.4629999995, 40806.313999999315 418561.23900000006, 40663.65500000119 418514.88599999994))"
trend_2013_50.94,1300679,13,679,85,162.81,77.81,0.24,-,- - - - - -,1,,,"POLYGON ((40521.65500000119 418467.88599999994, 40517.947000000626 418479.2989999987, 40660.60599999875 418525.65199999884, 40664.313999999315 418514.23900000006, 40521.65500000119 418467.88599999994))"
trend_2013_50.95,1300694,13,694,80,165.99,85.99,0.69,-,- - - - - -,1,,,"POLYGON ((40378.65500000119 418420.88599999994, 40367.99399999902 418453.6979999989, 40510.653000000864 418500.05000000075, 40521.313999999315 418467.23900000006, 40378.65500000119 418420.88599999994))"
trend_2013_50.96,1300710,13,710,70,172.66,102.66,1.42,-,- - - - - -,1,,,"POLYGON ((40227.65500000119 418369.88599999994, 40205.71499999985 418437.4120000005, 40348.37299999967 418483.76399999857, 40370.313999999315 418416.23900000006, 40227.65500000119 418369.88599999994))"
trend_2013_50.97,1300726,13,726,65,177.85,112.85,0.5,-,- - - - - -,1,,,"POLYGON ((40074.65500000119 418319.88699999824, 40066.9299999997 418343.6629999988, 40209.58799999952 418390.0159999989, 40217.313999999315 418366.23900000006, 40074.65500000119 418319.88699999824))"
trend_2013_50.98,1300742,13,742,70,188.11,118.11,0.43,-,- - - - - -,1,,,"POLYGON ((39907.51999999955 418262.11400000006, 39900.51999999955 418282.44200000167, 40042.34800000116 418331.27800000086, 40049.34800000116 418310.94900000095, 39907.51999999955 418262.11400000006))"
trend_2013_50.99,400160,4,160,500,521.28,21.28,-5.92,2016,- - - - - -,3,,,"POLYGON ((139828.90300000086 598529.5329999998, 140052.2969999984 598335.3399999999, 139921.0850000009 598184.3979999982, 139697.69099999964 598378.5909999982, 139828.90300000086 598529.5329999998))"
