UNIEKNUMMER;REGISTRATIENR;DOSSIERNR;TYPEKODE;TYPE_OMSCHRIJVING;AARDAANVRKODE;AARDAANVRAAG_OMSCHRIJVING;OMSCHRIJVING;STADSDEELKANTOOR;STATUS;DATUM_INDIENING;DATUM_INGETROKKEN;DATUM_BESCHIKKING;DATUM_EINDE;ADRESNR;ID;STRAATNAAM;STRAATCODE;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GELDIG_VANAF;GELDIG_TM;X;Y;LONG;LAT
418241297;4186814;00072DHV15;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);restaurant Ourika;Openbare Orde en Veiligheid;Verleend;2015-03-13;;2015-06-04;;1003117;970600;Stationsweg;17140;142;;;2515 BS;2013-07-03;;81928.16;454188.07;4.321414346908556;52.071151514094396
948609065;4186640;00102APV15;APV;APV vergunning art. 2.28;AP2;Apv cat. 2 a dag/avondhoreca (open karakter);restaurant Ourika (ondernemer ziet af van vergunningen en gaat verder als meldingsplichtige horeca);Openbare Orde en Veiligheid;Verleend;2015-03-17;;2015-06-04;;1003117;970600;Stationsweg;17140;142;;;2515 BS;2013-07-03;;81928.16;454188.07;4.321414346908556;52.071151514094396
744279961;4104005;00288DHV12;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);restaurant Veggies on Fire;Bestuurszaken;Verleend;2012-10-15;;2013-02-04;;86919;942644;Beeklaan;01340;385;;;2562 AZ;2010-10-26;;78941.146;455047.152;4.277663468024118;52.07846964381833
76065801;4104003;00305APV12;APV;APV vergunning art. 2.28;AP1;Apv cat. 1 daghoreca (tussen 7.00-19.00 uur);restaurant Veggies on Fire;Bestuurszaken;Verleend;2012-10-15;;2013-02-04;;86919;942644;Beeklaan;01340;385;;;2562 AZ;2010-10-26;;78941.146;455047.152;4.277663468024118;52.07846964381833
27969989;4208263;00351NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 24 op 25 oktober 2015 tot 06.00 uur;Openbare Orde en Veiligheid;Verleend;2015-10-08;;2015-10-16;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
746411772;4181698;00040NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 14 op 15 februari 2015 tot 06:00 uur;Openbare Orde en Veiligheid;Verleend;2015-02-02;;2015-02-11;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
831543616;4191439;00169NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 30 op 31 mei 2015 tot 05:30;Openbare Orde en Veiligheid;Verleend;2015-04-27;;2015-05-22;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
518240447;4161000;00257NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 28 op 29 juni 2014 tot 06:00 uur;Openbare Orde en Veiligheid;Verleend;2014-06-15;;2014-06-26;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
29409403;4163585;00294NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 26 op 27 juli 2014 tot 05:30 uur;Openbare Orde en Veiligheid;Verleend;2014-07-13;;2014-07-17;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
875993612;4203953;00298NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 26 op 27 september 2015 tot 06.00 uur;Openbare Orde en Veiligheid;Verleend;2015-08-25;;2015-09-18;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
43317636;4188808;00131NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 25 op 26 april 2015 tot 06:00 uur;Openbare Orde en Veiligheid;Verleend;2015-04-02;;2015-04-13;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
722109401;4199257;00267NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 25 op 26 juli 2015 tot 06.00 uur;Openbare Orde en Veiligheid;Verleend;2015-07-10;;2015-07-20;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
277443652;4313897;00173DHV18;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);restaurant Nolenshage;Bestuurszaken;Verleend;2018-05-22;;2018-09-06;;1001344;960887;Mgr. Nolenslaan;12110;22;;;2555 XZ;2011-05-12;;76740.688;453407.724;4.2459452908942215;52.063430030755256
269132718;4388670;00295DHV19;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);lunchroom Club Vers;Bestuurszaken;Verleend;2019-09-30;;2019-12-20;;1003101;970766;Stationsweg;17140;136;A;;2515 BS;2013-07-03;;81903.588;454220.308;4.321049107582541;52.071437988584755
403939305;4388667;00485APV19;APV;APV vergunning art. 2.28;AP1;Apv cat. 1 daghoreca (tussen 7.00-19.00 uur);lunchroom Club Vers;Bestuurszaken;Verleend;2019-09-30;;2019-12-20;;1003101;970766;Stationsweg;17140;136;A;;2515 BS;2013-07-03;;81903.588;454220.308;4.321049107582541;52.071437988584755
373662286;4285105;00451APV17;APV;APV vergunning art. 2.28;AP2;Apv cat. 2 a dag/avondhoreca (open karakter);Vispaleis;Openbare Orde en Veiligheid;Verleend;2017-09-13;;2017-11-22;;1016074;972194;Dr. Lelykade;04040;28;K;;;2013-10-08;;78604.879;457400.711;4.272231583667661;52.09957397391208
345939449;4293929;00382DHV17;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);lunchroom De Kamer Hiernaast;Openbare Orde en Veiligheid;Verleend;2017-10-26;;2018-01-18;;93190;944972;Anna Paulownaplein;00650;13;;;2518 BK;2010-10-26;;80487.765;455704.181;4.300077955618951;52.08458450081209
632014988;4293928;00580APV17;APV;APV vergunning art. 2.28;AP1;Apv cat. 1 daghoreca (tussen 7.00-19.00 uur);lunchroom De Kamer Hiernaast;Openbare Orde en Veiligheid;Verleend;2017-10-26;;2018-01-18;;93190;944972;Anna Paulownaplein;00650;13;;;2518 BK;2010-10-26;;80487.765;455704.181;4.300077955618951;52.08458450081209
210767208;4317680;00038APW13;APV;APV vergunning art. 2.28;AP1;Apv cat. 1 daghoreca (tussen 7.00-19.00 uur);coffeeshop Blue White  ;Bestuurszaken;Verleend;2018-06-26;;2019-09-23;;207249;948268;Bosschestraat;02200;63;;;2587 HC;2010-10-26;;79762.275;458740.394;4.288824681958611;52.11177185378007
494219913;4119138;00038APW13;APW;Wijziging Apv vergunning art. 57;AP1;Apv cat. 1 daghoreca (tussen 7.00-19.00 uur);coffeeshop Blue White  ;Openbare Orde en Veiligheid;Verleend;2013-03-18;;2017-09-27;;207249;948268;Bosschestraat;02200;63;;;2587 HC;2010-10-26;;79762.275;458740.394;4.288824681958611;52.11177185378007
711822549;4310676;00137DHV18;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);restaurant Ramen Ohashi;Openbare Orde en Veiligheid;Verleend;2018-04-25;;2018-06-14;;159147;964491;Weimarstraat;19500;139;;;2562 GV;2010-10-26;;79158.257;454750.544;4.280896033560443;52.07583390145386
901247175;4310672;00223APV18;APV;APV vergunning art. 2.28;AP1;Apv cat. 1 daghoreca (tussen 7.00-19.00 uur);restaurant Ramen Ohashi;Openbare Orde en Veiligheid;Verleend;2018-04-25;;2018-06-14;;159147;964491;Weimarstraat;19500;139;;;2562 GV;2010-10-26;;79158.257;454750.544;4.280896033560443;52.07583390145386
445848798;4082361;00090APV12;APV;APV vergunning art. 2.28;AP1;Apv cat. 1 daghoreca (tussen 7.00-19.00 uur);Koffie- en Eetsalon 't Achterommetje;Bestuurszaken;Verleend;2012-03-20;;2012-09-14;;1012626;964495;Achterom;00170;71;;;2511 AH;2013-01-21;;81298.516;454952.115;4.312067205125928;52.07793438644959
533732499;4082375;00089DHV12;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);Koffie- en Eetsalon 't Achterommetje;Bestuurszaken;Verleend;2012-03-20;;2013-01-31;;1012626;964495;Achterom;00170;71;;;2511 AH;2013-01-21;;81298.516;454952.115;4.312067205125928;52.07793438644959
409106123;4154419;00157NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 26 op 27 april 2014 tot 03:30;Dossier Samengevoegd in Horecadossier;Verleend;2014-04-02;;2014-04-23;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
105790436;4155546;00189NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 29 op 30 april 2014 tot 04:30;Dossier Samengevoegd in Horecadossier;Verleend;2014-04-14;;2014-04-29;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
106116439;4173989;00405NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 5 op 6 december 2014 tot 04:30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2014-11-04;;2014-11-25;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
721538063;4191877;00172NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 16 op 17 mei 2015 tot 04:30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2015-04-30;;2015-05-11;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
50307577;4202886;00283NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 28 op 29 augustus 2015 tot 04:30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2015-08-12;;2015-08-20;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
520717333;4202910;00287NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 4 op 5 september 2015 tot 05:30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2015-08-12;;2015-09-01;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
207945454;4175537;00429NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 26 op 27 december 2014 tot 04:30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2014-11-25;;2014-12-12;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
436174639;4154417;00156NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 15 op 16 april 2014 tot 04:30;Dossier Samengevoegd in Horecadossier;Verleend;2014-03-31;;2014-04-15;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
931745982;4190423;00160NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 2 op 3 mei 2015 tot 04:30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2015-04-16;;2015-04-28;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
698155106;4199096;00257NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 24 op 25 juli 2015 tot 04.30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2015-07-06;;2015-07-16;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
176753773;4184010;00080NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 18 op 19 april 2015 tot 04:30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2015-02-19;;2015-04-03;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
330683941;4154709;00161NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 22 op 23 april 2014 tot 04:30;Dossier Samengevoegd in Horecadossier;Verleend;2014-04-07;;2014-04-17;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
964455834;4193941;00200NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 13 op 14 juni 2015 tot 04.30 uur;Dossier Samengevoegd in Horecadossier;Verleend;2015-05-18;;2015-06-03;;141498;964508;Dagelijkse Groenmarkt;06190;13;;;2513 AL;2010-10-26;;81080.836;454984.991;4.308885168788184;52.078200818597004
156487161;4222642;00097APV16;APV;APV vergunning art. 2.28;AP2;Apv cat. 2 a dag/avondhoreca (open karakter);koffiehuis Fes;Openbare Orde en Veiligheid;Verleend;2016-03-02;;2018-02-14;;184813;841076;Stationsweg;17140;116;;;2515 BR;2010-10-26;;81868.186;454269.377;4.320522320497058;52.071874288996405
22477101;4196350;00233NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 19 op 20 september 2015 tot 04.30 uur;Openbare Orde en Veiligheid;Verleend;2015-06-12;;2015-09-11;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
877908385;4196344;00232NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 8 op 9 augustus 2015 tot 04.30 uur;Openbare Orde en Veiligheid;Verleend;2015-06-12;;2015-08-03;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
70138601;4169795;00342NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 15 op 16 november 2014 tot 04:00 uur;Openbare Orde en Veiligheid;Verleend;2014-09-16;;2014-11-10;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
272837322;4179525;00012NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 14 op 15 maart 2015 tot 04:30 uur;Openbare Orde en Veiligheid;Verleend;2015-01-09;;2015-03-10;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
61643975;4185194;00090NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 2 op 3 mei 2015 tot 04:00 uur;Openbare Orde en Veiligheid;Verleend;2015-03-03;;2015-04-30;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
91744158;4178519;00008NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 7 op 8 februari 2015 tot 04:30 uur;Openbare Orde en Veiligheid;Verleend;2015-01-06;;2015-02-06;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
162236456;4190582;00161NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 6 op 7 juni 2015 tot 04.00 uur;Openbare Orde en Veiligheid;Verleend;2015-04-06;;2015-06-05;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
609127916;4193961;00204NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 18 op 19 juli 2015 tot 04.30 uur;Openbare Orde en Veiligheid;Verleend;2015-05-15;;2015-07-13;;1004589;960965;Strandweg;17370;3;;11;2586 JK;2012-09-18;;77960.767;457460.586;4.262819078581718;52.10002273554731
724693878;4369555;00143DHV19;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);restaurant woonzorgcentrum Respect Wonen Zorg Welzijn (Quintus);Bestuurszaken;Verleend;2019-07-24;;2019-07-29;;1006333;960967;Nectarinestraat;21178;11;;;2552 LZ;2012-09-18;;76909.634;452999.396;4.24850195293366;52.05978437663206
36109808;4356700;00143DHV19;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);restaurant woonzorgcentrum Respect Wonen Zorg Welzijn (Quintus);Bestuurszaken;Verleend;2019-04-24;;2019-07-11;;1006333;960967;Nectarinestraat;21178;11;;;2552 LZ;2012-09-18;;76909.634;452999.396;4.24850195293366;52.05978437663206
717359472;4182136;00047NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 14 op 15 februari 2015 tot 06:00 uur;Openbare Orde en Veiligheid;Verleend;2015-02-03;;2015-02-13;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
968967986;4175053;00422NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 28 op 29 november 2014 tot 06:00;Openbare Orde en Veiligheid;Verleend;2014-11-19;;2014-11-25;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
771276543;4183554;00075NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 28 februari op 1 maart 2015 tot 05:00 uur;Openbare Orde en Veiligheid;Verleend;2015-02-17;;2015-02-24;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
328862247;4232492;00237APV16;APV;APV vergunning art. 2.28;AP2;Apv cat. 2 a dag/avondhoreca (open karakter);café-restaurant The Springbok Bar;Openbare Orde en Veiligheid;Verleend;2016-06-07;;2016-09-08;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
942022233;4221625;00064NOS16;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 27 op 28 februari 2016 tot 05.00 uur;Openbare Orde en Veiligheid;Verleend;2016-02-18;;2016-02-25;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
859965976;4154410;00153NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 17 op 18 mei 2014 tot 06:00;Openbare Orde en Veiligheid;Verleend;2014-04-01;;2014-05-13;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
771774813;4155776;00192NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 16 op 17 mei 2014 tot 06:00;Openbare Orde en Veiligheid;Verleend;2014-04-15;;2014-05-13;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
98845713;4232493;00139DHV16;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);café-restaurant The Springbok Bar;Openbare Orde en Veiligheid;Verleend;2016-06-07;;2016-09-08;;1005282;960977;Noordeinde;12840;163;;;2514 GG;2012-09-18;;80790.371;455590.973;4.304516817501437;52.0836077754145
516259679;4165840;00207DHV14;DHV;Drank- en horeca vergunning;DHA;Drank- en horeca vergunning a (horecabedrijf);Woonzorgcentrum Ametisthorst;Openbare Orde en Veiligheid;Verleend;2014-08-05;;2015-01-12;;1017553;974630;Ametisthorst;00520;9;;;2592 HD;2013-12-18;;84529.509;456691.443;4.358833114089278;52.09398608719053
806185591;4158008;00226NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 24 op 25 mei 2014 tot 05:30;Openbare Orde en Veiligheid;Verleend;2014-05-09;;2014-05-15;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
593889284;4154720;00163NOS14;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 19 op 20 april 2014 tot 05:30;Openbare Orde en Veiligheid;Verleend;2014-04-05;;2014-04-15;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
823871827;4227082;00128NOS16;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 23 op 24 april 2016 tot 06.00 uur;Openbare Orde en Veiligheid;Verleend;2016-04-12;;2016-04-21;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
289266472;4229130;00146NOS16;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 14 op 15 mei 2016 tot 06.00 uur;Openbare Orde en Veiligheid;Verleend;2016-05-02;;2016-05-12;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
296566999;4221553;00063NOS16;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 5 op 6 maart 2016 tot 06.00 uur;Openbare Orde en Veiligheid;Verleend;2016-02-15;;2016-02-26;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
941202479;4201577;00277NOS15;NOS;Nachtontheffing Sluitingstijden;NOE;Nachtontheffing Eenmalig;in de nacht van 15 op 16 augustus 2015 tot 06.00 uur;Openbare Orde en Veiligheid;Verleend;2015-08-03;;2015-08-07;;205138;944894;Beeklaan;01340;99;;;2562 AC;2010-10-26;;79269.3;454405.734;4.282592059681452;52.072750392928626
