objectid;shape_area;shape_len;jaaraanleg;jaaraanlegonzekerheid;jaarsloop;jaarslooponzekerheid;geo_shape;geo_point_2d
577;1485.893728;166.783558258643;1980;0;;0;"{""coordinates"": [[[5.445041859385835, 51.41374224242049], [5.444680105056622, 51.41369061101922], [5.444614341778672, 51.41383857947927], [5.444481365244993, 51.41419416598603], [5.444818895929603, 51.41425221894804], [5.444826708806526, 51.41424676792542], [5.445041859385835, 51.41374224242049]]], ""type"": ""Polygon""}";51.4139676908813, 5.4447565297070595
578;4881.779164;276.886641110899;1980;0;;0;"{""coordinates"": [[[5.444076932115502, 51.415698523911814], [5.444103967214402, 51.41568353551265], [5.444122429030108, 51.415652443564525], [5.4443027097138295, 51.4151621476479], [5.444283829464092, 51.415145851428456], [5.443952455770796, 51.415096225317576], [5.443857391566454, 51.41508198865929], [5.443266232151354, 51.414993458025975], [5.4432430536930525, 51.41500005791867], [5.443213675247792, 51.415073195120556], [5.443198183446086, 51.415111755101414], [5.443050357960854, 51.41547970657645], [5.4430277743976045, 51.415549685432566], [5.44345660110878, 51.41561301974115], [5.443541357281902, 51.41562553589254], [5.443616696143962, 51.415636663306145], [5.443738819939425, 51.41565469820549], [5.444048630071336, 51.41570045235031], [5.444076932115502, 51.415698523911814]]], ""type"": ""Polygon""}";51.415349708255384, 5.443668684501938
585;5672.438849;291.090780620489;1980;0;;0;"{""coordinates"": [[[5.437774206801204, 51.41871363725538], [5.437808118551217, 51.41863482764546], [5.437821425113924, 51.418603900760004], [5.437823518760763, 51.41853441728277], [5.437709920733421, 51.418418063191865], [5.437681401034861, 51.418406938598864], [5.436955772547868, 51.41829626821543], [5.436924765971573, 51.41829822304464], [5.436912342917001, 51.41830928444763], [5.436765404808278, 51.41866416672743], [5.436746820976578, 51.41868135203752], [5.4366890300073285, 51.418734751499784], [5.4366312548338716, 51.41900183003713], [5.436645238227377, 51.41902417895659], [5.436714847656641, 51.419037839088105], [5.437523363518417, 51.419133499940564], [5.437577500840045, 51.41913067201254], [5.4376045745787245, 51.4191078379919], [5.437774206801204, 51.41871363725538]]], ""type"": ""Polygon""}";51.41872757703195, 5.437236671079265
589;10068.4074655;496.077936618341;2012;0;;0;"{""coordinates"": [[[5.492120159454074, 51.43732092095839], [5.492183449102979, 51.437281250829095], [5.49229986045962, 51.437239510281266], [5.492549315080566, 51.437196480804126], [5.4928473243514855, 51.43714813040156], [5.493142073836632, 51.43710215521353], [5.493320755626854, 51.436855828680905], [5.493462411136779, 51.436625463595774], [5.493434016850958, 51.43662954339433], [5.492233997731063, 51.436798810049346], [5.492084733122138, 51.43679397384884], [5.491684168359951, 51.43685450413424], [5.490601379250012, 51.437005581532794], [5.490575845531445, 51.43701559961021], [5.490560853752822, 51.437032008261305], [5.4905586106662545, 51.43703856299618], [5.490554895749356, 51.43704930775987], [5.490557936615644, 51.437064783558554], [5.490577500066467, 51.43707932784472], [5.491673628520856, 51.4376589999584], [5.491781614993476, 51.43756774887945], [5.491922454880083, 51.43745384366628], [5.4920857069344065, 51.437342497847574], [5.492120159454074, 51.43732092095839]]], ""type"": ""Polygon""}";51.43707951347812, 5.491994251948869
593;3579.6302245;240.45369882780003;1980;0;;0;"{""coordinates"": [[[5.4950141717396415, 51.48395350748006], [5.49428643668842, 51.48396569301052], [5.4942766625139265, 51.4839906454954], [5.494290704036243, 51.48423735304347], [5.494294563402864, 51.48430507896991], [5.4943108575537964, 51.48459125359873], [5.495041875968963, 51.48457522673098], [5.495030678590128, 51.48399954105832], [5.495027248030536, 51.48397348613741], [5.4950141717396415, 51.48395350748006]]], ""type"": ""Polygon""}";51.484270011262396, 5.494663935678307
601;4187.175487;300.216439545147;1961;0;;0;"{""coordinates"": [[[5.4587449672977, 51.472688465306824], [5.458132922164114, 51.472404816639774], [5.457987448620146, 51.472337409453715], [5.457437029722217, 51.47208230353404], [5.457124842877979, 51.47234103213584], [5.458413647069967, 51.472960467370896], [5.4587449672977, 51.472688465306824]]], ""type"": ""Polygon""}";51.47252076653503, 5.457935945798545
602;12795.0796005;498.686830889017;2012;0;;0;"{""coordinates"": [[[5.480495205598786, 51.48890111989962], [5.480484115033669, 51.48886408657447], [5.47990921505342, 51.48840012020371], [5.479754247982634, 51.487946739294465], [5.479303213875688, 51.48800058821708], [5.478848522507328, 51.48805486972926], [5.478825170519665, 51.48806987217215], [5.47905165118066, 51.48879061913117], [5.479056186245556, 51.48886173371631], [5.479041038057066, 51.48891812244326], [5.478760727285497, 51.48927944394987], [5.478755142759523, 51.48932335786986], [5.478784010758595, 51.48935164940823], [5.479566311517857, 51.4895839634648], [5.479614809950348, 51.4895649859245], [5.479899092228542, 51.48921906575141], [5.479976996433539, 51.48916020001532], [5.480495205598786, 51.48890111989962]]], ""type"": ""Polygon""}";51.48875882001893, 5.4795078136762
605;16268.651258;540.513997073034;1980;0;;0;"{""coordinates"": [[[5.4820859736644385, 51.464338868428804], [5.481524141935666, 51.46435926166063], [5.481439000172299, 51.4643623507762], [5.480223372535641, 51.46440645569181], [5.480185226308452, 51.464407843442835], [5.4801506198652055, 51.464409102514985], [5.479923339612456, 51.46441734652177], [5.479597292961606, 51.46443747958409], [5.479481993208492, 51.464449984341165], [5.4794713346771005, 51.46448789795078], [5.47953663195448, 51.464974779683196], [5.479561589270869, 51.46513298720538], [5.479853883715117, 51.46514986942425], [5.48084254193376, 51.46518702876964], [5.482186974835347, 51.465234056285944], [5.482119366347859, 51.464521850268895], [5.482101254380624, 51.46436559723199], [5.4820859736644385, 51.464338868428804]]], ""type"": ""Polygon""}";51.46478639125529, 5.480882631534092
618;11734.4725675;437.68786959832204;1980;0;;0;"{""coordinates"": [[[5.492592292710691, 51.48222876989628], [5.4923445304910965, 51.48087377520645], [5.491696254754794, 51.480919220771355], [5.491184424265968, 51.48164720192784], [5.491143987970529, 51.48170472041477], [5.491108160230934, 51.48176309768779], [5.491104631969614, 51.481768853569136], [5.491097254536045, 51.48181006411138], [5.491095297630346, 51.48182940043861], [5.49109131318828, 51.48186866640672], [5.491101267214342, 51.481928243279114], [5.491111321502909, 51.481968665251884], [5.491133854948506, 51.48202073436912], [5.491175031663037, 51.48206035554607], [5.49120935461302, 51.482080495437934], [5.491214341688321, 51.48208314263714], [5.4912298938933, 51.482091407297126], [5.491324710858738, 51.482118630113405], [5.491396127688659, 51.482136651428384], [5.491478304623953, 51.48215737764181], [5.491593712594797, 51.48218649639118], [5.491727442285035, 51.48221986819898], [5.491935150827269, 51.482270782139196], [5.492120800898817, 51.48226370284103], [5.492592292710691, 51.48222876989628]]], ""type"": ""Polygon""}";51.48163697716632, 5.491895908930742
619;7539.502874;384.084717748407;1980;0;;0;"{""coordinates"": [[[5.496645740423107, 51.47140216571556], [5.496579639695596, 51.471032533377056], [5.496550715333332, 51.47103446612411], [5.496505571921467, 51.47080904603491], [5.496264068014683, 51.470827788999806], [5.4962581069798855, 51.4707966668651], [5.496300150964535, 51.47079216013821], [5.496340313156617, 51.470783160831154], [5.496377356464928, 51.470769948753485], [5.4963876055285965, 51.4707646268528], [5.496410159199941, 51.47075291147185], [5.496436091728879, 51.47073379525471], [5.496459205556947, 51.47070961207329], [5.4964728621976375, 51.47068487147264], [5.496479435116124, 51.47065903191036], [5.4964787246852405, 51.470632866599374], [5.496470747250499, 51.47060718450321], [5.496455749326769, 51.470582749425006], [5.496448085294205, 51.470573714024155], [5.4964279301951215, 51.47055331069616], [5.496402412737509, 51.47053540224883], [5.496372297010246, 51.47052052728204], [5.496338519633841, 51.470509152324915], [5.496299324522706, 51.470501189132236], [5.4962740749810814, 51.470498965610645], [5.49625852794269, 51.470497595912384], [5.496217353489329, 51.4704984793825], [5.496203137086719, 51.47049984098311], [5.49589376711769, 51.47052146011045], [5.495821807899822, 51.47049843536792], [5.4956996376173075, 51.47050722326432], [5.495690171539518, 51.470472688675194], [5.495419518538662, 51.47049496261063], [5.495423954695345, 51.470526643501636], [5.495452840206265, 51.47073255575745], [5.495552340620077, 51.47135805570826], [5.495566724257831, 51.471432917828935], [5.495580973309744, 51.47145119648765], [5.495616952448128, 51.471474317787234], [5.496485263243697, 51.47141454991956], [5.496645740423107, 51.47140216571556]]], ""type"": ""Polygon""}";51.470980147168255, 5.496005133468839
620;2937.8972055;216.795672820862;1961;0;;0;"{""coordinates"": [[[5.5045389770713875, 51.427498896908524], [5.504579170073258, 51.427601102678835], [5.504604904018881, 51.427666505365046], [5.504711618635406, 51.42793789192497], [5.505518802129754, 51.42776394344694], [5.505403197471511, 51.42752045853445], [5.505295529634333, 51.42732636726319], [5.505230606156899, 51.42734165992486], [5.505080773887491, 51.42737273278627], [5.5045389770713875, 51.427498896908524]]], ""type"": ""Polygon""}";51.42763267132701, 5.505020280218992
625;4480.8499315;292.923213456757;1961;0;;0;"{""coordinates"": [[[5.464500171272458, 51.446798888412715], [5.464462922043445, 51.44678636497335], [5.464126230591627, 51.44709385661307], [5.464366816241717, 51.44722833854509], [5.464493308212579, 51.44729904033809], [5.465214404597852, 51.44772210507092], [5.465226110193001, 51.447711400710254], [5.465272918179776, 51.447668610231396], [5.4655876883955905, 51.447380806250756], [5.464750197791655, 51.44692774536802], [5.464628447294846, 51.44686188558845], [5.464500171272458, 51.446798888412715]]], ""type"": ""Polygon""}";51.44724723249529, 5.464859138954382
626;7572.3621985;348.84974998157;1961;0;;0;"{""coordinates"": [[[5.458305968044583, 51.418262035190715], [5.4582028970074274, 51.41825527572096], [5.458131985614203, 51.418258294229574], [5.458103490884377, 51.41826639242932], [5.45808522072443, 51.418276641678595], [5.458073155660043, 51.41834825292555], [5.458062173450119, 51.418506154925495], [5.458039003777141, 51.41866627556142], [5.458030782741379, 51.418723116046124], [5.4580281656340155, 51.41874119389258], [5.458026566457195, 51.418803774117514], [5.457997675361501, 51.41901979888026], [5.457988750795609, 51.419086554312514], [5.457983677431458, 51.41912450764254], [5.457973320136296, 51.419259281351216], [5.457979284317023, 51.41927656297116], [5.45799117716681, 51.41928824103069], [5.457996043734746, 51.41929302005183], [5.4580200431303165, 51.41930585028194], [5.458063579399359, 51.419318434903445], [5.45811513974638, 51.419323149515805], [5.458151272254542, 51.41932645330181], [5.458231836369537, 51.41931718174992], [5.458353699311737, 51.419286968215], [5.45919380589223, 51.419044754570656], [5.459079483561742, 51.41875063446103], [5.458899039171919, 51.418286399116674], [5.458702602483222, 51.41827411560975], [5.458305968044583, 51.418262035190715]]], ""type"": ""Polygon""}";51.418778449704774, 5.458514782237045
627;13837.757404;573.840655684962;2012;0;;0;"{""coordinates"": [[[5.436398884177043, 51.48780819678457], [5.43641751309979, 51.487806517002], [5.436454868665573, 51.48778705872367], [5.4367009864144755, 51.48760394525656], [5.4368070834407245, 51.48752500664398], [5.437180653991352, 51.48724420298396], [5.437197682166779, 51.48722730598974], [5.4371975254784894, 51.48720267716973], [5.437186261559805, 51.48718505528582], [5.437152037978546, 51.48715841867951], [5.4366290994706885, 51.48682420192796], [5.436531280557481, 51.486729170623306], [5.436510545498355, 51.4866868698763], [5.4364992200155, 51.48667848827897], [5.436482583322935, 51.486605085073435], [5.436496262712957, 51.4865404598943], [5.4366449895167115, 51.48623787480383], [5.4366497743367574, 51.48620271817295], [5.436609432808306, 51.486189171478635], [5.435990845996598, 51.486088193927564], [5.435792428511268, 51.48605285287958], [5.435639082412364, 51.48601129053416], [5.435617801844553, 51.48602341610479], [5.435520291521489, 51.48612012062377], [5.435192081900978, 51.486478804843316], [5.435196478836941, 51.48649785895455], [5.4352060929229715, 51.48650829978599], [5.435248021926966, 51.48652553165288], [5.435318830271145, 51.48655459857429], [5.435404935439549, 51.48658996913195], [5.4358648214368435, 51.48679530266957], [5.43596408954001, 51.48686006016663], [5.43603897572829, 51.48691811331869], [5.436047663326057, 51.48693698581944], [5.435612163227834, 51.4875410523657], [5.435603889569396, 51.4875592757986], [5.435604139484387, 51.48759113145214], [5.435646080634308, 51.487618673144915], [5.435684293354363, 51.487633227787605], [5.435778496547665, 51.487659030766075], [5.435815567207879, 51.48766918140758], [5.435993336788935, 51.487709933263645], [5.43622753864174, 51.48777057987144], [5.43636446240922, 51.48781129446939], [5.436398884177043, 51.48780819678457]]], ""type"": ""Polygon""}";51.48691168433891, 5.436192697715557
630;9157.088416;468.99016411282;1961;0;;0;"{""coordinates"": [[[5.503242227124686, 51.42606397551051], [5.503242197064074, 51.426052164408446], [5.502985375182394, 51.42578183370172], [5.502840663183787, 51.42564205065898], [5.502821223919926, 51.425642069964496], [5.502776867540081, 51.42566489133171], [5.502031860461811, 51.426092752821454], [5.501716510616545, 51.42626852254187], [5.501611048883071, 51.42632731334514], [5.500807262059628, 51.426775350402174], [5.500842588049817, 51.42680335163383], [5.5009121433251815, 51.42686348993091], [5.501006060711178, 51.42693122678004], [5.501054964117829, 51.42696649550918], [5.501201703639695, 51.427072337499254], [5.501905728340446, 51.42673072320808], [5.502684906291056, 51.42634676534515], [5.503231166373664, 51.426085073988396], [5.503242247645526, 51.42607203834041], [5.503242227124686, 51.42606397551051]]], ""type"": ""Polygon""}";51.42636423578023, 5.502069565447351
640;4841.8527195;276.32582953712404;1980;0;;0;"{""coordinates"": [[[5.503978165357756, 51.48133042178828], [5.5040072773557736, 51.48131503100925], [5.5041202397838545, 51.4810230472335], [5.504250639953865, 51.48070544614648], [5.504244757104595, 51.48068497590581], [5.504168923800307, 51.48067481396699], [5.50335526622084, 51.48054895070175], [5.503114838273577, 51.48121863787174], [5.503240280231494, 51.48124581157256], [5.503649287433712, 51.481299964729196], [5.5037539803068105, 51.48131382843926], [5.503803201828824, 51.481320349907655], [5.503934439773423, 51.48133387229189], [5.503978165357756, 51.48133042178828]]], ""type"": ""Polygon""}";51.48095002822077, 5.503677479696597
642;15317.27196115;565.008486269086;1961;0;;0;"{""coordinates"": [[[5.458750672245894, 51.417080972379374], [5.458741705760069, 51.41712006071548], [5.45874701532499, 51.41728819088947], [5.458813222006668, 51.41755831420996], [5.45931770493789, 51.419030233018624], [5.46027505489563, 51.418826292690596], [5.460265378151415, 51.41877051586455], [5.459999157714313, 51.41792064938888], [5.459939400351245, 51.41771499858643], [5.459797887561514, 51.417146983818576], [5.459776810336584, 51.417036867542514], [5.458750672245894, 51.417080972379374]]], ""type"": ""Polygon""}";51.417987217757315, 5.45949246034558
645;7980.6844715;388.474328152373;2012;0;;0;"{""coordinates"": [[[5.416166156026402, 51.44447543571462], [5.41604106746765, 51.44446817716863], [5.415988834525075, 51.444575478950675], [5.415556369126176, 51.445375811136934], [5.415632890005246, 51.445392592168304], [5.41566835637213, 51.445453068198965], [5.41591146506693, 51.44547297192416], [5.41602249011628, 51.445528557202586], [5.4161108815545855, 51.445572804334994], [5.416459204958122, 51.44528739839547], [5.417243079124042, 51.4446295145051], [5.417307588963706, 51.444537561621324], [5.4173246835889595, 51.44452529662624], [5.417305773994855, 51.44451181854274], [5.417233499579658, 51.444498606002675], [5.416960301796309, 51.44449769682965], [5.416941386662934, 51.444497629784166], [5.416735405161787, 51.4444957589762], [5.416670287833387, 51.44449495761304], [5.416586442270881, 51.44449393625553], [5.416542469740194, 51.44449339910809], [5.416166156026402, 51.44447543571462]]], ""type"": ""Polygon""}";51.444936270777504, 5.41633553091346
646;2376.5594385;225.031139663726;1980;0;;0;"{""coordinates"": [[[5.475108292219791, 51.47894321906742], [5.475100476839027, 51.47869774497476], [5.475159729113052, 51.47869165986986], [5.47514837008322, 51.47848972047814], [5.475144986573405, 51.47842973279128], [5.475130479591677, 51.47823006091073], [5.475096434499849, 51.47822934953952], [5.475060906676837, 51.47822860332232], [5.474728406930007, 51.478246642213165], [5.474734412694195, 51.47863012940858], [5.4746622683840656, 51.47863923517689], [5.47464949041665, 51.47894898461026], [5.475108292219791, 51.47894321906742]]], ""type"": ""Polygon""}";51.478600303880164, 5.474914322129557
