PLAATSINGSDATUM;POSTCODE;OPMERKINGEN;HUISNR;OMSCHRIJVING;WEBSITE;LOCATIEOMSCHRIJVING;WEBSITE_2;TITEL;FOTO_1;ORGANISATIE;FACEBOOKPAGINA;TWITTER;PLATINAPRIJS;DATUM_PLATINAPRIJS;CROWNIESPROJECT;STRAAT_OMSC;DOELGROEP_OMSC;X;Y;LONG;LAT;ID;GUID
;2552 TM;;23;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Jongeren tuinniergroep Escamp;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Burgemeester Hooftstraat;;76606.468;452461.2643;4.244205575116389;52.05490535469996;195314;{23078EEE-FD34-465A-9325-F211ABFE930D}
;2512 AS;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;De Oorden;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Wagenstraat;;77458.172;451126.359000001;4.256924223339586;52.043028845412;195315;{4ECDE2DA-7508-45C2-BDB0-D12612A9EB13}
;2574 KJ;;86;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Bunschotensestraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Bunschotensestraat;;78624.2374;453495.098900001;4.273388586729099;52.06447788057738;195316;{53834BE4-5675-491C-8029-84BCFF449808}
;2542 TC;;25;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Koetsveldschool;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Zwaardvegersgaarde;;78441.5141;450706.417800002;4.271349217717968;52.039391635925334;195317;{DE14B398-1D7F-4578-8EC9-BF13E3697EE3}
;2531 JV;;189;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Stadspark Overvoorde;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Guntersteinweg;;80602.5275;451555.349800002;4.3026561383367445;52.04731501502853;195318;{26F5688A-0E7E-4D18-BE59-54AEB52DFD26}
;2544 RW;;99;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Venenkids;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Mosveen;;77029.5359;450855.220100001;4.250739276996985;52.0405320888265;195319;{2A1C1E4B-ADDF-4E06-85CF-90019D1C5210}
;2585 SL;;115;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;BS Archipelschool;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Malakkastraat;;80379.2494;456357.042100001;4.298352201973298;52.09043655195004;195320;{402D5EBE-4D03-4D23-B708-A989BCF9DB67}
;2526 MS;;83;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Stadsboerderij Schildershoeve;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Teniersplantsoen;;80855.323;453955.438000001;4.305819695134002;52.06891793171734;195321;{A59DCEAB-4908-4878-924C-9F126FDFE452}
;2571 PB;;80;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Stadsboerderij De Woelige Stal;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Herman Costerstraat;;80105.1717;453893.899900001;4.294894299123971;52.0682639870805;195322;{18EBEEB6-4C91-4ECF-8744-7C227D8AF68B}
;2512 ET;;136;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Waterspin;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Spijkermakersstraat;;80683.3182;454355.447700001;4.3032243820683815;52.07248966722373;195323;{1274BD87-C000-46CD-98DB-66FC95A0E2BE}
;2512 XJ;;128;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Houtzagerssingel;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Houtzagerssingel;;80665.7421;454164.612100001;4.3030096226523655;52.07077231787564;195324;{46B1E7F3-4F4F-4B6E-A5A9-4AE38E496B34}
;2513 VC;;150;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;2e De Riemerstraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;2e De Riemerstraat;;80412.935;455292.5823;4.299076428090833;52.08087509538036;195325;{9504B013-6168-4BA1-B533-066A587B049C}
;2525 VN;;144;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Vermeerstraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Vermeerstraat;;81090.5905;453287.5002;4.309395028744501;52.062946771432074;195326;{45A8D989-28CE-4888-802A-28FFB58F97B0}
;2525 TX;;98;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Speeltuin Vermeerpark;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Mijtensstraat;;80883.3448;453203.748199999;4.306391491803477;52.0621664253076;195327;{289D2C39-68D3-41EF-9833-12BC92F6F778}
;2515 KW;;49;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;St.Fakonahof;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Naaldwijksestraat;;81666.6842;453949.045400001;4.317652607221247;52.06896849243847;195328;{375B1F6D-A4D5-4C06-9C41-D76CC8CA0FB7}
;2514 KL;;6;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Speeltuinver. Cantaloup;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Cantaloupenburg;;81090.8856;456031.761799999;4.308804985757674;52.087608814028;195329;{703DF914-4476-43A4-A1CB-8522264D99A1}
;2525 CX;;238;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Van der Vennepark;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Van der Neerstraat;;80608.7838;453733.853;4.302272876646383;52.06689354815048;195330;{C49AC6EE-CFF6-456C-A86A-A6CAC34680AF}
;2542 HH;;294;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Bon-Bon Kids,;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Wantsnijdersgaarde;;78134.0344;450187.989799999;4.266985005002154;52.034690130495356;195331;{1D194498-59CA-4CB9-867C-A230CE968EFB}
;2542 HH;;294;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Jenny kids;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Wantsnijdersgaarde;;78134.0344;450187.989799999;4.266985005002154;52.034690130495356;195332;{A8BFB497-2452-45DC-B0E6-570871421A9F}
;2513 XK;;217;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Bewonersgroep Sirtemastraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Sirtemastraat;;80259.1121;454718.415600002;4.296958513897878;52.075694478796805;195333;{7EFC4541-91DA-4206-BFDD-495C5009B0D8}
;2547 TG;;55;;http://denhaag.nl/home/bewoners/actueel/to/Gulden-Klinker-voor-bewoners-Nieuwediepstraat.htm;;;Nieuwediepveegteam;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Nieuwediepstraat.jpg;;;;Nee;;Nee;Nieuwediepstraat;;78409.3805;453506.338799998;4.2702533003103165;52.06454922718483;195334;{41654F28-3387-48B6-9667-9304AFAD81BA}
;2525 SE;;201;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;Buurtcentrum De Burcht;;Jongeren: Batterijophaal, Broodophaal en onderhouden ""Rode Plein"";http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_DeBurcht.jpg;;;;Nee;;Nee;Stortenbekerstraat;;80744.0104;453522.551899999;4.304290656067751;52.06501278005473;195335;{BEA4D4A4-88F3-415A-8498-3EAF9B1ABB19}
;2593 RV;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;Haagse Hout;;Jeu de Boulesbaan - Boulodrome sous les plantanes;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Heutszstraat.jpg;;;;Nee;;Nee;Van Heutszstraat;;83653.148;455793.502999999;4.346234457714564;52.08580375976508;195336;{9AD57844-35A1-4734-8B8D-7F13579163F8}
;2564 KB;;51;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;Segbroek;;Bewonerscommissie Moerbeiplein;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Moerbeiplein.jpg;;;;Nee;;Nee;Moerbeiplein;;77883.4524;454151.6776;4.262439127991362;52.07027570140444;195337;{71981998-A1DE-4351-AC02-DCFB6B296F15}
;3565 AT;;278;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;Loosduinen;;Vrijwilligers Natuurpark Wapendal;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Ridderspoorweg;;76684.7031;454152.628800001;4.24495814942076;52.07011605699167;195338;{B05336FC-F2FB-486D-92AC-25A2202EDF27}
;2553 PC;;109;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Bewonersgroep Kraayestein;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Karperdaal.jpg;;;;Nee;;Nee;Karperdaal;;75977.2302;451437.801399998;4.2352695860783705;52.04561852317626;195339;{FA21764F-79A1-480A-BB44-10A6EEAFBC82}
;2531 RH;;14;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Wijktuin Moerwijk;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Openlucht_Buurthuis_Moerwijk.jpg;;;;Nee;;Nee;Guntersteinweg;;81057.0414;451705.910500001;4.309248221783142;52.04872889412719;195340;{18ED987B-B015-4F8E-8854-51B65AE0F659}
;2533 SG;;51;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Jongeren schoonmaakploeg Moerwijk;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Aagje_ Dekenlaan.jpg;;;;Nee;;Nee;Aagje Dekenlaan;;80062.4144;451797.964600001;4.294730671229896;52.049422574939534;195341;{22758415-408B-42FB-B670-9B57648619A8}
;2591 HB;;5;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;JF Kennedy Montessorishool;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Gradaland_JFK.jpg;;;;Nee;;Nee;Gradaland;;84845.4997;457055.156399999;4.363368914037242;52.09729442803354;195342;{EE5A9B8A-C1A7-411D-B75F-87885A44C46F}
;2581 VN;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Geveltuinen;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Sonoystraat.jpg;;;;Nee;;Nee;Sonoystraat;;78401.2946;456368.3682;4.269492921434067;52.09026817959271;195343;{26315010-A0A0-4157-A2FD-08003171C200}
;2555 XP;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Jongeren schoonhouden RAS e.o;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Alberdastraat.jpg;;;;Nee;;Nee;Albardastraat;;77011.0418;453319.193999998;4.24990735021192;52.0626723392305;195344;{08DEE640-1CC7-4C04-B77D-6542B854A96F}
;2552 XP;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Jongeren schoonmaak groep Houtwijk;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK2014_Houtwijk.jpg;;;;Nee;;Nee;Hildo Kroplaan;;77002.1173;452425.793400001;4.249981251672557;52.054642420852964;195345;{7A5ACF2D-5F04-45DB-BC97-A905D71DC085}
;2596 AK;;5;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Haags Montessori Lyceum;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Montessori_Lyceum.jpg;;;;Nee;;Nee;Nassau Odijckstraat;;81637.3693;456140.2689;4.316753980613832;52.08865662691105;195346;{2AD2C7AB-0DEE-47E6-8C14-C30F668E8D61}
;2543 VP;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Grondige Vlinders;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Grondige_Vlinders.jpg;;;;Nee;;Nee;Woonstede;;77752.5447;450762.489100002;4.261296539498561;52.03979996088509;195347;{D21899EC-AFAC-45D9-82B1-ED4F9F243F65}
;2553 NK;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Speeltuin Rietvoorndaal;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Rietvoorndaal.jpg;;;;Nee;;Nee;Rietvoorndaal;;76301.4884;451302.259199999;4.240026675726535;52.044446589107416;195348;{608C9415-43D2-43E3-8B0D-60BE4E336FDD}
;2551 xc;;24;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Ons Hof;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Jules_Massenethof.jpg;;;;Nee;;Nee;Jules Massenethof;;76648.6102;452720.929499999;4.244760343093178;52.057244827916016;195349;{FFB90A2C-0930-4CE4-8590-FEBA7413DA52}
;;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Opruimploeg Noorderbeekdwarsstraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Noorderbeekdwarsstraat.jpg;;;;Nee;;Nee;Noorderbeekdwarsstraat;;78971.9665;454506.978100002;4.278233370690718;52.073619153374636;195350;{A463921B-6A04-4A6C-B721-BF999D50BF1E}
;2491 EC;;42;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Wellantcollege;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Wellantcollege.jpg;;;;Nee;;Nee;Westvlietweg;;85443.2406;453860.112100001;4.372742508115714;52.06865635985042;195351;{F6765D73-50CD-4209-8792-BFB6D201D64E}
;2562 AL;;0;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Groenproject;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Groenproject_De_Gheijnstraat.jpg;;;;Nee;;Nee;De Gheijnstraat;;79263.819;454270.3303;4.282542181312786;52.07153245873673;195352;{E9C0CCAA-23E3-44D8-B7BB-22FCC473C99B}
;2517 KJ;;2;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;World Peace Flame;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2014_Carnegieplein.jpg;;;;Nee;;Nee;Carnegieplein;;80325.0258;455989.631499998;4.297641572290115;52.08712742881162;195353;{941E8359-5E8A-4888-944A-CCE26C901D60}
;2496 MT;;201;;http://www.nldata.nl/paradijsvogel;;;Basisschool De Paradijsvogel;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/https://gdh70wggisib.blob.core.windows.net/guldenklinkers/GK_2015_RKBS_Paradijsvogel.jpg;;;;Nee;;Nee;Weidevogellaan;;85653.5246;451499.521299999;4.376288230592668;52.04746825249179;195354;{B20AD601-9762-42FE-86F7-7307F7F61A02}
;2582 SG;;43;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Frankenstraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Frankenstraat;;78790.64;457159.623100001;4.2749962608909415;52.097432642648336;195218;{00E73526-D0C7-47E7-93F5-A0F1BD95612B}
;2582 SL;;26;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Frankenstraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Frankenstraat;;78877.2714;457231.619199999;4.276244262369063;52.09809156772866;195219;{D24AA2A7-BD21-446D-9E1D-99D5AC0F2731}
;2586 AW;;127;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Werfstraat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Werfstraat;;78831.686;458071.773600001;4.275391316422466;52.10563545565449;195220;{8BB06C2A-5AA1-4260-812D-3E8E257739A8}
;2586 RV;;151;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Marcelisstraat 141t/m161;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Marcelisstraat;;79157.1804;458094.988299999;4.280136468474613;52.10588878760137;195221;{708386F3-DBD6-4C8E-A6B4-ECFBDB9424E9}
;2583 AR;;1071;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Lindoduin flats;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Westduinweg;;78686.8137;457425.546799999;4.273421744932967;52.09980809528727;195222;{DB33EB3E-6E66-4C60-AD7E-0B8610AA0BAF}
;2586 TW;;75;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Stadsboerderij t’Waaygat;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Havenkade;;79171.2879;458208.2425;4.280317151074581;52.106908495673245;195223;{D920DE68-336A-42EA-AB83-3B2578600B8F}
;2517 CD;;154;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Suezkade Mooi;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Suezkade;;79046.2712;455356.434700001;4.279127925341266;52.08126314141636;195224;{838C9E50-5189-4F74-9727-2913BA3976FE}
;2555 EL;;40;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Artaban;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Rusthoekstraat;;79254.1474;457657.312899999;4.281648919819715;52.10196883635421;195225;{72D61438-9B7F-412B-B47D-7B1D0360BEA7}
;2532 CP;;68;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Ds. Van der Boschschool;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Nannie van Wehlstraat;;80722.6733;452106.9049;4.304287400895358;52.05228783212744;195226;{CD5C75ED-32DD-4EEB-9208-37AE5631C227}
;2543 BH;;2;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Prof. Mr. A. Anemaschool;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Eindstede;;77988.0112;450890.7207;4.264699022774729;52.04098509852023;195227;{8BF22168-FC78-4B37-971F-B66FF4DD4D0F}
;2547 JZ;;520;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Nieuwendamlaan/prikploeg/bew.ver.Westerhaeghe;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Nieuwendamlaan;;78054.7699;453188.4767;4.265154451376428;52.06164356823689;195228;{D16A05F5-6B59-49CD-BD49-03CA01AB7E81}
;2544 LR;;1295;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Cirkelflat Lozerlaan;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Lozerlaan;;77209.2202;450199.8785;4.2535068847163355;52.034667992884906;195229;{C6291257-1983-415D-A0F3-2F044BA6D3F5}
;2574 HP;;106;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;BORO, Werkgroep V.V.L.;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Zuiderparklaan;;78947.7568;453774.528099999;4.278043494197371;52.06703353197711;195230;{735A34B8-8CBA-4D78-8624-5D5614E63917}
;2542 WZ;;31;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;VVE Millenniumhof;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Gravinnendreef;;77782.243;450154.186099999;4.261866694544029;52.03433746675125;195231;{CC9D3E94-11AF-4E27-80A0-943A24E44CF0}
;2574 EJ;;920;;https://www.denhaag.nl/nl/in-de-stad/natuur-en-milieu/gulden-klinker.htm;;;Soestdijksekade;http://www.denhaag.nl/webgis_static/afbeeldingen/kunstobjecten/Geen;;;;Nee;;Nee;Soestdijksekade;;79715.2917;453033.267200001;4.289398819029689;52.06047686961935;195232;{E39676CA-3EC8-416E-B53B-1AD840BF3EBA}
