Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140032913,05/14/2014 12:00:00 AM,17:39,05/14/2014 12:00:00 AM,2:00,05/14/2014 12:00:00 AM,7:00,702,240,Auto Theft,111,900  GENESEE ST,KANSAS CITY,,PJ0838,CPD,U,1,VIC,W,M,41,"900 GENESEE ST
(39.103861657, -94.606025665)",241,4,7,56
140010815,02/16/2014 12:00:00 AM,21:39,02/16/2014 12:00:00 AM,21:39,,,702,240,Auto Theft,241,2200  E MEYER BL,KANSAS CITY,,PJ5131,MPD,U,1,SUS,U,U,,"2200 E MEYER
(39.007171256, -94.560908109)",49,2,7,151
140065751,09/13/2014 12:00:00 AM,1:14,09/13/2014 12:00:00 AM,1:13,,,799,,Auto Theft Outside S,341,E 21 ST/TOPPING AV,KANSAS CITY,,PJ1735,EPD,U,1,VIC,,,,"21 ST TOPPING AV
(39.102950303, -94.583075872)",5,4,7,75
140063410,09/04/2014 12:00:00 AM,3:17,09/04/2014 12:00:00 AM,3:17,,,702,240,Auto Theft,331,2900  VICTOR ST,KANSAS CITY,64128,PJ2340,EPD,U,1,SUS,U,U,,"2900 VICTOR ST
KANSAS CITY 64128
(39.073703499, -94.549039744)",77,3,7,36
140045367,06/30/2014 12:00:00 AM,12:22,06/30/2014 12:00:00 AM,12:15,,,799,,Auto Theft Outside S,533,10600  STATE LINE RD,KANSAS CITY,64145,PJ6776,SPD,U,1,VIC,U,U,,"10600 STATE LINE RD
KANSAS CITY 64145
(38.89770939, -94.607984817)",,,8,145
140054766,08/04/2014 12:00:00 AM,16:23,08/04/2014 12:00:00 AM,14:30,08/04/2014 12:00:00 AM,15:40,702,240,Auto Theft,312,6300  ST JOHN AV,KANSAS CITY,64123,PJ0433,EPD,U,1,VIC,W,F,42,"6300 ST JOHN AV
KANSAS CITY 64123
(39.112068208, -94.507209433)",53,4,7,76
140005711,01/25/2014 12:00:00 AM,9:26,01/25/2014 12:00:00 AM,9:06,01/25/2014 12:00:00 AM,9:21,702,240,Auto Theft,421,7500  NW BARRY RD,KANSAS CITY,64152,PP0372,NPD,N,1,SUS,U,U,,"7500 NW BARRY RD
KANSAS CITY 64152
(39.247099937, -94.66695951)",184,5,3,130
140016972,03/14/2014 12:00:00 AM,10:30,03/10/2014 12:00:00 AM,12:00,03/14/2014 12:00:00 AM,10:30,702,240,Auto Theft,322,4300  E TRUMAN RD,KANSAS CITY,64127,PJ1444,EPD,U,1,SUS,U,U,,"4300 E TRUMAN RD
KANSAS CITY 64127
(39.094022478, -94.531888869)",17,3,7,95
140056897,08/12/2014 12:00:00 AM,4:40,08/12/2014 12:00:00 AM,4:38,,,702,240,Auto Theft,232,7600  OAK ST,KANSAS CITY,64114,PJ5672,MPD,U,2,VIC,W,M,58,"7600 OAK ST
KANSAS CITY 64114
(38.990002386, -94.585076029)",146,1,7,162
140089957,12/16/2014 12:00:00 AM,7:33,12/15/2014 12:00:00 AM,20:00,12/16/2014 12:00:00 AM,7:30,702,240,Auto Theft,633,4600  N KELSEY RD,KANSAS CITY,64116,PC1016,SCP,N,1,SUS,U,U,,"4600 N KELSEY RD
KANSAS CITY 64116
(39.177473155, -94.552490396)",56,6,4,167
140088476,12/10/2014 12:00:00 AM,7:42,12/10/2014 12:00:00 AM,7:42,,,799,23F,Auto Theft Outside S,231,100  W 69 TE,KANSAS CITY,64113,PJ5264,MPD,U,1,SUS,U,M,,"100 W 69
TE KANSAS CITY 64113
(39.002488512, -94.591219996)",118,1,7,164
140066835,09/17/2014 12:00:00 AM,6:22,09/16/2014 12:00:00 AM,20:00,09/17/2014 12:00:00 AM,5:40,702,240,Auto Theft,234,600  E 91 ST,KANSAS CITY,64131,PJ6324,MPD,U,1,SUS,U,U,,"600 E 91 ST
KANSAS CITY 64131
(38.962907632, -94.583949097)",50,1,7,163
140000110,01/01/2014 12:00:00 AM,12:50,12/29/2013 12:00:00 AM,18:00,01/01/2014 12:00:00 AM,9:00,702,240,Auto Theft,233,8400  HOLMES RD,KANSAS CITY,64131,PJ6049,MPD,U,1,SUS,U,U,,"8400 HOLMES RD
KANSAS CITY 64131
(38.974862556, -94.581175555)",70,1,7,163
140061238,08/27/2014 12:00:00 AM,11:13,08/26/2014 12:00:00 AM,17:00,08/27/2014 12:00:00 AM,11:00,702,240,Auto Theft,242,7200  PROSPECT AV,KANSAS CITY,64131,PJ5467,MPD,U,1,VIC,B,M,51,"7200 PROSPECT AV
KANSAS CITY 64131
(38.996123085, -94.557048394)",154,2,7,151
140087483,12/06/2014 12:00:00 AM,5:37,12/01/2014 12:00:00 AM,12:00,12/06/2014 12:00:00 AM,5:37,702,240,Auto Theft,241,3500  E MEYER BL,KANSAS CITY,64130,PJ4994,MPD,N,1,VIC,B,F,21,"3500 E MEYER
BL KANSAS CITY 64130
(39.007733884, -94.545709842)",168,2,7,151
140056391,08/09/2014 12:00:00 AM,0:27,08/09/2014 12:00:00 AM,0:07,08/09/2014 12:00:00 AM,0:21,702,240,Auto Theft,222,E 51 ST/PROSPECT AV,KANSAS CITY,64130,PJ4054,MPD,U,1,VIC,B,M,50,"51 ST PROSPECT AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140024411,04/12/2014 12:00:00 AM,12:43,04/12/2014 12:00:00 AM,12:43,,,799,,Auto Theft Outside S,314,INDEPENDENCE AV/SPRUCE AV,KANSAS CITY,64123,PJ0607,EPD,U,1,SUS,W,F,,"INDEPENDENCE AV/SPRUCE KANSAS CITY, AV 64123
(39.113437278, -94.525539375)",174,4,7,76
140055948,08/08/2014 12:00:00 AM,15:38,08/07/2014 12:00:00 AM,19:00,08/08/2014 12:00:00 AM,9:00,702,240,Auto Theft,543,11200  CORRINGTON AV,KANSAS CITY,64134,PJ7107,SPD,U,1,VIC,W,F,61,"11200 CORRINGTON AV
KANSAS CITY 64134
(38.920174108, -94.503867816)",190,1,7,143
140084303,11/24/2014 12:00:00 AM,15:36,11/24/2014 12:00:00 AM,15:36,,,702,240,Auto Theft,314,E 8 ST/MONROE AV,KANSAS CITY,64124,PJ0819,EPD,U,1,VIC,W,M,41,"8 ST MONROE AV
KANSAS CITY 64124
(39.10687632, -94.543605907)",202,4,7,70
140012752,02/25/2014 12:00:00 AM,10:36,02/23/2014 12:00:00 AM,11:00,02/24/2014 12:00:00 AM,8:30,702,240,Auto Theft,342,6000  E 31 ST,KANSAS CITY,64129,PJ2564,EPD,U,1,SUS,U,U,,"6000 E 31 ST
KANSAS CITY 64129
(39.068727673, -94.514238801)",222,3,7,155
140036557,05/28/2014 12:00:00 AM,14:10,05/21/2014 12:00:00 AM,9:15,05/27/2014 12:00:00 AM,18:00,702,240,Auto Theft,414,6900  N COSBY AV,KANSAS CITY,64151,PP0587,NPD,N,1,SUS,U,U,,"6900 N COSBY AV
KANSAS CITY 64151
(39.220073887, -94.645318475)",163,5,3,66
140082998,11/17/2014 12:00:00 AM,12:07,11/13/2014 12:00:00 AM,23:00,11/14/2014 12:00:00 AM,3:00,702,240,Auto Theft,631,1600  NE PARVIN RD,KANSAS CITY,64116,PC1199,SCP,N,1,SUS,U,U,,"1600 NE PARVIN RD
KANSAS CITY 64116
(39.166767026, -94.560543949)",92,4,4,167
140089728,12/15/2014 12:00:00 AM,12:34,12/15/2014 12:00:00 AM,0:01,12/15/2014 12:00:00 AM,7:30,702,240,Auto Theft,121,1300  INDEPENDENCE AV,KANSAS CITY,64106,PJ0506,CPD,N,1,VIC,B,M,33,"1300 INDEPENDENCE AV
KANSAS CITY 64106
(39.106898525, -94.566511102)",135,3,7,75
140027877,04/26/2014 12:00:00 AM,2:36,04/25/2014 12:00:00 AM,23:15,04/26/2014 12:00:00 AM,2:00,702,240,Auto Theft,133,W 42 ST/PENNSYLVANIA AV,KANSAS CITY,64111,PJ3303,CPD,U,1,SUS,U,U,,"42 ST PENNSYLVANIA AV
KANSAS CITY 64111
(39.05549663, -94.59306945)",42,4,7,50
140065203,09/11/2014 12:00:00 AM,1:26,09/11/2014 12:00:00 AM,1:26,09/11/2014 12:00:00 AM,1:26,702,240,Auto Theft,231,200  W 68 TE,KANSAS CITY,64114,PJ5183,MPD,N,1,VIC,W,M,60,"200 W 68
TE KANSAS CITY 64114
(39.004920342, -94.59090881)",118,1,7,164
140016140,03/11/2014 12:00:00 AM,7:34,03/10/2014 12:00:00 AM,21:30,03/11/2014 12:00:00 AM,7:00,702,240,Auto Theft,142,3700  FLORA AV,KANSAS CITY,64109,PJ3014,CPD,U,1,SUS,U,U,,"3700 FLORA AV
KANSAS CITY 64109
(39.059322508, -94.566116384)",78,3,7,19
140092372,12/26/2014 12:00:00 AM,10:21,12/24/2014 12:00:00 AM,23:50,12/25/2014 12:00:00 AM,1:27,702,240,Auto Theft,111,W 13 ST/BROADWAY,KANSAS CITY,64111,PJ1075,CPD,N,1,SUS,U,U,,"13 ST
BROADWAY KANSAS CITY 64111
(39.05549663, -94.59306945)",42,4,7,50
140040646,06/13/2014 12:00:00 AM,3:22,06/13/2014 12:00:00 AM,3:22,,,702,240,Auto Theft,344,4900  MARSH AV,KANSAS CITY,64129,PJ4121,EPD,U,1,SUS,U,U,,"4900 MARSH AV
KANSAS CITY 64129
(39.034652154, -94.488445676)",19,3,7,155
140072659,10/08/2014 12:00:00 AM,6:18,10/08/2014 12:00:00 AM,6:15,,,702,240,Auto Theft,211,2600  SWOPE PK,KANSAS CITY,64130,PJ3933,MPD,U,1,SUS,B,F,20,"2600 SWOPE PK
KANSAS CITY 64130
(39.039026281, -94.554338899)",175,3,7,157
140013937,03/02/2014 12:00:00 AM,3:51,03/02/2014 12:00:00 AM,3:30,03/02/2014 12:00:00 AM,3:35,702,240,Auto Theft,412,500  NW ENGLEWOOD RD,KANSAS CITY,64118,PC0678,NPD,U,1,SUS,U,U,,"500 NW ENGLEWOOD RD
KANSAS CITY 64118
(39.195688147, -94.573010486)",,,4,154
140035740,05/25/2014 12:00:00 AM,9:25,05/24/2014 12:00:00 AM,23:00,05/25/2014 12:00:00 AM,9:00,702,240,Auto Theft,242,7400  OLIVE ST,KANSAS CITY,64132,PJ5629,MPD,U,1,VIC,B,M,49,"7400 OLIVE ST
KANSAS CITY 64132
(38.992573127, -94.559535703)",154,2,7,151
140087079,12/04/2014 12:00:00 AM,16:04,12/04/2014 12:00:00 AM,16:04,,,799,,Auto Theft Outside S,321,E 14 ST/MONROE AV,KANSAS CITY,64127,PJ1261,EPD,U,1,VIC,U,F,,"14 ST MONROE AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140062206,08/30/2014 12:00:00 AM,16:49,08/29/2014 12:00:00 AM,23:00,08/29/2014 12:00:00 AM,24:00:00,702,240,Auto Theft,222,5200  EUCLID AV,KANSAS CITY,64130,PJ4193,MPD,U,1,VIC,B,F,55,"5200 EUCLID AV
KANSAS CITY 64130
(39.032112525, -94.561865616)",58,2,7,157
140059192,08/19/2014 12:00:00 AM,22:02,08/19/2014 12:00:00 AM,22:02,,,799,,Auto Theft Outside S,111,800  WOODSWETHER RD,KANSAS CITY,64105,PJ0521,CPD,U,1,SUS,B,M,,"800 WOODSWETHER RD
KANSAS CITY 64105
(39.108007567, -94.593991233)",241,4,7,72
140081803,11/11/2014 12:00:00 AM,21:34,10/23/2014 12:00:00 AM,14:02,,,702,240,Auto Theft,143,E 44 ST/TROOST AV,KANSAS CITY,64111,PJ3479,CPD,U,1,SUS,U,U,,"44 ST TROOST AV
KANSAS CITY 64111
(39.05549663, -94.59306945)",42,4,7,50
140034164,05/19/2014 12:00:00 AM,15:23,05/18/2014 12:00:00 AM,8:00,,,702,240,Auto Theft,635,4300  N CORRINGTON AV,KANSAS CITY,64117,PC1130,SCP,U,1,SUS,W,M,39,"4300 N CORRINGTON AV
KANSAS CITY 64117
(39.172039868, -94.495146195)",240,6,4,166
140037144,05/30/2014 12:00:00 AM,16:18,05/30/2014 12:00:00 AM,6:54,05/30/2014 12:00:00 AM,9:12,702,240,Auto Theft,111,W 9 ST/BROADWAY,KANSAS CITY,64106,PJ0773,CPD,U,1,VIC,B,F,43,"9 ST
BROADWAY KANSAS CITY 64106
(39.104256282, -94.574659662)",5,4,7,75
140066449,09/15/2014 12:00:00 AM,18:21,09/15/2014 12:00:00 AM,18:21,,,799,,Auto Theft Outside S,121,ELMA ST/PROSPECT AV,KANSAS CITY,64124,PJ0480,CPD,U,1,VIC,W,M,38,"ELMA ST/PROSPECT KANSAS CITY, AV 64124
(39.10687632, -94.543605907)",202,4,7,70
140078651,10/30/2014 12:00:00 AM,11:16,10/30/2014 12:00:00 AM,11:16,,,702,240,Auto Theft,321,3200  E 11 ST,KANSAS CITY,64127,PJ1057,EPD,U,1,SUS,U,U,,"3200 E 11 ST
KANSAS CITY 64127
(39.100404505, -94.544262075)",215,3,7,95
140047823,07/09/2014 12:00:00 AM,17:48,07/08/2014 12:00:00 AM,22:00,07/09/2014 12:00:00 AM,4:30,702,240,Auto Theft,222,2300  E 50 ST,KANSAS CITY,64130,PJ4049,MPD,U,1,VIC,B,M,55,"2300 E 50 ST
KANSAS CITY 64130
(39.035705461, -94.558021327)",58,3,7,157
140050717,07/20/2014 12:00:00 AM,17:04,07/18/2014 12:00:00 AM,2:00,07/18/2014 12:00:00 AM,7:00,702,240,Auto Theft,131,4100  ROANOKE RD,KANSAS CITY,64111,PJ3225,CPD,U,1,SUS,U,U,,"4100 ROANOKE RD
KANSAS CITY 64111
(39.054575107, -94.598600361)",232,4,7,50
140077597,10/26/2014 12:00:00 AM,12:29,10/26/2014 12:00:00 AM,12:25,,,799,,Auto Theft Outside S,213,8701-A-B SNI-A-BAR RD,KANSAS CITY,64129,PJ4246,MPD,U,1,VIC,U,U,,"8701-A B SNI-A-BAR RD
KANSAS CITY 64129
(39.039016024, -94.496019407)",19,3,7,155
140081365,11/10/2014 12:00:00 AM,10:28,11/06/2014 12:00:00 AM,12:00,11/07/2014 12:00:00 AM,6:30,702,240,Auto Theft,342,3000  FARLEY AV,KANSAS CITY,64129,PJ2546,EPD,U,1,VIC,W,M,41,"3000 FARLEY AV
KANSAS CITY 64129
(39.068249118, -94.47806645)",236,3,7,155
140023334,04/08/2014 12:00:00 AM,13:21,04/07/2014 12:00:00 AM,21:00,04/08/2014 12:00:00 AM,7:40,702,240,Auto Theft,212,5100  HICKORY RD,KANSAS CITY,64129,PJ4311,MPD,U,1,VIC,B,M,52,"5100 HICKORY RD
KANSAS CITY 64129
(39.030455808, -94.502580789)",20,2,7,155
140026850,04/22/2014 12:00:00 AM,8:21,04/21/2014 12:00:00 AM,15:00,04/22/2014 12:00:00 AM,8:00,702,240,Auto Theft,133,4100  BROADWAY,KANSAS CITY,64111,PJ3284,CPD,U,1,SUS,U,U,,"4100 BROADWAY
KANSAS CITY 64111
(39.053249541, -94.590538203)",42,4,7,50
140090946,12/20/2014 12:00:00 AM,0:02,12/20/2014 12:00:00 AM,0:02,,,702,240,Auto Theft,231,300  E 69 TE,KANSAS CITY,64113,PJ5275,MPD,U,1,SUS,U,U,,"300 E 69
TE KANSAS CITY 64113
(39.002244816, -94.585220098)",118,1,7,164
140060487,08/24/2014 12:00:00 AM,15:45,08/24/2014 12:00:00 AM,1:00,08/24/2014 12:00:00 AM,15:00,702,240,Auto Theft,213,8600  E 61 TE,KANSAS CITY,,PJ4889,MPD,U,1,SUS,U,U,,"8600 E 61
(39.013913941, -94.484660425)",116,2,7,155
140072104,10/06/2014 12:00:00 AM,10:35,10/04/2014 12:00:00 AM,16:00,10/05/2014 12:00:00 AM,14:45,702,240,Auto Theft,134,4600  WARWICK BL,KANSAS CITY,64109,PJ3709,CPD,U,1,VIC,W,F,56,"4600 WARWICK
BL KANSAS CITY 64109
(39.043220349, -94.583232313)",216,4,7,44
140002994,01/13/2014 12:00:00 AM,23:00,01/13/2014 12:00:00 AM,20:00,01/13/2014 12:00:00 AM,22:00,702,240,Auto Theft,343,2800  DENVER AV,KANSAS CITY,64127,PJ2394,EPD,N,1,SUS,U,U,,"2800 DENVER AV
KANSAS CITY 64127
(39.074164715, -94.52306327)",107,3,7,36
140091045,12/20/2014 12:00:00 AM,12:32,12/16/2014 12:00:00 AM,6:40,12/16/2014 12:00:00 AM,6:50,702,240,Auto Theft,311,300  N VAN BRUNT BL,KANSAS CITY,64123,PJ0226,EPD,U,1,SUS,U,U,,"300 N VAN
BRUNT BL KANSAS CITY 64123
(39.114642406, -94.525575653)",174,4,7,76
140023959,04/10/2014 12:00:00 AM,19:15,04/10/2014 12:00:00 AM,18:25,,,702,240,Auto Theft,212,7000  CRABAPPLE LN,KANSAS CITY,64127,PJ4270,MPD,U,1,SUS,B,M,,"7000 CRABAPPLE LN
KANSAS CITY 64127
(39.029255379, -94.502964405)",20,2,7,155
140093290,12/30/2014 12:00:00 AM,12:36,12/30/2014 12:00:00 AM,12:30,,,702,240,Auto Theft,542,8000  E 91 ST,KANSAS CITY,64138,PJ6409,SPD,U,1,SUS,U,U,,"8000 E 91 ST
KANSAS CITY 64138
(38.958628057, -94.496134853)",27,2,7,98
140087016,12/04/2014 12:00:00 AM,12:17,11/29/2014 12:00:00 AM,0:01,12/01/2014 12:00:00 AM,12:00,702,240,Auto Theft,342,E 23 TF E/I 435 HW,KANSAS CITY,64126,PJ2108,EPD,U,1,SUS,U,U,,"435 HW
KANSAS CITY 64126
(39.093537153, -94.500738083)",83,3,7,94
140074861,10/16/2014 12:00:00 AM,12:48,10/15/2014 12:00:00 AM,22:00,10/16/2014 12:00:00 AM,6:00,702,240,Auto Theft,224,1600  CITADEL DR,KANSAS CITY,64110,PJ4833,MPD,U,1,SUS,U,U,,"1600 CITADEL DR
KANSAS CITY 64110
(39.016513942, -94.567018943)",64,2,7,165
140003806,01/17/2014 12:00:00 AM,9:40,01/16/2014 12:00:00 AM,20:30,01/17/2014 12:00:00 AM,6:00,702,240,Auto Theft,224,W 63 ST/BROOKSIDE PL,KANSAS CITY,64114,PJ4865,MPD,U,1,VIC,W,F,32,"63 ST BROOKSIDE PL
KANSAS CITY 64114
(38.958285822, -94.595719903)",210,1,7,162
140037090,05/30/2014 12:00:00 AM,11:58,05/29/2014 12:00:00 AM,13:00,05/30/2014 12:00:00 AM,11:00,702,240,Auto Theft,131,1100  W 40 ST,KANSAS CITY,64111,PJ3169,CPD,U,1,SUS,U,U,,"1100 W 40 ST
KANSAS CITY 64111
(39.055277999, -94.59910506)",232,4,7,50
140040352,06/12/2014 12:00:00 AM,0:11,06/12/2014 12:00:00 AM,0:11,,,702,240,Auto Theft,221,5000  GRAND AV,KANSAS CITY,64112,PJ4014,MPD,U,1,SUS,B,M,,"5000 GRAND AV
KANSAS CITY 64112
(39.036484114, -94.584940154)",36,4,7,44
140003404,01/15/2014 12:00:00 AM,15:35,01/15/2014 12:00:00 AM,14:13,01/15/2014 12:00:00 AM,14:13,702,240,Auto Theft,314,300  LAWN AV,KANSAS CITY,64124,PJ0430,EPD,U,1,VIC,W,F,57,"300 LAWN AV
KANSAS CITY 64124
(39.110792632, -94.526975675)",192,4,7,70
140047506,07/08/2014 12:00:00 AM,15:36,06/26/2014 12:00:00 AM,20:00,07/03/2014 12:00:00 AM,16:00,702,240,Auto Theft,115,2700  GILLHAM RD,KANSAS CITY,64108,PJ2202,CPD,U,1,VIC,,,,"2700 GILLHAM RD
KANSAS CITY 64108
(39.077892682, -94.578565637)",39,4,7,92
140069412,09/26/2014 12:00:00 AM,15:57,09/20/2014 12:00:00 AM,7:00,09/26/2014 12:00:00 AM,15:30,702,240,Auto Theft,221,5600  TRACY AV,KANSAS CITY,,PJ4492,MPD,U,1,VIC,B,F,23,"5600 TRACY AV
(39.025172332, -94.571616225)",1,2,7,165
140071876,10/05/2014 12:00:00 AM,11:34,10/05/2014 12:00:00 AM,5:00,10/05/2014 12:00:00 AM,10:30,702,240,Auto Theft,111,1800  AMERICAN ROYAL DR,KANSAS CITY,64112,PJ1325,CPD,U,1,SUS,U,U,,"1800 AMERICAN ROYAL DR
KANSAS CITY 64112
(39.090784855, -94.606958433)",241,4,7,20
140049514,07/15/2014 12:00:00 AM,23:01,07/15/2014 12:00:00 AM,20:00,,,702,240,Auto Theft,344,BLUE PK/E COAL MINE RD,KANSAS CITY,64129,PJ3857,EPD,N,1,VIC,B,F,33,"BLUE PK/E COAL MINE KANSAS CITY, RD 64129
(39.039016024, -94.496019407)",19,3,7,155
140056443,08/10/2014 12:00:00 AM,12:24,08/09/2014 12:00:00 AM,14:00,08/10/2014 12:00:00 AM,7:00,702,240,Auto Theft,111,1100  PENNSYLVANIA AV,KANSAS CITY,64105,PJ0989,CPD,U,1,VIC,W,M,52,"1100 PENNSYLVANIA AV
KANSAS CITY 64105
(39.100722841, -94.591165838)",185,4,7,72
140049796,07/17/2014 12:00:00 AM,1:23,07/16/2014 12:00:00 AM,12:00,07/16/2014 12:00:00 AM,23:40,702,240,Auto Theft,223,E 57 ST/SWOPE PK,KANSAS CITY,64130,PJ4503,MPD,U,1,VIC,B,F,19,"57 ST SWOPE PK
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140037755,06/02/2014 12:00:00 AM,9:10,05/30/2014 12:00:00 AM,16:00,06/02/2014 12:00:00 AM,8:30,702,240,Auto Theft,121,500  CAMPBELL ST,KANSAS CITY,64106,PJ0558,CPD,U,1,SUS,U,U,,"500 CAMPBELL ST
KANSAS CITY 64106
(39.110096681, -94.573419518)",102,4,7,75
140011333,02/19/2014 12:00:00 AM,4:32,02/18/2014 12:00:00 AM,18:40,,,702,240,Auto Theft,341,1500  CORRINGTON AV,KANSAS CITY,64127,PJ1484,EPD,U,1,SUS,W,M,20,"1500 CORRINGTON AV
KANSAS CITY 64127
(39.093344412, -94.498756532)",83,3,7,94
140059941,08/22/2014 12:00:00 AM,13:20,08/22/2014 12:00:00 AM,6:40,08/22/2014 12:00:00 AM,7:00,702,240,Auto Theft,212,7000  CRABAPPLE LN,KANSAS CITY,64129,PJ4270,MPD,U,1,SUS,U,U,,"7000 CRABAPPLE LN
KANSAS CITY 64129
(39.029255379, -94.502964405)",20,2,7,155
140007131,01/31/2014 12:00:00 AM,7:14,01/31/2014 12:00:00 AM,7:10,,,702,240,Auto Theft,633,5000  NE TARKIO ST,KANSAS CITY,64118,PC0885,SCP,U,1,SUS,W,M,30,"5000 NE TARKIO ST
KANSAS CITY 64118
(39.185072175, -94.564475535)",82,6,4,154
140030015,05/04/2014 12:00:00 AM,11:43,05/03/2014 12:00:00 AM,22:30,05/04/2014 12:00:00 AM,11:30,702,240,Auto Theft,315,100  HARDESTY AV,KANSAS CITY,64123,PJ0360,EPD,N,1,VIC,W,M,53,"100 HARDESTY AV
KANSAS CITY 64123
(39.112365029, -94.518699795)",192,4,7,76
140028464,04/28/2014 12:00:00 AM,12:07,04/27/2014 12:00:00 AM,10:00,04/27/2014 12:00:00 AM,10:05,702,240,Auto Theft,222,E 55 ST/PROSPECT AV,KANSAS CITY,64130,PJ4367,MPD,U,1,VIC,B,M,54,"55 ST PROSPECT AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140084303,11/22/2014 12:00:00 AM,7:08,11/22/2014 12:00:00 AM,7:08,,,702,240,Auto Theft,314,4100  E 8 ST,KANSAS CITY,64124,PJ0898,EPD,U,1,VIC,W,M,41,"4100 E 8 ST
KANSAS CITY 64124
(39.10295049, -94.534353468)",215,3,7,70
140005837,01/25/2014 12:00:00 AM,20:35,01/23/2014 12:00:00 AM,16:00,01/23/2014 12:00:00 AM,18:00,702,240,Auto Theft,633,4700  N HIGHLAND AV,KANSAS CITY,64118,PC1033,SCP,N,2,VIC,W,F,22,"4700 N HIGHLAND AV
KANSAS CITY 64118
(39.179406792, -94.559531785)",82,6,4,167
140042931,06/21/2014 12:00:00 AM,9:50,06/20/2014 12:00:00 AM,20:30,06/21/2014 12:00:00 AM,9:00,702,240,Auto Theft,133,4200  LOCUST ST,KANSAS CITY,64110,PJ3391,CPD,U,1,SUS,U,U,,"4200 LOCUST ST
KANSAS CITY 64110
(39.050812907, -94.580645506)",216,4,7,165
140076508,10/22/2014 12:00:00 AM,14:33,10/22/2014 12:00:00 AM,13:00,10/22/2014 12:00:00 AM,13:30,702,240,Auto Theft,314,100  MONROE AV,KANSAS CITY,64124,PJ0325,EPD,U,1,VIC,B,M,21,"100 MONROE AV
KANSAS CITY 64124
(39.112993316, -94.537345828)",202,4,7,76
