"timestamp","name_of_shelter","date_of_shelter_bed","current_bed_availability_mal","current_bed_availability_fem","current_room_availability_fam","current_bed_availability_unaccyouth","current_bed_availability_lgbtq","current_bed_availability_for_transitional_youth","current_bed_availability_for_domestic_violence_survivors"
"2021-11-25T12:04:18.000","City Union Mission","2021-11-25T00:00:00.000","88","0","2","4","0","0","0"
"2021-11-26T09:33:22.000","PrideHaven","2021-11-26T00:00:00.000",,,,,,"4",
"2021-11-26T10:30:27.000","Lion House","2021-11-26T00:00:00.000",,,,,"12",,
"2021-11-26T10:40:50.000","City Union Mission","2021-11-26T00:00:00.000","84","3","0","0","0","0","0"
"2021-11-26T10:56:11.000","Hope House","2021-11-26T00:00:00.000",,,,,,,"0"
"2021-11-26T12:13:00.000","ShelterKC","2021-11-26T00:00:00.000","2",,,,,,
"2021-11-26T12:13:00.000","ReStart","2021-11-26T00:00:00.000",,,,,,,
"2021-11-27T04:58:12.000","ShelterKC","2021-11-27T00:00:00.000","4","0","0","0",,,"0"
"2021-11-27T10:48:12.000","PrideHaven","2021-11-27T00:00:00.000",,,,,,"4",
"2021-11-27T10:56:50.000","City Union Mission","2021-11-27T00:00:00.000","88","3","1","0","0","0","0"
"2021-11-27T19:27:15.000","Lion House","2021-11-27T00:00:00.000",,,,,"12",,
"2021-11-28T06:28:47.000","ShelterKC","2021-11-28T00:00:00.000","6","0","0","0",,"0",
"2021-11-28T07:47:28.000","PrideHaven","2021-11-28T00:00:00.000",,,,,,"4",
"2021-11-28T11:13:16.000","City Union Mission","2021-11-28T00:00:00.000","83","3","0","0","0","0","0"
"2021-11-29T04:56:19.000","ShelterKC","2021-11-29T00:00:00.000","9","0","0","0",,,
"2021-11-29T09:44:39.000","PrideHaven","2021-11-29T00:00:00.000",,,,,,"6",
"2021-11-29T10:30:49.000","ReStart","2021-11-29T00:00:00.000","0","0","0",,,"2",
"2021-11-29T11:27:16.000","Hope House","2021-11-29T00:00:00.000",,,,,,,"3"
"2021-11-29T11:56:10.000","City Union Mission","2021-11-29T00:00:00.000","88","2","0","0","0","0","0"
"2021-11-29T14:47:53.000","Lion House","2021-11-29T00:00:00.000",,,,,"12",,
"2021-11-30T10:52:10.000","PrideHaven","2021-11-30T00:00:00.000",,,,,,"5",
"2021-11-30T11:20:50.000","ShelterKC","2021-11-30T00:00:00.000","6","0","0","0",,"0",
"2021-11-30T11:33:50.000","City Union Mission","2021-11-30T00:00:00.000","89","1","0","0","0","0","0"
"2021-11-30T12:57:42.000","Hope House","2021-11-30T00:00:00.000",,,,,,,"1"
"2021-11-30T13:37:24.000","ReStart","2021-11-30T00:00:00.000","0","0","1","0","0",,
"2021-12-01T11:16:25.000","ShelterKC","2021-12-01T00:00:00.000","16","0","0","0",,,
"2021-12-01T11:28:04.000","PrideHaven","2021-12-01T00:00:00.000",,,,,,"6",
"2021-12-01T11:33:16.000","City Union Mission","2021-12-01T00:00:00.000","85","0","0","0","0","0","0"
"2021-12-02T08:17:34.000","City Union Mission","2021-12-02T00:00:00.000","97","0","0","0","0","0","0"
"2021-12-02T09:05:42.000","ShelterKC","2021-12-02T00:00:00.000","17","0","0","0","0","0","0"
"2021-12-02T11:45:28.000","PrideHaven","2021-12-02T00:00:00.000",,,,,,"8",
"2021-12-02T12:28:00.000","Hope House","2021-12-02T00:00:00.000",,,,,,,"2"
"2021-12-02T14:56:06.000","Lion House","2021-12-01T00:00:00.000",,,,,"12",,
"2021-12-02T14:56:32.000","Lion House","2021-12-02T00:00:00.000",,,,,"12",,
"2021-12-03T09:57:58.000","ShelterKC","2021-12-03T00:00:00.000","13","0","0","0","0","0","0"
"2021-12-03T10:43:38.000","PrideHaven","2021-12-03T00:00:00.000",,,"0","0",,"8",
"2021-12-03T12:03:17.000","City Union Mission","2021-12-03T00:00:00.000","92","0","0","0","0","0","0"
"2021-12-04T04:15:43.000","ShelterKC","2021-12-04T00:00:00.000","12","0","0","0","0","0","0"
"2021-12-04T12:39:47.000","City Union Mission","2021-12-04T00:00:00.000","98","0","0","0","0",,"0"
"2021-12-05T05:06:38.000","ShelterKC","2021-12-05T00:00:00.000","14","0","0","0","0","0","0"
"2021-12-05T08:03:39.000","City Union Mission","2021-12-05T00:00:00.000","98","0","0","0","0","0","0"
"2021-12-05T08:56:14.000","PrideHaven","2021-12-05T00:00:00.000",,,,,,"7",
"2021-12-05T15:17:31.000","Lion House","2021-12-05T00:00:00.000",,,,,"12",,
"2021-12-06T07:41:46.000","ShelterKC","2021-12-06T00:00:00.000","13","0","0","0","0","0","0"
"2021-12-06T10:30:46.000","PrideHaven","2021-12-06T00:00:00.000",,,,,,"6",
"2021-12-06T11:34:28.000","City Union Mission","2021-12-06T00:00:00.000","96","0","0","0","0","0","0"
"2021-12-06T12:14:12.000","Hope House","2021-12-06T00:00:00.000",,,,,,,"0"
"2021-12-06T15:03:38.000","Lion House","2021-12-06T00:00:00.000",,,,,"12",,
"2021-12-07T03:09:07.000","Synergy Services","2021-12-07T00:00:00.000","0","0","0","0","0","0","0"
"2021-12-07T10:19:12.000","ShelterKC","2021-12-07T00:00:00.000","11","0","0","0","0","0","0"
"2021-12-07T10:30:09.000","PrideHaven","2021-12-07T00:00:00.000",,,,,,"6",
"2021-12-07T11:31:30.000","City Union Mission","2021-12-07T00:00:00.000","75","0","0","0","0","0","0"
"2021-12-07T15:31:33.000","Lion House","2021-12-07T00:00:00.000",,,,,"12",,
"2021-12-07T22:14:12.000","Synergy Services","2021-12-07T00:00:00.000",,,,,,,"0"
"2021-12-08T06:49:47.000","Lion House","2021-12-08T00:00:00.000",,,,,"12",,
"2021-12-08T09:40:07.000","PrideHaven","2021-12-08T00:00:00.000",,,,,,"7",
"2021-12-08T12:22:44.000","ShelterKC","2021-12-08T00:00:00.000","7","0","0","0","0","0","0"
"2021-12-09T01:49:49.000","Synergy Services","2021-12-08T00:00:00.000",,,,,,,"0"
"2021-12-09T06:48:16.000","Lion House","2021-12-09T00:00:00.000",,,,,"12",,
"2021-12-09T07:04:38.000","ShelterKC","2021-12-09T00:00:00.000","11","0","0","0","0","0","0"
"2021-12-09T09:46:22.000","PrideHaven","2021-12-09T00:00:00.000",,,,,,"5",
"2021-12-09T11:59:56.000","City Union Mission","2021-12-09T00:00:00.000","77","0","0","0","0","0","0"
"2021-12-10T06:48:47.000","Lion House","2021-12-10T00:00:00.000",,,,,"12",,
"2021-12-10T10:15:34.000","City Union Mission","2021-12-10T00:00:00.000","85","0","0","0","0","0","0"
"2021-12-10T12:05:16.000","PrideHaven","2021-12-10T00:00:00.000",,,,,,"4",
"2021-12-10T12:09:00.000","Hope House","2021-12-10T00:00:00.000",,,,,,,"0"
"2021-12-11T07:17:23.000","ShelterKC","2021-12-11T00:00:00.000","13","0","0","0","0","0","0"
"2021-12-11T11:15:43.000","PrideHaven","2021-12-11T00:00:00.000",,,,,,"3",
"2021-12-11T11:31:06.000","City Union Mission","2021-12-11T00:00:00.000","88","0","0","0","0","0","0"
"2021-12-12T07:28:29.000","City Union Mission","2021-12-12T00:00:00.000","89","0","0","0","0","0","0"
"2021-12-12T09:20:24.000","ShelterKC","2021-12-12T00:00:00.000","24","0","0","0","0","0","0"
"2021-12-12T11:15:37.000","PrideHaven","2021-12-12T00:00:00.000",,,,,,"3",
"2021-12-12T22:25:28.000","Synergy Services","2021-12-12T00:00:00.000",,,,,,,"0"
"2021-12-13T00:09:11.000","ShelterKC","2021-12-13T00:00:00.000","27","0","0","0","0","0","0"
"2021-12-13T07:03:09.000","Lion House","2021-12-13T00:00:00.000",,,,,"12",,
"2021-12-13T09:21:05.000","PrideHaven","2021-12-13T00:00:00.000",,,,,,"3",
"2021-12-13T12:53:48.000","City Union Mission","2021-12-13T00:00:00.000","89","0","0","0","0","0","0"
"2021-12-14T03:41:20.000","Synergy Services","2021-12-14T00:00:00.000",,,,,,,"0"
"2021-12-14T07:04:19.000","Lion House","2021-12-14T00:00:00.000",,,,,"12",,
"2021-12-14T07:53:30.000","ShelterKC","2021-12-14T00:00:00.000","23","0","0","0","0","0","0"
"2021-12-14T09:34:20.000","City Union Mission","2021-12-14T00:00:00.000","82","0","0","0","0","0","0"
"2021-12-15T06:47:29.000","Lion House","2021-12-15T00:00:00.000",,,,,"12",,
"2021-12-16T07:00:17.000","Lion House","2021-12-16T00:00:00.000",,,,,"12",,
"2021-12-16T12:57:20.000","City Union Mission","2021-12-16T00:00:00.000","83","0","3","0","0","0","0"
"2021-12-17T06:49:22.000","Lion House","2021-12-17T00:00:00.000",,,,,"12",,
"2021-12-17T07:19:55.000","ShelterKC","2021-12-17T00:00:00.000","23","0","0","0","0","0","0"
"2021-12-17T11:30:08.000","PrideHaven","2021-12-17T00:00:00.000",,,,,,"5",
"2021-12-17T11:31:48.000","City Union Mission","2021-12-17T00:00:00.000","74","0","0","0","0","0","0"
"2021-12-18T03:14:34.000","ShelterKC","2021-12-18T00:00:00.000","20","0","0","0","0","0","0"
"2021-12-18T10:42:56.000","City Union Mission","2021-12-18T00:00:00.000","63","0","0","0","0","0","0"
"2021-12-18T17:37:04.000","ShelterKC","2021-12-18T00:00:00.000","17","0","0","0","0","0","0"
"2021-12-19T04:58:30.000","ShelterKC","2021-12-19T00:00:00.000","16","0","0","0","0","0","0"
"2021-12-19T10:45:31.000","City Union Mission","2021-12-19T00:00:00.000","58","1","1","0","0","0","0"
"2021-12-20T05:08:43.000","ShelterKC","2021-12-20T00:00:00.000","21","0","0","0","0","0","0"
"2021-12-20T07:11:55.000","Lion House","2021-12-20T00:00:00.000",,,,,"12",,
"2021-12-21T06:58:02.000","Lion House","2021-12-21T00:00:00.000",,,,,"12",,
"2021-12-21T07:30:05.000","ShelterKC","2021-12-21T00:00:00.000","25","0","0","0","0","0","0"
"2021-12-21T11:02:17.000","City Union Mission","2021-12-21T00:00:00.000","60","0","0","0","0","0","0"
"2021-12-21T11:19:49.000","Hope House","2021-12-21T00:00:00.000",,,,,,,"0"
"2021-12-22T07:34:29.000","Lion House","2021-12-22T00:00:00.000",,,,,"12",,
"2021-12-22T09:09:42.000","ShelterKC","2021-12-22T00:00:00.000","25","0","0","0","0","0","0"
"2021-12-23T04:55:58.000","ShelterKC","2021-12-23T00:00:00.000","19","0","0","0","0","0","0"
"2021-12-23T06:55:01.000","Lion House","2021-12-23T00:00:00.000",,,,,"12",,
"2021-12-23T07:35:31.000","Synergy Services","2021-12-23T00:00:00.000",,,,,,,"0"
"2021-12-23T14:48:53.000","City Union Mission","2021-12-23T00:00:00.000","58","0","0","0","0","0","0"
"2021-12-24T06:57:26.000","Lion House","2021-12-24T00:00:00.000",,,,,"12",,
"2021-12-24T11:23:32.000","City Union Mission","2021-12-24T00:00:00.000","77","0","4","0","0","0","0"
"2021-12-24T16:09:04.000","ShelterKC","2021-12-24T00:00:00.000","18","0","0","0","0","0","0"
"2021-12-25T04:38:55.000","ShelterKC","2021-12-25T00:00:00.000","24","0","0","0","0","0","0"
"2021-12-25T10:18:33.000","Lion House","2021-12-25T00:00:00.000",,,,,"12",,
"2021-12-25T11:07:25.000","City Union Mission","2021-12-25T00:00:00.000","84","1","0","0","0","0","0"
"2021-12-26T05:49:49.000","ShelterKC","2021-12-26T00:00:00.000","22","0","0","0","0","0","0"
"2021-12-26T06:32:27.000","Lion House","2021-12-26T00:00:00.000",,,,,"12",,
"2021-12-26T10:49:14.000","City Union Mission","2021-12-26T00:00:00.000","84","2","2","0","0","0","0"
"2021-12-27T05:06:29.000","Synergy Services","2021-12-27T00:00:00.000",,,,,,,"0"
"2021-12-27T07:36:55.000","Lion House","2021-12-27T00:00:00.000",,,,,"12",,
"2021-12-27T08:06:26.000","ShelterKC","2021-12-27T00:00:00.000","22","0","0","0","0","0","0"
"2021-12-27T11:33:08.000","City Union Mission","2021-12-27T00:00:00.000","75","0","1","0","0","0","0"
"2021-12-28T03:25:20.000","ShelterKC","2021-12-28T00:00:00.000","0","0","0","0","0","0","0"
"2021-12-28T06:58:23.000","Lion House","2021-12-28T00:00:00.000",,,,,"12",,
"2021-12-28T11:54:45.000","Hope House","2021-12-28T00:00:00.000",,,,,,,"0"
"2021-12-28T12:06:59.000","ShelterKC","2021-12-28T00:00:00.000","21","0","0","0","0","0","0"
"2021-12-28T14:09:28.000","City Union Mission","2021-12-28T00:00:00.000","67","0","0","0","0","0","0"
"2021-12-28T22:06:17.000","Synergy Services","2021-12-29T00:00:00.000",,,,,,,"0"
"2021-12-29T04:23:40.000","ShelterKC","2021-12-29T00:00:00.000","0","0","0","0","0","0","0"
"2021-12-29T07:19:00.000","Lion House","2021-12-29T00:00:00.000",,,,,"12",,
"2021-12-29T22:20:35.000","Synergy Services","2021-12-30T00:00:00.000",,,,,,,"0"
"2021-12-30T06:45:26.000","Lion House","2021-12-30T00:00:00.000",,,,,"12",,
"2021-12-30T07:25:53.000","ShelterKC","2021-12-30T00:00:00.000","17","0","0","0","0","0","0"
"2021-12-30T13:16:58.000","City Union Mission","2021-12-30T00:00:00.000","47","10","1","0","0","0","0"
"2021-12-31T05:08:57.000","ShelterKC","2021-12-31T00:00:00.000","17","0","0","0","0","0","0"
"2021-12-31T11:01:08.000","City Union Mission","2021-12-31T00:00:00.000","57","3","2","0","0","0","0"
"2022-01-01T04:30:20.000","ShelterKC","2022-01-01T00:00:00.000","15","0","0","0","0","0","0"
"2022-01-01T11:33:25.000","City Union Mission","2022-01-01T00:00:00.000","59","1","2","0","0","0","0"
"2022-01-02T03:13:14.000","ShelterKC","2022-01-02T00:00:00.000","19","0","0","0","0","0","0"
"2022-01-03T04:14:01.000","Synergy Services","2022-01-03T00:00:00.000",,,,,,,"0"
"2022-01-03T04:36:01.000","ShelterKC","2022-01-03T00:00:00.000","15","0","0","0","0","0","0"
"2022-01-03T06:51:11.000","Lion House","2022-01-03T00:00:00.000",,,,,"12",,
"2022-01-03T10:14:01.000","City Union Mission","2022-01-03T00:00:00.000","34","0","0","0","0","0","0"
"2022-01-03T14:07:27.000","PrideHaven","2022-01-03T00:00:00.000",,,,,,"4",
"2022-01-03T14:42:02.000","Lion House","2022-01-03T00:00:00.000",,,,,"6",,
"2022-01-03T22:23:47.000","Synergy Services","2022-01-04T00:00:00.000",,,,,,,"0"
"2022-01-04T06:56:01.000","Lion House","2022-01-04T00:00:00.000",,,,,"6",,
"2022-01-04T09:00:44.000","PrideHaven","2022-01-04T00:00:00.000",,,,,,"4",
"2022-01-04T10:30:22.000","ShelterKC","2022-01-04T00:00:00.000","9","0","0","0","0","0","0"
"2022-01-04T11:31:53.000","City Union Mission","2022-01-04T00:00:00.000","34","0","2","0","0","0","0"
"2022-01-04T22:39:32.000","Synergy Services","2022-01-05T00:00:00.000",,,,,,,"0"
"2022-01-05T06:57:19.000","Lion House","2022-01-05T00:00:00.000",,,,,"6",,
"2022-01-05T09:23:02.000","PrideHaven","2022-01-05T00:00:00.000",,,,,,"2",
"2022-01-05T11:53:31.000","City Union Mission","2022-01-05T00:00:00.000","36","14","3",,"0","0","0"
"2022-01-05T12:14:29.000","ShelterKC","2022-01-05T00:00:00.000","9","0","0","0","0","0","0"
"2022-01-06T00:24:31.000","Synergy Services","2022-01-06T00:00:00.000",,,,,,,"0"
"2022-01-06T06:53:08.000","Lion House","2022-01-06T00:00:00.000",,,,,"6",,
"2022-01-06T10:10:01.000","PrideHaven","2022-01-06T00:00:00.000",,,,,,"2",
"2022-01-06T10:54:25.000","City Union Mission","2022-01-06T00:00:00.000","34","8","2","0","0","0","0"
"2022-01-06T11:45:53.000","ShelterKC","2022-01-06T00:00:00.000","7","0","0","0","0","0","0"
"2022-01-07T07:28:05.000","Lion House","2022-01-07T00:00:00.000",,,,,"6",,
"2022-01-07T09:57:40.000","PrideHaven","2022-01-07T00:00:00.000",,,,,,"2",
"2022-01-07T11:33:18.000","City Union Mission","2022-01-07T00:00:00.000","19","0","0","0","0","0","0"
"2022-01-07T12:25:05.000","ShelterKC","2022-01-07T00:00:00.000","16","0","0","0","0","0","0"
"2022-01-08T09:03:34.000","PrideHaven","2022-01-08T00:00:00.000",,,,,,"1",
"2022-01-08T11:12:52.000","City Union Mission","2022-01-08T00:00:00.000","31","0","0","0","0","0","0"
"2022-01-08T15:41:38.000","ShelterKC","2022-01-08T00:00:00.000","18","0","0","0","0","0","0"
"2022-01-09T07:01:11.000","Lion House","2022-01-09T00:00:00.000",,,,,"6",,
"2022-01-09T11:15:44.000","PrideHaven","2022-01-09T00:00:00.000",,,,,,"0",
"2022-01-09T11:31:01.000","City Union Mission","2022-01-09T00:00:00.000","28","0","0","0","0","0","0"
"2022-01-09T22:53:32.000","Synergy Services","2022-01-10T00:00:00.000",,,,,,,"0"
"2022-01-10T06:57:50.000","Lion House","2022-01-10T00:00:00.000",,,,,"7",,
"2022-01-10T09:07:46.000","City Union Mission","2022-01-10T00:00:00.000","18","0","0","0","0","0","0"
"2022-01-10T10:08:49.000","PrideHaven","2022-01-10T00:00:00.000",,,,,,"0",
"2022-01-11T07:22:44.000","Lion House","2022-01-11T00:00:00.000",,,,,"7",,
"2022-01-11T07:27:21.000","ShelterKC","2022-01-11T00:00:00.000","19","0","0","0","0","0","0"
"2022-01-11T09:44:01.000","PrideHaven","2022-01-11T00:00:00.000",,,,,,"1",
"2022-01-11T22:28:43.000","Synergy Services","2022-01-12T00:00:00.000",,,,,,,"0"
"2022-01-12T06:53:07.000","Lion House","2022-01-12T00:00:00.000",,,,,"6",,
"2022-01-12T07:24:26.000","ShelterKC","2022-01-12T00:00:00.000","10","0","0","0","0","0","0"
"2022-01-13T00:27:08.000","Synergy Services","2022-01-13T00:00:00.000",,,,,,,"0"
"2022-01-13T06:56:24.000","Lion House","2022-01-13T00:00:00.000",,,,,"6",,
"2022-01-13T09:30:17.000","Hope House","2022-01-13T00:00:00.000","0","0","0","0","0","0","0"
"2022-01-13T09:55:36.000","ShelterKC","2022-01-13T00:00:00.000","14","0","0","0","0","0","0"
"2022-01-13T11:23:48.000","PrideHaven","2022-01-13T00:00:00.000",,,,,,"3",
"2022-01-13T12:56:17.000","City Union Mission","2021-01-13T00:00:00.000","42","0","0","0","0","0","0"
"2022-01-14T06:52:32.000","Lion House","2022-01-14T00:00:00.000",,,,,"6",,
"2022-01-14T08:51:55.000","ShelterKC","2022-01-14T00:00:00.000","15","0","0","0","0","0","0"
"2022-01-14T09:03:51.000","PrideHaven","2022-01-14T00:00:00.000",,,,,,"2",
"2022-01-15T05:26:58.000","ShelterKC","2022-01-15T00:00:00.000","7","0","0","0","0","0","0"
"2022-01-15T10:09:03.000","PrideHaven","2022-01-15T00:00:00.000",,,,,,"1",
"2022-01-16T05:14:55.000","ShelterKC","2022-01-16T00:00:00.000","9","0","0","0","0","0","0"
"2022-01-17T06:04:28.000","Synergy Services","2022-01-17T00:00:00.000",,,,,,,"0"
"2022-01-17T06:56:32.000","Lion House","2022-01-17T00:00:00.000",,,,,"6",,
"2022-01-17T07:12:05.000","Lion House","2022-01-17T00:00:00.000",,,,,"6",,
"2022-01-17T12:30:15.000","City Union Mission","2022-01-17T00:00:00.000","59","0","1","0","0","0","0"
"2022-01-17T23:18:27.000","Synergy Services","2022-01-18T00:00:00.000",,,,,,,"0"
"2022-01-18T07:07:32.000","Lion House","2022-01-18T00:00:00.000",,,,,"6",,
"2022-01-18T09:51:19.000","City Union Mission","2022-01-18T00:00:00.000","64","0","0","0","0","0","0"
"2022-01-18T12:22:04.000","ShelterKC","2022-01-18T00:00:00.000","5","0","0","0","0","0","0"
"2022-01-18T17:16:09.000","ReStart","2022-01-18T00:00:00.000","0","0","0","1","0","1","0"
"2022-01-19T00:04:40.000","Synergy Services","2022-01-19T00:00:00.000",,,,,,,"0"
"2022-01-19T06:53:06.000","Lion House","2022-01-19T00:00:00.000",,,,,"6",,
"2022-01-19T11:22:15.000","PrideHaven","2022-01-19T00:00:00.000",,,,,,"0",
"2022-01-19T12:31:23.000","ShelterKC","2022-01-19T00:00:00.000","0","0","0","0","0","0","0"
"2022-01-20T06:57:11.000","Lion House","2022-01-20T00:00:00.000",,,,,"6",,
"2022-01-20T08:33:02.000","ShelterKC","2022-01-20T00:00:00.000","6","0","0","0","0","0","0"
"2022-01-20T09:49:52.000","ReStart","2022-01-20T00:00:00.000","0","0",,,,"3","0"
"2022-01-21T06:46:06.000","Lion House","2022-01-21T00:00:00.000",,,,,"6",,
"2022-01-21T10:47:26.000","PrideHaven","2022-01-21T00:00:00.000",,,,,,"0",
"2022-01-21T11:18:04.000","City Union Mission","2022-01-21T00:00:00.000","62","0","0","0","0","0","0"
"2022-01-21T14:16:01.000","ShelterKC","2022-01-21T00:00:00.000","0","0","0","0","0","0","0"
"2022-01-21T15:33:59.000","ReStart","2022-01-21T00:00:00.000","0","0","0","2","0","2","0"
"2022-01-22T09:58:05.000","City Union Mission","2022-01-22T00:00:00.000","70","0","0","0","0","0","0"
"2022-01-22T11:40:48.000","ShelterKC","2022-01-22T00:00:00.000","2","0","0","0","0","0","0"
"2022-01-23T12:20:49.000","City Union Mission","2022-01-23T00:00:00.000","75","0","0","0","0","0","0"
"2022-01-23T13:18:36.000","ShelterKC","2022-01-23T00:00:00.000","7","0","0","0","0","0","0"
"2022-01-23T21:10:04.000","ReStart","2022-01-23T00:00:00.000","0","0","0",,"0","2","0"
"2022-01-24T03:23:20.000","ShelterKC","2022-01-24T00:00:00.000","11","0","0","0","0","0","0"
"2022-01-24T04:37:25.000","Synergy Services","2022-01-24T00:00:00.000",,,,,,,"0"
"2022-01-24T06:55:26.000","Lion House","2022-01-24T00:00:00.000",,,,,"7",,
"2022-01-24T09:49:29.000","City Union Mission","2022-01-24T00:00:00.000","0","0","0","0","0","0","0"
"2022-01-24T11:16:39.000","PrideHaven","2022-01-24T00:00:00.000",,,,,,"0",
"2022-01-24T22:16:43.000","Synergy Services","2022-01-25T00:00:00.000",,,,,,,"0"
"2022-01-25T06:44:37.000","Lion House","2022-01-25T00:00:00.000",,,,,"7",,
"2022-01-26T01:35:05.000","Synergy Services","2022-01-26T00:00:00.000",,,,,,,"0"
"2022-01-26T06:47:30.000","Lion House","2022-01-26T00:00:00.000",,,,,"7",,
"2022-01-26T08:06:15.000","ShelterKC","2022-01-26T00:00:00.000","3","0","0","0","0","0","0"
"2022-01-26T09:59:44.000","ReStart","2022-01-26T00:00:00.000","0","0","0",,"0","3","0"
"2022-01-26T11:46:01.000","PrideHaven","2022-01-26T00:00:00.000",,,,,,"0",
"2022-01-27T06:52:05.000","Lion House","2022-01-27T00:00:00.000",,,,,"7",,
"2022-01-27T07:34:44.000","ShelterKC","2022-01-27T00:00:00.000","6","0","0","0","0","0","0"
"2022-01-28T06:54:12.000","Lion House","2022-01-28T00:00:00.000",,,,,"7",,
"2022-01-28T07:36:14.000","ShelterKC","2022-01-28T00:00:00.000","77","0","0","0","0","0","0"
"2022-01-28T11:29:45.000","ReStart","2022-01-28T00:00:00.000","0","0","0",,"0","3","0"
"2022-01-28T11:35:21.000","City Union Mission","2022-01-28T00:00:00.000","56","0","0","0","0","0","0"
"2022-01-29T11:34:47.000","City Union Mission","2022-01-29T00:00:00.000","59","0","0","0","0","0","0"
"2022-01-30T10:57:32.000","City Union Mission","2022-01-30T00:00:00.000","59","0","0","0","0","0","0"
"2022-01-31T07:05:18.000","Lion House","2022-01-31T00:00:00.000",,,,,"6",,
"2022-01-31T11:32:00.000","City Union Mission","2022-01-31T00:00:00.000","75","0","3","0","0","0","0"
"2022-02-01T03:11:52.000","Synergy Services","2022-02-01T00:00:00.000",,,,,,,"0"
"2022-02-01T06:54:38.000","ShelterKC","2022-02-01T00:00:00.000","19","0","0","0","0","0","0"
"2022-02-01T06:57:08.000","Lion House","2022-02-01T00:00:00.000",,,,,"6",,
"2022-02-02T01:22:11.000","Synergy Services","2022-02-02T00:00:00.000",,,,,,,"0"
