"abandonment_rate","month","year"
"19.7271428571428571","5","2016"
"9.4735000000000000","2","2016"
"5.4468421052631579","1","2016"
"9.7942857142857143","3","2014"
"4.5168181818181818","12","2015"
"18.5068181818181818","7","2015"
"7.5939130434782609","10","2014"
"20.6942857142857143","4","2016"
"10.9226086956521739","3","2016"
"19.3881818181818182","6","2016"
"7.2147619047619048","8","2014"
"12.8609090909090909","8","2013"
"8.4690909090909091","7","2014"
"30.1690476190476190","8","2015"
"17.6190909090909091","6","2015"
"3.5800000000000000","3","2013"
"23.3752173913043478","8","2016"
"13.4547826086956522","10","2013"
"11.9836363636363636","4","2014"
"10.7431818181818182","7","2013"
"6.8305000000000000","1","2015"
"4.6805555555555556","11","2015"
"10.2984210526315789","5","2015"
"12.6323809523809524","9","2014"
"6.6583333333333333","11","2013"
"3.6905000000000000","3","2015"
"9.6810526315789474","2","2014"
"5.6247619047619048","12","2013"
"4.4378260869565217","10","2015"
"17.4990000000000000","7","2016"
"15.1415789473684211","9","2015"
"10.0380952380952381","6","2014"
"6.3790909090909091","4","2015"
"11.4595000000000000","6","2013"
"7.3705882352941176","11","2014"
"5.5963636363636364","12","2014"
"6.7385714285714286","5","2014"
"10.6200000000000000","1","2014"
"16.2156250000000000","9","2016"
"3.4994736842105263","2","2015"
"15.2870000000000000","9","2013"
"10.2872727272727273","5","2013"
