Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140090213,12/17/2014 12:00:00 AM,8:43,12/15/2014 12:00:00 AM,21:00,12/17/2014 12:00:00 AM,8:30,502,220,Burglary - Non Resid,635,5000  NE 45 TE,KANSAS CITY,64116,PC1065,SCP,U,1,VIC,,,,"5000 NE 45
TE KANSAS CITY 64116
(39.176391821, -94.521253507)",128,6,4,166
140085842,11/29/2014 12:00:00 AM,14:35,11/29/2014 12:00:00 AM,14:35,,,501,220,Burglary - Residence,545,7400  LONGVIEW RD,KANSAS CITY,64134,PJ7214,SPD,U,1,VIC,,,,"7400 LONGVIEW RD
KANSAS CITY 64134
(38.91497847, -94.50537961)",151,1,7,143
140014774,03/05/2014 12:00:00 AM,19:35,03/05/2014 12:00:00 AM,10:10,03/05/2014 12:00:00 AM,19:25,501,220,Burglary - Residence,533,11200  OAK ST,KANSAS CITY,64114,PJ7024,SPD,U,2,VIC,W,F,23,"11200 OAK ST
KANSAS CITY 64114
(38.923993506, -94.588294434)",136,1,7,162
140058340,08/17/2014 12:00:00 AM,0:28,08/17/2014 12:00:00 AM,0:28,,,501,220,Burglary - Residence,341,1300  TOPPING AV,KANSAS CITY,64126,PJ1335,EPD,U,1,SUS,U,U,,"1300 TOPPING AV
KANSAS CITY 64126
(39.095458765, -94.514688239)",140,3,7,95
140017430,03/15/2014 12:00:00 AM,23:30,03/15/2014 12:00:00 AM,23:30,,,501,220,Burglary - Residence,324,2500  KENSINGTON AV,KANSAS CITY,64127,PJ2132,EPD,U,1,SUS,U,U,,"2500 KENSINGTON AV
KANSAS CITY 64127
(39.079952914, -94.531845818)",107,3,7,95
140020818,03/29/2014 12:00:00 AM,18:16,03/22/2014 12:00:00 AM,18:00,,,501,220,Burglary - Residence,543,11600  BENNINGTON AV,KANSAS CITY,64134,PJ7255,SPD,U,1,SUS,B,M,22,"11600 BENNINGTON AV
KANSAS CITY 64134
(38.913388321, -94.515800846)",151,1,7,143
140049611,07/16/2014 12:00:00 AM,10:49,07/15/2014 12:00:00 AM,17:00,07/16/2014 12:00:00 AM,9:00,501,220,Burglary - Residence,234,8900  MCGEE ST,KANSAS CITY,64134,PJ6265,MPD,U,1,SUS,U,U,,"8900 MCGEE ST
KANSAS CITY 64134
(38.966501343, -94.587325283)",50,1,7,162
140000488,01/03/2014 12:00:00 AM,4:16,01/03/2014 12:00:00 AM,3:38,01/03/2014 12:00:00 AM,4:16,502,220,Burglary - Non Resid,131,3200  ROANOKE RD,KANSAS CITY,64111,PJ2617,CPD,U,1,VIC,,,,"3200 ROANOKE RD
KANSAS CITY 64111
(39.068851602, -94.605079032)",232,4,7,50
140020110,03/26/2014 12:00:00 AM,21:26,03/26/2014 12:00:00 AM,16:30,03/26/2014 12:00:00 AM,21:00,501,220,Burglary - Residence,542,8900  CAMBRIDGE AV,KANSAS CITY,64138,PJ6346,SPD,U,1,SUS,U,U,,"8900 CAMBRIDGE AV
KANSAS CITY 64138
(38.964849645, -94.509641356)",35,2,7,98
140069915,09/28/2014 12:00:00 AM,13:46,09/28/2014 12:00:00 AM,13:45,,,501,220,Burglary - Residence,142,2000  E 38 ST,KANSAS CITY,64109,PJ2998,CPD,U,1,SUS,U,U,,"2000 E 38 ST
KANSAS CITY 64109
(39.057708161, -94.560319254)",12,3,7,19
140005520,01/24/2014 12:00:00 AM,14:07,01/24/2014 12:00:00 AM,14:07,,,501,220,Burglary - Residence,313,700  INDIANA AV,KANSAS CITY,64124,PJ0819,EPD,U,1,VIC,B,M,51,"700 INDIANA AV
KANSAS CITY 64124
(39.104092113, -94.541955339)",215,3,7,70
140077926,10/27/2014 12:00:00 AM,14:55,10/27/2014 12:00:00 AM,9:20,10/27/2014 12:00:00 AM,14:30,501,220,Burglary - Residence,633,1700  NE 49 ST,KANSAS CITY,64119,PC0921,SCP,U,2,VIC,W,M,29,"1700 NE 49 ST
KANSAS CITY 64119
(39.182980321, -94.559119968)",82,6,4,154
140034940,05/22/2014 12:00:00 AM,11:29,05/21/2014 12:00:00 AM,23:45,05/22/2014 12:00:00 AM,11:25,501,220,Burglary - Residence,322,2000  SPRUCE AV,KANSAS CITY,64127,PJ1781,EPD,U,1,SUS,U,U,,"2000 SPRUCE AV
KANSAS CITY 64127
(39.087211273, -94.532515198)",17,3,7,95
140086984,12/04/2014 12:00:00 AM,8:54,12/04/2014 12:00:00 AM,8:54,,,501,220,Burglary - Residence,544,8800  GLENWOOD AV,KANSAS CITY,64138,PJ6360,SPD,U,1,VIC,W,M,53,"8800 GLENWOOD AV
KANSAS CITY 64138
(38.963372001, -94.47251538)",239,2,7,98
140082382,11/14/2014 12:00:00 AM,13:55,10/25/2014 12:00:00 AM,11:00,11/14/2014 12:00:00 AM,14:05,501,220,Burglary - Residence,323,2000  ASKEW AV,KANSAS CITY,64127,PJ1757,EPD,U,1,VIC,,,,"2000 ASKEW AV
KANSAS CITY 64127
(39.087481241, -94.540476868)",17,3,7,95
140019901,03/26/2014 12:00:00 AM,4:04,03/26/2014 12:00:00 AM,4:04,,,502,220,Burglary - Non Resid,544,10000  E BANNISTER RD,KANSAS CITY,64134,PJ6587,SPD,U,1,SUS,U,U,,"10000 E BANNISTER RD
KANSAS CITY 64134
(38.950618546, -94.465329751)",8,2,7,98
140048732,07/13/2014 12:00:00 AM,3:01,07/13/2014 12:00:00 AM,2:55,,,501,220,Burglary - Residence,411,100  NW HARLEM RD,KANSAS CITY,64116,PC1483,NPD,U,1,VIC,W,M,29,"100 NW HARLEM RD
KANSAS CITY 64116
(39.11747176, -94.587850206)",137,4,4,167
140014747,03/05/2014 12:00:00 AM,18:27,03/05/2014 12:00:00 AM,12:45,03/05/2014 12:00:00 AM,15:00,501,220,Burglary - Residence,211,3000  E 49 ST,KANSAS CITY,64130,,,U,1,SUS,U,U,,"3000 E 49 ST
KANSAS CITY 64130
(39.037197545, -94.549469369)",175,3,7,157
140003909,01/17/2014 12:00:00 AM,15:45,01/17/2014 12:00:00 AM,15:35,,,501,220,Burglary - Residence,544,11200  MILITARY CLUB RD,KANSAS CITY,64138,PJ6354,SPD,U,1,VIC,W,M,45,"11200 MILITARY CLUB RD
KANSAS CITY 64138
(38.962585858, -94.451309073)",8,2,7,98
140055605,08/07/2014 12:00:00 AM,12:58,05/08/2014 12:00:00 AM,0:01,,,501,220,Burglary - Residence,313,700  MONROE AV,KANSAS CITY,64124,PJ0819,EPD,U,1,VIC,,,,"700 MONROE AV
KANSAS CITY 64124
(39.10398185, -94.538888282)",215,3,7,70
140040484,06/12/2014 12:00:00 AM,15:11,06/06/2014 12:00:00 AM,18:00,06/09/2014 12:00:00 AM,7:00,502,220,Burglary - Non Resid,636,4800  N KIMBALL DR,KANSAS CITY,64161,PC1126,SCP,N,1,SUS,U,U,,"4800 N KIMBALL DR
KANSAS CITY 64161
(39.177378852, -94.433886695)",138,6,4,116
140038797,06/06/2014 12:00:00 AM,7:12,06/05/2014 12:00:00 AM,18:30,06/06/2014 12:00:00 AM,7:00,501,220,Burglary - Residence,643,10300  NE 103 TE,KANSAS CITY,64157,PC0213,SCP,U,1,SUS,U,U,,"10300 NE 103
TE KANSAS CITY 64157
(39.280348502, -94.451037895)",244,6,4,152
140025645,04/17/2014 12:00:00 AM,11:27,04/14/2014 12:00:00 AM,11:00,04/17/2014 12:00:00 AM,10:15,501,220,Burglary - Residence,635,5400  NE 48 ST,KANSAS CITY,64119,PC0978,SCP,N,1,VIC,B,F,58,"5400 NE 48 ST
KANSAS CITY 64119
(39.180617453, -94.51664086)",172,6,4,135
140005630,01/24/2014 12:00:00 AM,22:32,01/24/2014 12:00:00 AM,19:00,01/24/2014 12:00:00 AM,22:30,501,220,Burglary - Residence,344,5600  E 39 TE,KANSAS CITY,64128,PJ3242,EPD,U,1,VIC,B,F,32,"5600 E 39
TE KANSAS CITY 64128
(39.053987443, -94.519192012)",231,3,7,36
140020296,03/27/2014 12:00:00 AM,16:17,03/27/2014 12:00:00 AM,16:15,,,501,220,Burglary - Residence,143,4400  TRACY AV,KANSAS CITY,64110,PJ3554,CPD,U,2,VIC,B,F,30,"4400 TRACY AV
KANSAS CITY 64110
(39.047011529, -94.570135543)",204,3,7,165
140090621,12/18/2014 12:00:00 AM,19:41,12/18/2014 12:00:00 AM,19:41,,,501,220,Burglary - Residence,221,5700  CHARLOTTE ST,KANSAS CITY,64132,PJ4550,MPD,U,1,SUS,U,U,,"5700 CHARLOTTE ST
KANSAS CITY 64132
(39.023575274, -94.577500405)",235,4,7,165
140004919,01/22/2014 12:00:00 AM,2:18,01/22/2014 12:00:00 AM,2:17,01/22/2014 12:00:00 AM,2:55,502,220,Burglary - Non Resid,342,4100  STERLING AV,KANSAS CITY,64131,PJ3493,EPD,N,1,SUS,U,U,,"4100 STERLING AV
KANSAS CITY 64131
(39.046973509, -94.447662062)",37,3,7,37
140023971,04/10/2014 12:00:00 AM,19:02,04/10/2014 12:00:00 AM,9:15,04/10/2014 12:00:00 AM,18:30,501,220,Burglary - Residence,332,3300  MERSINGTON AV,KANSAS CITY,64128,PJ2747,EPD,U,1,SUS,U,U,,"3300 MERSINGTON AV
KANSAS CITY 64128
(39.065662363, -94.538156266)",133,3,7,36
140081448,11/10/2014 12:00:00 AM,11:30,11/09/2014 12:00:00 AM,17:00,11/10/2014 12:00:00 AM,11:30,501,220,Burglary - Residence,343,5200  E 28 TE,KANSAS CITY,64123,PJ2394,EPD,U,1,VIC,W,M,33,"5200 E 28
TE KANSAS CITY 64123
(39.073334867, -94.522939714)",107,3,7,36
140072984,10/09/2014 12:00:00 AM,8:25,10/09/2014 12:00:00 AM,8:25,,,501,220,Burglary - Residence,415,4200  NW 76 TER,KANSAS CITY,64151,PP0474,NPD,U,1,SUS,U,U,,"4200 NW 76 TER
KANSAS CITY 64151
(39.2336014, -94.628355054)",186,5,3,66
140043327,06/22/2014 12:00:00 AM,19:50,06/22/2014 12:00:00 AM,15:50,06/22/2014 12:00:00 AM,19:30,501,220,Burglary - Residence,331,3100  E 30 ST,KANSAS CITY,64127,PJ2495,EPD,U,1,SUS,U,U,,"3100 E 30 ST
KANSAS CITY 64127
(39.071490631, -94.546523188)",77,3,7,36
140036479,05/28/2014 12:00:00 AM,9:21,05/28/2014 12:00:00 AM,8:30,,,501,220,Burglary - Residence,314,800  BRIGHTON AV,KANSAS CITY,64124,PJ0913,EPD,U,1,SUS,B,M,,"800 BRIGHTON AV
KANSAS CITY 64124
(39.102452416, -94.523615622)",215,3,7,70
140011269,02/18/2014 12:00:00 AM,16:35,01/01/2014 12:00:00 AM,12:00,,,501,220,Burglary - Residence,312,5800  E 11 ST,KANSAS CITY,64127,PJ1115,EPD,U,1,SUS,U,U,,"5800 E 11 ST
KANSAS CITY 64127
(39.09945813, -94.514321977)",218,4,7,94
140050395,07/19/2014 12:00:00 AM,8:54,07/17/2014 12:00:00 AM,0:01,07/17/2014 12:00:00 AM,10:00,501,220,Burglary - Residence,132,3800  BALTIMORE AV,KANSAS CITY,64109,PJ3053,CPD,U,1,VIC,A,M,36,"3800 BALTIMORE AV
KANSAS CITY 64109
(39.05836447, -94.587258968)",32,4,7,50
140080995,11/08/2014 12:00:00 AM,12:16,11/01/2014 12:00:00 AM,12:00,11/08/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,234,00  W 91 ST,KANSAS CITY,64114,PJ6338,MPD,U,1,VIC,W,F,35,"00 W 91 ST
KANSAS CITY 64114
(38.963551869, -94.60040224)",237,1,7,162
140008989,02/08/2014 12:00:00 AM,12:54,02/08/2014 12:00:00 AM,9:00,02/08/2014 12:00:00 AM,12:54,501,220,Burglary - Residence,314,300  NORTON AV,KANSAS CITY,64124,PJ0412,EPD,U,1,VIC,W,F,25,"300 NORTON AV
KANSAS CITY 64124
(39.111042677, -94.533956199)",202,4,7,70
140023117,04/07/2014 12:00:00 AM,15:46,04/07/2014 12:00:00 AM,15:45,,,502,220,Burglary - Non Resid,534,5600  E 112 TE,KANSAS CITY,64134,PJ7083,SPD,U,1,SUS,U,U,,"5600 E 112
TE KANSAS CITY 64134
(38.920738965, -94.525632003)",34,1,7,149
140019468,03/24/2014 12:00:00 AM,9:40,03/24/2014 12:00:00 AM,8:40,,,501,220,Burglary - Residence,125,1600  E 33 ST,KANSAS CITY,64127,PJ2750,CPD,U,1,SUS,B,M,,"1600 E 33 ST
KANSAS CITY 64127
(39.0666556, -94.564411458)",78,3,7,19
140005722,01/25/2014 12:00:00 AM,10:30,01/24/2014 12:00:00 AM,19:00,01/25/2014 12:00:00 AM,10:00,502,220,Burglary - Non Resid,223,5400  PROSPECT AV,KANSAS CITY,64130,PJ4242,MPD,U,1,SUS,U,U,,"5400 PROSPECT AV
KANSAS CITY 64130
(39.028133696, -94.55511555)",58,2,7,157
140090079,12/16/2014 12:00:00 AM,15:57,12/16/2014 12:00:00 AM,11:00,12/16/2014 12:00:00 AM,15:45,501,220,Burglary - Residence,311,4400  SUNRISE DR,KANSAS CITY,64123,PJ0216,EPD,U,1,VIC,W,F,30,"4400 SUNRISE DR
KANSAS CITY 64123
(39.117177426, -94.529964694)",202,4,7,76
140053265,07/29/2014 12:00:00 AM,16:25,07/29/2014 12:00:00 AM,13:00,07/29/2014 12:00:00 AM,16:00,501,220,Burglary - Residence,233,8000  HIGHLAND AV,KANSAS CITY,64132,PJ5894,MPD,U,1,VIC,B,F,56,"8000 HIGHLAND AV
KANSAS CITY 64132
(38.98277146, -94.568097502)",205,2,7,163
140063519,09/04/2014 12:00:00 AM,12:29,09/04/2014 12:00:00 AM,12:20,,,501,220,Burglary - Residence,144,4300  PASEO,KANSAS CITY,64110,PJ3486,CPD,U,1,SUS,U,U,,"4300 PASEO
KANSAS CITY 64110
(39.035987555, -94.57321712)",1,2,7,165
140004919,01/22/2014 12:00:00 AM,2:18,01/22/2014 12:00:00 AM,2:17,01/22/2014 12:00:00 AM,2:55,502,220,Burglary - Non Resid,342,4100  STERLING AV,KANSAS CITY,64131,PJ3493,EPD,N,1,SUS,U,U,,"4100 STERLING AV
KANSAS CITY 64131
(39.046973509, -94.447662062)",37,3,7,37
140073650,10/11/2014 12:00:00 AM,13:20,10/11/2014 12:00:00 AM,13:20,,,501,220,Burglary - Residence,533,500  W 107 ST,KANSAS CITY,64114,PJ6850,SPD,U,1,SUS,U,U,,"500 W 107 ST
KANSAS CITY 64114
(38.934283759, -94.597365883)",90,1,7,162
140046528,07/04/2014 12:00:00 AM,13:59,07/03/2014 12:00:00 AM,21:00,07/04/2014 12:00:00 AM,13:59,501,220,Burglary - Residence,232,1800  E 68 TE,KANSAS CITY,64132,PJ5295,MPD,U,1,VIC,B,F,25,"1800 E 68
TE KANSAS CITY 64132
(39.002915609, -94.56458815)",96,2,7,151
140050739,07/20/2014 12:00:00 AM,16:41,07/16/2014 12:00:00 AM,19:00,07/20/2014 12:00:00 AM,16:15,501,220,Burglary - Residence,331,3000  E 32 ST,KANSAS CITY,64127,PJ2553,EPD,U,1,VIC,W,M,34,"3000 E 32 ST
KANSAS CITY 64127
(39.068864112, -94.548132188)",77,3,7,36
140008161,02/04/2014 12:00:00 AM,15:21,02/04/2014 12:00:00 AM,5:00,02/04/2014 12:00:00 AM,15:20,501,220,Burglary - Residence,343,3000  KENSINGTON AV,KANSAS CITY,64127,PJ2518,EPD,N,1,VIC,B,F,64,"3000 KENSINGTON AV
KANSAS CITY 64127
(39.070941243, -94.532005844)",208,3,7,36
140081542,11/10/2014 12:00:00 AM,18:27,11/10/2014 12:00:00 AM,17:15,11/10/2014 12:00:00 AM,18:00,501,220,Burglary - Residence,414,6700  NW HILLDALE DR,KANSAS CITY,64157,PP0603,NPD,Y,1,VIC,W,F,43,"6700 NW HILLDALE DR
KANSAS CITY 64157
(39.215404695, -94.654270309)",33,5,3,66
140019077,03/22/2014 12:00:00 AM,12:26,03/19/2014 12:00:00 AM,22:00,03/22/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,324,2500  NORTON AV,KANSAS CITY,64127,PJ2127,EPD,U,2,VIC,B,M,39,"2500 NORTON AV
KANSAS CITY 64127
(39.080032469, -94.535115394)",107,3,7,95
140036099,05/26/2014 12:00:00 AM,22:28,05/26/2014 12:00:00 AM,17:00,,,501,220,Burglary - Residence,234,9400  CLEVELAND AV,KANSAS CITY,,PJ6453,MPD,N,1,VIC,B,M,39,"9400 CLEVELAND AV
(38.956044457, -94.543920894)",113,2,7,151
140026877,04/22/2014 12:00:00 AM,9:36,04/08/2014 12:00:00 AM,9:00,04/21/2014 12:00:00 AM,21:00,501,220,Burglary - Residence,211,4900  WALROND AV,KANSAS CITY,64130,PJ3988,MPD,U,1,VIC,B,M,54,"4900 WALROND AV
KANSAS CITY 64130
(39.036902561, -94.547606129)",175,3,7,157
140002990,01/13/2014 12:00:00 AM,22:07,01/13/2014 12:00:00 AM,5:00,01/13/2014 12:00:00 AM,21:30,501,220,Burglary - Residence,233,1400  E 82 ST,KANSAS CITY,64131,PJ5949,MPD,U,1,SUS,U,U,,"1400 E 82 ST
KANSAS CITY 64131
(38.97928677, -94.571541176)",205,2,7,163
140036437,05/28/2014 12:00:00 AM,4:46,05/27/2014 12:00:00 AM,15:00,05/28/2014 12:00:00 AM,4:30,501,220,Burglary - Residence,634,2400  NE 46 ST,KANSAS CITY,64116,PC1035,SCP,U,1,SUS,U,U,,"2400 NE 46 ST
KANSAS CITY 64116
(39.177397978, -94.551090629)",56,6,4,167
140031204,05/08/2014 12:00:00 AM,15:21,05/08/2014 12:00:00 AM,9:00,05/08/2014 12:00:00 AM,15:21,501,220,Burglary - Residence,222,5200  HIGHLAND AV,KANSAS CITY,64132,PJ4158,MPD,U,1,SUS,U,U,,"5200 HIGHLAND AV
KANSAS CITY 64132
(39.032163139, -94.565391946)",58,2,7,165
140060800,08/25/2014 12:00:00 AM,17:11,08/25/2014 12:00:00 AM,8:30,08/25/2014 12:00:00 AM,17:10,501,220,Burglary - Residence,221,5100  WYANDOTTE ST,KANSAS CITY,64112,PJ4092,MPD,U,1,SUS,U,U,,"5100 WYANDOTTE ST
KANSAS CITY 64112
(39.034884904, -94.58970752)",36,4,7,44
140068214,09/22/2014 12:00:00 AM,9:20,09/19/2014 12:00:00 AM,7:00,09/19/2014 12:00:00 AM,16:00,501,220,Burglary - Residence,322,1400  HARDESTY AV,KANSAS CITY,64127,PJ1303,EPD,N,1,VIC,W,F,54,"1400 HARDESTY AV
KANSAS CITY 64127
(39.095912065, -94.519276128)",140,3,7,95
140059893,08/22/2014 12:00:00 AM,10:20,08/20/2014 12:00:00 AM,9:00,08/22/2014 12:00:00 AM,10:19,501,220,Burglary - Residence,133,100  W 39 ST,KANSAS CITY,,PJ3132,CPD,U,1,VIC,B,F,45,"100 W 39 ST
(39.056642115, -94.587422626)",32,4,7,50
140067622,09/19/2014 12:00:00 AM,21:53,09/19/2014 12:00:00 AM,21:53,,,501,220,Burglary - Residence,234,9400  CLEVELAND AV,KANSAS CITY,64132,PJ6439,MPD,U,4,VIC,B,F,23,"9400 CLEVELAND AV
KANSAS CITY 64132
(38.956044457, -94.543920894)",113,2,7,151
140003527,01/16/2014 12:00:00 AM,6:48,01/15/2014 12:00:00 AM,19:10,01/16/2014 12:00:00 AM,6:35,502,220,Burglary - Non Resid,421,8300  N STODDARD AV,KANSAS CITY,64152,PP0365,NPD,U,1,VIC,,,,"8300 N STODDARD AV
KANSAS CITY 64152
(39.244405795, -94.663830755)",69,5,3,77
140029627,05/02/2014 12:00:00 AM,22:06,05/02/2014 12:00:00 AM,16:00,05/02/2014 12:00:00 AM,22:00,501,220,Burglary - Residence,223,5600  INDIANA AV,KANSAS CITY,64130,PJ4497,MPD,N,1,VIC,B,F,32,"5600 INDIANA AV
KANSAS CITY 64130
(39.024393389, -94.546095488)",175,2,7,157
140017827,03/17/2014 12:00:00 AM,15:03,03/17/2014 12:00:00 AM,15:02,,,501,220,Burglary - Residence,322,5100  E 22 ST,KANSAS CITY,64127,PJ1889,EPD,U,1,SUS,B,M,,"5100 E 22 ST
KANSAS CITY 64127
(39.085238478, -94.52310977)",17,3,7,95
140083716,11/20/2014 12:00:00 AM,6:09,11/19/2014 12:00:00 AM,17:00,11/20/2014 12:00:00 AM,6:08,501,220,Burglary - Residence,321,3100  E 10 ST,KANSAS CITY,64124,PJ0995,EPD,N,1,VIC,A,M,,"3100 E 10 ST
KANSAS CITY 64124
(39.10138299, -94.545780958)",109,3,7,95
140063947,09/06/2014 12:00:00 AM,2:09,09/06/2014 12:00:00 AM,2:08,,,501,220,Burglary - Residence,632,3600  N CLEVELAND AV,KANSAS CITY,64117,PC1357,SCP,U,1,VIC,W,M,35,"3600 N CLEVELAND AV
KANSAS CITY 64117
(39.159942546, -94.535485773)",88,6,4,166
