"reported_date","offense","ibrs","description","address","city","zip_code_1","area_1","race_1","sex_1","age_1","firearm_used_flag"
"2014-07-07T00:00:00.000","403","13A","Agg Assault - Domest","4600  GENESEE ST","KANSAS CITY","64111","CPD","W","M","34","N"
"2014-10-23T00:00:00.000","403","13A","Agg Assault - Domest","4200  KENWOOD AV","KANSAS CITY","64111","CPD","W","M","31","N"
"2014-08-26T00:00:00.000","403","13A","Agg Assault - Domest","3700  WARWICK BL","KANSAS CITY","64111","CPD","B","F","18","N"
"2014-10-29T00:00:00.000","403","13A","Agg Assault - Domest","00  W 36 ST","KANSAS CITY","64111","CPD","W","F","19","N"
"2014-07-22T00:00:00.000","403","13A","Agg Assault - Domest","4200  ROANOKE PKWY","KANSAS CITY","64111","SPD","W","F","46","N"
"2014-12-13T00:00:00.000","403","13A","Agg Assault - Domest","2300  HOLMES ST","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-12-26T00:00:00.000","403","13A","Agg Assault - Domest","3700  WARWICK BL","KANSAS CITY","64111","CPD","W","M","24","N"
"2014-10-06T00:00:00.000","403","13A","Agg Assault - Domest","3700  WARWICK BL","KANSAS CITY","64111","CPD",,,,"N"
"2014-10-23T00:00:00.000","403","13A","Agg Assault - Domest","4200  KENWOOD AV","KANSAS CITY","64111","CPD","W","M","31","N"
"2014-01-21T00:00:00.000","403","13A","Agg Assault - Domest","200  E 38 ST","KANSAS CITY","64111","CPD","B","M","55","N"
"2014-04-24T00:00:00.000","403","13A","Agg Assault - Domest","3800  TERRACE ST","KANSAS CITY","64111","CPD","W","F","27","N"
"2014-05-20T00:00:00.000","403","13A","Agg Assault - Domest","00  W 36 ST","KANSAS CITY","64111","CPD","W","M","37","N"
"2014-09-07T00:00:00.000","403","13A","Agg Assault - Domest","1300  W 45 ST","KANSAS CITY","64111","CPD","W","F","46","N"
"2014-04-16T00:00:00.000","403","13A","Agg Assault - Domest","100  W 39 ST","KANSAS CITY","64111","CPD","B","M","48","N"
"2014-01-22T00:00:00.000","403","13A","Agg Assault - Domest","3200  BROADWAY","KANSAS CITY","64111","CPD","W","M",,"N"
"2014-10-06T00:00:00.000","403","13A","Agg Assault - Domest","3700  WARWICK BL","KANSAS CITY","64111","CPD","W","M","25","N"
"2014-04-16T00:00:00.000","403","13A","Agg Assault - Domest","100  W 39 ST","KANSAS CITY","64111","CPD","B","M","25","N"
"2014-08-26T00:00:00.000","403","13A","Agg Assault - Domest","3700  WARWICK BL","KANSAS CITY","64111","CPD","B","F","18","N"
"2014-03-03T00:00:00.000","403","13A","Agg Assault - Domest","W 39 ST/ROANOKE RD","KANSAS CITY","64111","CPD","W","M","24","N"
"2014-11-19T00:00:00.000","403","13A","Agg Assault - Domest","1300  W 39 ST","KANSAS CITY","64111","CPD","W","F","37","N"
"2014-10-23T00:00:00.000","403","13A","Agg Assault - Domest","4200  KENWOOD AV","KANSAS CITY","64111","CPD","W","F","36","N"
"2014-07-07T00:00:00.000","403","13A","Agg Assault - Domest","4600  GENESEE ST","KANSAS CITY","64111","CPD","W","F","37","N"
"2014-04-16T00:00:00.000","403","13A","Agg Assault - Domest","100  W 39 ST","KANSAS CITY","64111","CPD","B","M","25","N"
"2014-09-15T00:00:00.000","403","13A","Agg Assault - Domest","3700  WARWICK BL","KANSAS CITY","64111","CPD","B","M","18","N"
"2014-01-21T00:00:00.000","403","13A","Agg Assault - Domest","200  E 38 ST","KANSAS CITY","64111","CPD","B","F","43","N"
"2014-12-24T00:00:00.000","403","13A","Agg Assault - Domest","3400  WYOMING ST","KANSAS CITY","64111","CPD","B","M","21","N"
"2014-02-21T00:00:00.000","402","13A","Agg Assault - Drive-","100  E 45 ST","KANSAS CITY","64111","CPD","W","M","67","Y"
"2014-08-18T00:00:00.000","402","13A","Agg Assault - Drive-","W ARMOUR BL/BROADWAY","KANSAS CITY","64111","CPD","B","F","30","Y"
"2014-03-31T00:00:00.000","402","13A","Agg Assault - Drive-","5100  STATE LINE RD","KANSAS CITY","64111","CPD","W","F",,"Y"
"2014-02-21T00:00:00.000","402","13A","Agg Assault - Drive-","100  E 45 ST","KANSAS CITY","64111","CPD","U","U",,"Y"
"2014-03-31T00:00:00.000","402","13A","Agg Assault - Drive-","5100  STATE LINE RD","KANSAS CITY","64111","CPD","W","F","22","Y"
"2014-08-18T00:00:00.000","402","13A","Agg Assault - Drive-","W ARMOUR BL/BROADWAY","KANSAS CITY","64111","CPD","U","U",,"Y"
"2014-03-31T00:00:00.000","402","13A","Agg Assault - Drive-","5100  STATE LINE RD","KANSAS CITY","64111","CPD","U","U",,"Y"
"2014-11-23T00:00:00.000","401","13A","Aggravated Assault (","600  W 48 ST","KANSAS CITY","64111","CPD","W","M","36","N"
"2014-01-07T00:00:00.000","401","13A","Aggravated Assault (","4400  WORNALL RD","KANSAS CITY","64111","CPD","W","M","20","N"
"2014-05-02T00:00:00.000","401","13A","Aggravated Assault (","400  E 31 ST","KANSAS CITY","64111","CPD","B","M","49","N"
"2014-10-13T00:00:00.000","401","13A","Aggravated Assault (","W 44 ST/BELLEVIEW AV","KANSAS CITY","64111","CPD","W","M","24","N"
"2014-09-06T00:00:00.000","401","13A","Aggravated Assault (","W 36 ST/WYANDOTTE ST","KANSAS CITY","64111","CPD","W","F","34","Y"
"2014-10-11T00:00:00.000","401","13A","Aggravated Assault (","4200  CLARK AV","KANSAS CITY","64111","CPD","W","M","22","N"
"2014-06-09T00:00:00.000","401","13A","Aggravated Assault (","3800  BROADWAY","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-09-23T00:00:00.000","401","13A","Aggravated Assault (","4000  OAK ST","KANSAS CITY","64111","CPD","W","M","25","N"
"2014-10-13T00:00:00.000","401","13A","Aggravated Assault (","W 44 ST/BELLEVIEW AV","KANSAS CITY","64111","CPD","W","F","28","N"
"2014-09-13T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-05-10T00:00:00.000","401","13A","Aggravated Assault (","100  W LINWOOD BL","KANSAS CITY","64111","CPD","W","M","57","N"
"2014-03-22T00:00:00.000","401","13A","Aggravated Assault (","800  W 39 ST","KANSAS CITY","64111","CPD","W","M","26","N"
"2014-01-07T00:00:00.000","401","13A","Aggravated Assault (","4400  WORNALL RD","KANSAS CITY","64111","CPD","B","M","18","N"
"2014-08-06T00:00:00.000","401","13A","Aggravated Assault (","3200  BROADWAY","KANSAS CITY","64111","CPD","W","M",,"N"
"2014-01-22T00:00:00.000","401","13A","Aggravated Assault (","400  W LINWOOD BL","KANSAS CITY","64111","CPD","W","M","32","Y"
"2014-04-19T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","W","F","28","N"
"2014-01-25T00:00:00.000","401","13A","Aggravated Assault (","3100  MAIN ST","KANSAS CITY","64111","CPD","U","U",,"N"
"2014-02-23T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","W","M","25","N"
"2014-05-11T00:00:00.000","401","13A","Aggravated Assault (","4000  MILL ST","KANSAS CITY","64111","CPD","U","U",,"Y"
"2014-07-27T00:00:00.000","401","13A","Aggravated Assault (","3600  SUMMIT ST","KANSAS CITY","64111","CPD","W","M","62","N"
"2014-09-14T00:00:00.000","401","13A","Aggravated Assault (","3900  WABASH AV","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-02-03T00:00:00.000","401","13A","Aggravated Assault (","900  W 44 ST","KANSAS CITY","64111","CPD","B","M","36","N"
"2014-10-26T00:00:00.000","401","13A","Aggravated Assault (","3400  BALTIMORE AV","KANSAS CITY","64111","CPD","W","M","20","Y"
"2014-10-26T00:00:00.000","401","13A","Aggravated Assault (","3400  BALTIMORE AV","KANSAS CITY","64111","CPD","W","M","20","Y"
"2014-03-06T00:00:00.000","401","13A","Aggravated Assault (","BROADWAY/WESTPORT RD","KANSAS CITY","64111","CPD","W","M","28","N"
"2014-07-10T00:00:00.000","401","13A","Aggravated Assault (","W 39 ST/BALTIMORE AV","KANSAS CITY","64111","CPD","B","F","33","Y"
"2014-01-18T00:00:00.000","401","13A","Aggravated Assault (","3800  BROADWAY","KANSAS CITY","64111","CPD","W","M","64","Y"
"2014-12-09T00:00:00.000","401","13A","Aggravated Assault (","700  W. 37TH ST.","KANSAS CITY","64111","CPD","W","M","42","N"
"2014-09-05T00:00:00.000","401","13A","Aggravated Assault (","E 44 ST/PASEO","KANSAS CITY","64111","CPD","B","M","47","N"
"2014-10-13T00:00:00.000","401","13A","Aggravated Assault (","W 44 ST/BELLEVIEW AV","KANSAS CITY","64111","CPD","U","U",,"N"
"2014-11-10T00:00:00.000","401","13A","Aggravated Assault (","600  W 47 ST","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-03-07T00:00:00.000","401","13A","Aggravated Assault (","E 39 ST/GILLHAM RD","KANSAS CITY","64111","CPD","B","M","26","N"
"2014-10-26T00:00:00.000","401","13A","Aggravated Assault (","3400  BALTIMORE AV","KANSAS CITY","64111","CPD","W","M","28","Y"
"2014-10-26T00:00:00.000","401","13A","Aggravated Assault (","W 40 ST/PENNSYLVANIA AV","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-08-01T00:00:00.000","401","13A","Aggravated Assault (","3700  WALNUT ST","KANSAS CITY","64111","CPD","W","F","52","N"
"2014-05-04T00:00:00.000","401","13A","Aggravated Assault (","MILL ST/WESTPORT RD","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-09-14T00:00:00.000","401","13A","Aggravated Assault (","3900  WABASH AV","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-01-31T00:00:00.000","401","13A","Aggravated Assault (","100  E LINWOOD BL","KANSAS CITY","64111","CPD","B","M","35","N"
"2014-06-23T00:00:00.000","401","13A","Aggravated Assault (","ROANOKE PK/WARD PK N","KANSAS CITY","64111","MPD","W","F","24","N"
"2014-06-15T00:00:00.000","401","13A","Aggravated Assault (","4000  BROADWAY","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-01-18T00:00:00.000","401","13A","Aggravated Assault (","3800  BROADWAY","KANSAS CITY","64111","CPD","B","F",,"Y"
"2014-03-06T00:00:00.000","401","13A","Aggravated Assault (","BROADWAY/WESTPORT RD","KANSAS CITY","64111","CPD","W","F","21","N"
"2014-05-05T00:00:00.000","401","13A","Aggravated Assault (","500  W 40 ST","KANSAS CITY","64111","CPD","W","M","36","N"
"2014-02-23T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","W","M","22","N"
"2014-12-04T00:00:00.000","401","13A","Aggravated Assault (","100  W 39 ST","KANSAS CITY","64111","CPD","B","M","57","N"
"2014-09-06T00:00:00.000","401","13A","Aggravated Assault (","W 36 ST/WYANDOTTE ST","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-08-21T00:00:00.000","401","13A","Aggravated Assault (","1100  W 8 ST","KANSAS CITY","64111","CPD","W","M","44","N"
"2014-07-19T00:00:00.000","401","13A","Aggravated Assault (","E ARMOUR BL/CAMPBELL ST","KANSAS CITY","64111","CPD","B","M","47","N"
"2014-05-13T00:00:00.000","401","13A","Aggravated Assault (","MILL ST/WESTPORT RD","KANSAS CITY","64111","CPD","W","M","40","N"
"2014-10-05T00:00:00.000","401","13A","Aggravated Assault (","34/MAIN","KANSAS CITY","64111","CPD","U","U",,"N"
"2014-05-04T00:00:00.000","401","13A","Aggravated Assault (","MILL ST/WESTPORT RD","KANSAS CITY","64111","CPD","B","M","21","Y"
"2014-07-08T00:00:00.000","401","13A","Aggravated Assault (","100  E 40 ST","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-09-13T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","U","U",,"Y"
"2014-01-04T00:00:00.000","401","13A","Aggravated Assault (","3900  WARWICK BL","KANSAS CITY","64111","CPD","W","M","51","Y"
"2014-10-13T00:00:00.000","401","13A","Aggravated Assault (","W 44 ST/BELLEVIEW AV","KANSAS CITY","64111","CPD","U","U",,"N"
"2014-10-26T00:00:00.000","401","13A","Aggravated Assault (","W 40 ST/PENNSYLVANIA AV","KANSAS CITY","64111","CPD","B","M","24","Y"
"2014-05-31T00:00:00.000","401","13A","Aggravated Assault (","PENNSYLVANIA AV/WESTPORT RD","KANSAS CITY","64111","CPD","B","M","27","N"
"2014-07-05T00:00:00.000","401","13A","Aggravated Assault (","E 44 ST/TROOST AV","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-07-11T00:00:00.000","401","13A","Aggravated Assault (","W 40 ST/BROADWAY","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-06-15T00:00:00.000","401","13A","Aggravated Assault (","4000  BROADWAY","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-01-04T00:00:00.000","401","13A","Aggravated Assault (","3900  WARWICK BL","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-10-11T00:00:00.000","401","13A","Aggravated Assault (","4200  CLARK AV","KANSAS CITY","64111","CPD","B","M","40","N"
"2014-08-21T00:00:00.000","401","13A","Aggravated Assault (","1100  W 8 ST","KANSAS CITY","64111","CPD","B","M","48","N"
"2014-10-12T00:00:00.000","401","13A","Aggravated Assault (","43 AND JC NICHOLS","KANSAS CITY","64111","CPD","W","M",,"N"
"2014-07-16T00:00:00.000","401","13A","Aggravated Assault (","W 39 ST/SOUTHWEST TF","KANSAS CITY","64111","CPD","B","M","29","N"
"2014-02-23T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","W","M","24","N"
"2014-06-15T00:00:00.000","401","13A","Aggravated Assault (","4000  BROADWAY","KANSAS CITY","64111","CPD","B","F","29","Y"
"2014-04-26T00:00:00.000","401","13A","Aggravated Assault (","4100  MILL ST","KANSAS CITY","64111","CPD","W","M","39","N"
"2014-08-16T00:00:00.000","401","13A","Aggravated Assault (","3700  BROADWAY","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-09-10T00:00:00.000","401","13A","Aggravated Assault (","W LINWOOD BL/WYANDOTTE ST","KANSAS CITY","64111","CPD","W","M","51","N"
"2014-09-06T00:00:00.000","401","13A","Aggravated Assault (","W ARMOUR BL/WYANDOTTE ST","KANSAS CITY","64111","CPD","B","M","26","Y"
"2014-01-04T00:00:00.000","401","13A","Aggravated Assault (","3900  WARWICK BL","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-11-10T00:00:00.000","401","13A","Aggravated Assault (","600  W 47 ST","KANSAS CITY","64111","CPD","W","M","62","Y"
"2014-03-07T00:00:00.000","401","13A","Aggravated Assault (","E 39 ST/GILLHAM RD","KANSAS CITY","64111","CPD","U","M",,"N"
"2014-07-19T00:00:00.000","401","13A","Aggravated Assault (","E ARMOUR BL/CAMPBELL ST","KANSAS CITY","64111","CPD","W","M","29","N"
"2014-03-22T00:00:00.000","401","13A","Aggravated Assault (","800  W 39 ST","KANSAS CITY","64111","CPD","W","M","25","N"
"2014-05-05T00:00:00.000","401","13A","Aggravated Assault (","500  W 40 ST","KANSAS CITY","64111","CPD","W","M","49","N"
"2014-04-08T00:00:00.000","401","13A","Aggravated Assault (","4500  GENESEE ST","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-07-05T00:00:00.000","401","13A","Aggravated Assault (","E 44 ST/TROOST AV","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-01-04T00:00:00.000","401","13A","Aggravated Assault (","3900  WARWICK BL","KANSAS CITY","64111","CPD","B","F","24","Y"
"2014-05-02T00:00:00.000","401","13A","Aggravated Assault (","400  E 31 ST","KANSAS CITY","64111","CPD","B","M","22","N"
"2014-04-26T00:00:00.000","401","13A","Aggravated Assault (","4100  MILL ST","KANSAS CITY","64111","CPD","W","M","28","N"
"2014-10-21T00:00:00.000","401","13A","Aggravated Assault (","100  WESTPORT RD","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-01-04T00:00:00.000","401","13A","Aggravated Assault (","3900  WARWICK BL","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-09-06T00:00:00.000","401","13A","Aggravated Assault (","W 36 ST/WYANDOTTE ST","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-04-26T00:00:00.000","401","13A","Aggravated Assault (","4100  MILL ST","KANSAS CITY","64111","CPD","W","M","38","N"
"2014-03-03T00:00:00.000","401","13A","Aggravated Assault (","E 12 ST/GRAND AV","KANSAS CITY","64111","CPD","W","M","46","N"
"2014-05-10T00:00:00.000","401","13A","Aggravated Assault (","100  W LINWOOD BL","KANSAS CITY","64111","CPD","W","M",,"N"
"2014-07-20T00:00:00.000","401","13A","Aggravated Assault (","4400  WORNALL RD","KANSAS CITY","64111","CPD","U","U",,"Y"
"2014-08-16T00:00:00.000","401","13A","Aggravated Assault (","3700  BROADWAY","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-06-09T00:00:00.000","401","13A","Aggravated Assault (","3800  BROADWAY","KANSAS CITY","64111","CPD","W","M","34","N"
"2014-09-23T00:00:00.000","401","13A","Aggravated Assault (","4000  OAK ST","KANSAS CITY","64111","CPD","W","F","18","N"
"2014-09-20T00:00:00.000","401","13A","Aggravated Assault (","3700  MAIN ST","KANSAS CITY","64111","CPD","W","M","24","N"
"2014-05-09T00:00:00.000","401","13A","Aggravated Assault (","400  WESTPORT RD","KANSAS CITY","64111","CPD","W","M","38","Y"
"2014-08-16T00:00:00.000","401","13A","Aggravated Assault (","3700  BROADWAY","KANSAS CITY","64111","CPD","B","M",,"Y"
"2014-10-26T00:00:00.000","401","13A","Aggravated Assault (","3400  BALTIMORE AV","KANSAS CITY","64111","CPD","W","M","20","Y"
"2014-01-01T00:00:00.000","401","13A","Aggravated Assault (","W 45 ST/ROANOKE PK","KANSAS CITY","64111","CPD","W","M","31","N"
"2014-09-04T00:00:00.000","401","13A","Aggravated Assault (","3900  WABASH AV","KANSAS CITY","64111","CPD","B","F","38","N"
"2014-08-22T00:00:00.000","401","13A","Aggravated Assault (","800  WESTPORT RD","KANSAS CITY","64111","CPD","W","M","45","N"
"2014-09-04T00:00:00.000","401","13A","Aggravated Assault (","3900  WABASH AV","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-07-16T00:00:00.000","401","13A","Aggravated Assault (","W 39 ST/SOUTHWEST TF","KANSAS CITY","64111","CPD","U","U",,"N"
"2014-09-01T00:00:00.000","401","13A","Aggravated Assault (","4400  WORNALL RD","KANSAS CITY","64111","CPD","U","U",,"N"
"2014-10-21T00:00:00.000","401","13A","Aggravated Assault (","100  WESTPORT RD","KANSAS CITY","64111","CPD","W","F","29","N"
"2014-09-06T00:00:00.000","401","13A","Aggravated Assault (","W 36 ST/WYANDOTTE ST","KANSAS CITY","64111","CPD","U","F","44","Y"
"2014-07-05T00:00:00.000","401","13A","Aggravated Assault (","E 44 ST/TROOST AV","KANSAS CITY","64111","CPD","B","M","23","Y"
"2014-07-07T00:00:00.000","401","13A","Aggravated Assault (","1700  GILLESPIE PL","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-06-09T00:00:00.000","401","13A","Aggravated Assault (","3800  BROADWAY","KANSAS CITY","64111","CPD","B","M",,"N"
"2014-09-15T00:00:00.000","401","13A","Aggravated Assault (","3600  BROADWAY","KANSAS CITY","64111","CPD","B","M","20","Y"
"2014-09-09T00:00:00.000","401","13A","Aggravated Assault (","200  W 43 ST","KANSAS CITY","64111","CPD","W","M","48","N"
"2014-02-03T00:00:00.000","401","13A","Aggravated Assault (","900  W 44 ST","KANSAS CITY","64111","CPD",,,,"N"
"2014-05-31T00:00:00.000","401","13A","Aggravated Assault (","PENNSYLVANIA AV/WESTPORT RD","KANSAS CITY","64111","CPD","W","M","24","N"
"2014-09-06T00:00:00.000","401","13A","Aggravated Assault (","W 36 ST/WYANDOTTE ST","KANSAS CITY","64111","CPD","W","M","47","Y"
"2014-09-14T00:00:00.000","401","13A","Aggravated Assault (","3900  WABASH AV","KANSAS CITY","64111","CPD","W","M",,"N"
"2014-04-19T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","W","M","29","N"
"2014-10-28T00:00:00.000","401","13A","Aggravated Assault (","W 39 ST/TERRACE ST","KANSAS CITY","64111","CPD","W","M",,"N"
"2014-04-19T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","B","F",,"N"
"2014-03-05T00:00:00.000","401","13A","Aggravated Assault (","500  WESTPORT RD","KANSAS CITY","64111","CPD","W","M","24","N"
"2014-06-02T00:00:00.000","401","13A","Aggravated Assault (","3700  WARWICK BL","KANSAS CITY","64111","CPD","B","M","30","Y"
"2014-11-23T00:00:00.000","401","13A","Aggravated Assault (","200  E 46 ST","KANSAS CITY","64111","CPD","U","U",,"N"
"2014-11-23T00:00:00.000","401","13A","Aggravated Assault (","200  E 46 ST","KANSAS CITY","64111","CPD","W","M","21","N"
"2014-05-25T00:00:00.000","401","13A","Aggravated Assault (","E 31 ST/OAK ST","KANSAS CITY","64111","CPD","W","M","47","N"
"2014-09-06T00:00:00.000","401","13A","Aggravated Assault (","W 36 ST/WYANDOTTE ST","KANSAS CITY","64111","CPD","U","M",,"Y"
"2014-07-11T00:00:00.000","401","13A","Aggravated Assault (","W 40 ST/BROADWAY","KANSAS CITY","64111","CPD","W","M","40","N"
"2014-11-29T00:00:00.000","401","13A","Aggravated Assault (","3400  WYOMING ST","KANSAS CITY","64111","CPD","W","F","21","N"
"2014-12-12T00:00:00.000","401","13A","Aggravated Assault (","W 43 ST/BROADWAY","KANSAS CITY","64111","CPD","W","M","39","N"
"2014-11-30T00:00:00.000","401","13A","Aggravated Assault (","4400  WORNALL RD","KANSAS CITY","64111","CPD","U","U",,"Y"
"2014-11-29T00:00:00.000","401","13A","Aggravated Assault (","3400  WYOMING ST","KANSAS CITY","64111","CPD","B","M","20","N"
"2014-10-02T00:00:00.000","401","13A","Aggravated Assault (","4400  WORNALL RD","KANSAS CITY","64111","CPD","W","F","33","N"
"2014-12-02T00:00:00.000","401","13A","Aggravated Assault (","400  E 37 ST","KANSAS CITY","64111","CPD","B","M","53","N"
