Reported_Date,Offense,IBRS,Description,Address,City,Zip Code,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
06/11/2014 12:00:00 AM,2655,90J,Trespassing,1600  MARY LOU WILLIAMS LN,KANSAS CITY,90210,B,M,27,"1600 MARY LOU WILLIAMS LN
KANSAS CITY 90210
(39.101938724, -94.562371212)",N,134,3,7,75
08/04/2014 12:00:00 AM,2655,90J,Trespassing,1600  ELLA FITZGERALD LN,KANSAS CITY,90210,B,F,20,"1600 ELLA FITZGERALD LN
KANSAS CITY 90210
(39.100264636, -94.562411743)",N,134,3,7,75
06/11/2014 12:00:00 AM,2655,90J,Trespassing,1600  MARY LOU WILLIAMS LN,KANSAS CITY,90210,,,,"1600 MARY LOU WILLIAMS LN
KANSAS CITY 90210
(39.101938724, -94.562371212)",N,134,3,7,75
12/03/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,0  PERSHING RD E,KANSAS CITY,86108,W,F,46,"0 PERSHING RD E
KANSAS CITY 86108
(39.102950303, -94.583075872)",N,5,4,7,75
12/03/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,0  PERSHING RD E,KANSAS CITY,86108,U,U,,"0 PERSHING RD E
KANSAS CITY 86108
(39.102950303, -94.583075872)",N,5,4,7,75
03/04/2014 12:00:00 AM,670,23D,Stealing from Buildi,9000  OLD SANTA FE RD,KANSAS CITY,74138,B,F,44,"9000 OLD SANTA FE RD
KANSAS CITY 74138
(38.96052172, -94.505166685)",N,35,2,7,98
03/04/2014 12:00:00 AM,670,23D,Stealing from Buildi,9000  OLD SANTA FE RD,KANSAS CITY,74138,U,U,,"9000 OLD SANTA FE RD
KANSAS CITY 74138
(38.96052172, -94.505166685)",N,35,2,7,98
10/21/2014 12:00:00 AM,403,13A,Agg Assault - Domest,8100  PARK AV,KANSAS CITY,74137,B,M,52,"8100 PARK AV
KANSAS CITY 74137
(38.979982065, -94.561390298)",N,205,2,7,151
10/21/2014 12:00:00 AM,403,13A,Agg Assault - Domest,8100  PARK AV,KANSAS CITY,74137,W,F,32,"8100 PARK AV
KANSAS CITY 74137
(38.979982065, -94.561390298)",N,205,2,7,151
03/26/2014 12:00:00 AM,501,220,Burglary - Residence,8200  NW PRAIRIE VIEW RD,KANSAS CITY,66418,W,F,23,"8200 NW PRAIRIE VIEW RD
KANSAS CITY 66418
(39.243381449, -94.658857969)",N,69,5,3,77
03/26/2014 12:00:00 AM,501,220,Burglary - Residence,8200  NW PRAIRIE VIEW RD,KANSAS CITY,66418,U,U,,"8200 NW PRAIRIE VIEW RD
KANSAS CITY 66418
(39.243381449, -94.658857969)",N,69,5,3,77
04/16/2014 12:00:00 AM,1401,290,Property Damage,6500  BEACON DR,KANSAS CITY,66223,W,M,29,"6500 BEACON DR
KANSAS CITY 66223
(39.009103931, -94.509519989)",N,169,2,7,37
04/16/2014 12:00:00 AM,1401,290,Property Damage,6500  BEACON DR,KANSAS CITY,66223,U,U,,"6500 BEACON DR
KANSAS CITY 66223
(39.009103931, -94.509519989)",N,169,2,7,37
01/27/2014 12:00:00 AM,2601,90Z,Misc Violation,200  N JAMES ST,KANSAS CITY,66211,U,U,,"200 N JAMES ST
KANSAS CITY 66211
(39.107599988, -94.612485342)",N,,,5,73
01/27/2014 12:00:00 AM,2601,90Z,Misc Violation,200  N JAMES ST,KANSAS CITY,66211,,,,"200 N JAMES ST
KANSAS CITY 66211
(39.107599988, -94.612485342)",N,,,5,73
08/02/2014 12:00:00 AM,1001,250,Forgery,4900  MICHIGAN AV,KANSAS CITY,66209,U,U,,"4900 MICHIGAN AV
KANSAS CITY 66209
(39.037595382, -94.562717386)",N,58,3,7,157
08/02/2014 12:00:00 AM,1001,250,Forgery,4900  MICHIGAN AV,KANSAS CITY,66209,W,M,58,"4900 MICHIGAN AV
KANSAS CITY 66209
(39.037595382, -94.562717386)",N,58,3,7,157
03/14/2014 12:00:00 AM,2601,90Z,Misc Violation,9100  W 74 ST,SHAWNEE MISSI,66204,U,U,,"9100 W 74 ST
SHAWNEE MISSI 66204
(38.995148477, -94.692919236)",N,,,8,103
03/14/2014 12:00:00 AM,2601,90Z,Misc Violation,9100  W 74 ST,SHAWNEE MISSI,66204,U,U,,"9100 W 74 ST
SHAWNEE MISSI 66204
(38.995148477, -94.692919236)",N,,,8,103
06/21/2014 12:00:00 AM,1651,40A,Prostitution/Patroni,6600  E FRONTAGE,MERRIAM,66202,,,,"6600 E FRONTAGE
MERRIAM 66202
(39.011707759, -94.692989197)",N,,,8,42
07/19/2014 12:00:00 AM,2402,90C,Disorderly Conduct,100  E 13 ST,KANSAS CITY,66202,B,M,24,"100 E 13 ST
KANSAS CITY 66202
(39.098579641, -94.582043106)",N,5,4,7,75
07/19/2014 12:00:00 AM,2402,90C,Disorderly Conduct,100  E 13 ST,KANSAS CITY,66202,W,M,23,"100 E 13 ST
KANSAS CITY 66202
(39.098579641, -94.582043106)",N,5,4,7,75
06/21/2014 12:00:00 AM,1651,40A,Prostitution/Patroni,6600  E FRONTAGE,MERRIAM,66202,W,F,19,"6600 E FRONTAGE
MERRIAM 66202
(39.011707759, -94.692989197)",N,,,8,42
07/19/2014 12:00:00 AM,3010,,Casualty (includes a,"3900  RAINBOW BLVD , KK",KANSAS CITY,66160,W,M,44,"3900 RAINBOW BLVD
KK KANSAS CITY 66160
(39.057220869, -94.61184125)",N,,,5,91
01/25/2014 12:00:00 AM,302,120,Armed Robbery,10000  E 47 ST,KANSAS CITY,66133,B,M,,"10000 E 47 ST
KANSAS CITY 66133
(39.037516213, -94.461911208)",Y,165,3,7,37
01/25/2014 12:00:00 AM,302,120,Armed Robbery,10000  E 47 ST,KANSAS CITY,66133,B,M,,"10000 E 47 ST
KANSAS CITY 66133
(39.037516213, -94.461911208)",Y,165,3,7,37
01/25/2014 12:00:00 AM,302,120,Armed Robbery,10000  E 47 ST,KANSAS CITY,66133,W,M,20,"10000 E 47 ST
KANSAS CITY 66133
(39.037516213, -94.461911208)",Y,165,3,7,37
11/24/2014 12:00:00 AM,840,90Z,Resisting an Officer,5800  MICHIGAN AV,KANSAS CITY,66130,W,M,48,"5800 MICHIGAN AV
KANSAS CITY 66130
(39.021303241, -94.563696095)",N,58,2,7,157
11/24/2014 12:00:00 AM,840,90Z,Resisting an Officer,5800  MICHIGAN AV,KANSAS CITY,66130,,,,"5800 MICHIGAN AV
KANSAS CITY 66130
(39.021303241, -94.563696095)",N,58,2,7,157
01/08/2014 12:00:00 AM,501,220,Burglary - Residence,2600  E 7 ST,KANSAS CITY,66124,U,U,,"2600 E 7 ST
KANSAS CITY 66124
(39.104496583, -94.551011049)",N,109,3,7,70
01/08/2014 12:00:00 AM,501,220,Burglary - Residence,2600  E 7 ST,KANSAS CITY,66124,A,F,29,"2600 E 7 ST
KANSAS CITY 66124
(39.104496583, -94.551011049)",N,109,3,7,70
01/08/2014 12:00:00 AM,501,220,Burglary - Residence,2600  E 7 ST,KANSAS CITY,66124,A,M,39,"2600 E 7 ST
KANSAS CITY 66124
(39.104496583, -94.551011049)",N,109,3,7,70
04/04/2014 12:00:00 AM,2601,90Z,Misc Violation,200  N JAMES ST,KANSAS CITY,66118,U,U,,"200 N JAMES ST
KANSAS CITY 66118
(39.107599988, -94.612485342)",N,,,5,73
04/04/2014 12:00:00 AM,2601,90Z,Misc Violation,200  N JAMES ST,KANSAS CITY,66118,,,,"200 N JAMES ST
KANSAS CITY 66118
(39.107599988, -94.612485342)",N,,,5,73
07/18/2014 12:00:00 AM,2100,90D,Driving Under Influe,NW HARLEM/US 169 HWY,KANSAS CITY,66115,W,M,47,"169 HWY
KANSAS CITY 66115
(39.139659387, -94.617796876)",N,,,5,55
08/02/2014 12:00:00 AM,1401,290,Property Damage,200  W POCAHONTAS LN,KANSAS CITY,66114,U,M,55,"200 W POCAHONTAS LN
KANSAS CITY 66114
(38.973288353, -94.592538168)",N,201,1,7,162
08/02/2014 12:00:00 AM,1401,290,Property Damage,200  W POCAHONTAS LN,KANSAS CITY,66114,U,U,,"200 W POCAHONTAS LN
KANSAS CITY 66114
(38.973288353, -94.592538168)",N,201,1,7,162
10/19/2014 12:00:00 AM,501,220,Burglary - Residence,5500  WORNALL RD,KANSAS CITY,66113,W,F,33,"5500 WORNALL RD
KANSAS CITY 66113
(39.02777332, -94.592406122)",N,155,4,7,164
10/19/2014 12:00:00 AM,501,220,Burglary - Residence,5500  WORNALL RD,KANSAS CITY,66113,U,U,,"5500 WORNALL RD
KANSAS CITY 66113
(39.02777332, -94.592406122)",N,155,4,7,164
10/13/2014 12:00:00 AM,640,23F,Stealing From Auto,6500  EDGEVALE RD,KANSAS CITY,66113,W,M,67,"6500 EDGEVALE RD
KANSAS CITY 66113
(39.010036161, -94.584084865)",N,118,1,7,164
10/13/2014 12:00:00 AM,640,23F,Stealing From Auto,6500  EDGEVALE RD,KANSAS CITY,66113,U,U,,"6500 EDGEVALE RD
KANSAS CITY 66113
(39.010036161, -94.584084865)",N,118,1,7,164
03/03/2014 12:00:00 AM,670,23D,Stealing from Buildi,1600  GENESEE ST,KANSAS CITY,66112,,,,"1600 GENESEE ST
KANSAS CITY 66112
(39.094555128, -94.604942898)",N,241,4,7,20
03/03/2014 12:00:00 AM,670,23D,Stealing from Buildi,1600  GENESEE ST,KANSAS CITY,66112,U,U,,"1600 GENESEE ST
KANSAS CITY 66112
(39.094555128, -94.604942898)",N,241,4,7,20
08/14/2014 12:00:00 AM,2601,90Z,Misc Violation,200  N JAMES ST,KANSAS CITY,66111,U,U,,"200 N JAMES ST
KANSAS CITY 66111
(39.107599988, -94.612485342)",N,,,5,73
08/14/2014 12:00:00 AM,2601,90Z,Misc Violation,200  N JAMES ST,KANSAS CITY,66111,,,,"200 N JAMES ST
KANSAS CITY 66111
(39.107599988, -94.612485342)",N,,,5,73
08/16/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,1400  E 27 ST,KANSAS CITY,66109,B,F,57,"1400 E 27 ST
KANSAS CITY 66109
(39.077622649, -94.566899548)",N,57,3,7,92
07/25/2014 12:00:00 AM,501,220,Burglary - Residence,800  WALNUT ST,KANSAS CITY,66109,W,F,32,"800 WALNUT ST
KANSAS CITY 66109
(39.104371186, -94.581877999)",N,5,4,7,75
08/16/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,1400  E 27 ST,KANSAS CITY,66109,B,M,58,"1400 E 27 ST
KANSAS CITY 66109
(39.077622649, -94.566899548)",N,57,3,7,92
07/25/2014 12:00:00 AM,501,220,Burglary - Residence,800  WALNUT ST,KANSAS CITY,66109,U,U,,"800 WALNUT ST
KANSAS CITY 66109
(39.104371186, -94.581877999)",N,5,4,7,75
02/19/2014 12:00:00 AM,502,220,Burglary - Non Resid,3300  TROOST AV,KANSAS CITY,66108,U,U,,"3300 TROOST AV
KANSAS CITY 66108
(39.066774432, -94.571557262)",N,41,4,7,19
03/16/2014 12:00:00 AM,801,13B,Non Aggravated Assau,100  E 13 ST,KANSAS CITY,66108,W,M,30,"100 E 13 ST
KANSAS CITY 66108
(39.098579641, -94.582043106)",N,5,4,7,75
02/19/2014 12:00:00 AM,502,220,Burglary - Non Resid,3300  TROOST AV,KANSAS CITY,66108,W,M,70,"3300 TROOST AV
KANSAS CITY 66108
(39.066774432, -94.571557262)",N,41,4,7,19
03/16/2014 12:00:00 AM,801,13B,Non Aggravated Assau,100  E 13 ST,KANSAS CITY,66108,W,F,28,"100 E 13 ST
KANSAS CITY 66108
(39.098579641, -94.582043106)",N,5,4,7,75
03/16/2014 12:00:00 AM,801,13B,Non Aggravated Assau,100  E 13 ST,KANSAS CITY,66108,W,M,29,"100 E 13 ST
KANSAS CITY 66108
(39.098579641, -94.582043106)",N,5,4,7,75
03/16/2014 12:00:00 AM,801,13B,Non Aggravated Assau,100  E 13 ST,KANSAS CITY,66108,W,M,27,"100 E 13 ST
KANSAS CITY 66108
(39.098579641, -94.582043106)",N,5,4,7,75
03/16/2014 12:00:00 AM,801,13B,Non Aggravated Assau,100  E 13 ST,KANSAS CITY,66108,W,M,35,"100 E 13 ST
KANSAS CITY 66108
(39.098579641, -94.582043106)",N,5,4,7,75
09/10/2014 12:00:00 AM,702,240,Auto Theft,2800  SOUTHWEST BL,KANSAS CITY,66106,W,M,59,"2800 SOUTHWEST BL
KANSAS CITY 66106
(39.06359572, -94.681907433)",N,,,5,71
03/22/2014 12:00:00 AM,2601,90Z,Misc Violation,1100  GRAND AV,KANSAS CITY,66106,W,F,,"1100 GRAND AV
KANSAS CITY 66106
(38.900852844, -94.592593363)",N,95,1,7,129
09/10/2014 12:00:00 AM,702,240,Auto Theft,2800  SOUTHWEST BL,KANSAS CITY,66106,U,U,,"2800 SOUTHWEST BL
KANSAS CITY 66106
(39.06359572, -94.681907433)",N,,,5,71
03/22/2014 12:00:00 AM,2601,90Z,Misc Violation,1100  GRAND AV,KANSAS CITY,66106,A,M,19,"1100 GRAND AV
KANSAS CITY 66106
(38.900852844, -94.592593363)",N,95,1,7,129
08/16/2014 12:00:00 AM,2100,90D,Driving Under Influe,N 46 ST/OAK AV,KANSAS CITY,66104,B,M,34,"46 ST OAK AV
KANSAS CITY 66104
(39.138347195, -94.683197899)",N,,,5,88
06/18/2014 12:00:00 AM,302,120,Armed Robbery,INDEPENDENCE AV/PASEO,KANSAS CITY,66104,B,M,,"INDEPENDENCE AV/PASEO KANSAS CITY66104
(39.138347195, -94.683197899)",Y,,,5,88
06/18/2014 12:00:00 AM,302,120,Armed Robbery,INDEPENDENCE AV/PASEO,KANSAS CITY,66104,B,M,,"INDEPENDENCE AV/PASEO KANSAS CITY66104
(39.138347195, -94.683197899)",Y,,,5,88
06/18/2014 12:00:00 AM,302,120,Armed Robbery,INDEPENDENCE AV/PASEO,KANSAS CITY,66104,B,M,44,"INDEPENDENCE AV/PASEO KANSAS CITY66104
(39.138347195, -94.683197899)",Y,,,5,88
06/23/2014 12:00:00 AM,702,240,Auto Theft,4900  DOUGLAS AV,KANSAS CITY,66103,,,,"4900 DOUGLAS AV
KANSAS CITY 66103
(39.0658802, -94.691301097)",N,,,5,71
06/23/2014 12:00:00 AM,702,240,Auto Theft,4900  DOUGLAS AV,KANSAS CITY,66103,U,U,,"4900 DOUGLAS AV
KANSAS CITY 66103
(39.0658802, -94.691301097)",N,,,5,71
08/24/2014 12:00:00 AM,201,11A,Rape,3900  RAINBOW BLVD,KCK,66102,W,F,26,"3900 RAINBOW BLVD
KCK 66102
(39.112837668, -94.672039925)",N,,,5,110
08/24/2014 12:00:00 AM,201,11A,Rape,3900  RAINBOW BLVD,KCK,66102,B,M,20,"3900 RAINBOW BLVD
KCK 66102
(39.112837668, -94.672039925)",N,,,5,110
08/24/2014 12:00:00 AM,201,11A,Rape,3900  RAINBOW BLVD,KCK,66102,W,M,20,"3900 RAINBOW BLVD
KCK 66102
(39.112837668, -94.672039925)",N,,,5,110
05/06/2014 12:00:00 AM,2601,90Z,Misc Violation,14600  SANTA FE TRAIL DR,LENEXA,66030,U,U,,"14600 SANTA FE TRAIL DR
LENEXA 66030
(38.934626443, -94.752552355)",N,,,8,8
05/06/2014 12:00:00 AM,2601,90Z,Misc Violation,14600  SANTA FE TRAIL DR,LENEXA,66030,,,,"14600 SANTA FE TRAIL DR
LENEXA 66030
(38.934626443, -94.752552355)",N,,,8,8
12/23/2014 12:00:00 AM,690,23H,Stealing All Other,10700  N EASTERN,KANSAS CITY,65157,,,,"10700 N EASTERN
KANSAS CITY 65157
(39.102950303, -94.583075872)",N,5,4,7,75
12/23/2014 12:00:00 AM,690,23H,Stealing All Other,10700  N EASTERN,KANSAS CITY,65157,U,U,,"10700 N EASTERN
KANSAS CITY 65157
(39.102950303, -94.583075872)",N,5,4,7,75
06/09/2014 12:00:00 AM,630,23C,Stealing Shoplifting,8400  N MADISON AV,KANSAS CITY,65154,W,M,20,"8400 N MADISON AV
KANSAS CITY 65154
(39.246624853, -94.594731543)",N,180,5,4,82
06/09/2014 12:00:00 AM,630,23C,Stealing Shoplifting,8400  N MADISON AV,KANSAS CITY,65154,,,,"8400 N MADISON AV
KANSAS CITY 65154
(39.246624853, -94.594731543)",N,180,5,4,82
11/23/2014 12:00:00 AM,2601,90Z,Misc Violation,4100  CLEVELAND AV,KANSAS CITY,65130,B,F,51,"4100 CLEVELAND AV
KANSAS CITY 65130
(39.051261395, -94.539977146)",N,68,3,7,157
10/22/2014 12:00:00 AM,1849,35A,Possession/Sale/Dist,2300  E MEYER BL,KANSAS CITY,65130,,,,"2300 E MEYER
BL KANSAS CITY 65130
(39.007159372, -94.559780853)",N,49,2,7,151
11/23/2014 12:00:00 AM,2601,90Z,Misc Violation,4100  CLEVELAND AV,KANSAS CITY,65130,B,F,59,"4100 CLEVELAND AV
KANSAS CITY 65130
(39.051261395, -94.539977146)",N,68,3,7,157
05/23/2014 12:00:00 AM,501,220,Burglary - Residence,10500  E 45 TER,KANSAS CITY,65129,B,F,45,"10500 E 45 TER
KANSAS CITY 65129
(39.040285685, -94.45627604)",N,173,3,7,37
05/23/2014 12:00:00 AM,501,220,Burglary - Residence,10500  E 45 TER,KANSAS CITY,65129,U,U,,"10500 E 45 TER
KANSAS CITY 65129
(39.040285685, -94.45627604)",N,173,3,7,37
12/07/2014 12:00:00 AM,501,220,Burglary - Residence,3500  MONTGALL AV,KANSAS CITY,65128,W,M,42,"3500 MONTGALL AV
KANSAS CITY 65128
(39.062505248, -94.552075957)",N,67,3,7,36
12/07/2014 12:00:00 AM,501,220,Burglary - Residence,3500  MONTGALL AV,KANSAS CITY,65128,U,U,,"3500 MONTGALL AV
KANSAS CITY 65128
(39.062505248, -94.552075957)",N,67,3,7,36
08/17/2014 12:00:00 AM,901,200,Arson,6400  UNIVERSAL AV,KANSAS CITY,65120,U,U,,"6400 UNIVERSAL AV
KANSAS CITY 65120
(39.12951791, -94.506124459)",N,53,4,7,144
08/17/2014 12:00:00 AM,901,200,Arson,6400  UNIVERSAL AV,KANSAS CITY,65120,,,,"6400 UNIVERSAL AV
KANSAS CITY 65120
(39.12951791, -94.506124459)",N,53,4,7,144
03/26/2014 12:00:00 AM,1849,35A,Possession/Sale/Dist,I 70 HW/HWY291,INDEPENDENCE,65053,,,,"70 HW
INDEPENDENCE 65053
(38.542977161, -92.362239346)",N,,,,
09/29/2014 12:00:00 AM,1401,290,Property Damage,0  ARROWHEAD DR,KANSAS CITY,64723,W,M,27,"0 ARROWHEAD DR
KANSAS CITY 64723
(39.050232631, -94.493542478)",N,15,3,7,155
09/29/2014 12:00:00 AM,1401,290,Property Damage,0  ARROWHEAD DR,KANSAS CITY,64723,W,M,34,"0 ARROWHEAD DR
KANSAS CITY 64723
(39.050232631, -94.493542478)",N,15,3,7,155
06/03/2014 12:00:00 AM,2601,90Z,Misc Violation,CR 109 AND CR 368,"NORBORNE, MO",64633,U,U,,"368 NORBORNE
MO 64633
(39.369857778, -93.4867876)",N,,,,
06/03/2014 12:00:00 AM,2601,90Z,Misc Violation,CR 109 AND CR 368,"NORBORNE, MO",64633,U,U,,"368 NORBORNE
MO 64633
(39.369857778, -93.4867876)",N,,,,
07/09/2014 12:00:00 AM,501,220,Burglary - Residence,10300  NW 85 CT,KANSAS CITY,64512,U,U,,"10300 NW 85 CT
KANSAS CITY 64512
(39.2496201, -94.699800213)",N,203,5,3,130
07/09/2014 12:00:00 AM,501,220,Burglary - Residence,10300  NW 85 CT,KANSAS CITY,64512,W,M,25,"10300 NW 85 CT
KANSAS CITY 64512
(39.2496201, -94.699800213)",N,203,5,3,130
05/09/2014 12:00:00 AM,640,23F,Stealing From Auto,8400  N MADISON AV,KANSAS CITY,64488,U,U,,"8400 N MADISON AV
KANSAS CITY 64488
(39.246624853, -94.594731543)",N,180,5,4,82
05/09/2014 12:00:00 AM,640,23F,Stealing From Auto,8400  N MADISON AV,KANSAS CITY,64488,W,M,22,"8400 N MADISON AV
KANSAS CITY 64488
(39.246624853, -94.594731543)",N,180,5,4,82
06/01/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4700  E BANNISTER RD,KANSAS CITY,64317,W,M,56,"4700 E BANNISTER RD
KANSAS CITY 64317
(38.953489505, -94.534638333)",N,139,2,7,151
