"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","latitude","longitude","location_1"
"160000063","2016-01-01T00:00:00.000","5:23","2016-01-01T00:00:00.000","3:00",,,"401","13A","Aggravated Assault (","133","4100  PENNSYLVANIA AV","KANSAS CITY","64111","PJ3303","CPD","U","1","VIC","W","M","29","N","39.0528","-94.5914","4100 PENNSYLVANIA AV
KANSAS CITY,  64111
(39.0528, -94.5914)"
"160000064","2016-01-01T00:00:00.000","10:45","2016-01-01T00:00:00.000","10:45","2016-01-01T00:00:00.000","11:08","1546","520","Weapons Law Violatio","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","SUS","B","M","22","Y","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"160000064","2016-01-01T00:00:00.000","10:45","2016-01-01T00:00:00.000","10:45","2016-01-01T00:00:00.000","11:08","1546","520","Weapons Law Violatio","113","1300  CHERRY ST","KANSAS CITY","64106","PJ1191","CPD","U","1","VIC",,,,"Y","39.0983","-94.5763","1300 CHERRY ST
KANSAS CITY,  64106
(39.0983, -94.5763)"
"160000065","2016-01-01T00:00:00.000","6:15","2015-12-31T00:00:00.000","20:00","2016-01-01T00:00:00.000","6:15","401","13A","Aggravated Assault (","334","2600  SWOPE PK ","KANSAS CITY","64135","PJ3880","EPD","N","1","VIC","B","M","67","N","39.103","-94.5831","2600 SWOPE PK
KANSAS CITY,  64135
(39.103, -94.5831)"
"160000065","2016-01-01T00:00:00.000","6:15","2015-12-31T00:00:00.000","20:00","2016-01-01T00:00:00.000","6:15","401","13A","Aggravated Assault (","334","2600  SWOPE PK ","KANSAS CITY","64135","PJ3880","EPD","N","1","SUS","B","F","42","N","39.103","-94.5831","2600 SWOPE PK
KANSAS CITY,  64135
(39.103, -94.5831)"
"160000069","2016-01-01T00:00:00.000","6:56","2016-01-01T00:00:00.000","2:00",,,"403","13A","Agg Assault - Domest","222","5300  PASEO","KANSAS CITY","64110","PJ4276","MPD","Y","1","VIC","W","F","28","N","39.0305","-94.5678","5300 PASEO
KANSAS CITY,  64110
(39.0305, -94.5678)"
"160000069","2016-01-01T00:00:00.000","6:56","2016-01-01T00:00:00.000","2:00",,,"403","13A","Agg Assault - Domest","222","5300  PASEO","KANSAS CITY","64110","PJ4276","MPD","Y","1","SUS","B","M","24","N","39.0305","-94.5678","5300 PASEO
KANSAS CITY,  64110
(39.0305, -94.5678)"
"160000070","2016-01-01T00:00:00.000","7:03","2015-12-31T00:00:00.000","18:30",,,"401","13A","Aggravated Assault (","343","3800  CHELSEA AV ","KANSAS CITY","64128","PJ3019","EPD","N","1","SUS","B","F",,"N","39.057","-94.5237","3800 CHELSEA AV
KANSAS CITY,  64128
(39.057, -94.5237)"
"160000070","2016-01-01T00:00:00.000","7:03","2015-12-31T00:00:00.000","18:30",,,"401","13A","Aggravated Assault (","343","3800  CHELSEA AV ","KANSAS CITY","64128","PJ3019","EPD","N","1","VIC","B","F","58","N","39.057","-94.5237","3800 CHELSEA AV
KANSAS CITY,  64128
(39.057, -94.5237)"
"160000071","2016-01-01T00:00:00.000","7:06","2016-01-01T00:00:00.000","6:00",,,"403","13A","Agg Assault - Domest","641","8600  NE 75 TE","KANSAS CITY","64158","PC0472","SCP","Y","1","VIC","W","F","18","N","39.2304","-94.4787","8600 NE 75
TE KANSAS CITY,  64158
(39.2304, -94.4787)"
"160000071","2016-01-01T00:00:00.000","7:06","2016-01-01T00:00:00.000","6:00",,,"403","13A","Agg Assault - Domest","641","8600  NE 75 TE","KANSAS CITY","64158","PC0472","SCP","Y","1","SUS","W","M","20","N","39.2304","-94.4787","8600 NE 75
TE KANSAS CITY,  64158
(39.2304, -94.4787)"
"160000072","2016-01-01T00:00:00.000","4:08","2015-12-31T00:00:00.000","19:00","2016-01-01T00:00:00.000","3:30","702","240","Auto Theft","341","1500  TOPPING AV","KANSAS CITY","64126","PJ1425","EPD","N","1","VIC","W","M","41","N","39.0939","-94.5148","1500 TOPPING AV
KANSAS CITY,  64126
(39.0939, -94.5148)"
"160000072","2016-01-01T00:00:00.000","4:08","2015-12-31T00:00:00.000","19:00","2016-01-01T00:00:00.000","3:30","702","240","Auto Theft","341","1500  TOPPING AV","KANSAS CITY","64126","PJ1425","EPD","N","1","SUS","U","U",,"N","39.0939","-94.5148","1500 TOPPING AV
KANSAS CITY,  64126
(39.0939, -94.5148)"
"160000074","2016-01-01T00:00:00.000","7:37","2016-01-01T00:00:00.000","7:36",,,"2655","90J","Trespassing","533","1000  CARONDELET DR","KANSAS CITY","64110","PJ6830","SPD","U","1","VIC",,,,"N","38.9339","-94.6029","1000 CARONDELET DR
KANSAS CITY,  64110
(38.9339, -94.6029)"
"160000074","2016-01-01T00:00:00.000","7:37","2016-01-01T00:00:00.000","7:36",,,"2402","90C","Disorderly Conduct","533","1000  CARONDELET DR","KANSAS CITY","64110","PJ6830","SPD","U","1","VIC",,,,"N","38.9339","-94.6029","1000 CARONDELET DR
KANSAS CITY,  64110
(38.9339, -94.6029)"
"160000074","2016-01-01T00:00:00.000","7:37","2016-01-01T00:00:00.000","7:36",,,"2655","90J","Trespassing","533","1000  CARONDELET DR","KANSAS CITY","64110","PJ6830","SPD","U","1","ARR","B","F","30","N","38.9339","-94.6029","1000 CARONDELET DR
KANSAS CITY,  64110
(38.9339, -94.6029)"
"160000074","2016-01-01T00:00:00.000","7:37","2016-01-01T00:00:00.000","7:36",,,"2402","90C","Disorderly Conduct","533","1000  CARONDELET DR","KANSAS CITY","64110","PJ6830","SPD","U","1","ARR","B","F","30","N","38.9339","-94.6029","1000 CARONDELET DR
KANSAS CITY,  64110
(38.9339, -94.6029)"
"160000076","2016-01-01T00:00:00.000","8:12","2015-12-31T00:00:00.000","22:30",,"23:30","702","240","Auto Theft","234","400  W 87 TE","KANSAS CITY","64114","PJ6196","MPD","U","1","SUS","U","U",,"N","38.9696","-94.5954","400 W 87
TE KANSAS CITY,  64114
(38.9696, -94.5954)"
"160000076","2016-01-01T00:00:00.000","8:12","2015-12-31T00:00:00.000","22:30",,"23:30","702","240","Auto Theft","234","400  W 87 TE","KANSAS CITY","64114","PJ6196","MPD","U","1","VIC","W","M","25","N","38.9696","-94.5954","400 W 87
TE KANSAS CITY,  64114
(38.9696, -94.5954)"
"160000077","2016-01-01T00:00:00.000","8:12","2015-12-31T00:00:00.000","21:30","2016-01-01T00:00:00.000","8:00","702","240","Auto Theft","544","9800  WILLOW AV ","KANSAS CITY","64134","PJ6649","SPD","U","1","SUS","U","U",,"N","38.9449","-94.4593","9800 WILLOW AV
KANSAS CITY,  64134
(38.9449, -94.4593)"
"160000077","2016-01-01T00:00:00.000","8:12","2015-12-31T00:00:00.000","21:30","2016-01-01T00:00:00.000","8:00","702","240","Auto Theft","544","9800  WILLOW AV ","KANSAS CITY","64134","PJ6649","SPD","U","1","VIC","B","M","60","N","38.9449","-94.4593","9800 WILLOW AV
KANSAS CITY,  64134
(38.9449, -94.4593)"
"160000078","2016-01-01T00:00:00.000","3:56","2015-12-31T00:00:00.000","16:00","2016-01-01T00:00:00.000","3:56","502","220","Burglary - Non Resid","221","300  E 55 ST","KANSAS CITY","64130","PJ4387","MPD","U","1","SUS","U","U",,"N","39.0276","-94.5838","300 E 55 ST
KANSAS CITY,  64130
(39.0276, -94.5838)"
"160000078","2016-01-01T00:00:00.000","3:56","2015-12-31T00:00:00.000","16:00","2016-01-01T00:00:00.000","3:56","502","220","Burglary - Non Resid","221","300  E 55 ST","KANSAS CITY","64130","PJ4387","MPD","U","1","VIC",,,,"N","39.0276","-94.5838","300 E 55 ST
KANSAS CITY,  64130
(39.0276, -94.5838)"
"160000079","2016-01-01T00:00:00.000","8:55","2015-12-31T00:00:00.000","2:30",,,"302","120","Armed Robbery","133","MILL ST and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","1","SUS","B","M","25","N","39.0525","-94.5923","MILL KANSAS CITY
, ST 64111
(39.0525, -94.5923)"
"160000079","2016-01-01T00:00:00.000","8:55","2015-12-31T00:00:00.000","2:30",,,"302","120","Armed Robbery","133","MILL ST and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","2","SUS","B","M","25","N","39.0525","-94.5923","MILL KANSAS CITY
, ST 64111
(39.0525, -94.5923)"
"160000079","2016-01-01T00:00:00.000","8:55","2015-12-31T00:00:00.000","2:30",,,"302","120","Armed Robbery","133","MILL ST and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","4","SUS","B","M","25","N","39.0525","-94.5923","MILL KANSAS CITY
, ST 64111
(39.0525, -94.5923)"
"160000079","2016-01-01T00:00:00.000","8:55","2015-12-31T00:00:00.000","2:30",,,"302","120","Armed Robbery","133","MILL ST and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","3","SUS","B","M","25","N","39.0525","-94.5923","MILL KANSAS CITY
, ST 64111
(39.0525, -94.5923)"
"160000079","2016-01-01T00:00:00.000","8:55","2015-12-31T00:00:00.000","2:30",,,"302","120","Armed Robbery","133","MILL ST and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","N","1","VIC","W","M","34","N","39.0525","-94.5923","MILL KANSAS CITY
, ST 64111
(39.0525, -94.5923)"
"160000081","2016-01-01T00:00:00.000","8:02","2016-01-01T00:00:00.000","8:00",,,"799",,"Auto Theft Outside S","213","6400  MANCHESTER AV","KANSAS CITY","64130","PJ5063","MPD","U","1","SUS","B","M","30","N","39.0081","-94.496","6400 MANCHESTER AV
KANSAS CITY,  64130
(39.0081, -94.496)"
"160000081","2016-01-01T00:00:00.000","8:02","2016-01-01T00:00:00.000","8:00",,,"799",,"Auto Theft Outside S","213","6400  MANCHESTER AV","KANSAS CITY","64130","PJ5063","MPD","U","1","VIC","U","U",,"N","39.0081","-94.496","6400 MANCHESTER AV
KANSAS CITY,  64130
(39.0081, -94.496)"
"160000082","2016-01-01T00:00:00.000","8:37","2015-12-31T00:00:00.000","22:00","2016-01-01T00:00:00.000","8:00","640","23F","Stealing From Auto","221","5100  SUNSET DR","KANSAS CITY","64110","PJ4076","MPD","U","1","SUS","U","U",,"N","39.035","-94.5995","5100 SUNSET DR
KANSAS CITY,  64110
(39.035, -94.5995)"
"160000082","2016-01-01T00:00:00.000","8:37","2015-12-31T00:00:00.000","22:00","2016-01-01T00:00:00.000","8:00","640","23F","Stealing From Auto","221","5100  SUNSET DR","KANSAS CITY","64110","PJ4076","MPD","U","1","VIC","W","M","74","N","39.035","-94.5995","5100 SUNSET DR
KANSAS CITY,  64110
(39.035, -94.5995)"
"160000083","2016-01-01T00:00:00.000","8:54","2016-01-01T00:00:00.000","8:50",,,"302","120","Armed Robbery","132","3700  MAIN ST","KANSAS CITY","64111","PJ2974","CPD","U","1","VIC","W","M","39","Y","39.06","-94.5863","3700 MAIN ST
KANSAS CITY,  64111
(39.06, -94.5863)"
"160000083","2016-01-01T00:00:00.000","8:54","2016-01-01T00:00:00.000","8:50",,,"302","120","Armed Robbery","132","3700  MAIN ST","KANSAS CITY","64111","PJ2974","CPD","U","1","SUS","B","M",,"Y","39.06","-94.5863","3700 MAIN ST
KANSAS CITY,  64111
(39.06, -94.5863)"
"160000086","2016-01-01T00:00:00.000","8:38","2016-01-01T00:00:00.000","0:01",,,"401","13A","Aggravated Assault (","213","8600  E 57 ST","KANSAS CITY","64129","PJ4703","MPD","N","2","VIC","W","F","61","Y","39.0205","-94.4856","8600 E 57 ST
KANSAS CITY,  64129
(39.0205, -94.4856)"
"160000086","2016-01-01T00:00:00.000","8:38","2016-01-01T00:00:00.000","0:01",,,"401","13A","Aggravated Assault (","213","8600  E 57 ST","KANSAS CITY","64129","PJ4703","MPD","N","1","SUS","U","U",,"Y","39.0205","-94.4856","8600 E 57 ST
KANSAS CITY,  64129
(39.0205, -94.4856)"
"160000086","2016-01-01T00:00:00.000","8:38","2016-01-01T00:00:00.000","0:01",,,"401","13A","Aggravated Assault (","213","8600  E 57 ST","KANSAS CITY","64129","PJ4703","MPD","N","1","VIC","W","M","61","Y","39.0205","-94.4856","8600 E 57 ST
KANSAS CITY,  64129
(39.0205, -94.4856)"
"160000088","2016-01-01T00:00:00.000","8:32","2015-12-31T00:00:00.000","20:00","2016-01-01T00:00:00.000","8:30","1401","290","Property Damage","123","1300  LAKE AV","KANSAS CITY","64109","PJ2275","CPD","U","1","VIC","B","F","53","N","39.0754","-94.5684","1300 LAKE AV
KANSAS CITY,  64109
(39.0754, -94.5684)"
"160000088","2016-01-01T00:00:00.000","8:32","2015-12-31T00:00:00.000","20:00","2016-01-01T00:00:00.000","8:30","1401","290","Property Damage","123","1300  LAKE AV","KANSAS CITY","64109","PJ2275","CPD","U","1","SUS","U","U",,"N","39.0754","-94.5684","1300 LAKE AV
KANSAS CITY,  64109
(39.0754, -94.5684)"
"160000090","2016-01-01T00:00:00.000","7:45","2015-01-01T00:00:00.000","7:41","2015-01-01T00:00:00.000","8:51","2601","90Z","Misc Violation","243","8600  HILLCREST RD","KANSAS CITY","64138","PJ6210","MPD","U","4","VIC","W","F","60","N","38.9687","-94.5221","8600 HILLCREST RD
KANSAS CITY,  64138
(38.9687, -94.5221)"
"160000090","2016-01-01T00:00:00.000","7:45","2015-01-01T00:00:00.000","7:41","2015-01-01T00:00:00.000","8:51","2601","90Z","Misc Violation","243","8600  HILLCREST RD","KANSAS CITY","64138","PJ6210","MPD","U","1","SUS","U","U",,"N","38.9687","-94.5221","8600 HILLCREST RD
KANSAS CITY,  64138
(38.9687, -94.5221)"
"160000090","2016-01-01T00:00:00.000","7:45","2015-01-01T00:00:00.000","7:41","2015-01-01T00:00:00.000","8:51","2601","90Z","Misc Violation","243","8600  HILLCREST RD","KANSAS CITY","64138","PJ6210","MPD","U","1","VIC","W","F","36","N","38.9687","-94.5221","8600 HILLCREST RD
KANSAS CITY,  64138
(38.9687, -94.5221)"
"160000090","2016-01-01T00:00:00.000","7:45","2015-01-01T00:00:00.000","7:41","2015-01-01T00:00:00.000","8:51","2601","90Z","Misc Violation","243","8600  HILLCREST RD","KANSAS CITY","64138","PJ6210","MPD","U","3","VIC","W","F","48","N","38.9687","-94.5221","8600 HILLCREST RD
KANSAS CITY,  64138
(38.9687, -94.5221)"
"160000090","2016-01-01T00:00:00.000","7:45","2015-01-01T00:00:00.000","7:41","2015-01-01T00:00:00.000","8:51","2601","90Z","Misc Violation","243","8600  HILLCREST RD","KANSAS CITY","64138","PJ6210","MPD","U","2","VIC","W","M","28","N","38.9687","-94.5221","8600 HILLCREST RD
KANSAS CITY,  64138
(38.9687, -94.5221)"
"160000091","2016-01-01T00:00:00.000","8:51","2015-12-30T00:00:00.000","17:00","2016-01-01T00:00:00.000","8:30","502","220","Burglary - Non Resid","133","00  E 40 ST","KANSAS CITY","64111","PJ3258","CPD","U","1","VIC",,,,"N","39.0542","-94.5861","00 E 40 ST
KANSAS CITY,  64111
(39.0542, -94.5861)"
"160000091","2016-01-01T00:00:00.000","8:51","2015-12-30T00:00:00.000","17:00","2016-01-01T00:00:00.000","8:30","502","220","Burglary - Non Resid","133","00  E 40 ST","KANSAS CITY","64111","PJ3258","CPD","U","1","SUS","U","U",,"N","39.0542","-94.5861","00 E 40 ST
KANSAS CITY,  64111
(39.0542, -94.5861)"
"160000093","2016-01-01T00:00:00.000","9:26","2016-01-01T00:00:00.000","2:00",,,"801","13B","Non Aggravated Assau","211","4200  E 54 TER","KANSAS CITY","64130","PJ4383","MPD","U","1","VIC","B","F","53","N","39.0268","-94.5365","4200 E 54 TER
KANSAS CITY,  64130
(39.0268, -94.5365)"
"160000093","2016-01-01T00:00:00.000","9:26","2016-01-01T00:00:00.000","2:00",,,"801","13B","Non Aggravated Assau","211","4200  E 54 TER","KANSAS CITY","64130","PJ4383","MPD","U","1","ARR","B","F","47","N","39.0268","-94.5365","4200 E 54 TER
KANSAS CITY,  64130
(39.0268, -94.5365)"
"160000094","2016-01-01T00:00:00.000","9:42","2015-12-31T00:00:00.000","3:00",,,"802","13B","Non Agg Assault Dome","133","4200  CLARK AV ","KANSAS CITY","64111","PJ3308","CPD","Y","1","VIC","W","F","27","N","39.0523","-94.5964","4200 CLARK AV
KANSAS CITY,  64111
(39.0523, -94.5964)"
"160000094","2016-01-01T00:00:00.000","9:42","2015-12-31T00:00:00.000","3:00",,,"802","13B","Non Agg Assault Dome","133","4200  CLARK AV ","KANSAS CITY","64111","PJ3308","CPD","Y","1","SUS","W","M","26","N","39.0523","-94.5964","4200 CLARK AV
KANSAS CITY,  64111
(39.0523, -94.5964)"
"160000095","2016-01-01T00:00:00.000","10:06","2015-12-31T00:00:00.000","19:30","2016-01-01T00:00:00.000","9:55","1401","290","Property Damage","224","6100  BLUE HILLS RD","KANSAS CITY","64110","PJ4833","MPD","U","1","VIC","W","F","26","N","39.0163","-94.5689","6100 BLUE HILLS RD
KANSAS CITY,  64110
(39.0163, -94.5689)"
"160000095","2016-01-01T00:00:00.000","10:06","2015-12-31T00:00:00.000","19:30","2016-01-01T00:00:00.000","9:55","1401","290","Property Damage","224","6100  BLUE HILLS RD","KANSAS CITY","64110","PJ4833","MPD","U","1","SUS","U","U",,"N","39.0163","-94.5689","6100 BLUE HILLS RD
KANSAS CITY,  64110
(39.0163, -94.5689)"
"160000096","2016-01-01T00:00:00.000","9:43","2015-12-24T00:00:00.000","14:30","2016-01-01T00:00:00.000","9:40","1401","290","Property Damage","122","2300  E 9 ST ","KANSAS CITY","64124","PJ0846","CPD","U","1","SUS","U","U",,"N","39.1031","-94.5541","2300 E 9 ST
KANSAS CITY,  64124
(39.1031, -94.5541)"
"160000096","2016-01-01T00:00:00.000","9:43","2015-12-24T00:00:00.000","14:30","2016-01-01T00:00:00.000","9:40","1401","290","Property Damage","122","2300  E 9 ST ","KANSAS CITY","64124","PJ0846","CPD","U","1","VIC","B","F","40","N","39.1031","-94.5541","2300 E 9 ST
KANSAS CITY,  64124
(39.1031, -94.5541)"
"160000099","2016-01-01T00:00:00.000","10:00","2015-12-31T00:00:00.000","10:30","2016-01-01T00:00:00.000","9:00","702","240","Auto Theft","533","500  E 105 ST","KANSAS CITY","64114","PJ6764","SPD","U","1","VIC",,,,"N","38.9382","-94.585","500 E 105 ST
KANSAS CITY,  64114
(38.9382, -94.585)"
"160000099","2016-01-01T00:00:00.000","10:00","2015-12-31T00:00:00.000","10:30","2016-01-01T00:00:00.000","9:00","702","240","Auto Theft","533","500  E 105 ST","KANSAS CITY","64114","PJ6764","SPD","U","1","SUS","U","U",,"N","38.9382","-94.585","500 E 105 ST
KANSAS CITY,  64114
(38.9382, -94.585)"
"160000101","2016-01-01T00:00:00.000","10:43","2015-12-23T00:00:00.000","19:00","2016-01-01T00:00:00.000","10:00","702","240","Auto Theft","223","5400  PROSPECT AV","KANSAS CITY","64130","PJ4242","MPD","U","1","VIC",,,,"N","39.0282","-94.5554","5400 PROSPECT AV
KANSAS CITY,  64130
(39.0282, -94.5554)"
"160000101","2016-01-01T00:00:00.000","10:43","2015-12-23T00:00:00.000","19:00","2016-01-01T00:00:00.000","10:00","702","240","Auto Theft","223","5400  PROSPECT AV","KANSAS CITY","64130","PJ4242","MPD","U","1","SUS","U","U",,"N","39.0282","-94.5554","5400 PROSPECT AV
KANSAS CITY,  64130
(39.0282, -94.5554)"
"160000104","2016-01-01T00:00:00.000","11:01","2015-12-31T00:00:00.000","23:00","2016-01-01T00:00:00.000","11:00","640","23F","Stealing From Auto","421","7200  NW DONOVAN DR","KANSAS CITY","64153","PP0287","NPD","N","1","SUS","U","U",,"N","39.2588","-94.6601","7200 NW DONOVAN DR
KANSAS CITY,  64153
(39.2588, -94.6601)"
"160000104","2016-01-01T00:00:00.000","11:01","2015-12-31T00:00:00.000","23:00","2016-01-01T00:00:00.000","11:00","640","23F","Stealing From Auto","421","7200  NW DONOVAN DR","KANSAS CITY","64153","PP0287","NPD","N","1","VIC","W","M","26","N","39.2588","-94.6601","7200 NW DONOVAN DR
KANSAS CITY,  64153
(39.2588, -94.6601)"
"160000105","2016-01-01T00:00:00.000","11:04","2016-01-01T00:00:00.000","11:00",,,"802","13B","Non Agg Assault Dome","545","8500  E 108 ST ","KANSAS CITY","64134","PJ6922","SPD","U","1","SUS","B","M","19","N","38.9277","-94.4917","8500 E 108 ST
KANSAS CITY,  64134
(38.9277, -94.4917)"
"160000105","2016-01-01T00:00:00.000","11:04","2016-01-01T00:00:00.000","11:00",,,"802","13B","Non Agg Assault Dome","545","8500  E 108 ST ","KANSAS CITY","64134","PJ6922","SPD","Y","1","VIC","B","F","20","N","38.9277","-94.4917","8500 E 108 ST
KANSAS CITY,  64134
(38.9277, -94.4917)"
"160000106","2016-01-01T00:00:00.000","11:22","2015-12-31T00:00:00.000","22:30","2016-01-01T00:00:00.000","10:45","702","240","Auto Theft","213","6400  MANCHESTER AV","KANSAS CITY","64133","PJ5063","MPD","U","1","VIC","B","F","41","N","39.0081","-94.4964","6400 MANCHESTER AV
KANSAS CITY,  64133
(39.0081, -94.4964)"
"160000106","2016-01-01T00:00:00.000","11:22","2015-12-31T00:00:00.000","22:30","2016-01-01T00:00:00.000","10:45","702","240","Auto Theft","213","6400  MANCHESTER AV","KANSAS CITY","64133","PJ5063","MPD","U","1","SUS","U","U",,"N","39.0081","-94.4964","6400 MANCHESTER AV
KANSAS CITY,  64133
(39.0081, -94.4964)"
"160000109","2016-01-01T00:00:00.000","11:06","2016-01-01T00:00:00.000","3:30","2016-01-01T00:00:00.000","9:40","1401","290","Property Damage","111","400  W 18 ST","KANSAS CITY","64108","PJ1504","CPD","U","1","SUS","U","U",,"N","39.0911","-94.589","400 W 18 ST
KANSAS CITY,  64108
(39.0911, -94.589)"
"160000109","2016-01-01T00:00:00.000","11:06","2016-01-01T00:00:00.000","3:30","2016-01-01T00:00:00.000","9:40","1401","290","Property Damage","111","400  W 18 ST","KANSAS CITY","64108","PJ1504","CPD","U","1","VIC","W","F","36","N","39.0911","-94.589","400 W 18 ST
KANSAS CITY,  64108
(39.0911, -94.589)"
"160000110","2016-01-01T00:00:00.000","11:10","2016-01-01T00:00:00.000","11:10",,,"403","13A","Agg Assault - Domest","345","10600  E 43 ST ","KANSAS CITY","64133","PJ3792","EPD","Y","1","VIC","B","F","24","N","39.0445","-94.4551","10600 E 43 ST
KANSAS CITY,  64133
(39.0445, -94.4551)"
"160000110","2016-01-01T00:00:00.000","11:10","2016-01-01T00:00:00.000","11:10",,,"403","13A","Agg Assault - Domest","345","10600  E 43 ST ","KANSAS CITY","64133","PJ3792","EPD","Y","1","ARR","B","M","26","N","39.0445","-94.4551","10600 E 43 ST
KANSAS CITY,  64133
(39.0445, -94.4551)"
"160000112","2016-01-01T00:00:00.000","10:58","2016-01-01T00:00:00.000","10:58",,,"1120","26A","Fraud/Confidence Gam","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","VIC",,,,"N","39.0465","-94.4412","11600 E US 40 HWY
KANSAS CITY,  64133
(39.0465, -94.4412)"
"160000112","2016-01-01T00:00:00.000","10:58","2016-01-01T00:00:00.000","10:58",,,"1120","26A","Fraud/Confidence Gam","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","ARR","W","F","32","N","39.0465","-94.4412","11600 E US 40 HWY
KANSAS CITY,  64133
(39.0465, -94.4412)"
"160000114","2016-01-01T00:00:00.000","11:46","2015-12-28T00:00:00.000","8:00",,"18:00","690","23H","Stealing All Other","642","500  NE 107 ST","KANSAS CITY","64155","PC0167","SCP","N","1","VIC","U","F","26","N","39.2871","-94.5745","500 NE 107 ST
KANSAS CITY,  64155
(39.2871, -94.5745)"
"160000114","2016-01-01T00:00:00.000","11:46","2015-12-28T00:00:00.000","8:00",,"18:00","690","23H","Stealing All Other","642","500  NE 107 ST","KANSAS CITY","64155","PC0167","SCP","N","1","SUS","U","U",,"N","39.2871","-94.5745","500 NE 107 ST
KANSAS CITY,  64155
(39.2871, -94.5745)"
"160000115","2016-01-01T00:00:00.000","11:48","2015-12-31T00:00:00.000","23:00","2016-01-01T00:00:00.000","4:00","640","23F","Stealing From Auto","113","1800  MAIN ST","KANSAS CITY","64108","PJ1541","CPD","U","1","VIC","B","F","22","N","39.0917","-94.5836","1800 MAIN ST
KANSAS CITY,  64108
(39.0917, -94.5836)"
"160000115","2016-01-01T00:00:00.000","11:48","2015-12-31T00:00:00.000","23:00","2016-01-01T00:00:00.000","4:00","640","23F","Stealing From Auto","113","1800  MAIN ST","KANSAS CITY","64108","PJ1541","CPD","U","1","SUS","U","U",,"N","39.0917","-94.5836","1800 MAIN ST
KANSAS CITY,  64108
(39.0917, -94.5836)"
"160000116","2016-01-01T00:00:00.000","11:37","2015-12-31T00:00:00.000","17:00","2016-01-01T00:00:00.000","11:30","1401","290","Property Damage","144","4200  PARK AV","KANSAS CITY","64130","PJ3427","CPD","U","1","VIC","B","F","54","N","39.05","-94.5577","4200 PARK AV
KANSAS CITY,  64130
(39.05, -94.5577)"
"160000116","2016-01-01T00:00:00.000","11:37","2015-12-31T00:00:00.000","17:00","2016-01-01T00:00:00.000","11:30","1401","290","Property Damage","144","4200  PARK AV","KANSAS CITY","64130","PJ3427","CPD","U","1","SUS","U","U",,"N","39.05","-94.5577","4200 PARK AV
KANSAS CITY,  64130
(39.05, -94.5577)"
"160000117","2016-01-01T00:00:00.000","11:51","2015-12-31T00:00:00.000","23:00",,,"690","23H","Stealing All Other","113","1300  GRAND AV","KANSAS CITY","64106","PJ1177","CPD","U","1","VIC","W","F","21","N","39.0984","-94.581","1300 GRAND AV
KANSAS CITY,  64106
(39.0984, -94.581)"
"160000117","2016-01-01T00:00:00.000","11:51","2015-12-31T00:00:00.000","23:00",,,"690","23H","Stealing All Other","113","1300  GRAND AV","KANSAS CITY","64106","PJ1177","CPD","U","1","SUS","U","U",,"N","39.0984","-94.581","1300 GRAND AV
KANSAS CITY,  64106
(39.0984, -94.581)"
"160000119","2016-01-01T00:00:00.000","9:13","2015-12-31T00:00:00.000","17:30","2016-01-01T00:00:00.000","9:00","1401","290","Property Damage","334","4300  CHESTNUT AV","KANSAS CITY","64130","PJ3515","EPD","U","1","SUS","U","U",,"N","39.0481","-94.5517","4300 CHESTNUT AV
KANSAS CITY,  64130
(39.0481, -94.5517)"
"160000119","2016-01-01T00:00:00.000","9:13","2015-12-31T00:00:00.000","17:30","2016-01-01T00:00:00.000","9:00","1401","290","Property Damage","334","4300  CHESTNUT AV","KANSAS CITY","64130","PJ3515","EPD","U","1","VIC","B","M","47","N","39.0481","-94.5517","4300 CHESTNUT AV
KANSAS CITY,  64130
(39.0481, -94.5517)"
"160000121","2016-01-01T00:00:00.000","12:22","2015-12-31T00:00:00.000","12:00",,,"1050","250","Counterfeiting","123","1500  E 29 ST ","KANSAS CITY","64109","PJ2325","CPD","U","1","SUS","U","U",,"N","39.0743","-94.5648","1500 E 29 ST
KANSAS CITY,  64109
(39.0743, -94.5648)"
"160000121","2016-01-01T00:00:00.000","12:22","2015-12-31T00:00:00.000","12:00",,,"1050","250","Counterfeiting","123","1500  E 29 ST ","KANSAS CITY","64109","PJ2325","CPD","U","1","VIC","B","M","61","N","39.0743","-94.5648","1500 E 29 ST
KANSAS CITY,  64109
(39.0743, -94.5648)"
"160000124","2016-01-01T00:00:00.000","12:36","2016-01-01T00:00:00.000","2:00","2016-01-01T00:00:00.000","2:30","640","23F","Stealing From Auto","324","E 26 ST and COLORADO AV","KANSAS CITY","64127","PJ2106","EPD","N","1","VIC","B","M","32","N","39.0956","-94.5483","26 ST and COLORADO AV
KANSAS CITY,  64127
(39.0956, -94.5483)"
