"case_id","creation_year","zip_code"
"1","2006","64106"
"9","2007","64012"
"2","2007","64028"
"8","2007","64030"
"19","2007","64052"
"43","2007","64053"
"13","2007","64055"
"56","2007","64068"
"41","2007","64101"
"82","2007","64102"
"382","2007","64105"
"1367","2007","64106"
"1737","2007","64108"
"3011","2007","64109"
"4093","2007","64110"
"2752","2007","64111"
"1168","2007","64112"
"1610","2007","64113"
"3435","2007","64114"
"1411","2007","64116"
"1623","2007","64117"
"1945","2007","64118"
"2647","2007","64119"
"538","2007","64120"
"2793","2007","64123"
"2934","2007","64124"
"757","2007","64125"
"1327","2007","64126"
"5890","2007","64127"
"4135","2007","64128"
"2411","2007","64129"
"7704","2007","64130"
"3389","2007","64131"
"4094","2007","64132"
"2608","2007","64133"
"3858","2007","64134"
"281","2007","64136"
"1381","2007","64137"
"1964","2007","64138"
"208","2007","64139"
"730","2007","64145"
"272","2007","64146"
"21","2007","64147"
"114","2007","64149"
"2076","2007","64151"
"798","2007","64152"
"421","2007","64153"
"627","2007","64154"
"2009","2007","64155"
"411","2007","64156"
"1369","2007","64157"
"265","2007","64158"
"9","2007","64160"
"80","2007","64161"
"60","2007","64163"
"25","2007","64164"
"17","2007","64165"
"33","2007","64166"
"11","2007","64167"
"1","2007",
"1","2008","63130"
"21","2008","64012"
"18","2008","64028"
"10","2008","64030"
"23","2008","64052"
"44","2008","64053"
"14","2008","64055"
"177","2008","64068"
"121","2008","64101"
"115","2008","64102"
"699","2008","64105"
"2139","2008","64106"
"2468","2008","64108"
"4379","2008","64109"
"5815","2008","64110"
"3945","2008","64111"
"1536","2008","64112"
"2728","2008","64113"
"6379","2008","64114"
"2515","2008","64116"
"3082","2008","64117"
"3846","2008","64118"
"5647","2008","64119"
"554","2008","64120"
"3841","2008","64123"
"4528","2008","64124"
"936","2008","64125"
"2052","2008","64126"
"9235","2008","64127"
"6873","2008","64128"
"3274","2008","64129"
"11164","2008","64130"
"6039","2008","64131"
"7174","2008","64132"
"4132","2008","64133"
"7358","2008","64134"
"367","2008","64136"
"2471","2008","64137"
"3198","2008","64138"
"346","2008","64139"
"1257","2008","64145"
"402","2008","64146"
"40","2008","64147"
"105","2008","64149"
"4246","2008","64151"
"1700","2008","64152"
"962","2008","64153"
"1446","2008","64154"
"3998","2008","64155"
"772","2008","64156"
"2681","2008","64157"
"569","2008","64158"
"9","2008","64160"
"142","2008","64161"
"83","2008","64163"
"64","2008","64164"
"30","2008","64165"
"63","2008","64166"
"29","2008","64167"
"12","2008","64444"
"20","2008",
"1","2009","6152"
"9","2009","64012"
"2","2009","64028"
"4","2009","64030"
"4","2009","64052"
"27","2009","64053"
"1","2009","64055"
"31","2009","64068"
"1","2009","64082"
"86","2009","64101"
"108","2009","64102"
"545","2009","64105"
"1962","2009","64106"
"2150","2009","64108"
"3750","2009","64109"
"5084","2009","64110"
"2976","2009","64111"
"1326","2009","64112"
"2504","2009","64113"
"5735","2009","64114"
"2381","2009","64116"
"2780","2009","64117"
"3534","2009","64118"
"4446","2009","64119"
"509","2009","64120"
"3270","2009","64123"
"3514","2009","64124"
"983","2009","64125"
"1898","2009","64126"
"7662","2009","64127"
"5937","2009","64128"
"2888","2009","64129"
"10859","2009","64130"
"5254","2009","64131"
"5878","2009","64132"
"3778","2009","64133"
"6363","2009","64134"
"372","2009","64136"
"2327","2009","64137"
"3092","2009","64138"
"309","2009","64139"
"1134","2009","64145"
"415","2009","64146"
"44","2009","64147"
"132","2009","64149"
"3464","2009","64151"
"1324","2009","64152"
"753","2009","64153"
"965","2009","64154"
"3291","2009","64155"
"629","2009","64156"
"1901","2009","64157"
"562","2009","64158"
"11","2009","64160"
"106","2009","64161"
"70","2009","64163"
"27","2009","64164"
"25","2009","64165"
"26","2009","64166"
"12","2009","64167"
"3","2009","64444"
"35","2009",
"1","2010","64030"
"1","2010","64053"
"13","2010","64068"
"89","2010","64101"
"116","2010","64102"
"550","2010","64105"
"1991","2010","64106"
"2377","2010","64108"
"3498","2010","64109"
"4720","2010","64110"
"3143","2010","64111"
"1234","2010","64112"
"2207","2010","64113"
"5247","2010","64114"
"2046","2010","64116"
"2577","2010","64117"
"2910","2010","64118"
"4269","2010","64119"
"638","2010","64120"
"3055","2010","64123"
"2949","2010","64124"
"777","2010","64125"
"1820","2010","64126"
"6845","2010","64127"
"5314","2010","64128"
"2587","2010","64129"
"10047","2010","64130"
"5353","2010","64131"
"5840","2010","64132"
"3290","2010","64133"
"5640","2010","64134"
"394","2010","64136"
"2221","2010","64137"
"3016","2010","64138"
"284","2010","64139"
"1044","2010","64145"
"368","2010","64146"
"60","2010","64147"
"194","2010","64149"
"3095","2010","64151"
"920","2010","64152"
"578","2010","64153"
"1055","2010","64154"
"2590","2010","64155"
"687","2010","64156"
"1655","2010","64157"
"416","2010","64158"
"14","2010","64160"
"133","2010","64161"
"130","2010","64163"
"28","2010","64164"
"25","2010","64165"
"28","2010","64166"
"8","2010","64167"
"1","2010","66203"
"188","2010",
"3","2011","64068"
"1","2011","64079"
"84","2011","64101"
"96","2011","64102"
"503","2011","64105"
"1951","2011","64106"
"2145","2011","64108"
"3022","2011","64109"
"4322","2011","64110"
"2928","2011","64111"
"1284","2011","64112"
"2139","2011","64113"
"4836","2011","64114"
"1699","2011","64116"
"2137","2011","64117"
"2036","2011","64118"
"3040","2011","64119"
"600","2011","64120"
"2604","2011","64123"
"2972","2011","64124"
"683","2011","64125"
"1664","2011","64126"
"6574","2011","64127"
"5399","2011","64128"
"2591","2011","64129"
"9482","2011","64130"
"4738","2011","64131"
"4586","2011","64132"
"2813","2011","64133"
"4396","2011","64134"
"367","2011","64136"
"1752","2011","64137"
"2393","2011","64138"
"163","2011","64139"
"749","2011","64145"
