"row_id","fiscal_year","fiscal_month","fiscal_month_name_with_nbr","cal_year","cal_month","month_name_with_nbr","month_end_date","game_category","instant_game_number","instant_price_point","retailer_number","location_name","retailer_number_name","location_address","location_address2","location_city","location_state","location_zip","location_zip_plus_4","location_county_desc","parent_retailer","parent_retailer_name","parent_retailer_number_name","gross_sales_amount","give_aways_amount","cancelled_amount","adjustments_amount","returns_amount","net_sales_amount"
"106399-23831-1","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Lotto Texas®",,,"106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1326","0","0","0","0","1326"
"106399-23831-28","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","All or Nothing®",,,"106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","532","0","0","0","0","532"
"106399-23831-3","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Texas Two Step®",,,"106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","496","0","0","0","0","496"
"106399-23831-33","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Cash Five®",,,"106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1453","-219","0","0","0","1234"
"106399-23831-4","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Powerball®",,,"106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","3018","0","0","0","0","3018"
"106399-23831-4644","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2250","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","375","0","0","0","0","375"
"106399-23831-4660","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2234","3","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","375","0","0","0","0","375"
"106399-23831-4681","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2247","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1125","0","0","0","0","1125"
"106399-23831-4712","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2319","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","750","0","0","0","0","750"
"106399-23831-4716","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2340","50","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106399-23831-4722","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2309","10","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106399-23831-4725","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2325","2","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","250","0","0","0","0","250"
"106399-23831-4726","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2345","20","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1500","0","0","0","0","1500"
"106399-23831-4729","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2343","20","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106399-23831-4739","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2327","3","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","450","0","0","0","0","450"
"106399-23831-4740","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2310","2","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","250","0","0","0","0","250"
"106399-23831-4743","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2352","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","750","0","0","0","0","750"
"106399-23831-4744","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2354","20","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","500","0","0","0","0","500"
"106399-23831-4745","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2353","10","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106399-23831-4748","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2373","3","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","375","0","0","0","0","375"
"106399-23831-4752","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2366","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1125","0","0","0","0","1125"
"106399-23831-4754","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2358","50","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106399-23831-4756","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2342","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1500","0","0","0","0","1500"
"106399-23831-4764","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2385","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1500","0","0","0","0","1500"
"106399-23831-4765","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2370","2","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","250","0","0","0","0","250"
"106399-23831-4766","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2380","10","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","500","0","0","0","0","500"
"106399-23831-4770","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2372","1","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","150","0","0","0","0","150"
"106399-23831-4771","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2374","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","750","0","0","0","0","750"
"106399-23831-4773","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2376","20","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106399-23831-4774","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2375","10","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","500","0","0","0","0","500"
"106399-23831-4775","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2333","10","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","500","0","0","0","0","500"
"106399-23831-4777","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2329","2","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1250","0","0","0","0","1250"
"106399-23831-4778","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2419","2","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","500","0","0","0","0","500"
"106399-23831-4782","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2382","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","750","0","0","0","0","750"
"106399-23831-4783","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2433","10","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","2500","0","0","0","0","2500"
"106399-23831-4784","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2411","20","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106399-23831-4785","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2378","50","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","3000","0","0","0","0","3000"
"106399-23831-4786","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2384","1","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","300","0","0","0","0","300"
"106399-23831-4787","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2425","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","375","0","0","0","0","375"
"106399-23831-4788","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2391","5","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1125","0","0","0","0","1125"
"106399-23831-4791","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2393","10","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","13030 WOODFOREST A",,"Houston","TX","77015",,"Harris","106399","SAVE A STEP 4","106399 - SAVE A STEP 4","1000","0","0","0","0","1000"
"106410-23831-1","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Lotto Texas®",,,"106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","3534","0","0","0","0","3534"
"106410-23831-18","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Daily 4®",,,"106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","7553","-31.5","-2","0","0","7519.5"
"106410-23831-2021","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","1838","20","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","3000","0","0","0","0","3000"
"106410-23831-28","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","All or Nothing®",,,"106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","940","0","0","0","0","940"
"106410-23831-3","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Texas Two Step®",,,"106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","2235","0","0","0","0","2235"
"106410-23831-33","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Cash Five®",,,"106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","1868","-236","0","0","0","1632"
"106410-23831-3324","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2053","30","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","3750","0","0","0","0","3750"
"106410-23831-4","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Powerball®",,,"106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","7724","0","0","0","0","7724"
"106410-23831-4640","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2203","20","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","2500","0","0","0","0","2500"
"106410-23831-4660","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2234","3","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","750","0","0","0","0","750"
"106410-23831-4681","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2247","5","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","375","0","0","0","0","375"
"106410-23831-4710","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2346","10","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","1000","0","0","0","0","1000"
"106410-23831-4711","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2293","30","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","2250","0","0","0","0","2250"
"106410-23831-4712","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2319","5","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","1125","0","0","0","0","1125"
"106410-23831-4722","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2309","10","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","1000","0","0","0","0","1000"
"106410-23831-4726","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2345","20","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","2000","0","0","0","0","2000"
"106410-23831-4729","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2343","20","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","3000","0","0","0","0","3000"
"106410-23831-4730","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2348","10","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","1500","0","0","0","0","1500"
"106410-23831-4734","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2336","10","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","1000","0","0","0","0","1000"
"106410-23831-4736","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2324","5","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","375","0","0","0","0","375"
"106410-23831-4737","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2323","5","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","0","0","0","0","-125","-125"
"106410-23831-4738","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2344","50","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","6000","0","0","0","0","6000"
"106410-23831-4740","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2310","2","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","250","0","0","0","0","250"
"106410-23831-4743","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2352","5","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","750","0","0","0","0","750"
"106410-23831-4744","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2354","20","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","4000","0","0","0","0","4000"
"106410-23831-4745","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2353","10","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","500","0","0","0","0","500"
"106410-23831-4747","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2362","3","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","0","0","0","0","-36","-36"
"106410-23831-4748","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2373","3","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","375","0","0","0","0","375"
"106410-23831-4750","2022","8","08-April","2022","4","04-April","2022-04-30T00:00:00.000","Scratch Tickets","2367","20","106410","CORNER GROCERY","106410 - CORNER GROCERY","13406 GREENWAY DRIVE",,"Sugar Land","TX","77498",,"Fort Bend","106410","CORNER GROCERY","106410 - CORNER GROCERY","3500","0","0","0","0","3500"
