"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","taxpayer_county","location_number","location_name","location_address","location_city","location_state","location_zip","location_county","inside_outside_city_limits_code_y_n","tabc_permit_number","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32052693747","GRAP GROUP, INC.","1506 N LEE TREVINO DR STE B1","EL PASO","TX","79936","71","1","FUNKMEYER'S REC ROOM","1506 N LEE TREVINO DR STE B1","EL PASO","TX","79936","71","Y","MB865717","2014-03-07T00:00:00.000",,"2018-05-31T00:00:00.000","42869","0","29427","0","72296"
"32033701742","POW BOY, INC.","2516 WYOMING AVE","EL PASO","TX","79903","71","1","PERSHING INN","2909 PERSHING DR","EL PASO","TX","79903","71","Y","MB674578","2007-10-22T00:00:00.000","2019-02-05T00:00:00.000","2018-05-31T00:00:00.000","33654","901","37710","0","72265"
"13714470963","CHICAGO PIZZA HOSPITALITY HOLDING, INC.","7755 CENTER AVE STE 300","HUNTINGTN BCH","CA","92647","0","10","BJ'S RESTAURANT & BREWHOUSE","11905 GATEWAY BLVD W","EL PASO","TX","79936","71","Y","MB632538","2006-06-30T00:00:00.000",,"2018-05-31T00:00:00.000","29493","5846","36900","0","72239"
"32052596841","ELLIS BROS. LLC","318 E ROBINSON AVE","EL PASO","TX","79902","71","2","INTERNATIONAL","114 E MILLS AVE # A","EL PASO","TX","79901","71","Y","MB942149","2016-04-22T00:00:00.000",,"2018-05-31T00:00:00.000","51326","2294","18610","0","72230"
"32041710057","JL GROUP, LLC.","809 TONY LAMA ST","EL PASO","TX","79915","71","1","JACKS BEACH HOUSE","11240 MONTWOOD DR","EL PASO","TX","79936","71","Y","MB752624","2010-07-15T00:00:00.000",,"2018-05-31T00:00:00.000","31661","0","40048","0","71709"
"32048910288","MULLIGAN'S 2ND HOLE, INC.","1815 TRAWOOD DR STE K","EL PASO","TX","79935","71","1","MULLIGAN'S 2ND HOLE, INC.","1605 GEORGE DIETER DR STE 405","EL PASO","TX","79936","71","Y","MB828876","2013-01-15T00:00:00.000",,"2018-05-31T00:00:00.000","37981","56","33449","0","71486"
"32019836462","MERCADO NEGRO, LLC","1011 KELLY WAY","EL PASO","TX","79902","71","3","THE PALOMINO TAVERN","205 CINCINNATI AVE","EL PASO","TX","79902","71","Y","MB977938","2017-04-04T00:00:00.000",,"2018-05-31T00:00:00.000","52481","5184","13391","0","71056"
"32040034186","KELBOR ENTERPRISES INC.","809 TONY LAMA ST","EL PASO","TX","79915","71","3","BEACH BAR","6920 DELTA DR STE 13","EL PASO","TX","79905","71","Y","MB938514","2016-03-21T00:00:00.000",,"2018-05-31T00:00:00.000","39769","0","31188","0","70957"
"32052451450","11335 MONTWOOD, LLC","4012 TIERRA MORENA DR","EL PASO","TX","79938","71","1","BAR FLY","11335 MONTWOOD DR STE J","EL PASO","TX","79936","71","Y","MB870781","2014-04-29T00:00:00.000","2018-07-31T00:00:00.000","2018-05-31T00:00:00.000","36752","98","32675","0","69525"
"32040126560","MIKEY'S CAFE INCORPORATED","3019 MONTANA AVE","EL PASO","TX","79903","71","1","5 POINTS BISTRO","3019 MONTANA AVE","EL PASO","TX","79903","71","Y","MB824416","2012-11-12T00:00:00.000","2019-07-25T00:00:00.000","2018-05-31T00:00:00.000","29880","323","37803","0","68006"
"17526178011","DANB TEXAS, INC.","1221 S BELT LINE RD STE 500","COPPELL","TX","75019","57","21","DAVE & BUSTER'S","6101 GATEWAY BLVD W STE 2006","EL PASO","TX","79925","71","Y","MB935662","2016-02-22T00:00:00.000",,"2018-05-31T00:00:00.000","37250","542","30101","0","67893"
"32044777822","PRICKLY PEAR ENTERTAINMENT, LLC","5500 DONIPHAN DR STE A","EL PASO","TX","79932","71","1","LITTLE BIT OF TEXAS","5500 DONIPHAN DR","EL PASO","TX","79932","71","Y","MB790554","2011-11-18T00:00:00.000",,"2018-05-31T00:00:00.000","44159","424","23236","0","67819"
"32061553403","TIMOTHY P BURNS ET AL","11276 BLUE BARREL ST","EL PASO","TX","79934","71","1","DOGFISH","200 ANTHONY ST","EL PASO","TX","79901","71","Y","MB960351","2016-10-07T00:00:00.000","2022-06-01T00:00:00.000","2018-05-31T00:00:00.000","53349","200","14182","0","67731"
"32051353384","ALIVE BAR & NIGHTCLUB LIMITED LIABILITY COMPANY","9308 COSMOS AVE","EL PASO","TX","79925","71","2","DITZY DUCK","207 CINCINNATI AVE","EL PASO","TX","79902","71","Y","MB892965","2016-04-08T00:00:00.000","2022-01-01T00:00:00.000","2018-05-31T00:00:00.000","49000","1700","16000","0","66700"
"12711483367","MANIR BAR & RESTAURANT, LP","6655 GATEWAY BLVD W","EL PASO","TX","79925","71","1","BEST WESTERN INTERNATIONAL","6655 GATEWAY BLVD W","EL PASO","TX","79925","71","Y","MB737069","2009-11-19T00:00:00.000",,"2018-05-31T00:00:00.000","41406","719","24310","0","66435"
"32041912091","COCONUTS GRILL AND BAR LLC","1833 PETE BROWN DR","EL PASO","TX","79936","71","1","BOURBON & BREWS BAR & GRILLE","2931 GEORGE DIETER DR STE I","EL PASO","TX","79936","71","Y","MB754891","2010-08-13T00:00:00.000",,"2018-05-31T00:00:00.000","31432","55","32039","0","63526"
"13310124386","SMG F&B TEXAS, INC.","500 LAS COLINAS BLVD W","IRVING","TX","75039","57","32","EL PASO CONVENTION AND PERFORMING ART CENTER","1 CIVIC CENTER PLZ","EL PASO","TX","79901","71","Y","MB620765","2006-02-24T00:00:00.000",,"2018-05-31T00:00:00.000","23279","4509","35089","0","62877"
"32041504468","THE HOPPY MONK, L.L.C.","5624 VALLEY ELDER LN","EL PASO","TX","79932","71","1","THE HOPPY MONK, L.L.C.","4141 N MESA ST","EL PASO","TX","79902","71","Y","MB756366","2010-09-02T00:00:00.000",,"2018-05-31T00:00:00.000","16425","1058","45098","0","62581"
"17516356866","ABD RESTAURANT CONCEPTS, INC.","130 SHADOW MOUNTAIN DR","EL PASO","TX","79912","71","2","PELICAN'S RESTAURANT OF EL PASO-WEST","130 SHADOW MOUNTAIN DR","EL PASO","TX","79912","71","Y","MB137542","1993-12-01T00:00:00.000",,"2018-05-31T00:00:00.000","30628","21658","9885","0","62171"
"32041099154","THE TORTUGA SPORTS LOUNGE, LP","9203 VICKSBURG DR","EL PASO","TX","79924","71","1","THE TORTUGA SPORTS LOUNGE, LP","126 SHADOW MOUNTAIN DR","EL PASO","TX","79912","71","Y","MB745347","2010-03-31T00:00:00.000","2022-08-01T00:00:00.000","2018-05-31T00:00:00.000","35431","168","26487","0","62086"
"17413350665","CORONADO GOLF AND COUNTRY CLUB","1044 BROADMOOR DR","EL PASO","TX","79912","71","1","CORONADO GOLF AND COUNTRY CLUB","1044 BROADMOOR DR","EL PASO","TX","79912","71","Y","MB239468","1993-12-01T00:00:00.000",,"2018-05-31T00:00:00.000","30531","19941","11579","0","62051"
"32051992702","E & M WESTSIDE TAVERN INC","1833 PETE BROWN DR","EL PASO","TX","79936","71","1","WESTSIDE 3RD HOLE","1035 BELVIDERE ST STE 166-168-169","EL PASO","TX","79912","71","Y","MB857462","2013-11-18T00:00:00.000",,"2018-05-31T00:00:00.000","29945","416","31325","0","61686"
"32057393194","ZOCALO, LLC","1160 AIRWAY BLVD STE C4","EL PASO","TX","79925","71","1","ZOCALO CANTINA","1160 AIRWAY BLVD STE C4","EL PASO","TX","79925","71","Y","MB921331","2015-09-23T00:00:00.000",,"2018-05-31T00:00:00.000","38357","281","23033","0","61671"
"32050939845","RCSH OPERATIONS, LLC","1030 W CANTON AVE STE 100","WINTER PARK","FL","32789","0","7","RUTH'S CHRIS STEAK HOUSE","8889 GATEWAY BLVD W STE 400","EL PASO","TX","79925","71","Y","MB939123","2016-03-28T00:00:00.000",,"2018-05-31T00:00:00.000","24991","31940","4447","0","61378"
"32059876261","TECLOS CANTINA, LLC","12034 DESERT QUAIL AVE","EL PASO","TX","79936","71","1","CANTINA CAZADORES","3530 DURAZNO AVE","EL PASO","TX","79905","71","Y","MB947608","2016-06-14T00:00:00.000","2019-08-26T00:00:00.000","2018-05-31T00:00:00.000","24283","0","36844","0","61127"
"17426310771","SACATONE, INC.","6110 N MESA ST STE E","EL PASO","TX","79912","71","1","LLOYDS PUB","6110 N MESA ST STE E","EL PASO","TX","79912","71","Y","MB227589","1993-12-01T00:00:00.000",,"2018-05-31T00:00:00.000","43259","854","16879","0","60992"
"32056797015","RAMMARDAN,LLC","PO BOX 962247","EL PASO","TX","79996","71","1","B-2 BOMBERS OYSTER PUB","12798 EDGEMERE BLVD UNIT D","EL PASO","TX","79938","71","Y","MB928713","2015-12-04T00:00:00.000","2019-07-02T00:00:00.000","2018-05-31T00:00:00.000","34684","24","26219","0","60927"
"15508795562","SMOKEY'S VISCOUNT, LP","PO BOX 1300","HIGLEY","AZ","85236","0","1","SMOKEY'S PIT STOP","9100 VISCOUNT BLVD STE J","EL PASO","TX","79925","71","Y","MB633061","2006-07-07T00:00:00.000",,"2018-05-31T00:00:00.000","24577","107","35387","0","60071"
"17427038314","KING BEE, INC.","PO BOX 370768","EL PASO","TX","79937","71","1","RED PARROT","14401 GATEWAY BLVD W","EL PASO","TX","79928","71","N","MB554396","2004-06-07T00:00:00.000",,"2018-05-31T00:00:00.000","34176","417","25267","0","59860"
"32053157437","ZABRAC BAR SERVICES, LLC","725 S MESA HILLS BULDING 1 STE 2","EL PASO","TX","79912","71","1","ZABRAC  BAR SERVICES, LLC","1135 AIRWAY BLVD","EL PASO","TX","79925","71","Y","MB868579","2014-04-04T00:00:00.000",,"2018-05-31T00:00:00.000","22805","8547","27774","0","59126"
"17527408888","ROADHOUSE ENTERPRISES, INC.","6040 DUTCHMANS LN ATTN: TAX DEPT","LOUISVILLE","KY","40205","0","18","TEXAS ROADHOUSE","10729 GATEWAY BLVD W","EL PASO","TX","79935","71","Y","MB557352","2004-06-18T00:00:00.000",,"2018-05-31T00:00:00.000","20161","1250","37653","0","59064"
"32063401494","WERK INDUSTRIES LLC","10620 POLYCRATES PL","EL PASO","TX","79924","71","1","WERK BAR / THE OTHER BAR","1441 N ZARAGOZA RD STE A14-15","EL PASO","TX","79936","71","Y","MB1008430","2018-02-26T00:00:00.000",,"2018-05-31T00:00:00.000","36392","759","21430","0","58581"
"32049680351","EL CHUCO, LLC","234 CARNES RD","EL PASO","TX","79907","71","1","10-4","12275 PELLICANO DR STE D","EL PASO","TX","79936","71","Y","MB833615","2013-03-05T00:00:00.000",,"2018-05-31T00:00:00.000","28569","64","29593","0","58226"
"17422356935","AIKMAN REALTY, INC.","4119 N MESA ST","EL PASO","TX","79902","71","1","KING'S X","4119 N MESA ST","EL PASO","TX","79902","71","Y","MB721968","2009-05-15T00:00:00.000",,"2018-05-31T00:00:00.000","28878","262","28193","0","57333"
"32052737155","MCBIN, LLC","5016 MONTOYA DR","EL PASO","TX","79922","71","1","BREW SPORTS BAR","1441 N ZARAGOZA RD STE I","EL PASO","TX","79936","71","Y","MB865339","2014-03-04T00:00:00.000","2022-07-31T00:00:00.000","2018-05-31T00:00:00.000","23090","205","33621","0","56916"
"32060336644","CARLITOS AND MIGUEL'S LLC","12111 MONTWOOD DR","EL PASO","TX","79936","71","1","CARLOS AND MICKEY'S","12111 MONTWOOD DR","EL PASO","TX","79936","71","Y","MB953109","2016-08-02T00:00:00.000",,"2018-05-31T00:00:00.000","38909","2431","13878","0","55218"
"12057184488","CHUY'S OPCO, INC.","1623 TOOMEY RD","AUSTIN","TX","78704","227","32","CHUY'S EL PASO","8889 GATEWAY BLVD W STE 1500","EL PASO","TX","79925","71","Y","MB905915","2015-04-28T00:00:00.000",,"2018-05-31T00:00:00.000","40379","421","13818","0","54618"
"17406078208","EL PASO COUNTRY CLUB","5000 COUNTRY CLUB PL STE B","EL PASO","TX","79922","71","2","EL PASO COUNTRY CLUB","5000 COUNTRY CLUB PLACE","EL PASO","TX","79922","71","Y","MB209317","1993-12-01T00:00:00.000",,"2018-05-31T00:00:00.000","24287","17125","12298","0","53710"
"32040791397","THE DRAG-IN, LLC","1011 KELLY WAY","EL PASO","TX","79902","71","2","LOVE BUZZ","3011 PERSHING DR","EL PASO","TX","79903","71","Y","MB760581","2015-08-01T00:00:00.000",,"2018-05-31T00:00:00.000","25071","0","28251","0","53322"
"32051485087","RABBIT RABBIT, LLC","300 S FLORENCE ST STE 11","EL PASO","TX","79901","71","1","BLACKBIRD CANTINA DELUXE","533 W FRANKLIN AVE","EL PASO","TX","79901","71","Y","MB869540","2014-04-15T00:00:00.000","2020-02-05T00:00:00.000","2018-05-31T00:00:00.000","31524","340","20748","0","52612"
"32052201608","TEQUILAS DISCOTEQUE CORPORATION","PO BOX 950","TORNILLO","TX","79853","71","1","TEQUILAS DISCOTEQUE","810 PENDALE RD","EL PASO","TX","79907","71","Y","MB738111","2014-02-01T00:00:00.000",,"2018-05-31T00:00:00.000","32885","0","18428","0","51313"
