"fiscal_year","region","gender","race_ethnicity","age_group","children_in_adoption_placements"
"2019","11-Edinburg","Male","Anglo","Birth to Five Years Old","5"
"2019","11-Edinburg","Male","Anglo","Six to Twelve Years Old","7"
"2019","11-Edinburg","Male","Anglo","Thirteen to Seventeen Years Old","4"
"2019","11-Edinburg","Male","Hispanic","Birth to Five Years Old","85"
"2019","11-Edinburg","Male","Hispanic","Six to Twelve Years Old","40"
"2019","11-Edinburg","Male","Hispanic","Thirteen to Seventeen Years Old","14"
"2019","11-Edinburg","Male","Other","Birth to Five Years Old","1"
"2019","11-Edinburg","Male","Unknown","Birth to Five Years Old","4"
"2018","1-Lubbock","Female","African American","Birth to Five Years Old","15"
"2018","1-Lubbock","Female","African American","Six to Twelve Years Old","7"
"2018","1-Lubbock","Female","African American","Thirteen to Seventeen Years Old","2"
"2018","1-Lubbock","Female","Anglo","Birth to Five Years Old","41"
"2018","1-Lubbock","Female","Anglo","Six to Twelve Years Old","26"
"2018","1-Lubbock","Female","Anglo","Thirteen to Seventeen Years Old","14"
"2018","1-Lubbock","Female","Hispanic","Birth to Five Years Old","67"
"2018","1-Lubbock","Female","Hispanic","Six to Twelve Years Old","51"
"2018","1-Lubbock","Female","Hispanic","Thirteen to Seventeen Years Old","16"
"2018","1-Lubbock","Female","Hispanic",,"1"
"2018","1-Lubbock","Female","Other","Birth to Five Years Old","4"
"2018","1-Lubbock","Female","Other","Six to Twelve Years Old","2"
"2018","1-Lubbock","Female","Unknown","Birth to Five Years Old","1"
"2018","1-Lubbock","Male","African American","Birth to Five Years Old","21"
"2018","1-Lubbock","Male","African American","Six to Twelve Years Old","4"
"2018","1-Lubbock","Male","African American","Thirteen to Seventeen Years Old","2"
"2018","1-Lubbock","Male","Anglo","Birth to Five Years Old","36"
"2018","1-Lubbock","Male","Anglo","Six to Twelve Years Old","21"
"2018","1-Lubbock","Male","Anglo","Thirteen to Seventeen Years Old","7"
"2018","1-Lubbock","Male","Hispanic","Birth to Five Years Old","66"
"2018","1-Lubbock","Male","Hispanic","Six to Twelve Years Old","37"
"2018","1-Lubbock","Male","Hispanic","Thirteen to Seventeen Years Old","14"
"2018","1-Lubbock","Male","Native American","Birth to Five Years Old","3"
"2018","1-Lubbock","Male","Other","Birth to Five Years Old","8"
"2018","1-Lubbock","Male","Other","Six to Twelve Years Old","2"
"2018","1-Lubbock","Male","Other","Thirteen to Seventeen Years Old","1"
"2018","1-Lubbock","Male","Unknown","Birth to Five Years Old","2"
"2018","2-Abilene","Female","African American","Birth to Five Years Old","1"
"2018","2-Abilene","Female","African American","Six to Twelve Years Old","2"
"2018","2-Abilene","Female","Anglo","Birth to Five Years Old","24"
"2018","2-Abilene","Female","Anglo","Six to Twelve Years Old","9"
"2018","2-Abilene","Female","Anglo","Thirteen to Seventeen Years Old","7"
"2018","2-Abilene","Female","Hispanic","Birth to Five Years Old","23"
"2018","2-Abilene","Female","Hispanic","Six to Twelve Years Old","20"
"2018","2-Abilene","Female","Other","Birth to Five Years Old","8"
"2018","2-Abilene","Female","Other","Six to Twelve Years Old","1"
"2018","2-Abilene","Female","Unknown","Birth to Five Years Old","2"
"2018","2-Abilene","Male","African American","Birth to Five Years Old","2"
"2018","2-Abilene","Male","African American","Six to Twelve Years Old","2"
"2018","2-Abilene","Male","Anglo","Birth to Five Years Old","29"
"2018","2-Abilene","Male","Anglo","Six to Twelve Years Old","14"
"2018","2-Abilene","Male","Anglo","Thirteen to Seventeen Years Old","2"
"2018","2-Abilene","Male","Hispanic","Birth to Five Years Old","24"
"2018","2-Abilene","Male","Hispanic","Six to Twelve Years Old","17"
"2018","2-Abilene","Male","Hispanic","Thirteen to Seventeen Years Old","2"
"2018","2-Abilene","Male","Other","Birth to Five Years Old","6"
"2018","2-Abilene","Male","Other","Six to Twelve Years Old","1"
"2018","2-Abilene","Male","Other","Thirteen to Seventeen Years Old","1"
"2018","3-Arlington","Female","African American","Birth to Five Years Old","79"
"2018","3-Arlington","Female","African American","Six to Twelve Years Old","35"
"2018","3-Arlington","Female","African American","Thirteen to Seventeen Years Old","16"
"2018","3-Arlington","Female","Anglo","Birth to Five Years Old","121"
"2018","3-Arlington","Female","Anglo","Six to Twelve Years Old","68"
"2018","3-Arlington","Female","Anglo","Thirteen to Seventeen Years Old","22"
"2018","3-Arlington","Female","Asian","Birth to Five Years Old","2"
"2018","3-Arlington","Female","Hispanic","Birth to Five Years Old","97"
"2018","3-Arlington","Female","Hispanic","Six to Twelve Years Old","53"
"2018","3-Arlington","Female","Hispanic","Thirteen to Seventeen Years Old","8"
"2018","3-Arlington","Female","Native American","Thirteen to Seventeen Years Old","2"
"2018","3-Arlington","Female","Other","Birth to Five Years Old","24"
"2018","3-Arlington","Female","Other","Six to Twelve Years Old","10"
"2018","3-Arlington","Female","Other","Thirteen to Seventeen Years Old","5"
"2018","3-Arlington","Female","Unknown","Birth to Five Years Old","10"
"2018","3-Arlington","Female","Unknown","Six to Twelve Years Old","1"
"2018","3-Arlington","Female","Unknown","Thirteen to Seventeen Years Old","1"
"2018","3-Arlington","Male","African American","Birth to Five Years Old","97"
"2018","3-Arlington","Male","African American","Six to Twelve Years Old","43"
"2018","3-Arlington","Male","African American","Thirteen to Seventeen Years Old","15"
"2018","3-Arlington","Male","Anglo","Birth to Five Years Old","134"
"2018","3-Arlington","Male","Anglo","Six to Twelve Years Old","79"
"2018","3-Arlington","Male","Anglo","Thirteen to Seventeen Years Old","11"
"2018","3-Arlington","Male","Anglo",,"2"
"2018","3-Arlington","Male","Asian","Birth to Five Years Old","1"
"2018","3-Arlington","Male","Hispanic","Birth to Five Years Old","106"
"2018","3-Arlington","Male","Hispanic","Six to Twelve Years Old","48"
"2018","3-Arlington","Male","Hispanic","Thirteen to Seventeen Years Old","11"
"2018","3-Arlington","Male","Native American","Six to Twelve Years Old","1"
"2018","3-Arlington","Male","Other","Birth to Five Years Old","31"
"2018","3-Arlington","Male","Other","Six to Twelve Years Old","18"
"2018","3-Arlington","Male","Other","Thirteen to Seventeen Years Old","4"
"2018","3-Arlington","Male","Unknown","Birth to Five Years Old","6"
"2018","3-Arlington","Male","Unknown","Six to Twelve Years Old","2"
"2018","4-Tyler","Female","African American","Birth to Five Years Old","9"
"2018","4-Tyler","Female","African American","Six to Twelve Years Old","4"
"2018","4-Tyler","Female","African American","Thirteen to Seventeen Years Old","2"
"2018","4-Tyler","Female","Anglo","Birth to Five Years Old","47"
"2018","4-Tyler","Female","Anglo","Six to Twelve Years Old","34"
"2018","4-Tyler","Female","Anglo","Thirteen to Seventeen Years Old","9"
"2018","4-Tyler","Female","Hispanic","Birth to Five Years Old","12"
"2018","4-Tyler","Female","Hispanic","Six to Twelve Years Old","1"
"2018","4-Tyler","Female","Other","Birth to Five Years Old","8"
"2018","4-Tyler","Female","Other","Six to Twelve Years Old","4"
"2018","4-Tyler","Female","Other","Thirteen to Seventeen Years Old","1"
"2018","4-Tyler","Female","Unknown","Six to Twelve Years Old","1"
"2018","4-Tyler","Male","African American","Birth to Five Years Old","17"
"2018","4-Tyler","Male","African American","Six to Twelve Years Old","10"
"2018","4-Tyler","Male","African American","Thirteen to Seventeen Years Old","1"
"2018","4-Tyler","Male","Anglo","Birth to Five Years Old","49"
"2018","4-Tyler","Male","Anglo","Six to Twelve Years Old","31"
"2018","4-Tyler","Male","Anglo","Thirteen to Seventeen Years Old","7"
"2018","4-Tyler","Male","Hispanic","Birth to Five Years Old","10"
"2018","4-Tyler","Male","Hispanic","Six to Twelve Years Old","8"
"2018","4-Tyler","Male","Hispanic","Thirteen to Seventeen Years Old","3"
"2018","4-Tyler","Male","Other","Birth to Five Years Old","11"
"2018","4-Tyler","Male","Other","Six to Twelve Years Old","8"
"2018","4-Tyler","Male","Unknown","Birth to Five Years Old","2"
"2018","5-Beaumont","Female","African American","Birth to Five Years Old","22"
"2018","5-Beaumont","Female","African American","Six to Twelve Years Old","4"
"2018","5-Beaumont","Female","African American","Thirteen to Seventeen Years Old","1"
"2018","5-Beaumont","Female","Anglo","Birth to Five Years Old","37"
"2018","5-Beaumont","Female","Anglo","Six to Twelve Years Old","23"
"2018","5-Beaumont","Female","Anglo","Thirteen to Seventeen Years Old","6"
"2018","5-Beaumont","Female","Hispanic","Birth to Five Years Old","10"
"2018","5-Beaumont","Female","Hispanic","Six to Twelve Years Old","1"
"2018","5-Beaumont","Female","Hispanic","Thirteen to Seventeen Years Old","2"
"2018","5-Beaumont","Female","Other","Birth to Five Years Old","4"
"2018","5-Beaumont","Female","Other","Thirteen to Seventeen Years Old","1"
"2018","5-Beaumont","Female","Unknown","Birth to Five Years Old","1"
"2018","5-Beaumont","Male","African American","Birth to Five Years Old","23"
"2018","5-Beaumont","Male","African American","Six to Twelve Years Old","8"
"2018","5-Beaumont","Male","African American","Thirteen to Seventeen Years Old","2"
"2018","5-Beaumont","Male","Anglo","Birth to Five Years Old","34"
"2018","5-Beaumont","Male","Anglo","Six to Twelve Years Old","17"
"2018","5-Beaumont","Male","Anglo","Thirteen to Seventeen Years Old","8"
"2018","5-Beaumont","Male","Asian","Birth to Five Years Old","1"
"2018","5-Beaumont","Male","Hispanic","Birth to Five Years Old","7"
"2018","5-Beaumont","Male","Hispanic","Six to Twelve Years Old","2"
"2018","5-Beaumont","Male","Hispanic","Thirteen to Seventeen Years Old","1"
"2018","5-Beaumont","Male","Other","Birth to Five Years Old","4"
"2018","5-Beaumont","Male","Other","Six to Twelve Years Old","2"
"2018","5-Beaumont","Male","Unknown","Birth to Five Years Old","1"
"2018","6-Houston","Female","African American","Birth to Five Years Old","121"
"2018","6-Houston","Female","African American","Six to Twelve Years Old","53"
"2018","6-Houston","Female","African American","Thirteen to Seventeen Years Old","16"
"2018","6-Houston","Female","Anglo","Birth to Five Years Old","77"
"2018","6-Houston","Female","Anglo","Six to Twelve Years Old","42"
"2018","6-Houston","Female","Anglo","Thirteen to Seventeen Years Old","19"
"2018","6-Houston","Female","Asian","Birth to Five Years Old","1"
"2018","6-Houston","Female","Asian","Six to Twelve Years Old","3"
"2018","6-Houston","Female","Asian","Thirteen to Seventeen Years Old","1"
"2018","6-Houston","Female","Hispanic","Birth to Five Years Old","88"
"2018","6-Houston","Female","Hispanic","Six to Twelve Years Old","55"
"2018","6-Houston","Female","Hispanic","Thirteen to Seventeen Years Old","12"
"2018","6-Houston","Female","Other","Birth to Five Years Old","18"
"2018","6-Houston","Female","Other","Six to Twelve Years Old","4"
"2018","6-Houston","Female","Other","Thirteen to Seventeen Years Old","3"
"2018","6-Houston","Female","Unknown","Birth to Five Years Old","4"
"2018","6-Houston","Male","African American","Birth to Five Years Old","143"
"2018","6-Houston","Male","African American","Six to Twelve Years Old","63"
"2018","6-Houston","Male","African American","Thirteen to Seventeen Years Old","14"
