"fiscal_year","county","region","disposition","completed_investigations"
"2021","Motley","1-Lubbock","Invalid","1"
"2021","Motley","1-Lubbock","Valid","4"
"2021","Ochiltree","1-Lubbock","Invalid","7"
"2021","Ochiltree","1-Lubbock","Unable to Determine","1"
"2021","Ochiltree","1-Lubbock","Valid","35"
"2021","Oldham","1-Lubbock","Valid","2"
"2021","Parmer","1-Lubbock","Invalid","4"
"2021","Parmer","1-Lubbock","Valid","14"
"2021","Potter","1-Lubbock","Invalid","123"
"2021","Potter","1-Lubbock","Other","46"
"2021","Potter","1-Lubbock","Unable to Determine","73"
"2021","Potter","1-Lubbock","Valid","576"
"2021","Randall","1-Lubbock","Invalid","88"
"2021","Randall","1-Lubbock","Other","15"
"2021","Randall","1-Lubbock","Unable to Determine","23"
"2021","Randall","1-Lubbock","Valid","290"
"2021","Roberts","1-Lubbock","Invalid","1"
"2021","Roberts","1-Lubbock","Valid","2"
"2021","Sherman","1-Lubbock","Valid","8"
"2021","Swisher","1-Lubbock","Invalid","5"
"2021","Swisher","1-Lubbock","Other","1"
"2021","Swisher","1-Lubbock","Valid","31"
"2021","Terry","1-Lubbock","Invalid","9"
"2021","Terry","1-Lubbock","Unable to Determine","17"
"2021","Terry","1-Lubbock","Valid","151"
"2021","Wheeler","1-Lubbock","Invalid","2"
"2021","Wheeler","1-Lubbock","Other","1"
"2021","Wheeler","1-Lubbock","Valid","12"
"2021","Yoakum","1-Lubbock","Invalid","3"
"2021","Yoakum","1-Lubbock","Unable to Determine","7"
"2021","Yoakum","1-Lubbock","Valid","13"
"2021","Archer","2-Abilene","Invalid","8"
"2021","Archer","2-Abilene","Unable to Determine","3"
"2021","Archer","2-Abilene","Valid","69"
"2021","Baylor","2-Abilene","Invalid","5"
"2021","Baylor","2-Abilene","Other","1"
"2021","Baylor","2-Abilene","Valid","19"
"2021","Brown","2-Abilene","Invalid","89"
"2021","Brown","2-Abilene","Other","3"
"2021","Brown","2-Abilene","Unable to Determine","28"
"2021","Brown","2-Abilene","Valid","180"
"2021","Callahan","2-Abilene","Invalid","22"
"2021","Callahan","2-Abilene","Other","2"
"2021","Callahan","2-Abilene","Unable to Determine","3"
"2021","Callahan","2-Abilene","Valid","78"
"2021","Clay","2-Abilene","Invalid","9"
"2021","Clay","2-Abilene","Other","3"
"2021","Clay","2-Abilene","Valid","57"
"2021","Coleman","2-Abilene","Invalid","24"
"2021","Coleman","2-Abilene","Other","4"
"2021","Coleman","2-Abilene","Unable to Determine","4"
"2021","Coleman","2-Abilene","Valid","51"
"2021","Comanche","2-Abilene","Invalid","17"
"2021","Comanche","2-Abilene","Unable to Determine","6"
"2021","Comanche","2-Abilene","Valid","71"
"2021","Cottle","2-Abilene","Invalid","1"
"2021","Cottle","2-Abilene","Valid","10"
"2021","Eastland","2-Abilene","Invalid","31"
"2021","Eastland","2-Abilene","Other","2"
"2021","Eastland","2-Abilene","Unable to Determine","8"
"2021","Eastland","2-Abilene","Valid","115"
"2021","Fisher","2-Abilene","Invalid","4"
"2021","Fisher","2-Abilene","Other","1"
"2021","Fisher","2-Abilene","Unable to Determine","2"
"2021","Fisher","2-Abilene","Valid","11"
"2021","Foard","2-Abilene","Invalid","1"
"2021","Foard","2-Abilene","Unable to Determine","1"
"2021","Foard","2-Abilene","Valid","9"
"2021","Hardeman","2-Abilene","Invalid","6"
"2021","Hardeman","2-Abilene","Valid","16"
"2021","Haskell","2-Abilene","Invalid","12"
"2021","Haskell","2-Abilene","Unable to Determine","2"
"2021","Haskell","2-Abilene","Valid","36"
"2021","Jack","2-Abilene","Invalid","22"
"2021","Jack","2-Abilene","Unable to Determine","3"
"2021","Jack","2-Abilene","Valid","24"
"2021","Jones","2-Abilene","Invalid","13"
"2021","Jones","2-Abilene","Other","1"
"2021","Jones","2-Abilene","Unable to Determine","1"
"2021","Jones","2-Abilene","Valid","80"
"2021","Kent","2-Abilene","Invalid","3"
"2021","Kent","2-Abilene","Unable to Determine","1"
"2021","Kent","2-Abilene","Valid","2"
"2021","Knox","2-Abilene","Invalid","4"
"2021","Knox","2-Abilene","Valid","44"
"2021","Mitchell","2-Abilene","Invalid","8"
"2021","Mitchell","2-Abilene","Other","1"
"2021","Mitchell","2-Abilene","Valid","34"
"2021","Montague","2-Abilene","Invalid","24"
"2021","Montague","2-Abilene","Unable to Determine","3"
"2021","Montague","2-Abilene","Valid","123"
"2021","Nolan","2-Abilene","Invalid","19"
"2021","Nolan","2-Abilene","Other","2"
"2021","Nolan","2-Abilene","Unable to Determine","4"
"2021","Nolan","2-Abilene","Valid","99"
"2021","Runnels","2-Abilene","Invalid","20"
"2021","Runnels","2-Abilene","Other","1"
"2021","Runnels","2-Abilene","Unable to Determine","1"
"2021","Runnels","2-Abilene","Valid","50"
"2021","Scurry","2-Abilene","Invalid","17"
"2021","Scurry","2-Abilene","Other","2"
"2021","Scurry","2-Abilene","Unable to Determine","4"
"2021","Scurry","2-Abilene","Valid","84"
"2021","Shackelford","2-Abilene","Invalid","4"
"2021","Shackelford","2-Abilene","Other","1"
"2021","Shackelford","2-Abilene","Unable to Determine","2"
"2021","Shackelford","2-Abilene","Valid","15"
"2021","Stephens","2-Abilene","Invalid","8"
"2021","Stephens","2-Abilene","Unable to Determine","2"
"2021","Stephens","2-Abilene","Valid","33"
"2021","Stonewall","2-Abilene","Invalid","3"
"2021","Stonewall","2-Abilene","Unable to Determine","1"
"2021","Stonewall","2-Abilene","Valid","10"
"2021","Taylor","2-Abilene","Invalid","293"
"2021","Taylor","2-Abilene","Other","25"
"2021","Taylor","2-Abilene","Unable to Determine","19"
"2021","Taylor","2-Abilene","Valid","870"
"2021","Throckmorton","2-Abilene","Invalid","3"
"2021","Throckmorton","2-Abilene","Other","1"
"2021","Throckmorton","2-Abilene","Valid","10"
"2021","Wichita","2-Abilene","Invalid","261"
"2021","Wichita","2-Abilene","Other","12"
"2021","Wichita","2-Abilene","Unable to Determine","65"
"2021","Wichita","2-Abilene","Valid","1002"
"2021","Wilbarger","2-Abilene","Invalid","12"
"2021","Wilbarger","2-Abilene","Other","3"
"2021","Wilbarger","2-Abilene","Unable to Determine","7"
"2021","Wilbarger","2-Abilene","Valid","99"
"2021","Young","2-Abilene","Invalid","48"
"2021","Young","2-Abilene","Unable to Determine","3"
"2021","Young","2-Abilene","Valid","95"
"2021","Collin","3-Arlington","Invalid","344"
"2021","Collin","3-Arlington","Other","11"
"2021","Collin","3-Arlington","Unable to Determine","121"
"2021","Collin","3-Arlington","Valid","586"
"2021","Cooke","3-Arlington","Invalid","17"
"2021","Cooke","3-Arlington","Other","1"
"2021","Cooke","3-Arlington","Unable to Determine","4"
"2021","Cooke","3-Arlington","Valid","103"
"2021","Dallas","3-Arlington","Invalid","1315"
"2021","Dallas","3-Arlington","Other","113"
"2021","Dallas","3-Arlington","Unable to Determine","679"
"2021","Dallas","3-Arlington","Valid","3645"
"2021","Denton","3-Arlington","Invalid","262"
"2021","Denton","3-Arlington","Other","48"
"2021","Denton","3-Arlington","Unable to Determine","182"
"2021","Denton","3-Arlington","Valid","453"
"2021","Ellis","3-Arlington","Invalid","107"
"2021","Ellis","3-Arlington","Other","7"
"2021","Ellis","3-Arlington","Unable to Determine","31"
"2021","Ellis","3-Arlington","Valid","184"
"2021","Erath","3-Arlington","Invalid","36"
"2021","Erath","3-Arlington","Other","3"
"2021","Erath","3-Arlington","Unable to Determine","9"
"2021","Erath","3-Arlington","Valid","42"
"2021","Fannin","3-Arlington","Invalid","19"
"2021","Fannin","3-Arlington","Unable to Determine","7"
"2021","Fannin","3-Arlington","Valid","93"
"2021","Grayson","3-Arlington","Invalid","80"
"2021","Grayson","3-Arlington","Other","3"
"2021","Grayson","3-Arlington","Unable to Determine","37"
"2021","Grayson","3-Arlington","Valid","392"
"2021","Hood","3-Arlington","Invalid","24"
"2021","Hood","3-Arlington","Other","2"
"2021","Hood","3-Arlington","Unable to Determine","41"
"2021","Hood","3-Arlington","Valid","117"
"2021","Hunt","3-Arlington","Invalid","78"
"2021","Hunt","3-Arlington","Other","4"
"2021","Hunt","3-Arlington","Unable to Determine","25"
"2021","Hunt","3-Arlington","Valid","242"
"2021","Johnson","3-Arlington","Invalid","104"
"2021","Johnson","3-Arlington","Other","3"
"2021","Johnson","3-Arlington","Unable to Determine","33"
"2021","Johnson","3-Arlington","Valid","262"
"2021","Kaufman","3-Arlington","Invalid","57"
"2021","Kaufman","3-Arlington","Other","5"
"2021","Kaufman","3-Arlington","Unable to Determine","25"
"2021","Kaufman","3-Arlington","Valid","182"
"2021","Navarro","3-Arlington","Invalid","44"
"2021","Navarro","3-Arlington","Unable to Determine","17"
"2021","Navarro","3-Arlington","Valid","114"
"2021","Palo Pinto","3-Arlington","Invalid","54"
"2021","Palo Pinto","3-Arlington","Other","1"
"2021","Palo Pinto","3-Arlington","Unable to Determine","10"
"2021","Palo Pinto","3-Arlington","Valid","73"
"2021","Parker","3-Arlington","Invalid","118"
"2021","Parker","3-Arlington","Other","7"
"2021","Parker","3-Arlington","Unable to Determine","75"
"2021","Parker","3-Arlington","Valid","156"
"2021","Rockwall","3-Arlington","Invalid","43"
"2021","Rockwall","3-Arlington","Other","1"
"2021","Rockwall","3-Arlington","Unable to Determine","23"
"2021","Rockwall","3-Arlington","Valid","63"
"2021","Somervell","3-Arlington","Invalid","5"
"2021","Somervell","3-Arlington","Unable to Determine","3"
"2021","Somervell","3-Arlington","Valid","14"
"2021","Tarrant","3-Arlington","Invalid","1239"
"2021","Tarrant","3-Arlington","Other","164"
"2021","Tarrant","3-Arlington","Unable to Determine","420"
"2021","Tarrant","3-Arlington","Valid","3163"
"2021","Wise","3-Arlington","Invalid","49"
"2021","Wise","3-Arlington","Unable to Determine","11"
"2021","Wise","3-Arlington","Valid","134"
"2021","Anderson","4-Tyler","Invalid","85"
"2021","Anderson","4-Tyler","Other","4"
"2021","Anderson","4-Tyler","Unable to Determine","10"
"2021","Anderson","4-Tyler","Valid","116"
"2021","Bowie","4-Tyler","Invalid","34"
"2021","Bowie","4-Tyler","Other","13"
"2021","Bowie","4-Tyler","Unable to Determine","33"
"2021","Bowie","4-Tyler","Valid","208"
"2021","Camp","4-Tyler","Invalid","8"
"2021","Camp","4-Tyler","Other","2"
"2021","Camp","4-Tyler","Unable to Determine","9"
"2021","Camp","4-Tyler","Valid","28"
"2021","Cass","4-Tyler","Invalid","24"
"2021","Cass","4-Tyler","Other","2"
"2021","Cass","4-Tyler","Unable to Determine","11"
"2021","Cass","4-Tyler","Valid","73"
"2021","Cherokee","4-Tyler","Invalid","57"
"2021","Cherokee","4-Tyler","Other","6"
"2021","Cherokee","4-Tyler","Unable to Determine","12"
"2021","Cherokee","4-Tyler","Valid","133"
"2021","Delta","4-Tyler","Invalid","10"
"2021","Delta","4-Tyler","Other","2"
"2021","Delta","4-Tyler","Unable to Determine","1"
"2021","Delta","4-Tyler","Valid","12"
"2021","Franklin","4-Tyler","Invalid","4"
"2021","Franklin","4-Tyler","Unable to Determine","4"
"2021","Franklin","4-Tyler","Valid","16"
"2021","Gregg","4-Tyler","Invalid","150"
"2021","Gregg","4-Tyler","Other","1"
"2021","Gregg","4-Tyler","Unable to Determine","49"
"2021","Gregg","4-Tyler","Valid","213"
"2021","Harrison","4-Tyler","Invalid","27"
"2021","Harrison","4-Tyler","Other","5"
"2021","Harrison","4-Tyler","Unable to Determine","22"
"2021","Harrison","4-Tyler","Valid","166"
"2021","Henderson","4-Tyler","Invalid","142"
"2021","Henderson","4-Tyler","Other","20"
"2021","Henderson","4-Tyler","Unable to Determine","23"
"2021","Henderson","4-Tyler","Valid","213"
"2021","Hopkins","4-Tyler","Invalid","33"
"2021","Hopkins","4-Tyler","Other","1"
"2021","Hopkins","4-Tyler","Unable to Determine","15"
"2021","Hopkins","4-Tyler","Valid","92"
"2021","Lamar","4-Tyler","Invalid","55"
"2021","Lamar","4-Tyler","Other","9"
"2021","Lamar","4-Tyler","Unable to Determine","23"
"2021","Lamar","4-Tyler","Valid","172"
"2021","Marion","4-Tyler","Invalid","13"
"2021","Marion","4-Tyler","Other","1"
"2021","Marion","4-Tyler","Unable to Determine","8"
"2021","Marion","4-Tyler","Valid","53"
"2021","Morris","4-Tyler","Invalid","7"
"2021","Morris","4-Tyler","Other","4"
"2021","Morris","4-Tyler","Unable to Determine","15"
"2021","Morris","4-Tyler","Valid","41"
"2021","Panola","4-Tyler","Invalid","16"
"2021","Panola","4-Tyler","Other","1"
"2021","Panola","4-Tyler","Unable to Determine","2"
"2021","Panola","4-Tyler","Valid","47"
"2021","Rains","4-Tyler","Invalid","22"
"2021","Rains","4-Tyler","Other","1"
"2021","Rains","4-Tyler","Unable to Determine","4"
"2021","Rains","4-Tyler","Valid","24"
"2021","Red River","4-Tyler","Invalid","13"
"2021","Red River","4-Tyler","Unable to Determine","8"
"2021","Red River","4-Tyler","Valid","29"
"2021","Rusk","4-Tyler","Invalid","46"
"2021","Rusk","4-Tyler","Other","4"
"2021","Rusk","4-Tyler","Unable to Determine","5"
"2021","Rusk","4-Tyler","Valid","85"
"2021","Smith","4-Tyler","Invalid","162"
"2021","Smith","4-Tyler","Other","9"
"2021","Smith","4-Tyler","Unable to Determine","43"
"2021","Smith","4-Tyler","Valid","597"
"2021","Titus","4-Tyler","Invalid","24"
"2021","Titus","4-Tyler","Other","10"
"2021","Titus","4-Tyler","Unable to Determine","12"
"2021","Titus","4-Tyler","Valid","39"
"2021","Upshur","4-Tyler","Invalid","24"
"2021","Upshur","4-Tyler","Other","2"
"2021","Upshur","4-Tyler","Unable to Determine","22"
"2021","Upshur","4-Tyler","Valid","97"
"2021","Van Zandt","4-Tyler","Invalid","86"
"2021","Van Zandt","4-Tyler","Other","8"
"2021","Van Zandt","4-Tyler","Unable to Determine","8"
"2021","Van Zandt","4-Tyler","Valid","137"
"2021","Wood","4-Tyler","Invalid","64"
"2021","Wood","4-Tyler","Other","8"
"2021","Wood","4-Tyler","Unable to Determine","18"
"2021","Wood","4-Tyler","Valid","134"
"2021","Angelina","5-Beaumont","Invalid","70"
"2021","Angelina","5-Beaumont","Other","12"
"2021","Angelina","5-Beaumont","Unable to Determine","26"
"2021","Angelina","5-Beaumont","Valid","199"
"2021","Hardin","5-Beaumont","Invalid","45"
"2021","Hardin","5-Beaumont","Other","10"
"2021","Hardin","5-Beaumont","Unable to Determine","28"
"2021","Hardin","5-Beaumont","Valid","121"
"2021","Houston","5-Beaumont","Invalid","18"
"2021","Houston","5-Beaumont","Other","5"
"2021","Houston","5-Beaumont","Unable to Determine","6"
"2021","Houston","5-Beaumont","Valid","65"
"2021","Jasper","5-Beaumont","Invalid","28"
"2021","Jasper","5-Beaumont","Other","4"
"2021","Jasper","5-Beaumont","Unable to Determine","22"
"2021","Jasper","5-Beaumont","Valid","98"
"2021","Jefferson","5-Beaumont","Invalid","244"
"2021","Jefferson","5-Beaumont","Other","74"
"2021","Jefferson","5-Beaumont","Unable to Determine","58"
"2021","Jefferson","5-Beaumont","Valid","690"
"2021","Nacogdoches","5-Beaumont","Invalid","30"
"2021","Nacogdoches","5-Beaumont","Other","12"
"2021","Nacogdoches","5-Beaumont","Unable to Determine","20"
"2021","Nacogdoches","5-Beaumont","Valid","137"
"2021","Newton","5-Beaumont","Invalid","14"
"2021","Newton","5-Beaumont","Other","1"
"2021","Newton","5-Beaumont","Unable to Determine","6"
"2021","Newton","5-Beaumont","Valid","35"
"2021","Orange","5-Beaumont","Invalid","96"
"2021","Orange","5-Beaumont","Other","15"
"2021","Orange","5-Beaumont","Unable to Determine","36"
"2021","Orange","5-Beaumont","Valid","237"
"2021","Polk","5-Beaumont","Invalid","40"
"2021","Polk","5-Beaumont","Other","5"
"2021","Polk","5-Beaumont","Unable to Determine","16"
"2021","Polk","5-Beaumont","Valid","192"
"2021","Sabine","5-Beaumont","Invalid","13"
"2021","Sabine","5-Beaumont","Other","1"
"2021","Sabine","5-Beaumont","Unable to Determine","7"
"2021","Sabine","5-Beaumont","Valid","32"
"2021","San Augustine","5-Beaumont","Invalid","19"
"2021","San Augustine","5-Beaumont","Unable to Determine","3"
"2021","San Augustine","5-Beaumont","Valid","29"
"2021","San Jacinto","5-Beaumont","Invalid","27"
"2021","San Jacinto","5-Beaumont","Other","2"
"2021","San Jacinto","5-Beaumont","Unable to Determine","9"
"2021","San Jacinto","5-Beaumont","Valid","101"
"2021","Shelby","5-Beaumont","Invalid","20"
"2021","Shelby","5-Beaumont","Other","2"
"2021","Shelby","5-Beaumont","Unable to Determine","3"
"2021","Shelby","5-Beaumont","Valid","69"
"2021","Trinity","5-Beaumont","Invalid","12"
"2021","Trinity","5-Beaumont","Other","1"
"2021","Trinity","5-Beaumont","Unable to Determine","4"
"2021","Trinity","5-Beaumont","Valid","34"
"2021","Tyler","5-Beaumont","Invalid","35"
"2021","Tyler","5-Beaumont","Unable to Determine","6"
"2021","Tyler","5-Beaumont","Valid","51"
"2021","Austin","6-Houston","Invalid","17"
"2021","Austin","6-Houston","Other","2"
"2021","Austin","6-Houston","Unable to Determine","8"
"2021","Austin","6-Houston","Valid","63"
"2021","Brazoria","6-Houston","Invalid","218"
"2021","Brazoria","6-Houston","Other","13"
"2021","Brazoria","6-Houston","Unable to Determine","93"
"2021","Brazoria","6-Houston","Valid","381"
"2021","Chambers","6-Houston","Invalid","14"
"2021","Chambers","6-Houston","Other","1"
"2021","Chambers","6-Houston","Unable to Determine","6"
"2021","Chambers","6-Houston","Valid","81"
"2021","Colorado","6-Houston","Invalid","10"
"2021","Colorado","6-Houston","Unable to Determine","7"
"2021","Colorado","6-Houston","Valid","61"
"2021","Fort Bend","6-Houston","Invalid","332"
"2021","Fort Bend","6-Houston","Other","28"
"2021","Fort Bend","6-Houston","Unable to Determine","161"
"2021","Fort Bend","6-Houston","Valid","624"
"2021","Galveston","6-Houston","Invalid","265"
"2021","Galveston","6-Houston","Other","55"
"2021","Galveston","6-Houston","Unable to Determine","90"
"2021","Galveston","6-Houston","Valid","681"
"2021","Harris","6-Houston","Invalid","2786"
"2021","Harris","6-Houston","Other","390"
"2021","Harris","6-Houston","Unable to Determine","1335"
"2021","Harris","6-Houston","Valid","7189"
"2021","Liberty","6-Houston","Invalid","35"
"2021","Liberty","6-Houston","Other","4"
"2021","Liberty","6-Houston","Unable to Determine","54"
"2021","Liberty","6-Houston","Valid","261"
"2021","Matagorda","6-Houston","Invalid","39"
"2021","Matagorda","6-Houston","Other","2"
"2021","Matagorda","6-Houston","Unable to Determine","12"
"2021","Matagorda","6-Houston","Valid","63"
"2021","Montgomery","6-Houston","Invalid","222"
"2021","Montgomery","6-Houston","Other","24"
"2021","Montgomery","6-Houston","Unable to Determine","220"
"2021","Montgomery","6-Houston","Valid","857"
"2021","Walker","6-Houston","Invalid","19"
"2021","Walker","6-Houston","Other","3"
"2021","Walker","6-Houston","Unable to Determine","25"
"2021","Walker","6-Houston","Valid","97"
"2021","Waller","6-Houston","Invalid","13"
"2021","Waller","6-Houston","Other","5"
"2021","Waller","6-Houston","Unable to Determine","12"
"2021","Waller","6-Houston","Valid","64"
"2021","Wharton","6-Houston","Invalid","40"
"2021","Wharton","6-Houston","Other","1"
"2021","Wharton","6-Houston","Unable to Determine","14"
"2021","Wharton","6-Houston","Valid","56"
"2021","Bastrop","7-Austin","Invalid","97"
"2021","Bastrop","7-Austin","Other","9"
"2021","Bastrop","7-Austin","Unable to Determine","24"
"2021","Bastrop","7-Austin","Valid","157"
"2021","Bell","7-Austin","Invalid","318"
"2021","Bell","7-Austin","Other","52"
"2021","Bell","7-Austin","Unable to Determine","101"
"2021","Bell","7-Austin","Valid","564"
"2021","Blanco","7-Austin","Invalid","13"
"2021","Blanco","7-Austin","Other","1"
"2021","Blanco","7-Austin","Unable to Determine","3"
"2021","Blanco","7-Austin","Valid","21"
"2021","Bosque","7-Austin","Invalid","29"
"2021","Bosque","7-Austin","Other","2"
"2021","Bosque","7-Austin","Unable to Determine","9"
"2021","Bosque","7-Austin","Valid","28"
"2021","Brazos","7-Austin","Invalid","108"
"2021","Brazos","7-Austin","Other","2"
"2021","Brazos","7-Austin","Unable to Determine","30"
"2021","Brazos","7-Austin","Valid","242"
"2021","Burleson","7-Austin","Invalid","22"
"2021","Burleson","7-Austin","Other","1"
"2021","Burleson","7-Austin","Unable to Determine","5"
"2021","Burleson","7-Austin","Valid","51"
"2021","Burnet","7-Austin","Invalid","66"
"2021","Burnet","7-Austin","Other","4"
"2021","Burnet","7-Austin","Unable to Determine","17"
"2021","Burnet","7-Austin","Valid","67"
"2021","Caldwell","7-Austin","Invalid","46"
"2021","Caldwell","7-Austin","Other","4"
"2021","Caldwell","7-Austin","Unable to Determine","11"
"2021","Caldwell","7-Austin","Valid","105"
"2021","Coryell","7-Austin","Invalid","47"
"2021","Coryell","7-Austin","Other","2"
"2021","Coryell","7-Austin","Unable to Determine","15"
"2021","Coryell","7-Austin","Valid","166"
"2021","Falls","7-Austin","Invalid","16"
"2021","Falls","7-Austin","Unable to Determine","5"
"2021","Falls","7-Austin","Valid","45"
"2021","Fayette","7-Austin","Invalid","14"
"2021","Fayette","7-Austin","Other","1"
"2021","Fayette","7-Austin","Unable to Determine","9"
"2021","Fayette","7-Austin","Valid","55"
"2021","Freestone","7-Austin","Invalid","12"
"2021","Freestone","7-Austin","Other","1"
"2021","Freestone","7-Austin","Unable to Determine","4"
"2021","Freestone","7-Austin","Valid","44"
"2021","Grimes","7-Austin","Invalid","32"
"2021","Grimes","7-Austin","Other","1"
"2021","Grimes","7-Austin","Unable to Determine","6"
"2021","Grimes","7-Austin","Valid","70"
"2021","Hamilton","7-Austin","Invalid","18"
"2021","Hamilton","7-Austin","Unable to Determine","7"
"2021","Hamilton","7-Austin","Valid","10"
"2021","Hays","7-Austin","Invalid","170"
"2021","Hays","7-Austin","Other","9"
"2021","Hays","7-Austin","Unable to Determine","19"
"2021","Hays","7-Austin","Valid","216"
"2021","Hill","7-Austin","Invalid","42"
"2021","Hill","7-Austin","Other","8"
"2021","Hill","7-Austin","Unable to Determine","26"
"2021","Hill","7-Austin","Valid","66"
"2021","Lampasas","7-Austin","Invalid","32"
"2021","Lampasas","7-Austin","Other","1"
"2021","Lampasas","7-Austin","Unable to Determine","7"
"2021","Lampasas","7-Austin","Valid","67"
"2021","Lee","7-Austin","Invalid","10"
"2021","Lee","7-Austin","Other","2"
"2021","Lee","7-Austin","Unable to Determine","5"
"2021","Lee","7-Austin","Valid","34"
"2021","Leon","7-Austin","Invalid","15"
"2021","Leon","7-Austin","Other","1"
"2021","Leon","7-Austin","Unable to Determine","1"
"2021","Leon","7-Austin","Valid","33"
"2021","Limestone","7-Austin","Invalid","24"
"2021","Limestone","7-Austin","Unable to Determine","11"
"2021","Limestone","7-Austin","Valid","52"
"2021","Llano","7-Austin","Invalid","37"
"2021","Llano","7-Austin","Other","2"
"2021","Llano","7-Austin","Unable to Determine","16"
"2021","Llano","7-Austin","Valid","57"
"2021","Madison","7-Austin","Invalid","7"
"2021","Madison","7-Austin","Other","1"
"2021","Madison","7-Austin","Unable to Determine","1"
"2021","Madison","7-Austin","Valid","29"
"2021","McLennan","7-Austin","Invalid","315"
"2021","McLennan","7-Austin","Other","19"
"2021","McLennan","7-Austin","Unable to Determine","130"
"2021","McLennan","7-Austin","Valid","469"
"2021","Milam","7-Austin","Invalid","35"
"2021","Milam","7-Austin","Other","2"
