"fiscal_year","county","region","gender","race_ethnicity","age","sum_child_in_dfps"
"2021","Andrews","9-Midland","Female","Anglo","18","1"
"2021","Andrews","9-Midland","Female","Anglo","2","1"
"2021","Andrews","9-Midland","Female","Anglo","4","1"
"2021","Andrews","9-Midland","Female","Anglo","5","1"
"2021","Andrews","9-Midland","Female","Anglo","8","2"
"2021","Andrews","9-Midland","Female","Hispanic","0","2"
"2021","Andrews","9-Midland","Female","Hispanic","10","1"
"2021","Andrews","9-Midland","Female","Hispanic","18","1"
"2021","Andrews","9-Midland","Female","Hispanic","2","1"
"2021","Andrews","9-Midland","Female","Hispanic","4","1"
"2021","Andrews","9-Midland","Female","Hispanic","7","1"
"2021","Andrews","9-Midland","Female","Hispanic","8","1"
"2021","Andrews","9-Midland","Female","Other","15","1"
"2021","Andrews","9-Midland","Female","Other","17","1"
"2021","Andrews","9-Midland","Female","Other","6","1"
"2021","Andrews","9-Midland","Male","Anglo","1","1"
"2021","Andrews","9-Midland","Male","Anglo","16","1"
"2021","Andrews","9-Midland","Male","Anglo","17","1"
"2021","Andrews","9-Midland","Male","Anglo","2","1"
"2021","Andrews","9-Midland","Male","Anglo","3","1"
"2021","Andrews","9-Midland","Male","Anglo","6","1"
"2021","Andrews","9-Midland","Male","Anglo","9","2"
"2021","Andrews","9-Midland","Male","Hispanic","0","1"
"2021","Andrews","9-Midland","Male","Hispanic","1","5"
"2021","Andrews","9-Midland","Male","Hispanic","10","1"
"2021","Andrews","9-Midland","Male","Hispanic","12","1"
"2021","Andrews","9-Midland","Male","Hispanic","13","3"
"2021","Andrews","9-Midland","Male","Hispanic","2","1"
"2021","Andrews","9-Midland","Male","Hispanic","3","1"
"2021","Andrews","9-Midland","Male","Hispanic","5","2"
"2021","Andrews","9-Midland","Male","Hispanic","6","1"
"2021","Andrews","9-Midland","Male","Hispanic","8","1"
"2021","Andrews","9-Midland","Male","Other","1","1"
"2021","Angelina","5-Beaumont","Female","African American","0","4"
"2021","Angelina","5-Beaumont","Female","African American","1","1"
"2021","Angelina","5-Beaumont","Female","African American","10","4"
"2021","Angelina","5-Beaumont","Female","African American","11","2"
"2021","Angelina","5-Beaumont","Female","African American","12","1"
"2021","Angelina","5-Beaumont","Female","African American","13","1"
"2021","Angelina","5-Beaumont","Female","African American","15","1"
"2021","Angelina","5-Beaumont","Female","African American","16","1"
"2021","Angelina","5-Beaumont","Female","African American","17","2"
"2021","Angelina","5-Beaumont","Female","African American","18","1"
"2021","Angelina","5-Beaumont","Female","African American","2","2"
"2021","Angelina","5-Beaumont","Female","African American","3","2"
"2021","Angelina","5-Beaumont","Female","African American","4","1"
"2021","Angelina","5-Beaumont","Female","African American","5","2"
"2021","Angelina","5-Beaumont","Female","African American","6","1"
"2021","Angelina","5-Beaumont","Female","African American","7","1"
"2021","Angelina","5-Beaumont","Female","African American","8","2"
"2021","Angelina","5-Beaumont","Female","African American","9","2"
"2021","Angelina","5-Beaumont","Female","Anglo","0","9"
"2021","Angelina","5-Beaumont","Female","Anglo","1","6"
"2021","Angelina","5-Beaumont","Female","Anglo","10","2"
"2021","Angelina","5-Beaumont","Female","Anglo","11","4"
"2021","Angelina","5-Beaumont","Female","Anglo","13","4"
"2021","Angelina","5-Beaumont","Female","Anglo","14","1"
"2021","Angelina","5-Beaumont","Female","Anglo","15","1"
"2021","Angelina","5-Beaumont","Female","Anglo","16","1"
"2021","Angelina","5-Beaumont","Female","Anglo","17","2"
"2021","Angelina","5-Beaumont","Female","Anglo","18","3"
"2021","Angelina","5-Beaumont","Female","Anglo","2","3"
"2021","Angelina","5-Beaumont","Female","Anglo","3","2"
"2021","Angelina","5-Beaumont","Female","Anglo","4","2"
"2021","Angelina","5-Beaumont","Female","Anglo","5","3"
"2021","Angelina","5-Beaumont","Female","Anglo","6","1"
"2021","Angelina","5-Beaumont","Female","Anglo","7","4"
"2021","Angelina","5-Beaumont","Female","Anglo","8","3"
"2021","Angelina","5-Beaumont","Female","Hispanic","1","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","11","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","13","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","14","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","15","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","18","2"
"2021","Angelina","5-Beaumont","Female","Hispanic","2","2"
"2021","Angelina","5-Beaumont","Female","Hispanic","3","2"
"2021","Angelina","5-Beaumont","Female","Hispanic","6","2"
"2021","Angelina","5-Beaumont","Female","Hispanic","7","1"
"2021","Angelina","5-Beaumont","Female","Other","1","1"
"2021","Angelina","5-Beaumont","Female","Other","14","1"
"2021","Angelina","5-Beaumont","Female","Other","2","1"
"2021","Angelina","5-Beaumont","Female","Other","3","2"
"2021","Angelina","5-Beaumont","Female","Other","4","1"
"2021","Angelina","5-Beaumont","Female","Other","5","1"
"2021","Angelina","5-Beaumont","Male","African American","0","2"
"2021","Angelina","5-Beaumont","Male","African American","1","4"
"2021","Angelina","5-Beaumont","Male","African American","10","1"
"2021","Angelina","5-Beaumont","Male","African American","12","1"
"2021","Angelina","5-Beaumont","Male","African American","13","1"
"2021","Angelina","5-Beaumont","Male","African American","16","1"
"2021","Angelina","5-Beaumont","Male","African American","17","1"
"2021","Angelina","5-Beaumont","Male","African American","18","1"
"2021","Angelina","5-Beaumont","Male","African American","2","3"
"2021","Angelina","5-Beaumont","Male","African American","4","2"
"2021","Angelina","5-Beaumont","Male","African American","6","5"
"2021","Angelina","5-Beaumont","Male","African American","7","1"
"2021","Angelina","5-Beaumont","Male","African American","8","2"
"2021","Angelina","5-Beaumont","Male","African American","9","3"
"2021","Angelina","5-Beaumont","Male","Anglo","0","4"
"2021","Angelina","5-Beaumont","Male","Anglo","1","3"
"2021","Angelina","5-Beaumont","Male","Anglo","10","4"
"2021","Angelina","5-Beaumont","Male","Anglo","11","2"
"2021","Angelina","5-Beaumont","Male","Anglo","12","4"
"2021","Angelina","5-Beaumont","Male","Anglo","14","2"
"2021","Angelina","5-Beaumont","Male","Anglo","15","2"
"2021","Angelina","5-Beaumont","Male","Anglo","16","2"
"2021","Angelina","5-Beaumont","Male","Anglo","2","6"
"2021","Angelina","5-Beaumont","Male","Anglo","3","4"
"2021","Angelina","5-Beaumont","Male","Anglo","4","4"
"2021","Angelina","5-Beaumont","Male","Anglo","5","1"
"2021","Angelina","5-Beaumont","Male","Anglo","6","2"
"2021","Angelina","5-Beaumont","Male","Anglo","7","3"
"2021","Angelina","5-Beaumont","Male","Anglo","8","4"
"2021","Angelina","5-Beaumont","Male","Anglo","9","3"
"2021","Angelina","5-Beaumont","Male","Hispanic","0","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","10","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","11","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","3","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","4","2"
"2021","Angelina","5-Beaumont","Male","Hispanic","5","2"
"2021","Angelina","5-Beaumont","Male","Hispanic","6","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","8","3"
"2021","Angelina","5-Beaumont","Male","Other","1","1"
"2021","Angelina","5-Beaumont","Male","Other","14","1"
"2021","Angelina","5-Beaumont","Male","Other","2","1"
"2021","Angelina","5-Beaumont","Male","Other","3","1"
"2021","Angelina","5-Beaumont","Male","Other","4","1"
"2021","Angelina","5-Beaumont","Male","Other","6","3"
"2021","Angelina","5-Beaumont","Male","Other","7","1"
"2021","Angelina","5-Beaumont","Male","Other","8","1"
"2021","Aransas","11-Edinburg","Female","Anglo","1","2"
"2021","Aransas","11-Edinburg","Female","Anglo","11","1"
"2021","Aransas","11-Edinburg","Female","Anglo","12","2"
"2021","Aransas","11-Edinburg","Female","Anglo","13","2"
"2021","Aransas","11-Edinburg","Female","Anglo","14","4"
"2021","Aransas","11-Edinburg","Female","Anglo","15","2"
"2021","Aransas","11-Edinburg","Female","Anglo","16","4"
"2021","Aransas","11-Edinburg","Female","Anglo","17","1"
"2021","Aransas","11-Edinburg","Female","Anglo","18","1"
"2021","Aransas","11-Edinburg","Female","Anglo","2","1"
"2021","Aransas","11-Edinburg","Female","Anglo","3","2"
"2021","Aransas","11-Edinburg","Female","Anglo","4","3"
"2021","Aransas","11-Edinburg","Female","Anglo","5","1"
"2021","Aransas","11-Edinburg","Female","Anglo","6","2"
"2021","Aransas","11-Edinburg","Female","Anglo","7","1"
"2021","Aransas","11-Edinburg","Female","Anglo","9","1"
"2021","Aransas","11-Edinburg","Female","Hispanic","0","1"
"2021","Aransas","11-Edinburg","Female","Hispanic","1","5"
"2021","Aransas","11-Edinburg","Female","Hispanic","10","1"
"2021","Aransas","11-Edinburg","Female","Hispanic","11","1"
"2021","Aransas","11-Edinburg","Female","Hispanic","12","1"
"2021","Aransas","11-Edinburg","Female","Hispanic","13","2"
"2021","Aransas","11-Edinburg","Female","Hispanic","15","2"
"2021","Aransas","11-Edinburg","Female","Hispanic","17","1"
"2021","Aransas","11-Edinburg","Female","Hispanic","2","3"
"2021","Aransas","11-Edinburg","Female","Hispanic","3","3"
"2021","Aransas","11-Edinburg","Female","Hispanic","5","1"
"2021","Aransas","11-Edinburg","Female","Hispanic","7","3"
"2021","Aransas","11-Edinburg","Female","Hispanic","8","1"
"2021","Aransas","11-Edinburg","Female","Native American","13","1"
"2021","Aransas","11-Edinburg","Male","Anglo","0","1"
"2021","Aransas","11-Edinburg","Male","Anglo","1","1"
"2021","Aransas","11-Edinburg","Male","Anglo","13","2"
"2021","Aransas","11-Edinburg","Male","Anglo","14","1"
"2021","Aransas","11-Edinburg","Male","Anglo","15","2"
"2021","Aransas","11-Edinburg","Male","Anglo","3","2"
"2021","Aransas","11-Edinburg","Male","Anglo","4","1"
"2021","Aransas","11-Edinburg","Male","Anglo","7","2"
"2021","Aransas","11-Edinburg","Male","Anglo","8","3"
"2021","Aransas","11-Edinburg","Male","Hispanic","0","3"
"2021","Aransas","11-Edinburg","Male","Hispanic","1","3"
"2021","Aransas","11-Edinburg","Male","Hispanic","10","4"
"2021","Aransas","11-Edinburg","Male","Hispanic","11","2"
"2021","Aransas","11-Edinburg","Male","Hispanic","12","1"
"2021","Aransas","11-Edinburg","Male","Hispanic","13","1"
"2021","Aransas","11-Edinburg","Male","Hispanic","15","2"
"2021","Aransas","11-Edinburg","Male","Hispanic","3","1"
"2021","Aransas","11-Edinburg","Male","Hispanic","4","2"
"2021","Aransas","11-Edinburg","Male","Hispanic","5","3"
"2021","Aransas","11-Edinburg","Male","Hispanic","6","1"
"2021","Aransas","11-Edinburg","Male","Hispanic","7","2"
"2021","Aransas","11-Edinburg","Male","Hispanic","8","1"
"2021","Aransas","11-Edinburg","Male","Hispanic","9","1"
"2021","Archer","2-Abilene","Female","Anglo","1","1"
"2021","Archer","2-Abilene","Female","Anglo","10","1"
"2021","Archer","2-Abilene","Female","Anglo","14","1"
"2021","Archer","2-Abilene","Female","Anglo","5","1"
"2021","Archer","2-Abilene","Male","Anglo","10","1"
"2021","Archer","2-Abilene","Male","Anglo","11","1"
"2021","Archer","2-Abilene","Male","Anglo","13","1"
"2021","Archer","2-Abilene","Male","Anglo","16","1"
"2021","Archer","2-Abilene","Male","Anglo","4","1"
"2021","Archer","2-Abilene","Male","Anglo","5","1"
"2021","Archer","2-Abilene","Male","Anglo","8","1"
"2021","Archer","2-Abilene","Male","Hispanic","2","1"
"2021","Atascosa","8-San Antonio","Female","African American","10","1"
"2021","Atascosa","8-San Antonio","Female","African American","12","1"
"2021","Atascosa","8-San Antonio","Female","African American","3","1"
"2021","Atascosa","8-San Antonio","Female","African American","7","1"
"2021","Atascosa","8-San Antonio","Female","African American","9","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","0","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","1","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","10","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","11","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","12","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","17","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","18","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","2","2"
"2021","Atascosa","8-San Antonio","Female","Anglo","3","2"
"2021","Atascosa","8-San Antonio","Female","Anglo","5","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","7","2"
"2021","Atascosa","8-San Antonio","Female","Anglo","8","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","9","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","0","5"
"2021","Atascosa","8-San Antonio","Female","Hispanic","1","9"
"2021","Atascosa","8-San Antonio","Female","Hispanic","10","7"
"2021","Atascosa","8-San Antonio","Female","Hispanic","11","4"
"2021","Atascosa","8-San Antonio","Female","Hispanic","12","6"
"2021","Atascosa","8-San Antonio","Female","Hispanic","13","4"
"2021","Atascosa","8-San Antonio","Female","Hispanic","14","5"
"2021","Atascosa","8-San Antonio","Female","Hispanic","15","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","16","3"
"2021","Atascosa","8-San Antonio","Female","Hispanic","17","6"
"2021","Atascosa","8-San Antonio","Female","Hispanic","18","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","2","7"
"2021","Atascosa","8-San Antonio","Female","Hispanic","3","4"
"2021","Atascosa","8-San Antonio","Female","Hispanic","4","5"
"2021","Atascosa","8-San Antonio","Female","Hispanic","5","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","6","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","7","6"
"2021","Atascosa","8-San Antonio","Female","Hispanic","8","4"
"2021","Atascosa","8-San Antonio","Female","Hispanic","9","4"
"2021","Atascosa","8-San Antonio","Female","Other","4","1"
"2021","Atascosa","8-San Antonio","Female","Other","9","1"
"2021","Atascosa","8-San Antonio","Male","African American","5","1"
"2021","Atascosa","8-San Antonio","Male","African American","6","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","0","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","1","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","10","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","11","2"
"2021","Atascosa","8-San Antonio","Male","Anglo","15","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","16","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","2","2"
"2021","Atascosa","8-San Antonio","Male","Anglo","4","2"
"2021","Atascosa","8-San Antonio","Male","Anglo","5","2"
"2021","Atascosa","8-San Antonio","Male","Anglo","6","3"
"2021","Atascosa","8-San Antonio","Male","Anglo","8","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","9","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","0","8"
"2021","Atascosa","8-San Antonio","Male","Hispanic","1","8"
"2021","Atascosa","8-San Antonio","Male","Hispanic","10","5"
"2021","Atascosa","8-San Antonio","Male","Hispanic","11","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","12","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","13","6"
"2021","Atascosa","8-San Antonio","Male","Hispanic","14","4"
"2021","Atascosa","8-San Antonio","Male","Hispanic","15","5"
"2021","Atascosa","8-San Antonio","Male","Hispanic","16","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","17","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","18","3"
"2021","Atascosa","8-San Antonio","Male","Hispanic","2","9"
"2021","Atascosa","8-San Antonio","Male","Hispanic","3","3"
"2021","Atascosa","8-San Antonio","Male","Hispanic","4","6"
"2021","Atascosa","8-San Antonio","Male","Hispanic","5","4"
"2021","Atascosa","8-San Antonio","Male","Hispanic","6","7"
"2021","Atascosa","8-San Antonio","Male","Hispanic","7","4"
"2021","Atascosa","8-San Antonio","Male","Hispanic","8","7"
"2021","Atascosa","8-San Antonio","Male","Hispanic","9","8"
"2021","Atascosa","8-San Antonio","Male","Other","0","1"
"2021","Atascosa","8-San Antonio","Male","Other","11","1"
"2021","Atascosa","8-San Antonio","Male","Other","3","1"
"2021","Atascosa","8-San Antonio","Unknown","Anglo","14","1"
"2021","Austin","6-Houston","Female","African American","1","2"
"2021","Austin","6-Houston","Female","African American","17","1"
"2021","Austin","6-Houston","Female","Anglo","13","1"
"2021","Austin","6-Houston","Female","Anglo","15","1"
"2021","Austin","6-Houston","Female","Anglo","16","1"
"2021","Austin","6-Houston","Female","Anglo","2","1"
"2021","Austin","6-Houston","Female","Anglo","3","2"
"2021","Austin","6-Houston","Female","Anglo","4","1"
"2021","Austin","6-Houston","Female","Anglo","7","1"
"2021","Austin","6-Houston","Female","Hispanic","0","1"
"2021","Austin","6-Houston","Female","Hispanic","4","2"
"2021","Austin","6-Houston","Male","African American","0","2"
"2021","Austin","6-Houston","Male","African American","11","1"
"2021","Austin","6-Houston","Male","African American","2","1"
"2021","Austin","6-Houston","Male","African American","5","1"
"2021","Austin","6-Houston","Male","African American","7","1"
"2021","Austin","6-Houston","Male","African American","8","1"
"2021","Austin","6-Houston","Male","Anglo","17","1"
"2021","Austin","6-Houston","Male","Anglo","18","1"
"2021","Austin","6-Houston","Male","Anglo","2","1"
"2021","Austin","6-Houston","Male","Anglo","4","1"
"2021","Austin","6-Houston","Male","Hispanic","5","1"
"2021","Austin","6-Houston","Male","Hispanic","6","1"
"2021","Bailey","1-Lubbock","Female","Anglo","10","1"
"2021","Bailey","1-Lubbock","Female","Anglo","12","1"
"2021","Bailey","1-Lubbock","Female","Anglo","13","1"
"2021","Bailey","1-Lubbock","Female","Anglo","16","1"
"2021","Bailey","1-Lubbock","Female","Anglo","9","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","1","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","10","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","11","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","12","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","13","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","16","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","18","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","4","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","5","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","6","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","7","3"
"2021","Bailey","1-Lubbock","Female","Hispanic","8","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","9","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","10","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","14","2"
"2021","Bailey","1-Lubbock","Male","Hispanic","15","2"
"2021","Bailey","1-Lubbock","Male","Hispanic","16","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","2","4"
"2021","Bailey","1-Lubbock","Male","Hispanic","3","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","4","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","5","2"
"2021","Bailey","1-Lubbock","Male","Hispanic","8","2"
"2021","Bandera","8-San Antonio","Female","Anglo","12","1"
"2021","Bandera","8-San Antonio","Female","Anglo","14","1"
"2021","Bandera","8-San Antonio","Female","Anglo","15","2"
"2021","Bandera","8-San Antonio","Female","Anglo","16","2"
"2021","Bandera","8-San Antonio","Female","Anglo","18","1"
"2021","Bandera","8-San Antonio","Female","Anglo","2","1"
"2021","Bandera","8-San Antonio","Female","Anglo","3","2"
"2021","Bandera","8-San Antonio","Female","Anglo","5","1"
"2021","Bandera","8-San Antonio","Female","Anglo","6","3"
"2021","Bandera","8-San Antonio","Female","Anglo","7","1"
"2021","Bandera","8-San Antonio","Female","Anglo","8","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","1","3"
"2021","Bandera","8-San Antonio","Female","Hispanic","16","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","17","2"
"2021","Bandera","8-San Antonio","Female","Hispanic","2","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","4","2"
"2021","Bandera","8-San Antonio","Female","Hispanic","7","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","9","1"
"2021","Bandera","8-San Antonio","Female","Other","14","1"
"2021","Bandera","8-San Antonio","Male","African American","5","1"
"2021","Bandera","8-San Antonio","Male","Anglo","0","1"
"2021","Bandera","8-San Antonio","Male","Anglo","1","6"
"2021","Bandera","8-San Antonio","Male","Anglo","10","1"
"2021","Bandera","8-San Antonio","Male","Anglo","12","2"
"2021","Bandera","8-San Antonio","Male","Anglo","16","1"
"2021","Bandera","8-San Antonio","Male","Anglo","3","1"
"2021","Bandera","8-San Antonio","Male","Anglo","4","1"
"2021","Bandera","8-San Antonio","Male","Anglo","5","2"
"2021","Bandera","8-San Antonio","Male","Hispanic","1","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","11","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","13","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","16","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","17","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","3","1"
"2021","Bandera","8-San Antonio","Male","Other","0","1"
"2021","Bandera","8-San Antonio","Male","Other","15","1"
"2021","Bandera","8-San Antonio","Male","Other","18","1"
"2021","Bastrop","7-Austin","Female","African American","1","2"
"2021","Bastrop","7-Austin","Female","African American","10","1"
"2021","Bastrop","7-Austin","Female","African American","12","1"
"2021","Bastrop","7-Austin","Female","African American","13","1"
"2021","Bastrop","7-Austin","Female","African American","14","3"
"2021","Bastrop","7-Austin","Female","African American","15","1"
"2021","Bastrop","7-Austin","Female","African American","16","3"
"2021","Bastrop","7-Austin","Female","African American","2","2"
"2021","Bastrop","7-Austin","Female","African American","7","3"
"2021","Bastrop","7-Austin","Female","Anglo","0","3"
"2021","Bastrop","7-Austin","Female","Anglo","1","3"
"2021","Bastrop","7-Austin","Female","Anglo","10","1"
"2021","Bastrop","7-Austin","Female","Anglo","12","3"
"2021","Bastrop","7-Austin","Female","Anglo","13","1"
"2021","Bastrop","7-Austin","Female","Anglo","14","1"
"2021","Bastrop","7-Austin","Female","Anglo","15","2"
"2021","Bastrop","7-Austin","Female","Anglo","16","1"
"2021","Bastrop","7-Austin","Female","Anglo","18","1"
"2021","Bastrop","7-Austin","Female","Anglo","2","4"
"2021","Bastrop","7-Austin","Female","Anglo","3","2"
"2021","Bastrop","7-Austin","Female","Anglo","4","2"
"2021","Bastrop","7-Austin","Female","Anglo","5","2"
"2021","Bastrop","7-Austin","Female","Anglo","8","1"
