"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","taxpayer_county","location_number","location_name","location_address","location_city","location_state","location_zip","location_county","inside_outside_city_limits_code_y_n","tabc_permit_number","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"19309965283","SSA GROUP, LLC","4624 CENTRAL PARK BLVD UNIT 100","DENVER","CO","80238","0","1","TEXAS SSA GROUP","4001 E PAISANO DR","EL PASO","TX","79905","71","Y","MB466391","2017-07-11T00:00:00.000",,"2019-03-31T00:00:00.000","0","0","4679","0","4679"
"17426310771","SACATONE, INC.","6110 N MESA ST STE E","EL PASO","TX","79912","71","1","LLOYDS PUB","6110 N MESA ST STE E","EL PASO","TX","79912","71","Y","MB227589","1993-12-01T00:00:00.000",,"2019-03-31T00:00:00.000","47395","1432","17700","0","66527"
"32052737155","MCBIN, LLC","5016 MONTOYA DR","EL PASO","TX","79922","71","1","BREW SPORTS BAR","1441 N ZARAGOZA RD STE I","EL PASO","TX","79936","71","Y","MB865339","2014-03-04T00:00:00.000","2022-07-31T00:00:00.000","2019-03-31T00:00:00.000","25841","236","36118","0","62195"
"17423002108","CLICKS-EL PASO, INC.","3100 MONTICELLO AVE STE 350","DALLAS","TX","75205","57","1","CLICKS","1201 AIRWAY BLVD STE A-3","EL PASO","TX","79925","71","Y","MB180263","2020-10-15T00:00:00.000",,"2019-03-31T00:00:00.000","28938","116","33918","0","62972"
"32038420983","KATSURA INC","1920 N ZARAGOZA RD STE 112","EL PASO","TX","79938","71","3","KATSURA SUSHI BAR","5380 N MESA ST STE 101-103","EL PASO","TX","79912","71","Y","MB835273","2013-03-21T00:00:00.000","2022-08-09T00:00:00.000","2019-03-31T00:00:00.000","1164","833","886","0","2883"
"32061274752","JKMS EP, LLC","500 N OREGON ST FL 2ND","EL PASO","TX","79901","71","1","BORN & RAISED","2106 N ZARAGOZA RD STE 101&A103","EL PASO","TX","79938","71","Y","MB976792","2017-03-23T00:00:00.000","2019-04-10T00:00:00.000","2019-03-31T00:00:00.000","0","0","0","0","0"
"32054441475","CARMIKE CONCESSIONS II, LLC","11500 ASH ST","LEAWOOD","KS","66211","0","3","AMC EL PASO 16","9840 GATEWAY BLVD N","EL PASO","TX","79924","71","Y","MB999846","2017-11-09T00:00:00.000","2020-01-21T00:00:00.000","2019-03-31T00:00:00.000","6599","625","4431","0","11655"
"32019931107","THE TAP LOUNGE, L.L.C.","408 E SAN ANTONIO AVE","EL PASO","TX","79901","71","1","THE TAP LOUNGE L L C","408 E SAN ANTONIO AVE","EL PASO","TX","79901","71","Y","MB645003","2006-11-15T00:00:00.000","2022-07-14T00:00:00.000","2019-03-31T00:00:00.000","20396","116","34086","0","54598"
"32041099154","THE TORTUGA SPORTS LOUNGE, LP","9203 VICKSBURG DR","EL PASO","TX","79924","71","1","THE TORTUGA SPORTS LOUNGE, LP","126 SHADOW MOUNTAIN DR","EL PASO","TX","79912","71","Y","MB745347","2010-03-31T00:00:00.000","2022-08-01T00:00:00.000","2019-03-31T00:00:00.000","38872","227","27294","0","66393"
"32064779013","JULIO'S  FAR WEST, LLC","3630 JOE BATTLE BLVD","EL PASO","TX","79938","71","1","JULIOS MEXICAN FOOD","7470 CIMARRON MARKET AVE STE 1110","EL PASO","TX","79911","71","Y","MB1036469","2018-11-06T00:00:00.000",,"2019-03-31T00:00:00.000","18265","1851","8587","0","28703"
"32058820815","SERIC'S LLC","6605 FIESTA DR","EL PASO","TX","79912","71","2","SERIC'S","504 W SAN ANTONIO AVE STE C","EL PASO","TX","79901","71","Y","MB932018","2019-01-25T00:00:00.000","2019-07-01T00:00:00.000","2019-03-31T00:00:00.000","0","0","0","0","0"
"32066316996","JUVENAL Z DELGADO","PO BOX 574","ANTHONY","NM","88021","0","1","NOA NOA BALLROOM","204 PALM ST","EL PASO","TX","79901","71","Y","MB1016588","2018-05-29T00:00:00.000","2019-11-01T00:00:00.000","2019-03-31T00:00:00.000","1719","0","4605","0","6324"
"32050240012","URBAN BURGER, LLC","110 MONTECILLO BLVD STE 3B","EL PASO","TX","79912","71","1","INDEPENDENT BURGER","5001 N MESA ST STE 1A","EL PASO","TX","79912","71","Y","MB850842","2013-09-06T00:00:00.000","2020-01-29T00:00:00.000","2019-03-31T00:00:00.000","2446","790","4632","0","7868"
"32069667015","MY FRIEND RAY'S BAR & RESTAURANT INC","12605 SUN SPIRIT DR","EL PASO","TX","79938","71","1","RAY'S KITCHEN & BAR","4907 CROSSROADS DR STE F&G","EL PASO","TX","79922","71","Y","MB1048307","2019-03-25T00:00:00.000",,"2019-03-31T00:00:00.000","0","0","0","0","0"
"32066717680","SOCIAL KITCHEN & BAR, LLC","10405 ALLWAY DR","EL PASO","TX","79935","71","1","SOCIAL KITCHEN & BAR","4172 N MESA ST STE A","EL PASO","TX","79902","71","Y","MB1017392","2018-06-06T00:00:00.000","2019-06-25T00:00:00.000","2019-03-31T00:00:00.000","0","0","0","0","0"
"32063018470","VINOTINTO FOOD SERVICES, LLC","7388 AUTUMN SAGE DR","EL PASO","TX","79911","71","1","GUSTO","5860 N MESA ST STE 130","EL PASO","TX","79912","71","Y","MB982779","2017-05-19T00:00:00.000","2019-03-06T00:00:00.000","2019-03-31T00:00:00.000","0","0","0","0","0"
"32043614232","VENUE 1828, LLC","1801 WYOMING AVE STE 201","EL PASO","TX","79902","71","1","VENUE 1828, LLC","1828 E YANDELL DR","EL PASO","TX","79902","71","Y","MB1052497","2019-04-29T00:00:00.000",,"2019-03-31T00:00:00.000","0","0","0","0","0"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","8","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1350B GEORGE DIETER DR","EL PASO","TX","79936","71","Y","MB713713","2009-04-13T00:00:00.000","2019-09-16T00:00:00.000","2019-03-31T00:00:00.000","19187","669","28351","0","48207"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","4","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1766 AIRWAY BLVD","EL PASO","TX","79925","71","Y","MB488526","2001-03-19T00:00:00.000","2019-09-16T00:00:00.000","2019-03-31T00:00:00.000","24568","1742","27309","0","53619"
"32047741890","HERN GROUP LLC","2604 N MESA ST","EL PASO","TX","79902","71","1","THE SUSHI PLACE EAST","1327 GEORGE DIETER DR STE H","EL PASO","TX","79936","71","Y","MB952804","2016-07-28T00:00:00.000","2019-03-01T00:00:00.000","2019-03-31T00:00:00.000","0","0","0","0","0"
"32033769376","THE FOUR FATHERS LLC","10416 DYER ST","EL PASO","TX","79924","71","1","TEXAS STAGECOACH SALOON","10416 DYER ST","EL PASO","TX","79924","71","Y","MB675245","2007-10-26T00:00:00.000",,"2019-03-31T00:00:00.000","7081","0","6739","0","13820"
"32056870606","COLMAX LLC","10425 CARDIGAN DR UNIT A","EL PASO","TX","79925","71","2","KALOTE","9841 MONTANA AVE STE A","EL PASO","TX","79925","71","Y","MB911781","2015-08-01T00:00:00.000",,"2019-03-31T00:00:00.000","0","0","0","0","0"
"32038670033","APPLAUSE, LLC","910 E REDD RD STE K","EL PASO","TX","79912","71","1","EL PASO COMIC STRIP","1201 AIRWAY BLVD","EL PASO","TX","79925","71","Y","MB712755","2009-01-21T00:00:00.000",,"2019-03-31T00:00:00.000","9639","195","9616","0","19450"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","2","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1985 GEORGE DIETER DR","EL PASO","TX","79936","71","Y","MB488534","2001-03-15T00:00:00.000","2019-09-16T00:00:00.000","2019-03-31T00:00:00.000","15923","848","24087","0","40858"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","5","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7956 E GATEWAY BLVD","EL PASO","TX","79915","71","Y","MB488532","2001-03-20T00:00:00.000","2019-09-16T00:00:00.000","2019-03-31T00:00:00.000","20418","984","27927","0","49329"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","7","APPLEBEES NEIGHBORHOOD GRILL & BAR","440 E REDD RD","EL PASO","TX","79912","71","Y","MB550001","2004-01-07T00:00:00.000","2019-09-16T00:00:00.000","2019-03-31T00:00:00.000","15353","1007","24285","0","40645"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","9","APPLEBEES NEIGHBORHOOD GRILL AND BAR","3460 JOE BATTLE BLVD","EL PASO","TX","79938","71","Y","MB861715","2014-01-16T00:00:00.000","2019-09-16T00:00:00.000","2019-03-31T00:00:00.000","18697","762","25587","0","45046"
"12026040894","KONA TEXAS RESTAURANTS, INC.","6900 E CAMELBACK RD STE 602","SCOTTSDALE","AZ","85251","0","11","KONA GRILL","8889 GATEWAY BLVD W STE 1740","EL PASO","TX","79925","71","Y","MB873346","2014-05-27T00:00:00.000","2020-03-24T00:00:00.000","2019-03-31T00:00:00.000","64718","15945","31206","0","111869"
"32045188482","DEUCE'S ROCKHOUSE LLC","12628 TIERRA PERA CT","EL PASO","TX","79938","71","1","DEUCE'S ROCKHOUSE","9828 MONTANA AVE","EL PASO","TX","79925","71","Y","MB1025251","2018-08-01T00:00:00.000","2019-05-21T00:00:00.000","2019-03-31T00:00:00.000","7913","0","9435","0","17348"
"12630963622","MAC ACQUISITION LLC","1855 BLAKE ST STE 200","DENVER","CO","80202","0","20","ROMANO'S MACARONI GRILL","11885 GATEWAY BLVD W","EL PASO","TX","79936","71","Y","MB710754","2008-12-18T00:00:00.000","2020-05-21T00:00:00.000","2019-03-31T00:00:00.000","3701","6945","2563","0","13209"
"32046587740","WING SHACK LLC","9611 ACER AVE STE 116","EL PASO","TX","79925","71","2","THE SHACK WINGS & BREWS","9120 VISCOUNT BLVD STE A","EL PASO","TX","79925","71","Y","MB773747","2019-03-19T00:00:00.000",,"2019-03-31T00:00:00.000","0","0","0","0","0"
"32041710057","JL GROUP, LLC.","809 TONY LAMA ST","EL PASO","TX","79915","71","1","JACKS BEACH HOUSE","11240 MONTWOOD DR","EL PASO","TX","79936","71","Y","MB752624","2010-07-15T00:00:00.000",,"2019-03-31T00:00:00.000","41684","0","44107","0","85791"
"32061629823","GASOLINE RAY'S LLC","12605 SUN SPIRIT DR","EL PASO","TX","79938","71","1","GASOLINE RAY'S DRIVE BAR AND STREET FOOD","4907 CROSSROADS DR STE B","EL PASO","TX","79922","71","Y","MB977758","2017-04-03T00:00:00.000","2019-04-23T00:00:00.000","2019-03-31T00:00:00.000","0","0","0","0","0"
"17424714735","WAHA PROPERTIES, INC.","1015 E RIO GRANDE AVE","EL PASO","TX","79902","71","1","AMIGOS RESTAURANT","2000 MONTANA AVE","EL PASO","TX","79903","71","Y","MB443386","1998-12-10T00:00:00.000","2020-08-01T00:00:00.000","2019-03-31T00:00:00.000","515","77","291","0","883"
"32063229325","LATIN GROOVE, INC.","4506 MONTANA AVE","EL PASO","TX","79903","71","1","LQ NEW YORK","4506 MONTANA AVE","EL PASO","TX","79903","71","Y","MB990015","2017-08-02T00:00:00.000",,"2019-03-31T00:00:00.000","26862","126","12547","3900","43435"
