"fiscal_year","county","region","program","youth_served"
"2021","Hidalgo","11-Edinburg","FAYS","153"
"2021","Hidalgo","11-Edinburg","SYSN","135"
"2021","Hill","7-Austin","FAYS","8"
"2021","Hill","7-Austin","SYSN","10"
"2021","Hockley","1-Lubbock","FAYS","10"
"2021","Hood","3-Arlington","FAYS","17"
"2021","Hopkins","4-Tyler","FAYS","4"
"2021","Hopkins","4-Tyler","SYSN","0"
"2021","Houston","5-Beaumont","FAYS","11"
"2021","Howard","9-Midland","FAYS","3"
"2021","Howard","9-Midland","SYSN","7"
"2021","Hunt","3-Arlington","FAYS","6"
"2021","Hunt","3-Arlington","SYSN","60"
"2021","Hutchinson","1-Lubbock","FAYS","15"
"2021","Jackson","8-San Antonio","FAYS","17"
"2021","Jasper","5-Beaumont","FAYS","15"
"2021","Jeff Davis","10-El Paso","FAYS","0"
"2021","Jefferson","5-Beaumont","CYD","7"
"2021","Jefferson","5-Beaumont","FAYS","50"
"2021","Jefferson","5-Beaumont","SYSN","3"
"2021","Jim Wells","11-Edinburg","FAYS","1"
"2021","Jim Wells","11-Edinburg","SYSN","8"
"2021","Johnson","3-Arlington","CYD","1"
"2021","Johnson","3-Arlington","FAYS","32"
"2021","Johnson","3-Arlington","SYSN","1"
"2021","Jones","2-Abilene","FAYS","30"
"2021","Jones","2-Abilene","SYSN","0"
"2021","Karnes","8-San Antonio","FAYS","4"
"2021","Kaufman","3-Arlington","FAYS","16"
"2021","Kaufman","3-Arlington","SYSN","4"
"2021","Kendall","8-San Antonio","FAYS","36"
"2021","Kendall","8-San Antonio","SYSN","1"
"2021","Kerr","8-San Antonio","FAYS","50"
"2021","Kerr","8-San Antonio","SYSN","3"
"2021","Kimble","9-Midland","FAYS","11"
"2021","Kinney","8-San Antonio","FAYS","1"
"2021","Kleberg","11-Edinburg","FAYS","4"
"2021","Kleberg","11-Edinburg","SYSN","32"
"2021","Knox","2-Abilene","FAYS","5"
"2021","Lamar","4-Tyler","FAYS","2"
"2021","Lamb","1-Lubbock","FAYS","5"
"2021","Lampasas","7-Austin","FAYS","5"
"2021","Lampasas","7-Austin","SYSN","1"
"2021","La Salle","8-San Antonio","FAYS","3"
"2021","Lavaca","8-San Antonio","FAYS","6"
"2021","Lee","7-Austin","FAYS","1"
"2021","Leon","7-Austin","FAYS","12"
"2021","Liberty","6-Houston","FAYS","12"
"2021","Limestone","7-Austin","FAYS","7"
"2021","Lipscomb","1-Lubbock","FAYS","1"
"2021","Live Oak","11-Edinburg","FAYS","3"
"2021","Llano","7-Austin","FAYS","15"
"2021","Lubbock","1-Lubbock","CYD","928"
"2021","Lubbock","1-Lubbock","FAYS","44"
"2021","Lubbock","1-Lubbock","SYSN","66"
"2021","Lynn","1-Lubbock","FAYS","3"
"2021","Madison","7-Austin","FAYS","20"
"2021","Marion","4-Tyler","FAYS","4"
"2021","Martin","9-Midland","FAYS","0"
"2021","Mason","9-Midland","FAYS","7"
"2021","Matagorda","6-Houston","FAYS","1"
"2021","Matagorda","6-Houston","SYSN","18"
"2021","Maverick","8-San Antonio","FAYS","31"
"2021","McCulloch","9-Midland","FAYS","4"
"2021","McLennan","7-Austin","CYD","537"
"2021","McLennan","7-Austin","FAYS","75"
"2021","McLennan","7-Austin","SYSN","8"
"2021","McMullen","11-Edinburg","FAYS","0"
"2021","Medina","8-San Antonio","FAYS","28"
"2021","Menard","9-Midland","FAYS","3"
"2021","Midland","9-Midland","FAYS","14"
"2021","Midland","9-Midland","SYSN","21"
"2021","Milam","7-Austin","FAYS","17"
"2021","Mills","7-Austin","FAYS","3"
"2021","Mitchell","2-Abilene","FAYS","4"
"2021","Montague","2-Abilene","FAYS","2"
"2021","Montgomery","6-Houston","FAYS","207"
"2021","Montgomery","6-Houston","SYSN","7"
"2021","Moore","1-Lubbock","FAYS","9"
"2021","Morris","4-Tyler","FAYS","3"
"2021","Motley","1-Lubbock","FAYS","1"
"2021","Nacogdoches","5-Beaumont","FAYS","23"
"2021","Nacogdoches","5-Beaumont","SYSN","6"
"2021","Navarro","3-Arlington","FAYS","2"
"2021","Navarro","3-Arlington","SYSN","7"
"2021","Newton","5-Beaumont","FAYS","6"
"2021","Nolan","2-Abilene","FAYS","14"
"2021","Nueces","11-Edinburg","CYD","467"
"2021","Nueces","11-Edinburg","FAYS","110"
"2021","Nueces","11-Edinburg","SYSN","7"
"2021","Ochiltree","1-Lubbock","FAYS","7"
"2021","Oldham","1-Lubbock","FAYS","3"
"2021","Orange","5-Beaumont","CYD","1"
"2021","Orange","5-Beaumont","FAYS","19"
"2021","Palo Pinto","3-Arlington","FAYS","2"
"2021","Panola","4-Tyler","FAYS","5"
"2021","Parker","3-Arlington","CYD","3"
"2021","Parker","3-Arlington","FAYS","12"
"2021","Parker","3-Arlington","SYSN","1"
"2021","Parmer","1-Lubbock","FAYS","3"
"2021","Parmer","1-Lubbock","SYSN","5"
"2021","Pecos","9-Midland","FAYS","5"
"2021","Polk","5-Beaumont","CYD","0"
"2021","Polk","5-Beaumont","FAYS","8"
"2021","Polk","5-Beaumont","SYSN","9"
"2021","Potter","1-Lubbock","CYD","323"
"2021","Potter","1-Lubbock","FAYS","29"
"2021","Potter","1-Lubbock","SYSN","12"
"2021","Presidio","10-El Paso","FAYS","1"
"2021","Rains","4-Tyler","FAYS","0"
"2021","Randall","1-Lubbock","CYD","7"
"2021","Randall","1-Lubbock","FAYS","34"
"2021","Randall","1-Lubbock","SYSN","10"
"2021","Reagan","9-Midland","FAYS","1"
"2021","Real","8-San Antonio","FAYS","3"
"2021","Red River","4-Tyler","FAYS","4"
"2021","Red River","4-Tyler","SYSN","1"
"2021","Reeves","9-Midland","FAYS","2"
"2021","Refugio","11-Edinburg","FAYS","0"
"2021","Robertson","7-Austin","FAYS","8"
"2021","Robertson","7-Austin","SYSN","1"
"2021","Rockwall","3-Arlington","FAYS","4"
"2021","Rockwall","3-Arlington","SYSN","13"
"2021","Runnels","2-Abilene","FAYS","8"
"2021","Rusk","4-Tyler","FAYS","8"
"2021","Rusk","4-Tyler","SYSN","11"
"2021","Sabine","5-Beaumont","FAYS","11"
"2021","San Augustine","5-Beaumont","FAYS","8"
"2021","San Augustine","5-Beaumont","SYSN","13"
"2021","San Jacinto","5-Beaumont","FAYS","3"
"2021","San Jacinto","5-Beaumont","SYSN","1"
"2021","San Patricio","11-Edinburg","FAYS","19"
"2021","San Saba","7-Austin","FAYS","3"
"2021","Schleicher","9-Midland","FAYS","0"
"2021","Scurry","2-Abilene","FAYS","10"
"2021","Shackelford","2-Abilene","FAYS","0"
"2021","Shelby","5-Beaumont","FAYS","18"
"2021","Sherman","1-Lubbock","FAYS","6"
"2021","Smith","4-Tyler","FAYS","66"
"2021","Somervell","3-Arlington","FAYS","6"
"2021","Starr","11-Edinburg","FAYS","41"
"2021","Stephens","2-Abilene","FAYS","0"
"2021","Sterling","9-Midland","FAYS","1"
"2021","Sutton","9-Midland","FAYS","2"
"2021","Swisher","1-Lubbock","FAYS","2"
"2021","Tarrant","3-Arlington","CYD","331"
"2021","Tarrant","3-Arlington","FAYS","214"
"2021","Tarrant","3-Arlington","SYSN","109"
"2021","Taylor","2-Abilene","FAYS","154"
"2021","Taylor","2-Abilene","SYSN","50"
"2021","Terrell","9-Midland","FAYS","0"
"2021","Terry","1-Lubbock","FAYS","6"
"2021","Titus","4-Tyler","FAYS","6"
"2021","Tom Green","9-Midland","FAYS","55"
"2021","Travis","7-Austin","CYD","347"
"2021","Travis","7-Austin","FAYS","151"
"2021","Travis","7-Austin","SYSN","57"
"2021","Trinity","5-Beaumont","FAYS","25"
"2021","Trinity","5-Beaumont","SYSN","8"
"2021","Tyler","5-Beaumont","FAYS","10"
"2021","Upshur","4-Tyler","FAYS","26"
"2021","Upton","9-Midland","FAYS","1"
"2021","Uvalde","8-San Antonio","FAYS","31"
"2021","Val Verde","8-San Antonio","FAYS","57"
"2021","Val Verde","8-San Antonio","SYSN","9"
"2021","Van Zandt","4-Tyler","CYD","1"
"2021","Van Zandt","4-Tyler","FAYS","6"
"2021","Victoria","8-San Antonio","FAYS","47"
"2021","Victoria","8-San Antonio","SYSN","5"
"2021","Walker","6-Houston","FAYS","3"
"2021","Walker","6-Houston","SYSN","34"
"2021","Waller","6-Houston","FAYS","5"
"2021","Waller","6-Houston","SYSN","15"
"2021","Ward","9-Midland","FAYS","2"
"2021","Washington","7-Austin","FAYS","25"
"2021","Washington","7-Austin","SYSN","13"
"2021","Webb","11-Edinburg","CYD","219"
"2021","Webb","11-Edinburg","FAYS","99"
"2021","Webb","11-Edinburg","SYSN","14"
"2021","Wharton","6-Houston","FAYS","1"
"2021","Wharton","6-Houston","SYSN","22"
"2021","Wheeler","1-Lubbock","FAYS","0"
"2021","Wichita","2-Abilene","FAYS","64"
"2021","Wichita","2-Abilene","SYSN","61"
"2021","Wilbarger","2-Abilene","FAYS","11"
"2021","Wilbarger","2-Abilene","SYSN","9"
"2021","Willacy","11-Edinburg","CYD","557"
"2021","Willacy","11-Edinburg","FAYS","24"
"2021","Williamson","7-Austin","CYD","0"
"2021","Williamson","7-Austin","FAYS","174"
"2021","Williamson","7-Austin","SYSN","28"
"2021","Wilson","8-San Antonio","FAYS","19"
"2021","Winkler","9-Midland","FAYS","2"
"2021","Wise","3-Arlington","FAYS","2"
"2021","Wood","4-Tyler","FAYS","3"
"2021","Yoakum","1-Lubbock","FAYS","4"
"2021","Young","2-Abilene","FAYS","2"
"2021","Zapata","11-Edinburg","FAYS","1"
"2021","Zapata","11-Edinburg","SYSN","13"
"2021","Zavala","8-San Antonio","FAYS","25"
"2021","Out of State","Out of State","CYD","2"
"2021","Out of State","Out of State","FAYS","1"
"2021","Out of State","Out of State","SYSN","0"
"2020","Anderson","4-Tyler","FAYS","33"
"2020","Andrews","9-Midland","FAYS","7"
"2020","Angelina","5-Beaumont","FAYS","68"
"2020","Angelina","5-Beaumont","SYSN","30"
"2020","Archer","2-Abilene","FAYS","4"
"2020","Armstrong","1-Lubbock","FAYS","1"
"2020","Atascosa","8-San Antonio","FAYS","31"
"2020","Atascosa","8-San Antonio","SYSN","0"
"2020","Austin","6-Houston","FAYS","29"
"2020","Austin","6-Houston","SYSN","28"
"2020","Bailey","1-Lubbock","FAYS","8"
"2020","Bandera","8-San Antonio","FAYS","49"
"2020","Bandera","8-San Antonio","SYSN","12"
"2020","Bastrop","7-Austin","CYD","2"
"2020","Bastrop","7-Austin","FAYS","26"
"2020","Bastrop","7-Austin","SYSN","8"
"2020","Baylor","2-Abilene","FAYS","8"
"2020","Bee","11-Edinburg","FAYS","6"
"2020","Bell","7-Austin","FAYS","197"
"2020","Bell","7-Austin","SYSN","29"
"2020","Bexar","8-San Antonio","CYD","288"
"2020","Bexar","8-San Antonio","FAYS","243"
"2020","Bexar","8-San Antonio","SYSN","156"
"2020","Blanco","7-Austin","FAYS","6"
"2020","Bosque","7-Austin","FAYS","6"
"2020","Bowie","4-Tyler","FAYS","25"
"2020","Bowie","4-Tyler","SYSN","2"
"2020","Brazoria","6-Houston","FAYS","128"
"2020","Brazoria","6-Houston","SYSN","10"
"2020","Brazos","7-Austin","FAYS","90"
"2020","Brazos","7-Austin","SYSN","13"
"2020","Brewster","10-El Paso","FAYS","5"
"2020","Briscoe","1-Lubbock","FAYS","0"
"2020","Brooks","11-Edinburg","FAYS","0"
"2020","Brown","2-Abilene","FAYS","5"
"2020","Brown","2-Abilene","SYSN","7"
"2020","Burleson","7-Austin","FAYS","25"
"2020","Burleson","7-Austin","SYSN","1"
"2020","Burnet","7-Austin","FAYS","9"
"2020","Burnet","7-Austin","SYSN","8"
"2020","Caldwell","7-Austin","CYD","2"
"2020","Caldwell","7-Austin","FAYS","13"
"2020","Caldwell","7-Austin","SYSN","1"
"2020","Calhoun","8-San Antonio","FAYS","10"
"2020","Callahan","2-Abilene","FAYS","3"
"2020","Cameron","11-Edinburg","CYD","254"
"2020","Cameron","11-Edinburg","FAYS","116"
"2020","Cameron","11-Edinburg","SYSN","70"
"2020","Camp","4-Tyler","FAYS","2"
"2020","Carson","1-Lubbock","FAYS","0"
"2020","Cass","4-Tyler","FAYS","6"
"2020","Castro","1-Lubbock","FAYS","2"
"2020","Chambers","6-Houston","FAYS","17"
"2020","Cherokee","4-Tyler","FAYS","37"
"2020","Childress","1-Lubbock","FAYS","0"
"2020","Clay","2-Abilene","FAYS","2"
"2020","Cochran","1-Lubbock","FAYS","1"
"2020","Coke","9-Midland","FAYS","1"
"2020","Coleman","2-Abilene","FAYS","15"
"2020","Collin","3-Arlington","FAYS","85"
"2020","Collin","3-Arlington","SYSN","109"
"2020","Collingsworth","1-Lubbock","FAYS","1"
"2020","Colorado","6-Houston","FAYS","35"
"2020","Colorado","6-Houston","SYSN","13"
"2020","Comal","8-San Antonio","CYD","0"
"2020","Comal","8-San Antonio","FAYS","119"
"2020","Comal","8-San Antonio","SYSN","1"
"2020","Comanche","2-Abilene","FAYS","3"
"2020","Concho","9-Midland","FAYS","1"
"2020","Cooke","3-Arlington","FAYS","4"
"2020","Cooke","3-Arlington","SYSN","12"
"2020","Coryell","7-Austin","FAYS","38"
"2020","Coryell","7-Austin","SYSN","28"
"2020","Cottle","2-Abilene","FAYS","0"
"2020","Crane","9-Midland","FAYS","0"
"2020","Crockett","9-Midland","FAYS","3"
"2020","Crosby","1-Lubbock","FAYS","5"
"2020","Culberson","10-El Paso","FAYS","1"
"2020","Dallam","1-Lubbock","FAYS","10"
"2020","Dallas","3-Arlington","CYD","84"
"2020","Dallas","3-Arlington","FAYS","177"
"2020","Dallas","3-Arlington","SYSN","178"
"2020","Dawson","9-Midland","FAYS","2"
"2020","Deaf Smith","1-Lubbock","FAYS","31"
"2020","Deaf Smith","1-Lubbock","SYSN","17"
"2020","Delta","4-Tyler","FAYS","3"
"2020","Denton","3-Arlington","FAYS","53"
"2020","Denton","3-Arlington","SYSN","40"
"2020","DeWitt","8-San Antonio","FAYS","2"
"2020","Dickens","1-Lubbock","FAYS","1"
"2020","Dimmit","8-San Antonio","FAYS","2"
"2020","Donley","1-Lubbock","FAYS","0"
"2020","Duval","11-Edinburg","FAYS","4"
"2020","Eastland","2-Abilene","FAYS","3"
"2020","Eastland","2-Abilene","SYSN","0"
"2020","Ector","9-Midland","FAYS","26"
"2020","Ector","9-Midland","SYSN","21"
"2020","Edwards","8-San Antonio","FAYS","2"
"2020","Ellis","3-Arlington","FAYS","17"
"2020","Ellis","3-Arlington","SYSN","13"
"2020","El Paso","10-El Paso","CYD","428"
"2020","El Paso","10-El Paso","FAYS","209"
"2020","El Paso","10-El Paso","SYSN","26"
"2020","Erath","3-Arlington","FAYS","32"
"2020","Erath","3-Arlington","SYSN","3"
"2020","Falls","7-Austin","CYD","0"
"2020","Falls","7-Austin","FAYS","4"
"2020","Falls","7-Austin","SYSN","1"
"2020","Fannin","3-Arlington","FAYS","5"
"2020","Fayette","7-Austin","FAYS","24"
"2020","Fayette","7-Austin","SYSN","10"
"2020","Fisher","2-Abilene","FAYS","1"
"2020","Floyd","1-Lubbock","FAYS","3"
"2020","Foard","2-Abilene","FAYS","0"
"2020","Fort Bend","6-Houston","CYD","7"
"2020","Fort Bend","6-Houston","FAYS","51"
"2020","Fort Bend","6-Houston","SYSN","41"
"2020","Franklin","4-Tyler","FAYS","2"
"2020","Freestone","7-Austin","FAYS","10"
"2020","Frio","8-San Antonio","FAYS","1"
"2020","Gaines","9-Midland","FAYS","4"
"2020","Galveston","6-Houston","CYD","362"
"2020","Galveston","6-Houston","FAYS","160"
"2020","Garza","1-Lubbock","FAYS","0"
"2020","Gillespie","8-San Antonio","FAYS","11"
"2020","Goliad","8-San Antonio","FAYS","2"
"2020","Gonzales","8-San Antonio","FAYS","1"
"2020","Gray","1-Lubbock","FAYS","5"
"2020","Grayson","3-Arlington","FAYS","9"
"2020","Grayson","3-Arlington","SYSN","28"
"2020","Gregg","4-Tyler","FAYS","32"
"2020","Gregg","4-Tyler","SYSN","7"
"2020","Grimes","7-Austin","FAYS","21"
"2020","Guadalupe","8-San Antonio","FAYS","84"
"2020","Guadalupe","8-San Antonio","SYSN","3"
"2020","Hale","1-Lubbock","FAYS","21"
"2020","Hamilton","7-Austin","FAYS","6"
"2020","Hansford","1-Lubbock","SYSN","5"
"2020","Hardeman","2-Abilene","FAYS","3"
"2020","Hardin","5-Beaumont","FAYS","21"
"2020","Hardin","5-Beaumont","SYSN","9"
"2020","Harris","6-Houston","CYD","868"
"2020","Harris","6-Houston","FAYS","252"
"2020","Harris","6-Houston","SYSN","232"
"2020","Harrison","4-Tyler","FAYS","19"
"2020","Harrison","4-Tyler","SYSN","12"
"2020","Hartley","1-Lubbock","FAYS","5"
"2020","Haskell","2-Abilene","FAYS","3"
"2020","Hays","7-Austin","CYD","2"
"2020","Hays","7-Austin","FAYS","85"
"2020","Hays","7-Austin","SYSN","12"
"2020","Hemphill","1-Lubbock","FAYS","1"
"2020","Henderson","4-Tyler","FAYS","11"
"2020","Hidalgo","11-Edinburg","CYD","896"
"2020","Hidalgo","11-Edinburg","FAYS","174"
"2020","Hidalgo","11-Edinburg","SYSN","158"
"2020","Hill","7-Austin","FAYS","9"
"2020","Hill","7-Austin","SYSN","15"
"2020","Hockley","1-Lubbock","FAYS","12"
"2020","Hood","3-Arlington","FAYS","15"
"2020","Hopkins","4-Tyler","FAYS","11"
"2020","Houston","5-Beaumont","FAYS","3"
"2020","Howard","9-Midland","FAYS","1"
"2020","Howard","9-Midland","SYSN","8"
"2020","Hunt","3-Arlington","FAYS","5"
"2020","Hunt","3-Arlington","SYSN","27"
"2020","Hutchinson","1-Lubbock","FAYS","18"
"2020","Irion","9-Midland","FAYS","1"
"2020","Jack","2-Abilene","FAYS","1"
"2020","Jackson","8-San Antonio","FAYS","9"
"2020","Jasper","5-Beaumont","FAYS","12"
"2020","Jeff Davis","10-El Paso","FAYS","1"
"2020","Jefferson","5-Beaumont","FAYS","51"
"2020","Jefferson","5-Beaumont","SYSN","7"
"2020","Jim Hogg","11-Edinburg","FAYS","12"
"2020","Jim Wells","11-Edinburg","FAYS","1"
"2020","Jim Wells","11-Edinburg","SYSN","8"
"2020","Johnson","3-Arlington","FAYS","24"
"2020","Johnson","3-Arlington","SYSN","1"
"2020","Jones","2-Abilene","FAYS","32"
"2020","Jones","2-Abilene","SYSN","1"
"2020","Karnes","8-San Antonio","FAYS","7"
"2020","Kaufman","3-Arlington","FAYS","15"
"2020","Kaufman","3-Arlington","SYSN","3"
"2020","Kendall","8-San Antonio","FAYS","39"
"2020","Kenedy","11-Edinburg","FAYS","1"
"2020","Kerr","8-San Antonio","FAYS","52"
"2020","Kerr","8-San Antonio","SYSN","5"
"2020","Kimble","9-Midland","FAYS","14"
"2020","Kinney","8-San Antonio","FAYS","1"
"2020","Kleberg","11-Edinburg","FAYS","2"
"2020","Kleberg","11-Edinburg","SYSN","29"
"2020","Knox","2-Abilene","FAYS","3"
"2020","Lamar","4-Tyler","FAYS","8"
"2020","Lamb","1-Lubbock","FAYS","6"
"2020","Lampasas","7-Austin","FAYS","6"
"2020","Lampasas","7-Austin","SYSN","1"
"2020","La Salle","8-San Antonio","FAYS","8"
"2020","Lavaca","8-San Antonio","FAYS","4"
"2020","Lee","7-Austin","FAYS","0"
"2020","Leon","7-Austin","FAYS","13"
"2020","Liberty","6-Houston","FAYS","17"
"2020","Limestone","7-Austin","FAYS","11"
"2020","Live Oak","11-Edinburg","FAYS","3"
"2020","Llano","7-Austin","FAYS","7"
"2020","Llano","7-Austin","SYSN","1"
"2020","Lubbock","1-Lubbock","CYD","753"
"2020","Lubbock","1-Lubbock","FAYS","58"
"2020","Lubbock","1-Lubbock","SYSN","62"
"2020","Lynn","1-Lubbock","FAYS","2"
"2020","Madison","7-Austin","FAYS","21"
"2020","Marion","4-Tyler","FAYS","3"
"2020","Martin","9-Midland","FAYS","0"
"2020","Mason","9-Midland","FAYS","8"
"2020","Matagorda","6-Houston","FAYS","3"
"2020","Matagorda","6-Houston","SYSN","30"
"2020","Maverick","8-San Antonio","FAYS","31"
"2020","McCulloch","9-Midland","FAYS","3"
"2020","McLennan","7-Austin","CYD","539"
"2020","McLennan","7-Austin","FAYS","91"
"2020","McLennan","7-Austin","SYSN","10"
"2020","Medina","8-San Antonio","FAYS","26"
"2020","Medina","8-San Antonio","SYSN","0"
"2020","Menard","9-Midland","FAYS","9"
