"incidentyear","county","agency","nciccode","agegroup","gender","racecode","location","locationgroup","numberofcases"
"2013","Adams","Westminster PD","MJProduction",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","Adams","Westminster PD","MJSales",,,,"Service/Gas Station","Retail site/bank/restaurant/bar","1"
"2013","Adams","Westminster PD","MJUnknown",,,,"Field/Woods","Public space","1"
"2013","Adams","Westminster PD","MJUnknown",,,,"Government/Public Building","Public building","2"
"2013","Adams","Westminster PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","3"
"2013","Arapahoe","Araphaoe County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","34"
"2013","Arapahoe","Araphaoe County SO","MJPossession",,,,"Residence/Home","Residence/Home","9"
"2013","Arapahoe","Araphaoe County SO","MJPossession",,,,"School – College/University","School – College/University","1"
"2013","Arapahoe","Aurora PD","MJPossession",,,,"Air/Bus/Train Terminal","Public space","20"
"2013","Arapahoe","Aurora PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","45"
"2013","Arapahoe","Aurora PD","MJPossession",,,,"Residence/Home","Residence/Home","14"
"2013","Arapahoe","Aurora PD","MJPossession",,,,"School – College/University","School – College/University","6"
"2013","Arapahoe","Aurora PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","8"
"2013","Arapahoe","Aurora PD","MJSales",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2013","Arapahoe","Aurora PD","MJSales",,,,"Park/Playground","Public space","1"
"2013","Arapahoe","Aurora PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","3"
"2013","Arapahoe","Centennial PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","29"
"2013","Arapahoe","Centennial PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","1"
"2013","Arapahoe","Cherry Hills Village PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2013","Arapahoe","Englewood PD","MJPossession",,,,"Air/Bus/Train Terminal","Public space","2"
"2013","Arapahoe","Englewood PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","8"
"2013","Arapahoe","Englewood PD","MJPossession",,,,"Residence/Home","Residence/Home","6"
"2013","Arapahoe","Englewood PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Arapahoe","Glendale PD","MJPossession",,,,"Bar/Nightclub","Bar/Nightclub","1"
"2013","Arapahoe","Glendale PD","MJSales",,,,"Residence/Home","Residence/Home","1"
"2013","Arapahoe","Greenwood Village PD","MJPossession",,,,"Arena/Stadium/Fairgrounds/Coliseum","Public space","1"
"2013","Arapahoe","Greenwood Village PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","16"
"2013","Arapahoe","Greenwood Village PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2013","Arapahoe","Littleton PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","10"
"2013","Arapahoe","Sheridan PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2013","Arapahoe","Sheridan PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2013","Archuleta","Pagosa Springs PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","3"
"2013","Bent","Bent County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Boulder","Boulder PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2013","Boulder","Boulder PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Boulder","Boulder PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","23"
"2013","Boulder","Boulder PD","MJUnknown",,,,"Park/Playground","Public space","3"
"2013","Boulder","Boulder PD","MJUnknown",,,,"Shopping Mall","Retail site/bank/restaurant/bar","2"
"2013","Boulder","Boulder PD","MJUnknown",,,,"Specialty Store","Specialty Store","1"
"2013","Boulder","Lafayette PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","8"
"2013","Boulder","Lafayette PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Boulder","Lafayette PD","MJUnknown",,,,"Park/Playground","Public space","1"
"2013","Boulder","Longmont PD","MJPossession",,,,"Church/Synagogue/Temple/Mosque","Church/Synagogue/Temple/Mosque","1"
"2013","Boulder","Longmont PD","MJPossession",,,,"Field/Woods","Public space","1"
"2013","Boulder","Longmont PD","MJUnknown",,,,"Residence/Home","Residence/Home","1"
"2013","Boulder","University of Colorado Boulder","MJPossession",,,,"School – College/University","School – College/University","233"
"2013","Broomfield","BROOMFIELD POLICE DEPARTMENT","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","13"
"2013","Broomfield","BROOMFIELD POLICE DEPARTMENT","MJPossession",,,,"Residence/Home","Residence/Home","9"
"2013","Broomfield","BROOMFIELD POLICE DEPARTMENT","MJSales",,,,"Park/Playground","Public space","1"
"2013","Broomfield","BROOMFIELD POLICE DEPARTMENT","MJSales",,,,"Residence/Home","Residence/Home","1"
"2013","Chaffee","Chaffee County SO","MJPossession",,,,"Field/Woods","Public space","1"
"2013","Garfield","Glenwood Springs PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","4"
"2013","Garfield","Glenwood Springs PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Gilpin","Central City PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Grand","Granby PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","2"
"2013","Grand","Granby PD","MJSales",,,,"Residence/Home","Residence/Home","1"
"2013","Grand","Granby PD","MJUnknown",,,,"Grocery/Supermarket","Retail site/bank/restaurant/bar","1"
"2013","Eagle","Eagle County SO","MJSales",,,,"Specialty Store","Specialty Store","1"
"2013","Eagle","Vail PD","MJPossession",,,,"Air/Bus/Train Terminal","Public space","2"
"2013","Eagle","Vail PD","MJPossession",,,,"Bar/Nightclub","Bar/Nightclub","1"
"2013","Eagle","Vail PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","2"
"2013","Eagle","Vail PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","Eagle","Vail PD","MJUnknown",,,,"Field/Woods","Public space","1"
"2013","Eagle","Vail PD","MJUnknown",,,,"Other/Unknown","Other","2"
"2013","Eagle","Vail PD","MJUnknown",,,,"Park/Playground","Public space","2"
"2013","El Paso","Colorado Springs PD","MJPossession",,,,"Church/Synagogue/Temple/Mosque","Church/Synagogue/Temple/Mosque","1"
"2013","El Paso","Colorado Springs PD","MJPossession",,,,"Park/Playground","Public space","19"
"2013","El Paso","Colorado Springs PD","MJProduction",,,,"Department/Discount Store","Retail site/bank/restaurant/bar","1"
"2013","El Paso","Colorado Springs PD","MJSales",,,,"Dock/Wharf/Freight/Modal Terminal","Workplace","2"
"2013","El Paso","Colorado Springs PD","MJSales",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","3"
"2013","El Paso","Colorado Springs PD","MJUnknown",,,,"Residence/Home","Residence/Home","3"
"2013","El Paso","El Paso County SO","MJPossession",,,,"Convenience Store","Retail site/bank/restaurant/bar","1"
"2013","El Paso","El Paso County SO","MJPossession",,,,"Residence/Home","Residence/Home","5"
"2013","El Paso","El Paso County SO","MJUnknown",,,,"Bar/Nightclub","Bar/Nightclub","1"
"2013","El Paso","El Paso County SO","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","El Paso","Fountain PD","MJPossession",,,,"Church/Synagogue/Temple/Mosque","Church/Synagogue/Temple/Mosque","1"
"2013","El Paso","Fountain PD","MJPossession",,,,"Convenience Store","Retail site/bank/restaurant/bar","2"
"2013","El Paso","Fountain PD","MJPossession",,,,"Restaurant","Restaurant","1"
"2013","El Paso","Fountain PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","8"
"2013","El Paso","Fountain PD","MJUnknown",,,,"Residence/Home","Residence/Home","2"
"2013","El Paso","Fountain PD","MJUnknown",,,,"School – College/University","School – College/University","1"
"2013","El Paso","University of Colorado Springs","MJPossession",,,,"Residence/Home","Residence/Home","10"
"2013","El Paso","University of Colorado Springs","MJPossession",,,,"School – College/University","School – College/University","2"
"2013","Fremont","Canon City PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2013","Fremont","Canon City PD","MJPossession",,,,"Residence/Home","Residence/Home","4"
"2013","Fremont","Canon City PD","MJUnknown",,,,"Field/Woods","Public space","1"
"2013","Fremont","Canon City PD","MJUnknown",,,,"Park/Playground","Public space","1"
"2013","Fremont","Canon City PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2013","Garfield","GARFIELD  When RIFLE CO. CT. ","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","5"
"2013","Garfield","GARFIELD  When RIFLE CO. CT. ","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2013","Garfield","Glenwood Springs PD","MJPossession",,,,"Grocery/Supermarket","Retail site/bank/restaurant/bar","1"
"2013","Mesa","Grand Junction PD","MJUnknown",,,,"Shelter – Mission/Homeless","Shelter – Mission/Homeless","1"
"2013","Mesa","Mesa County SO","MJPossession",,,,"Park/Playground","Public space","2"
"2013","Mesa","Mesa County SO","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","Moffat","PD CRAIG","MJPossession",,,,"Convenience Store","Retail site/bank/restaurant/bar","1"
"2013","Moffat","PD CRAIG","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","9"
"2013","Montezuma","Cortez PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","Montrose","Montrose PD","MJPossession",,,,"Air/Bus/Train Terminal","Public space","1"
"2013","Montrose","Montrose PD","MJPossession",,,,"Grocery/Supermarket","Retail site/bank/restaurant/bar","1"
"2013","Montrose","Montrose PD","MJPossession",,,,"Other/Unknown","Other","2"
"2013","Montrose","Montrose PD","MJPossession",,,,"Park/Playground","Public space","2"
"2013","Montrose","Montrose PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","Morgan","Brush PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Morgan","Fort Morgan PD","MJPossession",,,,"Other/Unknown","Other","2"
"2013","Morgan","Fort Morgan PD","MJPossession",,,,"Park/Playground","Public space","3"
"2013","Morgan","Morgan County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2013","Otero","La Junta PD","MJPossession",,,,"Park/Playground","Public space","1"
"2013","Park","Park County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2013","Pitkin","Pitkin County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Prowers","Lamar PD","MJPossession",,,,"Park/Playground","Public space","2"
"2013","Pueblo","Pueblo County SO","MJPossession",,,,"Residence/Home","Residence/Home","2"
"2013","Pueblo","Pueblo County SO","MJUnknown",,,,"Government/Public Building","Public building","1"
"2013","Pueblo","Pueblo PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2013","Pueblo","Pueblo PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2013","Routt","Steamboat Springs PD","MJPossession",,,,"Other/Unknown","Other","3"
"2013","Routt","Steamboat Springs PD","MJPossession",,,,"Residence/Home","Residence/Home","1"
"2013","Routt","Steamboat Springs PD","MJPossession",,,,"School – College/University","School – College/University","6"
"2013","Sedgwick","Sedgwick County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Teller","Woodland Park PD","MJPossession",,,,"Church/Synagogue/Temple/Mosque","Church/Synagogue/Temple/Mosque","1"
"2013","Weld","Ault PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","Weld","DPS - UNIVERSITY OF NORTHERN COLORADO - GREELEY","MJPossession",,,,"Drug Store/Doctors Office/Hospital","Drug Store/Doctors Office/Hospital","1"
"2013","Weld","DPS - UNIVERSITY OF NORTHERN COLORADO - GREELEY","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","3"
"2013","Weld","DPS - UNIVERSITY OF NORTHERN COLORADO - GREELEY","MJPossession",,,,"Other/Unknown","Other","1"
"2013","Weld","DPS - UNIVERSITY OF NORTHERN COLORADO - GREELEY","MJPossession",,,,"Residence/Home","Residence/Home","8"
"2013","Weld","Eaton PD","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2013","Weld","Erie PD","MJPossession",,,,"Restaurant","Restaurant","1"
"2013","Weld","Evans PD","MJPossession",,,,"Park/Playground","Public space","2"
"2013","Weld","Evans PD","MJSales",,,,"Field/Woods","Public space","1"
"2013","Weld","Firestone PD","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2013","Weld","Firestone PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","2"
"2013","Garfield","Glenwood Springs PD","MJPossession",,,,"Hotel/Motel/Etc.","Hotel/Motel/Etc.","2"
"2013","Garfield","Glenwood Springs PD","MJPossession",,,,"Residence/Home","Residence/Home","3"
"2013","Garfield","Glenwood Springs PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Garfield","Glenwood Springs PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","2"
"2013","Garfield","New Castle PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Garfield","Parachute PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Gilpin","Gilpin County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2013","Gunnison","Gunison PD","MJPossession",,,,"Bar/Nightclub","Bar/Nightclub","2"
"2013","Gunnison","PD CRESTED BUTTE","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Jefferson","Arvada PD","MJPossession",,,,"Department/Discount Store","Retail site/bank/restaurant/bar","1"
"2013","Jefferson","Arvada PD","MJPossession",,,,"Field/Woods","Public space","3"
"2013","Jefferson","Arvada PD","MJPossession",,,,"Restaurant","Restaurant","2"
"2013","Jefferson","Arvada PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","47"
"2013","Jefferson","Arvada PD","MJUnknown",,,,"Commercial/Office Building","Workplace","2"
"2013","Jefferson","Arvada PD","MJUnknown",,,,"Residence/Home","Residence/Home","2"
"2013","Jefferson","DPS - COLORADO SCHOOL OF MINES - GOLDEN","MJPossession",,,,"School – College/University","School – College/University","2"
"2013","Jefferson","Golden PD","MJPossession",,,,"Other/Unknown","Other","1"
"2013","Jefferson","Jefferson County SO","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","25"
"2013","Jefferson","Lakewood PD","MJPossession",,,,"Air/Bus/Train Terminal","Public space","5"
"2013","Jefferson","Lakewood PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","6"
"2013","Jefferson","Lakewood PD","MJPossession",,,,"Residence/Home","Residence/Home","14"
"2013","Jefferson","Lakewood PD","MJPossession",,,,"School – College/University","School – College/University","1"
"2013","Jefferson","Lakewood PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","8"
"2013","Jefferson","Mountain View PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Jefferson","Wheat Ridge PD","MJPossession",,,,"Church/Synagogue/Temple/Mosque","Church/Synagogue/Temple/Mosque","1"
"2013","Jefferson","Wheat Ridge PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","31"
"2013","Jefferson","Wheat Ridge PD","MJPossession",,,,"Service/Gas Station","Retail site/bank/restaurant/bar","1"
"2013","Jefferson","Wheat Ridge PD","MJPossession",,,,"Specialty Store","Specialty Store","1"
"2013","Kit Carson","Kit Carson County SO","MJProduction",,,,"Farm Facility","Workplace","1"
"2013","La Plata","Durango PD","MJPossession",,,,"Government/Public Building","Public building","1"
"2013","La Plata","Durango PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2013","La Plata","Durango PD","MJPossession",,,,"Park/Playground","Public space","1"
"2013","La Plata","Durango PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2013","La Plata","Durango PD","MJPossession",,,,"Specialty Store","Specialty Store","1"
"2013","La Plata","Fort Lewis College PD","MJSales",,,,"School – College/University","School – College/University","1"
"2013","Lake","Leadville PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2013","Lake","Leadville PD","MJSales",,,,"Specialty Store","Specialty Store","1"
"2013","Larimer","Berthoud PD","MJUnknown",,,,"School – College/University","School – College/University","4"
"2013","Larimer","DPS - COLORADO STATE UNIVERSITY-FT COLLINS","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","3"
"2013","Larimer","Estes Park PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2013","Larimer","Fort Collins PD","MJPossession",,,,"Other/Unknown","Other","2"
"2013","Larimer","Fort Collins PD","MJPossession",,,,"Park/Playground","Public space","7"
"2013","Larimer","Fort Collins PD","MJPossession",,,,"Specialty Store","Specialty Store","2"
"2013","Larimer","Fort Collins PD","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","3"
"2013","Larimer","Larimer County SO","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","4"
"2013","Larimer","Loveland PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","1"
"2013","Larimer","Loveland PD","MJPossession",,,,"Residence/Home","Residence/Home","10"
"2013","Larimer","Loveland PD","MJSales",,,,"Park/Playground","Public space","1"
"2013","Las Animas","Trinidad PD","MJSales",,,,"Residence/Home","Residence/Home","2"
"2013","Mesa","Fruita PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2013","Mesa","Fruita PD","MJUnknown",,,,"Park/Playground","Public space","2"
"2013","Mesa","Grand Junction PD","MJPossession",,,,"Air/Bus/Train Terminal","Public space","2"
"2013","Mesa","Grand Junction PD","MJPossession",,,,"Grocery/Supermarket","Retail site/bank/restaurant/bar","1"
"2013","Mesa","Grand Junction PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","11"
"2013","Mesa","Grand Junction PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","7"
"2013","Mesa","Grand Junction PD","MJSales",,,,"School – College/University","School – College/University","1"
"2013","Mesa","Grand Junction PD","MJSmuggle",,,,"Air/Bus/Train Terminal","Public space","1"
"2013","Mesa","Grand Junction PD","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","9"
"2013","Mesa","Grand Junction PD","MJUnknown",,,,"Park/Playground","Public space","3"
"2013","Mesa","Mesa County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","15"
"2014","Arapahoe","Aurora PD","MJPossession",,,,"Specialty Store","Specialty Store","2"
"2014","Arapahoe","Aurora PD","MJProduction",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","2"
"2014","Arapahoe","Aurora PD","MJUnknown",,,,"Air/Bus/Train Terminal","Public space","5"
"2014","Arapahoe","Aurora PD","MJUnknown",,,,"Grocery/Supermarket","Retail site/bank/restaurant/bar","1"
"2014","Arapahoe","Aurora PD","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2014","Arapahoe","Aurora PD","MJUnknown",,,,"School – College/University","School – College/University","1"
"2014","Arapahoe","Centennial PD","MJPossession",,,,"Field/Woods","Public space","1"
"2014","Arapahoe","Centennial PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","9"
"2014","Arapahoe","Centennial PD","MJUnknown",,,,"Jail/Prison/Penitentiary/Corrections Facility","Jail/Prison/Penitentiary/Corrections Facility","1"
"2014","Arapahoe","Englewood PD","MJPossession",,,,"Department/Discount Store","Retail site/bank/restaurant/bar","5"
"2014","Arapahoe","Englewood PD","MJPossession",,,,"Field/Woods","Public space","1"
"2013","Weld","Erie PD","MJPossession",,,,"Park/Playground","Public space","2"
"2013","Weld","Erie PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","4"
"2013","Weld","Evans PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2013","Weld","Firestone PD","MJPossession",,,,"Residence/Home","Residence/Home","3"
"2013","Weld","Frederick PD","MJPossession",,,,"Park/Playground","Public space","1"
"2013","Weld","Frederick PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2013","Weld","Garden City PD","MJPossession",,,,"Bar/Nightclub","Bar/Nightclub","1"
"2013","Weld","Greeley PD","MJPossession",,,,"Commercial/Office Building","Workplace","2"
"2013","Weld","Greeley PD","MJPossession",,,,"Drug Store/Doctors Office/Hospital","Drug Store/Doctors Office/Hospital","1"
"2013","Weld","Greeley PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","70"
"2013","Weld","Greeley PD","MJPossession",,,,"Jail/Prison/Penitentiary/Corrections Facility","Jail/Prison/Penitentiary/Corrections Facility","1"
"2013","Weld","Greeley PD","MJPossession",,,,"Residence/Home","Residence/Home","18"
"2013","Weld","Johnstown PD","MJUnknown",,,,"School – College/University","School – College/University","1"
"2013","Weld","Mead PD","MJPossession",,,,"Residence/Home","Residence/Home","1"
"2013","Weld","Weld County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","10"
"2013","Weld","Weld County SO","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2013","Weld","Weld County SO","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2013","Weld","Windsor PD","MJPossession",,,,"Other/Unknown","Other","4"
"2013","Weld","Windsor PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","2"
"2013","Weld","Windsor PD","MJUnknown",,,,"Residence/Home","Residence/Home","1"
"2014","","Colorado State Patrol","MJProduction",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Adams","Adams County SO","MJPossession",,,,"Other/Unknown","Other","2"
"2014","Adams","Adams County SO","MJPossession",,,,"Park/Playground","Public space","8"
"2014","Adams","Adams County SO","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","21"
"2014","Adams","Adams County SO","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","2"
"2014","Adams","Brighton PD","MJSales",,,,"Park/Playground","Public space","1"
"2014","Adams","Brighton PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","7"
"2014","Adams","Commerce City PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","43"
"2014","Dolores","Dolores County SO","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","1"
"2014","Douglas","Castle Rock PD","MJPossession",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","16"
"2014","Douglas","Castle Rock PD","MJPossession",,,,"Park/Playground","Public space","1"
"2014","Douglas","Castle Rock PD","MJPossession",,,,"School – Elementary/Secondary","School – Elementary/Secondary","7"
"2014","Douglas","Castle Rock PD","MJSales",,,,"Restaurant","Restaurant","1"
"2014","Douglas","Castle Rock PD","MJUnknown",,,,"Residence/Home","Residence/Home","1"
"2014","Douglas","Douglas County SO","MJPossession",,,,"Commercial/Office Building","Workplace","1"
"2014","Douglas","Douglas County SO","MJPossession",,,,"Residence/Home","Residence/Home","13"
"2014","Douglas","Douglas County SO","MJPossession",,,,"School – College/University","School – College/University","20"
"2014","Douglas","Lone Tree PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","4"
"2014","Douglas","Parker PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","8"
"2014","Eagle","Avon PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","4"
"2014","Eagle","Avon PD","MJProduction",,,,"Residence/Home","Residence/Home","1"
"2014","Eagle","Basalt PD","MJPossession",,,,"Residence/Home","Residence/Home","1"
"2014","Eagle","Eagle County SO","MJPossession",,,,"Other/Unknown","Other","1"
"2014","Eagle","Eagle County SO","MJPossession",,,,"Park/Playground","Public space","1"
"2014","Eagle","Eagle County SO","MJProduction",,,,"Field/Woods","Public space","1"
"2014","Eagle","Eagle County SO","MJUnknown",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","4"
"2014","Eagle","Gypsum PD","MJUnknown",,,,"School – Elementary/Secondary","School – Elementary/Secondary","1"
"2014","El Paso","Colorado Springs PD","MJPossession",,,,"Parking/Drop Lot/Garage","Parking/Drop Lot/Garage","16"
"2014","El Paso","Colorado Springs PD","MJPossession",,,,"School – College/University","School – College/University","17"
"2014","El Paso","Colorado Springs PD","MJSales",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","4"
"2014","El Paso","Colorado Springs PD","MJSales",,,,"Industrial Site","Workplace","1"
"2014","El Paso","Colorado Springs PD","MJSales",,,,"School – Elementary/Secondary","School – Elementary/Secondary","2"
"2014","El Paso","Colorado Springs PD","MJSales",,,,"Specialty Store","Specialty Store","1"
"2014","El Paso","El Paso County SO","MJPossession",,,,"Other/Unknown","Other","1"
"2014","El Paso","El Paso County SO","MJUnknown",,,,"Highway/Road/Alley/Street/Sidewalk","Highway/Road/Alley/Street/Sidewalk","19"
"2014","El Paso","El Paso County SO","MJUnknown",,,,"Specialty Store","Specialty Store","1"
