"id","county","fipscode","year","age","malepopulation","femalepopulation","totalpopulation","datatype"
"217","Adams","1","1992","34","2722","2600","5322","Estimate"
"218","Adams","1","1992","35","2688","2492","5180","Estimate"
"219","Adams","1","1992","36","2589","2428","5017","Estimate"
"220","Adams","1","1992","37","2591","2399","4990","Estimate"
"221","Adams","1","1992","38","2400","2242","4642","Estimate"
"222","Adams","1","1992","39","2361","2328","4689","Estimate"
"223","Adams","1","1992","40","2305","2227","4532","Estimate"
"224","Adams","1","1992","41","2200","2168","4368","Estimate"
"225","Adams","1","1992","42","2239","2141","4380","Estimate"
"226","Adams","1","1992","43","2119","2112","4231","Estimate"
"227","Adams","1","1992","44","1659","1650","3309","Estimate"
"228","Adams","1","1992","45","1703","1708","3411","Estimate"
"229","Adams","1","1992","46","1647","1630","3277","Estimate"
"230","Adams","1","1992","47","1678","1651","3329","Estimate"
"231","Adams","1","1992","48","1455","1479","2934","Estimate"
"232","Adams","1","1992","49","1408","1510","2918","Estimate"
"233","Adams","1","1992","50","1364","1446","2810","Estimate"
"234","Adams","1","1992","51","1329","1421","2750","Estimate"
"235","Adams","1","1992","52","1322","1440","2762","Estimate"
"236","Adams","1","1992","53","1313","1337","2650","Estimate"
"237","Adams","1","1992","54","1220","1279","2499","Estimate"
"238","Adams","1","1992","55","1169","1258","2427","Estimate"
"239","Adams","1","1992","56","1125","1161","2286","Estimate"
"240","Adams","1","1992","57","1152","1192","2344","Estimate"
"241","Adams","1","1992","58","1073","1106","2179","Estimate"
"242","Adams","1","1992","59","1108","1150","2258","Estimate"
"243","Adams","1","1992","60","1048","1097","2145","Estimate"
"244","Adams","1","1992","61","997","1054","2051","Estimate"
"245","Adams","1","1992","62","967","1072","2039","Estimate"
"246","Adams","1","1992","63","874","971","1845","Estimate"
"247","Adams","1","1992","64","839","963","1802","Estimate"
"248","Adams","1","1992","65","805","972","1777","Estimate"
"249","Adams","1","1992","66","756","899","1655","Estimate"
"250","Adams","1","1992","67","702","870","1572","Estimate"
"251","Adams","1","1992","68","722","825","1547","Estimate"
"252","Adams","1","1992","69","656","774","1430","Estimate"
"253","Adams","1","1992","70","611","673","1284","Estimate"
"254","Adams","1","1992","71","530","668","1198","Estimate"
"255","Adams","1","1992","72","502","616","1118","Estimate"
"256","Adams","1","1992","73","467","591","1058","Estimate"
"257","Adams","1","1992","74","408","577","985","Estimate"
"258","Adams","1","1992","75","359","533","892","Estimate"
"259","Adams","1","1992","76","346","475","821","Estimate"
"260","Adams","1","1992","77","313","466","779","Estimate"
"261","Adams","1","1992","78","270","408","678","Estimate"
"262","Adams","1","1992","79","264","388","652","Estimate"
"263","Adams","1","1992","80","216","343","559","Estimate"
"264","Adams","1","1992","81","189","300","489","Estimate"
"265","Adams","1","1992","82","171","276","447","Estimate"
"266","Adams","1","1992","83","130","276","406","Estimate"
"267","Adams","1","1992","84","110","246","356","Estimate"
"268","Adams","1","1992","85","92","201","293","Estimate"
"269","Adams","1","1992","86","78","169","247","Estimate"
"270","Adams","1","1992","87","61","147","208","Estimate"
"271","Adams","1","1992","88","59","125","184","Estimate"
"272","Adams","1","1992","89","40","139","179","Estimate"
"273","Adams","1","1992","90","157","470","627","Estimate"
"274","Adams","1","1993","0","2601","2590","5191","Estimate"
"275","Adams","1","1993","1","2593","2546","5139","Estimate"
"276","Adams","1","1993","2","2565","2395","4960","Estimate"
"277","Adams","1","1993","3","2509","2427","4936","Estimate"
"278","Adams","1","1993","4","2598","2443","5041","Estimate"
"279","Adams","1","1993","5","2555","2384","4939","Estimate"
"280","Adams","1","1993","6","2531","2393","4924","Estimate"
"281","Adams","1","1993","7","2577","2465","5042","Estimate"
"282","Adams","1","1993","8","2461","2369","4830","Estimate"
"283","Adams","1","1993","9","2511","2436","4947","Estimate"
"284","Adams","1","1993","10","2391","2300","4691","Estimate"
"285","Adams","1","1993","11","2316","2161","4477","Estimate"
"286","Adams","1","1993","12","2250","2088","4338","Estimate"
"287","Adams","1","1993","13","2193","2068","4261","Estimate"
"288","Adams","1","1993","14","2121","2045","4166","Estimate"
"289","Adams","1","1993","15","2090","2002","4092","Estimate"
"290","Adams","1","1993","16","2040","1941","3981","Estimate"
"291","Adams","1","1993","17","2180","2038","4218","Estimate"
"292","Adams","1","1993","18","2110","1951","4061","Estimate"
"293","Adams","1","1993","19","2194","2036","4230","Estimate"
"294","Adams","1","1993","20","2142","2050","4192","Estimate"
"295","Adams","1","1993","21","2015","1980","3995","Estimate"
"296","Adams","1","1993","22","1987","2036","4023","Estimate"
"297","Adams","1","1993","23","2143","2185","4328","Estimate"
"298","Adams","1","1993","24","2319","2313","4632","Estimate"
"299","Adams","1","1993","25","2477","2511","4988","Estimate"
"300","Adams","1","1993","26","2594","2531","5125","Estimate"
"301","Adams","1","1993","27","2735","2719","5454","Estimate"
"302","Adams","1","1993","28","2762","2680","5442","Estimate"
"303","Adams","1","1993","29","3049","2905","5954","Estimate"
"304","Adams","1","1993","30","3035","2846","5881","Estimate"
"305","Adams","1","1993","31","2912","2733","5645","Estimate"
"306","Adams","1","1993","32","2858","2723","5581","Estimate"
"307","Adams","1","1993","33","2756","2635","5391","Estimate"
"308","Adams","1","1993","34","2772","2633","5405","Estimate"
"309","Adams","1","1993","35","2765","2560","5325","Estimate"
"310","Adams","1","1993","36","2673","2498","5171","Estimate"
"311","Adams","1","1993","37","2679","2471","5150","Estimate"
"312","Adams","1","1993","38","2510","2341","4851","Estimate"
"313","Adams","1","1993","39","2455","2416","4871","Estimate"
"314","Adams","1","1993","40","2426","2324","4750","Estimate"
"315","Adams","1","1993","41","2298","2247","4545","Estimate"
"316","Adams","1","1993","42","2335","2227","4562","Estimate"
"317","Adams","1","1993","43","2212","2182","4394","Estimate"
"318","Adams","1","1993","44","1768","1758","3526","Estimate"
"319","Adams","1","1993","45","1822","1801","3623","Estimate"
"320","Adams","1","1993","46","1748","1719","3467","Estimate"
"321","Adams","1","1993","47","1769","1728","3497","Estimate"
"322","Adams","1","1993","48","1552","1568","3120","Estimate"
"323","Adams","1","1993","49","1498","1585","3083","Estimate"
"324","Adams","1","1993","50","1459","1536","2995","Estimate"
"325","Adams","1","1993","51","1408","1501","2909","Estimate"
"326","Adams","1","1993","52","1417","1522","2939","Estimate"
"327","Adams","1","1993","53","1402","1409","2811","Estimate"
"328","Adams","1","1993","54","1255","1318","2573","Estimate"
"329","Adams","1","1993","55","1209","1294","2503","Estimate"
"330","Adams","1","1993","56","1166","1205","2371","Estimate"
"331","Adams","1","1993","57","1194","1230","2424","Estimate"
"332","Adams","1","1993","58","1099","1144","2243","Estimate"
"333","Adams","1","1993","59","1122","1177","2299","Estimate"
"334","Adams","1","1993","60","1065","1115","2180","Estimate"
"335","Adams","1","1993","61","1011","1073","2084","Estimate"
"336","Adams","1","1993","62","983","1092","2075","Estimate"
"337","Adams","1","1993","63","891","986","1877","Estimate"
"338","Adams","1","1993","64","854","983","1837","Estimate"
"339","Adams","1","1993","65","827","985","1812","Estimate"
"340","Adams","1","1993","66","771","913","1684","Estimate"
"341","Adams","1","1993","67","720","883","1603","Estimate"
"342","Adams","1","1993","68","740","845","1585","Estimate"
"343","Adams","1","1993","69","677","790","1467","Estimate"
"344","Adams","1","1993","70","634","700","1334","Estimate"
"345","Adams","1","1993","71","550","691","1241","Estimate"
"346","Adams","1","1993","72","520","647","1167","Estimate"
"347","Adams","1","1993","73","485","614","1099","Estimate"
"348","Adams","1","1993","74","428","601","1029","Estimate"
"349","Adams","1","1993","75","376","559","935","Estimate"
"350","Adams","1","1993","76","365","499","864","Estimate"
"351","Adams","1","1993","77","329","486","815","Estimate"
"352","Adams","1","1993","78","291","429","720","Estimate"
"353","Adams","1","1993","79","278","407","685","Estimate"
"354","Adams","1","1993","80","227","358","585","Estimate"
"355","Adams","1","1993","81","198","313","511","Estimate"
"356","Adams","1","1993","82","177","291","468","Estimate"
"357","Adams","1","1993","83","138","285","423","Estimate"
"358","Adams","1","1993","84","118","255","373","Estimate"
"359","Adams","1","1993","85","99","210","309","Estimate"
"360","Adams","1","1993","86","83","180","263","Estimate"
"361","Adams","1","1993","87","64","156","220","Estimate"
"362","Adams","1","1993","88","63","132","195","Estimate"
"363","Adams","1","1993","89","42","145","187","Estimate"
"364","Adams","1","1993","90","164","489","653","Estimate"
"365","Adams","1","1994","0","2699","2666","5365","Estimate"
"366","Adams","1","1994","1","2690","2616","5306","Estimate"
"367","Adams","1","1994","2","2630","2466","5096","Estimate"
"368","Adams","1","1994","3","2585","2495","5080","Estimate"
"369","Adams","1","1994","4","2667","2503","5170","Estimate"
"370","Adams","1","1994","5","2620","2453","5073","Estimate"
"371","Adams","1","1994","6","2598","2461","5059","Estimate"
"372","Adams","1","1994","7","2638","2542","5180","Estimate"
"373","Adams","1","1994","8","2545","2455","5000","Estimate"
"374","Adams","1","1994","9","2581","2506","5087","Estimate"
"375","Adams","1","1994","10","2469","2373","4842","Estimate"
"376","Adams","1","1994","11","2384","2247","4631","Estimate"
"377","Adams","1","1994","12","2322","2168","4490","Estimate"
"378","Adams","1","1994","13","2274","2140","4414","Estimate"
"379","Adams","1","1994","14","2209","2125","4334","Estimate"
"380","Adams","1","1994","15","2165","2081","4246","Estimate"
"381","Adams","1","1994","16","2122","2017","4139","Estimate"
"382","Adams","1","1994","17","2277","2113","4390","Estimate"
"383","Adams","1","1994","18","2197","2026","4223","Estimate"
"384","Adams","1","1994","19","2276","2083","4359","Estimate"
"385","Adams","1","1994","20","2235","2107","4342","Estimate"
"386","Adams","1","1994","21","2113","2034","4147","Estimate"
"387","Adams","1","1994","22","2091","2106","4197","Estimate"
"388","Adams","1","1994","23","2236","2251","4487","Estimate"
"389","Adams","1","1994","24","2415","2377","4792","Estimate"
"390","Adams","1","1994","25","2570","2558","5128","Estimate"
"391","Adams","1","1994","26","2666","2560","5226","Estimate"
"392","Adams","1","1994","27","2794","2755","5549","Estimate"
"393","Adams","1","1994","28","2835","2732","5567","Estimate"
"394","Adams","1","1994","29","3130","2959","6089","Estimate"
"395","Adams","1","1994","30","3116","2899","6015","Estimate"
"396","Adams","1","1994","31","2967","2773","5740","Estimate"
"397","Adams","1","1994","32","2905","2760","5665","Estimate"
"398","Adams","1","1994","33","2803","2682","5485","Estimate"
"399","Adams","1","1994","34","2825","2667","5492","Estimate"
"400","Adams","1","1994","35","2847","2633","5480","Estimate"
"401","Adams","1","1994","36","2764","2573","5337","Estimate"
"402","Adams","1","1994","37","2773","2547","5320","Estimate"
"403","Adams","1","1994","38","2627","2446","5073","Estimate"
"404","Adams","1","1994","39","2555","2510","5065","Estimate"
"405","Adams","1","1994","40","2555","2428","4983","Estimate"
"406","Adams","1","1994","41","2402","2331","4733","Estimate"
"407","Adams","1","1994","42","2437","2319","4756","Estimate"
"408","Adams","1","1994","43","2313","2257","4570","Estimate"
"409","Adams","1","1994","44","1884","1873","3757","Estimate"
"410","Adams","1","1994","45","1949","1900","3849","Estimate"
"411","Adams","1","1994","46","1856","1814","3670","Estimate"
"412","Adams","1","1994","47","1867","1810","3677","Estimate"
"413","Adams","1","1994","48","1655","1663","3318","Estimate"
"414","Adams","1","1994","49","1593","1664","3257","Estimate"
"415","Adams","1","1994","50","1561","1632","3193","Estimate"
"416","Adams","1","1994","51","1492","1586","3078","Estimate"
"417","Adams","1","1994","52","1517","1610","3127","Estimate"
"418","Adams","1","1994","53","1498","1487","2985","Estimate"
"419","Adams","1","1994","54","1294","1360","2654","Estimate"
"420","Adams","1","1994","55","1251","1332","2583","Estimate"
"421","Adams","1","1994","56","1210","1252","2462","Estimate"
"422","Adams","1","1994","57","1237","1272","2509","Estimate"
"423","Adams","1","1994","58","1128","1185","2313","Estimate"
"424","Adams","1","1994","59","1137","1205","2342","Estimate"
"425","Adams","1","1994","60","1082","1135","2217","Estimate"
"426","Adams","1","1994","61","1025","1093","2118","Estimate"
"427","Adams","1","1994","62","1000","1114","2114","Estimate"
"428","Adams","1","1994","63","909","1003","1912","Estimate"
"429","Adams","1","1994","64","871","1005","1876","Estimate"
"430","Adams","1","1994","65","850","999","1849","Estimate"
"431","Adams","1","1994","66","786","927","1713","Estimate"
"432","Adams","1","1994","67","740","896","1636","Estimate"
"433","Adams","1","1994","68","758","866","1624","Estimate"
"434","Adams","1","1994","69","700","807","1507","Estimate"
"435","Adams","1","1994","70","659","728","1387","Estimate"
"436","Adams","1","1994","71","572","715","1287","Estimate"
"437","Adams","1","1994","72","540","680","1220","Estimate"
"438","Adams","1","1994","73","504","639","1143","Estimate"
"439","Adams","1","1994","74","449","626","1075","Estimate"
"440","Adams","1","1994","75","394","587","981","Estimate"
"441","Adams","1","1994","76","385","525","910","Estimate"
"442","Adams","1","1994","77","346","507","853","Estimate"
"443","Adams","1","1994","78","312","450","762","Estimate"
"444","Adams","1","1994","79","292","427","719","Estimate"
"445","Adams","1","1994","80","239","374","613","Estimate"
"446","Adams","1","1994","81","209","327","536","Estimate"
"447","Adams","1","1994","82","183","307","490","Estimate"
"448","Adams","1","1994","83","147","294","441","Estimate"
"449","Adams","1","1994","84","126","265","391","Estimate"
"450","Adams","1","1994","85","106","220","326","Estimate"
"451","Adams","1","1994","86","89","193","282","Estimate"
"452","Adams","1","1994","87","66","165","231","Estimate"
"453","Adams","1","1994","88","67","140","207","Estimate"
"454","Adams","1","1994","89","45","152","197","Estimate"
"455","Adams","1","1994","90","171","509","680","Estimate"
"456","Adams","1","1995","0","2813","2757","5570","Estimate"
"457","Adams","1","1995","1","2805","2701","5506","Estimate"
"458","Adams","1","1995","2","2708","2552","5260","Estimate"
"459","Adams","1","1995","3","2676","2577","5253","Estimate"
"460","Adams","1","1995","4","2751","2576","5327","Estimate"
"461","Adams","1","1995","5","2699","2536","5235","Estimate"
"462","Adams","1","1995","6","2679","2543","5222","Estimate"
"463","Adams","1","1995","7","2712","2633","5345","Estimate"
"464","Adams","1","1995","8","2645","2557","5202","Estimate"
"465","Adams","1","1995","9","2664","2589","5253","Estimate"
"466","Adams","1","1995","10","2562","2459","5021","Estimate"
"467","Adams","1","1995","11","2464","2348","4812","Estimate"
"468","Adams","1","1995","12","2408","2261","4669","Estimate"
"469","Adams","1","1995","13","2368","2226","4594","Estimate"
"470","Adams","1","1995","14","2311","2219","4530","Estimate"
"471","Adams","1","1995","15","2253","2173","4426","Estimate"
"472","Adams","1","1995","16","2218","2106","4324","Estimate"
"473","Adams","1","1995","17","2388","2202","4590","Estimate"
"474","Adams","1","1995","18","2298","2113","4411","Estimate"
"475","Adams","1","1995","19","2373","2142","4515","Estimate"
"476","Adams","1","1995","20","2343","2176","4519","Estimate"
"477","Adams","1","1995","21","2226","2099","4325","Estimate"
"478","Adams","1","1995","22","2210","2188","4398","Estimate"
"479","Adams","1","1995","23","2345","2330","4675","Estimate"
"480","Adams","1","1995","24","2527","2455","4982","Estimate"
"481","Adams","1","1995","25","2678","2618","5296","Estimate"
"482","Adams","1","1995","26","2752","2599","5351","Estimate"
"483","Adams","1","1995","27","2868","2803","5671","Estimate"
"484","Adams","1","1995","28","2924","2796","5720","Estimate"
"485","Adams","1","1995","29","3228","3027","6255","Estimate"
"486","Adams","1","1995","30","3214","2966","6180","Estimate"
"487","Adams","1","1995","31","3035","2826","5861","Estimate"
"488","Adams","1","1995","32","2966","2808","5774","Estimate"
"489","Adams","1","1995","33","2863","2741","5604","Estimate"
"490","Adams","1","1995","34","2892","2713","5605","Estimate"
"491","Adams","1","1995","35","2946","2720","5666","Estimate"
"492","Adams","1","1995","36","2870","2663","5533","Estimate"
