"id","taxyr","businessname1","businessname2","ein","totalrevenueamt","grantsandsimilaramountspaidamt","benefitspaidtoorformembersamt","salariesothercompemplbnftamt","feesandotherpymttoindcntrctamt","occupancyrentutltsandmaintamt","printingpublicationspostageamt","otherexpensestotalamt","totalexpensesamt"
"201110339349200116","2009","ASPEN EDUCATION FOUNDATION","CO REESE HENRY & COMPANY","841181681","152202","221300",,"49325","2015","184","2685","7918","283427"
"201110389349200801","2009","POLARIS PTO INC",,"270042254","112068","74841","0","0","567","0","0","0","75408"
"201110409349200201","2010","FLYING FEATHER GYPSY HORSE CLUB",,"352284751","420",,,,"125",,,"350","475"
"201110459349200401","2009","THE UPSTART CROW INC",,"742190834","38402","0","0","0","0","17586","2389","16810","36785"
"201110459349200631","2009","PTA COLORADO CONGRESS",,"841054300","48897","33424","0","0","0","0","2511","3367","39302"
"201110459349201351","2010","DURANGO MOTORLESS TRANSIT INC",,"113709514","20520","6066",,,,"816","257","10151","17290"
"201110479349200411","2010","CHARIOTS ASPIRE INC A NON-PROFIT CORPORATION",,"260746125",,,,,"97",,,,"97"
"201110639349200101","2010","CONSULTOR MINISTRIES",,"840869971",,,,,,,,,
"201110719349200706","2010","JEFFERSON COUNTY BUSINESS RESOURCE","CENTER","263485845","118368",,,"65941","4447","12789","50","28325","111552"
"201110719349200711","2009","Colorado Institute of Family Medicine",,"208367897","458893",,,,"2100","3329",,"239530","244959"
"201110739349200361","2009","ROARING FORK KIDS INC CO EARLY LEARNING CENTER",,"841594997","475910",,,"336582","3761","44468",,"106600","491411"
"201110759349200401","2010","Wild Earths Children",,"273011046","2270",,,,,"225",,"2786","3011"
"201110809349200411","2010","STEAMBOAT SPRINGS CENTER FOR VISUAL ARTS INC",,"264154181","87144","800",,,"1500","48048","513","36870","87731"
"201110829349200601","2009","WINTER NIGHT CLUB",,"742469957","86065","0","0","0","0","0","3036","87250","90286"
"201110879349200311","2010","NESHAMA CENTER",,"141964306","147726",,,"110000",,"5020","678","28168","143866"
"201110919349200206","2010","Ukraine Orphan Outreach",,"260734037","67164","1800",,,"100",,"241","57133","59274"
"201111029349200211","2010","BRECKENRIDGE GRAND VACATIONS EMPLOYEE","ASSISTANCE FUND INC","841591640","26913","17566",,,,,,"10","17576"
"201111169349200616","2010","DENVER JUNIOR POLICE BAND",,"841282201","18025",,,,"9025","0","626","6199","15850"
"201111179349200606","2010","TRANSIT ALLIANCE",,"841483080","146004",,,"138241","4513",,"155","12575","155484"
"201111279349200701","2010","DENVER MILE HIGH CHAPTER SPEBSQSA INC",,"846044526","170220","20152",,,"32344","8306",,"114095","174897"
"201111289349200401","2010","CASTLE ROCK PLAYERS INC",,"841462925","56583",,,,"17668","14344","3985","17512","53509"
"201111319349201861","2010","RMEL FOUNDATION",,"841504397","60124",,,,"1450",,"543","33561","35554"
"201111329349201796","2010","STERLING BASEBALL ORGANIZATION",,"841171965","48801",,,,,"3383","44","37110","40537"
"201111349349201006","2010","ROCKY MOUNTAIN BEAD SOCIETY",,"841190618","84930","380",,,"11034","21587","3494","49146","85641"
"201111359349201306","2010","Eta Gamma Chapter of PI KAPPA PHI FRATERNITY",,"841127582","196106","0","179454","0","0","0","0","0","179454"
"201111369349202151","2009","The Community International & Vocational","Charitable Fund","841180536","56982","38793",,,,,,"24136","62929"
"201111369349202201","2009","Rotary Club of University Hills co Paul Egan",,"237179105","81359",,,,,,,"76558","76558"
"201111369349202551","2010","HORSEBACK MIRACLES INC",,"846035941","75711","0","0","5034","1212","72622","542","0","79410"
"201111689349200506","2010","Rick Barton Ministries Inc",,"731400952","146888",,,"72057","4400",,"5978","32711","115146"
"201111799349200406","2010","ROONEY ROAD RECYCLING CENTER FOUNDATION",,"205457738","41141",,,,"18680",,"10004","2334","31018"
"201111869349200621","2010","Ministries To Muslims",,"954241208","167910","300",,"104428","6666","1500","7337","36290","156521"
"201112159349200401","2010","Summit County Arts Council",,"841248466","35448","0","0","0","2106","20542","1168","15798","39614"
"201112269349200801","2010","THUNDER BASEBALL LEAGUE INC",,"271129085","48216","0","0","0","1655","4540","1705","34713","42613"
"201112249349200721","2010","Denver Metropolitan Unit - ACBL",,"840716855","186482","0","0","0","0","29868","5636","150584","186088"
"201112279349201966","2010","ALAMOSA UPTOWN & RIVER ASSOCIATION",,"841500307","16079","0","0","0","2740","0","142","66791","69673"
"201112279349203071","2010","NORTH AMERICAN TRAIL RIDE CONFERENCE INC",,"510142931","83115","17615","0","40354","615","8815","18111","12929","98439"
"201112289349200836","2010","Colorado Drug Investigators Association","co RMHIDTA","010642365","78285","250",,,"32426",,"339","34954","67969"
"201112289349201021","2010","EDUCATIONAL OPPORTUNITY FNDTN OF BLACK F",,"237206110","14644","12000",,,,,"262","1804","14066"
"201112679349200601","2010","TEN HI FLYERS INC",,"731732140","141016",,"46123",,,"44289","806","74888","166106"
"201112769349200411","2010","BASALT HIGH SCHOOL BOOSTER CLUB INC",,"841578672","25492",,,,,"4144","1290","19723","25157"
"201112859349200701","2010","FRONT RANGE CENTER FOR ASSAULT PREVENTION",,"841546924","65446","0","0","60202","2254","2899","662","0","66017"
"201112879349200106","2010","NUBA WATER PROJECT INC",,"208078010","20718","23655","0","4000","8299","0","206","8455","44615"
"201112989349200766","2010","PTA COLORADO CONGRESS","Carson Elementary PTA","846048022","75332","57086","0","0","0","0","581","22079","79746"
"201112999349200766","2010","CHERRY CREEK SCHOOL DISTRIC PARENT TEACHER COMMUNITY COUNCIL INC",,"840614164","32388","23535","0","0","0","0","0","0","23535"
"201113059349200421","2010","WHEELER OPERA HOUSE ASSOCIATION",,"742334932","30185",,,,"1355",,"170","33215","34740"
"201113089349200306","2010","COLORADO COLLEGE FACULTY SALARY FUND TR R79230000",,"846049390","1464","796",,"956",,,,"825","2577"
"201113119349200521","2010","SPELLBINDERS",,"841157832","130711",,,"72839","11646","489","1755","48143","134872"
"201113149349201476","2010","Lazos Inc",,"203220522","54559","52500",,,,,,"592","53092"
"201113179349200511","2010","KABBALAH EXPERIENCE",,"203226087","173505","0","0","135947","7394","4103","1431","16345","165220"
"201113189349201741","2010","COLORADO FILM & VIDEO ASSOC INC",,"840952692","14749",,,,"2066","81",,"10163","12310"
"201113189349202466","2010","Rotary Club of North Colorado Springs",,"846036200","43746","11526",,,"250",,"94","28478","40348"
"201113189349202471","2010","TODDLER TOWN OF TELLURIDE INC",,"263684506","137795",,,"80309","3285","42119","3461","7366","136540"
"201113189349202626","2010","Mountain Region Black Economic Summit",,"203285808","51036","100",,,,,,"49945","50045"
"201113189349203756","2010","The Treasure Traders aka Trading4Treasures",,"264494253","152645","16544",,"6348","43257","10247","3299","169366","249061"
"201113199349201701","2010","COLORADO ASSOCIATION OF FAMILY CHILD CAR","DBA JEFFERSON COUNTY CHILD CARE ASSOCIAT","841088668","27253",,,,"413","44","2731","23810","26998"
"201113199349203376","2010","Foundation for Colorado Springs' Future",,"841286585","6432","758",,,"3548",,,"6085","10391"
"201113199349203381","2010","DENVER POLICE PROTECTIVE ASSOCIATION RELIEF FUND",,"760741469","27373","49450",,,"1470",,,"1257","52177"
"201113199349204251","2010","ROCKY MOUNTAIN SMALL AND DISADVANTAGED","BUSINESS OPPORTUNITY COUNCIL","200780104","22477",,,,"750",,"70","23493","24313"
"201113199349204406","2010","MOUNTAIN STATES GENETICS FOUNDATION",,"841210460","22979",,,"31398",,,,"51129","82527"
"201113349349200006","2010","DOUGLASS ELEMENTARY PTO-SIT INC",,"331061557","90466","108932","0","0","0","0","3410","4265","116607"
"201120139349201322","2009","SYMPHONY IN THE VALLEY INC",,"841265543","38723",,,,"18796","1320","3134","18101","41351"
"201120359349200762","2009","Namaste Comfort Fund",,"841510468","24093","64308",,"5701","1102",,,"2792","73903"
"201120479349200012","2009","PRO MUSICA COLORADO CHAMBER ORCHESTRA",,"205537122","22444","0","0","0","18654","600","75","1277","20606"
"201120679349200702","2010","NORTHERN COLO INTERNET COOPERATIVE",,"841312440","10375",,,,,"62","75","10654","10791"
"201120949349200317","2010","THE FINANCIAL EDUCATION AND ECONOMIC TRANSFORMATION CENTER",,"141855234","71313",,,,"1318","6311","2647","64838","75114"
"201120959349200302","2010","Totally Kids Inc",,"841284746","68930","0","0","0","42944","130","366","21304","64744"
"201121059349200607","2010","THE CODY ST JOHN FOUNDATION INC",,"208899547","4837",,,,,,"1283",,"1283"
"201231089349200953","2011","Unidos N Orgullo",,"274338729","600",,,,,,"60",,"60"
"201121089349200107","2010","DOCTORS TO THE WORLD",,"841004215","71497","67400","0","0","0","0","0","3606","71006"
"201121129349200502","2010","PUEBLO HISTORICAL AIRCRAFT SOCIETY",,"841005713","31506","3000","0","0","0","1677","1615","5057","11349"
"201121169349200407","2009","REBUILDING TOGETHER COLORADO SPRINGS INC",,"841326001","193777","0","0","0","98436","996","327","66322","166081"
"201121179349200012","2010","Eye Health Institute Inc",,"311782363","33502",,,,,"1850","78","29944","31872"
"201121199349200102","2010","THE COLORODANS OF LONGMONT INC",,"840817047","20316","4350","3208",,"255","7232","465","10","15520"
"201121229349200732","2010","BOLDEREACH",,"731693536","89406","86449","0","0","0","0","0","12848","99297"
"201121259349201117","2010","ASSISTANT COACH INC",,"760824485","47285","0","0","0","64517","9135","205","10045","83902"
"201121299349200032","2010","WESTERN HERITAGE EVENT CENTER INC",,"201363398","59918",,,,"539",,"65","59454","60058"
"201121299349200202","2010","BRIANNA BADGER FOUNDATION",,"208212881","22012","22000","0","0","948","0","519","108","23575"
"201121329349202327","2010","METABOLIC BONE DISEASE SOCIETY OF COLORADO",,"841145719","136655",,,,,"634",,"143429","144063"
"201121339349202217","2010","ARKANSAS VALLEY PREGNANCY CENTER INC",,"841554352","125135","0","0","62501","300","15758","8879","32844","120282"
"201121349349200412","2010","BEHOLD THE LAMB MINISTRIES",,"202298161","29435","0","0","17400","150","0","578","1008","19136"
"201121369349201552","2010","INSTITUTE FOR THE STUDY OF ENERGY AND OUR FUTURE",,"261233189","22895","0","0","0","21982","0","0","0","21982"
"201121369349203227","2009","ENGLISH PATHWAYS INC",,"841338855","0",,,,,,,,"0"
"201121479349200012","2010","Falcon Youth Football Club Inc",,"205340461","37805",,,,,"1665",,"28482","30147"
"201121529349200312","2010","SHEKINAH MINISTRIES",,"840898474","70658","0","0","42928","903","14284","2433","11747","72295"
"201121589349200402","2010","HOPE FOR TODAY MINISTRIES",,"841283828","80787","0","0","0","1420","7806","485","74795","84506"
"201121999349200422","2009","LARIMER COUNTY SPRING HORSE SHOW CO BARBARA ARKIN",,"840838619","69652","4000",,,,"23884","2291","39914","70089"
"201122159349200127","2010","LONGMONT THEATRE COMPANY INC",,"841092371","139289",,,"18487","6025","57127","2739","68145","152523"
"201122209349200912","2010","NEXTGEN ENERGY COUNCIL INC",,"510578378","9318",,,,,,,"65","65"
"201122259349200602","2010","ROCKY MT RAPIDS SWIM TEAM",,"841451498","76815","0","0","46848","1273","15126","270","3935","67452"
"201122259349200617","2010","PARKER ECONOMIC DEVELOPMENT COUNCIL",,"841074866","54328","0","0","54184","14105","12415","97","30682","111483"
"201122269349201007","2010","NEW BEES THRIFT STORE",,"841550319","146057",,,"18363","3900","32270","2169","6123","62825"
"201122279349200302","2010","SAN JUAN FIELD SCHOOL",,"841588210","18644",,,,"13800",,"105","4699","18604"
"201122279349201672","2010","HEALING ROOMS FROM THE ROCKIES",,"460489189","6657","0","0","0","0","2334","381","5976","8691"
"201122279349201977","2010","LEWIS AND FLOORWAX FOR KIDS FOUNDATION INC",,"841497650","72080",,"42999",,"1434",,,,"44433"
"201122279349202327","2010","MOUNTAIN TOP CHILDREN'S MUSEUM INC",,"300101161","149794",,,"93098","865","4311","5397","45154","148825"
"201122279349202397","2010","PROFESSIONAL ASSOCIATION OF COLORADO","EDUCATORS","300439999","100065","95000",,,,,,"11","95011"
"201122279349202877","2010","NORTHEAST CHURCH OF CHRIST MONTBELLO",,"870814187","147696","0","0","12000","0","109392","4717","0","126109"
"201122279349203302","2010","FRIENDS OF COLORADO CREW",,"204118871","182709","0","188588","0","2056","3696","565","0","194905"
"201122309349200317","2010","PUEBLO POLICE ACTIVITY LEAGUE INC",,"263655986","88668","0","0","0","5837","3460","1201","30803","41301"
"201122419349200027","2010","The Comfort Cafe",,"800562507","146688",,,"439","2620","47516","793","51260","102628"
"201122439349200707","2010","REVISION INTERNATIONAL",,"261204343","108959","0","0","30742","16102","4317","2272","37688","91121"
"201122809349200307","2010","PTA Colorado Congress",,"846047986","111039","75000",,,"500",,"299","37608","113407"
"201122979349200402","2010","Whittier International School PTA",,"201197027","72658","0","0","0","0","0","0","84428","84428"
"201123069349200202","2010","PROFESSIONAL ENGINEERS OF COLORADO EDUCATION FOUNDATION",,"841162742","49258","0","0","0","215","0","0","25767","25982"
"201123089349201002","2010","INTERNATIONAL PATHOLOGY AND LABORATORY INC",,"262910748","4300",,,,,,,"205","205"
"201123109349200202","2010","CENTENNIAL SKATING CLUB OF COLORADO SPRINGS",,"840820238","6237","11275","0","0","0","0","0","14755","26030"
"201123149349200027","2010","BROOMFIELD BASEBALL LEAGUE INC",,"800038840","176300",,"60515",,"40218","33703",,"37369","171805"
"201123149349200617","2010","Club for Thirty Players",,"841226244","58398",,,,"4840","49846",,"11700","66386"
"201123159349200627","2010","SPORTSMENS PARADISE",,"840528618","87679",,,"28797","5902","12059","693","41678","89129"
"201123179349200512","2010","CHERRY CREEK SCHOOL DISTRICT PARENT TEACHER COMMUNITY COUNCIL INC",,"841245648","17369","9477","0","0","150","0","520","3178","13325"
"201123189349202977","2010","Coronado Elementary PTA",,"742704537","39924","5000",,,,,,"31066","36066"
"201123199349203497","2010","NIWOT BASEBALL INC",,"840845710","51685",,,,"11850","2842",,"30280","44972"
"201123199349203972","2009","AURORA YOUTH LEAGUE",,"742334954","209034","0","212463","0","0","0","0","0","212463"
"201123199349204012","2010","KINGDOM BUILDERS NETWORK INC",,"450537941","90818","9291",,"15301","2824","25948","584","31638","85586"
"201123209349200022","2010","LIGHT FOR LIFE FOUNDATION INTERNATIONAL",,"841304474","76530","0","0","61017","0","7673","2204","17606","88500"
"201123269349200502","2010","FRIENDS OF IB SCHOLARS FOUNDATION",,"841325807","91603","102423","0","0","0","0","46","1013","103482"
"201123619349200102","2010","CALLIOPE INC",,"364522156","39175","8000","0","0","15963","2335","482","8197","34977"
"201130459349200723","2009","Trails Preservation Alliance",,"261532509","103888",,,,"29528",,"3197","41692","74417"
"201130459349200833","2010","BREEDER RELEASE ADOPTION SERVICE",,"272213217","73142",,,,"517","2152","299","50637","53605"
"201130469349200828","2009","SCYH Inc",,"841413423","145904","5000",,"16500","3400","239",,"102616","127755"
"201130469349201653","2009","Pikes Peak Kiwanis Club",,"840441438","39836","19056","27361","0","0","0","283","0","46700"
"201130609349200608","2009","COLORADO FILM & VIDEO ASSOC INC",,"840952692","35458",,,,,,,"14883","14883"
"201130749349200768","2010","PROFESSIONAL WILD HORSE RACERS INC",,"841446075","40346",,,,,,"764","38728","39492"
"201130819349200308","2010","CADETS FOR CHRIST",,"263439263","33370",,,,"983",,"268","32954","34205"
"201130869349200103","2010","LEONARD RICE MEMORIAL SCHOLARSHP FD",,"202466081","7252","7000",,,"300",,,"23","7323"
"201130919349200003","2010","PARK COUNTY LIVESTOCK COMMITTEE INC",,"262802728","9668",,,,"400",,,"1008","1408"
"201130949349200518","2010","HitStreak FastPitch",,"271008209","186190","0","0","0","0","0","0","0","0"
"201131019349200403","2010","Firestone Baptist Church",,"272005625","9224","0","2178","0","0","1100","300","567","4145"
"201131019349200703","2010","SAN JUAN OUTDOOR CLUB",,"742811342","10212","5888","0","0","0","950","80","3389","10307"
"201131129349200308","2010","INSPIRING MINDS",,"271035215","11460",,,,"1069","2978","107","5759","9913"
"201131159349200018","2010","LA PLATA ELECTRIC ROUND UP FOUNDATION",,"841327921","79762","72106","0","0","0","0","0","1393","73499"
"201131159349200303","2010","VIDAS",,"582683682","34049","0","0","0","0","0","307","33437","33744"
"201131229349200528","2010","WORLD CAMPUS INTERNATIONAL",,"208496951","41002","0","0","7200","0","32357","0","0","39557"
"201131249349200313","2010","GLENWOOD SPRINGS YOUTH HOCKEY ASSOC",,"841266080","98189","1050","0","20346","9464","42119","3895","14624","91498"
"201131269349200503","2010","GUARDIAN ANGEL RESCUE MISSION INC",,"800352913","33257","0","0","0","0","9013","156","25859","35028"
"201131269349200943","2010","RESTORATION MINISTRIES INT'L INC",,"541503911","72236",,,"34970","6148","10178","722","18171","70189"
"201131309349200743","2010","Ouray Mountain Trail Run Inc",,"261229845",,,,,"250",,,,"250"
"201131319349200248","2010","KIDS VOTING MESA COUNTY",,"204162106","58523","0","0","37911","10148","4440","1243","15295","69037"
"201131329349201683","2009","ATL FOUNDATION",,"841246617","55995","38284",,,"320",,"1180","3353","43137"
"201131339349200308","2010","RICO CENTER",,"205827289","124744","60560",,,"1750","7125","108","9746","79289"
"201131339349202963","2010","NORTH BOULDER LITTLE LEAGUE",,"841160764","154872",,,,,"37418",,"114801","152219"
"201131369349200738","2010","HIGHLANDS RANCH YOUTH FOOTBALL ASSOCIATION",,"201887258","111223","3583",,,"16369","2145","240","85513","107850"
"201131369349202243","2010","CETAV",,"260625429","28054",,,,"18209",,,"15706","33915"
"201131369349202503","2010","ROCKY MOUNTAIN CHILDHOOD CANCER FOUNDATION",,"841552053","61558","64126",,,,,,,"64126"
"201131369349204068","2010","NATIONAL ALLIANCE FOR GRIEVING CHILDREN",,"202464043","117475","0","0","25405","35014","346","2242","33385","96392"
"201131379349200633","2010","PLATTE CANYON LITTLE LEAGUE INC",,"841461845","59518",,,,"3220","18158",,"43942","65320"
"201131539349200003","2010","VISIONSCAPE INTERNATIONAL MINISTRIES",,"260658619","74914",,,"62946","4327",,,"3198","70471"
"201131619349200508","2010","KENYAN CHILDREN FOUNDATION INC",,"841283249","194858","0","0","15501","0","0","0","194596","210097"
"201131649349200408","2010","ASPEN COMMUNITY THEATRE",,"840701404","99449","2000",,,"10006","12575","7276","88647","120504"
"201131899349200013","2010","Philanthropia Ministries",,"271165867","65061","37594",,,"358",,,"16485","54437"
"201131929349200308","2010","PROJECT V E T S",,"263938168","35164","21836","0","0","1725","192","3604","1955","29312"
"201131929349200328","2010","COLORADO BLUES SOCIETY INC",,"841300020","30845",,,,"16417","141","5499","8871","30928"
