"month","year","city","num_retailers","num_returns","gross_sales","retail_sales","state_net_taxable_sales","state_sales_tax"
"8","2020","Silver Plume",,"148","276000.0","257000.0","120000.0",
"9","2020","Broomfield",,"7060","352393000.0","240863000.0","125911000.0",
"7","2020","Lone Tree",,"3228","171500000.0","156080000.0","107928000.0",
"8","2020","Larkspur",,"690","3885000.0","3648000.0","3034000.0",
"8","2020","Black Hawk",,"720","7159000.0","5907000.0","4552000.0",
"9","2020","Lafayette",,"251","17153000.0","16010000.0","6856000.0",
"7","2020","Kremmling",,"660","5141000.0","4420000.0","2784000.0",
"8","2020","South Fork",,"585","6250000.0","5690000.0","3188000.0",
"9","2020","Lone Tree",,"3691","203866000.0","180286000.0","115782000.0",
"7","2020","Strasburg",,"983","5946000.0","3923000.0","2852000.0",
"7","2020","Silverthorne",,"1686","49124000.0","45953000.0","34611000.0",
"9","2020","Westcliffe",,"852","5948000.0","5166000.0","3415000.0",
"7","2020","Kiowa",,"668","4810000.0","4335000.0","2370000.0",
"9","2020","Pueblo",,"6133","507958000.0","349582000.0","174195000.0",
"9","2020","Oak Creek",,"591","2148000.0","1869000.0","977000.0",
"9","2020","Wellington",,"1956","19285000.0","14586000.0","7625000.0",
"7","2020","Estes Park",,"2267","58885000.0","53268000.0","43580000.0",
"8","2020","Parker",,"5596","263918000.0","216737000.0","129640000.0",
"9","2020","Ward",,"236","175000.0","156000.0","135000.0",
"7","2020","Gunnison",,"1966","39444000.0","33948000.0","20695000.0",
"9","2020","Walsh",,"311","1047000.0","897000.0","367000.0",
"7","2020","Fruita",,"2036","27317000.0","24313000.0","14620000.0",
"8","2020","Log Lane Village",,"308","2578000.0","2493000.0","289000.0",
"9","2020","Frederick",,"2585","77541000.0","64104000.0","29451000.0",
"9","2020","Craig",,"1978","37176000.0","32380000.0","17320000.0",
"7","2020","Oak Creek",,"520","1978000.0","1818000.0","1018000.0",
"7","2020","Log Lane Village",,"280","2817000.0","2670000.0","356000.0",
"7","2020","Snowmass",,"273","1431000.0","960000.0","656000.0",
"9","2020","Edwards",,"891","9196000.0","8068000.0","4944000.0",
"8","2020","Cherry Hills Village",,"1586","11678000.0","10017000.0","6824000.0",
"9","2020","Silverton",,"571","4988000.0","4596000.0","3637000.0",
"8","2020","New Castle",,"1308","9456000.0","7177000.0","3481000.0",
"8","2020","Kersey",,"706","5260000.0","4771000.0","2151000.0",
"7","2020","Brush",,"1253","15934000.0","13422000.0","5358000.0",
"7","2020","Clifton",,"927","20529000.0","18651000.0","9881000.0",
"7","2020","Aguilar",,"278","409000.0","359000.0","220000.0",
"7","2020","Fowler",,"532","1740000.0","1499000.0","883000.0",
"8","2020","Englewood",,"5088","391366000.0","248463000.0","138797000.0",
"9","2020","Ouray",,"911","11183000.0","10455000.0","9356000.0",
"7","2020","Ward",,"216","226000.0","215000.0","195000.0",
"7","2020","Keenesburg",,"703","7516000.0","7164000.0","2150000.0",
"8","2020","Franktown",,"725","9489000.0","8795000.0","6957000.0",
"8","2020","Castle Rock",,"4868","208447000.0","188859000.0","125704000.0",
"9","2020","Alma",,"522","1667000.0","1586000.0","1100000.0",
"9","2020","Winter Park",,"1047","12842000.0","11905000.0","8299000.0",
"8","2020","Deer Trail",,"427","1857000.0","1798000.0","1234000.0",
"7","2020","Minturn",,"702","4340000.0","3845000.0","2131000.0",
"7","2020","Edgewater",,"1141","20098000.0","18904000.0","10245000.0",
"7","2020","Kit Carson",,"222","581000.0","540000.0","291000.0",
"9","2020","Security",,"614","8341000.0","7815000.0","6438000.0",
"7","2020","Parachute",,"796","6687000.0","5973000.0","2642000.0",
"8","2020","Creede",,"478","3435000.0","3070000.0","2098000.0",
"7","2020","Sheridan",,"1442","51181000.0","46326000.0","25836000.0",
"8","2020","Stratton",,"410","4624000.0","4138000.0","820000.0",
"9","2020","Cheraw",,"171","128000.0","109000.0","67000.0",
"8","2020","Colorado Springs",,"11386","1926590000.0","1586973000.0","911764000.0",
"7","2020","Breckenridge",,"2289","70234000.0","65043000.0","50203000.0",
"7","2020","Aurora",,"13362","1470804000.0","1043056000.0","553119000.0",
"8","2020","Mt. Crested Butte",,"407","3916000.0","3630000.0","3121000.0",
"9","2020","Denver",,"21109","5045869000.0","2975518000.0","1349874000.0",
"9","2020","Paonia",,"874","3865000.0","3027000.0","1976000.0",
"8","2020","Craig",,"1814","35062000.0","30446000.0","16749000.0",
"9","2020","Garden City",,"290","8791000.0","6330000.0","2842000.0",
"7","2020","Garden City",,"254","8244000.0","6308000.0","2703000.0",
"8","2020","Genoa",,"118","63000.0","62000.0","46000.0",
"8","2020","Springfield",,"622","4489000.0","3989000.0","2283000.0",
"7","2020","Hugo",,"442","2919000.0","2667000.0","720000.0",
"9","2020","Silverthorne",,"1925","51629000.0","48463000.0","35771000.0",
"7","2020","Edwards",,"995","8737000.0","7118000.0","5038000.0",
"9","2020","Carbondale",,"2345","31094000.0","27400000.0","14976000.0",
"9","2020","Poncha Springs",,"619","4393000.0","3474000.0","2244000.0",
"7","2020","Manassa",,"381","611000.0","546000.0","301000.0",
"8","2020","Monte Vista",,"1197","11980000.0","8427000.0","4726000.0",
"7","2020","Winter Park",,"912","15078000.0","13325000.0","9554000.0",
"9","2020","Yuma",,"1142","12144000.0","10069000.0","5765000.0",
"8","2020","Ouray",,"875","10239000.0","9649000.0","8545000.0",
"9","2020","Strasburg",,"949","5913000.0","3792000.0","2861000.0",
"7","2020","Yuma",,"1073","11760000.0","9741000.0","5008000.0",
"8","2020","Sheridan",,"1468","64799000.0","60085000.0","32311000.0",
"8","2020","Copper Mountain",,"224","2425000.0","2113000.0","1887000.0",
"8","2020","Fraser",,"1149","12339000.0","11651000.0","7024000.0",
"9","2020","Blanca",,"272","591000.0","446000.0","295000.0",
"7","2020","Silverton",,"532","5279000.0","5047000.0","4061000.0",
"8","2020","Thornton",,"5218","425770000.0","308200000.0","199457000.0",
"9","2020","Norwood",,"700","2648000.0","2215000.0","1348000.0",
"9","2020","Akron",,"776","4455000.0","3793000.0","1787000.0",
"9","2020","Springfield",,"672","5052000.0","4345000.0","2498000.0",
"9","2020","Haxtun",,"580","3540000.0","2827000.0","1220000.0",
"8","2020","Hotchkiss",,"674","4366000.0","3898000.0","2050000.0",
"7","2020","Eads",,"382","3355000.0","2988000.0","881000.0",
"9","2020","Twin Lakes",,"144","545000.0","359000.0","338000.0",
"9","2020","Arvada",,"7921","450428000.0","336539000.0","148591000.0",
"8","2020","Vail",,"2409","67611000.0","63761000.0","49225000.0",
"8","2020","Yampa",,"378","677000.0","613000.0","393000.0",
"8","2020","Fort Collins",,"7155","588003000.0","472445000.0","274357000.0",
"7","2020","Antonito",,"375","2795000.0","2489000.0","740000.0",
"8","2020","Kittredge",,"335","927000.0","789000.0","543000.0",
"7","2020","Thornton",,"5076","397328000.0","288707000.0","191458000.0",
"8","2020","Joes",,"90","94000.0","88000.0","63000.0",
"7","2020","Olathe",,"587","3137000.0","2689000.0","1115000.0",
"8","2020","Frisco",,"1733","55983000.0","51421000.0","21714000.0",
"8","2020","Calhan",,"686","4363000.0","2277000.0","1231000.0",
"8","2020","Commerce City",,"4373","485610000.0","370908000.0","94283000.0",
"7","2020","Walsenburg",,"885","9560000.0","8211000.0","3521000.0",
"7","2020","Greeley",,"5118","470553000.0","380335000.0","167869000.0",
"7","2020","Ovid",,"183","346000.0","220000.0","77000.0",
"8","2020","Lakewood",,"7022","706410000.0","614404000.0","270061000.0",
"9","2020","Hayden",,"744","7207000.0","5682000.0","2089000.0",
"7","2020","Akron",,"678","3966000.0","3446000.0","1585000.0",
"9","2020","Buena Vista",,"1553","23517000.0","18054000.0","11734000.0",
"9","2020","Estes Park",,"2522","54532000.0","49910000.0","39077000.0",
"9","2020","Manassa",,"406","669000.0","586000.0","317000.0",
"7","2020","Glendale",,"1434","59614000.0","51327000.0","28808000.0",
"7","2020","Green Mountain Falls",,"401","876000.0","819000.0","736000.0",
"7","2020","Windsor",,"4502","93047000.0","70754000.0","44652000.0",
"9","2020","Wray",,"1050","10971000.0","8763000.0","3750000.0",
"9","2020","Ridgway",,"1149","9136000.0","8316000.0","4164000.0",
"7","2020","Grand Lake",,"745","11960000.0","9753000.0","8627000.0",
"7","2020","Sedgwick",,"167","682000.0","647000.0","140000.0",
"9","2020","Colorado Springs",,"14498","2232091000.0","1846537000.0","894501000.0",
"9","2020","Superior",,"2173","50544000.0","46161000.0","27979000.0",
"8","2020","Limon",,"887","17770000.0","15742000.0","6802000.0",
"9","2020","Rifle",,"2137","55991000.0","49461000.0","20242000.0",
"7","2020","Florence",,"1089","9862000.0","8012000.0","3950000.0",
"8","2020","Eaton",,"1530","24022000.0","20033000.0","6115000.0",
"7","2020","Snowmass Village",,"1371","18716000.0","18225000.0","12493000.0",
"7","2020","Mt. Crested Butte",,"410","4612000.0","4336000.0","3823000.0",
"9","2020","Eckley",,"128",,,,
"8","2020","Greeley",,"5181","475727000.0","386610000.0","168399000.0",
"9","2020","Deer Trail",,"447","1718000.0","1591000.0","1053000.0",
"8","2020","Pagosa Springs",,"1419","33588000.0","30686000.0","18135000.0",
"9","2020","Gunnison",,"2186","39922000.0","33299000.0","18864000.0",
"7","2020","Simla",,"298","463000.0","420000.0","222000.0",
"8","2020","Norwood",,"668","2079000.0","1753000.0","1037000.0",
"9","2020","Simla",,"334","530000.0","478000.0","272000.0",
"7","2020","Broomfield",,"5912","270050000.0","212162000.0","131903000.0",
"8","2020","Lochbuie",,"852","2443000.0","2034000.0","1456000.0",
"9","2020","Basalt",,"2625","34163000.0","29170000.0","16613000.0",
"8","2020","Walden",,"442","2565000.0","2301000.0","1438000.0",
"9","2020","Del Norte",,"785","3796000.0","3236000.0","1748000.0",
"8","2020","Highlands Ranch",,"4675","233405000.0","190588000.0","113566000.0",
"7","2020","Yampa",,"356","621000.0","544000.0","410000.0",
"7","2020","Mancos",,"811","4216000.0","3848000.0","1565000.0",
"8","2020","Olathe",,"619","3556000.0","3192000.0","1169000.0",
"9","2020","Campo",,"122","391000.0","239000.0","200000.0",
"7","2020","Greenwood Village",,"3658","275773000.0","132879000.0","77485000.0",
"7","2020","Crawford",,"358","358000.0","336000.0","258000.0",
"8","2020","Rico",,"279","429000.0","402000.0","325000.0",
"8","2020","Lake City",,"448","3792000.0","3433000.0","2706000.0",
"7","2020","Center",,"575","4244000.0","3738000.0","1296000.0",
"9","2020","La Junta",,"479","3199000.0","2635000.0","1248000.0",
"9","2020","Swink",,"291","649000.0","583000.0","189000.0",
"9","2020","Romeo",,"123","289000.0","249000.0",,
"8","2020","Wellington",,"1779","13754000.0","12141000.0","7480000.0",
"7","2020","Colorado Springs",,"11176","1868273000.0","1514309000.0","884826000.0",
"8","2020","Littleton",,"9724","408103000.0","312021000.0","195918000.0",
"7","2020","Iliff",,"149","219000.0","105000.0","61000.0",
"8","2020","Lyons",,"1054","5179000.0","4548000.0","2908000.0",
"7","2020","Crestone",,"440","2596000.0","2349000.0","957000.0",
"8","2020","Wheat Ridge",,"4001","304499000.0","273343000.0","74026000.0",
"8","2020","Windsor",,"4568","89500000.0","68903000.0","42594000.0",
"7","2020","Cheraw",,"169","180000.0","162000.0","116000.0",
"9","2020","Centennial",,"6988","573445000.0","435043000.0","211010000.0",
"9","2020","Cedaredge",,"1003","4723000.0","3968000.0","2517000.0",
"9","2020","Creede",,"477","3375000.0","3075000.0","2108000.0",
"9","2020","Cheyenne Wells",,"503","4071000.0","2503000.0","1051000.0",
"7","2020","Poncha Springs",,"551","5889000.0","4642000.0","3237000.0",
"8","2020","Eagle",,"2028","25891000.0","20974000.0","11934000.0",
"7","2020","Wiley",,"237","440000.0","350000.0","154000.0",
"9","2020","Commerce City",,"4960","540861000.0","391102000.0","96645000.0",
"8","2020","Bennett",,"1035","15233000.0","13701000.0","6308000.0",
"8","2020","Centennial",,"5862","524148000.0","391757000.0","214487000.0",
"9","2020","Aurora",,"16121","1691866000.0","1215609000.0","547904000.0",
"9","2020","Hugo",,"483","2110000.0","1883000.0","697000.0",
"8","2020","Salida",,"2079","40304000.0","35630000.0","21578000.0",
"9","2020","Kit Carson",,"248","952000.0","924000.0","298000.0",
"8","2020","Lakeside",,"226","14923000.0","14799000.0","6527000.0",
"9","2020","Lake City",,"8698","807982000.0","710929000.0","268400000.0",
"8","2020","Evans",,"1992","43327000.0","38197000.0","18233000.0",
"8","2020","Granby",,"1147","21820000.0","19494000.0","11401000.0",
"9","2020","Boone",,"213","808000.0","689000.0","592000.0",
"9","2020","Hotchkiss",,"745","5379000.0","4778000.0","2143000.0",
"7","2020","Morrison",,"1122","11580000.0","10003000.0","5113000.0",
"8","2020","Crawford",,"357","382000.0","362000.0","241000.0",
"8","2020","Erie",,"4928","46316000.0","41163000.0","24488000.0",
"9","2020","Milliken",,"1576","9583000.0","8371000.0","4891000.0",
"7","2020","Aspen",,"3009","137894000.0","128689000.0","89334000.0",
"8","2020","La Junta",,"1470","30830000.0","26373000.0","9736000.0",
"9","2020","Alamosa",,"2249","52240000.0","43682000.0","24026000.0",
"9","2020","Delta",,"2065","40753000.0","34562000.0","17018000.0",
"8","2020","Louisville",,"3580","91234000.0","67726000.0","38264000.0",
"7","2020","Idalia",,"105","389000.0","268000.0","130000.0",
"8","2020","Strasburg",,"984","6014000.0","3531000.0","2708000.0",
"9","2020","Dove Creek",,"391","2065000.0","1894000.0","894000.0",
"8","2020","Meeker",,"892","9593000.0","6292000.0","2867000.0",
"8","2020","Ault",,"741","9424000.0","8448000.0","2920000.0",
"9","2020","Mt. Crested Butte",,"435","3893000.0","3565000.0","2873000.0",
"7","2020","Stratton",,"415","5258000.0",,"753000.0",
"8","2020","Blanca",,"255","626000.0","474000.0","293000.0",
"9","2020","Dinosaur",,"180","2017000.0","1882000.0","377000.0",
"8","2020","Greenwood Village",,"3737","165628000.0","131058000.0","81740000.0",
"9","2020","Conifer",,"813","16896000.0","15531000.0","6592000.0",
"7","2020","Silver Cliff",,"385","1654000.0","1210000.0","785000.0",
"8","2020","Ridgway",,"1036","7880000.0","7286000.0","3711000.0",
"9","2020","Collbran",,"349","1027000.0","770000.0","549000.0",
"9","2020","Keystone",,"411","4418000.0","4145000.0","3607000.0",
"8","2020","Manassa",,"398","574000.0","503000.0","277000.0",
"8","2020","Empire",,"339","1285000.0","819000.0","598000.0",
"7","2020","Fountain",,"2682","112968000.0","85772000.0","52595000.0",
"8","2020","Agate",,"130",,,"83000.0",
"9","2020","Florence",,"1177","12145000.0","9407000.0","4216000.0",
"8","2020","Romeo",,"128","263000.0","227000.0","171000.0",
"7","2020","Longmont",,"5475","383309000.0","274191000.0","161636000.0",
"8","2020","Fort Morgan",,"2058","44816000.0","36882000.0","20285000.0",
"7","2020","Central City",,"378","1267000.0","1146000.0","831000.0",
"8","2020","Walsenburg",,"885","9426000.0","8133000.0","3590000.0",
"7","2020","Elizabeth",,"1290","12312000.0","9566000.0","6092000.0",
"1","2017","Crook",,"45",,,"110000.0","3000.0"
"9","2020","Center",,"615","5707000.0","3085000.0","1407000.0",
"7","2020","Woodland Park",,"1957","34843000.0","31594000.0","18970000.0",
"7","2020","Seibert",,"160","1517000.0","1415000.0","613000.0",
"7","2020","Durango",,"3646","162055000.0","139625000.0","84010000.0",
"7","2020","Columbine Valley",,"588","2698000.0","2581000.0","1284000.0",
"9","2020","Lamar",,"914","6903000.0","4619000.0","2713000.0",
"7","2020","Saguache",,"344","1147000.0","1040000.0","387000.0",
"9","2020","Aspen",,"3292","137514000.0","129427000.0","85626000.0",
"7","2020","Cherry Hills Village",,"1540","11281000.0","9457000.0","5802000.0",
"9","2020","Orchard City",,"784","3840000.0","3555000.0","1311000.0",
"9","2020","Penrose",,"495","3063000.0","2027000.0","1318000.0",
"8","2020","Central City",,"360","1837000.0","1681000.0","825000.0",
"7","2020","Wellington",,"1758","14434000.0","12621000.0","7639000.0",
"7","2020","Montrose",,"3120","110689000.0","95153000.0","56184000.0",
"9","2020","Crook",,"138",,,"179000.0",
"8","2020","Walsh",,"295","1655000.0","1478000.0","436000.0",
"9","2020","Severance",,"1453","8217000.0","7818000.0","5836000.0",
"8","2020","Nederland",,"861","6485000.0","5557000.0","3586000.0",
"7","2020","Ouray",,"838","10639000.0","10025000.0","8888000.0",
"9","2020","Marble",,"189","661000.0","578000.0","530000.0",
"7","2020","Nunn",,"433","3909000.0","3510000.0","572000.0",
"8","2020","Swink",,"276","414000.0","368000.0","182000.0",
"9","2020","Genoa",,"147","273000.0","262000.0","169000.0",
"7","2020","Golden",,"4033","215250000.0","167075000.0","90566000.0",
"9","2020","Highlands Ranch",,"5480","249767000.0","201739000.0","112770000.0",
"8","2020","Brighton",,"4932","244567000.0","223150000.0","99492000.0",
"7","2020","Lyons",,"1017","5219000.0","4490000.0","2763000.0",
"9","2020","Naturita",,"289","2081000.0","1965000.0","638000.0",
"8","2020","Platteville",,"995","14149000.0","8815000.0","3634000.0",
"9","2020","Parachute",,"874","8306000.0","7318000.0","3083000.0",
"7","2020","Joes",,"96","172000.0","168000.0","116000.0",
"7","2020","Ault",,"743","8294000.0","7563000.0","2860000.0",
"9","2020","Gypsum",,"1513","40115000.0","32964000.0","17408000.0",
"8","2020","Durango",,"3746","158931000.0","136415000.0","81326000.0",
"7","2020","La Veta",,"567","2160000.0","1882000.0","1108000.0",
"8","2020","Collbran",,"349","1059000.0","835000.0","549000.0",
"7","2020","Arriba",,"178","225000.0","223000.0","93000.0",
"9","2020","Parker",,"6560","261602000.0","214869000.0","121115000.0",
"7","2020","Fairplay",,"745","17121000.0","11691000.0","4716000.0",
"8","2020","Cheraw",,"173","200000.0","137000.0","68000.0",
"8","2020","Crestone",,"432","2645000.0","2413000.0","920000.0",
"7","2020","Haxtun",,"531","2436000.0","2023000.0","866000.0",
"7","2020","Franktown",,"686","11242000.0","10175000.0","8138000.0",
"8","2020","Cheyenne Wells",,"487","2060000.0","1705000.0","857000.0",
"8","2020","Simla",,"336","515000.0","457000.0","257000.0",
"9","2020","Palmer Lake",,"1122","10829000.0","4760000.0","2198000.0",
"7","2020","Rocky Ford",,"889","6811000.0","5894000.0","2509000.0",
"7","2020","Security",,"741","11478000.0","10409000.0","8729000.0",
"9","2020","Golden",,"4839","251942000.0","190417000.0","88170000.0",
"9","2020","Snowmass Village",,"1480","16910000.0","16173000.0","11484000.0",
"9","2020","Ignacio",,"705","9183000.0","2999000.0","1312000.0",
"8","2020","Ordway",,"459","1920000.0","1707000.0","679000.0",
"9","2020","Dacono",,"1428","24047000.0","21153000.0","11641000.0",
"7","2020","Hotchkiss",,"709","4667000.0","4084000.0","2161000.0",
"7","2020","Holly",,"346","1603000.0","1429000.0","658000.0",
"9","2020","Grand Lake",,"782","11573000.0","9060000.0","8004000.0",
"9","2020","Log Lane Village",,"304","2595000.0","2475000.0","332000.0",
"7","2020","Federal Heights",,"1391","30298000.0","23486000.0","12824000.0",
"8","2020","Campo",,"129","339000.0","174000.0","93000.0",
"8","2020","Naturita",,"278","1308000.0","1205000.0","571000.0",
"9","2020","Olathe",,"672","3628000.0","3122000.0","1267000.0",
"8","2020","Marble",,"179","606000.0","496000.0","448000.0",
"9","2020","Green Mountain Falls",,"447","899000.0","848000.0","757000.0",
"8","2020","Alma",,"497","1819000.0","1727000.0","1154000.0",
"7","2020","Calhan",,"680","4007000.0","2419000.0","1308000.0",
"8","2020","Hayden",,"688","6845000.0","5147000.0","2068000.0",
"8","2020","Las Animas",,"585","3733000.0","3346000.0","1353000.0",
"8","2020","Mountain Village",,"1114","15172000.0","14361000.0","11988000.0",
"7","2020","Erie",,"4871","48516000.0","43707000.0","25639000.0",
"9","2020","Kiowa",,"718","5342000.0","4946000.0","2281000.0",
"7","2020","Fort Lupton",,"1802","31184000.0","23466000.0","12601000.0",
"8","2020","Trinidad",,"1790","39931000.0","35946000.0","15882000.0",
"9","2020","Monte Vista",,"1276","11779000.0","9323000.0","4617000.0",
"9","2020","Englewood",,"5938","610062000.0","317086000.0","144076000.0",
"9","2020","Glendale",,"1571","85060000.0","62154000.0","31268000.0",
"9","2020","Elizabeth",,"1478","14739000.0","11004000.0","6739000.0",
"7","2020","Basalt",,"2292","32799000.0","28351000.0","16258000.0",
"9","2020","Morrison",,"1232","11527000.0","9939000.0","4936000.0",
"9","2020","Northglenn",,"3314","101337000.0","84698000.0","47249000.0",
"8","2020","Broomfield",,"6095","266683000.0","211167000.0","129439000.0",
"8","2020","Superior",,"1951","59217000.0","54268000.0","29167000.0",
"7","2020","Burlington",,"1072","21868000.0","19562000.0","7735000.0",
"9","2020","Columbine Valley",,"662","2793000.0","2698000.0","1227000.0",
"8","2020","Silver Cliff",,"403","1525000.0","1116000.0","712000.0",
"8","2020","Lone Tree",,"3343","210847000.0","192972000.0","126209000.0",
"9","2020","Federal Heights",,"1558","43295000.0","26024000.0","13451000.0",
"9","2020","Nunn",,"473","4225000.0","3920000.0","926000.0",
"7","2020","Creede",,"474","4126000.0","3686000.0","2586000.0",
"9","2020","Thornton",,"6031","407501000.0","306741000.0","189099000.0",
"8","2020","Crested Butte",,"1263","20500000.0","18461000.0","14649000.0",
"9","2020","Durango",,"4227","179719000.0","150797000.0","79926000.0",
"7","2020","Rye",,"317","1175000.0","841000.0","291000.0",
"8","2020","Ovid",,"196","315000.0","216000.0","62000.0",
"8","2020","Poncha Springs",,"582","5517000.0","4494000.0","2852000.0",
"8","2020","Colorado City",,"428","5009000.0","4568000.0","1366000.0",
"9","2020","Calhan",,"711","4351000.0","2674000.0","1441000.0",
"8","2020","Grand Lake",,"722","11571000.0","9442000.0","8435000.0",
"7","2020","Granby",,"1168","22346000.0","19824000.0","12167000.0",
"8","2020","Penrose",,"599","3113000.0","1859000.0","1235000.0",
"9","2020","Montrose",,"3742","128244000.0","103309000.0","56611000.0",
"8","2020","Frederick",,"2394","74957000.0","64217000.0","31745000.0",
"9","2020","Fleming",,"280","368000.0","309000.0","187000.0",
"7","2020","Nucla",,"364","1134000.0","1018000.0","579000.0",
"9","2020","Granby",,"1324","22101000.0","19793000.0","11868000.0",
"7","2020","Blanca",,"261","674000.0","446000.0","278000.0",
"7","2020","Campo",,"113","342000.0","215000.0","44000.0",
"8","2020","Crook",,"142",,,"178000.0",
"7","2020","Sterling",,"2052","49731000.0","42476000.0","22691000.0",
"9","2020","Louisville",,"4226","160494000.0","117247000.0","33889000.0",
"9","2020","Copper Mountain",,"264","2230000.0","1846000.0","1671000.0",
"8","2020","Woodland Park",,"2051","33760000.0","30545000.0","17752000.0",
"7","2020","Salida",,"2027","42883000.0","38234000.0","22410000.0",
"7","2020","Pritchett",,"101","348000.0","263000.0","50000.0",
"8","2020","Milliken",,"1487","7520000.0","6371000.0","4534000.0",
"7","2020","Evans",,"1948","47357000.0","41839000.0","19978000.0",
"9","2020","Manzanola",,"225","508000.0","343000.0","191000.0",
"7","2020","Centennial",,"5695","468917000.0","357952000.0","207378000.0",
"7","2020","Crook",,"133",,,"155000.0",
"8","2020","Rocky Ford",,"898","6785000.0","5894000.0","2511000.0",
"7","2020","Penrose",,"595","2815000.0","1731000.0","1210000.0",
"7","2020","Foxfield",,"509","1997000.0","1877000.0","1095000.0",
"7","2020","Eaton",,"1506","28873000.0","25998000.0","5896000.0",
"9","2020","Lyons",,"1163","5682000.0","4925000.0","2919000.0",
"8","2020","Glenwood Springs",,"2748","141027000.0","78396000.0","54416000.0",
"7","2020","Cripple Creek",,"554","5568000.0","4468000.0","3216000.0",
"8","2020","Holyoke",,"814","5095000.0","4111000.0","2378000.0",
"8","2020","Morrison",,"1137","10503000.0","9035000.0","4730000.0",
"9","2020","Greeley",,"6034","598988000.0","405416000.0","171311000.0",
"8","2020","Center",,"564","4046000.0","3478000.0","1219000.0",
"7","2020","Steamboat Springs",,"3407","97142000.0","86513000.0","59890000.0",
"7","2020","Georgetown",,"648","4069000.0","3624000.0","2313000.0",
"7","2020","Rico",,"255","427000.0","407000.0","313000.0",
"7","2020","Monument",,"2625","52905000.0","48012000.0","27122000.0",
"9","2020","Cripple Creek",,"613","6445000.0","5254000.0","3776000.0",
"7","2020","Platteville",,"1038","16911000.0","8810000.0","2981000.0",
"7","2020","Orchard City",,"739","2349000.0","2027000.0","1384000.0",
"7","2020","Wiggins",,"652","5502000.0","4895000.0","2410000.0",
"9","2020","Telluride",,"1569","29612000.0","24868000.0","17872000.0",
"7","2020","Berthoud",,"2195","21053000.0","17737000.0","11366000.0",
"9","2020","Leadville",,"1390","11403000.0","8579000.0","5967000.0",
"7","2020","Collbran",,"346","935000.0","768000.0","529000.0",
"9","2020","Frisco",,"1986","52498000.0","48786000.0","20173000.0",
"8","2020","Niwot",,"650","3729000.0","2699000.0","1705000.0",
"8","2020","Hot Sulphur Springs",,"446","787000.0","680000.0","459000.0",
"8","2020","Hudson",,"816","8957000.0","6957000.0","2627000.0",
