"id","taxyr","businessname1","businessname2","ein","conservationeasementsind","preservationpublicuseind","protectionnaturalhabitatind","preservationopenspaceind","historiclandareaind","historicstructureind","totaleasementscnt","totalacreagecnt","historicstructureeasementscnt","historicstrctreasementsaftrcnt","modifiedeasementscnt","stateseasementsheldcnt","writtenpolicymonitoringind","staffhoursspentenforcementcnt","expensesincurredenforcementamt","section170hrqrstsfdind"
"201211609349300506","2010","ASPEN CENTER FOR ENVIRONMENTAL STUDIES",,"237042291","t","f","t","t","f","f",,"22.38",,,,,"t","24","500","f"
"201202219349301005","2011","ROARING FORK CONSERVANCY",,"841375379","t","t","t","t","f","f",,"269.38",,,,,"t","302",,"f"
"201221799349300122","2011","LEAVE NO TRACE CENTER FOR","OUTDOOR ETHICS","841303335","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201241809349300444","2011","COLORADO FOURTEENERS INITIATIVE",,"841354844","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201242279349302164","2011","MISSION INTERNATIONAL MINISTRIES","C/O NANCY J BAUMANN CPA","330589065","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201222869349300827","2011","DENVER OSTEOPATHIC FOUNDATION",,"840425368","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201201369349304105","2011","NATIONAL FOUNDATION FOR FERTILITY","RESEARCH","208702202","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201241589349300639","2011","GLOBAL CONNECTION INTERNATIONAL",,"841537632","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201231459349300318","2011","SAFEHOUSE DENVER INC",,"840745911","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201242419349300419","2011","JEFFERSON COUNTY LIBRARY FOUNDATION",,"237029313","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203189349304620","2011","PROMISE KEEPERS",,"841157834","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201231859349300753","2011","INVEST IN KIDS",,"841455282","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203539349300805","2011","CARING CONNECTION",,"840909174","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201241649349300619","2011","CLINICA CAMPESINA FAMILY HEALTH","SERVICES","840743432","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203199349305675","2011","VALLEY SWIM CLUB",,"840531599","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201213069349301671","2011","ALMOST HOME INC","DBA ALMOST HOME SHELTER COALITION","841220644","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201202129349301110","2011","COMMUNITY RESOURCE CENTER",,"840838406","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201233209349309803","2011","NATIVE AMERICAN CANCER RESEARCH",,"311674625","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201401209349300530","2012","ASPEN CENTER FOR ENVIRONMENTAL STUDIES",,"237042291","t","f","t","t","f","f",,"22.38",,,,,"t","24","500","f"
"201222339349300127","2011","ACCION NEW MEXICO",,"850417347","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201212269349301756","2011","INSTITUTE FOR EDUCATION THERAPY",,"942944848","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201242269349301409","2011","DENVER TEXAS A&M CLUB INC",,"841317583","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201243129349301209","2011","LOST AND FOUND INC",,"237439212","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201243209349309819","2011","PLACEMATTERS INC",,"830481954","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201811099349300336","2016","MACKINTOSH ACADEMY",,"840747083","t","f","f","t","f","f","1","9.88","0","0","0","1","t","0","0","f"
"201222079349300742","2011","CAMP ID-RA-HA-JE ASSOC",,"840678814","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201232019349300408","2011","ASSOCIATION FOR COMMUNITY LIVING","IN BOULDER COUNTY","840637899","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201221729349300617","2011","ADAMS COUNTY ECONOMIC DEVELOPMENT","INC","840872188","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201201369349306290","2011","MONTESSORI CASA INTERNATIONAL",,"200536531","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201221749349300317","2011","SANGRE DE CRISTO HOSPICE &","PALLIATIVE CARE","742336442","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203129349301210","2011","THE DENVER STREET SCHOOL",,"841216351","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201201329349302180","2011","PIKES PEAK CREDIT UNION",,"840409862","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201232269349301603","2011","OLD COLORADO CITY HISTORICAL","SOCIETY","840855158","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201421359349308792","2013","MEALS ON WHEELS OF CANON CITY CO IN",,"846121152","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201222029349300417","2011","THE HUMANE SOCIETY OF BOULDER","VALLEY INC","840152768","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201241329349301294","2011","WELD SCHOOLS CREDIT UNION",,"840526937","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201221369349301022","2011","ASSOCIATED LANDSCAPE CONTRACTORS","OF COLORADO INC","840707245","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203079349301205","2011","METRO COMMUNITY PROVIDER NETWORK","INC","742477108","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201403169349301730","2013","ROARING FORK CONSERVANCY",,"841375379","t","t","t","t","f","f","15","269.38",,,"0","1","t","1000","55725","f"
"201202449349300005","2011","COMMUNITY UPLIFT MINISTRIES",,"841611847","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201230679349301353","2010","BAL SWAN CHILDREN'S CENTER",,"840535171","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201243209349309909","2011","SISTERS OF COLOR UNITED FOR","EDUCATION","311554794","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201211509349300021","2011","COLORADO WILDLIFE HERITAGE","FOUNDATION INC","841119674","t","f","t","f","t","f",,"65234",,,,,"t","32","1000","f"
"201222639349300607","2011","AMERICAN LEGION 22 NORTHGLENN POST",,"846051473","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201232029349300243","2011","JEFFERSON ECONOMIC COUNCIL",,"840447505","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201443199349300734","2013","SAN JUAN BIBLE CONFERENCE",,"846048887","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201221519349300717","2011","THE DENVER BRASS INC",,"840945046","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203179349302555","2011","DENVER BIKE SHARING",,"264028327","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201243149349301774","2011","CASA OF THE PIKES PEAK REGION INC",,"841115548","t","f","f","f","f","t",,"0.25",,,,,"t","300","8016","f"
"201221919349300522","2011","SPRINGDALE DITCH COMPANY",,"840414052","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201212859349300721","2011","COLORADO COMMUNITY HEALTH NETWORK","INC","840910590","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203149349302390","2011","Colorado Natural Land Trust co Paul Geer",,"841521058","t","t","t","t","f","f",,,,,,,"t",,,"f"
"201222279349302132","2011","COLORADO PERSONALIZED EDUCATION","FOR PHYSICIANS","742565416","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201202239349301630","2011","WOMEN'S WILDERNESS INSTITUTE",,"841439821","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201223209349303037","2011","CASTLE ROCK LIFELONG LEARNING","CENTER","841456891","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201212449349300601","2011","HOWARD DENTAL CENTER",,"841312498","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201211359349305936","2010","THE WILDERNESS LAND TRUST",,"841192823","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201113359349300111","2010","COLORADO 4-H FOUNDATION INC",,"742586894","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201220909349300022","2011","LA CLINICA TEPEYAC INC",,"841285505","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201241379349300849","2011","CHILDRENS HOUSE OF WELD CO IN",,"840789188","f","f","f","f","f","f",,,,,,,"t",,,"f"
"201232519349300228","2011","ROCKY MOUNTAIN CENTER FOR HEALTH","PROMOTION & EDUCATION","742357255","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201241079349300629","2010","COLORADO ROCKY MOUNTAIN SCHOOL","INC","840425174","t","f","f","t","f","f",,"16",,,,,"f","1",,"f"
"201212019349300026","2011","TREA MEMORIAL FOUNDATION",,"841149039","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201232019349300728","2011","THE RETIRED ENLISTED ASSOCIATION","INC","840537947","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201411689349300501","2013","THE TRUST FOR LAND RESTORATION INC",,"841523131","t","t","t","t","f","f","12","3205","0","0","2","1","t","120","2764","t"
"201231359349301458","2011","VALLEY EDUCATORS CREDIT UNION",,"840528869","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201221309349301622","2011","COLORADO VETERINARY MEDICAL","FOUNDATION","841612045","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201211989349300776","2011","DENVERWORKS INC",,"841349649","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201232289349302808","2011","ASSOCIATED BUILDERS AND CONTRACTORS",,"840681306","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201203329349300710","2011","CHINOOK FUND INC",,"841076325","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201201579349300415","2011","THE COLORADO NONPROFIT DEVELOPMENT","CENTER","841493585","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201240659349301289","2010","THE GOLDEN TRIANGLE LEARNING CENTER",,"841069931","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201211539349300706","2011","CHINA PARTNER",,"650200012","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201232269349301178","2010","LA PLATA OPEN SPACE CONSERVANCY",,"841204273","t","f","t","t","f","f",,"18667",,,,,"t","625","23400","t"
"201221359349301502","2011","CREDIT UNIONS CHARTERED IN THE","STATE OF COLORADO 240 COMMUNITY","840512667","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201233209349300823","2011","NATIVE AMERICAN CHILDRENS ALLIANCE","LINDA LOGAN","841585177","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201212789349301006","2011","SPRING INSTITUTE FOR","INTERCULTURAL LEARNING","840788093","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201242589349300044","2010","SUMMER SCHOLARS",,"841314292","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201212239349301216","2011","SECOR",,"204226894","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201202229349300715","2011","COLORADO NURSERY & GREENHOUSE","ASSOCIATION","510166842","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201221949349300007","2011","ADAMS COUNTY COMMUNICATION CENTER","INC","840679892","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201222869349301002","2011","WESTERN ENVIRONMENTAL LAW CENTER",,"931010269","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201841359349314469","2017","WORSHIP AND THE WORD MOVEMENT",,"205847830","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201132949349300903","2010","SOUTHWEST INSTITUTE FOR","EDUCATION AND CONSERVATION","208365069","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201343199349302749","2012","ROARING FORK CONSERVANCY",,"841375379","t","t","t","t","f","f",,"269.38",,,,,"t","1000","26307","f"
"201141369349301619","2010","PIKES PEAK CREDIT UNION",,"840409862","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201300749349300215","2011","UNIVERSAL CHASTITY EDUCATION INC",,"201607315","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201241309349300909","2011","TOUCHED BY HIM MINISTRIES",,"311715006","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201231359349301198","2011","GUADALUPE PARISH CREDIT UNION",,"840423576","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201540449349301914","2013","COLORADO ROCKY MOUNTAIN SCHOOL","INC","840425174","t","f","f","t","f","f","1","16",,,,"1","f","1",,"f"
"201113199349308371","2010","Rocky Mountain Region Porsche Club of Am",,"840588859","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201342279349302684","2011","LA PLATA OPEN SPACE CONSERVANCY",,"841204273","t","f","t","t","f","f",,"24578",,,,,"t","776","23068","t"
"201201039349300315","2010","PARKER TASK FORCE FOR HUMAN","SERVICES","742494265","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201331229349300968","2011","COLORADO ROCKY MOUNTAIN SCHOOL","INC","840425174","t","f","f","t","f","f",,"16",,,,,"f","1",,"f"
"201330639349300333","2011","MOUNTAIN FAMILY HEALTH CENTERS",,"840742145","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201211389349300521","2011","COLORADO CONCERN",,"680534523","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201140459349301784","2009","COLORADO 4-H FOUNDATION INC",,"742586894","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201531639349300048","2013","ASPEN CENTER FOR ENVIRONMENTAL STUDIES",,"237042291","t","f","t","t","f","f","2","237.68",,,,"1","t","24","500","f"
"201702279349303765","2016","MOUNTAIN AREA LAND TRUST",,"846256809","t","t","t","t","t","f","70","14891",,,,"1","t","650","21491","f"
"201202289349301210","2010","ASPEN CENTER FOR ENVIRONMENTAL STUDIES",,"237042291","t","f","t","t","f","f",,"22.38",,,,,"t","24","500","f"
"201732349349300963","2016","DEER MOUNTAIN COMMUNITY ORGANIZATIO",,"454873292","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201641329349303049","2014","ASPEN CENTER FOR ENVIRONMENTAL STUDIES",,"237042291","t","f","t","t","f","f","2","237.68",,,,"1","t","24","500","f"
"201202009349300240","2010","PARKER TASK FORCE FOR HUMAN","SERVICES","742494265","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201223209349309832","2011","URBAN LEAGUE OF METROPOLITAN DENVER",,"840404264","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201520219349301062","2013","VETERANS OF HOPE PROJECT",,"412062950","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201221359349302942","2011","EDUCATIONAL COMMUNICATIONS","OF COLORADO SPRINGS","841087230","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201103149349301930","2010","OLD COLORADO CITY HISTORICAL","SOCIETY","840855158","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201533169349304523","2014","THE GREENLANDS RESERVE",,"841485415","t","f","t","t","t","f","241","33465",,,,"1","t","1400","24294","t"
"201500099349300045","2013","DENVER ACADEMY INC",,"840678685","t","f","f","f","f","t","2",,"2",,,"1","f",,,"f"
"201621339349303147","2015","GLOBAL VILLAGE MUSEUM OF ARTS & CUL",,"205623503","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201711669349301521","2015","TARA INSTITUTE OF THE PERFORMING","ARTS","841274823","t","f","f","f","f","t","1","1","1",,,"1","t","85","1200","f"
"201131259349300533","2010","SUICIDE RESOURCE CTR OF LARIMER CTY",,"841194619","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201321239349301062","2011","THE GOLDEN TRIANGLE LEARNING CENTER",,"841069931","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201343439349300504","2012","CASA OF THE PIKES PEAK REGION INC",,"841115548","t","f","f","f","f","t",,"0.26",,,,,"t","25","678","f"
"201223209349305977","2011","RIGHTS FOR ALL PEOPLE INC",,"841599036","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201332569349300643","2011","SUMMER SCHOLARS",,"841314292","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201201329349301295","2011","RIO GRANDE OPERATING CREDIT UNION",,"840188208","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201440439349300144","2012","SAN ISABEL LAND PROTECTION TRUST",,"841311010","t","t","t","t","t","t",,"38004",,,,,"t","250","16197","f"
"201113189349304856","2010","COLORADO CONCERN",,"680534523","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201131689349300218","2010","PLACEMATTERS INC",,"830481954","f","f","f","f","f","f",,,,,,,"f",,,"f"
"201532589349301173","2014","WILLIAM J PALMER PARKS FOUNDATION INC",,"840763346","t","t","t","t","f","f","123","103178",,,"2","1","t","2550","234220","f"
"201532089349300518","2014","THE TRUST FOR LAND RESTORATION INC",,"841523131","t","t","t","t","t","f","2","140","0","0","8","1","t","16","200","t"
"201523219349300922","2014","LA PLATA OPEN SPACE CONSERVANCY",,"841204273","t","f","t","t","f","f","176","19928",,,"1","2","t","1067","69944","f"
"201123199349303112","2010","Colorado Natural Land Trust co Paul Geer",,"841521058","t","t","t","t","f","f",,,,,,,"t",,,"f"
"201100749349301015","2009","UNIVERSAL CHASTITY EDUCATION INC",,"201607315","f","f","f","f","f","f",,,,,,,"f",,,"f"
