"id","taxyr","businessname1","businessname2","ein","pycontributionsgrantsamt","cycontributionsgrantsamt","pyprogramservicerevenueamt","cyprogramservicerevenueamt","pyinvestmentincomeamt","cyinvestmentincomeamt","pyotherrevenueamt","cyotherrevenueamt","pytotalrevenueamt","cytotalrevenueamt"
"201101239349300410","2010","Homeward Pikes Peak",,"134242773","139799","568394","21404","35175","14","310","39903","36694","201120","640573"
"201101239349300620","2010","RUSSIAN CHRISTIAN RADIO INC",,"841203598","296120","306247",,"0","3861","2122",,"0","299981","308369"
"201101259349300220","2010","ANNE H GATES TRUST UW 1012028410 R79217007",,"846019358","0","0","0","0","137","1671","0","0","137","1671"
"201101269349300335","2010","CARPENTER ENDOWMENT FUND R79216009 1012028210",,"846019320","0","0","0","0","10","3204","0","0","10","3204"
"201101299349301515","2010","Phoenix Multisport Inc",,"204648043","1273756","406576","23405","32282","5189","43148","-9109","-26171","1293241","455835"
"201101329349303915","2010","CATTLEMEN'S DAYS INC CO TREASURER",,"721576181","144559","168148","67982","114049","842","8452","0","0","213383","290649"
"201101339349300840","2010","WYLY COMMUNITY ART CENTER",,"201188479","202939","246355","36018","32907","649","561","50169","46810","289775","326633"
"201101339349302190","2010","ORIENT LAND TRUST",,"841582988","2178305","174633","609876","710435","4128","732","21351","20391","2813660","906191"
"201101339349305580","2009","Mercy Regional Medical Center of Durango",,"840405515","953350","2627561","105866634","121262836","123227","593439","2681653","2659547","109624864","127143383"
"201101349349300510","2010","BIG THOMPSON WATERSHED FORUM",,"061682189","56350","56485","213572","212832","369","331",,"0","270291","269648"
"201101359349300115","2010","ERITREAN COMMUNITY IN CO",,"841144223","34229","31224",,"0",,"0","13620","21420","47849","52644"
"201101369349301620","2010","ALAMOSA CREDIT UNION",,"840445575",,"0","610330","437089","13298","5088",,"0","623628","442177"
"201101369349302550","2010","CELEBRATE THE BEAT",,"200670553","227653","264880","8007","16974","0","0","0","0","235660","281854"
"201101369349303575","2010","GOLDEN CIVIC FOUNDATION INC",,"237064045","95373","27893","126","108","14547","102193","129749","250393","239795","380587"
"201101369349304815","2009","Centura Health Corporation",,"841335382","10000000","10000000","235217778","163127259","39614","232167","0","0","245257392","173359426"
"201101379349300100","2010","WILDLAND AWARENESS AND EDUCATIONAL INSTITUTE",,"261731670","19921","24645","29872","201625","0","0","0","0","49793","226270"
"201101389349300315","2010","WORSHIPLANET INC",,"710640235","183577","236011",,"0","172","3",,"8727","183749","244741"
"201101399349300810","2010","SAINT BRENDANS IRISH DANCE FOUNDATION",,"841571852","18500","5400",,"292000",,"0",,"7000","18500","304400"
"201101419349300000","2010","Joseph P Kennedy Jr American Legion Post 11-11",,"840810198","4479","250","14276","13495","275","242","94496","75508","113526","89495"
"201101519349300310","2009","Residence at franklin park Inc",,"840630940","78503","89685","750032","754176","1820","1636","43950","38358","874305","883855"
"201101529349300215","2010","UNITED JEWISH APPEAL ASPEN VALLEY",,"371418235","514634","535329",,"0","260","3943","-25595","-22159","489299","517113"
"201101549349300710","2010","CLOTHES TO KIDS OF DENVER INC",,"262148733","247809","233398",,"0","127","183",,"-368","247936","233213"
"201101829349300005","2010","THE VASCULAR DISEASE FOUNDATION INC",,"841460111","1560629","1564340","10023","6279","7232","4245","23082","39277","1600966","1614141"
"201101829349300705","2010","ICAST",,"412139623","368707","1036032","640246","487029","49","59",,"0","1009002","1523120"
"201103199349304945","2010","THE CROOKED WILLOW FOUNDATION",,"271125802","5000000","0","0","0","2417","129948","0","2730","5002417","132678"
"201101869349300000","2010","COLORADO LIVESTOCK ASSOCIATION",,"840443274","649994","564417","126733","117431","-11712","31652","122347","101558","887362","815058"
"201101919349300100","2010","PROTECTION & EDUCATION RE ANIMALS CULT",,"203726038","391958","314595","65008","0",,"0",,"0","456966","314595"
"201101929349300805","2010","Room to Read",,"912003533","30996239","35571864","0","0","221546","338687","136332","362424","31354117","36272975"
"201101939349300205","2010","BOYS CLUB OF GREELEY FOUNDATION",,"841009628",,"0",,"0","-18761","27125",,"89","-18761","27214"
"201101969349301310","2009","new schools fund dba newschools venture fund",,"943281780","20198842","23081820","134560","213439","290147","109151","6512","995","20630061","23405405"
"201102069349300525","2010","WIND CREST INC",,"510549976","151560","367437","13950279","14604954","7445976","7785601","193809","24155083","21741624","46913075"
"201102109349301010","2010","NATIONAL ASSOCIATION OF COUNSEL FOR CHILDREN",,"840743810","294145","324871","613274","409797","-23048","3666","-1561","-936","882810","737398"
"201102139349300965","2010","AMERICAN LEGION 22 NORTHGLENN POST",,"846051473","9286","6000","13674","12006","622","306","132651","99056","156233","117368"
"201102169349300310","2010","Proclamation Ministries Inc",,"470870826","83500","77920","0","0","0","0","13000","2476","96500","80396"
"201102209349301570","2010","WESTERN BUSINESS ROUNDTABLE",,"870357561","0","148320","703944","433835","0","0","0","0","703944","582155"
"201102219349301360","2010","THE GOOD SHEPHERD FOUNDATION",,"841583366","269884","215962","0","0","2726","723","0","0","272610","216685"
"201102229349301550","2010","Young Men's Christian Association of Pueblo Colorado",,"840404925","4319278","2990859","1079666","1527951","312770","320800","1306508","115196","7018222","4954806"
"201102249349300035","2010","COLORADO HOUSING INC",,"840612665",,"239542",,"0",,"405",,"27615",,"267562"
"201102259349300305","2010","CRESTED BUTTE CHAMBER OF COMMERCE",,"840905627","120875","217699","58060","84660","103","30","106442","35","285480","302424"
"201102289349301330","2010","COLORADO DEMONSTRATION SKIING CO DARREN SZOT",,"743165902","73430","22850","0","0","0","0","3471","2270","76901","25120"
"201102519349300230","2010","TIMBERLINE MINISTRIES INC",,"841308567","128207","153812","572518","564172","626","521",,"28164","701351","746669"
"201102579349300145","2009","American Numismatic Association Inc",,"486063403","588915","158528","2467695","3545381","51245","121348","1144786","873246","4252641","4698503"
"201102589349300725","2010","AFRICAID INC",,"841549841",,"239799",,"0",,"154",,"12276",,"252229"
"201102629349300425","2010","ROTARY INTERNATIONAL PUEBLO #43",,"840307713","36503","36537",,"0","1542","1263","22797","19760","60842","57560"
"201102729349300700","2010","DURANGO LATINO EDUCATION COALITION",,"841385195","88137","108462","10001","0","164","110",,"3238","98302","111810"
"201102789349300505","2010","BROOMFIELD HIGH SCHOOL BAND PARENTS ASSOCIATION",,"237348117","22822","31344","0","0","10","5","1272","22948","24104","54297"
"201102909349300805","2010","CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO","BCS Community Credit Union","840432974","0","0","1592431","1769598","31382","17205","4660","4470","1628473","1791273"
"201102989349300015","2010","CERTIFIED FINANCIAL PLANNER BOARD OF","STANDARDS INC","742385850","0","10000","15863567","16535014","-3305417","1091861","0","0","12558150","17636875"
"201103089349300710","2010","OTIS A & MARGARET T BARNES TRUST R79224003",,"846023466","0","0","0","0","31464","1110342","6483","0","37947","1110342"
"201103099349300205","2010","Allied Housing Inc",,"840584939","117804","139666","4469713","4472419","69450","36008","0","0","4656967","4648093"
"201103119349300620","2010","WHEAT RIDGE 2020 INC",,"562550132","37697","337747","84490","575806","6365","3042","-43894","10156","84658","926751"
"201103129349300640","2010","COLORADO RURAL DEVELOPMENTAL COUNCIL",,"134225599","106030","104331",,"0",,"0",,"0","106030","104331"
"201103149349300335","2010","THE BUDDY PROGRAM INC",,"742594693","487063","683095","0","0","-305462","83115","299870","453861","481471","1220071"
"201103149349301930","2010","OLD COLORADO CITY HISTORICAL","SOCIETY","840855158","38106","13871",,"0","2780","5169","10824","14908","51710","33948"
"201103149349302320","2010","CLEAN ENERGY ECONOMY FOR THE REGION",,"200563392","22470","145165","400272","602538","16","0",,"0","422758","747703"
"201103149349302360","2010","MARION DOWNS HEARING CENTER FOUNDATION",,"810569813","283397","37242","40246","68866","2487","2803","22789","13449","348919","122360"
"201103159349302495","2010","The Qalandar School dba The Boulder","Inst For Nature and The Human Spirit","841288920","121912","191216","83677","89881","21156","21206","362","-358","227107","301945"
"201103159349302535","2010","US LACROSSE INC",,"521765246","1073154","1459881","11574112","12666112","128364","69014","58611","37392","12834241","14232399"
"201103159349303150","2010","BRIDGES CHILD PLACEMENT AGENCY",,"841306404","2357","663","1197011","1021157","9174","9366","10789","8398","1219331","1039584"
"201103189349302550","2010","TROUT AND SALMON FOUNDATION",,"237059440","14450","26221",,"0","-29271","80567",,"0","-14821","106788"
"201103189349303180","2010","LRSH INC DBA LITTLE RED SCHOOLHOUSE",,"841356466","269437","96229","838093","779794","138","41","15654","22505","1123322","898569"
"201103189349303355","2010","WOODLAND PARK CHAMBER OF COMMERCE",,"840965078","127908","134858",,"0","1201","563","40070","30628","169179","166049"
"201103189349304950","2010","COALITION FOR THE UPPER SOUTH PLATTE",,"841469785","558418","1275704","30750","36183","0","0","4363","3203","593531","1315090"
"201103189349307530","2010","BANNER HEALTH",,"450233470","18390395","18923482","4114809468","4276357854","44121363","85366816","3228387","3842145","4180549613","4384490297"
"201103199349302110","2010","SOZO INTERNATIONAL INC",,"200166014","858058","772992","720378","418746","1370","-612","623","4909","1580429","1196035"
"201103199349303925","2010","INDEPENDENT FILMS INC DBA ASPENFILM",,"742483139","316421","444847","204690","167081","13146","12591","90839","65588","625096","690107"
"201103199349305455","2010","JOSHUA NATIONS INTERNATIONAL",,"141429445","396251","398945",,"0","824","283",,"0","397075","399228"
"201103199349306475","2010","Junior Achievement - Rocky Mountain Inc",,"840430495","2791569","3636553","0","0","14588","8667","2965","-210509","2809122","3434711"
"201103199349307005","2010","OPPORTUNITY INTERNATIONAL INC","D/B/A OPPORTUNITY INTERNATIONAL-US","540907624","36784569","16394946","65168171","59274734","-885400","2241882","1195139","1419360","102262479","79330922"
"201103199349307665","2010","MILE HIGH COUNCIL ON ALCOHOLI",,"840512896","1229879","1575472","732046","1168842","6139","5443","24103","13013","1992167","2762770"
"201103199349308590","2010","Falcon Community Builders for Classrooms",,"203276856","317501","432501","0","0","3768","11027","0","0","321269","443528"
"201103199349308610","2010","The Word for the World USA",,"841426685","535641","435966","0","0","65","-3586","0","10","535706","432390"
"201103199349309145","2010","JAZZ AT ASPEN-SNOWMASS",,"841220222","3989461","3520589","2967925","2712051","1478","6190","255445","241227","7214309","6480057"
"201103199349309665","2010","GAY LESBIAN BISEXUAL & TRANSGENDER","COMMUNITY CENTER OF COLORADO","840738879","1417816","1394521","561050","636631","25222","41228","64205","76080","2068293","2148460"
"201103199349310680","2010","TRAILS 2000 INC",,"841290857","81334","91078","0","0","2914","1004","14532","10038","98780","102120"
"201103199349311075","2010","THE DENVER CENTER FOR CRIME VICTIMS",,"742458153","1203514","1212034","130164","144586","4458","7486","17199","0","1355335","1364106"
"201103199349311110","2010","UNITED STATES WEIGHTLIFTING","DBA USA WEIGHTLIFTING INC","311012362","443579","419037","659514","896522","3146","-1879","117212","61680","1223451","1375360"
"201103209349301400","2010","NA SPORTS COMMUNITY FOUNDATION INC",,"262900914","351432","173252","0","0","47","167","0","0","351479","173419"
"201110129349300966","2009","COLORADO MINING ASSOCIATION",,"840449425","630185","0","384340","1413674","47230","1371","16117","7930","1077872","1422975"
"201110179349300351","2009","CANCER LEAGUE OF COLORADO INC",,"840989426","408491","451671","8165","7176","2821","3825","57361","96476","476838","559148"
"201110209349300506","2009","THE ASPEN COUNTRY DAY SCHOOL INC",,"237033239","1540601","833969","3363273","3613490","33302","253331","286159","114693","5223335","4815483"
"201110249349300621","2009","Colorado High School Charter Inc",,"460471316","151071","230399","1205574","1583796","5292","2221","352","3111","1362289","1819527"
"201110269349300321","2009","Native American Multi-Cultural Education","School Inc (NAMES)","841341329","125167","110209","3228","4488","178","262",,"0","128573","114959"
"201110289349300916","2009","OURAY ICE PARK INC",,"841367668","47841","31283",,"0","3940","35","54824","2037","106605","33355"
"201110339349300311","2009","OMNI INSTITUTE",,"841307563",,"0","5726260","5426182","6324","3727",,"5300","5732584","5435209"
"201110339349300711","2009","APARTMENT ASSOCIATION OF","SOUTHERN COLORADO INC","840602058",,"36457",,"389890",,"69",,"19569",,"445985"
"201110339349300811","2009","COLORADO ALLIANCE OF RESEARCH LIBRARIES",,"840819602",,"0","1105067","1197644","-63291","135244",,"0","1041776","1332888"
"201110399349301606","2009","ASPEN CENTER FOR ENVIRONMENTAL","STUDIES ENDOWMENT FUND INC","010724451","397404","113439",,"0","-282168","186199",,"0","115236","299638"
"201110429349301516","2009","KESHET OF THE ROCKIES",,"470883605","268446","152506","2290","1213",,"0",,"-201","270736","153518"
"201110439349300601","2009","Asian Pacific Development Center of Colorado",,"840830318","1251149","1007192","240710","261209","-8360","3799","29053","25616","1512552","1297816"
"201110459349301091","2009","Senior Housing Options Inc",,"840820084","181787","181662","4123178","4169376","44120","51165","1070","-5856","4350155","4396347"
"201110549349300511","2009","THE CHILDREN'S CENTERINC",,"810613961","1000","1213","366499","302214",,"0","3880","0","371379","303427"
"201110749349300831","2010","Rock Creek Academy",,"263058579","170025","66200",,"0","11","1",,"0","170036","66201"
"201110769349300801","2010","ASPEN JUNIOR HOCKEY INC",,"510143083","116892","150652","364196","366452","2698","11288","11289","12200","495075","540592"
"201110889349300851","2010","TRINIDAD LAS ANIMAS COUNTY CHAMBER OF CO",,"840338815","58087","87960","52408","82714","105","0","31405","42233","142005","212907"
"201110899349300316","2010","TOUCHED BY HIM MINISTRIES",,"311715006","39240","30005",,"0",,"0",,"0","39240","30005"
"201110909349300426","2010","ROOFERS & ALLIED WORKERS LOCAL 58",,"840590581",,"0","99288","125655","2753","2075","2086","1417","104127","129147"
"201110969349300226","2010","ALPACA REGISTRY INC",,"911688486","111681","92832","1690170","1581523","14134","9341","92066","65359","1908051","1749055"
"201111019349300116","2010","REHABILITATION LIVING FOUNDATION INC",,"721608975",,"0",,"0",,"0","329210","316555","329210","316555"
"201111019349300611","2010","United Association of Plumbers","& Pipefitters Local 58","840202249","2007615","1041978","12482","13056","94865","19257","-26140","-45313","2088822","1028978"
"201111019349300721","2009","COMMUNITY RADIO PROJECT INC","KSJD","201404425","202124","554618","54670","35747",,"0","341","4903","257135","595268"
"201111089349300606","2010","CONNER WATER USERS ASSOCIATION",,"841136441",,"806",,"0",,"0","806","0","806","806"
"201111229349300016","2010","NATHAN YIP FOUNDATION CO LINDA YIP",,"820549095","217005","383446","0","0","337","534","-31949","-56844","185393","327136"
"201111229349300821","2010","THE SNOWMASS VILLAGE COMMUNITY FND INC",,"263758248","0","0","0","0","2","0","0","0","2","0"
"201111229349300906","2010","PITKIN COUNTY AIR RESCUE",,"840753678","0","0","0","0","2113","13364","0","0","2113","13364"
"201111239349301206","2010","Boulder Community Hospital Foundation",,"840772664","1746144","2360694","0","0","-299160","733792","147219","99325","1594203","3193811"
"201111269349300126","2010","WELD SCHOOLS CREDIT UNION",,"840526937",,"0","2517184","2451147","285691","173191",,"0","2802875","2624338"
"201111269349300626","2010","COLORADO CREDIT UNION",,"840660269",,"0","4617608","5394246","797286","748469",,"0","5414894","6142715"
"201111299349301311","2010","CENTENNIAL CHRISTIAN ACADEMY",,"202112999","26746","32768","262057","236815",,"0",,"0","288803","269583"
"201111309349301631","2009","Colorado Springs Amateur Hockey","Association (CSAHA)","753004503","9701","13630","1109185","1150426","4474","2002","35882","-20059","1159242","1145999"
"201111309349302411","2010","NATIONAL EMPLOYMENT LAW INSTITUTE",,"953078295","0","0","2511624","2359761","3906","127","0","0","2515530","2359888"
"201111319349302441","2010","GOLDEN RETRIEVER RESCUE","OF THE ROCKIES","841430940","102376","384426","55819","93172","1972","1382","61465","57198","221632","536178"
"201111329349302986","2009","STONE CREEK ELEMENTARY","DBA STONE CREEK CHARTER SCHOOL","204596400",,"266141",,"1475639",,"135",,"126090",,"1868005"
"201111329349303346","2009","DEVELOPMENTAL PATHWAYS INC",,"840534643","175332","256639","52687199","49355228","43337","496855","-71912","330063","52833956","50438785"
"201111339349300001","2010","ROCKY MOUNTAIN HONORS CAMP",,"711023301",,"0","41354","44508","48","14",,"0","41402","44522"
"201111339349302266","2009","Colfax Marathon Partnership Inc",,"870737183","343997","224502","265253","348144","374","146",,"0","609624","572792"
"201111339349305656","2010","COLORADO SOLAR ENERGY INDUSTRIES ASSOCIATION",,"841115955","305205","133433","107130","178629","92","2","590","0","413017","312064"
"201111369349302521","2010","AGIA SOPHIA INC",,"412198636","356","4540",,"0",,"0","116474","113650","116830","118190"
"201111369349303876","2010","COLORADO FINANCIAL SERVICE CENTERS ASSOCIATION",,"205183152","55975","147663","766","0",,"0",,"0","56741","147663"
"201111369349304166","2010","HIGHLAND MERCHANTS ASSOCIATION INC",,"840887524","104584","103806",,"0",,"0",,"0","104584","103806"
"201111369349304466","2010","Colorado Telecommunications Assoc Inc",,"742502028","321356","313280","103602","102755","4686","3086","0","0","429644","419121"
"201111369349305071","2010","COLORADO JUNIOR RODEO ASSOCIATION",,"841269848",,"0","316430","306088","1666","1452",,"0","318096","307540"
"201111369349305391","2010","OUTPOST EXPEDITIONS",,"743056926","41956","63512",,"0",,"0",,"0","41956","63512"
"201111409349300006","2010","BOULDER POTTERS GUILD",,"840593203","51923","53131","37289","42761","681","509","0","0","89893","96401"
"201111479349300401","2010","UNITED STATES ASSOCIATION OF BLIND ATHLETES INC",,"310977121","488789","586587","242034","39652","4535","4717","335","11125","735693","642081"
"201111519349300406","2009","Baptist Homes Association of the Rocky MOUNTAINS",,"840528764",,"0","1294958","0",,"0","123","0","1295081","0"
"201111549349300616","2010","INTERNATIONAL CRYOGENICS MATERIALS CONFERENCE",,"840780114",,"0","212","56977","19824","14073",,"0","20036","71050"
"201111589349300306","2010","Sustainable Settings",,"841610236","39820","67890","14967","20829","422","97",,"0","55209","88816"
"201111729349300906","2010","Ligonier Ministries Inc",,"251298611","12602759","12172496","755235","774150","4902","2173","1877717","1847515","15240613","14796334"
"201111739349300221","2010","COLORADO CHRISTIAN SERVICES",,"840597782","384473","561249","128978","165136","757","847","35934","42006","550142","769238"
"201111809349300611","2010","EAGLE VALLEY CHAMBER OF COMMERCE",,"840757652","94799","63221",,"0","5600","77","44597","44777","144996","108075"
"201111819349300726","2010","BENEVOLENT AND PROTECTIVE ORDER OF ELKS",,"840523558",,"65983","123509","32729","153","68","338451","332684","462113","431464"
"201112039349300101","2010","Rocky Mountain Health Care Services",,"840765729","91379","347255","6753435","10239773","27","271","14531","31577","6859372","10618876"
"201112079349300701","2010","ASPEN SCIENCE CENTER",,"841677611","310335","735333","5000","0","67","31","0","0","315402","735364"
"201112089349301106","2010","Hope International Schools Inc",,"261951302","65999","93132",,"0","17","14",,"373","66016","93519"
"201112099349301306","2010","EDUCATE",,"841648607",,"310860",,"3413",,"508",,"18894",,"333675"
"201112149349300231","2010","ASPEN COMMUNITY FOUNDATION",,"840829226","4369255","4269040","0","0","478211","192752","-16511","78994","4830955","4540786"
"201112229349300706","2010","FOLKWEST",,"841433591","32150","35700","425407","438837","0","0","0","0","457557","474537"
"201112229349301206","2010","ROARING FORK CONSERVANCY",,"841375379","235439","307260","121553","103991","3526","2506","232624","247481","593142","661238"
"201112229349301221","2010","Mercy Ships",,"262414132","26202162","25790557","1723239","1417046","23580","0","352742","185836","28301723","27393439"
"201112229349301416","2010","THE CHATFIELD GRID IRON CLUB",,"432038279","2360","1624",,"15496",,"0","23446","7236","25806","24356"
"201112229349301756","2010","USA VOLLEYBALL FOUNDATION",,"841412045","12575","22680","0","0","-62179","186857","0","0","-49604","209537"
"201112239349301621","2010","FACT - FLORENCE ARCHITECTURAL AND CULTURAL TRADITIONS",,"742676364","24492","25754",,"0",,"0","-6527","-5256","17965","20498"
"201112249349300026","2010","JAMES RESOURCE NETWORK",,"205129941","149482","205188","39980","71913",,"0",,"0","189462","277101"
"201112279349300506","2010","CATHOLIC MEDIA GROUPS",,"742501953","0","0","0","0","0","0","58293","19841","58293","19841"
"201112279349302186","2010","Rockley Family Foundation",,"208233098","877","0",,"0","2","5","1503787","2510309","1504666","2510314"
"201112279349302601","2010","GLOBAL SPHERES INC",,"113843192","419508","730404",,"0",,"0",,"0","419508","730404"
"201112289349300636","2010","ABATE OF COLORADO",,"840937981","77335","62580","964702","903199","4964","25384","23326","5642","1070327","996805"
"201112289349300816","2010","VAIL INTERNATIONAL HOCKEY TOURNAMENT INC",,"841338927","180800","5182","0","0","401","41","21380","21531","202581","26754"
"201112299349301006","2010","Gunnison Valley Masonic Temple Associati",,"841230407","0","0","0","0","0","38707","0","0","0","38707"
"201112299349301106","2010","FEDERAL EMPLOYEE EDUCATION & ASSISTANCE FUND",,"521465583","669430","783952","161837","151406","153822","89331","0","0","985089","1024689"
"201112309349300426","2010","FOUR MILE EMERGENCY SERVICES INC",,"742364554","26082","16371","21361","23639","743","438","12762","10646","60948","51094"
"201112359349300701","2010","Denver Broncos Charities",,"841305294","435098","274617","0","0","27","19","0","-1643","435125","272993"
"201112369349300021","2010","James Kirk Bernard Foundation",,"271791881","0","496411","0","0","0","1407","0","0","0","497818"
"201112439349300026","2010","EDUCATE",,"841648607","186496","310860",,"3413","1600","508",,"18894","188096","333675"
"201112439349300851","2010","Catalyst High School",,"204851671","260456","127018","267067","435733",,"0",,"0","527523","562751"
"201112449349301001","2010","Childrens Haven Child Care Center",,"201857599","94029","101358","898231","963320",,"0","3002","0","995262","1064678"
"201112549349300301","2010","EDUCAUSE",,"841455437","117478","10601","15038373","16061306","458256","481562","16958","31825","15631065","16585294"
"201112579349300616","2010","JUSTIN PARKER NEUROLOGICAL INSTITUTE",,"263588986",,"251325",,"225311",,"39085",,"0",,"515721"
"201112859349300106","2010","FORT COLLINS GIRLS SOFTBALL CLUB",,"522133439","27094","38681","105199","123724",,"5","27241","9847","159534","172257"
"201112859349300791","2010","DENVER BAR ASSOCIATION",,"840389860","931914","948515","149644","141720","15215","26233","46862","65323","1143635","1181791"
"201112879349300411","2010","VETERANS OF FOREIGN WARS-POST 101",,"840619556","156436","134705","0","0","764","774","32935","22837","190135","158316"
"201112919349300961","2010","USA TAEKWONDO INC",,"680587171","556595","749373","2568066","2211021","0","0","2550","4125","3127211","2964519"
"201112919349301201","2010","ASPEN VALLEY MEDICAL FOUNDATION",,"840643721","1925605","2724289","0","0","253998","409490","-16885","-19627","2162718","3114152"
"201112939349300501","2010","Littleton Soccer Club",,"742657972","1308168","1468558",,"0","826","498","68975","42927","1377969","1511983"
"201112989349300231","2010","DURANGO AREA TOURISM OFFICE",,"562307921","802110","791537","99851","90549","2285","939",,"0","904246","883025"
"201113059349301271","2009","DENVER OPTIONS INC",,"841182143","432991","3414620","42246425","39426685","2460","52433","1445089","355423","44126965","43249161"
"201113059349301606","2010","Telluride Wine Festival",,"742537191","12595","60808","162557","162143",,"0",,"0","175152","222951"
"201113079349301036","2010","GLOBAL HUMANITARIAN EXPEDITIONS",,"020624253","215978","245817",,"0",,"3",,"0","215978","245820"
"201113089349300711","2010","MARGARET TYSON BARNES CHARITABLE TRUST R79426004",,"846268287","0","0","0","0","140844","605794","11734","0","152578","605794"
"201113139349300941","2010","GENERATIONS CANCER FOUNDATION",,"311741530","103065","117361",,"0","34","36",,"0","103099","117397"
"201113139349302101","2010","The Home Front Cares Inc",,"200564493","284624","493620","0","0","6900","2992","233842","57028","525366","553640"
"201113149349300741","2010","HOSPICE OF THE VALLEY INC",,"263651313","249242","631477","627040","1900157","80","2628","0","-12803","876362","2521459"
"201113149349301826","2010","SAN JUAN CITIZENS ALLIANCE",,"841447465","493044","770615",,"0","25","18","21747","3396","514816","774029"
"201113159349303406","2010","NATIONAL STROKE ASSOCIATION",,"742317104","2947425","3262391","80555","42083","161","0","199635","174531","3227776","3479005"
"201113189349300916","2010","EXEMPLA LUTHERAN MEDICAL CENTER FOUNDATION",,"208846152","937775","1004115","0","0","30189","15122","-11778","-12216","956186","1007021"
"201113189349302886","2010","Neighborhood Development Collaborative Inc",,"264810482","1145625","3864907","22443","2647020","7","10","0","0","1168075","6511937"
"201113189349303526","2010","Pikes Peak Range Riders Foundation",,"841497942","179784","163025","0","0","178","12151","0","10850","179962","186026"
"201113189349304856","2010","COLORADO CONCERN",,"680534523",,"0","382415","456012","236","354",,"0","382651","456366"
"201113199349300531","2010","FORT COLLINS LIONS FOUNDATION INC",,"846051923","14699","24614","0","0","4687","5732","74426","82399","93812","112745"
"201113199349302086","2010","USA CYCLING INC",,"841284437","2051320","2379779","7953063","8344010","-23053","280245","128542","128118","10109872","11132152"
"201113199349303756","2010","KIDS CROSSING INC",,"841251585","5027172","4878612","0","0","-25995","659","32721","5292","5033898","4884563"
"201113199349304566","2010","ONWARD A LEGACY FOUNDATION",,"260045741","228416","306247",,"0","43612","83793",,"2384","272028","392424"
"201113199349304781","2010","Dr A J Kauvar Foundation","CO Hanegan & Associates PC","742462875",,"267043",,"0",,"31799",,"0",,"298842"
"201113199349307236","2010","New Life Promises Recovery Center",,"421687053",,"240000",,"0",,"43",,"0",,"240043"
"201113199349308371","2010","Rocky Mountain Region Porsche Club of Am",,"840588859","24969","19963","281296","181080","66","98","0","0","306331","201141"
"201113199349308766","2010","BOULDER INNOVATION CENTER",,"202159989","0","234218","0","0","0","245","0","0","0","234463"
"201113199349309816","2010","Good Neighbor Garage",,"061802862",,"329603",,"0",,"0",,"25899",,"355502"
"201113199349309996","2010","Housing & Building Association of","Colorado Springs/Pikes Peak Region","840426532","233444","240683","773624","572637","7462","2691","-14608","-4718","999922","811293"
