"county","fipscode","year","age","malepopulation","femalepopulation","totalpopulation"
"Adams","1","2000","22","2721","2330","5051"
"Adams","1","2000","23","2731","2528","5259"
"Adams","1","2000","24","2810","2610","5420"
"Adams","1","2000","25","2985","2705","5690"
"Adams","1","2000","26","3066","2735","5801"
"Adams","1","2000","27","3007","2598","5605"
"Adams","1","2000","28","3035","2831","5866"
"Adams","1","2000","29","3155","2871","6026"
"Adams","1","2000","30","3431","3075","6506"
"Adams","1","2000","31","3449","3005","6454"
"Adams","1","2000","32","3094","2794","5888"
"Adams","1","2000","33","2976","2728","5704"
"Adams","1","2000","34","2888","2749","5637"
"Adams","1","2000","35","2920","2640","5560"
"Adams","1","2000","36","3136","2882","6018"
"Adams","1","2000","37","3124","2842","5966"
"Adams","1","2000","38","3173","2856","6029"
"Adams","1","2000","39","3203","2977","6180"
"Adams","1","2000","40","3022","2924","5946"
"Adams","1","2000","41","3222","2928","6150"
"Adams","1","2000","42","2914","2705","5619"
"Adams","1","2000","43","2921","2762","5683"
"Adams","1","2000","44","2791","2578","5369"
"Adams","1","2000","45","2519","2514","5033"
"Adams","1","2000","46","2658","2425","5083"
"Adams","1","2000","47","2455","2303","4758"
"Adams","1","2000","48","2363","2209","4572"
"Adams","1","2000","49","2237","2181","4418"
"Adams","1","2000","50","2117","2076","4193"
"Adams","1","2000","51","2122","2176","4298"
"Adams","1","2000","52","1957","2046","4003"
"Adams","1","2000","53","2092","2092","4184"
"Adams","1","2000","54","2050","1905","3955"
"Adams","1","2000","55","1460","1549","3009"
"Adams","1","2000","56","1447","1485","2932"
"Adams","1","2000","57","1401","1495","2896"
"Adams","1","2000","58","1446","1466","2912"
"Adams","1","2000","59","1230","1378","2608"
"Adams","1","2000","60","1152","1322","2474"
"Adams","1","2000","61","1125","1191","2316"
"Adams","1","2000","62","1048","1157","2205"
"Adams","1","2000","63","1023","1188","2211"
"Adams","1","2000","64","924","1087","2011"
"Adams","1","2000","65","949","1028","1977"
"Adams","1","2000","66","839","960","1799"
"Adams","1","2000","67","828","930","1758"
"Adams","1","2000","68","844","952","1796"
"Adams","1","2000","69","808","869","1677"
"Adams","1","2000","70","793","884","1677"
"Adams","1","2000","71","688","846","1534"
"Adams","1","2000","72","642","863","1505"
"Adams","1","2000","73","602","774","1376"
"Adams","1","2000","74","571","766","1337"
"Adams","1","2000","75","503","750","1253"
"Adams","1","2000","76","506","673","1179"
"Adams","1","2000","77","447","621","1068"
"Adams","1","2000","78","448","583","1031"
"Adams","1","2000","79","376","546","922"
"Adams","1","2000","80","307","463","770"
"Adams","1","2000","81","268","402","670"
"Adams","1","2000","82","214","405","619"
"Adams","1","2000","83","201","340","541"
"Adams","1","2000","84","174","314","488"
"Adams","1","2000","85","155","275","430"
"Adams","1","2000","86","124","273","397"
"Adams","1","2000","87","81","219","300"
"Adams","1","2000","88","90","188","278"
"Adams","1","2000","89","60","194","254"
