"lu_bylaw","lu_code","label","description","major","generalize","dc_bylaw","dc_site_no","density","height","far","multipolygon"
"3","DC","DC56","Direct Control",,"Land Uses from Rocky View","56",,"0","0.0","0.0","MULTIPOLYGON (((-113.8886995 50.9676678, -113.8887506 50.9676679, -113.8887411 50.9723471, -113.9003267 50.9723423, -113.9087765 50.972339, -113.911352 50.971601, -113.9113526 50.9704674, -113.9117812 50.9704674, -113.9117813 50.9701981, -113.9116372 50.9701979, -113.9113528 50.9701978, -113.9113528 50.9701977, -113.9113557 50.9625887, -113.9117837 50.9625888, -113.9117838 50.9622791, -113.9113552 50.9622787, -113.911356 50.9610608, -113.9085939 50.9610586, -113.9085942 50.9609239, -113.8887643 50.9609063, -113.8859256 50.9609035, -113.8859208 50.963175, -113.8887597 50.9631778, -113.8887504 50.9676475, -113.8886995 50.9676678)))"
"2","DC","DC22Z94","<Null>","<Null>","<Null>","22Z94",,,,,"MULTIPOLYGON (((-114.0871528 51.0480185, -114.0871477 51.0480812, -114.0871442 51.0481238, -114.0875454 51.0481351, -114.088496 51.0481618, -114.088535 51.0476903, -114.0871787 51.0476523, -114.0871528 51.0480185)))"
"2","DC","DC19Z95SITE1A","<Null>","<Null>","<Null>","19Z95","SITE 1A",,,,"MULTIPOLYGON (((-114.0771457 51.0516433, -114.0768494 51.0516355, -114.0766022 51.0516291, -114.0765614 51.0523078, -114.0768629 51.0523076, -114.0771011 51.0523074, -114.0771457 51.0516433)))"
"2","DC","DC56Z95","<Null>","<Null>","<Null>","56Z95",,,,,"MULTIPOLYGON (((-114.0871666 51.0462794, -114.0871386 51.046701, -114.0875706 51.0467122, -114.0876025 51.0462915, -114.0876064 51.0462432, -114.0876048 51.0462431, -114.0871696 51.0462293, -114.0871666 51.0462794)))"
"2","DC","DC50Z84","<Null>","<Null>","<Null>","50Z84",,,,,"MULTIPOLYGON (((-114.0608414 51.049754, -114.0621458 51.0497873, -114.0621508 51.0497158, -114.0627472 51.0497324, -114.0627776 51.0493334, -114.0615777 51.0492993, -114.0609791 51.049281, -114.0608752 51.0492776, -114.0608414 51.049754)))"
"2","DC","DC12Z87","<Null>","<Null>","<Null>","12Z87",,,,,"MULTIPOLYGON (((-114.0842874 51.0490855, -114.0842619 51.0494416, -114.0842593 51.0494694, -114.0846982 51.0494812, -114.0848036 51.049484, -114.0848047 51.0494569, -114.0848302 51.0491006, -114.0848351 51.0490057, -114.0842947 51.0489899, -114.0842874 51.0490855)))"
"2","DC","DC19Z95SITE2B","<Null>","<Null>","<Null>","19Z95","SITE 2B",,,,"MULTIPOLYGON (((-114.0783708 51.0516766, -114.0784061 51.0512021, -114.0780506 51.051192, -114.0780175 51.0516661, -114.0783708 51.0516766)))"
"2","DC","DC19Z95SITE2A","<Null>","<Null>","<Null>","19Z95","SITE 2A",,,,"MULTIPOLYGON (((-114.0784061 51.0512021, -114.0784413 51.0507355, -114.0774589 51.0507088, -114.076992 51.0506942, -114.0769871 51.0507729, -114.0769631 51.0511612, -114.0780506 51.051192, -114.0784061 51.0512021)))"
"2","DC","DC24Z2002","<Null>","<Null>","<Null>","24Z2002",,,,,"MULTIPOLYGON (((-114.0860256 51.0480923, -114.0869607 51.0481186, -114.0871442 51.0481238, -114.0871477 51.0480812, -114.0871528 51.0480185, -114.0871787 51.0476523, -114.0870699 51.0476493, -114.0868524 51.0476435, -114.0866349 51.0476374, -114.0860586 51.0476213, -114.0860256 51.0480923)))"
"2","DC","DC19Z95SITE2C","<Null>","<Null>","<Null>","19Z95","SITE 2C",,,,"MULTIPOLYGON (((-114.075911 51.0516098, -114.0766022 51.0516291, -114.0768494 51.0516355, -114.0774271 51.0516507, -114.0778161 51.0516608, -114.0780175 51.0516661, -114.0780506 51.051192, -114.0769631 51.0511612, -114.0769871 51.0507729, -114.076992 51.0506942, -114.0768664 51.0506901, -114.0759716 51.0506652, -114.075911 51.0516098)))"
"2","DC","DC70Z84","<Null>","<Null>","<Null>","70Z84",,,,,"MULTIPOLYGON (((-114.0640677 51.0512665, -114.0640623 51.0513192, -114.0640337 51.0517403, -114.0650173 51.05177, -114.0650259 51.0516589, -114.0650537 51.0512984, -114.0643915 51.0512784, -114.0640677 51.0512665)))"
"2","DC","DC126Z90","<Null>","<Null>","<Null>","126Z90",,,,,"MULTIPOLYGON (((-114.0860586 51.0476213, -114.0866349 51.0476374, -114.0866688 51.0471583, -114.086103 51.0471433, -114.0860586 51.0476213)))"
"2","DC","DC22Z95AREAC","<Null>","<Null>","<Null>","22Z95","AREA C",,,,"MULTIPOLYGON (((-114.0734634 51.0515369, -114.0749243 51.0515804, -114.0749914 51.050637, -114.0747553 51.0506301, -114.0742071 51.0506135, -114.0735226 51.050593, -114.0735214 51.0505956, -114.0734633 51.0515287, -114.0734634 51.0515369)))"
"2","DC","DC47Z92","<Null>","<Null>","<Null>","47Z92",,,,,"MULTIPOLYGON (((-114.0846969 51.0495086, -114.0846679 51.0498649, -114.0846592 51.0499496, -114.0847398 51.0499521, -114.085084 51.0498435, -114.0855389 51.0496999, -114.0877263 51.0490196, -114.0881706 51.0488813, -114.0884436 51.0487964, -114.088496 51.0481618, -114.0875454 51.0481351, -114.0871442 51.0481238, -114.0869607 51.0481186, -114.0860256 51.0480923, -114.084906 51.0480608, -114.0847962 51.0480578, -114.0847623 51.0485287, -114.0847603 51.0485287, -114.0847602 51.0485324, -114.0848689 51.0485353, -114.0852862 51.0485466, -114.085414 51.04855, -114.0859831 51.0485653, -114.0859773 51.0486779, -114.0859859 51.0486781, -114.0861256 51.0486814, -114.0861561 51.0486823, -114.08643 51.0486895, -114.0864242 51.0487716, -114.0861198 51.0487635, -114.0859743 51.0487623, -114.085962 51.0490386, -114.0848351 51.0490057, -114.0848302 51.0491006, -114.0848047 51.0494569, -114.0848036 51.049484, -114.0846982 51.0494812, -114.0846969 51.0495086)))"
"2","DC","DC49Z92","<Null>","<Null>","<Null>","49Z92",,,,,"MULTIPOLYGON (((-114.0847861 51.0466345, -114.0848953 51.0466373, -114.0860353 51.0466701, -114.0861194 51.0466728, -114.0861384 51.0464483, -114.0861554 51.0462007, -114.0861526 51.0462007, -114.0849285 51.0461661, -114.0848194 51.0461632, -114.0847861 51.0466345)))"
"3","ANRI","ANRI","Agricultural and Natural Resource Industry - M.D. Rocky View",,"Land Uses from Rocky View",,,"0","0.0","0.0","MULTIPOLYGON (((-114.2296309 51.0685309, -114.2285472 51.0743132, -114.2343481 51.074311, -114.2343407 51.0670758, -114.2343406 51.0669823, -114.2343405 51.0669823, -114.2343405 51.0669825, -114.2340546 51.0669828, -114.2340557 51.0670747, -114.2340556 51.0670747, -114.2340556 51.0670748, -114.2294126 51.0670796, -114.2296309 51.0685309)))"
"2","DC","DC13Z88","<Null>","<Null>","<Null>","13Z88",,,,,"MULTIPOLYGON (((-114.0628271 51.0485819, -114.0627894 51.0491366, -114.0627776 51.0493334, -114.0636719 51.0493595, -114.0642008 51.0493754, -114.0642735 51.0484861, -114.0642746 51.0484295, -114.0638002 51.0484138, -114.0628425 51.0483855, -114.0628271 51.0485819)))"
"2","DC","DC57Z2006SITE3","<Null>","<Null>","<Null>","57Z2006","SITE 3",,,,"MULTIPOLYGON (((-114.0658982 51.0535314, -114.0669548 51.0539688, -114.067333 51.053969, -114.0674876 51.0539664, -114.0674869 51.0534679, -114.0674868 51.0534133, -114.0674867 51.0533549, -114.0661042 51.0533552, -114.0658982 51.0535314)))"
"2","DC","DC23Z2006","<Null>","<Null>","<Null>","23Z2006",,,,,"MULTIPOLYGON (((-114.0620658 51.0518085, -114.0625647 51.0519786, -114.0626159 51.0512248, -114.0621084 51.0512104, -114.0620658 51.0518085)))"
"2","DC","DC65Z82","<Null>","<Null>","<Null>","65Z82",,,,,"MULTIPOLYGON (((-114.0871004 51.0472173, -114.0870699 51.0476493, -114.0871787 51.0476523, -114.088535 51.0476903, -114.0885747 51.0472113, -114.0876478 51.0471845, -114.0871037 51.0471698, -114.0871004 51.0472173)))"
"2","DC","DC56Z2002","<Null>","<Null>","<Null>","56Z2002",,,,,"MULTIPOLYGON (((-114.0859743 51.0487623, -114.0861198 51.0487635, -114.0864242 51.0487716, -114.08643 51.0486895, -114.0861561 51.0486823, -114.0861256 51.0486814, -114.0859859 51.0486781, -114.0859773 51.0486779, -114.0859743 51.0487623)))"
"2","DC","DC57Z2006SITE1","<Null>","<Null>","<Null>","57Z2006","SITE 1",,,,"MULTIPOLYGON (((-114.0661042 51.0533552, -114.0674867 51.0533549, -114.0674865 51.0531871, -114.0674828 51.0527847, -114.0674784 51.0523874, -114.0674775 51.0523112, -114.0661041 51.052312, -114.0661042 51.0533552)))"
"2","DC","DC19Z95SITE5B","<Null>","<Null>","<Null>","19Z95","SITE 5B",,,,"MULTIPOLYGON (((-114.0794569 51.0507632, -114.0794908 51.0502818, -114.0785966 51.0502565, -114.0784803 51.0502532, -114.0784721 51.0503692, -114.0784413 51.0507355, -114.0794569 51.0507632)))"
"2","DC","DC549","<Null>","<Null>","<Null>","549",,,,,"MULTIPOLYGON (((-114.0682643 51.0442134, -114.0713693 51.0443013, -114.0715227 51.0443012, -114.0715227 51.0442278, -114.0715227 51.044119, -114.0713691 51.0441099, -114.0707501 51.044053, -114.0706574 51.0440402, -114.069906 51.0439365, -114.0682868 51.043891, -114.0682643 51.0442134)))"
"3","ANRI","ANRI","Agricultural and Natural Resource Industry - M.D. Rocky View",,"Land Uses from Rocky View",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1855846 51.1759103, -114.1861106 51.1759103, -114.1877114 51.1759108, -114.1878323 51.1759118, -114.1878512 51.1687038, -114.1875636 51.1687038, -114.1760824 51.1687011, -114.1760825 51.168703, -114.1760818 51.1689625, -114.1760765 51.1714585, -114.1760756 51.1718574, -114.176075 51.1721417, -114.176075 51.1721725, -114.176075 51.1721726, -114.1760709 51.1740603, -114.176067 51.1759104, -114.1817984 51.1759104, -114.1817984 51.1759094, -114.1855846 51.1759103)))"
"2","DC","DC122Z2001","<Null>","<Null>","<Null>","122Z2001",,,,,"MULTIPOLYGON (((-114.0783502 51.0523066, -114.0785011 51.0523756, -114.0789784 51.0523752, -114.0793329 51.0521881, -114.0791475 51.0520517, -114.0791733 51.0516994, -114.0783966 51.0516774, -114.0783502 51.0523066)))"
"2","DC","DC138Z90","<Null>","<Null>","<Null>","138Z90",,,,,"MULTIPOLYGON (((-114.0702654 51.0476446, -114.0715162 51.0476814, -114.071514 51.0467327, -114.0711422 51.0467239, -114.0705521 51.0467033, -114.0703335 51.0466961, -114.0702654 51.0476446)))"
"2","DC","DC70Z84","<Null>","<Null>","<Null>","70Z84",,,,,"MULTIPOLYGON (((-114.0603428 51.051223, -114.0609375 51.0514258, -114.0611296 51.0514894, -114.0620658 51.0518085, -114.0621084 51.0512104, -114.0626159 51.0512248, -114.0629804 51.0512358, -114.0629483 51.0517075, -114.0635986 51.0517271, -114.0636275 51.0513016, -114.0636328 51.0512506, -114.0636662 51.0507807, -114.0635577 51.0507776, -114.0635854 51.0503943, -114.0635922 51.0502988, -114.0627098 51.0502732, -114.0627412 51.0498052, -114.0621458 51.0497873, -114.0608414 51.049754, -114.0602292 51.0497383, -114.0601322 51.0511687, -114.0603428 51.051223), (-114.061145 51.0502396, -114.0614553 51.0502483, -114.0614542 51.0503048, -114.0614231 51.0507175, -114.0609886 51.0507036, -114.0610248 51.0502357, -114.061145 51.0502396)))"
"2","DC","DC360","<Null>","<Null>","<Null>","360",,,,,"MULTIPOLYGON (((-114.0577376 51.0506271, -114.0601322 51.0511687, -114.0602292 51.0497383, -114.0602618 51.0492577, -114.0578382 51.0491872, -114.0577376 51.0506271)))"
"2","DC","DC19Z95SITE3B","<Null>","<Null>","<Null>","19Z95","SITE 3B",,,,"MULTIPOLYGON (((-114.0784061 51.0512021, -114.0808629 51.0512735, -114.080884 51.0508871, -114.0808888 51.0507992, -114.0794569 51.0507632, -114.0784413 51.0507355, -114.0784061 51.0512021)))"
"2","DC","DC68Z2001SITE2","<Null>","<Null>","<Null>","68Z2001","SITE 2",,,,"MULTIPOLYGON (((-114.0778394 51.0528272, -114.0791467 51.0523751, -114.0789784 51.0523752, -114.0785011 51.0523756, -114.0783502 51.0523066, -114.0778591 51.0523069, -114.0778385 51.0523069, -114.0778394 51.0528272)))"
"2","DC","DC19Z95SITE6","<Null>","<Null>","<Null>","19Z95","SITE 6",,,,"MULTIPOLYGON (((-114.0809218 51.0503223, -114.0808888 51.0507992, -114.080884 51.0508871, -114.0817533 51.0509141, -114.0829192 51.0505366, -114.0829586 51.0498962, -114.0809658 51.0498423, -114.0809218 51.0503223)))"
"2","DC","DC71Z84","<Null>","<Null>","<Null>","71Z84",,,,,"MULTIPOLYGON (((-114.0602292 51.0497383, -114.0608414 51.049754, -114.0608752 51.0492776, -114.0602618 51.0492577, -114.0602292 51.0497383)))"
"2","DC","DC19Z95SITE3A","<Null>","<Null>","<Null>","19Z95","SITE 3A",,,,"MULTIPOLYGON (((-114.0783708 51.0516766, -114.0783966 51.0516774, -114.0791733 51.0516994, -114.079593 51.0517117, -114.0795855 51.0518189, -114.0798303 51.051827, -114.0802558 51.051599, -114.0807087 51.0513561, -114.0808629 51.0512735, -114.0784061 51.0512021, -114.0783708 51.0516766)))"
"2","DC","DC121Z86","<Null>","<Null>","<Null>","121Z86",,,,,"MULTIPOLYGON (((-114.0701801 51.046378, -114.0703601 51.0463786, -114.0703335 51.0466961, -114.0705521 51.0467033, -114.0711422 51.0467239, -114.071514 51.0467327, -114.0726377 51.0467663, -114.0726698 51.0463194, -114.0725948 51.0463172, -114.0726264 51.045818, -114.071413 51.0457808, -114.0707873 51.0457633, -114.0704214 51.0457532, -114.0703879 51.0460619, -114.0702037 51.0460614, -114.0701801 51.046378)))"
"2","DC","DC4Z2001","<Null>","<Null>","<Null>","4Z2001",,,,,"MULTIPOLYGON (((-114.0758691 51.0523086, -114.0765614 51.0523078, -114.0766022 51.0516291, -114.075911 51.0516098, -114.0758691 51.0523086)))"
"2","DC","DC20Z87","<Null>","<Null>","<Null>","20Z87",,,,,"MULTIPOLYGON (((-114.0861384 51.0464483, -114.0861194 51.0466728, -114.0862022 51.0466754, -114.0871386 51.046701, -114.0871666 51.0462794, -114.0871696 51.0462293, -114.0871229 51.046228, -114.0861554 51.0462007, -114.0861384 51.0464483)))"
"2","DC","DC53Z95",,,,"53Z95",,,,,"MULTIPOLYGON (((-114.0429494 51.0433315, -114.0428213 51.043477, -114.0426882 51.0436325, -114.0429278 51.043682, -114.043314 51.0437428, -114.043682 51.0437927, -114.0440499 51.0438248, -114.0445203 51.0438511, -114.0453398 51.0438789, -114.0460396 51.0438951, -114.0466957 51.0439337, -114.0466988 51.0437634, -114.0467085 51.0436287, -114.0467115 51.0435865, -114.0451743 51.0435424, -114.0450987 51.0435402, -114.0450184 51.0435379, -114.0448349 51.0435314, -114.0447115 51.0435256, -114.044584 51.0435184, -114.0444701 51.0435109, -114.0443122 51.0434989, -114.0441982 51.043489, -114.0440306 51.0434727, -114.043951 51.0434642, -114.0438464 51.0434523, -114.0436577 51.0434286, -114.0434327 51.0433698, -114.0433441 51.0433545, -114.0431919 51.0433261, -114.0431789 51.0433238, -114.0429763 51.043288, -114.0429494 51.0433315)))"
"2","DC","DC32Z93","<Null>","<Null>","<Null>","32Z93",,,,,"MULTIPOLYGON (((-114.084906 51.0480608, -114.0860256 51.0480923, -114.0860586 51.0476213, -114.0850451 51.0475932, -114.0849365 51.04759, -114.084906 51.0480608)))"
"2","DC","DC163Z82","<Null>","<Null>","<Null>","163Z82",,,,,"MULTIPOLYGON (((-114.0866349 51.0476374, -114.0868524 51.0476435, -114.0868863 51.0471641, -114.0866688 51.0471583, -114.0866349 51.0476374)))"
"2","DC","DC57Z2006SITE2","<Null>","<Null>","<Null>","57Z2006","SITE 2",,,,"MULTIPOLYGON (((-114.0650131 51.053165, -114.0658982 51.0535314, -114.0661042 51.0533552, -114.0661041 51.052312, -114.0656705 51.0523122, -114.0650117 51.0523126, -114.0650131 51.053165)))"
"2","DC","DC48Z84","<Null>","<Null>","<Null>","48Z84",,,,,"MULTIPOLYGON (((-114.0636275 51.0513016, -114.0635986 51.0517271, -114.0640337 51.0517403, -114.0640623 51.0513192, -114.0640679 51.0512645, -114.0636328 51.0512506, -114.0636275 51.0513016)))"
"2","DC","DC49Z84SITE3","<Null>","<Null>","<Null>","49Z84","SITE 3",,,,"MULTIPOLYGON (((-114.0657635 51.0513178, -114.0657702 51.0512245, -114.0657485 51.0512239, -114.0657681 51.0509502, -114.065082 51.0509303, -114.0650537 51.0512984, -114.0657635 51.0513178)))"
"2","DC","DC19Z95SITE5A","<Null>","<Null>","<Null>","19Z95","SITE 5A",,,,"MULTIPOLYGON (((-114.0808888 51.0507992, -114.0809218 51.0503223, -114.0797087 51.050288, -114.0794908 51.0502818, -114.0794569 51.0507632, -114.0808888 51.0507992)))"
"2","DC","DC53Z95","<Null>","<Null>","<Null>","53Z95",,,,,"MULTIPOLYGON (((-114.0888691 51.045089, -114.0888807 51.045177, -114.0889276 51.0452373, -114.0889245 51.0453311, -114.0917663 51.045405, -114.092112 51.0454151, -114.0947152 51.0454891, -114.094713 51.0452122, -114.0947123 51.0451238, -114.094711 51.0449567, -114.0945563 51.044956, -114.0923305 51.0448934, -114.0917311 51.0448765, -114.0910365 51.044857, -114.0888668 51.0447959, -114.0888691 51.045089)))"
"2","DC","DC19Z95SITE4","<Null>","<Null>","<Null>","19Z95","SITE 4",,,,"MULTIPOLYGON (((-114.0760101 51.0501848, -114.0759716 51.0506652, -114.0768664 51.0506901, -114.076992 51.0506942, -114.0774589 51.0507088, -114.0784413 51.0507355, -114.0784721 51.0503692, -114.0784803 51.0502532, -114.0783536 51.0502497, -114.0760103 51.0501829, -114.0760101 51.0501848)))"
"2","DC","DC49Z84SITE2","<Null>","<Null>","<Null>","49Z84","SITE 2",,,,"MULTIPOLYGON (((-114.0650915 51.0508073, -114.065082 51.0509303, -114.0657681 51.0509502, -114.0658099 51.0503667, -114.0651271 51.0503454, -114.0650915 51.0508073)))"
"3","RF","RF","Ranch and Farm District",,"Land Uses from Rocky View",,,"0","0.0","0.0","MULTIPOLYGON (((-113.8770989 50.9550655, -113.8791962 50.9549309, -113.8817103 50.9547695, -113.888634 50.9543246, -113.8887782 50.9543155, -113.8887793 50.954234, -113.8887793 50.9542333, -113.8887673 50.9542341, -113.8887715 50.9520909, -113.8861837 50.9520908, -113.8861866 50.9506526, -113.8771072 50.9506531, -113.8771021 50.9533988, -113.8771026 50.9533985, -113.8771007 50.9541224, -113.8770989 50.9550655)))"
"2","DC","DC68Z2001SITE1","<Null>","<Null>","<Null>","68Z2001","SITE 1",,,,"MULTIPOLYGON (((-114.0778591 51.0523069, -114.0783502 51.0523066, -114.0783966 51.0516774, -114.0783708 51.0516766, -114.0780175 51.0516661, -114.0778161 51.0516608, -114.0777966 51.0519405, -114.0778799 51.052009, -114.0778591 51.0523069)))"
"3","SH","SH","Small Holding - M.D. Rocky View",,"Land Uses from Rocky View",,,"0","0.0","0.0","MULTIPOLYGON (((-114.133478 51.1758951, -114.1334662 51.176015, -114.136612 51.1760047, -114.1366121 51.1760047, -114.1373783 51.1760027, -114.1374364 51.1754295, -114.1335599 51.1754415, -114.1335245 51.1754397, -114.133478 51.1758951)))"
