"start_date","end_date","title","url","domain","visits"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Calgary Transit - Home Page","http://calgarytransit.com/home.html","calgarytransit.com","1911"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","The City of Calgary - Home Page","http://calgary.ca/home.html","calgary.ca","1375"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","HASTINFO Web","http://hastinfo.calgarytransit.com/HastinfoMVCWeb/TravelPlans","hastinfo.calgarytransit.com","965"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","HASTINFO Web","http://hastinfo.calgarytransit.com/HastinfoMVCWeb/RouteSchedules","hastinfo.calgarytransit.com","898"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Careers","http://calgary.ca/careers.html?redirect=/careers","calgary.ca","704"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","HASTINFO Web","http://hastinfo.calgarytransit.com/HastinfoMVCWeb/NextDepartures","hastinfo.calgarytransit.com","609"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Careers","http://hcmcontent.calgary.ca/psc/hcm_1/EMPLOYEE/HRMS/c/HRS_HRAM_EMP_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Employee&Page=HRS_CAREERS_FL","hcmcontent.calgary.ca","517"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Fares & Passes","http://calgarytransit.com/content/transit/en/home/fares---passes.html","calgarytransit.com","516"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Careers","http://hcmcontent.calgary.ca/psc/hcm_1/EMPLOYEE/HRMS/c/HRS_HRAM_EMP_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_SCHJOB_FL","hcmcontent.calgary.ca","499"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","myID","http://myid.calgary.ca/idm/Secure/Dashboard.aspx","myid.calgary.ca","429"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Timesheet","http://hcmcontent.calgary.ca/psc/hcm_1/EMPLOYEE/HRMS/c/TL_EMPLOYEE_FL.TL_ENTER_TIME_FLU.GBL","hcmcontent.calgary.ca","396"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Public Wi-Fi","http://calgary.ca/our-services/public-wifi.html","calgary.ca","346"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","VISTA","http://vista.calgary.ca/?PossePresentation=GeneralSearch","vista.calgary.ca","341"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Garbage, recycling and composting pickup schedule","http://calgary.ca/waste/residential/garbage-schedule.html","calgary.ca","339"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Pay","http://hcmcontent.calgary.ca/psc/hcm/EMPLOYEE/HRMS/c/PY_EMPLOYEE_FL.PY_IC_PAY_INQ_FLU.GBL","hcmcontent.calgary.ca","336"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Calgary Transit - Home Page","http://calgarytransit.com/home.html?redirect=/schedules-maps","calgarytransit.com","304"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","HASTINFO Web","http://hastinfo.calgarytransit.com/HastinfoMVCWeb/","hastinfo.calgarytransit.com","284"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Careers","http://recruiting.calgary.ca/psc/hcm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_SCHJOB_FL","recruiting.calgary.ca","281"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","MyPropertyMapCOCISM","http://maps.calgary.ca/myProperty/","maps.calgary.ca","274"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","VISTA","http://vista.calgary.ca/","vista.calgary.ca","274"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","myID","http://myid.calgary.ca/idm/Secure/ServiceLinks.aspx","myid.calgary.ca","262"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Golf","http://calgary.ca/csps/recreation/golf-courses.html","calgary.ca","260"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Careers","http://recruiting.calgary.ca/psc/hcm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&FOCUS=Applicant&Page=HRS_APP_SCHJOB&SiteId=1","recruiting.calgary.ca","228"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Council and Committee Agendas, Minutes and Video","http://calgary.ca/council/meetings/agenda-minutes.html","calgary.ca","227"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","The City of Calgary Land Use Bylaw 1P2007","http://calgary.ca/planning/land-use/online-land-use-bylaw.html","calgary.ca","227"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","Calgary Police Service","http://calgary.ca/cps.html","calgary.ca","222"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","My Inspections","http://myinspections.calgary.ca/?PossePresentation=MyInspections","myinspections.calgary.ca","218"
"2022-09-09T00:00:00.000","2022-09-09T00:00:00.000","AssessmentOCS","http://assessmentsearch.calgary.ca/externallogin.aspx","assessmentsearch.calgary.ca","214"
