"day","departure","direction","incident_date_time","latitude","longitude","month","route","sched_time","service_type","time_period","timeliness","timepoint_name","transit_date","trip_start_time","trip_id","vehicle_id","year","id"
"7","2019-05-07T03:21:12.000Z","North","2019-05-07T03:21:12.000Z","50.898534","-114.070451","5","497","2019-05-07T03:20:00.000Z","Weekday","22:00-03:59","N","XL Somerset-Bridlewood Terminal","2019-05-07T01:55:00.000Z","2019-04-18T03:20:00.000Z","1640","1321","2019","2019-05-07T03:21:12-1640-1321"
"7","2019-05-07T03:23:32.000Z","North","2019-05-07T03:23:32.000Z","51.157439","-114.067851","5","496","2019-05-07T03:23:00.000Z","Weekday","22:00-03:59","N","NP Country Village Link/Way sb","2019-05-07T01:55:00.000Z","2019-04-18T02:40:00.000Z","14873","1876","2019","2019-05-07T03:23:32-14873-1876"
"7","2019-05-07T03:31:08.000Z","North","2019-05-07T03:31:08.000Z","51.165046","-114.02061","5","496","2019-05-07T03:32:00.000Z","Weekday","22:00-03:59","N","QE Stoney BV NE/ CT Stoney Garage e","2019-05-07T01:55:00.000Z","2019-04-18T02:40:00.000Z","14873","1876","2019","2019-05-07T03:31:08-14873-1876"
"7","2019-05-07T03:34:06.000Z","North","2019-05-07T03:34:06.000Z","51.024049","-114.107567","5","498","2019-05-07T03:45:00.000Z","Weekday","22:00-03:59","E","33 Av SW/ 20 St SW wb","2019-05-07T01:55:00.000Z","2019-04-18T03:45:00.000Z","2076","1229","2019","2019-05-07T03:34:06-2076-1229"
"7","2019-05-07T03:42:22.000Z","North","2019-05-07T03:42:22.000Z","51.086731","-114.132576","5","490","2019-05-07T03:40:00.000Z","Weekday","22:00-03:59","N","BT Brentwood Station","2019-05-07T01:55:00.000Z","2019-04-18T03:40:00.000Z","670","1264","2019","2019-05-07T03:42:22-670-1264"
"7","2019-05-07T03:42:56.000Z","North","2019-05-07T03:42:56.000Z","51.0865","-113.98143","5","493","2019-05-07T04:00:00.000Z","Weekday","22:00-03:59","E","WN Whitehorn Stn/ 36 St NE nb","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","14826","1215","2019","2019-05-07T03:42:56-14826-1215"
"7","2019-05-07T03:48:20.000Z","North","2019-05-07T03:48:20.000Z","51.122359","-114.071601","5","496","2019-05-07T03:48:00.000Z","Weekday","22:00-03:59","N","EO Centre St N/ 78 Ave N sb","2019-05-07T01:55:00.000Z","2019-04-18T02:40:00.000Z","14873","1876","2019","2019-05-07T03:48:20-14873-1876"
"7","2019-05-07T03:50:00.000Z","North","2019-05-07T03:50:00.000Z","51.103917","-114.159","5","490","2019-05-07T03:49:00.000Z","Weekday","22:00-03:59","N","DH Dalhousie Station","2019-05-07T01:55:00.000Z","2019-04-18T03:40:00.000Z","670","1264","2019","2019-05-07T03:50:00-670-1264"
"7","2019-05-07T03:55:44.000Z","North","2019-05-07T03:55:44.000Z","51.0816","-114.042091","5","496","2019-05-07T04:00:00.000Z","Weekday","22:00-03:59","E","SG Spring Gardens Garage","2019-05-07T01:55:00.000Z","2019-04-18T02:40:00.000Z","14873","1876","2019","2019-05-07T03:55:44-14873-1876"
"7","2019-05-07T03:56:08.000Z","North","2019-05-07T03:56:08.000Z","51.123541","-114.207823","5","490","2019-05-07T03:58:00.000Z","Weekday","22:00-03:59","E","CR Crowfoot Bus Terminal","2019-05-07T01:55:00.000Z","2019-04-18T03:40:00.000Z","670","1264","2019","2019-05-07T03:56:08-670-1264"
"7","2019-05-07T04:04:24.000Z","North","2019-05-07T04:04:24.000Z","51.09189","-113.958226","5","493","2019-05-07T04:04:00.000Z","Weekday","04:00-05:59","N","52 St NE/ 44 Av NE nb","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","14826","1215","2019","2019-05-07T04:04:24-14826-1215"
"7","2019-05-07T04:04:30.000Z","North","2019-05-07T04:04:30.000Z","51.081551","-114.041533","5","495","2019-05-07T04:05:00.000Z","Weekday","04:00-05:59","N","Spring Gardens Garage","2019-05-07T01:55:00.000Z","2019-04-18T03:01:00.000Z","2517","1205","2019","2019-05-07T04:04:30-2517-1205"
"7","2019-05-07T04:05:10.000Z","South","2019-05-07T04:05:10.000Z","51.133564","-114.235609","5","491","2019-05-07T04:00:00.000Z","Weekday","04:00-05:59","L","TC Tuscany Bus Terminal","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","12330","8000","2019","2019-05-07T04:05:10-12330-8000"
"7","2019-05-07T04:07:56.000Z","North","2019-05-07T04:07:56.000Z","51.041281","-114.047853","5","497","2019-05-07T04:20:00.000Z","Weekday","04:00-05:59","E","VP Victoria Park Garage","2019-05-07T01:55:00.000Z","2019-04-18T03:20:00.000Z","1640","1321","2019","2019-05-07T04:07:56-1640-1321"
"7","2019-05-07T04:10:34.000Z","North","2019-05-07T04:10:34.000Z","51.108712","-113.97517","5","493","2019-05-07T04:10:00.000Z","Weekday","04:00-05:59","N","WW McKnight-Westwinds Station","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","14826","1215","2019","2019-05-07T04:10:34-14826-1215"
"7","2019-05-07T04:10:42.000Z","North","2019-05-07T04:10:42.000Z","51.12333","-114.071241","5","496","2019-05-07T04:10:00.000Z","Weekday","04:00-05:59","N","EZ Centre St N/ 78 Av N nb","2019-05-07T01:55:00.000Z","2019-04-18T02:40:00.000Z","14873","1876","2019","2019-05-07T04:10:42-14873-1876"
"7","2019-05-07T04:12:56.000Z","South","2019-05-07T04:12:56.000Z","51.070809","-113.958655","5","23","2019-05-07T04:12:00.000Z","Weekday","04:00-05:59","N","52 St NE/ Rundlehorn Dr sb","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","6779","8119","2019","2019-05-07T04:12:56-6779-8119"
"7","2019-05-07T04:14:10.000Z","South","2019-05-07T04:14:10.000Z","51.123541","-114.207823","5","491","2019-05-07T04:10:00.000Z","Weekday","04:00-05:59","N","CR Crowfoot Bus Terminal","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","12330","8000","2019","2019-05-07T04:14:10-12330-8000"
"7","2019-05-07T04:14:28.000Z","South","2019-05-07T04:14:28.000Z","51.108712","-113.97517","5","43","2019-05-07T04:11:00.000Z","Weekday","04:00-05:59","N","WW McKnight-Westwinds Station","2019-05-07T01:55:00.000Z","2019-04-18T04:11:00.000Z","47","8199","2019","2019-05-07T04:14:28-47-8199"
"7","2019-05-07T04:14:48.000Z","North","2019-05-07T04:14:48.000Z","51.111359","-113.9466","5","493","2019-05-07T04:16:00.000Z","Weekday","04:00-05:59","E","Falconridge Bv/ 64 Av NE nb","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","14826","1215","2019","2019-05-07T04:14:48-14826-1215"
"7","2019-05-07T04:15:58.000Z","North","2019-05-07T04:15:58.000Z","51.157439","-114.067851","5","490","2019-05-07T04:16:00.000Z","Weekday","04:00-05:59","N","NP Country Village Link/Way sb","2019-05-07T01:55:00.000Z","2019-04-18T03:40:00.000Z","670","1264","2019","2019-05-07T04:15:58-670-1264"
"7","2019-05-07T04:16:12.000Z","South","2019-05-07T04:16:12.000Z","51.124755","-113.948405","5","492","2019-05-07T04:14:00.000Z","Weekday","04:00-05:59","N","SA Saddletowne Station nb","2019-05-07T01:55:00.000Z","2019-05-07T04:14:00.000Z","352596","8343","2019","2019-05-07T04:16:12-352596-8343"
"7","2019-05-07T04:18:34.000Z","West","2019-05-07T04:18:34.000Z","50.898265","-114.069401","5","14","2019-05-07T04:15:00.000Z","Weekday","04:00-05:59","N","XW Somerset-Bridlewood Stn wb","2019-05-07T01:55:00.000Z","2019-04-18T04:15:00.000Z","5424","7917","2019","2019-05-07T04:18:34-5424-7917"
"7","2019-05-07T04:19:18.000Z","South","2019-05-07T04:19:18.000Z","51.091481","-113.959265","5","43","2019-05-07T04:19:00.000Z","Weekday","04:00-05:59","N","44 Av NE/ 52 St NE wb","2019-05-07T01:55:00.000Z","2019-04-18T04:11:00.000Z","47","8199","2019","2019-05-07T04:19:18-47-8199"
"7","2019-05-07T04:19:42.000Z","North","2019-05-07T04:19:42.000Z","50.936862","-114.080037","5","37","2019-05-07T04:18:00.000Z","Weekday","04:00-05:59","N","Canterbury Dr/ Canyon Meadows Dr eb","2019-05-07T01:55:00.000Z","2019-04-18T04:18:00.000Z","3137","1261","2019","2019-05-07T04:19:42-3137-1261"
"7","2019-05-07T04:20:08.000Z","North","2019-05-07T04:20:08.000Z","51.124755","-113.948405","5","493","2019-05-07T04:20:00.000Z","Weekday","04:00-05:59","N","SA Saddletowne Station nb","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","14826","1215","2019","2019-05-07T04:20:08-14826-1215"
"7","2019-05-07T04:20:50.000Z","North","2019-05-07T04:20:50.000Z","50.934331","-114.076177","5","37","2019-05-07T04:20:00.000Z","Weekday","04:00-05:59","N","6 St SW/ Canyon Meadows Dr SW sb","2019-05-07T01:55:00.000Z","2019-04-18T04:20:00.000Z","3138","1261","2019","2019-05-07T04:20:50-3138-1261"
"7","2019-05-07T04:21:00.000Z","North","2019-05-07T04:21:00.000Z","50.997248","-114.066641","5","9","2019-05-07T04:30:00.000Z","Weekday","04:00-05:59","E","CH Chinook Station","2019-05-07T01:55:00.000Z","2019-04-18T04:30:00.000Z","6544","7956","2019","2019-05-07T04:21:00-6544-7956"
"7","2019-05-07T04:21:40.000Z","South","2019-05-07T04:21:40.000Z","51.103917","-114.159","5","9","2019-05-07T04:20:00.000Z","Weekday","04:00-05:59","N","DH Dalhousie Station","2019-05-07T01:55:00.000Z","2019-04-18T04:20:00.000Z","13375","8219","2019","2019-05-07T04:21:40-13375-8219"
"7","2019-05-07T04:21:50.000Z","South","2019-05-07T04:21:50.000Z","51.103917","-114.159","5","491","2019-05-07T04:22:00.000Z","Weekday","04:00-05:59","N","DH Dalhousie Station","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","12330","8000","2019","2019-05-07T04:21:50-12330-8000"
"7","2019-05-07T04:21:50.000Z","North","2019-05-07T04:21:50.000Z","51.041281","-114.047853","5","498","2019-05-07T04:20:00.000Z","Weekday","04:00-05:59","N","VP Victoria Park Garage","2019-05-07T01:55:00.000Z","2019-04-18T03:45:00.000Z","2076","1229","2019","2019-05-07T04:21:50-2076-1229"
"7","2019-05-07T04:22:56.000Z","North","2019-05-07T04:22:56.000Z","51.157439","-114.067851","5","496","2019-05-07T04:22:00.000Z","Weekday","04:00-05:59","N","NP Country Village Link/Way sb","2019-05-07T01:55:00.000Z","2019-04-18T02:40:00.000Z","14873","1876","2019","2019-05-07T04:22:56-14873-1876"
"7","2019-05-07T04:23:10.000Z","East","2019-05-07T04:23:10.000Z","50.898534","-114.070451","5","14","2019-05-07T04:20:00.000Z","Weekday","04:00-05:59","N","XL Somerset-Bridlewood Terminal","2019-05-07T01:55:00.000Z","2019-04-18T04:20:00.000Z","13432","7851","2019","2019-05-07T04:23:10-13432-7851"
"7","2019-05-07T04:23:10.000Z","South","2019-05-07T04:23:10.000Z","51.108712","-113.97517","5","492","2019-05-07T04:21:00.000Z","Weekday","04:00-05:59","N","WW McKnight-Westwinds Station","2019-05-07T01:55:00.000Z","2019-05-07T04:14:00.000Z","352596","8343","2019","2019-05-07T04:23:10-352596-8343"
"7","2019-05-07T04:24:48.000Z","Inbound","2019-05-07T04:24:48.000Z","50.914394","-113.956007","5","92","2019-05-07T04:23:00.000Z","Weekday","04:00-05:59","N","McKenzie Towne Li/ 52 St SE eb","2019-05-07T01:55:00.000Z","2019-04-18T04:23:00.000Z","720","1291","2019","2019-05-07T04:24:48-720-1291"
"7","2019-05-07T04:26:00.000Z","South","2019-05-07T04:26:00.000Z","51.134367","-114.08946","5","3","2019-05-07T04:25:00.000Z","Weekday","04:00-05:59","N","DZ Sandstone Terminal","2019-05-07T01:55:00.000Z","2019-04-18T04:25:00.000Z","835","6050","2019","2019-05-07T04:26:00-835-6050"
"7","2019-05-07T04:27:00.000Z","South","2019-05-07T04:27:00.000Z","51.086569","-113.982101","5","43","2019-05-07T04:26:00.000Z","Weekday","04:00-05:59","N","WS Whitehorn Station/ 36 St NE sb","2019-05-07T01:55:00.000Z","2019-04-18T04:11:00.000Z","47","8199","2019","2019-05-07T04:27:00-47-8199"
"7","2019-05-07T04:29:10.000Z","West","2019-05-07T04:29:10.000Z","50.905349","-114.110611","5","14","2019-05-07T04:26:00.000Z","Weekday","04:00-05:59","N","Bridleridge Wy/ Bridleglen Mr sb","2019-05-07T01:55:00.000Z","2019-04-18T04:15:00.000Z","5424","7917","2019","2019-05-07T04:29:10-5424-7917"
"7","2019-05-07T04:29:32.000Z","South","2019-05-07T04:29:32.000Z","51.08681","-114.130601","5","9","2019-05-07T04:29:00.000Z","Weekday","04:00-05:59","N","AM Brentwood Rd / Station sb","2019-05-07T01:55:00.000Z","2019-04-18T04:20:00.000Z","13375","8219","2019","2019-05-07T04:29:32-13375-8219"
"7","2019-05-07T04:30:08.000Z","West","2019-05-07T04:30:08.000Z","51.086569","-113.982101","5","38","2019-05-07T04:30:00.000Z","Weekday","04:00-05:59","N","WS Whitehorn Station/ 36 St NE sb","2019-05-07T01:55:00.000Z","2019-05-07T04:30:00.000Z","352597","8343","2019","2019-05-07T04:30:08-352597-8343"
"7","2019-05-07T04:30:46.000Z","South","2019-05-07T04:30:46.000Z","51.125541","-113.947901","5","23","2019-05-07T04:30:00.000Z","Weekday","04:00-05:59","N","SA Saddletowne Station sb","2019-05-07T01:55:00.000Z","2019-04-18T04:30:00.000Z","13451","8179","2019","2019-05-07T04:30:46-13451-8179"
"7","2019-05-07T04:30:48.000Z","South","2019-05-07T04:30:48.000Z","51.074523","-113.981992","5","43","2019-05-07T04:30:00.000Z","Weekday","04:00-05:59","N","ES Rundle Stn/ 36 St NE sb","2019-05-07T01:55:00.000Z","2019-04-18T04:11:00.000Z","47","8199","2019","2019-05-07T04:30:48-47-8199"
"7","2019-05-07T04:31:40.000Z","Inbound","2019-05-07T04:31:40.000Z","50.918949","-113.965371","5","92","2019-05-07T04:30:00.000Z","Weekday","04:00-05:59","N","Prestwick Bv/ Prestwick Cir nb","2019-05-07T01:55:00.000Z","2019-04-18T04:23:00.000Z","720","1291","2019","2019-05-07T04:31:40-720-1291"
"7","2019-05-07T04:32:16.000Z","West","2019-05-07T04:32:16.000Z","50.897369","-114.0999","5","14","2019-05-07T04:31:00.000Z","Weekday","04:00-05:59","N","Bridlewood Av/ Bridlewood Dr wb","2019-05-07T01:55:00.000Z","2019-04-18T04:15:00.000Z","5424","7917","2019","2019-05-07T04:32:16-5424-7917"
"7","2019-05-07T04:32:42.000Z","South","2019-05-07T04:32:42.000Z","51.122359","-114.071601","5","3","2019-05-07T04:32:00.000Z","Weekday","04:00-05:59","N","EO Centre St N/ 78 Ave N sb","2019-05-07T01:55:00.000Z","2019-04-18T04:25:00.000Z","835","6050","2019","2019-05-07T04:32:42-835-6050"
"7","2019-05-07T04:33:00.000Z","South","2019-05-07T04:33:00.000Z","50.974976","-113.958844","5","23","2019-05-07T04:33:00.000Z","Weekday","04:00-05:59","N","52 St SE/ 86 Av SE sb","2019-05-07T01:55:00.000Z","2019-04-18T04:00:00.000Z","6779","8119","2019","2019-05-07T04:33:00-6779-8119"
"7","2019-05-07T04:33:02.000Z","South","2019-05-07T04:33:02.000Z","51.108712","-113.97517","5","43","2019-05-07T04:33:00.000Z","Weekday","04:00-05:59","N","WW McKnight-Westwinds Station","2019-05-07T01:55:00.000Z","2019-04-18T04:33:00.000Z","139","8312","2019","2019-05-07T04:33:02-139-8312"
"7","2019-05-07T04:33:06.000Z","East","2019-05-07T04:33:06.000Z","51.09561","-114.21936","5","1","2019-05-07T04:31:00.000Z","Weekday","04:00-05:59","N","Bowness Terminal","2019-05-07T01:55:00.000Z","2019-04-18T04:31:00.000Z","4364","6033","2019","2019-05-07T04:33:06-4364-6033"
"7","2019-05-07T04:33:12.000Z","East","2019-05-07T04:33:12.000Z","51.086731","-114.132576","5","38","2019-05-07T04:30:00.000Z","Weekday","04:00-05:59","N","BT Brentwood Station","2019-05-07T01:55:00.000Z","2019-04-18T04:30:00.000Z","12331","8000","2019","2019-05-07T04:33:12-12331-8000"
"7","2019-05-07T04:34:14.000Z","North","2019-05-07T04:34:14.000Z","50.91548","-113.956877","5","23","2019-05-07T04:30:00.000Z","Weekday","04:00-05:59","N","MK McKenzie Terminal sb","2019-05-07T01:55:00.000Z","2019-04-18T04:30:00.000Z","8490","8125","2019","2019-05-07T04:34:14-8490-8125"
"7","2019-05-07T04:34:24.000Z","North","2019-05-07T04:34:24.000Z","51.038582","-113.981459","5","43","2019-05-07T04:33:00.000Z","Weekday","04:00-05:59","N","JH 36 St SE/17 Av SE nb","2019-05-07T01:55:00.000Z","2019-04-18T04:33:00.000Z","5","8044","2019","2019-05-07T04:34:24-5-8044"
"7","2019-05-07T04:34:28.000Z","West","2019-05-07T04:34:28.000Z","51.051935","-113.941359","5","1","2019-05-07T04:32:00.000Z","Weekday","04:00-05:59","N","Penbrooke Terminal","2019-05-07T01:55:00.000Z","2019-04-18T04:32:00.000Z","4382","6028","2019","2019-05-07T04:34:28-4382-6028"
"7","2019-05-07T04:35:26.000Z","East","2019-05-07T04:35:26.000Z","50.89313","-113.986591","5","14","2019-05-07T04:34:00.000Z","Weekday","04:00-05:59","N","Cranston Bv/ Cranleigh Dr sb","2019-05-07T01:55:00.000Z","2019-04-18T04:20:00.000Z","13432","7851","2019","2019-05-07T04:35:26-13432-7851"
"7","2019-05-07T04:35:52.000Z","South","2019-05-07T04:35:52.000Z","51.076338","-114.126924","5","9","2019-05-07T04:35:00.000Z","Weekday","04:00-05:59","N","UC University of Calgary","2019-05-07T01:55:00.000Z","2019-04-18T04:20:00.000Z","13375","8219","2019","2019-05-07T04:35:52-13375-8219"
"7","2019-05-07T04:36:46.000Z","North","2019-05-07T04:36:46.000Z","51.157739","-114.06984","5","86","2019-05-07T04:50:00.000Z","Weekday","04:00-05:59","E","Harvest Hills Bv/ Country Village W","2019-05-07T01:55:00.000Z","2019-04-18T04:50:00.000Z","2616","1831","2019","2019-05-07T04:36:46-2616-1831"
"7","2019-05-07T04:37:02.000Z","South","2019-05-07T04:37:02.000Z","51.059053","-113.981988","5","43","2019-05-07T04:36:00.000Z","Weekday","04:00-05:59","N","MS Marlborough Stn/ 36 St NE sb","2019-05-07T01:55:00.000Z","2019-04-18T04:11:00.000Z","47","8199","2019","2019-05-07T04:37:02-47-8199"
"7","2019-05-07T04:37:06.000Z","South","2019-05-07T04:37:06.000Z","50.978855","-114.074889","5","37","2019-05-07T04:36:00.000Z","Weekday","04:00-05:59","N","YW Heritage Station","2019-05-07T01:55:00.000Z","2019-04-18T04:36:00.000Z","3139","1261","2019","2019-05-07T04:37:06-3139-1261"
"7","2019-05-07T04:37:16.000Z","North","2019-05-07T04:37:16.000Z","50.997248","-114.066641","5","43","2019-05-07T04:31:00.000Z","Weekday","04:00-05:59","L","CH Chinook Station","2019-05-07T01:55:00.000Z","2019-04-18T04:31:00.000Z","124","8270","2019","2019-05-07T04:37:16-124-8270"
"7","2019-05-07T04:37:26.000Z","North","2019-05-07T04:37:26.000Z","51.06644","-114.131957","5","8","2019-05-07T04:37:00.000Z","Weekday","04:00-05:59","N","Foothills Hospital/Hospital Dr eb","2019-05-07T01:55:00.000Z","2019-04-18T04:37:00.000Z","5790","7772","2019","2019-05-07T04:37:26-5790-7772"
"7","2019-05-07T04:38:10.000Z","West","2019-05-07T04:38:10.000Z","51.085532","-114.04615","5","38","2019-05-07T04:41:00.000Z","Weekday","04:00-05:59","E","HW Spring Gardens/ 32 Av NE wb","2019-05-07T01:55:00.000Z","2019-05-07T04:30:00.000Z","352597","8343","2019","2019-05-07T04:38:10-352597-8343"
"7","2019-05-07T04:38:58.000Z","West","2019-05-07T04:38:58.000Z","50.90655","-114.113371","5","14","2019-05-07T04:39:00.000Z","Weekday","04:00-05:59","N","162 Av SW/ Bridlewood Shoppes eb","2019-05-07T01:55:00.000Z","2019-04-18T04:15:00.000Z","5424","7917","2019","2019-05-07T04:38:58-5424-7917"
"7","2019-05-07T04:39:04.000Z","North","2019-05-07T04:39:04.000Z","51.00541","-114.117666","5","9","2019-05-07T04:40:00.000Z","Weekday","04:00-05:59","N","LN Crowchild Tr/ 54 Av SW nb","2019-05-07T01:55:00.000Z","2019-04-18T04:30:00.000Z","6544","7956","2019","2019-05-07T04:39:04-6544-7956"
"7","2019-05-07T04:40:48.000Z","East","2019-05-07T04:40:48.000Z","51.08291","-114.093343","5","38","2019-05-07T04:40:00.000Z","Weekday","04:00-05:59","N","PE Northmount Dr/ 14 St NW eb","2019-05-07T01:55:00.000Z","2019-04-18T04:30:00.000Z","12331","8000","2019","2019-05-07T04:40:48-12331-8000"
"7","2019-05-07T04:41:32.000Z","North","2019-05-07T04:41:32.000Z","51.059239","-113.981458","5","43","2019-05-07T04:40:00.000Z","Weekday","04:00-05:59","N","MN Marlborough Stn/ 36 St NE nb","2019-05-07T01:55:00.000Z","2019-04-18T04:33:00.000Z","5","8044","2019","2019-05-07T04:41:32-5-8044"
"7","2019-05-07T04:41:36.000Z","North","2019-05-07T04:41:36.000Z","50.978855","-114.074889","5","3","2019-05-07T04:37:00.000Z","Weekday","04:00-05:59","N","YW Heritage Station","2019-05-07T01:55:00.000Z","2019-04-18T04:37:00.000Z","855","6025","2019","2019-05-07T04:41:36-855-6025"
"7","2019-05-07T04:41:56.000Z","South","2019-05-07T04:41:56.000Z","51.091481","-113.959265","5","43","2019-05-07T04:41:00.000Z","Weekday","04:00-05:59","N","44 Av NE/ 52 St NE wb","2019-05-07T01:55:00.000Z","2019-04-18T04:33:00.000Z","139","8312","2019","2019-05-07T04:41:56-139-8312"
"7","2019-05-07T04:42:04.000Z","South","2019-05-07T04:42:04.000Z","51.08828","-114.062611","5","3","2019-05-07T04:41:00.000Z","Weekday","04:00-05:59","N","JS Centre St N/ 40 Av N sb","2019-05-07T01:55:00.000Z","2019-04-18T04:25:00.000Z","835","6050","2019","2019-05-07T04:42:04-835-6050"
"7","2019-05-07T04:42:12.000Z","Inbound","2019-05-07T04:42:12.000Z","50.93216","-113.96576","5","92","2019-05-07T04:41:00.000Z","Weekday","04:00-05:59","N","130 Av SE/ 48 St SE wb","2019-05-07T01:55:00.000Z","2019-04-18T04:23:00.000Z","720","1291","2019","2019-05-07T04:42:12-720-1291"
"7","2019-05-07T04:42:38.000Z","North","2019-05-07T04:42:38.000Z","51.13497","-114.234871","5","158","2019-05-07T04:55:00.000Z","Weekday","04:00-05:59","E","RO Rocky Ridge Bus Terminal","2019-05-07T01:55:00.000Z","2019-04-18T04:55:00.000Z","1887","1832","2019","2019-05-07T04:42:38-1887-1832"
"7","2019-05-07T04:43:56.000Z","Clockwis","2019-05-07T04:43:56.000Z","51.059239","-113.981458","5","42","2019-05-07T05:14:00.000Z","Weekday","04:00-05:59","E","MN Marlborough Stn/ 36 St NE nb","2019-05-07T01:55:00.000Z","2019-04-18T05:14:00.000Z","7820","8083","2019","2019-05-07T04:43:56-7820-8083"
"7","2019-05-07T04:44:06.000Z","South","2019-05-07T04:44:06.000Z","51.037152","-114.187355","5","439","2019-05-07T05:07:00.000Z","Weekday","04:00-05:59","E","RN 69 St West Stn nb","2019-05-07T01:55:00.000Z","2019-04-18T05:07:00.000Z","2724","1879","2019","2019-05-07T04:44:06-2724-1879"
"7","2019-05-07T04:44:26.000Z","East","2019-05-07T04:44:26.000Z","51.075284","-114.164839","5","1","2019-05-07T04:44:00.000Z","Weekday","04:00-05:59","N","Bowness Rd/ Home Rd eb ns","2019-05-07T01:55:00.000Z","2019-04-18T04:31:00.000Z","4364","6033","2019","2019-05-07T04:44:26-4364-6033"
