"channel","name","year","timestamp","rainfall","id"
"37","Ranch RG","2022","2022-09-10T11:35:00.000","0.2","2022-09-10T11:35:00-37"
"37","Ranch RG","2022","2022-09-10T10:05:00.000","0.2","2022-09-10T10:05:00-37"
"37","Ranch RG","2022","2022-09-10T09:40:00.000","0.2","2022-09-10T09:40:00-37"
"37","Ranch RG","2022","2022-09-10T09:10:00.000","0.2","2022-09-10T09:10:00-37"
"37","Ranch RG","2022","2022-09-10T09:00:00.000","0.2","2022-09-10T09:00:00-37"
"37","Ranch RG","2022","2022-09-10T08:45:00.000","0.2","2022-09-10T08:45:00-37"
"37","Ranch RG","2022","2022-09-10T08:35:00.000","0.2","2022-09-10T08:35:00-37"
"37","Ranch RG","2022","2022-09-10T08:30:00.000","0.2","2022-09-10T08:30:00-37"
"37","Ranch RG","2022","2022-09-10T08:25:00.000","0.2","2022-09-10T08:25:00-37"
"37","Ranch RG","2022","2022-09-10T08:20:00.000","0.2","2022-09-10T08:20:00-37"
"37","Ranch RG","2022","2022-09-10T08:15:00.000","0.4","2022-09-10T08:15:00-37"
"37","Ranch RG","2022","2022-09-10T08:10:00.000","0.2","2022-09-10T08:10:00-37"
"37","Ranch RG","2022","2022-09-10T08:05:00.000","0.2","2022-09-10T08:05:00-37"
"37","Ranch RG","2022","2022-09-09T18:40:00.000","0.2","2022-09-09T18:40:00-37"
"37","Ranch RG","2022","2022-09-09T15:30:00.000","0.2","2022-09-09T15:30:00-37"
"37","Ranch RG","2022","2022-09-09T14:10:00.000","0.2","2022-09-09T14:10:00-37"
"37","Ranch RG","2022","2022-09-09T09:15:00.000","0.2","2022-09-09T09:15:00-37"
"29","Cochrane","2022","2022-09-09T07:45:00.000","0.2","2022-09-09T07:45:00-29"
"48","Seton","2022","2022-09-09T04:10:00.000","0.2","2022-09-09T04:10:00-48"
"11","West Dover","2022","2022-09-09T03:55:00.000","0.2","2022-09-09T03:55:00-11"
"23","Shepard Lagoons","2022","2022-09-09T03:50:00.000","0.2","2022-09-09T03:50:00-23"
"8","Mountview","2022","2022-09-09T03:50:00.000","0.2","2022-09-09T03:50:00-08"
"15","Rosscarrock","2022","2022-09-09T03:45:00.000","0.2","2022-09-09T03:45:00-15"
"44","Forest Lawn Creek","2022","2022-09-09T03:45:00.000","0.2","2022-09-09T03:45:00-44"
"40","Tom Campbell","2022","2022-09-09T03:45:00.000","0.2","2022-09-09T03:45:00-40"
"20","Midnapore","2022","2022-09-09T03:45:00.000","0.2","2022-09-09T03:45:00-20"
"13","Coach Hill","2022","2022-09-09T03:45:00.000","0.2","2022-09-09T03:45:00-13"
"10","Forest Heights","2022","2022-09-09T03:40:00.000","0.2","2022-09-09T03:40:00-10"
"26","McKenzie Towne","2022","2022-09-09T03:40:00.000","0.2","2022-09-09T03:40:00-26"
"21","Parkland","2022","2022-09-09T03:40:00.000","0.2","2022-09-09T03:40:00-21"
"22","Ogden","2022","2022-09-09T03:40:00.000","0.2","2022-09-09T03:40:00-22"
"38","Water Centre","2022","2022-09-09T03:40:00.000","0.2","2022-09-09T03:40:00-38"
"31","Chestermere","2022","2022-09-09T03:40:00.000","0.2","2022-09-09T03:40:00-31"
"41","Priddis Slough","2022","2022-09-09T03:40:00.000","0.2","2022-09-09T03:40:00-41"
"19","Haysboro","2022","2022-09-09T03:35:00.000","0.2","2022-09-09T03:35:00-19"
"34","Signal Hill","2022","2022-09-09T03:35:00.000","0.2","2022-09-09T03:35:00-34"
"4","Bowness","2022","2022-09-09T03:30:00.000","0.2","2022-09-09T03:30:00-04"
"22","Ogden","2022","2022-09-09T03:30:00.000","0.2","2022-09-09T03:30:00-22"
"17","Windsor Park","2022","2022-09-09T03:25:00.000","0.2","2022-09-09T03:25:00-17"
"16","Lincoln Park","2022","2022-09-09T03:20:00.000","0.2","2022-09-09T03:20:00-16"
