"channel","name","year","timestamp","rainfall","id"
"6","Huntington","2021","2021-09-15T11:55:00.000","0.2","2021-09-15T11:55:00-06"
"27","Country Hills","2021","2021-09-15T11:55:00.000","0.2","2021-09-15T11:55:00-27"
"11","West Dover","2021","2021-09-15T11:55:00.000","0.2","2021-09-15T11:55:00-11"
"14","Downtown","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-14"
"19","Haysboro","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-19"
"34","Signal Hill","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-34"
"10","Forest Heights","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-10"
"46","Cornerstone","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-46"
"11","West Dover","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-11"
"9","Temple","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-09"
"27","Country Hills","2021","2021-09-15T11:50:00.000","0.4","2021-09-15T11:50:00-27"
"24","Airdrie","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-24"
"2","Silver Springs","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-02"
"12","68 St Lake","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-12"
"38","Water Centre","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-38"
"35","Valley Ridge","2021","2021-09-15T11:50:00.000","0.2","2021-09-15T11:50:00-35"
"27","Country Hills","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-27"
"17","Windsor Park","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-17"
"46","Cornerstone","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-46"
"7","Tuxedo","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-07"
"15","Rosscarrock","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-15"
"33","Saddleridge","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-33"
"18","Cedarbrae","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-18"
"14","Downtown","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-14"
"9","Temple","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-09"
"1","Spy Hill","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-01"
"10","Forest Heights","2021","2021-09-15T11:45:00.000","0.2","2021-09-15T11:45:00-10"
"6","Huntington","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-06"
"47","Evergreen","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-47"
"9","Temple","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-09"
"7","Tuxedo","2021","2021-09-15T11:40:00.000","0.4","2021-09-15T11:40:00-07"
"27","Country Hills","2021","2021-09-15T11:40:00.000","0.4","2021-09-15T11:40:00-27"
"5","University","2021","2021-09-15T11:40:00.000","0.4","2021-09-15T11:40:00-05"
"2","Silver Springs","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-02"
"33","Saddleridge","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-33"
"15","Rosscarrock","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-15"
"37","Ranch RG","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-37"
"3","Edgemont","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-03"
"34","Signal Hill","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-34"
"31","Chestermere","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-31"
"13","Coach Hill","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-13"
"1","Spy Hill","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-01"
"38","Water Centre","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-38"
"46","Cornerstone","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-46"
"4","Bowness","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-04"
"23","Shepard Lagoons","2021","2021-09-15T11:40:00.000","0.2","2021-09-15T11:40:00-23"
"43","Highway 22","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-43"
"20","Midnapore","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-20"
"1","Spy Hill","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-01"
"46","Cornerstone","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-46"
"12","68 St Lake","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-12"
"33","Saddleridge","2021","2021-09-15T11:35:00.000","0.4","2021-09-15T11:35:00-33"
"15","Rosscarrock","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-15"
"13","Coach Hill","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-13"
"35","Valley Ridge","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-35"
"21","Parkland","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-21"
"3","Edgemont","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-03"
"11","West Dover","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-11"
"6","Huntington","2021","2021-09-15T11:35:00.000","0.4","2021-09-15T11:35:00-06"
"9","Temple","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-09"
"34","Signal Hill","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-34"
"22","Ogden","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-22"
"14","Downtown","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-14"
"5","University","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-05"
"4","Bowness","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-04"
"27","Country Hills","2021","2021-09-15T11:35:00.000","0.2","2021-09-15T11:35:00-27"
"9","Temple","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-09"
"2","Silver Springs","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-02"
"46","Cornerstone","2021","2021-09-15T11:30:00.000","0.4","2021-09-15T11:30:00-46"
"35","Valley Ridge","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-35"
"4","Bowness","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-04"
"34","Signal Hill","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-34"
"13","Coach Hill","2021","2021-09-15T11:30:00.000","0.4","2021-09-15T11:30:00-13"
"5","University","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-05"
"38","Water Centre","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-38"
"43","Highway 22","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-43"
"7","Tuxedo","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-07"
"44","Forest Lawn Creek","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-44"
"15","Rosscarrock","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-15"
"6","Huntington","2021","2021-09-15T11:30:00.000","0.4","2021-09-15T11:30:00-06"
"33","Saddleridge","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-33"
"27","Country Hills","2021","2021-09-15T11:30:00.000","0.2","2021-09-15T11:30:00-27"
"33","Saddleridge","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-33"
"40","Tom Campbell","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-40"
"1","Spy Hill","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-01"
"7","Tuxedo","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-07"
"17","Windsor Park","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-17"
"35","Valley Ridge","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-35"
"31","Chestermere","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-31"
"3","Edgemont","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-03"
"5","University","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-05"
"4","Bowness","2021","2021-09-15T11:25:00.000","0.4","2021-09-15T11:25:00-04"
"10","Forest Heights","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-10"
"18","Cedarbrae","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-18"
"19","Haysboro","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-19"
"27","Country Hills","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-27"
"22","Ogden","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-22"
"11","West Dover","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-11"
"6","Huntington","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-06"
"46","Cornerstone","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-46"
"24","Airdrie","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-24"
"2","Silver Springs","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-02"
"14","Downtown","2021","2021-09-15T11:25:00.000","0.2","2021-09-15T11:25:00-14"
"33","Saddleridge","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-33"
"15","Rosscarrock","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-15"
"4","Bowness","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-04"
"46","Cornerstone","2021","2021-09-15T11:20:00.000","0.4","2021-09-15T11:20:00-46"
"7","Tuxedo","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-07"
"13","Coach Hill","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-13"
"6","Huntington","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-06"
"34","Signal Hill","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-34"
"35","Valley Ridge","2021","2021-09-15T11:20:00.000","0.4","2021-09-15T11:20:00-35"
"2","Silver Springs","2021","2021-09-15T11:20:00.000","0.4","2021-09-15T11:20:00-02"
"43","Highway 22","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-43"
"47","Evergreen","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-47"
"14","Downtown","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-14"
"12","68 St Lake","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-12"
"1","Spy Hill","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-01"
"3","Edgemont","2021","2021-09-15T11:20:00.000","0.4","2021-09-15T11:20:00-03"
"9","Temple","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-09"
"5","University","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-05"
"29","Cochrane","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-29"
"38","Water Centre","2021","2021-09-15T11:20:00.000","0.2","2021-09-15T11:20:00-38"
"35","Valley Ridge","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-35"
"46","Cornerstone","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-46"
"24","Airdrie","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-24"
"1","Spy Hill","2021","2021-09-15T11:15:00.000","0.4","2021-09-15T11:15:00-01"
"17","Windsor Park","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-17"
"13","Coach Hill","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-13"
"3","Edgemont","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-03"
"10","Forest Heights","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-10"
"31","Chestermere","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-31"
"19","Haysboro","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-19"
"27","Country Hills","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-27"
"22","Ogden","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-22"
"18","Cedarbrae","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-18"
"11","West Dover","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-11"
"43","Highway 22","2021","2021-09-15T11:15:00.000","0.4","2021-09-15T11:15:00-43"
"6","Huntington","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-06"
"4","Bowness","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-04"
"40","Tom Campbell","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-40"
"2","Silver Springs","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-02"
"9","Temple","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-09"
"5","University","2021","2021-09-15T11:15:00.000","0.2","2021-09-15T11:15:00-05"
"14","Downtown","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-14"
"8","Mountview","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-08"
"13","Coach Hill","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-13"
"1","Spy Hill","2021","2021-09-15T11:10:00.000","0.4","2021-09-15T11:10:00-01"
"4","Bowness","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-04"
"33","Saddleridge","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-33"
"3","Edgemont","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-03"
"6","Huntington","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-06"
"2","Silver Springs","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-02"
"7","Tuxedo","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-07"
"35","Valley Ridge","2021","2021-09-15T11:10:00.000","0.4","2021-09-15T11:10:00-35"
"29","Cochrane","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-29"
"15","Rosscarrock","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-15"
"38","Water Centre","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-38"
"40","Tom Campbell","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-40"
"24","Airdrie","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-24"
"27","Country Hills","2021","2021-09-15T11:10:00.000","0.2","2021-09-15T11:10:00-27"
"4","Bowness","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-04"
"2","Silver Springs","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-02"
"6","Huntington","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-06"
"12","68 St Lake","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-12"
"5","University","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-05"
"1","Spy Hill","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-01"
"46","Cornerstone","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-46"
"35","Valley Ridge","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-35"
"43","Highway 22","2021","2021-09-15T11:05:00.000","0.4","2021-09-15T11:05:00-43"
"14","Downtown","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-14"
"24","Airdrie","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-24"
"34","Signal Hill","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-34"
"3","Edgemont","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-03"
"8","Mountview","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-08"
"15","Rosscarrock","2021","2021-09-15T11:05:00.000","0.2","2021-09-15T11:05:00-15"
"2","Silver Springs","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-02"
"5","University","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-05"
"46","Cornerstone","2021","2021-09-15T11:00:00.000","0.4","2021-09-15T11:00:00-46"
"8","Mountview","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-08"
"24","Airdrie","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-24"
"29","Cochrane","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-29"
"35","Valley Ridge","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-35"
"1","Spy Hill","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-01"
"43","Highway 22","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-43"
"3","Edgemont","2021","2021-09-15T11:00:00.000","0.2","2021-09-15T11:00:00-03"
"27","Country Hills","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-27"
"8","Mountview","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-08"
"6","Huntington","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-06"
"43","Highway 22","2021","2021-09-15T10:55:00.000","0.4","2021-09-15T10:55:00-43"
"3","Edgemont","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-03"
"4","Bowness","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-04"
"14","Downtown","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-14"
"13","Coach Hill","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-13"
"24","Airdrie","2021","2021-09-15T10:55:00.000","0.4","2021-09-15T10:55:00-24"
"29","Cochrane","2021","2021-09-15T10:55:00.000","0.2","2021-09-15T10:55:00-29"
"24","Airdrie","2021","2021-09-15T10:50:00.000","0.4","2021-09-15T10:50:00-24"
"29","Cochrane","2021","2021-09-15T10:50:00.000","0.2","2021-09-15T10:50:00-29"
"46","Cornerstone","2021","2021-09-15T10:50:00.000","0.2","2021-09-15T10:50:00-46"
"35","Valley Ridge","2021","2021-09-15T10:50:00.000","0.2","2021-09-15T10:50:00-35"
"1","Spy Hill","2021","2021-09-15T10:50:00.000","0.2","2021-09-15T10:50:00-01"
"3","Edgemont","2021","2021-09-15T10:50:00.000","0.2","2021-09-15T10:50:00-03"
"43","Highway 22","2021","2021-09-15T10:50:00.000","0.2","2021-09-15T10:50:00-43"
"2","Silver Springs","2021","2021-09-15T10:50:00.000","0.2","2021-09-15T10:50:00-02"
"2","Silver Springs","2021","2021-09-15T10:45:00.000","0.2","2021-09-15T10:45:00-02"
"1","Spy Hill","2021","2021-09-15T10:45:00.000","0.4","2021-09-15T10:45:00-01"
"8","Mountview","2021","2021-09-15T10:45:00.000","0.2","2021-09-15T10:45:00-08"
"13","Coach Hill","2021","2021-09-15T10:45:00.000","0.2","2021-09-15T10:45:00-13"
"5","University","2021","2021-09-15T10:45:00.000","0.2","2021-09-15T10:45:00-05"
"43","Highway 22","2021","2021-09-15T10:45:00.000","0.4","2021-09-15T10:45:00-43"
"4","Bowness","2021","2021-09-15T10:45:00.000","0.2","2021-09-15T10:45:00-04"
"29","Cochrane","2021","2021-09-15T10:45:00.000","0.2","2021-09-15T10:45:00-29"
"28","Crossfield","2021","2021-09-15T10:40:00.000","0.2","2021-09-15T10:40:00-28"
"1","Spy Hill","2021","2021-09-15T10:40:00.000","0.2","2021-09-15T10:40:00-01"
"29","Cochrane","2021","2021-09-15T10:40:00.000","0.4","2021-09-15T10:40:00-29"
"24","Airdrie","2021","2021-09-15T10:40:00.000","0.2","2021-09-15T10:40:00-24"
"35","Valley Ridge","2021","2021-09-15T10:40:00.000","0.2","2021-09-15T10:40:00-35"
"43","Highway 22","2021","2021-09-15T10:40:00.000","0.2","2021-09-15T10:40:00-43"
"46","Cornerstone","2021","2021-09-15T10:40:00.000","0.2","2021-09-15T10:40:00-46"
"24","Airdrie","2021","2021-09-15T10:35:00.000","0.2","2021-09-15T10:35:00-24"
"8","Mountview","2021","2021-09-15T10:35:00.000","0.2","2021-09-15T10:35:00-08"
"27","Country Hills","2021","2021-09-15T10:35:00.000","0.2","2021-09-15T10:35:00-27"
"28","Crossfield","2021","2021-09-15T10:35:00.000","0.2","2021-09-15T10:35:00-28"
"33","Saddleridge","2021","2021-09-15T10:35:00.000","0.2","2021-09-15T10:35:00-33"
"29","Cochrane","2021","2021-09-15T10:35:00.000","0.4","2021-09-15T10:35:00-29"
"24","Airdrie","2021","2021-09-15T10:30:00.000","0.4","2021-09-15T10:30:00-24"
"29","Cochrane","2021","2021-09-15T10:30:00.000","0.2","2021-09-15T10:30:00-29"
"43","Highway 22","2021","2021-09-15T10:30:00.000","0.2","2021-09-15T10:30:00-43"
"8","Mountview","2021","2021-09-15T10:30:00.000","0.2","2021-09-15T10:30:00-08"
"3","Edgemont","2021","2021-09-15T10:30:00.000","0.2","2021-09-15T10:30:00-03"
"28","Crossfield","2021","2021-09-15T10:25:00.000","0.2","2021-09-15T10:25:00-28"
"29","Cochrane","2021","2021-09-15T10:25:00.000","0.2","2021-09-15T10:25:00-29"
"1","Spy Hill","2021","2021-09-15T10:25:00.000","0.2","2021-09-15T10:25:00-01"
"24","Airdrie","2021","2021-09-15T10:25:00.000","0.2","2021-09-15T10:25:00-24"
"2","Silver Springs","2021","2021-09-15T10:20:00.000","0.2","2021-09-15T10:20:00-02"
"24","Airdrie","2021","2021-09-15T10:20:00.000","0.2","2021-09-15T10:20:00-24"
"46","Cornerstone","2021","2021-09-15T10:20:00.000","0.2","2021-09-15T10:20:00-46"
"8","Mountview","2021","2021-09-15T10:20:00.000","0.2","2021-09-15T10:20:00-08"
"35","Valley Ridge","2021","2021-09-15T10:15:00.000","0.2","2021-09-15T10:15:00-35"
