"latitude","longitude","point","status_ind"
"50.9419519","-114.1355672","POINT (-114.1355672 50.9419519)","ACTIVE"
"50.9776538","-114.0642897","POINT (-114.0642897 50.9776538)","ACTIVE"
"51.0130842","-114.1386051","POINT (-114.1386051 51.0130842)","ACTIVE"
"50.9235771","-114.0219845","POINT (-114.0219845 50.9235771)","ACTIVE"
"51.0231534","-114.1959959","POINT (-114.1959959 51.0231534)","ACTIVE"
"51.1245642","-114.0632516","POINT (-114.0632516 51.1245642)","ACTIVE"
"51.0853022","-114.1153581","POINT (-114.1153581 51.0853022)","ACTIVE"
"50.9725247","-113.964047","POINT (-113.964047 50.9725247)","ACTIVE"
"51.0505802","-114.0599926","POINT (-114.0599926 51.0505802)","ACTIVE"
"50.9177938","-113.9777729","POINT (-113.9777729 50.9177938)","ACTIVE"
"50.9082255","-114.043883","POINT (-114.043883 50.9082255)","ACTIVE"
"50.9838034","-113.9868761","POINT (-113.9868761 50.9838034)","ACTIVE"
"51.0051274","-113.9911705","POINT (-113.9911705 51.0051274)","ACTIVE"
"51.1614314","-114.1505042","POINT (-114.1505042 51.1614314)","ACTIVE"
"51.0768837","-114.0485126","POINT (-114.0485126 51.0768837)","ACTIVE"
"51.0967663","-114.0480986","POINT (-114.0480986 51.0967663)","ACTIVE"
"50.9673473","-114.0428346","POINT (-114.0428346 50.9673473)","ACTIVE"
"51.0474116","-114.1968716","POINT (-114.1968716 51.0474116)","ACTIVE"
"51.165835","-114.0521167","POINT (-114.0521167 51.165835)","ACTIVE"
"51.1266209","-114.0816511","POINT (-114.0816511 51.1266209)","ACTIVE"
"51.1025639","-114.1474471","POINT (-114.1474471 51.1025639)","ACTIVE"
"50.8940444","-113.9792384","POINT (-113.9792384 50.8940444)","ACTIVE"
"51.0638622","-114.0996279","POINT (-114.0996279 51.0638622)","ACTIVE"
"51.0888288","-114.0516684","POINT (-114.0516684 51.0888288)","ACTIVE"
"50.8750551","-114.0730398","POINT (-114.0730398 50.8750551)","ACTIVE"
"51.1107066","-114.2049433","POINT (-114.2049433 51.1107066)","ACTIVE"
"51.0910676","-113.981102","POINT (-113.981102 51.0910676)","ACTIVE"
"51.0777417","-114.064892","POINT (-114.064892 51.0777417)","ACTIVE"
"51.1064493","-114.1522499","POINT (-114.1522499 51.1064493)","ACTIVE"
"51.0566158","-114.2144289","POINT (-114.2144289 51.0566158)","ACTIVE"
"50.9731869","-113.9581867","POINT (-113.9581867 50.9731869)","ACTIVE"
"51.1874989","-114.0772335","POINT (-114.0772335 51.1874989)","ACTIVE"
"50.9959472","-113.9732406","POINT (-113.9732406 50.9959472)","ACTIVE"
"51.1336078","-114.1249296","POINT (-114.1249296 51.1336078)","ACTIVE"
"51.0191119","-114.1249859","POINT (-114.1249859 51.0191119)","ACTIVE"
"51.1375395","-114.189133","POINT (-114.189133 51.1375395)","ACTIVE"
"51.1301914","-114.0988182","POINT (-114.0988182 51.1301914)","ACTIVE"
"51.0013448","-113.9503504","POINT (-113.9503504 51.0013448)","ACTIVE"
"50.9143033","-113.9560664","POINT (-113.9560664 50.9143033)","ACTIVE"
"50.94086","-113.9892633","POINT (-113.9892633 50.94086)","ACTIVE"
"51.1381937","-114.1362581","POINT (-114.1362581 51.1381937)","ACTIVE"
"51.0482156","-113.9827716","POINT (-113.9827716 51.0482156)","ACTIVE"
"51.0230212","-114.1091361","POINT (-114.1091361 51.0230212)","ACTIVE"
"51.0342955","-114.1542555","POINT (-114.1542555 51.0342955)","ACTIVE"
"50.9099692","-114.0691499","POINT (-114.0691499 50.9099692)","ACTIVE"
"51.1446605","-114.225595","POINT (-114.225595 51.1446605)","ACTIVE"
"51.0232522","-114.0364028","POINT (-114.0364028 51.0232522)","ACTIVE"
"50.9019957","-113.913019","POINT (-113.913019 50.9019957)","ACTIVE"
"51.1377651","-114.1700852","POINT (-114.1700852 51.1377651)","ACTIVE"
"50.920604","-114.031422","POINT (-114.031422 50.920604)","ACTIVE"
"50.9922529","-114.1205349","POINT (-114.1205349 50.9922529)","ACTIVE"
"50.982162","-113.9466686","POINT (-113.9466686 50.982162)","ACTIVE"
"51.1642284","-114.11782","POINT (-114.11782 51.1642284)","ACTIVE"
"51.0426083","-114.0691175","POINT (-114.0691175 51.0426083)","ACTIVE"
"51.0790283","-114.1932414","POINT (-114.1932414 51.0790283)","ACTIVE"
"51.0413847","-114.0642669","POINT (-114.0642669 51.0413847)","ACTIVE"
"50.8904124","-113.937087","POINT (-113.937087 50.8904124)","ACTIVE"
"51.0496695","-114.0811124","POINT (-114.0811124 51.0496695)","ACTIVE"
"50.8608888","-114.0765758","POINT (-114.0765758 50.8608888)","ACTIVE"
"51.0728087","-114.1605748","POINT (-114.1605748 51.0728087)","ACTIVE"
"51.0393776","-114.1607641","POINT (-114.1607641 51.0393776)","ACTIVE"
"50.9162642","-113.9635629","POINT (-113.9635629 50.9162642)","ACTIVE"
"50.9476391","-114.0073627","POINT (-114.0073627 50.9476391)","ACTIVE"
"51.0360766","-114.07926","POINT (-114.07926 51.0360766)","ACTIVE"
"50.8944992","-113.9184406","POINT (-113.9184406 50.8944992)","ACTIVE"
"51.0742046","-114.0556684","POINT (-114.0556684 51.0742046)","ACTIVE"
"50.8915786","-113.9128998","POINT (-113.9128998 50.8915786)","ACTIVE"
"51.0956539","-114.2197919","POINT (-114.2197919 51.0956539)","ACTIVE"
"51.1207044","-113.9326073","POINT (-113.9326073 51.1207044)","ACTIVE"
"51.1351016","-113.9506595","POINT (-113.9506595 51.1351016)","ACTIVE"
"50.8824707","-113.9763352","POINT (-113.9763352 50.8824707)","ACTIVE"
"50.954866","-114.0350807","POINT (-114.0350807 50.954866)","ACTIVE"
"50.9633106","-114.1192828","POINT (-114.1192828 50.9633106)","ACTIVE"
"51.0707741","-114.1560507","POINT (-114.1560507 51.0707741)","ACTIVE"
"50.987023","-114.0484719","POINT (-114.0484719 50.987023)","ACTIVE"
"51.0543283","-114.1997042","POINT (-114.1997042 51.0543283)","ACTIVE"
"51.1258087","-114.054351","POINT (-114.054351 51.1258087)","ACTIVE"
"51.1602442","-113.9596267","POINT (-113.9596267 51.1602442)","ACTIVE"
"50.9924175","-114.0681861","POINT (-114.0681861 50.9924175)","ACTIVE"
"50.937912","-114.0846301","POINT (-114.0846301 50.937912)","ACTIVE"
"51.1111917","-114.2399488","POINT (-114.2399488 51.1111917)","ACTIVE"
"51.1411285","-114.1435877","POINT (-114.1435877 51.1411285)","ACTIVE"
"50.984074","-114.0686001","POINT (-114.0686001 50.984074)","ACTIVE"
"50.9851058","-114.0981066","POINT (-114.0981066 50.9851058)","ACTIVE"
"51.0700199","-114.1114371","POINT (-114.1114371 51.0700199)","ACTIVE"
"51.0456479","-114.1076161","POINT (-114.1076161 51.0456479)","ACTIVE"
"51.0862867","-114.0981305","POINT (-114.0981305 51.0862867)","ACTIVE"
"51.0742422","-113.9356118","POINT (-113.9356118 51.0742422)","ACTIVE"
"50.9148677","-114.0248358","POINT (-114.0248358 50.9148677)","ACTIVE"
"50.91312","-113.9780648","POINT (-113.9780648 50.91312)","ACTIVE"
"51.0469709","-113.9654346","POINT (-113.9654346 51.0469709)","ACTIVE"
"50.9413574","-114.0297908","POINT (-114.0297908 50.9413574)","ACTIVE"
"51.0167549","-114.0674316","POINT (-114.0674316 51.0167549)","ACTIVE"
"50.9162659","-114.0031998","POINT (-114.0031998 50.9162659)","ACTIVE"
"51.0243757","-114.1537653","POINT (-114.1537653 51.0243757)","ACTIVE"
"51.1269177","-113.932297","POINT (-113.932297 51.1269177)","ACTIVE"
"50.9461754","-114.1320808","POINT (-114.1320808 50.9461754)","ACTIVE"
"51.0887914","-114.0360474","POINT (-114.0360474 51.0887914)","ACTIVE"
"50.9970968","-114.1200078","POINT (-114.1200078 50.9970968)","ACTIVE"
"50.9947245","-114.1098797","POINT (-114.1098797 50.9947245)","ACTIVE"
"51.0142833","-114.0820149","POINT (-114.0820149 51.0142833)","ACTIVE"
"51.0247244","-114.028181","POINT (-114.028181 51.0247244)","ACTIVE"
"51.0218113","-113.9713696","POINT (-113.9713696 51.0218113)","ACTIVE"
"51.0604428","-114.1870245","POINT (-114.1870245 51.0604428)","ACTIVE"
"50.8957384","-113.9579909","POINT (-113.9579909 50.8957384)","ACTIVE"
"50.9698474","-114.0454171","POINT (-114.0454171 50.9698474)","ACTIVE"
"51.1106324","-114.1624474","POINT (-114.1624474 51.1106324)","ACTIVE"
"50.893774","-113.9704604","POINT (-113.9704604 50.893774)","ACTIVE"
"51.1147235","-114.2012541","POINT (-114.2012541 51.1147235)","ACTIVE"
"50.9817364","-114.0443665","POINT (-114.0443665 50.9817364)","ACTIVE"
"50.8925127","-113.9940822","POINT (-113.9940822 50.8925127)","ACTIVE"
"51.0886053","-114.0935882","POINT (-114.0935882 51.0886053)","ACTIVE"
"51.1525517","-114.2055775","POINT (-114.2055775 51.1525517)","ACTIVE"
"51.0959508","-114.051493","POINT (-114.051493 51.0959508)","ACTIVE"
"50.9014356","-114.0804428","POINT (-114.0804428 50.9014356)","ACTIVE"
"51.0693507","-114.1946604","POINT (-114.1946604 51.0693507)","ACTIVE"
"51.1536455","-114.0738333","POINT (-114.0738333 51.1536455)","ACTIVE"
"50.9597656","-114.0885972","POINT (-114.0885972 50.9597656)","ACTIVE"
"50.9192509","-114.0726438","POINT (-114.0726438 50.9192509)","ACTIVE"
"50.9035609","-114.0759899","POINT (-114.0759899 50.9035609)","ACTIVE"
"51.0831259","-113.9997041","POINT (-113.9997041 51.0831259)","ACTIVE"
"50.9568914","-114.1056999","POINT (-114.1056999 50.9568914)","ACTIVE"
"50.8669369","-114.0636507","POINT (-114.0636507 50.8669369)","ACTIVE"
"50.9296866","-114.0973593","POINT (-114.0973593 50.9296866)","ACTIVE"
"51.0360954","-114.0829362","POINT (-114.0829362 51.0360954)","ACTIVE"
"51.0422112","-114.1356156","POINT (-114.1356156 51.0422112)","ACTIVE"
"51.0600141","-114.140687","POINT (-114.140687 51.0600141)","ACTIVE"
"50.8899642","-114.013817","POINT (-114.013817 50.8899642)","ACTIVE"
"50.9671194","-113.9759144","POINT (-113.9759144 50.9671194)","ACTIVE"
"51.1547135","-114.0983358","POINT (-114.0983358 51.1547135)","ACTIVE"
"51.156658","-114.0684153","POINT (-114.0684153 51.156658)","ACTIVE"
"51.0872763","-114.127653","POINT (-114.127653 51.0872763)","ACTIVE"
"51.0714512","-114.1871478","POINT (-114.1871478 51.0714512)","ACTIVE"
"51.0443119","-114.2122608","POINT (-114.2122608 51.0443119)","ACTIVE"
"51.1066008","-113.9406413","POINT (-113.9406413 51.1066008)","ACTIVE"
"51.1324743","-114.0994919","POINT (-114.0994919 51.1324743)","ACTIVE"
"51.1021963","-113.963987","POINT (-113.963987 51.1021963)","ACTIVE"
"51.125796","-114.0571456","POINT (-114.0571456 51.125796)","ACTIVE"
"50.887218","-113.9571358","POINT (-113.9571358 50.887218)","ACTIVE"
"50.8820608","-114.0162335","POINT (-114.0162335 50.8820608)","ACTIVE"
"50.9333828","-114.041729","POINT (-114.041729 50.9333828)","ACTIVE"
"51.0795342","-114.0772439","POINT (-114.0772439 51.0795342)","ACTIVE"
"51.0897601","-114.0597105","POINT (-114.0597105 51.0897601)","ACTIVE"
"51.126823","-113.9400593","POINT (-113.9400593 51.126823)","ACTIVE"
"51.0910253","-114.1311444","POINT (-114.1311444 51.0910253)","ACTIVE"
"51.1617212","-114.0235701","POINT (-114.0235701 51.1617212)","ACTIVE"
"51.0991025","-113.9258539","POINT (-113.9258539 51.0991025)","ACTIVE"
"51.1786907","-114.0779143","POINT (-114.0779143 51.1786907)","ACTIVE"
"51.0264127","-114.0672126","POINT (-114.0672126 51.0264127)","ACTIVE"
"51.0392132","-114.1339686","POINT (-114.1339686 51.0392132)","ACTIVE"
"51.0358646","-114.1466674","POINT (-114.1466674 51.0358646)","ACTIVE"
"51.1457554","-114.2133409","POINT (-114.2133409 51.1457554)","ACTIVE"
"51.089092","-114.1963071","POINT (-114.1963071 51.089092)","ACTIVE"
"51.0601628","-114.1456217","POINT (-114.1456217 51.0601628)","ACTIVE"
"51.0615247","-114.2224585","POINT (-114.2224585 51.0615247)","ACTIVE"
"51.0778563","-113.9333753","POINT (-113.9333753 51.0778563)","ACTIVE"
"51.0884894","-113.9588669","POINT (-113.9588669 51.0884894)","ACTIVE"
"50.9938808","-114.0870419","POINT (-114.0870419 50.9938808)","ACTIVE"
"51.0838631","-114.0087361","POINT (-114.0087361 51.0838631)","ACTIVE"
"50.89517","-114.1102908","POINT (-114.1102908 50.89517)","ACTIVE"
"51.0332027","-114.2129148","POINT (-114.2129148 51.0332027)","ACTIVE"
"51.0670651","-114.0718258","POINT (-114.0718258 51.0670651)","ACTIVE"
"51.066785","-114.0596106","POINT (-114.0596106 51.066785)","ACTIVE"
"51.0652935","-114.1285119","POINT (-114.1285119 51.0652935)","ACTIVE"
"51.1077047","-114.1741404","POINT (-114.1741404 51.1077047)","ACTIVE"
"51.0574762","-114.1957678","POINT (-114.1957678 51.0574762)","ACTIVE"
"51.0834628","-113.9655776","POINT (-113.9655776 51.0834628)","ACTIVE"
"50.9230402","-114.1308621","POINT (-114.1308621 50.9230402)","ACTIVE"
"51.0954184","-113.9539439","POINT (-113.9539439 51.0954184)","ACTIVE"
"51.0442034","-113.9156139","POINT (-113.9156139 51.0442034)","ACTIVE"
"50.9097895","-114.0927963","POINT (-114.0927963 50.9097895)","ACTIVE"
"51.0890705","-114.202384","POINT (-114.202384 51.0890705)","ACTIVE"
"51.0576382","-113.9637229","POINT (-113.9637229 51.0576382)","ACTIVE"
"51.0730013","-113.9724587","POINT (-113.9724587 51.0730013)","ACTIVE"
"50.9716258","-114.1054922","POINT (-114.1054922 50.9716258)","ACTIVE"
"50.9303604","-114.0158645","POINT (-114.0158645 50.9303604)","ACTIVE"
"51.1547096","-113.9380682","POINT (-113.9380682 51.1547096)","ACTIVE"
"51.1894001","-114.0590394","POINT (-114.0590394 51.1894001)","ACTIVE"
"51.1510823","-113.9783941","POINT (-113.9783941 51.1510823)","ACTIVE"
"51.0159526","-114.0416725","POINT (-114.0416725 51.0159526)","ACTIVE"
"50.9442698","-114.0829528","POINT (-114.0829528 50.9442698)","ACTIVE"
"51.0495225","-113.9707653","POINT (-113.9707653 51.0495225)","ACTIVE"
"50.8793703","-114.0362313","POINT (-114.0362313 50.8793703)","ACTIVE"
"51.0141612","-114.1091742","POINT (-114.1091742 51.0141612)","ACTIVE"
"51.105148","-114.0754601","POINT (-114.0754601 51.105148)","ACTIVE"
"51.0522836","-114.0082345","POINT (-114.0082345 51.0522836)","ACTIVE"
"51.0824414","-114.1945397","POINT (-114.1945397 51.0824414)","ACTIVE"
"50.9132417","-114.0741077","POINT (-114.0741077 50.9132417)","ACTIVE"
"51.0958007","-114.033669","POINT (-114.033669 51.0958007)","ACTIVE"
"51.0476629","-114.0679817","POINT (-114.0679817 51.0476629)","ACTIVE"
"51.1167298","-114.0447052","POINT (-114.0447052 51.1167298)","ACTIVE"
"51.1201942","-114.1935703","POINT (-114.1935703 51.1201942)","ACTIVE"
"50.9444994","-113.9904845","POINT (-113.9904845 50.9444994)","ACTIVE"
"51.0488831","-113.9381715","POINT (-113.9381715 51.0488831)","ACTIVE"
"51.1470872","-113.9633852","POINT (-113.9633852 51.1470872)","ACTIVE"
"50.9675857","-114.0069134","POINT (-114.0069134 50.9675857)","ACTIVE"
"51.0641467","-114.145836","POINT (-114.145836 51.0641467)","ACTIVE"
"51.0158353","-114.0340075","POINT (-114.0340075 51.0158353)","ACTIVE"
"51.1670367","-114.0538912","POINT (-114.0538912 51.1670367)","ACTIVE"
"51.0135348","-114.0509022","POINT (-114.0509022 51.0135348)","ACTIVE"
"51.0106826","-114.059997","POINT (-114.059997 51.0106826)","ACTIVE"
"51.1030839","-114.1652636","POINT (-114.1652636 51.1030839)","ACTIVE"
"51.1577443","-114.1354038","POINT (-114.1354038 51.1577443)","ACTIVE"
"51.0161769","-114.0279636","POINT (-114.0279636 51.0161769)","ACTIVE"
"50.965747","-113.9349646","POINT (-113.9349646 50.965747)","ACTIVE"
"50.884974","-113.976278","POINT (-113.976278 50.884974)","ACTIVE"
"51.0978602","-114.1852888","POINT (-114.1852888 51.0978602)","ACTIVE"
"51.0634061","-113.9693557","POINT (-113.9693557 51.0634061)","ACTIVE"
"51.0940041","-114.0086059","POINT (-114.0086059 51.0940041)","ACTIVE"
"51.041098","-114.031004","POINT (-114.031004 51.041098)","ACTIVE"
"50.9111843","-113.9266634","POINT (-113.9266634 50.9111843)","ACTIVE"
"51.1287576","-114.2464228","POINT (-114.2464228 51.1287576)","ACTIVE"
"50.9646649","-114.0743852","POINT (-114.0743852 50.9646649)","ACTIVE"
"51.1183708","-114.0768772","POINT (-114.0768772 51.1183708)","ACTIVE"
"51.0475666","-114.1398567","POINT (-114.1398567 51.0475666)","ACTIVE"
"51.1163255","-114.2189302","POINT (-114.2189302 51.1163255)","ACTIVE"
"51.0278773","-114.1438616","POINT (-114.1438616 51.0278773)","ACTIVE"
"50.9025991","-113.9859976","POINT (-113.9859976 50.9025991)","ACTIVE"
"51.1107365","-113.9566592","POINT (-113.9566592 51.1107365)","ACTIVE"
"50.9908026","-114.0397175","POINT (-114.0397175 50.9908026)","ACTIVE"
"51.1283667","-114.1807328","POINT (-114.1807328 51.1283667)","ACTIVE"
"50.9923327","-113.970037","POINT (-113.970037 50.9923327)","ACTIVE"
"50.9714356","-114.0561187","POINT (-114.0561187 50.9714356)","ACTIVE"
"51.0200916","-114.2087447","POINT (-114.2087447 51.0200916)","ACTIVE"
"51.0283746","-114.140977","POINT (-114.140977 51.0283746)","ACTIVE"
"51.1434776","-114.0125736","POINT (-114.0125736 51.1434776)","ACTIVE"
"51.0560815","-114.1993317","POINT (-114.1993317 51.0560815)","ACTIVE"
"51.1116103","-113.9414601","POINT (-113.9414601 51.1116103)","ACTIVE"
"50.9988152","-114.0815291","POINT (-114.0815291 50.9988152)","ACTIVE"
"50.9540322","-114.1174341","POINT (-114.1174341 50.9540322)","ACTIVE"
"51.16941","-114.0412746","POINT (-114.0412746 51.16941)","ACTIVE"
"50.9738819","-114.0114897","POINT (-114.0114897 50.9738819)","ACTIVE"
"51.0233238","-114.1328352","POINT (-114.1328352 51.0233238)","ACTIVE"
"51.0694809","-113.9412305","POINT (-113.9412305 51.0694809)","ACTIVE"
"51.1170213","-113.9596599","POINT (-113.9596599 51.1170213)","ACTIVE"
"51.0379108","-114.0712919","POINT (-114.0712919 51.0379108)","ACTIVE"
"51.1758273","-114.1374053","POINT (-114.1374053 51.1758273)","ACTIVE"
"50.9610671","-114.1322245","POINT (-114.1322245 50.9610671)","ACTIVE"
"51.0607902","-114.0383558","POINT (-114.0383558 51.0607902)","ACTIVE"
"51.0816058","-114.1556998","POINT (-114.1556998 51.0816058)","ACTIVE"
"51.0165646","-113.9766801","POINT (-113.9766801 51.0165646)","ACTIVE"
"51.1692356","-114.0628408","POINT (-114.0628408 51.1692356)","ACTIVE"
"51.106405","-113.9226891","POINT (-113.9226891 51.106405)","ACTIVE"
"51.13774","-113.9814378","POINT (-113.9814378 51.13774)","ACTIVE"
"51.0400116","-114.0206879","POINT (-114.0206879 51.0400116)","ACTIVE"
"51.0188713","-114.1269574","POINT (-114.1269574 51.0188713)","ACTIVE"
"50.9067682","-114.0396094","POINT (-114.0396094 50.9067682)","ACTIVE"
"50.9817458","-113.9404164","POINT (-113.9404164 50.9817458)","ACTIVE"
"50.9513484","-114.0026696","POINT (-114.0026696 50.9513484)","ACTIVE"
"51.0786721","-114.1506076","POINT (-114.1506076 51.0786721)","ACTIVE"
"50.9749898","-114.0550433","POINT (-114.0550433 50.9749898)","ACTIVE"
"51.143305","-114.2468144","POINT (-114.2468144 51.143305)","ACTIVE"
"51.106944","-114.16011","POINT (-114.16011 51.106944)","ACTIVE"
"50.996622","-113.964323","POINT (-113.964323 50.996622)","ACTIVE"
"50.9576138","-114.1033471","POINT (-114.1033471 50.9576138)","ACTIVE"
"51.0537405","-114.2097746","POINT (-114.2097746 51.0537405)","ACTIVE"
"51.1326195","-114.1120255","POINT (-114.1120255 51.1326195)","ACTIVE"
"51.0755409","-113.9981195","POINT (-113.9981195 51.0755409)","ACTIVE"
"50.9781928","-114.092878","POINT (-114.092878 50.9781928)","ACTIVE"
"51.082741","-114.0114365","POINT (-114.0114365 51.082741)","ACTIVE"
"51.121501","-114.2287686","POINT (-114.2287686 51.121501)","ACTIVE"
"50.9478318","-114.0886302","POINT (-114.0886302 50.9478318)","ACTIVE"
"51.1353458","-114.1920722","POINT (-114.1920722 51.1353458)","ACTIVE"
"50.8757197","-113.9469826","POINT (-113.9469826 50.8757197)","ACTIVE"
"51.0127404","-114.067542","POINT (-114.067542 51.0127404)","ACTIVE"
"50.9005933","-114.0978679","POINT (-114.0978679 50.9005933)","ACTIVE"
"51.0150263","-114.0441863","POINT (-114.0441863 51.0150263)","ACTIVE"
"51.1233568","-114.1736748","POINT (-114.1736748 51.1233568)","ACTIVE"
"51.0298951","-114.1409742","POINT (-114.1409742 51.0298951)","ACTIVE"
"51.1084215","-114.2139974","POINT (-114.2139974 51.1084215)","ACTIVE"
"51.1629545","-113.9590502","POINT (-113.9590502 51.1629545)","ACTIVE"
"51.0125542","-114.1446784","POINT (-114.1446784 51.0125542)","ACTIVE"
"50.9349959","-114.1204462","POINT (-114.1204462 50.9349959)","ACTIVE"
"50.8951","-114.035577","POINT (-114.035577 50.8951)","ACTIVE"
"51.1825684","-114.1488232","POINT (-114.1488232 51.1825684)","ACTIVE"
"51.1413828","-114.1168945","POINT (-114.1168945 51.1413828)","ACTIVE"
"51.1364725","-114.1517472","POINT (-114.1517472 51.1364725)","ACTIVE"
"51.1269731","-113.9520617","POINT (-113.9520617 51.1269731)","ACTIVE"
"51.1255925","-114.0924558","POINT (-114.0924558 51.1255925)","ACTIVE"
"50.9988238","-114.0639412","POINT (-114.0639412 50.9988238)","ACTIVE"
"51.0553479","-114.0874756","POINT (-114.0874756 51.0553479)","ACTIVE"
"51.0714563","-114.0676309","POINT (-114.0676309 51.0714563)","ACTIVE"
"51.003698","-113.9577943","POINT (-113.9577943 51.003698)","ACTIVE"
"51.0105801","-114.0456494","POINT (-114.0456494 51.0105801)","ACTIVE"
"51.0235351","-114.2085498","POINT (-114.2085498 51.0235351)","ACTIVE"
"50.9472403","-114.0353421","POINT (-114.0353421 50.9472403)","ACTIVE"
"51.0616887","-114.1813385","POINT (-114.1813385 51.0616887)","ACTIVE"
"51.0524575","-114.0336038","POINT (-114.0336038 51.0524575)","ACTIVE"
"50.8895005","-114.0402518","POINT (-114.0402518 50.8895005)","ACTIVE"
"51.0479665","-114.2143891","POINT (-114.2143891 51.0479665)","ACTIVE"
"50.8631187","-114.053131","POINT (-114.053131 50.8631187)","ACTIVE"
"51.1815823","-114.0685898","POINT (-114.0685898 51.1815823)","ACTIVE"
"50.9734138","-114.1363628","POINT (-114.1363628 50.9734138)","ACTIVE"
"51.0223397","-113.9765671","POINT (-113.9765671 51.0223397)","ACTIVE"
"51.0806869","-114.1769157","POINT (-114.1769157 51.0806869)","ACTIVE"
