"month_end_date","month","sessions_for_parks_ccs_and_neighborhood_service_centers","total_hrs_used_parks_ccs_and_neighborhood_service_centers","average_min_per_session"
"2016-01-31T00:00:00.000","January","4392","86.433333333333337","1.1807832422586522"
"2016-02-29T00:00:00.000","February","4315","120.71666666666667","1.6785631517960602"
"2016-03-31T00:00:00.000","March","4839","71.945000000000007","0.89206447613143225"
