"month","accumulated_miles_of_protected_bike_lanes_installed_in_2016"
"2016-01-31T00:00:00.000","0"
"2016-02-29T00:00:00.000","0"
"2016-03-30T00:00:00.000","0"
"2016-04-30T00:00:00.000","0"
"2016-05-31T00:00:00.000","0"
"2016-06-30T00:00:00.000","0"
